,Concept_ID,mrj,ar
744,sofort::ADV,полт,فورا
745,sofort::ADV,тöрöк,حالا
746,sofort::ADV,тöрöк,فورا
747,sofort::ADV,тӹшӓкок,حالا
748,sofort::ADV,тӹшӓкок,فورا
749,später::ADV,вара,فيما بعد
750,heute::ADV,тагачы,اليوم
751,morgen::ADV,иргод,غدا
752,morgen::ADV,иргодым,غدا
753,bald::ADV,чӹнь,قريبا
754,bald::ADV,вӓшке,قريبا
755,bald::ADV,выртышты,قريبا
756,dann::ADV,пакыла,ثم
757,gestern::ADV,тенгечӹ,أمس
758,gestern::ADV,тенгечӹ,البارحة
759,einst::ADV,икӓнӓ,قديما
760,damals::ADV,тӹнӓм,حينئذ
761,danach::ADV,пакыла,ثم
762,danach::ADV,пакыла,بعد ذلك
763,vorher::ADV,перви,من قبل
764,vorher::ADV,перви,قبل ذلك
765,zuerst::ADV,андак,أولا
766,einmal::ADV,гӓнӓк,مرة
767,einmal::ADV,гӓнӓ,مرة
768,manchmal::ADV,кынамжы,أحيانا
769,oft::ADV,чӹчкӹдӹн,كثيرا
770,immer::ADV,со,دائما
771,immer::ADV,соок,دائما
772,niemals::ADV,нинам,لا أبدا
773,niemals::ADV,нигынам,لا أبدا
774,niemals::ADV,нигынамат,لا أبدا
775,hier::ADV,тиштӹ,هنا
776,hierhin::ADV,тишкӹ,إلى هنا
777,von hier::ADV,тишец,من هنا
778,von hier::ADV,тишецӹн,من هنا
779,dort::ADV,тӹштӹ,هناك
780,dorthin::ADV,тӹшкӹ,إلى هناك
781,dorthin::ADV,тӹшкӹлӓ,إلى هناك
782,geradeaus::ADV,вик,إلى الأمام
783,geradeaus::ADV,тура,إلى الأمام
784,vorwärts::ADV,анзыкы,إلى الأمام
785,rückwärts::ADV,мӹнгеш,إلى الوراء
786,zurück::ADV,мӹнгеш,عودا
787,zurück::ADV,мӹнгеш,إلى الخلف
788,unten::ADV,ӱлнӹ,تحت
789,unten::ADV,ӱлнӹ,في الأسفل
790,unten::ADV,лӹвӓлнӹ,تحت
791,unten::ADV,лӹвӓлнӹ,في الأسفل
792,hinab::ADV,ӱлӹкӹ,إلى تحت
793,hinab::ADV,лӹвӓкӹ,إلى تحت
794,oben::ADV,вӹлнӹ,فوق
795,oben::ADV,вӹлнӹ,في الأعلى
796,hinauf::ADV,кӱшкӹлӓ,إلى فوق
797,hinauf::ADV,кӱшкӹлӓ,إلى الأعلى
798,hinauf::ADV,кӱш,إلى فوق
799,hinauf::ADV,кӱш,إلى الأعلى
800,überall::ADV,йӹлт,في كل مكان
801,überall::ADV,цилӓ вӓре,في كل مكان
802,nicht::ADV,уке,لا
803,nicht::ADV,уке,لم
804,ein wenig::ADV,изиш,قليلا
805,ein wenig::ADV,иклаштык,قليلا
806,kaum::ADV,цылик,كاد لا
807,kaum::ADV,чучок-чучок,كاد لا
808,sehr::ADV,чоте,جدا
809,sehr::ADV,чоте,كثيرا
810,so::ADV,тенге,كذا
811,so::ADV,тенге,كذلك
812,so::ADV,тенгелӓ,كذا
813,so::ADV,тенгелӓ,كذلك
814,noch::ADV,мол,ما زال
815,noch::ADV,моло,ما زال
816,nur::ADV,веле,فقط
817,schon::ADV,уже,قد
818,schon::ADV,ӹнде,قد
819,wieder::ADV,уэш,من جديد
820,wieder::ADV,уэш,مرة أخرى
821,vergebens::ADV,зря,عبثا
822,vergebens::ADV,ӹзрӓ,عبثا
823,vergebens::ADV,ӹзӹрӓ,عبثا
824,vor::PRP,анзыц,أمام
825,vor::PRP,анзыцын,أمام
826,hinter::PRP,шайылан,خلف
827,hinter::PRP,шайылан,وراء
828,hinter::PRP,шайылный,خلف
829,hinter::PRP,шайылный,وراء
830,unter::PRP,лӹвӓкӹ,تحت
831,durch::PRP,вашт,عبر
832,durch::PRP,вашт,خلال
833,neben::PRP,сага,جنب
834,neben::PRP,сага,بجانب
835,zwischen::PRP,лош,بين
836,zwischen::PRP,лошкы,بين
837,wegen::PRP,мычыц,بسبب
838,dies::PRN,тидӹ,هذا
839,dies::PRN,ти,هذا
840,das::PRN,тидӹ,ذلك
841,das::PRN,ти,ذلك
842,alles::PRN,цилӓ,الكل
843,ich::PRN,мый,أنا
844,du::PRN,тӹнь,أنت
845,er::PRN,тӹдӹ,هو
846,wir::PRN,мӓ,نحن
847,ihr::PRN,вӓ,أنتم
848,ihr::PRN,вӓ,أنتن
849,sie::PRN,нӹнӹ,هم
850,sie::PRN,нӹнӹ,هن
851,was::FPRN,ма,ما
852,wer::FPRN,кӱ,من
853,wo::FADV,кышан,أين
854,wo::FADV,кыштакен,أين
855,wohin::FADV,кышкы,إلى أين
856,wie::FADV,кыце,كيف
857,warum::FADV,малын,لماذا
858,wieviel::FNUM,кынар,كم
859,wieviel::FNUM,кынары,كم
860,wieviel::FNUM,кынаркы,كم
861,eins::NUM,иктӹ,واحد
862,eins::NUM,иктӹт,واحد
863,zwei::NUM,кок,اثنين
864,zwei::NUM,кокты,اثنين
865,drei::NUM,кым,ثلاثة
866,drei::NUM,кымыт,ثلاثة
867,vier::NUM,нӹл,أربعة
868,fünf::NUM,вӹц,خمسة
869,sechs::NUM,куд,ستة
870,sechs::NUM,кудытмозн,ستة
871,sieben::NUM,шӹм,سبعة
872,sieben::NUM,шӹмӹт,سبعة
873,acht::NUM,кӓндӓкш,ثمانية
874,acht::NUM,кӓндӓкшӹ,ثمانية
875,neun::NUM,ӹндекшшӱдӹ,تسعة
876,zehn::NUM,лу,عشرة
877,elf::NUM,луатик,أحد عشر
878,elf::NUM,луатиктӹ,أحد عشر
879,zwölf::NUM,луаткок,اثنا عشر
880,zwölf::NUM,луаткокты,اثنا عشر
881,zwanzig::NUM,коклы,عشرون
882,dreißig::NUM,кымлы,ثلاثون
883,vierzig::NUM,нӹллӹ,أربعون
884,fünfzig::NUM,вӹцлӹ,خمسون
885,sechzig::NUM,кудлу,ستون
886,siebzig::NUM,шӹмлу,سبعون
887,achtzig::NUM,кӓндӓкшлу,ثمانون
888,neunzig::NUM,ӹндекшлу,تسعون
889,hundert::NUM,шӱдӹ,مئة
890,tausend::NUM,тӹжем,ألف
891,und::CNJ,дöн,و
892,oder::CNJ,льывы,أو
893,stehen::V,шалшаг,وقف
894,sitzen::V,шӹнзӓш,جلس
895,liegen::V,киӓш,رقد
896,hängen::V,кечӓш,تعلق
897,werden::V,шагалаш,صار
898,werden::V,шагалаш,أصبح
899,passieren::V,ӹштӓ́лтӓш,حدث
900,beginnen::V,тӹнгӓлӓлтӓш,ابتدأ
901,enden::V,пӹтӓш,انتهى
902,wechseln::V,весемӓш,تغير
903,wechseln::V,весемӓлтӓш,تغير
904,aufgehen[Sonne]::V,авараш,شرق
905,untergehen[Sonne]::V,шӹ́нзӓш,غرب
906,scheinen[Sonne]::V,сотемдӓрӓш,أضاء
907,donnern::V,хӹдӹртӓш,رعد
908,wehen::V,ӹфӹлӓш,هب
909,strömen::V,йогащ,جرى
910,fließen::V,йогащ,سال
911,sich drehen::V,пöрдӓш,دار
912,schwanken::V,лыпшалташ,ترنح
913,schwingen::V,кӓчӓйӓш,ترجح
914,fallen::V,кенвазаш,سقط
915,fallen::V,шынгалташ,سقط
916,brennen::V,йылаш,احترق
917,rauchen::V,шыпшаш,دخن
918,regnen::V,юраш,أمطر
919,gefrieren::V,гӓш,تجمد
920,gefrieren::V,кӹлмаш,تجمد
921,tauen::V,шылаш,ذاب
922,schmelzen::V,шӹрӓнӓш,ذاب
923,trocknen::V,кошкаш,نشف
924,sieden::V,шолаш,غلى
925,faulen::V,шӱӓш,فسد
926,verfaulen::V,йӓнгӓрӓлтӓш,تعفن
927,reißen::V,кышкедӓлтӓш,انقطع
928,versinken::V,ва́лаш,غرق
929,vergehen::V,эртӓш,مضى
930,erscheinen::V,каяш,لاح
931,erscheinen::V,каяш,ظهر
932,verschwinden::V,ямаш,غاب
933,sinken::V,пычаш,هبط
934,abnehmen::V,чӹдемӓш,نقص
935,abnehmen::V,кöтӹргӓш,نقص
936,zunehmen::V,когоэмӓш,ازداد
937,steigen::V,лӱлта́лташ,صعد
938,steigen::V,лӱлта́лташ,ارتفع
939,wachsen::V,кушкаш,نما
940,wachsen::V,кушкаш,نبت
941,glänzen::V,йӹлгӹжӓш,لمع
942,funkeln::V,валгалташ,تلألأ
943,lärmen::V,юкланаш,ضج
944,lärmen::V,юкланаш,صخب
945,läuten::V,цоргаш,قرع
946,klingeln::V,цоргаш,دق
947,klirren::V,цонгырталгаш,قعقع
948,brausen::V,ышдымыла́наш,عج
949,rauschen::V,шу́жгаш,حف
950,klingen::V,йо́нгаш,رن
951,bellen::V,опташ,نبح
952,heulen::V,урмыжаш,عوى
953,blasen::V,ӹфӹлӓш,نفخ
954,pfeifen::V,ши́шкаш,صفر
955,schreien::V,уташ,صرخ
956,schreien::V,саслаш,صرخ
957,schreien::V,варгынзаш,صرخ
958,stöhnen::V,ӹнгӹрӓш,أن
959,zittern::V,цӹтӹрӓш,ارتعش
960,leben::V,ӹлӓш,عاش
961,geboren werden::V,шачаш,ولد
962,atmen::V,шӱлӓш,تنفس
963,trinken::V,йӱӓш,شرب
964,essen::V,качкаш,أكل
965,schlucken::V,нелӓш,جرع
966,müde werden::V,янгылаш,تعب
967,einschlafen::V,амален кеӓш,نام
968,schlafen::V,амалаш,نام
969,aufwachen::V,понгыжалташ,استيقظ
970,aufstehen::V,кӹньӹл шагалаш,قام
971,sich erholen::V,кӓнаш,استجم
972,krank werden::V,церлӓнен вазаш,مرض
973,krank sein::V,церлӓнӓш,مرض
974,krank sein::V,ясланаш,مرض
975,krank sein::V,ясыланаш,مرض
976,schmerzen::V,каршташ,آلم
977,husten::V,кахыраш,كح
978,husten::V,кахыраш,سعل
979,genesen::V,паремӓш,نقه
980,genesen::V,тöрлӓнӓш,نقه
981,sterben::V,вазын колаш,مات
982,umkommen::V,пӹтӓш,هلك
983,sich bewegen::V,кашташ,تحرك
984,sich rühren::V,тӓрвӓнӓш,تحرك
985,sich erheben::V,кӹньӹлӓш,قام
986,sich setzen::V,шӹнзӓш,جلس
987,hinfallen::V,кенвазаш,وقع
988,hinfallen::V,шынгалташ,وقع
989,laufen::V,кашташ,مشى
990,schreiten::V,ашкедӓш,خطا
991,spazierengehen::V,мадын кашташ,تنزه
992,eilen::V,вӓшкӓш,عجل
993,sich beeilen::V,вӓшкӓш,استعجل
994,sich beeilen::V,талашаш,استعجل
995,sausen::V,хойхаланаш,أسرع
996,sausen::V,хояш,أسرع
997,rennen::V,кыргыжаш,عدا
998,rennen::V,кыргыжаш,ركض
999,springen::V,тӹршештӓш,قفز
1000,klettern::V,ку́заш,تسلق
1001,schaukeln::V,лыпшалташ,تأرجح
1002,kriechen::V,авалянаш,دب
1003,kriechen::V,авалянаш,زحف
1004,kriechen::V,ньыжиклӓш,دب
1005,kriechen::V,ньыжиклӓш,زحف
1006,schwimmen::V,илӓш,سبح
1007,tauchen::V,цымаш,غطس
1008,rudern::V,шуалташ,جذف
1009,fahren::V,кеӓш,ركب
1010,fahren::V,кеӓш,سافر
1011,fliegen::V,чонгештӓш,طار
1012,gehen::V,кеӓш,سار
1013,gehen::V,кеӓш,ذهب
1014,weggehen::V,кеӓш,ذهب
1015,weggehen::V,кеӓш,انصرف
1016,abfahren::V,кеӓш,رحل
1017,anhalten::V,цӓрнӓш,توقف
1018,hineingehen::V,пыраш,دخل
1019,eintreten::V,пыраш,دخل
1020,kommen::V,толаш,أتى
1021,kommen::V,толаш,جاء
1022,ankommen::V,шоаш,وصل
1023,zurückkommen::V,пöртӹлӓш,عاد
1024,zurückkommen::V,пöртӹлӓш,رجع
1025,bleiben::V,кодаш,مكث
1026,warten::V,вычаш,انتظر
1027,erwarten::V,вычаш,ترقب
1028,erwarten::V,вычаш,انتظر
1029,suchen::V,кӹчӓлӓш,بحث
1030,finden::V,моаш,وجد
1031,versuchen::V,путаяш,حاول
1032,versuchen::V,цацаш,حاول
1033,vorbereiten::V,поспейӹктӓш,أعد
1034,vorbereiten::V,поспейӹктӓш,حضر
1035,lieben::V,яраташ,أحب
1036,mögen::V,яраташ,أحب
1037,lachen::V,ваштылаш,ضحك
1038,rühren::V,тӓрвӓтӓш,أثر
1039,weinen::V,мӓгӹрӓш,بكى
1040,schimpfen::V,свырседӓлӓш,سب
1041,schimpfen::V,свырседӓлӓш,شتم
1042,sich ärgern::V,шӹдешкӓш,زعل
1043,sich fürchten::V,лӱдӓш,هاب
1044,fürchten::V,лӱдӓш,خاف
1045,fürchten::V,лӱдӓш,خشي
1046,fliehen::V,кыргыжаш,هرب
1047,flüchten::V,кыргыж шӹлӓш,فر
1048,sehen::V,ужаш,رأى
1049,anschauen::V,анжалаш,نظر
1050,ansehen::V,анжаш,نظر
1051,hören::V,колаш,سمع
1052,zuhören::V,колышташ,أصغى
1053,probieren::V,тотештӓш,ذاق
1054,probieren::V,подыл анжаш,ذاق
1055,riechen::V,ӱпшӹнзӓш,شم
1056,riechen::V,ӱпшӹнзӓш,استنشق
1057,fühlen::V,шижӓш,شعر
1058,scheinen::V,каяш,ظهر
1059,zu sehen sein::V,каяш,ظهر
1060,vernehmen::V,колын колташ,سمع
1061,frieren::V,кӹлмаш,بردان
1062,frieren::V,тӹнгӹргӓш,بردان
1063,tun::V,ӹштӓш,فعل
1064,können::V,кердӓш,قدر
1065,können::V,кердӓш,استطاع
1066,wollen::V,жалаяш,شاء
1067,wollen::V,жалаяш,أراد
1068,anfangen::V,тӹнгӓлӓш,بدأ
1069,beenden::V,пӹтӓрӓш,أنهى
1070,aufhören::V,цӓрнӓш,توقف
1071,aufhören::V,цӓрнӓш,انقطع
1072,gelingen::V,цӓш лиӓш,نجح
1073,geraten::V,лиӓш,طلع
1074,öffnen::V,пачаш,فتح
1075,schließen::V,чӱчӓш,أغلق
1076,stellen::V,шӹндӓш,وضع
1077,stellen::V,шӹндӓш,أقام
1078,setzen::V,шӹндӓш,أجلس
1079,legen::V,опташ,وضع
1080,legen::V,пиштӓш,وضع
1081,berühren::V,тӹкӓлӓш,مس
1082,berühren::V,тӹкӓлӓш,لمس
1083,verbinden::V,пидӓш,ربط
1084,verbinden::V,пидӓш,وصل
1085,bedecken::V,леведӓш,غطى
1086,aufhängen::V,сӓкӓш,علق
1087,anzünden::V,чӱктӓш,أوقد
1088,aufheben::V,кузыкташ,لقط
1089,zurücklassen::V,кодаш,ترك
1090,verlieren::V,ямдаш,فقد
1091,fallen lassen::V,кенвацтараш,أسقط
1092,machen::V,ӹштӓш,فعل
1093,herstellen::V,йӓмдӹлӓш,صنع
1094,herstellen::V,йӓмдӹлӓш,أنتج
1095,bauen::V,ӹштӓш,بنى
1096,bauen::V,ӹштӓш,شيد
1097,reparieren::V,чиняш,صلح
1098,reparieren::V,алалаш,صلح
1099,verbessern::V,яжоэмден шӹндӓш,صحح
1100,ändern::V,вашталташ,غير
1101,graben::V,капаяш,حفر
1102,beugen::V,лывырташ,ثنى
1103,beugen::V,лывырташ,أحنى
1104,beugen::V,каклярташ,ثنى
1105,beugen::V,каклярташ,أحنى
1106,biegen::V,лывырташ,لوى
1107,drehen::V,сӓрӓш,أدار
1108,drehen::V,сӓрӓш,دور
1109,drehen::V,сӓрӹкӓлӓш,أدار
1110,drehen::V,сӓрӹкӓлӓш,دور
1111,wenden::V,сӓрӓлӓш,قلب
1112,umdrehen::V,сӓрӓлӓш,قلب
1113,heben::V,лӱктӓш,رفع
1114,hochheben::V,кузыкташ,رفع
1115,ergreifen::V,хватяш,مسك
1116,halten::V,кычаш,مسك
1117,drücken::V,темдӓш,ضغط
1118,schieben::V,шӹкӓш,حرك
1119,kratzen::V,нӹжӓш,خدش
1120,lecken::V,нылаш,لعق
1121,beißen::V,пыралаш,عض
1122,abreißen::V,кӹрӓш,قلع
1123,abreißen::V,кышкед нӓлӓш,قلع
1124,abschneiden::V,шулаш,قطع
1125,abschneiden::V,лаштыклаш,قطع
1126,binden::V,пидӓш,ربط
1127,stecken::V,шыралаш,دس
1128,brechen::V,тодылаш,كسر
1129,brechen::V,пыдырташ,كسر
1130,klopfen::V,рушткаш,طرق
1131,hauen::V,шелӹштӓш,ضرب
1132,kleben::V,клейӓш,ألصق
1133,reiben::V,нӹжӓш,حك
1134,streichen::V,шӹрӓш,نشر
1135,schleifen::V,шымаш,سن
1136,schneiden::V,пӹчкӓш,قطع
1137,rütteln::V,мыльгыкташ,رج
1138,schütteln::V,цӹтӹртӓш,هز
1139,schütteln::V,мыльгыкташ,هز
1140,schwenken::V,машыяш,لوح
1141,schütten::V,опталаш,صب
1142,füllen::V,темӓш,ملأ
1143,einwickeln::V,пӹтӹрӓ́лӓш,لف
1144,tragen::V,намалаш,حمل
1145,schleppen::V,шӹдӹрӓш,سحب
1146,ziehen::V,шыпшаш,سحب
1147,aufbewahren::V,перегӓш,حفظ
1148,werfen::V,кӹшкӓш,رمى
1149,werfen::V,кӹшкӓш,ألقى
1150,fangen::V,кычаш,التقط
1151,packen::V,хватяш,مسك
1152,verstecken::V,шӹлтӓш,خبأ
1153,teilen::V,пайылаш,قسم
1154,schicken::V,колташ,بعث
1155,schicken::V,колташ,أرسل
1156,bringen::V,кандаш,جلب
1157,bekommen::V,лыкташ,حصل
1158,erhalten::V,получаяш,استلم
1159,nehmen::V,налаш,أخذ
1160,wählen::V,айыраш,اختار
1161,auswählen::V,айыраш,انتقى
1162,bewahren::V,перегӓш,حافظ
1163,behindern::V,мешӓйӓш,عاق
1164,verderben::V,портяш,أفسد
1165,beschädigen::V,шушырташ,أضر
1166,zerbrechen::V,пыдырташ,كسر
1167,zerreißen::V,кӹрӓш,مزق
1168,zerstören::V,шӓлӓтӓш,دمر
1169,verbrennen::V,йылаташ,حرق
1170,verbrennen::V,йылалташ,حرق
1171,geben::V,пуаш,أعطى
1172,reichen::V,пуаш,ناول
1173,schenken::V,подараш,وهب
1174,versprechen::V,сöрӓш,وعد
1175,wünschen::V,жалаяш,تمنى
1176,loben::V,хваляш,مدح
1177,küssen::V,шышшалаш,قبل
1178,wiegen::V,лӱнгӓлтӓш,هدهد
1179,zudecken::V,пиштӓш,غطى
1180,wecken::V,понгыжалтараш,أيقظ
1181,zeigen::V,анжыкташ,أرى
1182,führen::V,видӓш,دل
1183,lehren::V,тымдаш,علم
1184,unterrichten::V,тымдаш,علم
1185,aufziehen::V,кушташ,ربى
1186,leiten::V,видӓш,دل
1187,leiten::V,видӓш,أدار
1188,leiten::V,вуйлаташ,دل
1189,leiten::V,вуйлаташ,أدار
1190,leiten::V,вуйлалташ,دل
1191,leiten::V,вуйлалташ,أدار
1192,antreiben::V,талаштараш,حث
1193,lassen::V,-ыкт,حدا
1194,einladen::V,ӱжӓш,دعا
1195,vereinigen::V,иктештӓш,وحد
1196,besuchen::V,толаш,زار
1197,treffen::V,вӓшлиӓш,قابل
1198,treffen::V,вӓшлиӓлтӓш,قابل
1199,sich versammeln::V,цымыргаш,اجتمع
1200,spielen::V,мадаш,لعب
1201,singen::V,мыраш,غنى
1202,tanzen::V,кушташ,رقص
1203,sich trennen::V,айырлаш,افترق
1204,verlassen::V,шуаш,ترك
1205,retten::V,ытараш,نجى
1206,retten::V,ытараш,أنقذ
1207,bewachen::V,оролаш,حرس
1208,schützen::V,перегӓш,حمى
1209,verteidigen::V,перегӓш,دافع
1210,sich schlagen::V,шидӓлӓш,تضارب
1211,sich schlagen::V,шиэдӓлӓш,تضارب
1212,schießen::V,лӱӓш,أطلق
1213,siegen::V,сӹнгӓш,انتصر
1214,ärgern::V,шӹдештӓрӓш,أزعل
1215,schlagen::V,пӓрен колташ,ضرب
1216,schlagen::V,хӹрӹктен колташ,ضرب
1217,treten::V,чымаш,رفس
1218,stechen::V,пышкылаш,شك
1219,stoßen::V,шыркедӓш,دفع
1220,stehlen::V,шолышт толаш,سرق
1221,stören::V,ӓрештӹлӓш,ضايق
1222,belästigen::V,кӓньӹсӹрлӓндӓрӓш,أزعج
1223,belästigen::V,шытырланыкташ,أزعج
1224,verbergen::V,шӹлтӓш,كتم
1225,täuschen::V,алталаш,خدع
1226,täuschen::V,аталаш,خدع
1227,betrügen::V,мошеньӹчӓйӓш,غش
1228,töten::V,пуштын шуаш,قتل
1229,wohnen::V,ӹлӓш,سكن
1230,arbeiten::V,пӓшӓлӓш,عمل
1231,arbeiten::V,пӓшӓлӓш,اشتغل
1232,arbeiten::V,ровотаяш,عمل
1233,arbeiten::V,ровотаяш,اشتغل
1234,sammeln::V,погаш,جمع
1235,pflücken::V,кӹрӓш,جنى
1236,pflücken::V,кӹрӓш,قطف
1237,jagen::V,охотничӓйӓш,صاد
1238,fischen::V,кол кычаш,اصطاد
1239,fassen::V,кычаш,قبض
1240,hüten::V,кӹтӓш,رعى
1241,treiben::V,шуруяш,ساق
1242,anbinden::V,ялшташ,ربط
1243,anbinden::V,ялышташ,ربط
1244,füttern::V,пукшаш,علف
1245,melken::V,шыпшылаш,حلب
1246,hacken::V,роаш,فرم
1247,gießen::V,шӓвӓш,سقى
1248,reifen::V,кӱӓш,نضج
1249,reifen::V,поспейӓш,نضج
1250,zubereiten::V,йӓмдӹлӓш,حضر
1251,kochen::V,шолташ,طبخ
1252,backen::V,кӱктӓш,خبز
1253,braten::V,жӓрӓш,قلى
1254,braten::V,жӓрӓш,حمر
1255,umrühren::V,намалаш,قلب
1256,stricken::V,пидӓш,حاك
1257,nähen::V,ыргаш,خاط
1258,färben::V,пидӓш,صبغ
1259,färben::V,пидӓш,لون
1260,reinigen::V,чиӓлтӓш,نظف
1261,waschen::V,мышкаш,غسل
1262,abwischen::V,ӹштӓш,مسح
1263,spülen::V,шӱӓлтӓш,شطف
1264,fegen::V,ӹштӓш,كنس
1265,kehren::V,ӹштӓш,كنس
1266,baden::V,нӱштӹлӓш,استحم
1267,sich waschen::V,мышкылташ,اغتسل
1268,ausziehen::V,кыдашаш,خلع
1269,anziehen::V,чиӓш,لبس
1270,sich anziehen::V,чиӓш,اكتسى
1271,kämmen::V,шерӓш,مشط
1272,schmücken::V,цеверемдӓш,زين
1273,sagen::V,манаш,قال
1274,sagen::V,келесӓш,قال
1275,sprechen::V,манаш,تكلم
1276,reden::V,шайышташ,تكلم
1277,sich unterhalten::V,хытыраш,تحادث
1278,sich unterhalten::V,хытыргаш,تحادث
1279,fragen::V,ядаш,سأل
1280,bitten::V,ядаш,رجا
1281,erzählen::V,келесӓш,حكي
1282,mitteilen::V,попаш,بلغ
1283,mitteilen::V,увертӓш,بلغ
1284,mitteilen::V,увертӓрӓш,بلغ
1285,nennen::V,лӹмдӓш,سمى
1286,rufen::V,ӱжӓш,نادى
1287,prahlen::V,хайзаш,فشر
1288,prahlen::V,хайзаш,تفاخر
1289,prahlen::V,шаргаланаш,فشر
1290,prahlen::V,шаргаланаш,تفاخر
1291,übersetzen::V,вашташ,ترجم
1292,denken::V,машанаш,فكر
1293,glauben::V,ӹнянӓш,اعتقد
1294,bemerken::V,цаклаш,لاحظ
1295,erkennen::V,пӓлӓш,عرف
1296,begreifen::V,ынгылаш,فهم
1297,begreifen::V,ынгылаш,أدرك
1298,verstehen::V,ынгылаш,فهم
1299,lernen::V,тыменяш,درس
1300,wissen::V,пӓлӓш,علم
1301,sich erinnern an::V,ышештӓрӓш,تذكر
1302,vergessen::V,монден кодаш,نسي
1303,messen::V,висӓш,قاس
1304,zählen::V,шотаяш,عد
1305,zählen::V,шотаяш,أحصى
1306,rechnen::V,шотаяш,حسب
1307,lesen::V,лыдаш,قرأ
1308,malen::V,рисуяш,صور
1309,zeichnen::V,ыдырка́лаш,رسم
1310,schreiben::V,вазаш,كتب
1311,besitzen::V,кы́чаш,حاز
1312,besitzen::V,кы́чаш,ملك
1313,kaufen::V,нӓлӓш,اشترى
1314,verkaufen::V,выжалаш,باع
1315,bezahlen::V,тӱлӓш,دفع
1316,zahlen::V,тӱлӓш,سدد
1317,beherrschen::V,кы́чаш,حكم
1318,ertragen::V,цӹтӓш,أطاق
1319,ertragen::V,цӹтӓш,تحمل
1320,Linie::N,,خط
1321,Strich::N,,شرطة
1322,jetzt::ADV,,الآن
1323,jetzt::ADV,,حاليا
1324,hinzufügen::V,,أضاف
