,Concept_ID,ka,lt
713,grün::A,მწვანე,žalias
714,grau::A,რუხი,pilkas
715,grau::A,ნაცრისფერი,pilkas
716,bunt::A,ჭრელი,margas
717,bunt::A,ჭრელი,spalvotas
718,bunt::A,ფერადი,margas
719,bunt::A,ფერადი,spalvotas
720,billig::A,იაფი,pigus
721,teuer::A,ძვირი,brangus
722,wertvoll::A,ღირსიანი,vertingas
723,blind::A,ბრმა,aklas
724,taub::A,ყრუ,kurčias
725,kräftig::A,ძალავანი,stiprus
726,stark::A,ძლიერი,stiprus
727,stark::A,ღონიერი,stiprus
728,schwach::A,სუსტი,silpnas
729,fett::A,სქელი,riebus
730,schlank::A,გამხდარი,laibas
731,schlank::A,გამხდარი,lieknas
732,hübsch::A,ეშხიანი,gražus
733,hübsch::A,მშვენიერი,gražus
734,böse::A,ავი,blogas
735,böse::A,ბოროტი,blogas
736,dumm::A,ბოთე,paikas
737,dumm::A,ბოთე,kvailas
738,dumm::A,სულელი,paikas
739,dumm::A,სულელი,kvailas
740,faul::A,ზანტი,tingus
741,faul::A,ზარმაცი,tingus
742,fleißig::A,ბეჯითი,stropus
743,fleißig::A,ბეჯითი,kruopštus
744,fleißig::A,მუყაითი,stropus
745,fleißig::A,მუყაითი,kruopštus
746,geizig::A,ძუნწი,šykštus
747,klug::A,ჭკვიანი,sumanus
748,klug::A,ჭკვიანი,protingas
749,geschickt::A,მარჯვე,apsukrus
750,geschickt::A,გაწაფული,apsukrus
751,lieb::A,სატრფიალო,mielas
752,lustig::A,მხიარული,smagus
753,lustig::A,მხიარული,linksmas
754,sanft::A,ალერსიანი,švelnus
755,sanft::A,ალერსიანი,minkštas
756,sanft::A,გრძნობიერი,švelnus
757,sanft::A,გრძნობიერი,minkštas
758,hungrig::A,მშიერი,alkanas
759,krank::A,სნეული,ligotas
760,krank::A,სნეული,sergantis
761,krank::A,ავადმყოფი,ligotas
762,krank::A,ავადმყოფი,sergantis
763,nackt::A,ტიტველი,nuogas
764,traurig::A,მწუხარე,liūdnas
765,traurig::A,სევდიანი,liūdnas
766,lebendig::A,ცოცხალი,gyvas
767,gut::A,კარგი,geras
768,schlecht::A,უხეირო,blogas
769,schlecht::A,უხეირო,prastas
770,richtig::A,ნამდვილი,tikras
771,richtig::A,ნამდვილი,teisingas
772,schlimm::A,ცუდი,blogas
773,schlimm::A,ცუდი,prastas
774,wahr::A,სწორი,tikras
775,wahr::A,ჭეშმარიტი,tikras
776,alt::A,ძველი,senas
777,neu::A,ახალი,naujas
778,ehemalig::A,ყოფილი,buvęs
779,alt[Lebewesen]::A,ბებერი,pagyvenęs
780,jung::A,ნორჩი,jaunas
781,jung::A,ახალგაზრდა,jaunas
782,arm::A,ღარიბი,neturtingas
783,reich::A,მდიდარი,turtingas
784,bekannt::A,ცნობილი,žinomas
785,bekannt::A,ცნობილი,pažįstamas
786,berühmt::A,გამოჩენილი,žymus
787,berühmt::A,გამოჩენილი,garsus
788,fremd::A,უცხო,svetimas
789,fremd::A,გარეშე,svetimas
790,verschieden::A,სხვაგვარი,įvairus
791,nah::A,ახლო,artimas
792,fern::A,შორი,tolimas
793,fern::A,შორეული,tolimas
794,linker::A,მარცხენა,kairys
795,rechter::A,მარჯვენა,dešinys
796,anderer::A,სხვა,kitas
797,erster::A,პირველი,pirmas
798,zweiter::A,მეორე,antras
799,dritter::A,მესამე,trečias
800,letzter::A,ბოლო,paskutinis
801,letzter::A,უკანასკნელი,paskutinis
802,allein::ADV,მარტო,vienas
803,auf einmal::ADV,ერთდროულად,iš karto
804,zusammen::ADV,ერთად,kartu
805,zusammen::ADV,ერთად,drauge
806,lange::ADV,დიდხანს,ilgai
807,plötzlich::ADV,მოულოდნელად,staiga
808,sofort::ADV,ახლავე,tuojau
809,später::ADV,მოგვიანებით,vėliau
810,später::ADV,მოგვიანებით,paskiau
811,jetzt::ADV,ახლა,dabãr
812,heute::ADV,დღეს,šiandien
813,morgen::ADV,ხვალ,rytoj
814,bald::ADV,მალე,greitai
815,bald::ADV,მალე,netrukus
816,dann::ADV,მერე,po to
817,gestern::ADV,გუშინ,vakar
818,einst::ADV,ოდესღაც,kadaise
819,einst::ADV,ოდესღაც,kitą kartą
820,damals::ADV,მაშინ,anuomet
821,damals::ADV,მაშინ,anuokart
822,danach::ADV,მერმე,po to
823,danach::ADV,მერმე,paskui
824,danach::ADV,შემდეგ,po to
825,danach::ADV,შემდეგ,paskui
826,vorher::ADV,ადრე,anksčiau
827,vorher::ADV,წინათ,anksčiau
828,zuerst::ADV,ჯერ,pirma
829,zuerst::ADV,ჯერ,iš pradžių̃
830,einmal::ADV,ერთხელ,kartą
831,einmal::ADV,ერთხელ,vieną kartą
832,manchmal::ADV,ხან,kai kada
833,manchmal::ADV,ზოგჯერ,kai kada
834,oft::ADV,ხშირად,dažnai
835,immer::ADV,მუდამ,visada
836,immer::ADV,მუდამ,visuomet
837,immer::ADV,ყოველთვის,visada
838,immer::ADV,ყოველთვის,visuomet
839,niemals::ADV,არასდროს,niekada
840,niemals::ADV,არასდროს,niekuomet
841,hier::ADV,აქ,čia
842,hierhin::ADV,აქეთ,šen
843,hierhin::ADV,აქეთ,čionai
844,von hier::ADV,აქედან,iš čia
845,dort::ADV,იქ,ten
846,dort::ADV,იქ,tenai
847,dorthin::ADV,იქით,ten
848,dorthin::ADV,იქით,ten link
849,geradeaus::ADV,პირდაპირ,tiesiai
850,vorwärts::ADV,წინ,pirmyn
851,rückwärts::ADV,უკან,atbulai
852,zurück::ADV,უკანვე,atgal
853,unten::ADV,დაბლა,žemai
854,unten::ADV,დაბლა,apačioje
855,unten::ADV,ქვევით,žemai
856,unten::ADV,ქვევით,apačioje
857,hinab::ADV,ძირს,žemyn
858,oben::ADV,ზემოთ,viršuj
859,hinauf::ADV,ზევით,aukštyn
860,hinauf::ADV,ზევით,į viršų
861,überall::ADV,ყველგან,visur
862,nicht::ADV,არ,ne
863,ein wenig::ADV,ცოტა,truputį
864,kaum::ADV,ძლივს,vos
865,sehr::ADV,მეტად,labai
866,sehr::ADV,მეტად,baisiai
867,sehr::ADV,ძალიან,labai
868,sehr::ADV,ძალიან,baisiai
869,so::ADV,ისე,taip
870,noch::ADV,ჯერ,dar
871,nur::ADV,მხოლოდ,tik
872,nur::ADV,მხოლოდ,vien
873,schon::ADV,უკვე,jau
874,wieder::ADV,ისევ,vėl
875,wieder::ADV,ისევ,iš naujo
876,wieder::ADV,კიდევ,vėl
877,wieder::ADV,კიდევ,iš naujo
878,vergebens::ADV,ამაოდ,veltui
879,vergebens::ADV,ამაოდ,bergždžiai
880,vergebens::ADV,ტყუილად,veltui
881,vergebens::ADV,ტყუილად,bergždžiai
882,vor::PRP,წინ,prieš
883,hinter::PRP,უკან,už
884,hinter::PRP,მიღმა,už
885,unter::PRP,ქვეშ,po
886,unter::PRP,ქვევით,po
887,durch::PRP,გავლით,pro
888,durch::PRP,გავლით,per
889,neben::PRP,გვერდით,prie
890,neben::PRP,გვერდით,šalia
891,zwischen::PRP,შუა,tarp
892,zwischen::PRP,შორის,tarp
893,wegen::PRP,გამო,dėl
894,wegen::PRP,გამო,dėlei
895,wegen::PRP,შედეგად,dėl
896,wegen::PRP,შედეგად,dėlei
897,dies::PRN,ეს,šis
898,dies::PRN,ეს,šitas
899,das::PRN,ეგ,tat
900,alles::PRN,ყველაფერი,visas
901,ich::PRN,მე,aš
902,du::PRN,შენ,tu
903,er::PRN,ის,jis
904,er::PRN,იგი,jis
905,wir::PRN,ჩვენ,mes
906,ihr::PRN,თქვენ,jūs
907,sie::PRN,ისინი,ji
908,sie::PRN,ისინი,jos
909,was::FPRN,რა,kas
910,wer::FPRN,ვინ,kas
911,wo::FADV,სად,kur
912,wohin::FADV,საით,kur
913,wohin::FADV,საით,kur link
914,wie::FADV,როგორ,kaip
915,warum::FADV,რაზე,kod̃ėl
916,warum::FADV,რაზე,dėl ko
917,warum::FADV,რატომ,kod̃ėl
918,warum::FADV,რატომ,dėl ko
919,wieviel::FNUM,რამდენი,kiek
920,eins::NUM,ერთი,vienas
921,zwei::NUM,ორი,du
922,drei::NUM,სამი,trys
923,vier::NUM,ოთხი,keturi
924,fünf::NUM,ხუთი,penki
925,sechs::NUM,ექვსი,šeši
926,sieben::NUM,შვიდი,septyni
927,acht::NUM,რვა,aštuoni
928,neun::NUM,ცხრა,devyni
929,zehn::NUM,ათი,dešimt
930,elf::NUM,თერთმეტი,vienuolika
931,zwölf::NUM,თორმეტი,dvylika
932,zwanzig::NUM,ოცი,dvidešimt
933,dreißig::NUM,ოცდაათი,trisdešimt
934,vierzig::NUM,ორმოცი,keturiasdešimt
935,fünfzig::NUM,ორმოცდაათი,penkiasdešimt
936,sechzig::NUM,სამოცი,šešiasdešimt
937,siebzig::NUM,სამოცდაათი,septyniasdešimt
938,achtzig::NUM,ოთხმოცი,aštuoniasdešimt
939,neunzig::NUM,ოთხმოცდაათი,devyniasdešimt
940,hundert::NUM,ასი,šimtas
941,tausend::NUM,ათასი,tūkstantis
942,und::CNJ,და,ĩr
943,oder::CNJ,ან,ar
944,oder::CNJ,ან,arba
945,stehen::V,დგას,stovėti
946,sitzen::V,ზის,sėdėti
947,liegen::V,აწევს,gulėti
948,hängen::V,კიდია,kyboti
949,hängen::V,კიდია,kabėti
950,werden::V,გახდება,taptis
951,werden::V,გახდება,darytis
952,passieren::V,მოხდება,atsitikti
953,passieren::V,მოხდება,pasitaikyti
954,beginnen::V,იწყება,prasid́ėti
955,enden::V,გათავდება,baigtis
956,wechseln::V,იცვლება,keistis
957,wechseln::V,იცვლება,pasikeisti
958,aufgehen[Sonne]::V,ამოდის,tekėti
959,aufgehen[Sonne]::V,ამოდის,patekėti
960,untergehen[Sonne]::V,ჩადის,leistis
961,untergehen[Sonne]::V,ჩადის,nusileisti
962,scheinen[Sonne]::V,ანათებს,šviesti
963,donnern::V,ქუხს,griausti
964,donnern::V,ქუხს,griaudėti
965,wehen::V,ქრის,pūsti
966,wehen::V,დაუბერავს,pūsti
967,strömen::V,იღვრება,lietis
968,strömen::V,იღვრება,plūsti
969,fließen::V,დის,tekėti
970,fließen::V,მიედინება,tekėti
971,sich drehen::V,ტრიალებს,suktis
972,sich drehen::V,ტრიალებს,pasisukti
973,schwanken::V,ირხევა,svyruoti
974,schwingen::V,ირხევა,suptis
975,fallen::V,დავარდება,pulti
976,fallen::V,დავარდება,kristi
977,brennen::V,იწვის,degti
978,rauchen::V,ბოლავს,rūkyti
979,rauchen::V,აბოლებს,rūkyti
980,regnen::V,წვიმს,lyti
981,gefrieren::V,იყინება,užšalti
982,tauen::V,დნება,tirpti
983,schmelzen::V,დნება,lydytis
984,trocknen::V,გაშრება,džiūti
985,sieden::V,დუღს,virti
986,faulen::V,ლპება,pūti
987,verfaulen::V,ლპება,švinkti
988,reißen::V,დაიხევა,plyšti
989,reißen::V,დაიხევა,trūkti
990,versinken::V,ეფლობა,skę̃sti
991,versinken::V,ეფლობა,grimzti
992,versinken::V,ჩაიძირება,skę̃sti
993,versinken::V,ჩაიძირება,grimzti
994,vergehen::V,გადის,praeiti
995,erscheinen::V,გამოჩნდება,pasirodyti
996,verschwinden::V,გააქრება,dingti
997,verschwinden::V,გააქრება,išnykti
998,verschwinden::V,გააქრება,pranykti
999,verschwinden::V,დაიკარგება,dingti
1000,verschwinden::V,დაიკარგება,išnykti
1001,verschwinden::V,დაიკარგება,pranykti
1002,sinken::V,დაიწევს,kristi
1003,abnehmen::V,შემცირდება,mažėti
1004,abnehmen::V,შემცირდება,silpnėti
1005,zunehmen::V,გასუქდება,didėti
1006,zunehmen::V,გასუქდება,padaugėti
1007,steigen::V,მოიმატებს,kilti
1008,wachsen::V,იზრდება,augti
1009,wachsen::V,მრავლდება,augti
1010,glänzen::V,ბრწყინავს,blizgėti
1011,funkeln::V,კაშკაშებს,žibėti
1012,lärmen::V,ხმაურობს,triukšmauti
1013,läuten::V,დარეკავს,skambinti
1014,klingeln::V,დარეკავს,skambinti
1015,klirren::V,დააწკარუნებს,žvangėti
1016,brausen::V,ბობოქრობს,šniokšti
1017,rauschen::V,შრიალებს,ošti
1018,rauschen::V,შრიალებს,šlamėti
1019,klingen::V,ხმას გამოსცემს,skardėti
1020,bellen::V,უყეფს,loti
1021,heulen::V,ღმუის,kaukti
1022,heulen::V,ღმუის,staugti
1023,blasen::V,დაუბერავს,pūsti
1024,pfeifen::V,უსტვენს,švilpti
1025,pfeifen::V,უსტვენს,švilpauti
1026,schreien::V,ყვირის,šaukti
1027,stöhnen::V,კვნესის,dejuoti
1028,stöhnen::V,კვნესის,aimanuoti
1029,zittern::V,აძაგძაგებს,virpėti
1030,leben::V,ცოცხლობს,gyventi
1031,geboren werden::V,იშვება,gimti
1032,geboren werden::V,იბადება,gimti
1033,atmen::V,სუნთქავს,alsuoti
1034,atmen::V,სუნთქავს,kvėpuoti
1035,trinken::V,სვამს,gerti
1036,trinken::V,დალევს,gerti
1037,essen::V,შეჭამს,valgyti
1038,schlucken::V,ყლაპავს,praryti
1039,müde werden::V,დაიქანცება,nuvargti
1040,müde werden::V,დაიქანცება,privargti
1041,einschlafen::V,დაიძინებს,užmigti
1042,schlafen::V,სძინავს,miegoti
1043,aufwachen::V,გაიღვიძებს,pabusti
1044,aufstehen::V,ადგება,keltis
1045,aufstehen::V,ადგება,atsikelti
1046,sich erholen::V,დაისვენებს,pailsėti
1047,sich erholen::V,დაისვენებს,poilsiauti
1048,krank werden::V,ავად გახდება,susirgti
1049,krank sein::V,ავადმყოფობს,sirgti
1050,schmerzen::V,სტკივა,sopėti
1051,schmerzen::V,სტკივა,skaudėti
1052,husten::V,ახველებს,kosėti
1053,genesen::V,მორჩება,sveikti
1054,genesen::V,მორჩება,taisytis
1055,sterben::V,კვდება,mirti
1056,sterben::V,კვდება,numirti
1057,umkommen::V,დაიღუპება,žūti
1058,sich bewegen::V,იძვრის,judėti
1059,sich bewegen::V,იძვრის,pasijudinti
1060,sich bewegen::V,მოძრაობს,judėti
1061,sich bewegen::V,მოძრაობს,pasijudinti
1062,sich rühren::V,გაინძრევა,krutėti
1063,sich erheben::V,ადგება,pakilti
1064,sich erheben::V,ადგება,atsikelti
1065,sich setzen::V,დაჯდება,sėstis
1066,sich setzen::V,დაჯდება,atsisėsti
1067,hinfallen::V,დაეცემა,parkristi
1068,hinfallen::V,დაეცემა,pargriūti
1069,laufen::V,დადის,eiti
1070,schreiten::V,აბიჯებს,žengti
1071,schreiten::V,აბიჯებს,žingsniuoti
1072,spazierengehen::V,დასეირნობს,pasivaikščioti
1073,eilen::V,მიიჩქარის,skubėti
1074,sich beeilen::V,აჩქარდება,paskub́ėti
1075,sich beeilen::V,აჩქარდება,pasiskubinti
1076,sausen::V,მიქრის,dumti
1077,sausen::V,მიქრის,lėkti
1078,rennen::V,დარბის,bėgti
1079,springen::V,ხტის,šokti
1080,klettern::V,ძვრება,kopti
1081,schaukeln::V,ქანაობს,supti
1082,schaukeln::V,ქანაობს,linguoti
1083,kriechen::V,დაბობღავს,ropoti
1084,kriechen::V,დაბობღავს,šliaužti
1085,schwimmen::V,ცურავს,plaukti
1086,tauchen::V,ჩაიძირება,nerti
1087,rudern::V,ნიჩაბს უსვამს,irtis
1088,rudern::V,ნიჩაბს უსვამს,irkluoti
1089,fahren::V,დადის,važiuoti
1090,fahren::V,დადის,važinėti
1091,fahren::V,მგზავრობს,važiuoti
1092,fahren::V,მგზავრობს,važinėti
1093,fliegen::V,იფრენს,lėkti
1094,fliegen::V,იფრენს,skristi
1095,fliegen::V,გაფრინდება,lėkti
1096,fliegen::V,გაფრინდება,skristi
1097,gehen::V,მიდის,eiti
1098,weggehen::V,წამოდის,išeiti
1099,abfahren::V,მიემგზავრება,išvykti
1100,abfahren::V,მიემგზავრება,išvažiuoti
1101,anhalten::V,ჩერდება,sustoti
1102,hineingehen::V,შედის,įeiti
1103,eintreten::V,შედის,įžengti
1104,kommen::V,მოდის,ateiti
1105,ankommen::V,ჩადის,ateiti
1106,zurückkommen::V,დაბრუნდება,grį̃žti
1107,zurückkommen::V,დაბრუნდება,sugrį̃žti
1108,bleiben::V,დარჩება,likti
1109,bleiben::V,დარჩება,pasilikti
1110,warten::V,ელოდება,laukti
1111,erwarten::V,ელის,laukti
1112,erwarten::V,დაიცდის,laukti
1113,suchen::V,ეძებს,ieškoti
1114,suchen::V,მოძებნის,ieškoti
1115,finden::V,მიაგნებს,rasti
1116,finden::V,მიაგნებს,surasti
1117,finden::V,გამოძებნის,rasti
1118,finden::V,გამოძებნის,surasti
1119,versuchen::V,ცდის,mėginti
1120,versuchen::V,ცდილობს,mėginti
1121,vorbereiten::V,მოამზადებს,rengti
1122,lieben::V,უყვარს,myĺėti
1123,mögen::V,ეტრფის,ḿėgti
1124,mögen::V,ეტრფის,patikti
1125,lachen::V,იცინის,juoktis
1126,rühren::V,გულს აუჩუყებს,jaudinti
1127,rühren::V,გულს აუჩუყებს,graudinti
1128,weinen::V,ტირის,verkti
1129,schimpfen::V,შეიგინება,bartis
1130,sich ärgern::V,გაბრაზობს,pykti
1131,sich ärgern::V,გაბრაზობს,apmaudauti
1132,sich fürchten::V,შიშობს,bijoti
1133,sich fürchten::V,შიშობს,baimintis
1134,fürchten::V,ფრთხილობს,bijoti
1135,fürchten::V,ფრთხილობს,baimintis
1136,fliehen::V,გაიქცევა,bėgti
1137,fliehen::V,გაიქცევა,sprukti
1138,flüchten::V,გაიქცევა,pabėgti
1139,sehen::V,ხედავს,žiūŕėti
1140,anschauen::V,ნახავს,žiūŕėti
1141,ansehen::V,უყურებს,žiūrėti į
1142,ansehen::V,უყურებს,pažiūrėti į
1143,hören::V,ისმენს,girdėti
1144,zuhören::V,მოისმენს,klausytis
1145,probieren::V,გასინჯავს,ragauti
1146,probieren::V,გასინჯავს,paragauti
1147,riechen::V,ყნოსავს,uosti
1148,riechen::V,ყნოსავს,užuosti
1149,fühlen::V,გრძნობს,justi
1150,fühlen::V,გრძნობს,jausti
1151,fühlen::V,გრძნობს,pajusti
1152,scheinen::V,ეჩვენება,rodytis
1153,scheinen::V,ეჩვენება,atrodyti
1154,zu sehen sein::V,მოჩანს,pasirodyti
1155,vernehmen::V,გაიგებს,išgirsti
1156,frieren::V,იყინება,šalti
1157,tun::V,აკეთებს,daryti
1158,können::V,შეიძლება,galėti
1159,können::V,შეიძლება,pajėgti
1160,wollen::V,უნდა,norėti
1161,anfangen::V,დაიწყებს,pradėti
1162,anfangen::V,დაიწყებს,prasid́ėti
1163,beenden::V,ამთავრებს,baigti
1164,beenden::V,ამთავრებს,užbaigti
1165,aufhören::V,შეწყვეტს,liautis
1166,gelingen::V,მოახერხებს,pavykti
1167,gelingen::V,მოახერხებს,pasisekti
1168,geraten::V,გამოდის,nusisekti
1169,öffnen::V,გახსნის,atverti
1170,öffnen::V,გახსნის,atidaryti
1171,schließen::V,ხურავს,uždaryti
1172,schließen::V,დაკეტავს,uždaryti
1173,stellen::V,დადგამს,statyti
1174,stellen::V,დადგამს,pastatyti
1175,setzen::V,დასვამს,sodinti
1176,setzen::V,დასვამს,pasodinti
1177,legen::V,დადებს,dėti
1178,legen::V,დადებს,pad́ėti
1179,berühren::V,შეახებს,liesti
1180,berühren::V,შეახებს,paliesti
1181,berühren::V,მიაკარებს,liesti
1182,berühren::V,მიაკარებს,paliesti
1183,verbinden::V,შეაერთებს,jungti
1184,verbinden::V,შეაერთებს,surišti
1185,bedecken::V,გადააფარებს,uždengti
1186,aufhängen::V,დაკიდებს,pakarti
1187,aufhängen::V,დაკიდებს,pakabinti
1188,anzünden::V,დაანთებს,padegti
1189,anzünden::V,მოუკიდებს,padegti
1190,aufheben::V,აიღებს,pakelti
1191,aufheben::V,აიყვანს,pakelti
1192,zurücklassen::V,დატოვებს,palikti
1193,verlieren::V,დაკარგავს,pamesti
1194,fallen lassen::V,გაუვარდება,atsisakyti
1195,machen::V,გააკეთებს,dirbti
1196,machen::V,გამოიწვევს,dirbti
1197,herstellen::V,დაამზადებს,gaminti
1198,bauen::V,ააშენებს,statyti
1199,bauen::V,ააშენებს,pastatyti
1200,reparieren::V,შეაკეთებს,taisyti
1201,reparieren::V,შეაკეთებს,remontuoti
1202,reparieren::V,გაარემონტებს,taisyti
1203,reparieren::V,გაარემონტებს,remontuoti
1204,verbessern::V,გამოაკეთებს,gerinti
1205,verbessern::V,გამოაკეთებს,ištaisyti
1206,verbessern::V,გააუმჯობესებს,gerinti
1207,verbessern::V,გააუმჯობესებს,ištaisyti
1208,ändern::V,შეცვლის,keisti
1209,ändern::V,შეცვლის,pakeisti
1210,graben::V,თხრის,kasti
1211,beugen::V,ხრის,lenkti
1212,beugen::V,ხრის,palenkti
1213,biegen::V,გაღუნავს,lenkti
1214,biegen::V,გაღუნავს,palenkti
1215,drehen::V,ატრიალებს,sukti
1216,wenden::V,მოაბრუნებს,kreipti
1217,wenden::V,მოაბრუნებს,pakreipti
1218,umdrehen::V,შეატრიალებს,sukti
1219,umdrehen::V,შეატრიალებს,apversti
1220,heben::V,ასწევს,kelti
1221,heben::V,ასწევს,pakelti
1222,hochheben::V,აიყვანს,pakelti
1223,ergreifen::V,სტაცებს,čiupti
1224,ergreifen::V,სტაცებს,griebti
1225,halten::V,უჭირავს,laikyti
1226,halten::V,უჭირავს,palaikyti
1227,drücken::V,დააწვება,spausti
1228,schieben::V,მისწევს,stumti
1229,kratzen::V,მოფხანს,kasyti
1230,kratzen::V,მოფხანს,grandyti
1231,lecken::V,ლოკავს,laižyti
1232,beißen::V,უკბენს,kandžioti
1233,abreißen::V,გლეჯს,nuplėšti
1234,abreißen::V,მოწყვეტს,nuplėšti
1235,abschneiden::V,გაჭრის,atpjauti
1236,abschneiden::V,გაჭრის,atkirpti
1237,binden::V,შეკრავს,rišti
1238,binden::V,შეკრავს,surišti
1239,binden::V,გადააბამს,rišti
1240,binden::V,გადააბამს,surišti
1241,stecken::V,ჩაასობს,kišti
1242,stecken::V,ჩაასობს,įkišti
1243,brechen::V,მოიტეხს,lūžti
1244,brechen::V,მოიტეხს,laužyti
1245,klopfen::V,აკაკუნებს,belsti
1246,klopfen::V,აკაკუნებს,barbenti
1247,hauen::V,ლეწავს,mušti
1248,kleben::V,წებავს,lipdyti
1249,kleben::V,წებავს,klijuoti
1250,kleben::V,დააწებებს,lipdyti
1251,kleben::V,დააწებებს,klijuoti
1252,reiben::V,დაზელს,trinti
1253,reiben::V,დაზელს,tarkuoti
1254,streichen::V,უსვამს,tepti
1255,streichen::V,უსვამს,užtepti
1256,schleifen::V,ლესავს,galą́sti
1257,schneiden::V,გაჭრის,pjauti
1258,schneiden::V,გაჭრის,kirpti
1259,rütteln::V,არხევს,purtyti
1260,schütteln::V,არყევს,purtyti
1261,schütteln::V,ანძრევს,purtyti
1262,schwenken::V,აქნევს,mojuoti
1263,schütten::V,ღვრის,pilti
1264,schütten::V,ღვრის,berti
1265,schütten::V,დააქცევს,pilti
1266,schütten::V,დააქცევს,berti
1267,füllen::V,გაავსებს,pildyti
1268,füllen::V,გაავსებს,pripildyti
1269,einwickeln::V,შეახვევს,įvynioti
1270,einwickeln::V,შეახვევს,suvynioti
1271,tragen::V,მიიტანს,nešti
1272,tragen::V,მიიტანს,nešioti
1273,schleppen::V,მიათრევს,vilkti
1274,ziehen::V,წევს,tempti
1275,ziehen::V,ათრევს,tempti
1276,aufbewahren::V,შეინახავს,laikyti
1277,werfen::V,ისვრის,mesti
1278,werfen::V,ისვრის,sviesti
1279,fangen::V,დაიჭერს,sugauti
1280,packen::V,სტაცებს,čiupti
1281,packen::V,სტაცებს,griebti
1282,verstecken::V,მალავს,slėpti
1283,verstecken::V,მალავს,slapstyti
1284,teilen::V,დაყოფს,dalyti
1285,teilen::V,დაყოფს,padalyti
1286,schicken::V,გაგზავნის,sių̃sti
1287,schicken::V,გაგზავნის,pasių̃sti
1288,bringen::V,მოიტანს,atnešti
1289,hinzufügen::V,დაამატებს,pridėti
1290,bekommen::V,ამოიღებს,gauti
1291,erhalten::V,იღებს,gauti
1292,nehmen::V,აიღებს,paimti
1293,wählen::V,გადაარჩევს,rinkti
1294,wählen::V,გადაარჩევს,išsirinkti
1295,auswählen::V,ამოარჩევს,išrinkti
1296,bewahren::V,ინარჩუნებს,išsaugoti
1297,behindern::V,აბრკოლებს,trukdyti
1298,behindern::V,გააძნელებს,trukdyti
1299,verderben::V,გააფუჭებს,sugadinti
1300,beschädigen::V,დააზიანებს,žaloti
1301,beschädigen::V,დააზიანებს,gadinti
1302,zerbrechen::V,დაამტვრევს,sukulti
1303,zerbrechen::V,დაამტვრევს,sudaužyti
1304,zerreißen::V,გახევს,perplėšti
1305,zerreißen::V,გახევს,suplėšyti
1306,zerstören::V,მოსპობს,suardyti
1307,zerstören::V,მოსპობს,sugriauti
1308,zerstören::V,დაანგრევს,suardyti
1309,zerstören::V,დაანგრევს,sugriauti
1310,verbrennen::V,დაწვავს,deginti
1311,verbrennen::V,დაწვავს,sudeginti
1312,geben::V,აძლევს,duoti
1313,geben::V,აძლევს,paduoti
1314,reichen::V,მიაწოდებს,paduoti
1315,schenken::V,აჩუქებს,dovanoti
1316,versprechen::V,აღუთქვამს,žadėti
1317,versprechen::V,აღუთქვამს,pažadėti
1318,wünschen::V,უსურვებს,norėti
1319,wünschen::V,უსურვებს,linḱėti
1320,loben::V,აქებს,girti
1321,loben::V,აქებს,pagirti
1322,loben::V,ამკობს,girti
1323,loben::V,ამკობს,pagirti
1324,küssen::V,აკოცებს,bučiuoti
1325,wiegen::V,არხევს,supti
1326,zudecken::V,გადახურავს,užkloti
1327,zudecken::V,გადახურავს,uždengti
1328,wecken::V,გააღვიძებს,žadinti
1329,zeigen::V,დაანახვებს,rodyti
1330,führen::V,მიჰყავს,vesti
1331,führen::V,მიჰყავს,vadovauti
1332,lehren::V,ასწავლის,mokyti
1333,lehren::V,ასწავლის,išmokyti
1334,unterrichten::V,ასწავლის,dėstyti
1335,aufziehen::V,აღზრდის,išauginti
1336,leiten::V,აწარმოებს,valdyti
1337,leiten::V,აწარმოებს,vadovauti
1338,leiten::V,ხელმძღვანელობს,valdyti
1339,leiten::V,ხელმძღვანელობს,vadovauti
1340,antreiben::V,დააჩქარებს,uiti
1341,antreiben::V,დააჩქარებს,raginti
1342,antreiben::V,დააჩქარებს,skubinti
1343,lassen::V,ა--ინებს,paliepti
1344,einladen::V,მოიპატიჟებს,kviesti
1345,einladen::V,მოიპატიჟებს,pakviesti
1346,vereinigen::V,შეაერთებს,sujungti
1347,vereinigen::V,შეაერთებს,suvienyti
1348,besuchen::V,სანახავად მიდის,lankyti
1349,besuchen::V,სანახავად მიდის,aplankyti
1350,treffen::V,შეხვდება,sutikti
1351,treffen::V,შეხვდება,pasitikti
1352,sich versammeln::V,შეიკრიბება,susirinkti
1353,spielen::V,ეთამაშება,groti
1354,spielen::V,ეთამაშება,žaisti
1355,singen::V,მღერის,dainuoti
1356,tanzen::V,ცეკვავს,šokti
1357,sich trennen::V,მოშორდება,skirtis
1358,sich trennen::V,მოშორდება,išsiskirti
1359,verlassen::V,მიატოვებს,palikti
1360,retten::V,იხსნის,gelbėti
1361,retten::V,გადაარჩენს,gelbėti
1362,bewachen::V,დარაჯობს,sergėti
1363,bewachen::V,უთვალთვალებს,sergėti
1364,schützen::V,დაიფარავს,ginti
1365,schützen::V,დაიფარავს,apginti
1366,verteidigen::V,დაიცავს,ginti
1367,verteidigen::V,დაიცავს,apginti
1368,sich schlagen::V,იჩხუბებს,muštis
1369,schießen::V,ისვრის,šauti
1370,schießen::V,ისვრის,šaudyti
1371,siegen::V,გაიმარჯვებს,nugalėti
1372,ärgern::V,აჯავრებს,pykinti
1373,schlagen::V,ცემს,mušti
1374,schlagen::V,ცემს,smogti
