,Concept_ID,lv,hr
808,Ecke::N,пельӧс,ugao
809,Ecke::N,kakts,ugao
810,Ecke::N,stūris,ugao
811,Spitze::N,йыв,vrh
812,Spitze::N,йыв,šiljak
813,Spitze::N,smaile,vrh
814,Spitze::N,smaile,šiljak
815,Spitze::N,galotne,vrh
816,Spitze::N,galotne,šiljak
817,Ende::N,пом,konac
818,Ende::N,gals,konac
819,Ende::N,uzgalis,konac
820,Loch::N,розь,rupa
821,Loch::N,caurums,rupa
822,Winkel::N,пельӧс,kut
823,Winkel::N,пельӧс,ugao
824,Winkel::N,leņķis,kut
825,Winkel::N,leņķis,ugao
826,Muster::N,сер,uzor
827,Muster::N,piemērs,uzor
828,Größe::N,ыджда,veličina
829,Größe::N,lielums,veličina
830,Länge::N,кузьта,duljina
831,Länge::N,garums,duljina
832,Höhe::N,джуджда,visina
833,Höhe::N,augstums,visina
834,Gewicht::N,сьӧкта,težina
835,Gewicht::N,сьӧкталун,težina
836,Gewicht::N,svars,težina
837,Gewicht::N,smagums,težina
838,Menge::N,лун,mnoštvo
839,Menge::N,лун,količina
840,Menge::N,числӧ,mnoštvo
841,Menge::N,числӧ,količina
842,Menge::N,masa,mnoštvo
843,Menge::N,masa,količina
844,Menge::N,daudzums,mnoštvo
845,Menge::N,daudzums,količina
846,Haufen::N,чукӧр,hrpa
847,Haufen::N,чукӧр,gomila
848,Haufen::N,čupa,hrpa
849,Haufen::N,čupa,gomila
850,Haufen::N,grēda,hrpa
851,Haufen::N,grēda,gomila
852,Haufen::N,kaudze,hrpa
853,Haufen::N,kaudze,gomila
854,Reihe::N,рад,red
855,Reihe::N,rinda,red
856,Reihe::N,virkne,red
857,Boot::N,пыж,čun
858,Boot::N,пыж,čamac
859,Boot::N,laiva,čun
860,Boot::N,laiva,čamac
861,Ruder::N,пелыс,veslo
862,Ruder::N,ӧпаснӧй,veslo
863,Ruder::N,airis,veslo
864,Ruder::N,irklis,veslo
865,Schlitten::N,дадь,saone
866,Schlitten::N,ragavas,saone
867,Ski::N,лызь,ski
868,Ski::N,лызь,smučka
869,Ski::N,slēpe,ski
870,Ski::N,slēpe,smučka
871,Lagerfeuer::N,бипур,logorska vatra
872,Lagerfeuer::N,ugunskurs,logorska vatra
873,Last::N,сьӧкыдтор,tovar
874,Last::N,krava,tovar
875,Gang::N,мунӧм,hod
876,Gang::N,ветлӧм,hod
877,Gang::N,eja,hod
878,Gang::N,gājums,hod
879,Schritt::N,воськов,korak
880,Schritt::N,воськовтӧм,korak
881,Schritt::N,solis,korak
882,Norden::N,войвыв,sjever
883,Norden::N,ziemeļi,sjever
884,Süden::N,лунвыв,jug
885,Süden::N,dienvidi,jug
886,Westen::N,рытыв,zapad
887,Westen::N,rietumi,zapad
888,Osten::N,асыв,istok
889,Osten::N,austrumi,istok
890,Holz::N,пу,drvo
891,Holz::N,koks,drvo
892,Holz::N,koksne,drvo
893,Brett::N,пӧв,daska
894,Brett::N,dēlis,daska
895,Platte::N,плита,ploča
896,Platte::N,plate,ploča
897,Platte::N,plāksne,ploča
898,Stütze::N,пыкӧд,potpora
899,Stütze::N,мыджӧд,potpora
900,Stütze::N,balsts,potpora
901,Stütze::N,atspaids,potpora
902,Stange::N,потш,motka
903,Stange::N,maikste,motka
904,Stock::N,бедь,štap
905,Stock::N,бедь,palica
906,Stock::N,boze,štap
907,Stock::N,boze,palica
908,Stock::N,spieķis,štap
909,Stock::N,spieķis,palica
910,Stab::N,зир,štap
911,Stab::N,зир,šipka
912,Stab::N,zizlis,štap
913,Stab::N,zizlis,šipka
914,Rohr::N,труба,cijev
915,Rohr::N,caurule,cijev
916,Haus::N,керка,kuća
917,Haus::N,māja,kuća
918,Heim::N,горт,dom
919,Heim::N,mājas,dom
920,Ofen::N,пач,peć
921,Ofen::N,krāsns,peć
922,Fußboden::N,джодж,pod
923,Fußboden::N,grīda,pod
924,Tisch::N,пызан,stol
925,Tisch::N,пызан,trpeza
926,Tisch::N,galds,stol
927,Tisch::N,galds,trpeza
928,Stuhl::N,улӧс,stolac
929,Stuhl::N,улӧс,stolica
930,Stuhl::N,krēsls,stolac
931,Stuhl::N,krēsls,stolica
932,Wiege::N,зыбка,kolijevka
933,Wiege::N,šūpulis,kolijevka
934,Bett::N,вольпась,krevet
935,Bett::N,вольпась,postelja
936,Bett::N,gulta,krevet
937,Bett::N,gulta,postelja
938,Regal::N,джадж,polica
939,Regal::N,plaukts,polica
940,Kiste::N,куд,sanduk
941,Kiste::N,ящик,sanduk
942,Kiste::N,kaste,sanduk
943,Kiste::N,šķirsts,sanduk
944,Fenster::N,ӧшинь,prozor
945,Fenster::N,logs,prozor
946,Tür::N,ӧдзӧс,vrata
947,Tür::N,durvis,vrata
948,Tor::N,дзиръя,vrata
949,Tor::N,дзиръя,kapija
950,Tor::N,vārti,vrata
951,Tor::N,vārti,kapija
952,Zaun::N,потшӧс,plot
953,Zaun::N,потшӧс,ograda
954,Zaun::N,žogs,plot
955,Zaun::N,žogs,ograda
956,Dach::N,вевт,krov
957,Dach::N,jumts,krov
958,Leiter::N,пос,ljestve
959,Leiter::N,пос,ljestvice
960,Leiter::N,kāpnes,ljestve
961,Leiter::N,kāpnes,ljestvice
962,Leiter::N,redeles,ljestve
963,Leiter::N,redeles,ljestvice
964,Besen::N,рос,metla
965,Besen::N,slota,metla
966,Spaten::N,зыр,ašov
967,Spaten::N,lāpsta,ašov
968,Schaufel::N,тэльӧб,lopata
969,Schaufel::N,liekšķere,lopata
970,Gabel::N,вилки,viljuška
971,Gabel::N,dakšiņa,viljuška
972,Löffel::N,пань,žlica
973,Löffel::N,karote,žlica
974,Messer::N,пурт,nož
975,Messer::N,nazis,nož
976,Nagel::N,тув,čavao
977,Nagel::N,кӧрт тув,čavao
978,Nagel::N,nagla,čavao
979,Netz::N,тыв,mreža
980,Netz::N,tīkls,mreža
981,Haken::N,крук,kuka
982,Haken::N,āķis,kuka
983,Haken::N,kāsis,kuka
984,Haken::N,krampis,kuka
985,Griff::N,нуд,držak
986,Griff::N,нуд,ručica
987,Griff::N,kāts,držak
988,Griff::N,kāts,ručica
989,Griff::N,rokturis,držak
990,Griff::N,rokturis,ručica
991,Schloss::N,томан,brava
992,Schloss::N,aizslēgs,brava
993,Bild::N,серпас,slika
994,Bild::N,glezna,slika
995,Figur::N,пертас,figura
996,Figur::N,вежньӧг,figura
997,Figur::N,figūra,figura
998,Puppe::N,акань,lutka
999,Puppe::N,lelle,lutka
1000,Beutel::N,мешӧк,kesa
1001,Beutel::N,kule,kesa
1002,Beutel::N,maisiņš,kesa
1003,Bündel::N,кӧртӧд,snop
1004,Bündel::N,кӧртӧд,svežanj
1005,Bündel::N,sainis,snop
1006,Bündel::N,sainis,svežanj
1007,Tasche::N,сумка,torba
1008,Tasche::N,сумка,taška
1009,Tasche::N,soma,torba
1010,Tasche::N,soma,taška
1011,Eimer::N,ведра,kabao
1012,Eimer::N,spainis,kabao
1013,Deckel::N,пӧдан,poklopac
1014,Deckel::N,тупкӧд,poklopac
1015,Deckel::N,vāks,poklopac
1016,Geschirr::N,дозмук,suđe
1017,Geschirr::N,дозмук,posuđe
1018,Geschirr::N,тасьті-пань,suđe
1019,Geschirr::N,тасьті-пань,posuđe
1020,Geschirr::N,trauki,suđe
1021,Geschirr::N,trauki,posuđe
1022,Sack::N,мешӧк,džak
1023,Sack::N,мешӧк,vreća
1024,Sack::N,maiss,džak
1025,Sack::N,maiss,vreća
1026,Tasse::N,бекар,šalica
1027,Tasse::N,тасьті,šalica
1028,Tasse::N,tase,šalica
1029,Topf::N,гырнич,lonac
1030,Topf::N,pods,lonac
1031,Kessel::N,пӧрт,kazan
1032,Kessel::N,katls,kazan
1033,Essen::N,сёйӧм,obrok
1034,Essen::N,ēdiens,obrok
1035,Nahrung::N,сёян,hrana
1036,Nahrung::N,barība,hrana
1037,Speise::N,сёян,jelo
1038,Speise::N,сёянтор,jelo
1039,Speise::N,ēdiens,jelo
1040,Fleisch::N,яй,meso
1041,Fleisch::N,gaļa,meso
1042,Getreide::N,нянь,žito
1043,Getreide::N,нянь,žitarice
1044,Getreide::N,labība,žito
1045,Getreide::N,labība,žitarice
1046,Brei::N,рок,kaša
1047,Brei::N,putra,kaša
1048,Brei::N,biezenis,kaša
1049,Brot::N,нянь,kruh
1050,Brot::N,maize,kruh
1051,Scheibe::N,шӧрӧм,kriška
1052,Scheibe::N,чӧлан,kriška
1053,Scheibe::N,šķēle,kriška
1054,Scheibe::N,rieciens,kriška
1055,Fett::N,гос,mast
1056,Fett::N,гос,salo
1057,Fett::N,тшог,mast
1058,Fett::N,тшог,salo
1059,Fett::N,tauki,mast
1060,Fett::N,tauki,salo
1061,Butter::N,вый,buter
1062,Butter::N,вый,maslac
1063,Butter::N,sviests,buter
1064,Butter::N,sviests,maslac
1065,Öl::N,вый,ulje
1066,Öl::N,eļļa,ulje
1067,Salz::N,сов,sol
1068,Salz::N,sāls,sol
1069,Suppe::N,шыд,supa
1070,Suppe::N,zupa,supa
1071,Honig::N,ма,med
1072,Honig::N,medus,med
1073,Milch::N,йӧв,mlijeko
1074,Milch::N,piens,mlijeko
1075,Tee::N,чай,čaj
1076,Tee::N,tēja,čaj
1077,Leder::N,ку,koža
1078,Leder::N,āda,koža
1079,Wolle::N,вурун,vuna
1080,Wolle::N,vilna,vuna
1081,Stoff::N,дӧра,štof
1082,Stoff::N,дӧра,tkanina
1083,Stoff::N,drāna,štof
1084,Stoff::N,drāna,tkanina
1085,Stoff::N,audums,štof
1086,Stoff::N,audums,tkanina
1087,Nadel::N,ем,igla
1088,Nadel::N,adata,igla
1089,Faden::N,сунис,nit
1090,Faden::N,сунис,konac
1091,Faden::N,diegs,nit
1092,Faden::N,diegs,konac
1093,Faden::N,pavediens,nit
1094,Faden::N,pavediens,konac
1095,Knopf::N,кизь,dugme
1096,Knopf::N,poga,dugme
1097,Knoten::N,гӧрӧд,čvor
1098,Knoten::N,гӧрӧд,uzao
1099,Knoten::N,mezgls,čvor
1100,Knoten::N,mezgls,uzao
1101,Farbe::N,краска,farba
1102,Farbe::N,вап,farba
1103,Farbe::N,krāsa,farba
1104,Kleidung::N,паськӧм,odjeća
1105,Kleidung::N,tērps,odjeća
1106,Kleidung::N,drēbes,odjeća
1107,Hemd::N,дӧрӧм,košulja
1108,Hemd::N,krekls,košulja
1109,Kragen::N,воротник,ovratnik
1110,Kragen::N,apkakle,ovratnik
1111,Ärmel::N,сос,rukav
1112,Ärmel::N,piedurkne,rukav
1113,Hose::N,гач,hlače
1114,Hose::N,bikses,hlače
1115,Gürtel::N,вӧнь,pas
1116,Gürtel::N,вӧнь,pojas
1117,Gürtel::N,josta,pas
1118,Gürtel::N,josta,pojas
1119,Mütze::N,шапка,kapa
1120,Mütze::N,cepure,kapa
1121,Schuh::N,башмак,cipela
1122,Schuh::N,ботинки,cipela
1123,Schuh::N,kurpe,cipela
1124,Stiefel::N,сапӧг,čizma
1125,Stiefel::N,zābaks,čizma
1126,Ring::N,кытш,prsten
1127,Ring::N,gredzens,prsten
1128,Band::N,лента,vrpca
1129,Band::N,вундас,vrpca
1130,Band::N,lente,vrpca
1131,Kamm::N,сынан,češalj
1132,Kamm::N,ķemme,češalj
1133,Spiegel::N,рӧмпӧштан,zrcalo
1134,Spiegel::N,рӧмпӧштан,ogledalo
1135,Spiegel::N,spogulis,zrcalo
1136,Spiegel::N,spogulis,ogledalo
1137,Riemen::N,тасма,kaiš
1138,Riemen::N,тасма,remen
1139,Riemen::N,siksna,kaiš
1140,Riemen::N,siksna,remen
1141,Schnur::N,гез,vrpca
1142,Schnur::N,aukla,vrpca
1143,Leine::N,юргез,uzica
1144,Leine::N,saite,uzica
1145,Decke::N,эшкын,ćebe
1146,Decke::N,эшкын,pokrivač
1147,Decke::N,шебрас,ćebe
1148,Decke::N,шебрас,pokrivač
1149,Decke::N,sega,ćebe
1150,Decke::N,sega,pokrivač
1151,Kissen::N,юрлӧс,jastuk
1152,Kissen::N,spilvens,jastuk
1153,Tuch::N,чышъян,rubac
1154,Tuch::N,чышъян,marama
1155,Tuch::N,vadmala,rubac
1156,Tuch::N,vadmala,marama
1157,Handtuch::N,ки чышкӧд,ručnik
1158,Handtuch::N,кизьчышъян,ručnik
1159,Handtuch::N,dvielis,ručnik
1160,Kraft::N,этш,snaga
1161,Kraft::N,эбӧс,snaga
1162,Kraft::N,spēks,snaga
1163,Stärke::N,ёнлун,jakost
1164,Stärke::N,чорыдлун,jakost
1165,Stärke::N,stiprums,jakost
1166,Gesundheit::N,дзоньвидзалун,zdravlje
1167,Gesundheit::N,veselība,zdravlje
1168,Krankheit::N,висьӧм,bolest
1169,Krankheit::N,slimība,bolest
1170,Schmerz::N,висьӧм,bol
1171,Schmerz::N,sāpes,bol
1172,Wunde::N,дой,rana
1173,Wunde::N,brūce,rana
1174,Wunde::N,jēlums,rana
1175,Fieber::N,жар,groznica
1176,Fieber::N,drudzis,groznica
1177,Fieber::N,karstums,groznica
1178,Arznei::N,лекарство,lijek
1179,Arznei::N,зелля,lijek
1180,Arznei::N,zāles,lijek
1181,Arznei::N,medikaments,lijek
1182,Brücke::N,пос,most
1183,Brücke::N,пос,ćuprija
1184,Brücke::N,tilts,most
1185,Brücke::N,tilts,ćuprija
1186,Brunnen::N,юкмӧс,bunar
1187,Brunnen::N,юкмӧс,zdenac
1188,Brunnen::N,aka,bunar
1189,Brunnen::N,aka,zdenac
1190,Weide::N,пӧскӧтина,paša
1191,Weide::N,пӧскӧтина,pašnjak
1192,Weide::N,ganības,paša
1193,Weide::N,ganības,pašnjak
1194,Pfad::N,туй,staza
1195,Pfad::N,кыснан,staza
1196,Pfad::N,taka,staza
1197,Weg::N,туй,put
1198,Weg::N,ceļš,put
1199,Straße::N,туй,drum
1200,Straße::N,туй,cesta
1201,Straße::N,iela,drum
1202,Straße::N,iela,cesta
1203,Dorf::N,сикт,selo
1204,Dorf::N,ciems,selo
1205,Stadt::N,кар,grad
1206,Stadt::N,кар,varoš
1207,Stadt::N,pilsēta,grad
1208,Stadt::N,pilsēta,varoš
1209,Brief::N,письмӧ,list
1210,Brief::N,письмӧ,pismo
1211,Brief::N,vēstule,list
1212,Brief::N,vēstule,pismo
1213,Buch::N,небӧг,knjiga
1214,Buch::N,grāmata,knjiga
1215,Buchstabe::N,шыпас,slovo
1216,Buchstabe::N,burts,slovo
1217,Zeitung::N,газет,novine
1218,Zeitung::N,avīze,novine
1219,Zeitung::N,laikraksts,novine
1220,Leben::N,лов,život
1221,Leben::N,олӧм,život
1222,Leben::N,dzīve,život
1223,Tod::N,кулӧм,smrt
1224,Tod::N,nāve,smrt
1225,Grab::N,гу,raka
1226,Grab::N,kaps,raka
1227,Kirche::N,вичко,crkva
1228,Kirche::N,baznīca,crkva
1229,Sünde::N,мыж,grijeh
1230,Sünde::N,grēks,grijeh
1231,Gott::N,ен,bog
1232,Gott::N,dievs,bog
1233,Arbeiter::N,уджалысь,radnik
1234,Arbeiter::N,strādnieks,radnik
1235,Chef::N,юралысь,šef
1236,Chef::N,веськӧдлысь,šef
1237,Chef::N,šefs,šef
1238,Chef::N,vadītajs,šef
1239,Chef::N,priekšnieks,šef
1240,Meister::N,вӧчысь,majstor
1241,Meister::N,meistars,majstor
1242,Arzt::N,врач,liječnik
1243,Arzt::N,бурдӧдысь,liječnik
1244,Arzt::N,ārsts,liječnik
1245,Lehrer::N,велӧдысь,učitelj
1246,Lehrer::N,skolotājs,učitelj
1247,Geld::N,сьӧм,novac
1248,Geld::N,nauda,novac
1249,Geschäft::N,удж,posao
1250,Geschäft::N,удж,trgovina
1251,Geschäft::N,bizness,posao
1252,Geschäft::N,bizness,trgovina
1253,Geschäft::N,darījums,posao
1254,Geschäft::N,darījums,trgovina
1255,Laden::N,вузасянін,dućan
1256,Laden::N,bode,dućan
1257,Laden::N,veikals,dućan
1258,Preis::N,дон,cijena
1259,Preis::N,cena,cijena
1260,Ware::N,тӧвар,roba
1261,Ware::N,prece,roba
1262,Nutzen::N,воӧм,korist
1263,Nutzen::N,выгӧда,korist
1264,Nutzen::N,labums,korist
1265,Reichtum::N,озырлун,bogatstvo
1266,Reichtum::N,bagātība,bogatstvo
1267,Welt::N,енкӧла,svijet
1268,Welt::N,pasaule,svijet
1269,Land::N,му,zemlja
1270,Land::N,zeme,zemlja
1271,Staat::N,канму,država
1272,Staat::N,государство,država
1273,Staat::N,valsts,država
1274,König::N,кан,kralj
1275,König::N,ķēniņš,kralj
1276,König::N,karalis,kralj
1277,Macht::N,каналӧм,moć
1278,Macht::N,каналӧм,vlast
1279,Macht::N,vara,moć
1280,Macht::N,vara,vlast
1281,Grenze::N,су,granica
1282,Grenze::N,суйӧр,granica
1283,Grenze::N,robeža,granica
1284,Krieg::N,ожман,rat
1285,Krieg::N,karš,rat
1286,Feind::N,враг,neprijatelj
1287,Feind::N,вӧрӧг,neprijatelj
1288,Feind::N,ienaidnieks,neprijatelj
1289,Gewalt::N,мырдöналöм,sila
1290,Gewalt::N,мырдöналöм,nasilje
1291,Gewalt::N,vara,sila
1292,Gewalt::N,vara,nasilje
1293,Gewalt::N,vardarbība,sila
1294,Gewalt::N,vardarbība,nasilje
1295,Kampf::N,вермасьӧм,boj
1296,Kampf::N,вермасьӧм,borba
1297,Kampf::N,cīņa,boj
1298,Kampf::N,cīņa,borba
1299,Bogen[Waffe]::N,ньӧввуж,luk
1300,Bogen[Waffe]::N,loks,luk
1301,Pfeil::N,ньӧв,strijela
1302,Pfeil::N,bulta,strijela
1303,Gewehr::N,пишшаль,puška
1304,Gewehr::N,šautene,puška
1305,Fehler::N,сорсьӧм,pogreška
1306,Fehler::N,сорсьӧм,griješka
1307,Fehler::N,дзугсьӧм,pogreška
1308,Fehler::N,дзугсьӧм,griješka
1309,Fehler::N,kļūda,pogreška
1310,Fehler::N,kļūda,griješka
1311,Lüge::N,пӧръясьӧм,laž
1312,Lüge::N,ылӧдлӧм,laž
1313,Lüge::N,meli,laž
1314,Schaden::N,лёк,šteta
1315,Schaden::N,изъян,šteta
1316,Schaden::N,пакӧсьт,šteta
1317,Schaden::N,bojājums,šteta
1318,Schaden::N,kaitējums,šteta
1319,Unglück::N,шог,nesreća
1320,Unglück::N,kļūme,nesreća
1321,Unglück::N,klizma,nesreća
1322,Unglück::N,nelaime,nesreća
1323,Schuld::N,мыж,krivnja
1324,Schuld::N,vaina,krivnja
1325,Alter::N,арлыд,dob
1326,Alter::N,vecums,dob
1327,Schluss::N,пом,kraj
1328,Schluss::N,пом,konac
1329,Schluss::N,beigas,kraj
1330,Schluss::N,beigas,konac
1331,Zeit::N,кад,doba
1332,Zeit::N,кад,vrijeme
1333,Zeit::N,laiks,doba
1334,Zeit::N,laiks,vrijeme
1335,Tag::N,лун,dan
1336,Tag::N,diena,dan
1337,Morgen::N,асыв,jutro
1338,Morgen::N,rīts,jutro
1339,Mittag::N,лун шӧр,podne
1340,Mittag::N,pusdiena,podne
1341,Abend::N,рыт,veče
1342,Abend::N,рыт,večer
1343,Abend::N,vakars,veče
1344,Abend::N,vakars,večer
1345,Nacht::N,вой,noć
1346,Nacht::N,nakts,noć
1347,Woche::N,вежон,sedmica
1348,Woche::N,nedēļa,sedmica
1349,Monat::N,тӧлысь,mjesec
1350,Monat::N,mēnesis,mjesec
1351,Jahr::N,во,godina
1352,Jahr::N,gads,godina
1353,Frühling::N,тулыс,proljeće
1354,Frühling::N,pavasaris,proljeće
1355,Sommer::N,гожӧм,ljeto
1356,Sommer::N,vasara,ljeto
1357,Herbst::N,ар,jesen
1358,Herbst::N,rudens,jesen
1359,Winter::N,тӧв,zima
1360,Winter::N,ziema,zima
1361,Januar::N,тӧв шӧр,januar
1362,Januar::N,тӧв шӧр,siječanj
1363,Januar::N,janvāris,januar
1364,Januar::N,janvāris,siječanj
1365,Februar::N,урасьӧм,veljača
1366,Februar::N,урасьӧм,februar
1367,Februar::N,februāris,veljača
1368,Februar::N,februāris,februar
1369,März::N,рака,mart
1370,März::N,рака,ožujak
1371,März::N,marts,mart
1372,März::N,marts,ožujak
1373,April::N,кос му,april
1374,April::N,кос му,travanj
1375,April::N,aprīlis,april
1376,April::N,aprīlis,travanj
1377,Mai::N,ода-кора,maj
1378,Mai::N,ода-кора,svibanj
1379,Mai::N,maijs,maj
1380,Mai::N,maijs,svibanj
1381,Juni::N,лӧддза-номъя,juni
1382,Juni::N,лӧддза-номъя,lipanj
1383,Juni::N,jūnijs,juni
1384,Juni::N,jūnijs,lipanj
1385,Juli::N,сора,juli
1386,Juli::N,сора,srpanj
1387,Juli::N,jūlijs,juli
1388,Juli::N,jūlijs,srpanj
1389,August::N,моз,august
1390,August::N,моз,kolovoz
1391,August::N,augusts,august
1392,August::N,augusts,kolovoz
1393,September::N,кӧч,rujan
1394,September::N,кӧч,septembar
1395,September::N,septembris,rujan
1396,September::N,septembris,septembar
1397,Oktober::N,йирым,oktobar
1398,Oktober::N,йирым,listopad
1399,Oktober::N,oktobris,oktobar
1400,Oktober::N,oktobris,listopad
1401,November::N,вӧльгым,studeni
1402,November::N,вӧльгым,novembar
1403,November::N,novembris,studeni
1404,November::N,novembris,novembar
1405,Dezember::N,ӧшым,prosinac
1406,Dezember::N,decembris,prosinac
1407,Montag::N,выльлун,ponedjeljak
1408,Montag::N,выльлун,ponedjeljnik
1409,Montag::N,pirmdiena,ponedjeljak
1410,Montag::N,pirmdiena,ponedjeljnik
1411,Dienstag::N,воторник,utorak
1412,Dienstag::N,воторник,utornik
1413,Dienstag::N,otrdiena,utorak
1414,Dienstag::N,otrdiena,utornik
1415,Mittwoch::N,середа,srijeda
1416,Mittwoch::N,trešdiena,srijeda
1417,Donnerstag::N,четверг,četvrtak
1418,Donnerstag::N,ceturtdiena,četvrtak
1419,Freitag::N,пекнича,petak
1420,Freitag::N,piektdiena,petak
1421,Samstag::N,субӧта,subota
1422,Samstag::N,sestdiena,subota
1423,Sonntag::N,вӧскресенньӧ,nedjelja
1424,Sonntag::N,svētdiena,nedjelja
1425,groß::A,ыджыд,velik
1426,groß::A,dižs,velik
1427,groß::A,liels,velik
1428,klein::A,ичӧт,mali
1429,klein::A,ичӧт,malen
1430,klein::A,mazs,mali
1431,klein::A,mazs,malen
1432,lang::A,кузь,dug
1433,lang::A,кузь,dugačak
1434,lang::A,garš,dug
1435,lang::A,garš,dugačak
1436,kurz::A,дженьыд,kratak
1437,kurz::A,īss,kratak
1438,breit::A,ота,širok
1439,breit::A,паськыд,širok
1440,breit::A,plats,širok
1441,schmal::A,оттӧм,uski
1442,schmal::A,оттӧм,uzak
1443,schmal::A,tievs,uski
1444,schmal::A,tievs,uzak
1445,dicht::A,сук,gust
1446,dicht::A,blīvs,gust
1447,dick[Gegenstand]::A,кыз,debeo
1448,dick[Gegenstand]::A,biezs,debeo
1449,dünn::A,вӧсни,tanak
1450,dünn::A,вӧсньыд,tanak
1451,dünn::A,plāns,tanak
1452,fein::A,посни,fin
1453,fein::A,посни,tanak
1454,fein::A,smalks,fin
1455,fein::A,smalks,tanak
1456,fest::A,зумыд,čvrst
1457,fest::A,tvirts,čvrst
1458,fest::A,noturīgs,čvrst
1459,flach::A,плавкӧс,ravan
1460,flach::A,плавкӧс,plosnat
1461,flach::A,тшӧтшкӧс,ravan
1462,flach::A,тшӧтшкӧс,plosnat
1463,flach::A,lēzens,ravan
1464,flach::A,lēzens,plosnat
1465,flach::A,līdzens,ravan
1466,flach::A,līdzens,plosnat
1467,glatt::A,вольк,gladak
1468,glatt::A,мольыд,gladak
1469,glatt::A,gluds,gladak
1470,glatt::A,slidens,gladak
1471,hart::A,зумыд,tvrd
1472,hart::A,ciets,tvrd
1473,weich::A,небыд,mek
1474,weich::A,небыд,mekan
1475,weich::A,mīksts,mek
1476,weich::A,mīksts,mekan
1477,rund::A,гӧгрӧс,okrugao
1478,rund::A,apaļš,okrugao
1479,spitz::A,ёсь йыла,oštar
1480,spitz::A,ёсь йыла,šiljast
1481,spitz::A,smails,oštar
1482,spitz::A,smails,šiljast
1483,scharf::A,ёсь,oštar
1484,scharf::A,ёсь,bridak
1485,scharf::A,ass,oštar
1486,scharf::A,ass,bridak
1487,stumpf::A,ныж,tup
1488,stumpf::A,truls,tup
1489,stumpf::A,strups,tup
1490,schwer::A,сьӧкыд,težak
1491,schwer::A,smags,težak
1492,schön::A,мича,krasan
1493,schön::A,лӧсьыд,krasan
1494,schön::A,daiļš,krasan
1495,schön::A,skaists,krasan
1496,heiß::A,пӧсь,vruć
1497,heiß::A,karsts,vruć
1498,warm::A,шоныд,topao
1499,warm::A,silts,topao
1500,kalt::A,кӧдзыд,hladan
1501,kalt::A,salts,hladan
1502,kalt::A,auksts,hladan
1503,kühl::A,юзыд,hladan
1504,kühl::A,ыркыд,hladan
1505,kühl::A,vēss,hladan
1506,kühl::A,dzestrs,hladan
1507,frisch::A,выль,svjež
1508,frisch::A,svaigs,svjež
1509,feucht::A,уль,vlažan
1510,feucht::A,mitrs,vlažan
1511,feucht::A,drēgns,vlažan
1512,nass::A,ва,mokar
1513,nass::A,slapjš,mokar
1514,trocken::A,кос,suh
1515,trocken::A,sauss,suh
1516,voll::A,кыз,pun
1517,voll::A,pilns,pun
1518,leer::A,куш,prazan
1519,leer::A,тыртӧм,prazan
1520,leer::A,tukšs,prazan
1521,offen::A,восьса,otvoren
1522,offen::A,vaļējs,otvoren
1523,offen::A,atvērts,otvoren
1524,geschlossen::A,пӧдса,zatvoren
1525,geschlossen::A,slēgts,zatvoren
1526,sauber::A,сӧстӧм,čist
1527,sauber::A,tīrs,čist
1528,sauber::A,spodrs,čist
1529,schmutzig::A,няйт,nečist
1530,schmutzig::A,няйт,blatan
1531,schmutzig::A,netīrs,nečist
1532,schmutzig::A,netīrs,blatan
1533,schmutzig::A,dubļains,nečist
1534,schmutzig::A,dubļains,blatan
1535,roh::A,уль,sirov
1536,roh::A,jēls,sirov
1537,reif::A,кисьмӧм,zreo
1538,reif::A,gatavs,zreo
1539,reif::A,nobriedis,zreo
1540,lecker::A,чӧскыд,tečan
1541,lecker::A,чӧскыд,ukusan
1542,lecker::A,gards,tečan
1543,lecker::A,gards,ukusan
1544,lecker::A,garšīgs,tečan
1545,lecker::A,garšīgs,ukusan
1546,süß::A,юмов,sladak
1547,süß::A,чӧскыд,sladak
1548,süß::A,salds,sladak
1549,bitter::A,курыд,gorak
1550,bitter::A,sūrs,gorak
1551,bitter::A,rūgts,gorak
1552,sauer::A,шома,kiseo
1553,sauer::A,skābs,kiseo
1554,hell::A,югыд,vedar
1555,hell::A,югыд,svijetao
1556,hell::A,gaišs,vedar
1557,hell::A,gaišs,svijetao
1558,dunkel::A,пемыд,taman
1559,dunkel::A,tumšs,taman
1560,schwarz::A,сьӧд,crn
1561,schwarz::A,melns,crn
1562,weiß::A,еджыд,bio
1563,weiß::A,еджыд,bijel
1564,weiß::A,balts,bio
1565,weiß::A,balts,bijel
1566,rot::A,гӧрд,crven
1567,rot::A,sarkans,crven
1568,gelb::A,виж,žut
1569,gelb::A,dzeltens,žut
1570,blau::A,лӧз,plav
1571,blau::A,лӧз,modar
1572,blau::A,zils,plav
1573,blau::A,zils,modar
1574,grün::A,веж,zelen
1575,grün::A,турунвиж,zelen
1576,grün::A,zaļš,zelen
1577,grau::A,руд,siv
1578,grau::A,pelēks,siv
1579,bunt::A,сера,šaren
1580,bunt::A,raibs,šaren
1581,bunt::A,krāsains,šaren
1582,billig::A,донтӧг,jeftin
1583,billig::A,lēts,jeftin
1584,teuer::A,дона,skup
1585,teuer::A,dārgs,skup
1586,wertvoll::A,дона,vrijedan
1587,wertvoll::A,дона,dragocjen
1588,wertvoll::A,vērtīgs,vrijedan
1589,wertvoll::A,vērtīgs,dragocjen
