,Concept_ID,tt,el
736,auf einmal::ADV,бердән,εφάπαξ
737,zusammen::ADV,бергә,μαζί
738,lange::ADV,озак,πολύν καιρό
739,plötzlich::ADV,искәрмәстән,έξαφνα
740,sofort::ADV,хәзер,αμέσως
741,später::ADV,соңрак,αργότερα
742,jetzt::ADV,хәзер,τώρα
743,heute::ADV,бүген,σήμερα
744,morgen::ADV,иртәгә,αύριο
745,bald::ADV,тиздән,σε λίγο
746,bald::ADV,тиздән,εντός ολίγου
747,dann::ADV,аннары,ύστερα
748,gestern::ADV,кичә,χτες
749,einst::ADV,берчак,ποτέ
750,einst::ADV,берчак,άλλοτε
751,damals::ADV,ул вакытта,τότε
752,damals::ADV,ул чакта,τότε
753,danach::ADV,да,μετά
754,danach::ADV,да,ύστερα
755,vorher::ADV,элек,πριν
756,vorher::ADV,элек,προηγουμένως
757,zuerst::ADV,башта,πρώτα
758,einmal::ADV,бер,μία φορά
759,einmal::ADV,бер мәртәбә,μία φορά
760,manchmal::ADV,кайчакта,κάποτε
761,oft::ADV,еш,συχνά
762,oft::ADV,еш,πολλές φορές
763,immer::ADV,һәркайчан,πάντα
764,immer::ADV,һәркайчан,πάντοτε
765,niemals::ADV,hичбер вакыт,ποτέ
766,hier::ADV,монда,εδώ
767,hier::ADV,биредә,εδώ
768,hierhin::ADV,монда,εδώ
769,von hier::ADV,моннан,από δω
770,dort::ADV,анда,εκεί
771,dorthin::ADV,тегеләй,προς τα κει
772,geradeaus::ADV,турыдан-туры,κατευθείαν
773,vorwärts::ADV,алга,εμπρός
774,rückwärts::ADV,кире,πίσω
775,zurück::ADV,кире,πίσω
776,unten::ADV,түбәндә,κάτω
777,hinab::ADV,аска,προς τα κάτω
778,oben::ADV,өстә,πάνω
779,oben::ADV,өстә,επάνω
780,oben::ADV,югарыда,πάνω
781,oben::ADV,югарыда,επάνω
782,hinauf::ADV,өскә,προς τα πάνω
783,überall::ADV,hәркайда,παντού
784,nicht::ADV,түгел,δεν
785,ein wenig::ADV,бераз,λιγάκι
786,kaum::ADV,көчкә,μόλις
787,sehr::ADV,бик,πολύ
788,so::ADV,алай,έτσι
789,noch::ADV,янә,ακόμα
790,noch::ADV,тагын,ακόμα
791,nur::ADV,фәкать,μόνο
792,schon::ADV,инде,ήδη
793,schon::ADV,инде,κιόλας
794,wieder::ADV,янә,ξανά
795,wieder::ADV,тагын,ξανά
796,vergebens::ADV,юкка,μάταια
797,vor::PRP,алдыннан,μπροστά σε
798,vor::PRP,алдыннан,μπροστά από
799,hinter::PRP,арттан,πίσω από 
800,unter::PRP,астында,υπό
801,unter::PRP,астында,κάτω από
802,durch::PRP,аша,διά
803,durch::PRP,аша,διά μέσου
804,neben::PRP,тирәсендә,δίπλα σε
805,zwischen::PRP,арасында,μεταξύ
806,zwischen::PRP,арасында,ανάμεσα σε
807,wegen::PRP,сәбәпле,για
808,wegen::PRP,сәбәпле,λόγω
809,dies::PRN,бу,αυτό
810,das::PRN,ул,το
811,alles::PRN,һәммә,όλα
812,ich::PRN,мин,εγώ
813,du::PRN,син,σύ
814,du::PRN,син,εσύ
815,er::PRN,ул,αυτός
816,wir::PRN,без,εμείς
817,ihr::PRN,сез,εσείς
818,sie::PRN,ул,αυτοί
819,was::FPRN,ни,τι
820,was::FPRN,нәрсә,τι
821,wer::FPRN,кем,ποιος
822,wo::FADV,кайда,πού
823,wohin::FADV,кая,πού
824,wohin::FADV,кая,για πού
825,wie::FADV,ничек,πώς
826,warum::FADV,нигә,γιατί
827,wieviel::FNUM,ничә,πόσος
828,eins::NUM,бер,ένα
829,zwei::NUM,ике,δύο
830,drei::NUM,өч,τρία
831,drei::NUM,өч,τρεις
832,vier::NUM,дүрт,τέσσερα
833,vier::NUM,дүрт,τέσσερις
834,fünf::NUM,биш,πέντε
835,sechs::NUM,алты,έξι
836,sieben::NUM,җиде,εφτά
837,acht::NUM,сигез,οχτώ
838,neun::NUM,тугыз,εννιά
839,zehn::NUM,ун,δέκα
840,elf::NUM,унбер,έντεκα
841,zwölf::NUM,унике,δώδεκα
842,zwanzig::NUM,егерме,είκοσι
843,dreißig::NUM,утыз,τριάντα
844,vierzig::NUM,кырык,σαράντα
845,fünfzig::NUM,илле,πενήντα
846,sechzig::NUM,алтмыш,εξήντα
847,siebzig::NUM,җитмеш,εβδομήντα
848,achtzig::NUM,сиксән,ογδόντα
849,neunzig::NUM,туксан,ενενήντα
850,hundert::NUM,йөз,εκατό
851,tausend::NUM,мең,χίλιοι
852,und::CNJ,вә,και
853,oder::CNJ,яки,ή
854,oder::CNJ,яисә,ή
855,stehen::V,тору,στέκομαι
856,stehen::V,тору,είμαι όρθιος
857,sitzen::V,утыру,κάθομαι
858,liegen::V,яту,είμαι ξαπλωμένος
859,hängen::V,эленү,κρέμομαι
860,werden::V,булу,γίνομαι
861,passieren::V,булу,συμβαίνω
862,beginnen::V,башлану,αρχίζω
863,enden::V,бетү,τελειώνω
864,wechseln::V,үзгәртү,αλλάζω
865,aufgehen[Sonne]::V,чыгу,βγαίνω
866,aufgehen[Sonne]::V,чыгу,ανατέλλω
867,untergehen[Sonne]::V,бату,δύω
868,untergehen[Sonne]::V,бату,βασιλεύω
869,scheinen[Sonne]::V,яктырту,λάμπω
870,donnern::V,күкрәү,βροντώ
871,wehen::V,исү,φυσώ
872,strömen::V,агу,ρέω
873,strömen::V,агу,τρέχω
874,fließen::V,агу,ρέω
875,sich drehen::V,бөтерелү,γυρίζω
876,sich drehen::V,бөтерелү,στρέφομαι
877,schwanken::V,икеләнү,ταλαντεύομαι
878,schwingen::V,тирбәлү,αιωρούμαι
879,schwingen::V,тирбәлү,ταλαντεύομαι
880,fallen::V,егылу,πέφτω
881,brennen::V,яну,καίω
882,rauchen::V,төтәү,καπνίζω
883,rauchen::V,төтенләү,καπνίζω
884,regnen::V,яву,βρέχω
885,gefrieren::V,кату,παγώνω
886,tauen::V,эрү,λειώνω
887,tauen::V,эретү,λειώνω
888,schmelzen::V,эрү,λειώνω
889,schmelzen::V,эретү,λειώνω
890,trocknen::V,кибү,στεγνώνω
891,sieden::V,ургылу,βράζω
892,faulen::V,черү,σαπίζω
893,verfaulen::V,черү,σαπίζω
894,reißen::V,өзелү,σχίζω
895,versinken::V,бату,βουλιάζω
896,versinken::V,бату,βυθίζομαι
897,vergehen::V,авышу,περνώ
898,erscheinen::V,пәйда булу,εμφανίζομαι
899,verschwinden::V,югалу,χάνομαι
900,verschwinden::V,югалу,εξαφανίζομαι
901,verschwinden::V,юк булу,χάνομαι
902,verschwinden::V,юк булу,εξαφανίζομαι
903,sinken::V,кимү,κατεβαίνω
904,sinken::V,кайту,κατεβαίνω
905,abnehmen::V,азаю,μειώνομαι 
906,zunehmen::V,арту,αυξάνω
907,zunehmen::V,арту,μεγαλώνω
908,zunehmen::V,күбәю,αυξάνω
909,zunehmen::V,күбәю,μεγαλώνω
910,zunehmen::V,ишәю,αυξάνω
911,zunehmen::V,ишәю,μεγαλώνω
912,steigen::V,үсү,ανεβαίνω
913,wachsen::V,үсү,μεγαλώνω
914,glänzen::V,ялкылдау,γυαλίζω
915,funkeln::V,ялтырау,αστράφτω
916,funkeln::V,ялтырау,σπιθοβολώ
917,lärmen::V,шаулау,θορυβώ
918,läuten::V,шалтырату,χτυπώ 
919,klingeln::V,шалтырату,κουδουνίζω
920,klirren::V,чылтырау,κουδουνίζω
921,brausen::V,давыллау,βουΐζω
922,brausen::V,дулау,βουΐζω
923,rauschen::V,кыштырдау,βουΐζω
924,klingen::V,ишетелү,ηχώ
925,bellen::V,өрү,γαυγίζω
926,heulen::V,улау,ουρλιάζω
927,blasen::V,өрү,φυσώ
928,pfeifen::V,сызгырту,σφυρίζω
929,schreien::V,кычкыру,κραυγάζω
930,stöhnen::V,ыңгырашу,βογγώ
931,zittern::V,калтырау,τρέμω
932,zittern::V,калтырану,τρέμω
933,leben::V,яшәү,ζω
934,leben::V,гомер итү,ζω
935,geboren werden::V,туу,γεννιέμαι
936,atmen::V,сулау,αναπνέω
937,trinken::V,эчү,πίνω
938,essen::V,ашау,τρώω
939,schlucken::V,йоту,καταπίνω
940,müde werden::V,ялыгу,κουράζομαι
941,müde werden::V,йөгенү,κουράζομαι
942,einschlafen::V,йокыга китү,αποκοιμιέμαι
943,schlafen::V,йоклау,κοιμάμαι
944,aufwachen::V,уяну,ξυπνώ
945,aufstehen::V,тору,σηκώνομαι
946,sich erholen::V,ял алу,ξεκουράζομαι
947,sich erholen::V,истирахәт итү,ξεκουράζομαι
948,krank werden::V,чирләү,αρρωσταίνω
949,krank sein::V,чирләү,ασθενώ
950,schmerzen::V,авырту,πονώ
951,husten::V,ютәлләү,βήχω
952,genesen::V,савыгу,θεραπεύομαι
953,genesen::V,сәламәтләнү,θεραπεύομαι
954,sterben::V,үлү,πεθαίνω
955,sterben::V,дөнья кую,πεθαίνω
956,sterben::V,вафат булу,πεθαίνω
957,umkommen::V,үлү,πεθαίνω
958,sich bewegen::V,йөрү,κουνιέμαι
959,sich rühren::V,кыймылдау,σαλεύω
960,sich erheben::V,басу,επαναστατώ
961,sich setzen::V,утыру,κάθομαι
962,hinfallen::V,егылу,πέφτω κάτω
963,laufen::V,җәяүләү,τρέχω
964,schreiten::V,атлау,βαδίζω
965,spazierengehen::V,йөрү,κάνω βόλτα
966,spazierengehen::V,йөрү,πηγαίνω περίπατο
967,spazierengehen::V,йөргенү,κάνω βόλτα
968,spazierengehen::V,йөргенү,πηγαίνω περίπατο
969,eilen::V,ашыгу,σπεύδω
970,sich beeilen::V,ашыгу,βιάζομαι
971,sich beeilen::V,кызулау,βιάζομαι
972,sausen::V,җилдерү,τρέχω γρήγορα
973,rennen::V,йөгерү,τρέχω
974,springen::V,сикерү,πηδώ
975,klettern::V,үрмәләү,σκαρφαλώνω
976,schaukeln::V,атыну,κουνιέμαι
977,kriechen::V,шуышу,έρπω
978,kriechen::V,шуышу,σέρνομαι
979,kriechen::V,үрмәләү,έρπω
980,kriechen::V,үрмәләү,σέρνομαι
981,schwimmen::V,йөзү,κολυμπώ
982,tauchen::V,чуму,βουτώ
983,rudern::V,ишү,κωπηλατώ
984,fahren::V,бару,πηγαίνω
985,fliegen::V,очу,πετώ
986,gehen::V,йөрү,βαδίζω
987,gehen::V,йөрү,πηγαίνω
988,weggehen::V,китү,φεύγω
989,abfahren::V,кузгалу,ξεκινώ
990,abfahren::V,кузгалу,αναχωρώ
991,anhalten::V,тукталу,σταματώ
992,hineingehen::V,инү,μπαίνω
993,eintreten::V,инү,μπαίνω
994,eintreten::V,инү,εισέρχομαι
995,kommen::V,килү,έρχομαι
996,ankommen::V,бару,φτάνω
997,zurückkommen::V,кире кайту,επιστρέφω
998,bleiben::V,калу,μένω
999,warten::V,көтү,περιμένω
1000,erwarten::V,көтү,αναμένω
1001,erwarten::V,көтү,περιμένω
1002,suchen::V,эзләү,ψάχνω
1003,finden::V,табу,βρίσκω
1004,versuchen::V,маташу,προσπαθώ
1005,vorbereiten::V,хәзерләү,προετοιμάζω
1006,lieben::V,сөю,αγαπώ
1007,lieben::V,ярату,αγαπώ
1008,mögen::V,өнәү,μου αρέσει
1009,lachen::V,көлү,γελώ
1010,rühren::V,дулкынландыру,συγκινώ
1011,weinen::V,елау,κλαίω
1012,schimpfen::V,сүгү,βρίζω
1013,schimpfen::V,сүгенү,βρίζω
1014,sich ärgern::V,ачулану,θυμώνω
1015,sich fürchten::V,курку,φοβάμαι
1016,fürchten::V,калтырау,φοβάμαι
1017,fürchten::V,калтырану,φοβάμαι
1018,fliehen::V,арка бирү,φεύγω
1019,flüchten::V,качу,δραπετεύω
1020,sehen::V,күрү,βλέπω
1021,anschauen::V,карау,κοιτάζω
1022,ansehen::V,карау,βλέπω
1023,ansehen::V,күзәтү,βλέπω
1024,hören::V,ишетү,ακούω
1025,zuhören::V,тыңлау,ακούω
1026,probieren::V,тату,δοκιμάζω
1027,riechen::V,иснәү,μυρίζω
1028,riechen::V,иснәү,οσφραίνομαι
1029,fühlen::V,тою,αισθάνομαι
1030,fühlen::V,сизү,αισθάνομαι
1031,scheinen::V,күренү,φαίνομαι
1032,zu sehen sein::V,күренү,φαίνομαι
1033,vernehmen::V,ишетү,ακούω
1034,vernehmen::V,ишетү,μαθαίνω
1035,frieren::V,өшү,κρυώνω
1036,frieren::V,күшегү,κρυώνω
1037,tun::V,итү,κάνω
1038,können::V,алу,ξέρω
1039,können::V,алу,μπορώ
1040,wollen::V,теләү,θέλω
1041,anfangen::V,керешү,αρχίζω
1042,beenden::V,бетерү,τελειώνω
1043,beenden::V,тәмамлау,τελειώνω
1044,aufhören::V,бетү,παύω
1045,gelingen::V,уңу,πετυχαίνω
1046,geraten::V,сабышу,γίνομαι
1047,öffnen::V,ачу,ανοίγω
1048,schließen::V,ябу,κλείνω
1049,stellen::V,кую,θέτω
1050,setzen::V,утырту,θέτω
1051,legen::V,яткыру,θέτω
1052,berühren::V,тию,εγγίζω
1053,verbinden::V,ялгау,συνδέω
1054,bedecken::V,өрту,σκεπάζω
1055,bedecken::V,каплау,σκεπάζω
1056,bedecken::V,томалау,σκεπάζω
1057,aufhängen::V,асу,κρεμώ
1058,anzünden::V,кабызу,ανάβω
1059,aufheben::V,күтәрү,σηκώνω
1060,zurücklassen::V,калдыру,εγκαταλείπω
1061,verlieren::V,югалту,χάνω
1062,fallen lassen::V,төшерү,αφήνω να πέσει
1063,machen::V,ясау,κάνω
1064,machen::V,ясау,φτιάχνω
1065,machen::V,эшләү,κάνω
1066,machen::V,эшләү,φτιάχνω
1067,herstellen::V,ясау,κατασκευάζω
1068,bauen::V,кору,χτίζω
1069,bauen::V,кору,οικοδομώ
1070,reparieren::V,төзәтү,επισκευάζω
1071,reparieren::V,төзәтү,επιδιορθώνω
1072,verbessern::V,яхшырту,βελτιώνω
1073,verbessern::V,яхшырту,καλυτερεύω
1074,ändern::V,үзгәртү,αλλάζω
1075,graben::V,казу,σκάβω
1076,beugen::V,ию,λυγίζω
1077,biegen::V,бөгү,κάμπτω
1078,drehen::V,бору,στρέφω
1079,drehen::V,бөтерү,στρέφω
1080,wenden::V,бору,γυρίζω
1081,umdrehen::V,түнтәрү,γυρίζω
1082,heben::V,күтәрү,υψώνω
1083,heben::V,күтәрү,σηκώνω
1084,hochheben::V,күтәрү,υψώνω
1085,hochheben::V,күтәрү,σηκώνω
1086,ergreifen::V,эләктерү,πιάνω
1087,ergreifen::V,эләктерү,αρπάζω
1088,halten::V,тоту,βαστώ
1089,drücken::V,кысу,πιέζω
1090,schieben::V,кузгату,σπρώχνω
1091,kratzen::V,тырнау,γρατσουνίζω
1092,lecken::V,ялау,γλείφω
1093,beißen::V,тешләү,δαγκάνω
1094,abreißen::V,өзү,κόβω
1095,abreißen::V,өзү,σχίζω
1096,abschneiden::V,кыю,αποκόπτω
1097,abschneiden::V,кисү,αποκόπτω
1098,binden::V,бәйләү,δένω
1099,stecken::V,төртү,χώνω
1100,stecken::V,тыгу,χώνω
1101,brechen::V,сындыру,σπάζω
1102,klopfen::V,шаку,χτυπώ
1103,klopfen::V,шаку,τινάζω
1104,klopfen::V,шакылдау,χτυπώ
1105,klopfen::V,шакылдау,τινάζω
1106,hauen::V,кыйнау,χτυπώ
1107,kleben::V,ябыштыру,κολλώ
1108,reiben::V,ышку,τρίβω
1109,streichen::V,ягу,αλείφω
1110,schleifen::V,кайрау,ακονίζω
1111,schneiden::V,кисү,κόβω
1112,rütteln::V,селкетү,σείω
1113,rütteln::V,селкетү,τινάζω
1114,schütteln::V,селкетү,σείω
1115,schütteln::V,селкетү,κουνώ
1116,schwenken::V,болгау,κουνώ
1117,schütten::V,кою,χύνω
1118,füllen::V,тутыру,γεμίζω
1119,einwickeln::V,төрү,τυλίγω
1120,tragen::V,ташу,φέρνω
1121,schleppen::V,сөйрәү,κουβαλώ
1122,schleppen::V,өстерәү,κουβαλώ
1123,ziehen::V,тарту,τραβώ
1124,aufbewahren::V,саклау,φυλάω
1125,werfen::V,ыргыту,ρίχνω
1126,fangen::V,тоту,πιάνω
1127,packen::V,эләктерү,τσακώνω
1128,verstecken::V,яшерү,κρύβω
1129,teilen::V,бүлү,μερίζω
1130,schicken::V,җибәрү,στέλνω
1131,bringen::V,китерү,φέρνω
1132,hinzufügen::V,өстәү,προσθέτω
1133,bekommen::V,алу,προσκομίζω
1134,erhalten::V,алу,παίρνω
1135,erhalten::V,алу,λαμβάνω
1136,nehmen::V,алу,πιάνω
1137,nehmen::V,алу,παίρνω
1138,wählen::V,сайлау,εκλέγω
1139,auswählen::V,сайлау,διαλέγω
1140,bewahren::V,саклау,διατηρώ
1141,behindern::V,комачаулау,εμποδίζω
1142,verderben::V,бозу,χαλώ
1143,beschädigen::V,бозу,ζημιώνω
1144,zerbrechen::V,вату,σπάζω
1145,zerreißen::V,өзү,σχίζω
1146,zerreißen::V,ерту,σχίζω
1147,zerstören::V,җимерү,καταστρέφω
1148,verbrennen::V,яндыру,καίω
1149,verbrennen::V,көйдерү,καίω
1150,geben::V,бирү,δίνω
1151,reichen::V,тапшыру,δίνω
1152,schenken::V,бүләкләү,χαρίζω
1153,versprechen::V,вәгъдә бирү,υπόσχομαι
1154,wünschen::V,котлау,εύχομαι
1155,loben::V,мактау,επαινώ
1156,küssen::V,үбү,φιλώ
1157,wiegen::V,тирбәтү,κουνώ
1158,wiegen::V,тирбәтү,νανουρίζω
1159,zudecken::V,ябу,σκεπάζω
1160,zudecken::V,бөркәү,σκεπάζω
1161,wecken::V,уяту,ξυπνώ
1162,zeigen::V,күрсәтү,δείχνω
1163,führen::V,йөртү,οδηγώ
1164,lehren::V,өйрәтү,διδάσκω
1165,unterrichten::V,укыту,διδάσκω
1166,aufziehen::V,асрау,ανατρέφω
1167,leiten::V,җитәкләү,ηγούμαι
1168,leiten::V,җитәкләү,διευθύνω
1169,antreiben::V,куалау,σπρώχνω
1170,antreiben::V,куалау,παρακινώ
1171,antreiben::V,әйдәләү,σπρώχνω
1172,antreiben::V,әйдәләү,παρακινώ
1173,antreiben::V,ашыктыру,σπρώχνω
1174,antreiben::V,ашыктыру,παρακινώ
1175,lassen::V,мәҗбүр итү,αφήνω
1176,einladen::V,чакыру,προσκαλώ
1177,vereinigen::V,берләштерү,ενώνω
1178,besuchen::V,керешү,επισκέπτομαι
1179,treffen::V,очрату,συναντώ
1180,sich versammeln::V,җыелышу,μαζεύομαι
1181,spielen::V,уйнау,παίζω
1182,singen::V,җырлау,τραγουδώ
1183,tanzen::V,бию,χορεύω
1184,sich trennen::V,аерылу,αποχωρίζομαι
1185,sich trennen::V,ташлашу,αποχωρίζομαι
1186,verlassen::V,ташлау,εγκαταλείπω
1187,verlassen::V,калдыру,εγκαταλείπω
1188,retten::V,коткару,σώζω
1189,bewachen::V,каравыллау,φρουρώ
1190,schützen::V,ышыклау,προστατεύω
1191,verteidigen::V,яклау,υπερασπίζω
1192,verteidigen::V,саклау,υπερασπίζω
1193,sich schlagen::V,сугышу,χτυπιέμαι
1194,schießen::V,ату,πυροβολώ
1195,siegen::V,җиңү,νικώ
1196,ärgern::V,ачуландыру,τσαντίζω
1197,schlagen::V,ору,χτυπώ
1198,schlagen::V,бәрү,χτυπώ
1199,schlagen::V,тукмау,χτυπώ
1200,treten::V,тибү,κλοτσώ
1201,stechen::V,кадау,τρυπώ
1202,stoßen::V,этү,ωθώ
1203,stoßen::V,этү,σπρώχνω
1204,stehlen::V,урлау,κλέβω
1205,stören::V,комачаулау,διαταράσσω
1206,belästigen::V,борчу,ενοχλώ
1207,belästigen::V,билмазалау,ενοχλώ
1208,verbergen::V,яшерү,κρύβω
1209,täuschen::V,алдату,παραπλανώ
1210,betrügen::V,хәрәмләшү,απατώ
1211,töten::V,үтерү,σκοτώνω
1212,töten::V,үтерү,θανατώνω
1213,wohnen::V,яшәү,μένω
1214,wohnen::V,яшәү,κατοικώ
1215,arbeiten::V,эшләү,δουλεύω
1216,arbeiten::V,эшләү,εργάζομαι
1217,sammeln::V,туплау,μαζεύω
1218,sammeln::V,туплау,συλλέγω
1219,pflücken::V,өзү,κόβω
1220,jagen::V,аулау,κυνηγώ
1221,fischen::V,балык тоту,ψαρεύω
1222,fassen::V,тоту,πιάνω
1223,hüten::V,көтү,φυλάγω
1224,hüten::V,көтү,προσέχω
1225,treiben::V,куалау,οδηγώ
1226,anbinden::V,бәйләү,δένω
1227,füttern::V,туйдыру,ταΐζω
1228,melken::V,саву,αρμέγω
1229,hacken::V,чабу,κόβω
1230,gießen::V,сугару,ποτίζω
1231,reifen::V,җитешү,ωριμάζω
1232,zubereiten::V,пешеренү,ετοιμάζω
1233,kochen::V,пешерү,βράζω
1234,kochen::V,кайнату,βράζω
1235,backen::V,пешерү,ψήνω
1236,braten::V,куыру,τηγανίζω
1237,braten::V,кыздыру,τηγανίζω
1238,umrühren::V,бутау,ανακατεύω
1239,umrühren::V,болгату,ανακατεύω
1240,stricken::V,бәйләү,πλέκω
1241,nähen::V,тегү,ράβω
1242,färben::V,ману,βάφω
1243,färben::V,ману,χρωματίζω
1244,reinigen::V,чистарту,καθαρίζω
1245,waschen::V,юу,πλένω
1246,abwischen::V,сөртү,σφουγγίζω
1247,spülen::V,чайкау,ξεπλένω
1248,fegen::V,себерү,σκουπίζω
1249,kehren::V,себерү,σκουπίζω
1250,baden::V,коену,κάνω μπάνιο
1251,sich waschen::V,юыну,πλένομαι
1252,ausziehen::V,чишенү,βγάζω
1253,anziehen::V,кию,φορώ
1254,sich anziehen::V,киенү,ντύνομαι
1255,kämmen::V,тарау,χτενίζω
1256,schmücken::V,бизәү,στολίζω
1257,schmücken::V,бизәкләү,στολίζω
1258,sagen::V,дию,λέω
1259,sagen::V,әйтү,λέω
1260,sprechen::V,сөйләү,μιλώ
1261,sprechen::V,сөйләшү,μιλώ
1262,reden::V,сөйләү,μιλώ
1263,reden::V,сөйләү,κουβεντιάζω
1264,sich unterhalten::V,сөйләшү,συνομιλώ
1265,sich unterhalten::V,сөйләшү,κουβεντιάζω
1266,fragen::V,сорау,ρωτώ
1267,fragen::V,сорашу,ρωτώ
1268,bitten::V,үтенү,ζητώ
1269,bitten::V,үтенү,παρακαλώ
1270,erzählen::V,сөйләү,διηγούμαι
1271,mitteilen::V,белдерү,πληροφορώ
1272,nennen::V,дию,ονομάζω
1273,rufen::V,дәшү,φωνάζω
1274,prahlen::V,мактану,καυχιέμαι
1275,prahlen::V,шапырыну,καυχιέμαι
1276,übersetzen::V,күчерү,μεταφράζω
1277,denken::V,уйлау,σκέφτομαι
1278,glauben::V,инану,πιστεύω
1279,bemerken::V,искәрү,παρατηρώ
1280,erkennen::V,тану,αναγνωρίζω
1281,begreifen::V,аңлау,καταλαβαίνω
1282,begreifen::V,төшенү,καταλαβαίνω
1283,verstehen::V,аңлау,ακούω
1284,verstehen::V,төшенү,ακούω
1285,lernen::V,уку,μαθαίνω
1286,lernen::V,өйрәнү,μαθαίνω
1287,wissen::V,белү,ξέρω
1288,sich erinnern an::V,хәтерләү,θυμάμαι
1289,vergessen::V,оныту,ξεχνώ
1290,messen::V,үлчәү,μετρώ
1291,zählen::V,санау,μετρώ
1292,rechnen::V,исәпләү,λογαριάζω
1293,lesen::V,уку,διαβάζω
1294,malen::V,рәсем ясау,ζωγραφίζω
1295,malen::V,сурәт ясау,ζωγραφίζω
1296,malen::V,сурәтләү,ζωγραφίζω
1297,zeichnen::V,язу-сызу,σχεδιάζω
1298,zeichnen::V,сурәт ясау,σχεδιάζω
1299,schreiben::V,язу,γράφω
1300,besitzen::V,биләү,κατέχω
1301,kaufen::V,алу,αγοράζω
1302,verkaufen::V,сату,πουλώ
1303,bezahlen::V,түләү,πληρώνω
1304,zahlen::V,түләү,πληρώνω
1305,beherrschen::V,ия булу,κυριαρχώ
1306,ertragen::V,чыдау,βαστώ
1307,ertragen::V,чыдау,αντέχω
