,Concept_ID,sah,lez
745,so::ADV,оннук,икӏ
746,noch::ADV,өссө,гьеле
747,nur::ADV,эрэ,анжах
748,nur::ADV,сыччах,анжах
749,schon::ADV,бэлиэр,хъувуна
750,schon::ADV,бэлиэр,мадни дардиз
751,schon::ADV,бэлиэр,мадни гуьтӏуьз
752,schon::ADV,бэлиэр,мадни гуьтӏуь я
753,wieder::ADV,эмиэ,
754,vergebens::ADV,таак,нагьакь
755,vergebens::ADV,таак,нагьакьа
756,vor::PRP,иннигэр,вилик
757,hinter::PRP,кэлин,кьулухъ
758,unter::PRP,-ҕа,кӏаник
759,unter::PRP,оһох түгэҕэ,кӏаник
760,durch::PRP,курдары,арадай
761,durch::PRP,курдары,-кай хкатна
762,neben::PRP,аттыгар,патав
763,neben::PRP,аттыгар,мукьув
764,zwischen::PRP,ыккардынан,ара
765,zwischen::PRP,ыккардынан,арада
766,wegen::PRP,уҥуортан,гъиляй
767,dies::PRN,ити,и
768,dies::PRN,ити,им
769,dies::PRN,бу,и
770,dies::PRN,бу,им
771,das::PRN,били,а
772,das::PRN,били,ам
773,alles::PRN,барыта,вири
774,alles::PRN,барыта,михьиз
775,ich::PRN,мин,за
776,ich::PRN,мин,зун
777,du::PRN,эн,вун
778,er::PRN,кнни,ам
779,er::PRN,кнни,гьа
780,wir::PRN,биһиги,чун
781,ihr::PRN,эһиги,куьн
782,sie::PRN,кинилэр,абур
783,was::FPRN,туох,вуч
784,wer::FPRN,ким,вуж
785,wo::FADV,ханна,гьина
786,wohin::FADV,ханна,гьиниз
787,wie::FADV,хайдах,гьикӏ
788,warum::FADV,тоҕо,вучиз
789,wieviel::FNUM,төһө,шумуд
790,eins::NUM,биир,са
791,zwei::NUM,икки,кьвед
792,drei::NUM,үс,пуд
793,vier::NUM,түөрт,кьуд
794,fünf::NUM,биэс,вад
795,sechs::NUM,алта,ругуд
796,sieben::NUM,сэттэ,ирид
797,acht::NUM,аҕыс,муьжуьд
798,neun::NUM,тоҕус,кӏуьд
799,zehn::NUM,уон,цӏуд
800,elf::NUM,уон биир,цӏусад
801,zwölf::NUM,уон икки,цӏикьвед
802,zwanzig::NUM,сүүрбэ,къад
803,dreißig::NUM,отут,къанницӏуд
804,vierzig::NUM,түөрт уон,яхцӏур
805,fünfzig::NUM,биэс уон,яхцӏурни цӏуд
806,sechzig::NUM,алта уон,пудкъад
807,siebzig::NUM,сэттэ уон,пудкъанни цӏуд
808,achtzig::NUM,аҕыс уон,кьудкъад
809,neunzig::NUM,тоҕус уонус,кьудкъанни цӏуд
810,hundert::NUM,сүүс,виш
811,tausend::NUM,тыһыынча,агъзур
812,und::CNJ,да,ва
813,und::CNJ,уонна,ва
814,und::CNJ,итиэннэ,ва
815,oder::CNJ,эбэтэр,я
816,stehen::V,тур,акъвазун
817,sitzen::V,олор,ацукьун
818,liegen::V,сыт,къаткун
819,hängen::V,санньылый,куьрс хьун
820,werden::V,буол,хьун
821,passieren::V,буол,хьун
822,beginnen::V,саҕалан,башламиш хьун
823,enden::V,бүт,куьтягь хьун
824,wechseln::V,уларый,дегиш хьун
825,aufgehen[Sonne]::V,ой,экъечӏун
826,untergehen[Sonne]::V,киир,акӏун
827,scheinen[Sonne]::V,сырдат,ишигь гун
828,donnern::V,эт,къукърумар авун
829,wehen::V,үр,
830,strömen::V,кутулун,авахьун
831,fließen::V,сүүр,авахьун
832,sich drehen::V,эргий,элкъуьн
833,schwanken::V,биэтэҥнээ,юзун
834,schwingen::V,эйэҥнээ,галтад хьун
835,fallen::V,оҕут,аватун
836,brennen::V,умай,кун
837,brennen::V,умай,ккун
838,rauchen::V,буруолаа,
839,regnen::V,самыырдаа,къун
840,gefrieren::V,тоҥ,муркӏади кьун
841,tauen::V,ир,цӏурун
842,schmelzen::V,уулун,цӏурун
843,trocknen::V,куур,кьурун
844,sieden::V,оргуй,ругун
845,faulen::V,сытый,кутӏун
846,verfaulen::V,сытыйан_хаал,чуьруьтмиш хьун
847,verfaulen::V,сытыйан_хаал,кутӏун
848,reißen::V,хайыт,атӏун
849,reißen::V,хайыт,къазунун
850,reißen::V,быһытталан,атӏун
851,reißen::V,быһытталан,къазунун
852,versinken::V,тимир,батмиш хьун
853,versinken::V,батылын,батмиш хьун
854,vergehen::V,дьай,алатун
855,erscheinen::V,көһүн,майдандиз акъатун
856,verschwinden::V,сүт,квахьун
857,sinken::V,намтаа,элекьун
858,abnehmen::V,аччаа,тӏимил хьун
859,abnehmen::V,аччаа,гъвечӏи хьун
860,zunehmen::V,элбээ,артух хьун
861,steigen::V,үрдээ,хкаж хьун
862,wachsen::V,үүн,экъечӏун
863,glänzen::V,кылбай,цӏарцӏар гун
864,funkeln::V,күлүмнээ,нур гун
865,funkeln::V,күлүмүрдээ,нур гун
866,lärmen::V,тыаһаа,ван авун
867,läuten::V,собуоннаа,зенг ягъун
868,klingeln::V,линкинээ,зенг ягъун
869,klirren::V,айгырат,зигринг авун
870,brausen::V,сирилээ,къати хьун
871,rauschen::V,суугунаа,вишриш авун
872,klingen::V,доргуй,ван авун
873,bellen::V,үр,элуькьун
874,heulen::V,улуй,къув ягъун
875,blasen::V,үр,уф гун
876,pfeifen::V,иһиир,уьфт ягъун
877,schreien::V,кылан,гьараюн
878,schreien::V,хаһыытаа,гьараюн
879,stöhnen::V,ынчыктаа,суза авун
880,zittern::V,титирээ,зурзун
881,zittern::V,дьигиһий,зурзун
882,leben::V,олор,яшамиш хьун
883,geboren werden::V,төрөө,хьун
884,atmen::V,тыын,нефес чӏугун
885,trinken::V,ис,хъун
886,essen::V,аһаа,тӏуьн
887,schlucken::V,ыйыһын,туькьуьнун
888,müde werden::V,сылай,галатун
889,müde werden::V,сылай,юргъун хьун
890,einschlafen::V,утуйан хаал,ксун
891,schlafen::V,утуй,ксун
892,schlafen::V,утуйа сыт,ксун
893,aufwachen::V,уһугун,ахварай аватун
894,aufstehen::V,тур,къарагъун
895,sich erholen::V,сынньан,ял ягъун
896,krank werden::V,ыарый,кефсуз хьун
897,krank sein::V,ыарый,тӏа хьун
898,krank sein::V,ыарыт,тӏа хьун
899,schmerzen::V,ыарыт,тӏа хьун
900,husten::V,сөтөлүн,уьгьуь ягъун
901,genesen::V,көн,сагъ хъхьун
902,sterben::V,өл,кьин
903,umkommen::V,өл,терг хьун
904,umkommen::V,оҕут,терг хьун
905,sich bewegen::V,хамсаа,юзун
906,sich rühren::V,хамсаа,юзун
907,sich erheben::V,тур,къарагъун
908,sich setzen::V,олор,ацукьун
909,hinfallen::V,оҕут,алукьун
910,laufen::V,хаам,къекъуьн
911,schreiten::V,атыллаа,ккамар къачун
912,spazierengehen::V,дьаарбай,сейр авун
913,eilen::V,тиэтэй,тади авун
914,sich beeilen::V,ыксаа,гьерекатун
915,sausen::V,элээр,чкурун
916,rennen::V,сүүрэкэлээ,катун
917,rennen::V,сүүрэкэлээ,зверун
918,springen::V,ой,хкадарун
919,springen::V,ыстан,хкадарун
920,klettern::V,ытын,акьахун
921,schaukeln::V,эйэҥнээ,
922,schaukeln::V,биэрэҥнээ,
923,kriechen::V,сыыл,капаралди фин
924,schwimmen::V,уһун,сирнав авун
925,schwimmen::V,харбаа,сирнав авун
926,tauchen::V,умус,кьилихъди циз вегьин
927,rudern::V,эрт,кьусуйралди лодка гьалун
928,rudern::V,эрт,цуьруьгъуьлдалди кӏватӏун
929,fahren::V,айаннаа,фин
930,fliegen::V,көт,лув гун
931,fliegen::V,көт,цавай фин
932,gehen::V,бар,фин
933,weggehen::V,бар,хъфин
934,abfahren::V,бар,фин
935,abfahren::V,бар,рекье гьатун
936,anhalten::V,тохтоо,акъвазун
937,hineingehen::V,киир,гьахьун
938,eintreten::V,киир,гьахьун
939,kommen::V,кэл,атун
940,ankommen::V,кэл,атун
941,ankommen::V,тиий,атун
942,zurückkommen::V,төнүн,хтун
943,bleiben::V,хаал,амукьун
944,warten::V,көһүт,гуьзлемишун
945,erwarten::V,күүт,вил алаз акъвазун
946,erwarten::V,көһүт,вил алаз акъвазун
947,suchen::V,ирдээ,къекъуьн
948,suchen::V,көрдөө,къекъуьн
949,finden::V,бул,жугъун
950,versuchen::V,сорун,алахъун
951,vorbereiten::V,бэлэмнээ,гьазурун
952,lieben::V,таптаа,кӏан хьун
953,mögen::V,сөбүл,рикӏ ацукьун
954,lachen::V,күл,хъуьруьн
955,rühren::V,долгут,
956,weinen::V,ытаа,шехьун
957,schimpfen::V,үөҕүс,сеперар гун
958,schimpfen::V,үөҕүс,экъуьгъунар авун
959,sich ärgern::V,кыыһыр,хъел акатун
960,sich ärgern::V,кыйахан,хъел акатун
961,sich fürchten::V,куттан,кичӏе хьун
962,sich fürchten::V,дьиксин,кичӏе хьун
963,fürchten::V,дьиксин,къурхутмиш хьун
964,fürchten::V,куттан,къурхутмиш хьун
965,fliehen::V,күрээ,катун
966,flüchten::V,күрээ,катун
967,sehen::V,көр,акун
968,anschauen::V,көр,вил вегьин
969,ansehen::V,көр,килигун
970,hören::V,бил,ван хьун
971,hören::V,иһит,ван хьун
972,zuhören::V,иһит,яб гун
973,probieren::V,боруобалаан көр,дад акун
974,probieren::V,амсайан көр,дад акун
975,riechen::V,сытырҕаа,ни чӏугун
976,fühlen::V,бил,гьисс авун
977,scheinen::V,көһүн,
978,zu sehen sein::V,көһүн,
979,vernehmen::V,иһит,
980,frieren::V,тоҥ,кьун
981,frieren::V,тоҥ,мекьи хьун
982,frieren::V,үлүй,кьун
983,frieren::V,үлүй,мекьи хьун
984,tun::V,гын,авун
985,können::V,кыай,хьун
986,können::V,кыай,акъакьун
987,wollen::V,баҕар,кӏан хьун
988,anfangen::V,саҕалаа,башламишун
989,beenden::V,бүтэр,куьтягьун
990,aufhören::V,уурай,акъвазун
991,gelingen::V,сатан,арадал атун
992,geraten::V,баар буолан биэр,акъатун
993,geraten::V,баар буола тус,акъатун
994,geraten::V,буолан таҕыс,акъатун
995,öffnen::V,ас,ахъаюн
996,schließen::V,сап,акьалун
997,schließen::V,хатаа,акьалун
998,stellen::V,уур,эцигун
999,stellen::V,туруор,эцигун
1000,setzen::V,туруор,ацукьарун
1001,setzen::V,уур,ацукьарун
1002,legen::V,уур,эцигун
1003,berühren::V,тыыт,хкӏурун
1004,berühren::V,таарый,хкӏурун
1005,verbinden::V,кэлгий,гилигун
1006,bedecken::V,бүрүй,кӏевун
1007,aufhängen::V,ыйаа,куьрсарун
1008,anzünden::V,умат,куькӏуьрун
1009,aufheben::V,өрө тарт,хкажун
1010,zurücklassen::V,бырах,тун
1011,verlieren::V,сүтэр,квадарун
1012,fallen lassen::V,түһэр,авадрун
1013,fallen lassen::V,мүлчү тут,авадрун
1014,machen::V,оҥор,авун
1015,machen::V,оҥор,кар авун
1016,machen::V,оҥоһун,авун
1017,machen::V,оҥоһун,кар авун
1018,herstellen::V,оҥор,расун
1019,bauen::V,тут,туькӏуьрун
1020,reparieren::V,абырахтаа,расун
1021,verbessern::V,тупсар,хъсанрун
1022,ändern::V,уларыт,табдил авун
1023,graben::V,хас,эгъуьнун
1024,beugen::V,бокут,акӏажарун
1025,beugen::V,бокут,кангур авун
1026,beugen::V,токурут,акӏажарун
1027,beugen::V,токурут,кангур авун
1028,beugen::V,бүк баттаа,акӏажарун
1029,beugen::V,бүк баттаа,кангур авун
1030,biegen::V,иэх,патахъарун
1031,biegen::V,өҕүлүннэр,патахъарун
1032,drehen::V,эргит,алчударун
1033,drehen::V,эргичит,алчударун
1034,wenden::V,эргилин,
1035,umdrehen::V,түҥнэр,элкъуьрун
1036,heben::V,көтөх,хкажун
1037,hochheben::V,таһаар,хкажун
1038,ergreifen::V,тут,агалчна кьун
1039,halten::V,тут,кьун
1040,drücken::V,ык,чуькьуьн
1041,schieben::V,ас,хуртӏ гун
1042,kratzen::V,кыһыы,къадгъунун
1043,lecken::V,салаа,мез гун
1044,beißen::V,ытыр,кӏасун
1045,abreißen::V,быһа тарт,галудун
1046,abreißen::V,туура тарт,галудун
1047,abschneiden::V,быс,атӏун
1048,abschneiden::V,быһан ыл,атӏун
1049,abschneiden::V,быһа баттаа,атӏун
1050,binden::V,кэлгий,
1051,stecken::V,батары ас,сухун
1052,brechen::V,тоһут,хун
1053,brechen::V,тоһут,кукӏварун
1054,klopfen::V,тоҥсуй,тахъ-тахъ авун
1055,hauen::V,оҕус,ягъун
1056,kleben::V,силимнээ,алкӏурун
1057,kleben::V,силимнээ,кукӏурун
1058,reiben::V,аал,тӏушунун
1059,streichen::V,сыбаа,алтадун
1060,schleifen::V,чочуй,кӏвенкӏв авун
1061,schneiden::V,быс,атӏун
1062,rütteln::V,иэҕэҥнэт,къарсурун
1063,schütteln::V,сахсый,къарсурун
1064,schwenken::V,дайбаа,элягъун
1065,schwenken::V,дайбаа,галтадун
1066,schütten::V,кут,цун
1067,füllen::V,толор,ацӏурун
1068,einwickeln::V,суулаа,кутун
1069,einwickeln::V,суулаа,элкъуьрун
1070,tragen::V,ит,тухун
1071,schleppen::V,сос,галчӏурун
1072,ziehen::V,тарт,ялун
1073,ziehen::V,тарт,чӏугун
1074,aufbewahren::V,уур,хуьн
1075,aufbewahren::V,харай,хуьн
1076,werfen::V,бырах,гадрун
1077,fangen::V,хап,кьун
1078,packen::V,тут,кьун
1079,verstecken::V,саһыар,кӏевун
1080,teilen::V,үллэр,паюн
1081,schicken::V,ыыт,ракъурун
1082,bringen::V,аҕал,гъун
1083,hinzufügen::V,эп,алава авун
1084,bekommen::V,ыл,къачун
1085,bekommen::V,ыл,жугъурун
1086,bekommen::V,булун,къачун
1087,bekommen::V,булун,жугъурун
1088,erhalten::V,ыл,къачун
1089,nehmen::V,ыл,къачун
1090,wählen::V,быыбардаа,хкягъун
1091,auswählen::V,тал,хкягъун
1092,bewahren::V,харай,хуьн
1093,behindern::V,мэһэйдээ,манийвал авун
1094,verderben::V,буорту гын,чӏурун
1095,beschädigen::V,алдьат,нукьсанвал гун
1096,zerbrechen::V,үлтүрүт,хун
1097,zerreißen::V,хайыта тарт,къазунун
1098,zerstören::V,алдьат,чӏурун
1099,zerstören::V,алдьат,барбатӏун
1100,verbrennen::V,уоттаа,ккун
1101,geben::V,биэр,гун
1102,reichen::V,аҕал,вугун
1103,reichen::V,аҕал,гун
1104,schenken::V,бэлэхтээ,пишкеш авун
1105,versprechen::V,эрэннэр,гаф гун
1106,wünschen::V,баҕар,дуьа авун
1107,loben::V,хайҕаа,тариф авун
1108,küssen::V,уураа,темен гун
1109,wiegen::V,бигээ,эчӏягъун
1110,zudecken::V,сап,гьалдун
1111,zudecken::V,бүрүй,гьалдун
1112,wecken::V,уһугуннар,ахварай авудун
1113,zeigen::V,көрдөр,къалурун
1114,führen::V,салай,тухун
1115,lehren::V,үөрэт,кӏелиз тун
1116,unterrichten::V,үөрэт,тарс гун
1117,aufziehen::V,иит,тербия гун
1118,aufziehen::V,иит,тербияламишун
1119,leiten::V,салай,идара авун
1120,antreiben::V,кыһай,тади кутун
1121,lassen::V,күһэй,
1122,einladen::V,ыҥыр,теклиф авун
1123,vereinigen::V,холбоо,сад авун
1124,vereinigen::V,түм,сад авун
1125,besuchen::V,сырыт,кьилив атун
1126,besuchen::V,билсэ сырыт,кьилив атун
1127,treffen::V,көрүс,гьалтун
1128,sich versammeln::V,мүһүн,алтӏушун
1129,sich versammeln::V,түмүс,алтӏушун
1130,spielen::V,оонньоо,къугъун
1131,singen::V,ыллаа,лугьун
1132,singen::V,ыллаа,мани лугьун
1133,tanzen::V,үҥкүүлээ,кьуьл авун
1134,sich trennen::V,араҕыс,къакъатун
1135,verlassen::V,хааллар,гъил къачун
1136,retten::V,өрүһүй,къутармишун
1137,bewachen::V,араҥаччылаа,хуьн
1138,schützen::V,көмүскээ,хуьн
1139,verteidigen::V,көмүскээ,хуьн
1140,sich schlagen::V,охсус,кукӏун
1141,schießen::V,ытыалаа,акъатун
1142,siegen::V,хот,гъалиб хьун
1143,siegen::V,кыай,гъалиб хьун
1144,ärgern::V,кыыһырт,хъел гъун
1145,ärgern::V,кыыһырт,хъел кутун
1146,schlagen::V,оҕус,ягъун
1147,schlagen::V,оҕус,галукьарун
1148,treten::V,тэп,кьуьл къекъягъун
1149,treten::V,тэп,кьуьл эцягъун
1150,stechen::V,кэй,акьадарун
1151,stoßen::V,кэп,эцягъун
1152,stoßen::V,үтүрүй,эцягъун
1153,stehlen::V,уор,чуьнуьхун
1154,stören::V,мэһэйдээ,хкуьрун
1155,belästigen::V,батар,хкуьрун
1156,belästigen::V,батар,азият гун
1157,verbergen::V,кистээ,далдаламишун
1158,täuschen::V,албыннаа,алцурарун
1159,täuschen::V,албыннаа,алцуррун
1160,betrügen::V,албыннаа,алцурарун
1161,betrügen::V,албыннаа,гьарамзадавал авун
1162,töten::V,өлөр,яна кьин
1163,wohnen::V,олор,дуланмиш хьун
1164,arbeiten::V,үлэлээ,кӏвалахун
1165,arbeiten::V,үлэлээ,кӏвалах авун
1166,sammeln::V,мус,кӏватӏун
1167,sammeln::V,хомуй,кӏватӏун
1168,pflücken::V,үргээ,атӏун
1169,jagen::V,бултаа,гъуьрч авун
1170,fischen::V,балыктаа,гъетер кьун
1171,fassen::V,тут,кьун
1172,hüten::V,манаа,чӏура хуьн
1173,treiben::V,үүр,гьалун
1174,anbinden::V,баай,акалун
1175,füttern::V,аһат,ем гун
1176,melken::V,ыа,ацун
1177,hacken::V,кэрт,куьткуьнун
1178,gießen::V,сиигирт,яд гун
1179,reifen::V,бус,чурун
1180,reifen::V,бус,агакьун
1181,zubereiten::V,бэлэмнээ,гьазурун
1182,kochen::V,буһар,ругун
1183,backen::V,буһар,чурун
1184,braten::V,хооруй,чурун
1185,braten::V,ыһаарылаа,чурун
1186,braten::V,соркуойдаа,чурун
1187,umrühren::V,былаа,какадарун
1188,stricken::V,өр,хурун
1189,nähen::V,иистэн,цун
1190,färben::V,кырааскалаа,шир ягъун
1191,reinigen::V,ыраастаа,михьун
1192,waschen::V,сууй,чуьхуьн
1193,abwischen::V,сот,гуьцӏун
1194,spülen::V,сайҕаа,экъуьрун
1195,fegen::V,сиппий,шуткун
1196,kehren::V,харбаа,кул алтадун
1197,baden::V,сөтүөлээ,эхъуьн
1198,sich waschen::V,суун,жендек чуьхуьн
1199,ausziehen::V,уһул,хутӏунун
1200,ausziehen::V,уһул,галудун
1201,anziehen::V,кэтэрт,алукӏун
1202,sich anziehen::V,таҥын,алукӏун
1203,sich anziehen::V,таҥын,парталар алукӏун
1204,kämmen::V,тараа,эвягъун
1205,schmücken::V,симээ,безетмишун
1206,schmücken::V,симээ,гуьрчегарун
1207,sagen::V,диэ,лугьун
1208,sprechen::V,эт,рахун
1209,sprechen::V,саҥар,рахун
1210,reden::V,кэпсэт,рахун
1211,sich unterhalten::V,кэпсэт,ихтилат авун
1212,fragen::V,ыйыт,жузун
1213,bitten::V,көрдөс,тӏалабун
1214,erzählen::V,кэпсээ,ахъаюн
1215,erzählen::V,сэһэргээ,ахъаюн
1216,mitteilen::V,биллэр,хабар гун
1217,nennen::V,ааттаа,тӏвар гун
1218,rufen::V,ыҥыр,эверун
1219,prahlen::V,чабылан,яцӏу гафар авун
1220,prahlen::V,киһиргээ,яцӏу гафар авун
1221,übersetzen::V,тылбаастаа,таржума авун
1222,übersetzen::V,тылбаастаа,гафладун
1223,denken::V,санаа,фикир авун
1224,denken::V,толкуйдаа,фикир авун
1225,glauben::V,итэҕэй,агъун
1226,bemerken::V,бэлиэтээ,фикир гун
1227,erkennen::V,бил,
1228,begreifen::V,өйдөө,гъавурда акьун
1229,verstehen::V,өйдөө,
1230,lernen::V,үөрэн,кӏелун
1231,wissen::V,бил,чир хьун
1232,wissen::V,бил,чирхьун
1233,sich erinnern an::V,аҕын,рикӏел хуьн
1234,vergessen::V,умун,рикӏелай фин
1235,vergessen::V,умун,рикӏелай алатун
1236,messen::V,кэмнээ,алцумун
1237,messen::V,кээмэйдээ,алцумун
1238,zählen::V,аах,гьисабун
1239,rechnen::V,аах,гьисабун
1240,lesen::V,аах,кӏелун
1241,malen::V,уруһуйдаа,кхьин
1242,malen::V,уруһуйдаа,шикилар чӏугун
1243,zeichnen::V,уруһуйдаа,чӏугун
1244,schreiben::V,суруй,кхьин
1245,besitzen::V,баһылаа,иеси хьун
1246,kaufen::V,атыылас,къачун
1247,kaufen::V,атыылас,маса къачун
1248,verkaufen::V,атыылаа,гун
1249,verkaufen::V,атыылаа,маса гун
1250,bezahlen::V,төлөө,къимет гун
1251,bezahlen::V,төлөө,эвезда авун
1252,bezahlen::V,төлөө,гьакъи агакьрун
1253,zahlen::V,төлөө,къимет гун
1254,zahlen::V,төлөө,эвезда авун
1255,zahlen::V,төлөө,гьакъи агакьрун
1256,beherrschen::V,баһылаа,иеси хьун
1257,ertragen::V,тулуй,таб гун
