,Concept_ID,he,ps
778,ein wenig::ADV,קצת,یو څه
779,kaum::ADV,בקשי,ایله
780,sehr::ADV,מאוד,ډېر
781,sehr::ADV,מאוד,زيات
782,so::ADV,כך,داسې
783,so::ADV,כך,دومره
784,so::ADV,ככה,داسې
785,so::ADV,ככה,دومره
786,noch::ADV,עוד,نور
787,noch::ADV,עדין,نور
788,nur::ADV,רק,تش
789,nur::ADV,רק,صرف
790,schon::ADV,כבר,دمخه
791,wieder::ADV,שוב,بیا
792,vergebens::ADV,לריק,عبث
793,vergebens::ADV,לשוא,عبث
794,vor::PRP,מול,دمخه
795,hinter::PRP,מאחורי,شاته
796,unter::PRP,מתחת,لاندي
797,durch::PRP,דרך,د مینځ نه
798,neben::PRP,ליד,نژدې
799,neben::PRP,על-יד,نژدې
800,zwischen::PRP,בין,ترمینځ
801,wegen::PRP,בשל,د ... له لاسه
802,wegen::PRP,בגלל,د ... له لاسه
803,dies::PRN,זה,دا
804,das::PRN,זה,دا
805,alles::PRN,הכל,هرڅهٔ
806,ich::PRN,אני,زه
807,du::PRN,את,ته
808,du::PRN,אתה,ته
809,er::PRN,הוא,دی
810,wir::PRN,אנחנו,مونږ
811,ihr::PRN,לה,تاسې
812,sie::PRN,הם,هغوی
813,was::FPRN,מה,څهٔ
814,wer::FPRN,מי,چا
815,wer::FPRN,מי,څوک
816,wo::FADV,איפה,چيری
817,wo::FADV,איפה,چېرته
818,wohin::FADV,לאן,چېرته
819,wie::FADV,איך,څنګه
820,warum::FADV,למה,ولې
821,wieviel::FNUM,כמה,څو
822,wieviel::FNUM,כמה,څومره
823,eins::NUM,אחד,یو
824,zwei::NUM,שתים,دوه
825,drei::NUM,שלושה,درې
826,vier::NUM,ארבעה,څلور
827,fünf::NUM,חמשה,پنځه
828,sechs::NUM,ששה,شپږ
829,sieben::NUM,שבעה,اوه
830,acht::NUM,שמונה,اته
831,neun::NUM,תשעה,نهه
832,zehn::NUM,עשרה,لس
833,elf::NUM,אחת עשרה,یوولس
834,zwölf::NUM,שתים עשרה,دولس
835,zwanzig::NUM,עשרים,شل
836,dreißig::NUM,שלושים,دېرش
837,vierzig::NUM,ארבעים,څلوېښت
838,fünfzig::NUM,חמשים,پنځوس
839,sechzig::NUM,ששים,شپېته
840,siebzig::NUM,שבעים,اویا
841,achtzig::NUM,שמונים,اتیا
842,neunzig::NUM,תשעים,نوي
843,hundert::NUM,מאה,سل
844,tausend::NUM,אלף,زر
845,und::CNJ,ו,او
846,oder::CNJ,או,ېا
847,stehen::V,עמד,درېدل
848,sitzen::V,ישב,کښېنستل
849,liegen::V,שכב,ملاستل
850,hängen::V,היה תלוי,ځړېدل
851,werden::V,הפך ל,کېدل
852,passieren::V,קרה,پېښېدل
853,beginnen::V,התחיל,شروع کېدل
854,enden::V,הסתים,خلاصدل
855,enden::V,הסתים,تمامېدل
856,wechseln::V,השתנה,تغییر موندل
857,aufgehen[Sonne]::V,זרח,ختل
858,untergehen[Sonne]::V,שקע,لوېدل
859,untergehen[Sonne]::V,שקע,پرېوتل
860,scheinen[Sonne]::V,בהק,رڼا کول
861,donnern::V,רעם,تنېدل
862,donnern::V,רעם,غړمبېدل
863,wehen::V,נשב,چلېدل
864,strömen::V,זרם,بهېدل
865,fließen::V,זרם,بهېدل
866,fließen::V,זרם,تویېدل
867,sich drehen::V,הסתובב,ګرځېدل
868,sich drehen::V,הסתובב,چورلېدل
869,schwanken::V,התנודד,زنګېدل
870,schwingen::V,התנענע,زنګېدل
871,fallen::V,נפל,ولېدل
872,brennen::V,בער,سوځېدل
873,rauchen::V,עשן,لوګی کول
874,regnen::V,ירד גשם,باران اورېدل
875,gefrieren::V,קפא,کنګل نيول
876,tauen::V,נמס,وېلې کېدل
877,schmelzen::V,התיך,وېلې کېدل
878,trocknen::V,התיבש,وچېدل
879,sieden::V,רתח,اېشېدل
880,faulen::V,רקב,خرابېدل
881,verfaulen::V,רקב,ورستېدل
882,reißen::V,נקרע,شلېدل
883,versinken::V,טבע,ډوېېدل
884,vergehen::V,עבר,تېرېدل
885,erscheinen::V,נגלה,ښکارېدل
886,erscheinen::V,הופיע,ښکارېدل
887,verschwinden::V,נעלם,ورکېدل
888,sinken::V,ירד,ښکته کېدل
889,abnehmen::V,הפחית,کمېدل
890,zunehmen::V,רבה,زیاتېدل
891,steigen::V,עלה,جګېدل
892,steigen::V,עלה,پورته کېدل
893,wachsen::V,גדל,وده کول
894,glänzen::V,נצץ,ځلېدل
895,glänzen::V,בהק,ځلېدل
896,funkeln::V,נצנץ,پړکېدل
897,lärmen::V,רעש,غال و غول کول
898,läuten::V,צלצל,زنګ وهل
899,klingeln::V,צלצל,زنګ وهل
900,klirren::V,קרקש,کړنګېدل
901,brausen::V,געש,تلاطم کول
902,rauschen::V,רשרש,شڼهار کول
903,klingen::V,נשמע,آواز کول
904,bellen::V,נבח,غپېدل
905,heulen::V,ילל,انګلل
906,blasen::V,נשף,پو کول
907,pfeifen::V,שרק,شپېلک وهل
908,schreien::V,צעק,ناره کول
909,stöhnen::V,נאנק,زګېروی کول
910,zittern::V,רעד,لړزېدل
911,leben::V,חי,ژوند کول
912,geboren werden::V,נולד,زېږېدل
913,atmen::V,נשם,ساه کښل
914,atmen::V,נשם,تنفس کول
915,trinken::V,שתה,څښل
916,essen::V,אכל,خوړل
917,schlucken::V,בלע,غړپول
918,müde werden::V,התעיף,ستړی کېدل
919,einschlafen::V,נרדם,ویده کېدل
920,schlafen::V,ישן,خوب کول
921,aufwachen::V,התעורר,ویښېدل
922,aufstehen::V,קם,پاڅېدل
923,sich erholen::V,נפש,استراحت کول
924,krank werden::V,חלה,رنځورېدل
925,krank sein::V,היה חולה,ناجوړېدل
926,schmerzen::V,כאב,خوږېدل
927,schmerzen::V,כאב,درد کول
928,husten::V,השתעל,ټوخېدل
929,genesen::V,הבריא,رغېدل
930,sterben::V,מת,مړل
931,umkommen::V,נספה,تلفېدل
932,sich bewegen::V,נע,چلېدل
933,sich bewegen::V,נע,حرکت کول
934,sich rühren::V,זז,ښورېدل
935,sich erheben::V,קם,درېدل
936,sich setzen::V,התישב,کښېنستل
937,hinfallen::V,נפל,لوېدل
938,laufen::V,הלך ברגל,منډې وهل
939,schreiten::V,פסע,قدم ایښودل
940,spazierengehen::V,טיל,چکر وهل
941,eilen::V,אץ,بېړه کول
942,eilen::V,מהר,بېړه کول
943,sich beeilen::V,מהר,عجله کول
944,sausen::V,אץ,ځغستل
945,rennen::V,רץ,زغلېدل
946,springen::V,קפץ,ټوپ وهل
947,klettern::V,טפס,ختل
948,schaukeln::V,התנדנד,زنګېدل
949,kriechen::V,זחל,خاپوړی وهل
950,schwimmen::V,שחה,لامبو وهل
951,tauchen::V,צלל,غوټه وهل
952,rudern::V,חתר,پارو وهل
953,fahren::V,נסע,تلل
954,fliegen::V,עף,الوتل
955,gehen::V,הלך,تلل
956,weggehen::V,עזב,بهر وتل
957,abfahren::V,יצא,تلل
958,anhalten::V,עצר,ودرېدل
959,hineingehen::V,נכנס,داخلېدل
960,eintreten::V,נכנס,ننوتل
961,kommen::V,בא,راتلل
962,ankommen::V,הגיע,رسېدل
963,zurückkommen::V,שב,بېرته راتلل
964,zurückkommen::V,חזר,بېرته راتلل
965,bleiben::V,נשאר,پاتې کېدل
966,warten::V,חכה,انتظار وېستل
967,warten::V,המתין,انتظار وېستل
968,erwarten::V,צפה,انتظار کول
969,suchen::V,חפש,لټول
970,finden::V,מצא,میندل
971,finden::V,מצא,پیدا کول
972,versuchen::V,נסה,هڅه کول
973,vorbereiten::V,הכין,چمتوکول
974,lieben::V,אהב,مینه لرل
975,mögen::V,אהב,خوښول
976,mögen::V,אהב,علاقه لرل
977,lachen::V,צחק,خندېدل
978,rühren::V,נגע ללב,اغېزه کول
979,weinen::V,בכה,ژړل
980,schimpfen::V,גער,ښکنځا کول
981,sich ärgern::V,זעם,قهر راتلل
982,sich ärgern::V,כעס,قهر راتلل
983,sich fürchten::V,פחד,ډارېدل
984,sich fürchten::V,חשש,ډارېدل
985,fürchten::V,פחד מ,ډارېدل
986,fürchten::V,חשש מ,ډارېدل
987,fliehen::V,ברח,تښتېدل
988,flüchten::V,נמלט,تښتېدل
989,sehen::V,ראה,لیدل
990,anschauen::V,הביט,کتل
991,ansehen::V,התבונן,ننداره کول
992,hören::V,שמע,اورېدل
993,zuhören::V,הקשיב,غوږ نیول
994,probieren::V,נסה,څکه کول
995,probieren::V,נסה,چاشنی کول
996,riechen::V,הריח,بويول
997,fühlen::V,חש,حسول
998,scheinen::V,נדמה,ښکارېدل
999,zu sehen sein::V,נראה,ښکارېدل
1000,vernehmen::V,נודע ל,خبرېدل
1001,frieren::V,קר ל,ساړه کېتل
1002,tun::V,פעל,کول
1003,können::V,יכל,کولای شول
1004,können::V,יכל,د لاسه کېدل
1005,wollen::V,רצה,غوښتل
1006,anfangen::V,התחיל,شروع کول
1007,beenden::V,גמר,ختمول
1008,beenden::V,גמר,پای ته رسول
1009,aufhören::V,סים,بس کول
1010,gelingen::V,הצליח,موفق کېدل
1011,gelingen::V,הצליח,بریالی کېدل
1012,geraten::V,עלה,کېدل
1013,öffnen::V,פתח,خلاصول
1014,öffnen::V,פתח,پرانیستل
1015,schließen::V,סגר,تړل
1016,stellen::V,העמיד,ایښودل
1017,setzen::V,הושיב,کښېنول
1018,legen::V,שם,ایښودل
1019,berühren::V,נגע,لاس وهل
1020,verbinden::V,קשר,تړل
1021,bedecken::V,כסה,پوښول
1022,aufhängen::V,תלה,ځوړندول
1023,anzünden::V,הצית,بلول
1024,aufheben::V,אסף,پورته کول
1025,zurücklassen::V,השאיר,پرېښودل
1026,verlieren::V,אבד,ورکول
1027,fallen lassen::V,שמט,له لاسه لوېدل
1028,fallen lassen::V,הפיל,له لاسه لوېدل
1029,machen::V,עשה,کول
1030,herstellen::V,יצר,جوړول
1031,herstellen::V,יצר,توليدول
1032,bauen::V,בנה,جوړول
1033,reparieren::V,תקן,ترمیمول
1034,verbessern::V,שפר,اصلاح کول
1035,ändern::V,שנה,تغیر ورکول
1036,graben::V,חפר,کيندل
1037,beugen::V,כפף,ټیټول
1038,biegen::V,כופף,کږول
1039,drehen::V,סובב,ګرځول
1040,wenden::V,הפך,اړول
1041,umdrehen::V,סובב,اړول
1042,heben::V,הרים,جګول
1043,heben::V,הרים,پورته کول
1044,hochheben::V,הרים,جګول
1045,ergreifen::V,אחז,نیول
1046,halten::V,החזיק,نیول
1047,drücken::V,לחץ,کښېکښل
1048,schieben::V,הזיז,پوری وهل
1049,kratzen::V,שרט,ګرول
1050,kratzen::V,שפשף,ګرول
1051,lecken::V,לקק,څټل
1052,beißen::V,נשך,چیچل
1053,abreißen::V,קרע,شکول
1054,abschneiden::V,חתך,پرېکول
1055,binden::V,קשר,تړل
1056,stecken::V,תקע,ټومبل
1057,brechen::V,שבר,ماتول
1058,klopfen::V,נקש,ټکول
1059,hauen::V,הכה,ټکول
1060,kleben::V,הדביק,نښلول
1061,kleben::V,הדביק,سرېښول
1062,reiben::V,שפשף,مږل
1063,streichen::V,מרח,مښل
1064,schleifen::V,השחיז,تېره کول
1065,schneiden::V,גזר,غوڅول
1066,schneiden::V,גזר,پرېکول
1067,rütteln::V,נענע,خوڅول
1068,schütteln::V,נער,ښورول
1069,schwenken::V,נופף,خوڅول
1070,schwenken::V,טלטל,خوڅول
1071,schütten::V,שפך,اچول
1072,schütten::V,שפך,تویول
1073,füllen::V,מלא,ډکول
1074,einwickeln::V,עטף,پېچل
1075,einwickeln::V,עטף,نغښتل
1076,tragen::V,נשא,وړل
1077,schleppen::V,סחב,وړل
1078,ziehen::V,משך,کښل
1079,aufbewahren::V,שמר,ساتل
1080,werfen::V,זרק,اچول
1081,werfen::V,זרק,غورځول
1082,fangen::V,תפס,نیول
1083,fangen::V,תפס,ګیرول
1084,packen::V,אחז,نیول
1085,verstecken::V,החביא,پټول
1086,teilen::V,חלק,وېشل
1087,teilen::V,חלק,تقسیمول
1088,schicken::V,שלח,لېږل
1089,schicken::V,שלח,استول
1090,bringen::V,הביא,راوړل
1091,hinzufügen::V,הוסיף,زیاتول
1092,bekommen::V,תפס,حاصلول
1093,erhalten::V,קבל,اخیستل
1094,nehmen::V,אחז,نیول
1095,nehmen::V,אחז,اخيستل
1096,wählen::V,בחר,خوښول
1097,auswählen::V,בחר ב,چنده کول
1098,bewahren::V,קים,ساتل
1099,behindern::V,מנע,مانع کېدل
1100,behindern::V,מנע,ممانعت کول
1101,verderben::V,מנע,خرابېدل
1102,beschädigen::V,הזיק,ورانول
1103,zerbrechen::V,נשבר,ماتول
1104,zerreißen::V,קרע,څیرې کول
1105,zerstören::V,הרס,ړنګول
1106,zerstören::V,הרס,ورانول
1107,zerstören::V,השמיד,ړنګول
1108,zerstören::V,השמיד,ورانول
1109,verbrennen::V,שרף,سوځول
1110,geben::V,נתן,ورکول
1111,reichen::V,העביר,ورکول
1112,schenken::V,נתן במתנה,بښل
1113,versprechen::V,הבטיח,لوز کول
1114,wünschen::V,אחל,غوښتل
1115,loben::V,שבח,ستایل
1116,loben::V,שבח,تمجید کول
1117,küssen::V,נשק,ښکلول
1118,wiegen::V,נדנד,زنګول
1119,zudecken::V,כסה,پوښول
1120,wecken::V,עורר,ويښول
1121,zeigen::V,הראה,ښودل
1122,führen::V,הביא,بیول
1123,führen::V,הוביל,بیول
1124,lehren::V,למד,درس ورکول
1125,lehren::V,למד,تعلیم ورکول
1126,unterrichten::V,למד,درس ورکول
1127,aufziehen::V,רומם,روزل
1128,leiten::V,נהל,رهبری کول
1129,leiten::V,נהל,لارښوونه کول
1130,antreiben::V,המרץ,چټک کول
1131,lassen::V,נתן,اړکول
1132,einladen::V,הזמין,بلل
1133,vereinigen::V,אחד,متحد کول
1134,vereinigen::V,אחד,یوځای کول
1135,vereinigen::V,לכד,متحد کول
1136,vereinigen::V,לכד,یوځای کول
1137,besuchen::V,בקר,کتنه کول
1138,treffen::V,פגש,ليدل
1139,treffen::V,פגש,تلقی کول
1140,sich versammeln::V,התאסף,راغونډېدل
1141,spielen::V,שחק,لوبه کول
1142,singen::V,שר,سندرې وېل
1143,tanzen::V,רקד,ګډېدل
1144,sich trennen::V,נפרד,بېلېدل
1145,verlassen::V,עזב,ترک کول
1146,retten::V,הציל,نجات ورکول
1147,bewachen::V,שמר,ساتل
1148,bewachen::V,שמר,حفاظت کول
1149,schützen::V,אבטח,ژغورل
1150,verteidigen::V,הגן,دفاع کول
1151,sich schlagen::V,התכתש,جنګېدل
1152,schießen::V,ירה,ویشتل
1153,siegen::V,גבר,غالبېدل
1154,siegen::V,נצח,غالبېدل
1155,ärgern::V,עצבן,خپه کول
1156,schlagen::V,הכה,وهل
1157,schlagen::V,הלקה,وهل
1158,treten::V,בעט,په لغته وهل
1159,stechen::V,דקר,ټومبل
1160,stoßen::V,דחק,ټېل وهل
1161,stoßen::V,דחק,پوری وهل
1162,stehlen::V,גנב,تښتول
1163,stehlen::V,גנב,غلا کول
1164,stören::V,קטע,ماتول
1165,stören::V,הפריע,ماتول
1166,belästigen::V,הציק,ځورول
1167,belästigen::V,הציק,تکلیف ورکول
1168,belästigen::V,הטריד,ځورول
1169,belästigen::V,הטריד,تکلیف ورکول
1170,verbergen::V,הצניע,پټول
1171,täuschen::V,שגע,تېرایستل
1172,täuschen::V,שגע,خطا ایستل
1173,betrügen::V,הונה,غولول
1174,töten::V,הרג,وژل
1175,töten::V,הרג,مړ کول
1176,wohnen::V,גר,اوسېدل
1177,arbeiten::V,עבד,کار کول
1178,sammeln::V,אסף,راټولول
1179,sammeln::V,אסף,راغونډول
1180,pflücken::V,קטף,شکول
1181,jagen::V,צד,ښکار کول
1182,fischen::V,דג,کب نيول
1183,fassen::V,תפס,نیول
1184,fassen::V,תפס,ګیرول
1185,hüten::V,רעה,پوول
1186,treiben::V,הוציא,بیول
1187,anbinden::V,קשר,تړل
1188,füttern::V,הלעיט,خوراک ورکول
1189,melken::V,חלב,لوشل
1190,hacken::V,קצץ,پی کول
1191,gießen::V,השקה,اوبه کول
1192,reifen::V,בשל,رسېدل
1193,zubereiten::V,הכין,تیارول
1194,kochen::V,בשל,پخول
1195,backen::V,אפה,پخول
1196,braten::V,צלה,وريتول
1197,braten::V,טגן,وريتول
1198,umrühren::V,ערבב,لړل
1199,stricken::V,סרג,اوبدل
1200,nähen::V,תפר,ګنډل
1201,färben::V,צבע,رنګول
1202,reinigen::V,נקה,صافول
1203,waschen::V,רחץ,مینځل
1204,waschen::V,כבס,مینځل
1205,abwischen::V,נגב,وچول
1206,spülen::V,שטף,کنګالول
1207,fegen::V,טאטא,جارو کول
1208,kehren::V,טאטא,جارو کول
1209,baden::V,טבל,لمبېدل
1210,baden::V,שחה,لمبېدل
1211,sich waschen::V,התרחץ,ځان مينځل
1212,ausziehen::V,הוריד,کښل
1213,ausziehen::V,הוריד,ایستل
1214,anziehen::V,לבש,اغوستل
1215,sich anziehen::V,התלבש,کالی اغوستل
1216,kämmen::V,סרק,ګمنځول
1217,schmücken::V,קשט,ښکلی کول
1218,sagen::V,אמר,وېل
1219,sprechen::V,דבר,وېل
1220,sprechen::V,דבר,غږېدل
1221,reden::V,דבר,ګړېدل
1222,reden::V,דבר,خبرې کول
1223,sich unterhalten::V,שוחח,خبری کول
1224,fragen::V,שאל,پوښتنه کول
1225,bitten::V,בקש,غوښتل
1226,erzählen::V,ספר,کيسه کول
1227,erzählen::V,ספר,حکايت کول
1228,mitteilen::V,מסר,خبرول
1229,mitteilen::V,מסר,خبر ورکول
1230,mitteilen::V,הודיע,خبرول
1231,mitteilen::V,הודיע,خبر ورکول
1232,nennen::V,קרא בשם,نوم ايښودل
1233,rufen::V,גיס,بلل
1234,rufen::V,הזמין לבוא,بلل
1235,prahlen::V,התרברב,لاپې وهل
1236,übersetzen::V,תרגם,ژباړل
1237,übersetzen::V,תרגם,ترجمه کول
1238,denken::V,חשב,فکر کول
1239,glauben::V,האמין,باور کول
1240,bemerken::V,הבחין,لیدل
1241,erkennen::V,זהה,پېژندل
1242,begreifen::V,קלט,رسېدل
1243,begreifen::V,קלט,پوهېدل
1244,begreifen::V,הבין,رسېدل
1245,begreifen::V,הבין,پوهېدل
1246,verstehen::V,הבין,پوهېدل
1247,lernen::V,למד,زده کول
1248,lernen::V,למד,درس لوستل
1249,wissen::V,ידע,پوهېدل
1250,sich erinnern an::V,זכר,یادول
1251,sich erinnern an::V,זכר,په یاد راوړل
1252,vergessen::V,שכח,هېرول
1253,messen::V,מדד,اندازه کول
1254,zählen::V,ספר,شمارل
1255,rechnen::V,חשב,حسابول
1256,lesen::V,קרא,لوستل
1257,malen::V,ציר,رسمول
1258,zeichnen::V,שרטט,رسمول
1259,schreiben::V,כתב,لیکل
1260,besitzen::V,היה בעל של,لرل
1261,kaufen::V,קנה,رانیول
1262,kaufen::V,רכש,رانیول
1263,verkaufen::V,מכר,خرڅول
1264,bezahlen::V,שלם,تأدیه کول
1265,zahlen::V,שלם,کسات اخيستل
1266,beherrschen::V,שלט,تسلط لرل
1267,ertragen::V,סבל,زغمل
