,Concept_ID,mhr,mdf
724,wahr::A,настоя́щий,афкуксонь
725,alt::A,то́што,ташта
726,neu::A,у,од
727,ehemalig::A,о́нчычсо,и́нгольдень
728,ehemalig::A,онда́кысе,и́нгольдень
729,alt[Lebewesen]::A,шо́нто,сире
730,jung::A,са́мырык,од
731,arm::A,нужна́,а́шу
732,reich::A,поя́н,козя
733,bekannt::A,па́лыме,содаф
734,berühmt::A,лӱ́млӧ,содавикс
735,fremd::A,йот,лия
736,fremd::A,йот,аф содаф
737,verschieden::A,тӱ́рлӧ,аф фкя ла́цонь
738,nah::A,ли́шыл,мала
739,nah::A,ли́шыл,аф ичкоздень
740,fern::A,тора́,и́чкоздень
741,fern::A,тора́,куна́рдонь
742,fern::A,мӱ́ндыр,и́чкоздень
743,fern::A,мӱ́ндыр,куна́рдонь
744,linker::A,шола́,кержи
745,rechter::A,пурла́,види
746,anderer::A,вес,лия
747,anderer::A,мо́ло,лия
748,erster::A,и́кымше,васенце
749,zweiter::A,ко́кымшо,омбоце
750,dritter::A,ку́мшо,колмоце
751,letzter::A,пыта́ртыш,ме́кольце
752,allein::ADV,шкет,ськамонза
753,auf einmal::ADV,икана́ште,вихцок
754,zusammen::ADV,пырля́,марс
755,zusammen::ADV,пырля́,ма́рса
756,lange::ADV,кужу́н,кува́тьс
757,plötzlich::ADV,кенета́,а́пак учт
758,sofort::ADV,кызыта́к,тяникиге
759,später::ADV,варара́к,ме́ле
760,jetzt::ADV,ы́нде,тяни
761,jetzt::ADV,кы́зыт,тяни
762,heute::ADV,та́че,тячи
763,morgen::ADV,эрла́,ва́нды
764,bald::ADV,вашке́,курок
765,dann::ADV,вара́,меле
766,dann::ADV,вара́,сяда меле
767,gestern::ADV,теҥге́че,ися́к
768,einst::ADV,икана́,весть
769,einst::ADV,икана́,мзя́рда-бди
770,damals::ADV,туна́м,эста
771,danach::ADV,вара́,меле
772,vorher::ADV,о́нчыч,инголи
773,zuerst::ADV,онда́к,ва́сенда
774,einmal::ADV,икана́,весть
775,manchmal::ADV,ка́шын,лия́ста
776,manchmal::ADV,ка́шын,ко́ста-ко́ста
777,manchmal::ADV,кокла́н,лия́ста
778,manchmal::ADV,кокла́н,ко́ста-ко́ста
779,oft::ADV,чӱ́чкыдын,си́деста
780,immer::ADV,эре́,фалу
781,immer::ADV,эре́,най
782,immer::ADV,ту́тыш,фалу
783,immer::ADV,ту́тыш,най
784,niemals::ADV,ок нигуна́м,аф мзя́рдонга
785,hier::ADV,ты́ште,тяса
786,hierhin::ADV,ты́шке,сей
787,hierhin::ADV,ты́шке,тяза
788,hierhin::ADV,тыш,сей
789,hierhin::ADV,тыш,тяза
790,von hier::ADV,тыше́ч,тя́ста
791,von hier::ADV,тыве́ч,тя́ста
792,dort::ADV,ту́што,тоса
793,dorthin::ADV,туш,тов
794,dorthin::ADV,туш,тоза
795,dorthin::ADV,ту́шко,тов
796,dorthin::ADV,ту́шко,тоза
797,geradeaus::ADV,вик,ви́деста
798,vorwärts::ADV,о́нчыко,и́нголи
799,rückwärts::ADV,шеҥге́к,ме́ки
800,zurück::ADV,мӧҥге́ш,ме́ки
801,unten::ADV,ӱ́лнӧ,ала
802,unten::ADV,йыма́лне,ала
803,hinab::ADV,йыма́к,алу
804,oben::ADV,кӱ́шнӧ,вяре
805,oben::ADV,ӱмба́лне,вяре
806,hinauf::ADV,кӱ́ш,вяри
807,hinauf::ADV,кӱ́шкӧ,вяри
808,überall::ADV,чыла́ вере́,се́мбе ва́стова
809,nicht::ADV,ок,аф
810,nicht::ADV,о́геш,аф
811,ein wenig::ADV,изи́ш,аф лама
812,kaum::ADV,пыкше́,а́ньцек
813,sehr::ADV,чот,пяк
814,so::ADV,тыге́,ста́не
815,noch::ADV,а́ле,нинге
816,nur::ADV,гына́,аньцек
817,schon::ADV,ы́нде,ни
818,wieder::ADV,ада́к,та́га
819,vergebens::ADV,ара́м,стак
820,vor::PRP,о́нчыч,инголе
821,hinter::PRP,шеҥге́лне,фтала
822,hinter::PRP,шеҥге́лне,мельге
823,unter::PRP,йыма́лне,ала
824,durch::PRP,вошт,пачк
825,neben::PRP,вокте́н,ваксса
826,zwischen::PRP,кокла́ште,ёткса
827,wegen::PRP,верч,сюнеда
828,dies::PRN,ти́де,тя
829,das::PRN,са́де,ся
830,das::PRN,са́де,тона
831,alles::PRN,чыла́,сембе
832,ich::PRN,мый,мон
833,du::PRN,тый,тон
834,er::PRN,ту́до,сон
835,wir::PRN,ме,минь
836,ihr::PRN,те,тинь
837,sie::PRN,ну́но,синь
838,was::FPRN,мо,мезе
839,wer::FPRN,кӧ,кие
840,wo::FADV,куша́н,коса
841,wohin::FADV,куш,ков
842,wohin::FADV,куш,коза
843,wohin::FADV,ку́шко,ков
844,wohin::FADV,ку́шко,коза
845,wie::FADV,кузе́,ко́да
846,warum::FADV,мо,мес
847,warum::FADV,мола́н,мес
848,wieviel::FNUM,куна́р,мзя́ра
849,eins::NUM,ик,фкя
850,zwei::NUM,ко́кыт,кафта
851,drei::NUM,кум,колма
852,vier::NUM,ныл,ниле
853,fünf::NUM,вич,вете
854,sechs::NUM,куд,кота
855,sieben::NUM,шым,сисем
856,acht::NUM,канда́ш,кафкса
857,neun::NUM,инде́ш,ве́йхкса
858,zehn::NUM,лу,кемонь
859,elf::NUM,лати́к,кефкие
860,zwölf::NUM,латко́к,кемгафтува
861,zwanzig::NUM,ко́ло,комсь
862,dreißig::NUM,ку́мло,колмогемонь
863,vierzig::NUM,ны́лле,нильге́монь
864,fünfzig::NUM,ви́тле,ве́дьгемонь
865,sechzig::NUM,ку́дло,ко́дгемонь
866,siebzig::NUM,шы́мле,сизьге́монь
867,achtzig::NUM,канда́шле,ка́фксогемонь
868,neunzig::NUM,инде́шле,ве́йхксогемонь
869,hundert::NUM,шӱ́дӧ,сяда
870,tausend::NUM,тӱже́м,тёжянь
871,und::CNJ,да,и
872,und::CNJ,да,дъ
873,und::CNJ,ден,и
874,und::CNJ,ден,дъ
875,oder::CNJ,я,или
876,oder::CNJ,я,али
877,oder::CNJ,а́ле,или
878,oder::CNJ,а́ле,али
879,stehen::V,шога́ш,а́щемс стя́да
880,sitzen::V,шинча́ш,ащемс озада
881,liegen::V,кия́ш,ма́дозь а́щемс
882,hängen::V,кеча́ш,нюрьгомс
883,werden::V,лия́ш,арамс
884,werden::V,лия́ш,тиевомс
885,passieren::V,лия́ш,лисэмс
886,passieren::V,лия́ш,эвондамс
887,beginnen::V,тӱҥгала́ш,ушедомс
888,enden::V,пыта́ш,лоткамс
889,wechseln::V,вашталта́ш,по́лафнемс
890,aufgehen[Sonne]::V,лекта́ш,стямс
891,aufgehen[Sonne]::V,лекта́ш,лисемс
892,untergehen[Sonne]::V,шинча́ш,валгомс
893,scheinen[Sonne]::V,волгалта́ш,ва́лдоптомс
894,donnern::V,кӱдырта́ш,торамс
895,donnern::V,сургалта́ш,торамс
896,wehen::V,пуа́ш,уфа́мс
897,strömen::V,шийалтара́ш,шудемс
898,fließen::V,йога́ш,шудемс
899,sich drehen::V,пӧрда́ш,шаромс
900,schwanken::V,лӱҥга́ш,якамс
901,schwanken::V,тайныла́ш,якамс
902,schwingen::V,рӱпшалта́ш,люксемс
903,schwingen::V,рӱпшалта́ш,нюрьсемс
904,fallen::V,воза́ш,прамс
905,fallen::V,воза́ш,прашендомс
906,fallen::V,йӧрла́ш,прамс
907,fallen::V,йӧрла́ш,прашендомс
908,brennen::V,йӱла́ш,паломс
909,rauchen::V,шикша́ш,качадомс
910,regnen::V,йӱра́ш,пиземс
911,gefrieren::V,кылма́ш,эйндамс
912,gefrieren::V,кылма́ш,кельмомс
913,gefrieren::V,ияҥа́ш,эйндамс
914,gefrieren::V,ияҥа́ш,кельмомс
915,tauen::V,шула́ш,соламс
916,schmelzen::V,лева́ш,соламс
917,trocknen::V,кошка́ш,коськомс
918,sieden::V,шола́ш,лакамс
919,faulen::V,шӱя́ш,наксадомс
920,verfaulen::V,шӱйы́н шуа́ш,наксадомс
921,reißen::V,кӱрла́ш,сязевомс
922,versinken::V,пуре́н кая́ш,ваямс
923,vergehen::V,эрте́н кая́ш,ётамс
924,erscheinen::V,толы́н лекта́ш,эвондамс
925,verschwinden::V,йома́ш,юма́мс
926,sinken::V,пуча́ш,валгомс
927,abnehmen::V,пуча́ш,киремс
928,zunehmen::V,шукема́ш,ламокстомс
929,zunehmen::V,шукема́ш,рашнемс
930,steigen::V,нӧлталта́ш,кеподемс
931,wachsen::V,кушка́ш,касомс
932,glänzen::V,йылгыжа́ш,цинзелдомс
933,glänzen::V,йылгыжа́ш,цифордомс
934,funkeln::V,чолга́ш,ци́фтордомс
935,lärmen::V,рӱшка́ш,жалнамс
936,läuten::V,мура́ш,гайфтемс
937,klingeln::V,йыҥгырта́ш,гайфтемс
938,klirren::V,чылдыртата́ш,ка́нзеркшнемс
939,brausen::V,лӱшка́ш,жоледемс
940,rauschen::V,лыжга́ш,вжнамс
941,rauschen::V,лыжга́ш,гамнамс
942,klingen::V,йоҥга́ш,кайгомс
943,bellen::V,опта́ш,ува́мс
944,heulen::V,урмыжа́ш,сувомс
945,heulen::V,урмыжа́ш,урнамс
946,blasen::V,пуала́ш,уфа́мс
947,pfeifen::V,шӱ́шкаш,вяшкомс
948,schreien::V,кычкыра́ш,пешкодомс
949,stöhnen::V,йыҥыса́ш,куфцемс
950,zittern::V,чытыра́ш,таромс
951,leben::V,ила́ш,эрямс
952,geboren werden::V,шоча́ш,шачемс
953,atmen::V,шӱла́ш,ажнамс
954,trinken::V,йӱа́ш,симомс
955,essen::V,кочка́ш,ярхцамс
956,schlucken::V,нела́ш,нилемс
957,müde werden::V,ноя́ш,сиземс
958,einschlafen::V,мале́н колта́ш,матодовомс
959,schlafen::V,мала́ш,удомс
960,aufwachen::V,помыжалта́ш,съргоземс
961,aufstehen::V,кынела́ш,стямс
962,sich erholen::V,кана́ш,ваймосемс
963,krank werden::V,черлане́н воза́ш,сярядькстомс
964,krank sein::V,черлане́н кия́ш,сярядемс
965,schmerzen::V,коршта́ш,сярядемс
966,husten::V,кокыра́ш,козомс
967,genesen::V,тӱрла́ш,пъ́чкамс
968,genesen::V,тазаҥа́ш,пъ́чкамс
969,sterben::V,кола́ш,куломс
970,umkommen::V,вуй йома́ш,юма́мс
971,sich bewegen::V,кошта́ш,шаштомс
972,sich rühren::V,тарвана́ш,сърхка́мс
973,sich erheben::V,кынела́ш,стямс
974,sich setzen::V,шинча́ш,озамс
975,hinfallen::V,йӧрла́ш,прамс
976,hinfallen::V,йӧрла́ш,сяворемс
977,laufen::V,кошта́ш,якамс
978,schreiten::V,ошкыла́ш,молемс
979,schreiten::V,ошкыла́ш,аськолямс
980,spazierengehen::V,гуля́яш,якамс
981,eilen::V,вашка́ш,эряскодомс
982,sich beeilen::V,вашкешта́ш,эряскодомс
983,sausen::V,юлтка́ш,лиемс
984,rennen::V,куржтала́ш,арнемс
985,springen::V,тӧршта́ш,комотнемс
986,klettern::V,кӱза́ш,ку́цемс
987,schaukeln::V,лӱҥгалта́ш,нюрямс
988,kriechen::V,нушка́ш,шаштомс комада
989,schwimmen::V,ия́ш,уемс
990,tauchen::V,шуҥгалта́ш,юпиемс
991,tauchen::V,шуҥгалта́ш,чёпафнемс
992,rudern::V,удыра́ш,па́немс ве́неж
993,fahren::V,кудала́ш,ардомс
994,fliegen::V,чоҥешта́ш,лиемс
995,gehen::V,кая́ш,молемс
996,weggehen::V,кораҥа́ш,тумс
997,abfahren::V,лекта́ш,тумс
998,anhalten::V,чарна́ш,лоткамс
999,hineingehen::V,пура́ш,сува́мс
1000,eintreten::V,пура́ш,сува́мс
1001,kommen::V,тола́ш,самс
1002,ankommen::V,шуа́ш,самс
1003,ankommen::V,шуа́ш,пачкодемс
1004,zurückkommen::V,пӧртыла́ш,мърдамс
1005,bleiben::V,кода́ш,иля́домс
1006,warten::V,вуча́ш,учемс
1007,erwarten::V,вуча́ш,учемс
1008,suchen::V,кычала́ш,вешемс
1009,finden::V,муа́ш,мумс
1010,versuchen::V,толаша́ш,варчсемс
1011,vorbereiten::V,ямдыла́ш,анокламс
1012,lieben::V,йӧрата́ш,кельгомс
1013,mögen::V,йӧрата́ш,кельгомс
1014,lachen::V,воштыла́ш,рахамс
1015,lachen::V,воштыла́ш,рахсемс
1016,rühren::V,ку́мыл тарвата́ш,токамс седи
1017,weinen::V,шорта́ш,авардемс
1018,schimpfen::V,каргаша́ш,сюцемс
1019,sich ärgern::V,сыра́ш,кяжиямс
1020,sich fürchten::V,лӱда́ш,пелемс
1021,fürchten::V,лӱда́ш,пелемс
1022,fliehen::V,куржа́ш,ворьгодемс
1023,flüchten::V,куржа́ш,ша́домс
1024,flüchten::V,куржа́ш,во́рьгодемс
1025,sehen::V,ужа́ш,няемс
1026,anschauen::V,онча́ш,ваномс
1027,ansehen::V,эскера́ш,ваномс
1028,hören::V,кола́ш,марямс
1029,zuhören::V,колышта́ш,ку́лхдоньомс
1030,probieren::V,тамла́ш,варжамс
1031,riechen::V,ӱпшынча́ш,никса́мс
1032,fühlen::V,шижа́ш,марямс
1033,scheinen::V,чуча́ш,ня́евомс
1034,zu sehen sein::V,коя́ш,ня́евомс
1035,vernehmen::V,кола́ш,марямс
1036,frieren::V,кылма́ш,паломс
1037,frieren::V,кылма́ш,кельмомс
1038,tun::V,ышта́ш,тиемс
1039,können::V,мошта́ш,маштомс
1040,wollen::V,тӱна́ш,-не-
1041,anfangen::V,тӱҥала́ш,ушедомс
1042,beenden::V,пытара́ш,аде́ламс
1043,aufhören::V,чарна́ш,лоткамс
1044,gelingen::V,сай лекта́ш,удалакшнемс
1045,geraten::V,лекта́ш,лисемс
1046,öffnen::V,поча́ш,панжемс
1047,schließen::V,петыра́ш,сёлгомс
1048,stellen::V,шында́ш,путомс
1049,setzen::V,шында́ш,озафнемс
1050,setzen::V,шында́ш,озавтнемс
1051,legen::V,опта́ш,путомс
1052,legen::V,пышта́ш,путомс
1053,berühren::V,тӱка́ш,токамс
1054,verbinden::V,пида́ш,сотомс
1055,bedecken::V,леведа́ш,комачамс
1056,bedecken::V,леведа́ш,вельхтямс
1057,aufhängen::V,сака́ш,повфтамс
1058,anzünden::V,чӱкта́ш,крьвя́стемс
1059,aufheben::V,нӧлтала́ш,кеподемс
1060,aufheben::V,нӧлтала́ш,касфтомс
1061,zurücklassen::V,кода́ш,ка́домс
1062,verlieren::V,йомдара́ш,юма́фтомс
1063,fallen lassen::V,воза́ш,прафтомс
1064,machen::V,ышта́ш,тиемс
1065,herstellen::V,ямдыла́ш,анокламс
1066,bauen::V,чоҥа́ш,путомс
1067,reparieren::V,ачала́ш,петемс
1068,verbessern::V,саемда́ш,цебярьгофтомс
1069,ändern::V,весемда́ш,полафтомс
1070,graben::V,кӱнча́ш,шу́вомс
1071,graben::V,кӱнча́ш,та́ргамс
1072,beugen::V,пӱгырта́ш,мяндемс
1073,biegen::V,лывырта́ш,комафтомс
1074,drehen::V,пӱтыра́ш,шо́вамс
1075,drehen::V,пӱтыра́ш,ша́рфнемс
1076,wenden::V,ирала́ш,ша́рфтомс
1077,umdrehen::V,савырала́ш,шарфтомс
1078,heben::V,нӧлта́ш,ке́подемс
1079,hochheben::V,нӧлта́ш,ке́подемс
1080,hochheben::V,нӧлта́ш,ка́сфтомс
1081,ergreifen::V,руалта́ш,фатямс
1082,halten::V,куча́ш,кирдемс
1083,drücken::V,иша́ш,люпшта́мс
1084,drücken::V,темда́ш,люпшта́мс
1085,schieben::V,шӱкала́ш,шашфтомс
1086,kratzen::V,удыра́ш,а́нгорямс
1087,kratzen::V,удыра́ш,киськоря́мс
1088,lecken::V,нула́ш,нолсемс
1089,beißen::V,пура́ш,сускомс
1090,abreißen::V,кӱрла́ш,сяземс
1091,abschneiden::V,пӱчка́ш,керомс
1092,binden::V,кылда́ш,сотомс
1093,stecken::V,шуралта́ш,сялгомс
1094,brechen::V,тодышта́ш,си́ннемс
1095,brechen::V,тодышта́ш,ка́лафтомс
1096,klopfen::V,кыра́ш,чакамс
1097,klopfen::V,кыра́ш,чакиемс
1098,hauen::V,тӱя́ш,шавомс
1099,hauen::V,тӱя́ш,пиксомс
1100,kleben::V,клеитла́ш,пе́тфнемс
1101,reiben::V,йыга́ш,шо́вамс
1102,reiben::V,туржала́ш,шо́вамс
1103,streichen::V,шӱра́ш,вадемс
1104,schleifen::V,шума́ш,шо́вамс
1105,schleifen::V,яна́ш,шо́вамс
1106,schneiden::V,пӱчка́ш,керомс
1107,rütteln::V,рӱза́ш,та́рфтомс
1108,schütteln::V,почка́ш,шука́демс
1109,schwenken::V,рӱза́ш,яфодемс
1110,schütten::V,опта́ш,каямс
1111,schütten::V,опта́ш,нюрьхтя́мс
1112,füllen::V,тема́ш,пяшкодемс
1113,einwickeln::V,вӱдыла́ш,тапардамс
1114,tragen::V,нумала́ш,кандомс
1115,schleppen::V,шӱдыра́ш,ускомс
1116,ziehen::V,шупша́ш,ускомс
1117,aufbewahren::V,арала́ш,ванфтомс
1118,werfen::V,шуа́ш,ёрямс
1119,werfen::V,кышка́ш,ёрямс
1120,fangen::V,куча́ш,кунда́мс
1121,packen::V,руалта́ш,фатямс
1122,verstecken::V,тоя́ш,кяшемс
1123,teilen::V,пӧла́ш,явомс
1124,schicken::V,колта́ш,кучемс
1125,bringen::V,конда́ш,кандомс
1126,bringen::V,конда́ш,пачфтемс
1127,hinzufügen::V,ешара́ш,пу́томс та́га
1128,hinzufügen::V,ешара́ш,ма́ксомс та́га
1129,bekommen::V,нала́ш,сявомс
1130,erhalten::V,нала́ш,сявомс
1131,nehmen::V,нала́ш,сявомс
1132,wählen::V,сайла́ш,ко́чкамс
1133,auswählen::V,таҥгла́ш,кочкамс
1134,bewahren::V,сакла́ш,ванфтомс
1135,behindern::V,чаракла́ш,шорямс
1136,verderben::V,пужа́ш,коламс
1137,verderben::V,пужа́ш,гастямс
1138,beschädigen::V,пужа́ш,тиендемс зиян
1139,zerbrechen::V,пудырта́ш,тапамс
1140,zerreißen::V,кӱрла́ш,сяземс
1141,zerstören::V,шалата́ш,ка́лафтомс
1142,verbrennen::V,йӱлата́ш,пълхта́мс
1143,geben::V,пуа́ш,ма́ксомс
1144,reichen::V,пуа́ш,максомс
1145,schenken::V,пӧлекла́ш,каземс
1146,versprechen::V,сӧра́ш,ма́ксомс вал
1147,wünschen::V,тылана́ш,арьсемс
1148,loben::V,мокта́ш,шна́мс
1149,küssen::V,шупшала́ш,палсемс
1150,wiegen::V,рӱпша́ш,нюря́фтомс
1151,zudecken::V,леведа́ш,вельхтямс
1152,wecken::V,помыжалтара́ш,стя́фтомс
1153,wecken::V,помыжалтара́ш,съ́ргозьфтемс
1154,zeigen::V,ончыкта́ш,няфтемс
1155,führen::V,вӱда́ш,вятемс
1156,lehren::V,туныкта́ш,тонафтомс
1157,unterrichten::V,туныкта́ш,тонафтомс
1158,aufziehen::V,орышта́ш,касфтомс
1159,leiten::V,вӱда́ш,вятемс
1160,leiten::V,вуйлата́ш,вятемс
1161,antreiben::V,поктыла́ш,вятемс
1162,lassen::V,-та́ш,кошардомс
1163,einladen::V,ӱжа́ш,тердемс
1164,einladen::V,ӱжа́ш,серьгядемс
1165,vereinigen::V,иктешла́ш,пуроптомс
1166,vereinigen::V,иктешла́ш,кочкамс марса
1167,besuchen::V,то́лын кая́ш,варжамс
1168,treffen::V,вашлия́ш,васьфтомс
1169,sich versammeln::V,погына́ш,кочкавомс
1170,sich versammeln::V,чумырга́ш,кочкавомс
1171,spielen::V,мода́ш,налхксемс
1172,singen::V,мура́ш,морамс
1173,tanzen::V,кушта́ш,кштимс
1174,sich trennen::V,ойырла́ш,явомс
1175,verlassen::V,кудалта́ш,кадондомс
1176,retten::V,утара́ш,идемс
1177,retten::V,утара́ш,араламс
1178,bewachen::V,орола́ш,ваномс
1179,schützen::V,арала́ш,а́раламс
1180,verteidigen::V,арала́ш,а́раламс
1181,sich schlagen::V,кредала́ш,тюремс
1182,schießen::V,лӱя́ш,ляцемс
1183,siegen::V,сеҥа́ш,сяськомс
1184,ärgern::V,сырыкта́ш,кяжияфтомс
1185,schlagen::V,пера́ш,токамс
1186,treten::V,тошка́ш,тапамс
1187,stechen::V,кера́ш,пупамс
1188,stechen::V,кера́ш,сялгомс
1189,stoßen::V,шӱкала́ш,тостядемс
1190,stehlen::V,шолышта́ш,саламс
1191,stören::V,мешая́ш,шорсемс
1192,belästigen::V,толаштара́ш,токсамс
1193,belästigen::V,толаштара́ш,аф кадомс ваймама
1194,verbergen::V,шылта́ш,кяшемс
1195,täuschen::V,ондала́ш,васькафтомс
1196,täuschen::V,ондала́ш,кяльготнемс
1197,betrügen::V,ондала́ш,васькафнемс
1198,töten::V,пушта́ш,шавомс
1199,töten::V,пушта́ш,аде́ламс
1200,wohnen::V,ила́ш,эрямс
1201,arbeiten::V,пашалана́ш,покодемс
1202,arbeiten::V,паша́м ышта́ш,покодемс
1203,sammeln::V,пога́ш,кочкамс
1204,sammeln::V,пога́ш,пу́роптомс
1205,pflücken::V,кӱра́ш,фатнемс
1206,pflücken::V,кӱра́ш,нотфнемс
1207,jagen::V,сонарла́ш,кунда́мс
1208,fischen::V,кол куча́ш,калонь кунда́мс
1209,fassen::V,куча́ш,кунда́мс
1210,hüten::V,кӱта́ш,ваномс
1211,treiben::V,покта́ш,панемс
1212,anbinden::V,йолышта́ш,сотомс
1213,füttern::V,пукша́ш,трямс
1214,füttern::V,пукша́ш,а́ндомс
1215,melken::V,лӱшта́ш,потямс
1216,hacken::V,руа́ш,лазондомс
1217,gießen::V,шава́ш,валомс
1218,reifen::V,кӱа́ш,кенеремс
1219,zubereiten::V,ямдыла́ш,анокламс
1220,kochen::V,шолта́ш,пидемс
1221,backen::V,кӱкташ,пидемс
1222,braten::V,пуштыла́ш,пуштомс
1223,braten::V,жаритла́ш,пуштомс
1224,umrühren::V,луга́ш,шорямс
1225,stricken::V,пида́ш,кодамс
1226,nähen::V,урга́ш,стамс
1227,färben::V,чиялта́ш,а́рхтомс
1228,reinigen::V,эрыкта́ш,ва́ткамс
1229,reinigen::V,эрыкта́ш,а́роптомс
1230,waschen::V,мушка́ш,муськомс
1231,abwischen::V,ӱшта́ш,нардамс
1232,spülen::V,шӱалта́ш,оргалдомс
1233,fegen::V,ӱшта́ш,тяемс
1234,kehren::V,ӱшта́ш,тяемс
1235,baden::V,йӱштыла́ш,э́шелямс
1236,sich waschen::V,мушкылта́ш,штамс
1237,ausziehen::V,кудаша́ш,кайсефтемс
1238,anziehen::V,чия́ш,ща́фтомс
1239,sich anziehen::V,чия́ш,щамс
1240,kämmen::V,шера́ш,се́ендемс
1241,schmücken::V,тӱзата́ш,на́ряжамс
1242,schmücken::V,тӱзата́ш,ма́зоптомс
1243,schmücken::V,чеверта́ш,на́ряжамс
1244,schmücken::V,чеверта́ш,ма́зоптомс
1245,sagen::V,ойла́ш,азомс
1246,sagen::V,ойла́ш,мярьгомс
1247,sagen::V,каласа́ш,азомс
1248,sagen::V,каласа́ш,мярьгомс
1249,sprechen::V,кутыра́ш,корхтамс
1250,reden::V,мутлана́ш,корхнемс
1251,sich unterhalten::V,кутыра́ш,корхнемс
1252,fragen::V,йода́ш,ки́зефтемс
1253,bitten::V,йода́ш,а́намс
1254,bitten::V,йода́ш,ве́шемс
1255,erzählen::V,ойла́ш,а́зондомс
1256,mitteilen::V,увертара́ш,азомс
1257,nennen::V,лӱмда́ш,лемдемс
1258,nennen::V,лӱмда́ш,путомс лем
1259,rufen::V,ӱжа́ш,серьгядемс
1260,prahlen::V,моктана́ш,шна́фтомс пря́
1261,übersetzen::V,кусара́ш,ётафтомс
1262,denken::V,шона́ш,арьсемс
1263,glauben::V,ӱшана́ш,кемамс
1264,bemerken::V,шижа́ш,ня́емс
1265,erkennen::V,пала́ш,содамс
1266,begreifen::V,ыҥла́ш,сатомс
1267,verstehen::V,умыла́ш,шарьхкодемс
1268,lernen::V,тунема́ш,тонафнемс
1269,wissen::V,шинча́ш,со́дамс
1270,sich erinnern an::V,шарна́ш,лятфтамс
1271,vergessen::V,монда́ш,юкстамс
1272,messen::V,виса́ш,ункснемс
1273,zählen::V,шотла́ш,лу́вомс
1274,zählen::V,шотла́ш,а́рьсемс
1275,rechnen::V,шотла́ш,лувомс
1276,lesen::V,луда́ш,лувомс
1277,lesen::V,луда́ш,морафтомс
1278,malen::V,сӱретла́ш,рисова́ндамс
1279,zeichnen::V,сӱретла́ш,рисова́ндамс
1280,schreiben::V,воза́ш,сёрмадомс
1281,besitzen::V,лия́ш,улемс азоркс
1282,kaufen::V,нала́ш,рамамс
1283,verkaufen::V,ужала́ш,мимс
1284,bezahlen::V,тӱла́ш,пандомс
1285,zahlen::V,тӱла́ш,па́ндомс
1286,beherrschen::V,куча́ш,азорондамс
1287,ertragen::V,турка́ш,кирдемс
