,Concept_ID,ady,hi
643,Schmerz::N,узы,पीड़ा
644,Wunde::N,уӏагъэ́,घाव
645,Wunde::N,уӏагъэ́,ज़ख़्म
646,Fieber::N,техьа́гъу,ज्वर
647,Fieber::N,техьа́гъу,बुख़ार
648,Fieber::N,жъоку,ज्वर
649,Fieber::N,жъоку,बुख़ार
650,Arznei::N,ӏэзэ́гъу,दवा
651,Arznei::N,ӏэзэ́гъу,औषाधि
652,Brücke::N,лъэмы́д ж,पुल
653,Brücke::N,лъэмы́д ж,सेतु
654,Brunnen::N,псынэ́,कुआँ
655,Weide::N,хъупӏэ́,चरागाह
656,Pfad::N,лъагъу,पथ
657,Pfad::N,лъагъу,पगडंडी
658,Weg::N,гъо́гу,मार्ग
659,Straße::N,гъо́гу,राह
660,Straße::N,гъо́гу,रास्ता
661,Dorf::N,къуа́дж,गाँव
662,Dorf::N,къуа́дж,ग्राम
663,Stadt::N,къалэ́,शहर
664,Brief::N,тхэн,ख़त
665,Brief::N,тхэн,पत्र
666,Brief::N,тхэн,चिट्ठी
667,Brief::N,письмэ,ख़त
668,Brief::N,письмэ,पत्र
669,Brief::N,письмэ,चिट्ठी
670,Buch::N,тхы́лъ,किताब
671,Buch::N,тхы́лъ,पुस्तक
672,Buchstabe::N,хьары́ф,अक्षर
673,Zeitung::N,газет,अख़बार
674,Zeitung::N,газет,समाचार-पत्र
675,Leben::N,гъашӏэ́,जीवन
676,Leben::N,гъашӏэ́,ज़िंदगी
677,Tod::N,аджал,मौत
678,Tod::N,аджал,मृत्यु
679,Grab::N,бэны́,क़ब्र
680,Kirche::N,чылы́с,चर्च
681,Kirche::N,чылы́с,गिरजा
682,Sünde::N,гунахь,पाप
683,Sünde::N,гунахь,गुनाह
684,Gott::N,тхьэ,देव
685,Gott::N,тхьэ,ईश्वर
686,Arbeiter::N,рабоч,मज़दूर
687,Chef::N,гъэр,अध्यक्ष
688,Meister::N,ӏэпыӏа́с,शिल्पज्ञ
689,Lehrer::N,кӏэлэегъа́дж,शिक्षक
690,Lehrer::N,кӏэлэегъа́дж,अध्यापक
691,Geld::N,ахъщ,धन
692,Geld::N,ахъщ,पैसा
693,Geschäft::N,ӏофшӏэн,सौदा
694,Geschäft::N,ӏофшӏэн,व्यापार
695,Laden::N,туча́н,दुकान
696,Preis::N,уасэ́,दाम
697,Preis::N,уасэ́,मूल्य
698,Ware::N,хьап-щып,माल
699,Ware::N,хьап-щып,पण्य
700,Nutzen::N,чар,लाभ
701,Nutzen::N,чар,फ़ायदा
702,Nutzen::N,федэ́,लाभ
703,Nutzen::N,федэ́,फ़ायदा
704,Reichtum::N,байныгъ,धन
705,Reichtum::N,байныгъ,दौलत
706,Welt::N,дуна́й,विश्व
707,Welt::N,дуна́й,दुनिया
708,Land::N,хэгъэ́́гу,देश
709,Land::N,хэгъэ́́гу,मुल्क
710,Staat::N,къэралыгъу,राज्य
711,Staat::N,къэралыгъу,राष्ट्र
712,König::N,пачъы́хь,राजा
713,König::N,пачъы́хь,बादशाह
714,Macht::N,шынэгъакзэ́,शासन
715,Macht::N,шынэгъакзэ́,सत्ता
716,Grenze::N,гъуна́пкъ,सरहद
717,Krieg::N,зао́,जंग
718,Krieg::N,зао́,युद्ध
719,Feind::N,пы́и,शत्रु
720,Feind::N,пы́и,दुश्मन
721,Gewalt::N,егъэзыгъэныгъ,हिंसा
722,Kampf::N,бэнэныгъ,लड़ाई
723,Kampf::N,бэнэныгъ,संघर्ष
724,Bogen[Waffe]::N,щабз,कमान
725,Pfeil::N,щэбза́щ,बान
726,Gewehr::N,шхонч,बंदूक़
727,Fehler::N,хэукъоныгъ,भूल
728,Fehler::N,хэукъоныгъ,ग़लती
729,Lüge::N,пцӏы,झूठ
730,Lüge::N,пцӏы,असत्य
731,Schaden::N,зэра́р,हानि
732,Schaden::N,зэра́р,नुक़सान
733,Unglück::N,тхьамыкӏагъу,मुसीबत
734,Unglück::N,тхьамыкӏагъу,विपात्ति
735,Schuld::N,мысагъэ́,दोष
736,Schuld::N,мысагъэ́,क़सूर
737,Alter::N,ныбжь,आयु
738,Alter::N,ныбжь,उम्र
739,Schluss::N,кӏэ,अंत
740,Schluss::N,кӏэ,समाप्ति
741,Zeit::N,уахътэ́,काल
742,Zeit::N,уахътэ́,वक़्त
743,Tag::N,мафэ́,दिन
744,Tag::N,мафэ́,रोज़
745,Morgen::N,пчэды́жь,सुबह
746,Mittag::N,щэджагьу́,दोपहर
747,Mittag::N,щэджагьу́,मध्याह्न
748,Abend::N,пчыхьэ́,शाम
749,Abend::N,пчыхьэ́,संध्या
750,Nacht::N,чэщы́,रात
751,Nacht::N,чэщы́,रात्रि
752,Woche::N,тхьамафэ́,हफ़्ता
753,Monat::N,мазэ́,मास
754,Monat::N,мазэ́,महीना
755,Jahr::N,илъэ́с,बरस
756,Jahr::N,илъэ́с,वर्ष
757,Frühling::N,гъатхэ́,वसंत
758,Sommer::N,гъэмафэ́,गरमी
759,Sommer::N,гъэмафэ́,ग्रीष्म
760,Herbst::N,бжыхьэ́,शरत्
761,Herbst::N,бжыхьэ́,पतझड़
762,Winter::N,кӏыма́ф,जाड़ा
763,Winter::N,кӏыма́ф,सर्दियाँ
764,Januar::N,январь,जनवरी
765,Februar::N,февраль,फ़रवरी
766,März::N,март,मार्च
767,April::N,апрель,अप्रैल
768,Mai::N,май,मई
769,Juni::N,июнь,जून
770,Juli::N,июль,जुलाई
771,August::N,август,अगस्त
772,September::N,сентябрь,सितंबर
773,Oktober::N,октябрь,अक्तूबर
774,November::N,ноябрь,नवंबर
775,Dezember::N,декабрь,दिसंबर
776,Montag::N,блыпэ́,पीर
777,Montag::N,блыпэ́,सोमवार
778,Dienstag::N,гъубдж,मंगलवार
779,Mittwoch::N,бэрэскэжъый,बुधवार
780,Donnerstag::N,мэфэ́ку,गुरुवार
781,Donnerstag::N,мэфэ́ку,बृहस्पतिवार
782,Freitag::N,бэрэскэшху,शुक्रवार
783,Samstag::N,шэмбэ́т,सनीचर
784,Samstag::N,шэмбэ́т,शनिवार
785,Sonntag::N,тхьаума́ф,इतवार
786,Sonntag::N,тхьаума́ф,रविवार
787,groß::A,ины́,बड़ा
788,klein::A,цӏы́кӏу,कम
789,klein::A,цӏы́кӏу,छोटा
790,lang::A,кӏыхьэ́,लंबा
791,lang::A,кӏыхьэ́,दीर्घ
792,kurz::A,кӏэкӏы́,लधु
793,kurz::A,кӏэкӏы́,छोटा
794,breit::A,шъуамбгъо́,चौड़ा
795,schmal::A,бгъузэ́,तंग
796,schmal::A,бгъузэ́,सँकरा
797,dicht::A,ӏужъу́,सघन
798,dick[Gegenstand]::A,ӏужъу́,मोटा
799,dünn::A,пӏуакӏэ́,महीन
800,dünn::A,пӏуакӏэ́,बारीक
801,fein::A,пӏуакӏэ́,कोमल
802,fein::A,пӏуакӏэ́,सूक्ष्म
803,fest::A,пытэ́,दृढ़
804,fest::A,пытэ́,मज़बूत
805,flach::A,тешъо́,चपटा
806,glatt::A,зэны́бжь,चौरस
807,glatt::A,зэны́бжь,चिकना
808,hart::A,пытэ́,कठोर
809,hart::A,пытэ́,सख़्त
810,weich::A,шъабэ́,नरम
811,weich::A,шъабэ́,मुलायम
812,rund::A,хъура́й,गोल
813,rund::A,хъура́й,वर्तुल
814,spitz::A,папцӏэ́,नुकीला
815,scharf::A,чан,पैना
816,stumpf::A,цако́,भोथरा
817,schwer::A,онтэ́гъу,भारी
818,schwer::A,онтэ́гъу,वज़नी
819,schön::A,дахэ́,सुंदर
820,heiß::A,жъо́ркъ,उष्ण
821,warm::A,фабэ́у,गरम
822,kalt::A,чъыӏэ́,सर्द
823,kühl::A,чъыӏэтагъ,ठंडा
824,frisch::A,чъыӏэтагъ,तर
825,frisch::A,чъыӏэтагъ,ताज़ा
826,feucht::A,шынагъэ зиӏэ,नम
827,feucht::A,шынагъэ зиӏэ,भीगा
828,feucht::A,шынэгъакӏэ зиӏэ,नम
829,feucht::A,шынэгъакӏэ зиӏэ,भीगा
830,nass::A,цӏынэ́,गीला
831,trocken::A,гъушъ,सूखा
832,trocken::A,гъушъ,ख़ुश्क
833,trocken::A,чъэпхъыгъ,सूखा
834,trocken::A,чъэпхъыгъ,ख़ुश्क
835,voll::A,из,भरा
836,voll::A,из,पूरा
837,voll::A,изыбз,भरा
838,voll::A,изыбз,पूरा
839,leer::A,нэкӏы́,ख़ाली
840,offen::A,зэдэхыгъэ,खुला
841,geschlossen::A,зэфэшӏыгъ,बंद
842,sauber::A,къабзэ́,साफ़
843,sauber::A,къабзэ́,सुथरा
844,schmutzig::A,шӏо́и,गंदा
845,roh::A,мыжъо́,कच्चा
846,reif::A,чъэпхъыгъ,पक्व
847,reif::A,чъэпхъыгъ,पक्का
848,lecker::A,го́хьы,मज़ेदार
849,lecker::A,го́хьы,स्वादिष्ट
850,süß::A,ӏэшӏу,मीठा
851,bitter::A,дыджы́,कटु
852,bitter::A,дыджы́,कड़वा
853,sauer::A,хафэ́,खट्टा
854,hell::A,нэфын,रोशन
855,dunkel::A,мэзэхэ,अँधेरा
856,schwarz::A,шӏуцӏэ,काला
857,schwarz::A,шӏуцӏэ,स्याह
858,weiß::A,фыжьы́,सफ़ेद
859,rot::A,плъыжьы́,लाल
860,rot::A,плъыжьы́,सुर्ख़
861,gelb::A,гъожьы́,पीला
862,gelb::A,гъожьы́,ज़र्द
863,blau::A,шхъуантӏэ,नीला
864,blau::A,шхъуантӏэ,आसमानी
865,grün::A,шхъуантӏэ,हरा
866,grau::A,шхъо,धूसर
867,bunt::A,къолэны,रंगीन
868,bunt::A,къолэны,बहुरंगा
869,billig::A,пыут,सस्ता
870,teuer::A,сикӏа́с,महँगा
871,teuer::A,силъа́пӏ,महँगा
872,wertvoll::A,пкӏэ зиӏ,क़ीमती
873,wertvoll::A,пкӏэ зиӏ,मूल्यवान्
874,wertvoll::A,уасэ́ зыфа́шӏ,क़ीमती
875,wertvoll::A,уасэ́ зыфа́шӏ,मूल्यवान्
876,blind::A,нэшъу́,अंधा
877,taub::A,дэгу,बहरा
878,kräftig::A,лъэ́ш,ताक़तवर
879,kräftig::A,лъэ́ш,शक्तिशाली
880,stark::A,лъэ́ш,प्रबल
881,stark::A,лъэ́ш,बलवान्
882,schwach::A,хъыбэй,कमज़ोर
883,fett::A,пщэры́,मोटा
884,fett::A,пщэры́,मांसल
885,schlank::A,ищыгъэ,पतला
886,schlank::A,ищыгъэ,छरहरा
887,hübsch::A,дахэ́,सुंदर
888,hübsch::A,дахэ́,ख़ूबसूरत
889,böse::A,ябгэ,पापी
890,böse::A,ябгэ,दुष्ट
891,dumm::A,делэ,मूर्ख
892,dumm::A,делэ,बुद्धू
893,faul::A,шъхьахы́нэ,आलसी
894,faul::A,шъхьахы́нэ,सुस्त
895,fleißig::A,егугъурэ,मेहनती
896,fleißig::A,егугъурэ,परिश्रमी
897,geizig::A,тхьацэ,कृपण
898,geizig::A,тхьацэ,कंजूस
899,klug::A,акъылышӏу́,समझदार
900,klug::A,акъылышӏу́,होशियार
901,klug::A,акъылышӏу́,अक़्लमंद
902,geschickt::A,ӏэпэӏэсэ́,किशल
903,geschickt::A,шо́у шӏыгъэ́,किशल
904,lieb::A,псэм фэд,प्रिय
905,lieb::A,псэм фэд,प्यारा
906,lustig::A,чэф,हँसमुख
907,lustig::A,чэф,ख़ुशदिल
908,sanft::A,ӏушъа́б,नम्र
909,hungrig::A,гъаблэ́,भूखा
910,krank::A,сыма́дж,बीमार
911,krank::A,сыма́дж,अस्वस्थ
912,nackt::A,пцӏанэ́,नग्न
913,traurig::A,нэшхъэй,उदास
914,traurig::A,нэшхъэй,रंजीदा
915,gut::A,дэгъу́,अच्छा
916,schlecht::A,дэи,बुरा
917,schlecht::A,дэи,ख़राब
918,richtig::A,тэрэз,ठीक
919,schlimm::A,щынэгъо,बुरा
920,schlimm::A,щынэгъо,अप्रिय
921,wahr::A,шъыпкъэ́,सच
922,alt::A,жъы,पुराना
923,neu::A,кӏэ,नया
924,ehemalig::A,-щтыгъэ,भूतपूर्व
925,ehemalig::A,-гъэ,भूतपूर्व
926,alt[Lebewesen]::A,жъы,बूढ़ा
927,alt[Lebewesen]::A,жъы,वृद्ध
928,jung::A,ныбжьыкӏэ́,जवान
929,arm::A,тхьамы́кӏ,ग़रीब
930,reich::A,бай,धनी
931,reich::A,бай,अमीर
932,bekannt::A,нэӏуа́с,मालूम
933,berühmt::A,цӏэры́ӏу,मशहूर
934,berühmt::A,цӏэры́ӏу,प्रसिद्ध
935,fremd::A,хымэ,विदेशी
936,fremd::A,хымэ,अपरिचित
937,verschieden::A,зэфэшъхьафы,अलग
938,verschieden::A,зэфэшъхьафы,भिन्न
939,nah::A,благъэ́,नज़दीकी
940,fern::A,чыжьэ,दूर
941,fern::A,чыжьэ,दूरस्थ
942,linker::A,сэмэ́гу,बायाँ
943,rechter::A,джабгъу,दायाँ
944,rechter::A,джабгъу,दाहिना
945,anderer::A,нэмы́кӏ,अन्य
946,anderer::A,нэмы́кӏ,दूसरा
947,erster::A,апэр,पहला
948,erster::A,апэр,प्रथम
949,zweiter::A,я́тӏонэр,दूसरा
950,zweiter::A,я́тӏонэр,द्वितीय
951,dritter::A,ящэнэр,तीसरा
952,letzter::A,аужыр,अंतिम
953,letzter::A,аужыр,आख़िरी
954,allein::ADV,зы,तनहा
955,allein::ADV,зы,अकेले
956,auf einmal::ADV,ардэдэм,वक़्त में
957,auf einmal::ADV,асыхьатым,वक़्त में
958,zusammen::ADV,зэгъусэхэ́у,एक साथ
959,zusammen::ADV,зэгъусэхэ́у,साथ साथ
960,lange::ADV,бэрэ́,देर तक
961,plötzlich::ADV,зэкӏэм,सहसा
962,plötzlich::ADV,зэкӏэм,अचानक
963,sofort::ADV,ардэдэм,तुरंत
964,sofort::ADV,асыхьатым,तुरंत
965,später::ADV,нэужым,बाद को
966,später::ADV,нэужым,बाद में
967,jetzt::ADV,джы,अब
968,jetzt::ADV,джы,अभी
969,heute::ADV,непэ́,आज
970,morgen::ADV,неу́щы,कल
971,bald::ADV,псынкӏэу,जल्दी
972,dann::ADV,нэужым,तब
973,gestern::ADV,тыгъуа́с,कल
974,einst::ADV,зэгорэ́м,एक दिन
975,einst::ADV,зэгорэ́м,पहले कभी
976,damals::ADV,армэ,उस समय
977,damals::ADV,армэ,उन दिनों
978,damals::ADV,ащыгъум,उस समय
979,damals::ADV,ащыгъум,उन दिनों
980,danach::ADV,нэужым,इसके बाद
981,danach::ADV,нэужым,इसके पश्चात्
982,vorher::ADV,нахьыпэм,पहले
983,vorher::ADV,нахьыпэм,पेशतर
984,einmal::ADV,зэ,एक बार
985,einmal::ADV,зэ,एक दफ़ा
986,oft::ADV,бэрэ,अक्सर
987,immer::ADV,ренэ́у,सदा
988,immer::ADV,ренэ́у,हमेशा
989,dort::ADV,модэ,उधर
990,dort::ADV,модэ,वहाँ
991,dorthin::ADV,модэ́,उधर को
992,dorthin::ADV,модэ́,वहाँ को
993,geradeaus::ADV,занкӏэу,सीधे
994,vorwärts::ADV,ыпэкӏэ,आगे
995,vorwärts::ADV,ыпэкӏэ,आगे को
996,rückwärts::ADV,ыужыкӏэ́,पीछे को
997,zurück::ADV,ыужыкӏэ́,वापस
998,unten::ADV,ычӏэкӏэ́,नीचे
999,hinab::ADV,ычӏэгъы́,नीचे को
1000,hinab::ADV,ычӏэкӏэ́,नीचे को
1001,oben::ADV,ышъхьагъы,ऊपर
1002,hinauf::ADV,ышъхьагъыкӏэ,ऊपर को
1003,überall::ADV,тыди́,हर जगह
1004,überall::ADV,тыди́,हर स्थान
1005,überall::ADV,тыдэкӏи́,हर जगह
1006,überall::ADV,тыдэкӏи́,हर स्थान
1007,nicht::ADV,-п,न
1008,nicht::ADV,-п,नहीं
1009,nicht::ADV,мы-,न
1010,nicht::ADV,мы-,नहीं
1011,ein wenig::ADV,тӏэкӏу,कुछ
1012,ein wenig::ADV,тӏэкӏу,ज़रा
1013,ein wenig::ADV,тӏэкӏу,थोड़ा
1014,kaum::ADV,къоды́й,लगभग नहीं
1015,kaum::ADV,къоды́й,बराबर नहीं
1016,sehr::ADV,дэд,बहुत
1017,so::ADV,ащ фэд,ऐसा
1018,so::ADV,мыщ фэд,ऐसा
1019,so::ADV,джащ фэд,ऐसा
1020,noch::ADV,джыри,अभी तक
1021,nur::ADV,ныӏэ́п,केवल
1022,nur::ADV,ныӏэ́п,सिर्फ़
1023,wieder::ADV,джыри,फिर
1024,wieder::ADV,джыри,दुबारा
1025,vergebens::ADV,пкӏэнчъэ́у,व्यर्थ
1026,vor::PRP,пашъхьэ́,के आगे
1027,vor::PRP,пашъхьэ́,के सामने
1028,hinter::PRP,кӏы́б,के पीछे
1029,unter::PRP,чӏэ-,के तले
1030,unter::PRP,чӏэ-,के नीचे
1031,durch::PRP,пхыры-,के पार
1032,neben::PRP,дэжь,के पास
1033,neben::PRP,дэжь,की बग़ल में
1034,zwischen::PRP,азыфа́гу,के बीच
1035,wegen::PRP,къы-,के कारण
1036,wegen::PRP,къы-,की वजह से
1037,dies::PRN,ар,यह
1038,das::PRN,а,वह
1039,das::PRN,мо,वह
1040,alles::PRN,зэкӏэ́,सब
1041,alles::PRN,зэкӏэ́,सब कुछ
1042,ich::PRN,сэ,मैं
1043,du::PRN,о,तू
1044,er::PRN,ар,यह
1045,wir::PRN,тэ,हम
1046,ihr::PRN,шъо,तुम
1047,sie::PRN,ахэр,ये
1048,was::FPRN,сыд,क्या
1049,wer::FPRN,хэт,कौन
1050,wo::FADV,тыдэ́,किधर
1051,wohin::FADV,тыдэ́,किधर
1052,wie::FADV,сыдэущтэ́у,कैसे
1053,warum::FADV,сыд пае́,क्यों
1054,wieviel::FNUM,тхьапш,कितना
1055,wieviel::FNUM,сыд фэди́з,कितना
1056,eins::NUM,зы,एक
1057,zwei::NUM,тӏу,दो
1058,drei::NUM,щы,तीन
1059,vier::NUM,плӏы,चार
1060,fünf::NUM,тфы,पाँच
1061,sechs::NUM,хы,छह
1062,sieben::NUM,блы,सात
1063,acht::NUM,и,आठ
1064,neun::NUM,бгъу,नौ
1065,zehn::NUM,пшӏы,दस
1066,elf::NUM,пшӏыкӏузы́,ग्यारह
1067,zwölf::NUM,пшӏыкӏутӏу,बारह
1068,zwanzig::NUM,тӏокӏы́,बीस
1069,dreißig::NUM,щэкӏы,तीस
1070,vierzig::NUM,тӏокӏи́тӏу,चालीस
1071,fünfzig::NUM,шъэны́ыкъу,पचास
1072,sechzig::NUM,тӏокӏи́щ,साठ
1073,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,सत्तर
1074,achtzig::NUM,тӏокӏи́пӏ,अस्सी
1075,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,नव्वे
1076,hundert::NUM,шъэ,सौ
1077,tausend::NUM,мин,हज़ार
1078,und::CNJ,ыкӏи,और
1079,oder::CNJ,е,या
1080,stehen::V,ущытын,खड़ा होना
1081,stehen::V,умыхъыен,खड़ा होना
1082,sitzen::V,уисын,बैठना
1083,sitzen::V,утесын,बैठना
1084,liegen::V,телъы́н,लेटना
1085,hängen::V,къыщылэлын,लटकना
1086,hängen::V,къыщылэлын щыгъын быхъур,लटकना
1087,werden::V,хъун,बनना
1088,passieren::V,къэхъун,होना
1089,beginnen::V,къежьэн,आरंभ होना
1090,beginnen::V,къежьэн,प्रारंभ होना
1091,beginnen::V,къыублэн,आरंभ होना
1092,beginnen::V,къыублэн,प्रारंभ होना
1093,enden::V,ухы́н,अंत होना
1094,enden::V,ухы́н,ख़तम होना
1095,wechseln::V,зэхъожьы́н,बदलना
1096,aufgehen[Sonne]::V,къыкъокӏы́н,चढ़ना
1097,aufgehen[Sonne]::V,къыкъокӏы́н,उदित होना
1098,untergehen[Sonne]::V,къохьан,अस्त हो जाना
1099,scheinen[Sonne]::V,къепсыи,रोशनी देना
1100,donnern::V,гъогъон,गरजना
1101,wehen::V,епщэ́н,चलना
1102,strömen::V,чъэн,बहना
1103,strömen::V,чъэн,प्रवाहित होना
1104,fließen::V,чъэн,बहना
1105,fließen::V,чъэн,प्रवाहित होना
1106,sich drehen::V,зыгъэчэрэгъу́н,घूमना
1107,schwanken::V,хъые́н,हिलना
1108,schwingen::V,зыгъэхъые́н,हिलना
1109,fallen::V,къефэхы́н,गिरना
1110,brennen::V,стын,जलना
1111,rauchen::V,ӏугъо къикӏын,धुआँ उड़ाना
1112,regnen::V,къещхы́н,बरसना
1113,gefrieren::V,дыкъын,जमना
1114,tauen::V,жъун,गलना
1115,tauen::V,жъун,पिघलना
1116,schmelzen::V,ткӏун,गलना
1117,schmelzen::V,ткӏун,पिघलना
1118,trocknen::V,гъушъы́н,सूखना
1119,trocknen::V,чъэпхъу́н,सूखना
1120,sieden::V,жъон,उबलना
1121,faulen::V,шъун,गलना
1122,faulen::V,шъун,सड़ना
1123,verfaulen::V,шъун,गलना
1124,verfaulen::V,шъун,सड़ना
1125,reißen::V,зэӏэтхъы́н,फटना
1126,versinken::V,чӏихьан,डूबना
1127,vergehen::V,блэкӏы́н,बीतना
1128,vergehen::V,блэкӏы́н,गुज़रना
1129,erscheinen::V,къэлъэгъон,दिखाई देना
1130,verschwinden::V,кӏодыжьы́н,ग़ायब होना
1131,abnehmen::V,къыкӏичын,घटना
1132,zunehmen::V,хэхъо́н,बढ़ना
1133,steigen::V,къежьэн,बढ़ना
1134,wachsen::V,хэхъо́н,उगना
1135,wachsen::V,къэкӏы́н,उगना
1136,glänzen::V,цӏыу́н,चमकना
1137,funkeln::V,жъыу́н,जगमगाना
1138,funkeln::V,жъыу́н,टिमटिमाना
1139,lärmen::V,бырсыры́н,शोर मचाना
1140,läuten::V,теон,बजना
1141,klingeln::V,теон,बजना
1142,brausen::V,шъуин,साँय-साँय करना
1143,rauschen::V,макъэ гъэӏун,सरसराना
1144,klingen::V,къыхэӏукӏын,बजना
1145,bellen::V,хьакъу́н,भौंकना
1146,heulen::V,быун,गुर्राना
1147,blasen::V,епщэ́н,फूँकना
1148,pfeifen::V,шъуин,सीटी देना
1149,schreien::V,куо́н,चिल्लाना
1150,schreien::V,кӏыи́н,चिल्लाना
1151,stöhnen::V,щэӏун,कराहना
1152,stöhnen::V,щэӏун,आहें भरना
1153,zittern::V,кӏэзэзын,काँपना
1154,leben::V,псэу́н,जीना
1155,geboren werden::V,къэхъун,पैदा होना
1156,atmen::V,жьы къэщэ́н,साँस लेना
1157,trinken::V,ешъо́н,पीना
1158,essen::V,шхын,खाना
1159,schlucken::V,бдырыин,निगलना
1160,müde werden::V,пшъын,थकना
1161,müde werden::V,пшъын,उकताना
1162,einschlafen::V,хэчъыен,सो जाना
1163,schlafen::V,чъые́н,सोना
1164,aufwachen::V,къэущы́н,जागना
1165,aufstehen::V,уцу́н,उठना
1166,sich erholen::V,зыгъэпсэфын,सुस्ताना
1167,sich erholen::V,зыгъэпсэфын,आराम करना
1168,krank werden::V,сымаджэ́ хъун,बीमार पड़ना
1169,krank sein::V,сымэджэ́н,बीमार होना
1170,schmerzen::V,сымэджэ́н,दुखना
1171,schmerzen::V,сымэджэ́н,दर्द करना
1172,husten::V,пскэ́н,खाँसना
1173,genesen::V,хъужьын,ठीक हो जाना
1174,genesen::V,хъужьын,स्वस्थ हो जाना
1175,sterben::V,лӏэн,मरना
1176,umkommen::V,хэкӏодэн,मरना
1177,sich bewegen::V,хъые́н,चलना
1178,sich bewegen::V,хъые́н,हिलना
1179,sich rühren::V,хъые́н,हिलना
1180,sich erheben::V,къэтэджын,उठना
1181,sich setzen::V,тӏысы́н,बैठना
1182,hinfallen::V,ебэджы́н,गिरना
1183,laufen::V,кӏон,चलना
1184,schreiten::V,кӏон,क़दम जाना
1185,spazierengehen::V,къэкӏухьэн,सैर करना
1186,eilen::V,гузэжъон,तेज़ी से जाना
1187,eilen::V,гузэжъон,शीघ्रता से चलना
1188,sich beeilen::V,гуӏэ́н,जल्दी करना
1189,sich beeilen::V,гуӏэ́н,शीघ्रता करना
1190,sausen::V,псынкӏэ́у чъэн,बड़ी तेज़ी से चलना
1191,rennen::V,чъэн,भागना
1192,rennen::V,чъэн,दौड़ना
1193,springen::V,пкӏэн,उछलना
1194,klettern::V,дэцохъоен,चढ़ना
1195,schaukeln::V,уешӏэн,झूलना
1196,kriechen::V,цохъо́н,रेंगना
1197,schwimmen::V,есы́н,तैरना
1198,tauchen::V,зычӏэгъэо́н,डूबना
1199,rudern::V,къошъо бэщкӏэ фын,खेना
1200,rudern::V,къошъо бэщкӏэ фын,चप्पू चलाना
1201,fahren::V,кӏон,चलना
1202,fahren::V,кӏон,यात्रा करना
1203,fliegen::V,быбы́н,उड़ना
1204,gehen::V,кӏон,जाना
1205,weggehen::V,ӏукӏын,चला जाना
1206,weggehen::V,ӏукӏын,बाहर जाना
1207,abfahren::V,ежьэн,छूटना
1208,abfahren::V,ежьэн,रवाना होना
1209,anhalten::V,къэуцу́н,रुकना
1210,anhalten::V,къэуцу́н,खड़ा होना
1211,hineingehen::V,ихьан,घुसना
1212,hineingehen::V,ихьан,अंदर जाना
1213,eintreten::V,чӏэхьан,प्रवेश करना
1214,kommen::V,къэкӏо́н,आना
1215,ankommen::V,къэсы́н,पहुँचना
1216,zurückkommen::V,гъэзэжьын,लौटना
1217,zurückkommen::V,гъэзэжьын,वापस आना
1218,bleiben::V,къэнэ́н,रहना
1219,bleiben::V,къэнэ́н,रुकना
1220,warten::V,пэплъэ́н,इंतज़ार करना
1221,erwarten::V,ежэн,प्रतीक्षा करना
1222,suchen::V,лъыхъу́н,ढूँढ़ना
1223,finden::V,къэгъоты́н,पाना
1224,finden::V,къэгъоты́н,ढूँढ़ निकालना
1225,finden::V,къыхэгъэщы́н,पाना
1226,finden::V,къыхэгъэщы́н,ढूँढ़ निकालना
1227,versuchen::V,пылъы́н,कोशिश करना
1228,vorbereiten::V,гъэхьазыры́н,तैयार करना
1229,lieben::V,шӏу плъэгъу́н,प्यार करना
1230,mögen::V,шӏу плъэгъу́н,पसंद होना
1231,lachen::V,щхын,हँसना
1232,rühren::V,гур гъэузын,छूना
1233,weinen::V,гъын,रोना
1234,schimpfen::V,хъонэн,गाली देना
1235,sich ärgern::V,губжы́н,चिढ़ना
1236,sich ärgern::V,губжы́н,नाराज़ होना
1237,sich fürchten::V,щынэ́н,डरना
1238,sich fürchten::V,щынэ́н,भय खाना
1239,fürchten::V,щынэ́н,डरना से
1240,fürchten::V,щынэ́н,भय खाना से
1241,sehen::V,льэгъу́н,देखना
1242,anschauen::V,плъэн,देखना
1243,anschauen::V,еплъы́н,देखना
1244,ansehen::V,плъэн,दृष्टि डालना पर
1245,hören::V,зэхэхын,सुनना
1246,zuhören::V,дэӏо́н,सुनना
1247,probieren::V,хэӏэн,चखना
1248,riechen::V,пэмэ́н,सूँघना
1249,fühlen::V,зэхэпшӏэн,महसूस करना
1250,scheinen::V,уащыхъу́н,लगना
1251,scheinen::V,уашӏошӏы́н,लगना
1252,zu sehen sein::V,зэрэлъэгъу́н,दिखाई देना
1253,vernehmen::V,зэхэхын,सुनना
1254,frieren::V,дыкъын,ठंड लगना
1255,frieren::V,дыкъын,सर्दी लगना
1256,frieren::V,пӏыкӏэн,ठंड लगना
1257,frieren::V,пӏыкӏэн,सर्दी लगना
1258,frieren::V,чъыӏэ́ лӏэн,ठंड लगना
1259,frieren::V,чъыӏэ́ лӏэн,सर्दी लगना
1260,tun::V,шӏын,करना
1261,können::V,лъэкӏы́н,सकना
1262,können::V,лъэкӏы́н,जानना
1263,wollen::V,фэе́н,चाहना
1264,anfangen::V,ублэн,शुरू करना
1265,beenden::V,ухы́н,ख़त्म करना
1266,beenden::V,ухы́н,समाप्त करना
1267,aufhören::V,щыгъэтын,बंद जाना
