,Concept_ID,se,fr
4839,bekannt::A,dieđus,connu
4840,bekannt::A,uápis,connu
4841,bekannt::A,tuubdâs,connu
4842,bekannt::A,toobdâs,connu
4843,bekannt::A,томтас,connu
4844,berühmt::A,byögke,fameux
4845,berühmt::A,byögke,célèbre
4846,berühmt::A,mihtos,fameux
4847,berühmt::A,mihtos,célèbre
4848,berühmt::A,beakkán,fameux
4849,berühmt::A,beakkán,célèbre
4850,berühmt::A,beakkálmas,fameux
4851,berühmt::A,beakkálmas,célèbre
4852,berühmt::A,mááinuh,fameux
4853,berühmt::A,mááinuh,célèbre
4854,berühmt::A,peeggâlm,fameux
4855,berühmt::A,peeggâlm,célèbre
4856,berühmt::A,snäätnai,fameux
4857,berühmt::A,snäätnai,célèbre
4858,berühmt::A,куллъей,fameux
4859,berühmt::A,куллъей,célèbre
4860,fremd::A,ammes,étranger
4861,fremd::A,amás,étranger
4862,fremd::A,vieres,étranger
4863,fremd::A,amas,étranger
4864,fremd::A,vie'res,étranger
4865,fremd::A,puigâ,étranger
4866,fremd::A,vee´res,étranger
4867,fremd::A,е̄ххк,étranger
4868,fremd::A,вӣресь,étranger
4869,verschieden::A,ovmese,différent
4870,verschieden::A,moattelágásj,différent
4871,verschieden::A,iesjgeŋgalágásj,différent
4872,verschieden::A,eará,différent
4873,verschieden::A,eresláván,différent
4874,verschieden::A,jee´res,différent
4875,verschieden::A,jee´resnallšem,différent
4876,verschieden::A,югке,différent
4877,verschieden::A,югкеналшэм,différent
4878,nah::A,gietskies,lié
4879,nah::A,gietskies,proche
4880,nah::A,lahka,lié
4881,nah::A,lahka,proche
4882,nah::A,lagas,lié
4883,nah::A,lagas,proche
4884,nah::A,a'ldemuš,lié
4885,nah::A,a'ldemuš,proche
4886,nah::A,âlddlõs,lié
4887,nah::A,âlddlõs,proche
4888,nah::A,альтэсь,lié
4889,nah::A,альтэсь,proche
4890,fern::A,gahkese,éloigné
4891,fern::A,gahkese,lointain
4892,fern::A,guhkken,éloigné
4893,fern::A,guhkken,lointain
4894,fern::A,gáiddus,éloigné
4895,fern::A,gáiddus,lointain
4896,fern::A,kuhás,éloigné
4897,fern::A,kuhás,lointain
4898,fern::A,ku´ǩes,éloigné
4899,fern::A,ku´ǩes,lointain
4900,fern::A,туммплэсь,éloigné
4901,fern::A,туммплэсь,lointain
4902,linker::A,gårroeh,gauche
4903,linker::A,gåro,gauche
4904,linker::A,gurut,gauche
4905,linker::A,čižet,gauche
4906,linker::A,či´ǯǯ,gauche
4907,linker::A,чинч,gauche
4908,rechter::A,åelkies,droit
4909,rechter::A,oalges,droit
4910,rechter::A,olgeš,droit
4911,rechter::A,uál'gis,droit
4912,rechter::A,vuõiǥâs,droit
4913,rechter::A,вуэлькесь,droit
4914,anderer::A,jeatjebe,autre
4915,anderer::A,nubbe,autre
4916,anderer::A,eará,autre
4917,anderer::A,nubbi,autre
4918,anderer::A,nubbe,autre
4919,anderer::A,nu´bb,autre
4920,anderer::A,jee´res,autre
4921,anderer::A,мудта,autre
4922,anderer::A,е̄ресь,autre
4923,erster::A,voestes,premier
4924,erster::A,vuostasj,premier
4925,erster::A,vuosttaš,premier
4926,erster::A,vuos'muš,premier
4927,erster::A,vuõs's,premier
4928,erster::A,õõu´dmõs,premier
4929,erster::A,авьтмусс,premier
4930,zweiter::A,mubpie,second
4931,zweiter::A,mubpie,deuxième
4932,zweiter::A,nubbe,second
4933,zweiter::A,nubbe,deuxième
4934,zweiter::A,nubbi,second
4935,zweiter::A,nubbi,deuxième
4936,zweiter::A,nubbe,second
4937,zweiter::A,nubbe,deuxième
4938,zweiter::A,nu´bb,second
4939,zweiter::A,nu´bb,deuxième
4940,zweiter::A,ныммьп,second
4941,zweiter::A,ныммьп,deuxième
4942,dritter::A,gåalmede,troisième
4943,dritter::A,goalmát,troisième
4944,dritter::A,goalmmát,troisième
4945,dritter::A,kuálmád,troisième
4946,dritter::A,kuälmad,troisième
4947,dritter::A,кӯа̄ллмант,troisième
4948,letzter::A,minngemes,dernier
4949,letzter::A,maŋemus,dernier
4950,letzter::A,maŋimus,dernier
4951,letzter::A,majemuš,dernier
4952,letzter::A,mââi´mõs,dernier
4953,letzter::A,маӈьмусс,dernier
4954,allein::ADV,oktegh,seul
4955,allein::ADV,oktegimse,seul
4956,allein::ADV,oktebisnie,seul
4957,allein::ADV,aktu,seul
4958,allein::ADV,okto,seul
4959,allein::ADV,ohtuu,seul
4960,allein::ADV,õhttu,seul
4961,allein::ADV,о̄ххтэ,seul
4962,zusammen::ADV,ektine,ensemble
4963,zusammen::ADV,ektesne,ensemble
4964,zusammen::ADV,tjåenghkesne,ensemble
4965,zusammen::ADV,siegen,ensemble
4966,zusammen::ADV,oktan,ensemble
4967,zusammen::ADV,ovttas,ensemble
4968,zusammen::ADV,čoahkis,ensemble
4969,zusammen::ADV,oovtâst,ensemble
4970,zusammen::ADV,õõutsââ´jest,ensemble
4971,zusammen::ADV,аххтан,ensemble
4972,zusammen::ADV,эфтэсьт,ensemble
4973,lange::ADV,guhkiem,longtemps
4974,lange::ADV,guhkev,longtemps
4975,lange::ADV,mælggadav,longtemps
4976,lange::ADV,guhká,longtemps
4977,lange::ADV,kuhe,longtemps
4978,lange::ADV,kuhháá,longtemps
4979,lange::ADV,kuu´ǩǩ,longtemps
4980,lange::ADV,кугкь,longtemps
4981,plötzlich::ADV,faahketji,tout à coup
4982,plötzlich::ADV,hæhkkat,tout à coup
4983,plötzlich::ADV,fáhkkestaga,tout à coup
4984,plötzlich::ADV,fakkist,tout à coup
4985,plötzlich::ADV,kruu´ta,tout à coup
4986,plötzlich::ADV,а̄йнханна,tout à coup
4987,sofort::ADV,dallegh,immédiatement
4988,sofort::ADV,dalá,immédiatement
4989,sofort::ADV,dalánagi,immédiatement
4990,sofort::ADV,dakkavide,immédiatement
4991,sofort::ADV,dakkaviđe,immédiatement
4992,sofort::ADV,tállán,immédiatement
4993,sofort::ADV,naraaz,immédiatement
4994,sofort::ADV,атть,immédiatement
4995,später::ADV,mænngan ,plus tard
4996,später::ADV,maŋŋebut,plus tard
4997,später::ADV,maŋŋel,plus tard
4998,später::ADV,maŋ̣eláá,plus tard
4999,später::ADV,mâ´ŋŋlakast,plus tard
5000,später::ADV,маӈӈа,plus tard
5001,jetzt::ADV,daelie,maintenant
5002,jetzt::ADV,dal,maintenant
5003,jetzt::ADV,dal,maintenant
5004,jetzt::ADV,tääl,maintenant
5005,jetzt::ADV,ââ´n,maintenant
5006,jetzt::ADV,атть,maintenant
5007,heute::ADV,daenbien,aujourd'hui
5008,heute::ADV,uddni,aujourd'hui
5009,heute::ADV,odne,aujourd'hui
5010,heute::ADV,onne,aujourd'hui
5011,heute::ADV,tä´bbe,aujourd'hui
5012,heute::ADV,та̄ррьм,aujourd'hui
5013,morgen::ADV,jirreden,demain
5014,morgen::ADV,idet,demain
5015,morgen::ADV,ihttin,demain
5016,morgen::ADV,itten,demain
5017,morgen::ADV,jâđđa,demain
5018,morgen::ADV,янта,demain
5019,bald::ADV,varke,bientôt
5020,bald::ADV,ruvva,bientôt
5021,bald::ADV,farga,bientôt
5022,bald::ADV,vorgâ,bientôt
5023,bald::ADV,sõrgg,bientôt
5024,bald::ADV,вэхтэнне,bientôt
5025,dann::ADV,die,puis
5026,dann::ADV,die,ensuite
5027,dann::ADV,dalloj,puis
5028,dann::ADV,dalloj,ensuite
5029,dann::ADV,de,puis
5030,dann::ADV,de,ensuite
5031,dann::ADV,te,puis
5032,dann::ADV,te,ensuite
5033,dann::ADV,de,puis
5034,dann::ADV,de,ensuite
5035,dann::ADV,teä,puis
5036,dann::ADV,teä,ensuite
5037,dann::ADV,â´tte,puis
5038,dann::ADV,â´tte,ensuite
5039,dann::ADV,те,puis
5040,dann::ADV,те,ensuite
5041,gestern::ADV,jååktan,hier
5042,gestern::ADV,iektu,hier
5043,gestern::ADV,ikte,hier
5044,gestern::ADV,jieh't,hier
5045,gestern::ADV,jåhtta,hier
5046,gestern::ADV,яххта,hier
5047,einst::ADV,dejpeli,jadis
5048,einst::ADV,dejpeli,autrefois
5049,einst::ADV,åvdebut,jadis
5050,einst::ADV,åvdebut,autrefois
5051,einst::ADV,áigi,jadis
5052,einst::ADV,áigi,autrefois
5053,einst::ADV,dolin,jadis
5054,einst::ADV,dolin,autrefois
5055,einst::ADV,tovle,jadis
5056,einst::ADV,tovle,autrefois
5057,einst::ADV,tuu´l,jadis
5058,einst::ADV,tuu´l,autrefois
5059,einst::ADV,э̄ххьтэшьт,jadis
5060,einst::ADV,э̄ххьтэшьт,autrefois
5061,damals::ADV,aejkien,alors
5062,damals::ADV,aejkien,à l'époque
5063,damals::ADV,dalloj,alors
5064,damals::ADV,dalloj,à l'époque
5065,damals::ADV,dalle,alors
5066,damals::ADV,dalle,à l'époque
5067,damals::ADV,talle,alors
5068,damals::ADV,talle,à l'époque
5069,damals::ADV,te´l,alors
5070,damals::ADV,te´l,à l'époque
5071,damals::ADV,teä´l,alors
5072,damals::ADV,teä´l,à l'époque
5073,damals::ADV,танна,alors
5074,damals::ADV,танна,à l'époque
5075,danach::ADV,mïnngesne,après
5076,danach::ADV,mïnngesne,ensuite
5077,danach::ADV,dan maŋŋela,après
5078,danach::ADV,dan maŋŋela,ensuite
5079,danach::ADV,maŋŋil,après
5080,danach::ADV,maŋŋil,ensuite
5081,danach::ADV,das maŋŋá,après
5082,danach::ADV,das maŋŋá,ensuite
5083,danach::ADV,maŋ̣a,après
5084,danach::ADV,maŋ̣a,ensuite
5085,danach::ADV,mâ´ŋŋlest,après
5086,danach::ADV,mâ´ŋŋlest,ensuite
5087,danach::ADV,маӈӈа,après
5088,danach::ADV,маӈӈа,ensuite
5089,vorher::ADV,aarebi,auparavant
5090,vorher::ADV,åvddål,auparavant
5091,vorher::ADV,árat,auparavant
5092,vorher::ADV,ovdâl,auparavant
5093,vorher::ADV,ouddâl,auparavant
5094,vorher::ADV,а̄йка,auparavant
5095,zuerst::ADV,voestegh,d'abord
5096,zuerst::ADV,voestegh,premièrement
5097,zuerst::ADV,álgon,d'abord
5098,zuerst::ADV,álgon,premièrement
5099,zuerst::ADV,vuos,d'abord
5100,zuerst::ADV,vuos,premièrement
5101,zuerst::ADV,vuohččan,d'abord
5102,zuerst::ADV,vuohččan,premièrement
5103,zuerst::ADV,vuoč'čin,d'abord
5104,zuerst::ADV,vuoč'čin,premièrement
5105,zuerst::ADV,vuõ´ste,d'abord
5106,zuerst::ADV,vuõ´ste,premièrement
5107,zuerst::ADV,vuõs'smõõssân,d'abord
5108,zuerst::ADV,vuõs'smõõssân,premièrement
5109,zuerst::ADV,э̄ввтла,d'abord
5110,zuerst::ADV,э̄ввтла,premièrement
5111,zuerst::ADV,э̄ввтэль,d'abord
5112,zuerst::ADV,э̄ввтэль,premièrement
5113,einmal::ADV,ikth,une fois
5114,einmal::ADV,akti,une fois
5115,einmal::ADV,okte,une fois
5116,einmal::ADV,ohtii,une fois
5117,einmal::ADV,kojo,une fois
5118,einmal::ADV,måttmešt,une fois
5119,einmal::ADV,э̄фт вэ̄рр,une fois
5120,manchmal::ADV,muvhtene,parfois
5121,manchmal::ADV,muvhtene,quelquefois
5122,manchmal::ADV,muhttijn,parfois
5123,manchmal::ADV,muhttijn,quelquefois
5124,manchmal::ADV,duolla dálla,parfois
5125,manchmal::ADV,duolla dálla,quelquefois
5126,manchmal::ADV,muhtumin,parfois
5127,manchmal::ADV,muhtumin,quelquefois
5128,manchmal::ADV,kuásnii,parfois
5129,manchmal::ADV,kuásnii,quelquefois
5130,manchmal::ADV,måttmešt,parfois
5131,manchmal::ADV,måttmešt,quelquefois
5132,manchmal::ADV,kuä´ss-ne,parfois
5133,manchmal::ADV,kuä´ss-ne,quelquefois
5134,manchmal::ADV,мудта вэ̄р,parfois
5135,manchmal::ADV,мудта вэ̄р,quelquefois
5136,oft::ADV,daamtaj,souvent
5137,oft::ADV,álu,souvent
5138,oft::ADV,ábaj,souvent
5139,oft::ADV,dájvvá,souvent
5140,oft::ADV,dávjá,souvent
5141,oft::ADV,távjá,souvent
5142,oft::ADV,täujja,souvent
5143,oft::ADV,то̄а̄ййв,souvent
5144,immer::ADV,iktesth,toujours
5145,immer::ADV,eejnegen,toujours
5146,immer::ADV,agev,toujours
5147,immer::ADV,álo,toujours
5148,immer::ADV,ain,toujours
5149,immer::ADV,ovttuu,toujours
5150,immer::ADV,pâi,toujours
5151,immer::ADV,пай,toujours
5152,niemals::ADV,ij gåessie,ne ... jamais
5153,niemals::ADV,ij goassak,ne ... jamais
5154,niemals::ADV,ij ihkenis,ne ... jamais
5155,niemals::ADV,ii goassege,ne ... jamais
5156,niemals::ADV,ij kuás'sin,ne ... jamais
5157,niemals::ADV,ij ni kuä´ss,ne ... jamais
5158,niemals::ADV,эйй никуэссь,ne ... jamais
5159,hier::ADV,daagkoe,ici
5160,hier::ADV,dála,ici
5161,hier::ADV,dánna,ici
5162,hier::ADV,dá,ici
5163,hier::ADV,dás,ici
5164,hier::ADV,taa,ici
5165,hier::ADV,tää,ici
5166,hier::ADV,ta´ltte,ici
5167,hier::ADV,тала,ici
5168,hier::ADV,тэста,ici
5169,hierhin::ADV,diekie,par ici
5170,hierhin::ADV,dási,par ici
5171,hierhin::ADV,diehki,par ici
5172,hierhin::ADV,deike,par ici
5173,hierhin::ADV,teehi,par ici
5174,hierhin::ADV,tii´ǩ,par ici
5175,hierhin::ADV,тӣге,par ici
5176,von hier::ADV,daebpede,d'ici
5177,von hier::ADV,dássta,d'ici
5178,von hier::ADV,dáppelt,d'ici
5179,von hier::ADV,dáppe,d'ici
5180,von hier::ADV,tástán,d'ici
5181,von hier::ADV,tääiǥ,d'ici
5182,von hier::ADV,tääi´ben,d'ici
5183,von hier::ADV,тэста,d'ici
5184,dort::ADV,dagkoe,là
5185,dort::ADV,dagkoe,là-bas
5186,dort::ADV,dale,là
5187,dort::ADV,dale,là-bas
5188,dort::ADV,dakko,là
5189,dort::ADV,dakko,là-bas
5190,dort::ADV,tuo,là
5191,dort::ADV,tuo,là-bas
5192,dort::ADV,tovben,là
5193,dort::ADV,tovben,là-bas
5194,dort::ADV,to´ben,là
5195,dort::ADV,to´ben,là-bas
5196,dort::ADV,тёллэ,là
5197,dort::ADV,тёллэ,là-bas
5198,dort::ADV,тамьпе,là
5199,dort::ADV,тамьпе,là-bas
5200,dorthin::ADV,dahkoe,y
5201,dorthin::ADV,dahkoe,par là
5202,dorthin::ADV,dåhku,y
5203,dorthin::ADV,dåhku,par là
5204,dorthin::ADV,dohko,y
5205,dorthin::ADV,dohko,par là
5206,dorthin::ADV,diehko,y
5207,dorthin::ADV,diehko,par là
5208,dorthin::ADV,tuohu,y
5209,dorthin::ADV,tuohu,par là
5210,dorthin::ADV,tok,y
5211,dorthin::ADV,tok,par là
5212,dorthin::ADV,tok-aa,y
5213,dorthin::ADV,tok-aa,par là
5214,dorthin::ADV,то̄гэ,y
5215,dorthin::ADV,то̄гэ,par là
5216,vorwärts::ADV,fraamme,en avant
5217,vorwärts::ADV,åvddån,en avant
5218,vorwärts::ADV,ovddas,en avant
5219,vorwärts::ADV,oovdâs,en avant
5220,vorwärts::ADV,ooudâs,en avant
5221,vorwärts::ADV,ooudårra,en avant
5222,vorwärts::ADV,эвтэс,en avant
5223,rückwärts::ADV,mænngese,en arrière
5224,rückwärts::ADV,ruoptobadáj,en arrière
5225,rückwärts::ADV,maŋás,en arrière
5226,rückwärts::ADV,majaskulij,en arrière
5227,rückwärts::ADV,mââjas,en arrière
5228,rückwärts::ADV,mâ´ŋŋla,en arrière
5229,rückwärts::ADV,мо̄а̄з,en arrière
5230,rückwärts::ADV,мо̄а̄ст,en arrière
5231,zurück::ADV,bååstede,de retour
5232,zurück::ADV,ruoptus,de retour
5233,zurück::ADV,maŋus,de retour
5234,zurück::ADV,ruoktot,de retour
5235,zurück::ADV,maassâd,de retour
5236,zurück::ADV,vä´st,de retour
5237,zurück::ADV,mååusat,de retour
5238,zurück::ADV,мо̄а̄з,de retour
5239,zurück::ADV,мо̄а̄ст,de retour
5240,unten::ADV,vuelnie,en bas
5241,unten::ADV,vuelnie,au-dessous
5242,unten::ADV,vuollen,en bas
5243,unten::ADV,vuollen,au-dessous
5244,unten::ADV,vuollin,en bas
5245,unten::ADV,vuollin,au-dessous
5246,unten::ADV,vyellin,en bas
5247,unten::ADV,vyellin,au-dessous
5248,unten::ADV,vue´llen,en bas
5249,unten::ADV,vue´llen,au-dessous
5250,unten::ADV,вӯлльн,en bas
5251,unten::ADV,вӯлльн,au-dessous
5252,hinab::ADV,våålese,en bas
5253,hinab::ADV,våålese,vers le bas
5254,hinab::ADV,vuolus,en bas
5255,hinab::ADV,vuolus,vers le bas
5256,hinab::ADV,vulos,en bas
5257,hinab::ADV,vulos,vers le bas
5258,hinab::ADV,vuá'lás,en bas
5259,hinab::ADV,vuá'lás,vers le bas
5260,hinab::ADV,vuâlas,en bas
5261,hinab::ADV,vuâlas,vers le bas
5262,hinab::ADV,валас,en bas
5263,hinab::ADV,валас,vers le bas
5264,oben::ADV,bijjene,dessus
5265,oben::ADV,bijjene,en haut
5266,oben::ADV,baddjen,dessus
5267,oben::ADV,baddjen,en haut
5268,oben::ADV,badjin,dessus
5269,oben::ADV,badjin,en haut
5270,oben::ADV,paijeen,dessus
5271,oben::ADV,paijeen,en haut
5272,oben::ADV,pâ´jjen,dessus
5273,oben::ADV,pâ´jjen,en haut
5274,oben::ADV,tunââ´lmest,dessus
5275,oben::ADV,tunââ´lmest,en haut
5276,oben::ADV,пайенҍ,dessus
5277,oben::ADV,пайенҍ,en haut
5278,hinauf::ADV,bæjjese,en haut
5279,hinauf::ADV,bæjjese,vers le haut
5280,hinauf::ADV,bajás,en haut
5281,hinauf::ADV,bajás,vers le haut
5282,hinauf::ADV,bajás,en haut
5283,hinauf::ADV,bajás,vers le haut
5284,hinauf::ADV,pajas,en haut
5285,hinauf::ADV,pajas,vers le haut
5286,hinauf::ADV,pââjas,en haut
5287,hinauf::ADV,pââjas,vers le haut
5288,hinauf::ADV,пайяс,en haut
5289,hinauf::ADV,пайяс,vers le haut
5290,überall::ADV,gaajhkene lehkesne,partout
5291,überall::ADV,juohkka sajen,partout
5292,überall::ADV,juohke sajis,partout
5293,überall::ADV,jya'hisaajeest,partout
5294,überall::ADV,vee´zz,partout
5295,überall::ADV,pukvee´zz,partout
5296,überall::ADV,пугквесь,partout
5297,nicht::ADV,ij,ne ... pas
5298,nicht::ADV,ij,ne ... pas
5299,nicht::ADV,ii,ne ... pas
5300,nicht::ADV,ij,ne ... pas
5301,nicht::ADV,ij,ne ... pas
5302,nicht::ADV,эйй,ne ... pas
5303,ein wenig::ADV,ånnetje,un peu
5304,ein wenig::ADV,ahtjetje,un peu
5305,ein wenig::ADV,binná,un peu
5306,ein wenig::ADV,veahá,un peu
5307,ein wenig::ADV,ucánjii,un peu
5308,ein wenig::ADV,occanj,un peu
5309,ein wenig::ADV,simmna,un peu
5310,ein wenig::ADV,сада,un peu
5311,ein wenig::ADV,садаматта,un peu
5312,kaum::ADV,jallan,à peine
5313,kaum::ADV,vánet,à peine
5314,kaum::ADV,báljo,à peine
5315,kaum::ADV,illá,à peine
5316,kaum::ADV,illvaa,à peine
5317,kaum::ADV,мале,à peine
5318,kaum::ADV,элэлэ,à peine
5319,sehr::ADV,sagk,très
5320,sehr::ADV,riek,très
5321,sehr::ADV,sieldes,très
5322,sehr::ADV,hui,très
5323,sehr::ADV,ollu,très
5324,sehr::ADV,čuuvtij,très
5325,sehr::ADV,sami,très
5326,sehr::ADV,čuu´t,très
5327,sehr::ADV,пэре,très
5328,sehr::ADV,чофта,très
5329,so::ADV,numhtie,si
5330,so::ADV,numhtie,ainsi
5331,so::ADV,nav,si
5332,so::ADV,nav,ainsi
5333,so::ADV,nuov,si
5334,so::ADV,nuov,ainsi
5335,so::ADV,nåv,si
5336,so::ADV,nåv,ainsi
5337,so::ADV,nu,si
5338,so::ADV,nu,ainsi
5339,so::ADV,näävt,si
5340,so::ADV,näävt,ainsi
5341,so::ADV,de,si
5342,so::ADV,de,ainsi
5343,so::ADV,nu´t,si
5344,so::ADV,nu´t,ainsi
5345,so::ADV,nääi´t,si
5346,so::ADV,nääi´t,ainsi
5347,so::ADV,те̄льнэ,si
5348,so::ADV,те̄льнэ,ainsi
5349,noch::ADV,annje,encore
5350,noch::ADV,ájn,encore
5351,noch::ADV,vilá,encore
5352,noch::ADV,ain,encore
5353,noch::ADV,vela,encore
5354,noch::ADV,võl,encore
5355,noch::ADV,veâl,encore
5356,noch::ADV,вя̄л,encore
5357,nur::ADV,ajve,seulement
5358,nur::ADV,ajve,ne ... que
5359,nur::ADV,barre,seulement
5360,nur::ADV,barre,ne ... que
5361,nur::ADV,dåssjå,seulement
5362,nur::ADV,dåssjå,ne ... que
5363,nur::ADV,dušše,seulement
5364,nur::ADV,dušše,ne ... que
5365,nur::ADV,váá,seulement
5366,nur::ADV,váá,ne ... que
5367,nur::ADV,pâi,seulement
5368,nur::ADV,pâi,ne ... que
5369,nur::ADV,leša,seulement
5370,nur::ADV,leša,ne ... que
5371,nur::ADV,tåå´lǩ,seulement
5372,nur::ADV,tåå´lǩ,ne ... que
5373,nur::ADV,лэша,seulement
5374,nur::ADV,лэша,ne ... que
5375,nur::ADV,лышшэ,seulement
5376,nur::ADV,лышшэ,ne ... que
5377,schon::ADV,joe,déjà
5378,schon::ADV,juo,déjà
5379,schon::ADV,juo,déjà
5380,schon::ADV,juo,déjà
5381,schon::ADV,ju´n,déjà
5382,schon::ADV,ё,déjà
5383,wieder::ADV,vihth,de nouveau
5384,wieder::ADV,aajmoen,de nouveau
5385,wieder::ADV,vas,de nouveau
5386,wieder::ADV,ådåsis,de nouveau
5387,wieder::ADV,fas,de nouveau
5388,wieder::ADV,vuot,de nouveau
5389,wieder::ADV,vest,de nouveau
5390,wieder::ADV,däs,de nouveau
5391,wieder::ADV,e´pet,de nouveau
5392,wieder::ADV,аввта,de nouveau
5393,wieder::ADV,о̄дтсэ,de nouveau
5394,vor::PRP,åvteste,devant
5395,vor::PRP,ålggolin,devant
5396,vor::PRP,ovddas,devant
5397,vor::PRP,oovdâst,devant
5398,vor::PRP,ooudâst,devant
5399,vor::PRP,авьтэмьбе̄лльт,devant
5400,hinter::PRP,duekesne,derrière
5401,hinter::PRP,duogen,derrière
5402,hinter::PRP,maŋŋelin,derrière
5403,hinter::PRP,maŋil,derrière
5404,hinter::PRP,duogás,derrière
5405,hinter::PRP,tyeḥin,derrière
5406,hinter::PRP,tue´ǩǩen,derrière
5407,hinter::PRP,маӈельт,derrière
5408,unter::PRP,nuelesne,sous
5409,unter::PRP,nuelesne,au-dessous de
5410,unter::PRP,vuolen,sous
5411,unter::PRP,vuolen,au-dessous de
5412,unter::PRP,vuolde,sous
5413,unter::PRP,vuolde,au-dessous de
5414,unter::PRP,vyel'ni,sous
5415,unter::PRP,vyel'ni,au-dessous de
5416,unter::PRP,vue´llen,sous
5417,unter::PRP,vue´llen,au-dessous de
5418,unter::PRP,вӯлльнҍ,sous
5419,unter::PRP,вӯлльнҍ,au-dessous de
5420,durch::PRP,vieken,par
5421,durch::PRP,vieken,à travers
5422,durch::PRP,tjadá,par
5423,durch::PRP,tjadá,à travers
5424,durch::PRP,-rájge,par
5425,durch::PRP,-rájge,à travers
5426,durch::PRP,čađa,par
5427,durch::PRP,čađa,à travers
5428,durch::PRP,čoođâ,par
5429,durch::PRP,čoođâ,à travers
5430,durch::PRP,čõõđ,par
5431,durch::PRP,čõõđ,à travers
5432,durch::PRP,pääi´ǩ,par
5433,durch::PRP,pääi´ǩ,à travers
5434,durch::PRP,че̄д,par
5435,durch::PRP,че̄д,à travers
5436,neben::PRP,baaltese,à côté de
5437,neben::PRP,báldan,à côté de
5438,neben::PRP,bálddas,à côté de
5439,neben::PRP,paaldâst,à côté de
5440,neben::PRP,paaldâst,à côté de
5441,neben::PRP,поалльтэ,à côté de
5442,zwischen::PRP,gaskesne,entre
5443,zwischen::PRP,gasska,entre
5444,zwischen::PRP,gaskkas,entre
5445,zwischen::PRP,kooskâst,entre
5446,zwischen::PRP,kâskka,entre
5447,zwischen::PRP,кэскэсьт,entre
5448,zwischen::PRP,кэ̄скэль,entre
5449,wegen::PRP,dïete,à cause de
5450,wegen::PRP,gaevhtieh,à cause de
5451,wegen::PRP,diehti,à cause de
5452,wegen::PRP,dihte,à cause de
5453,wegen::PRP,geažil,à cause de
5454,wegen::PRP,tet,à cause de
5455,wegen::PRP,diõtt,à cause de
5456,wegen::PRP,ǩeäč'ča,à cause de
5457,wegen::PRP,гуэйке,à cause de
5458,dies::PRN,dihte,ceci
5459,dies::PRN,dát,ceci
5460,dies::PRN,dát,ceci
5461,dies::PRN,táát,ceci
5462,dies::PRN,tät,ceci
5463,dies::PRN,tiett-aa,ceci
5464,dies::PRN,тэдт,ceci
5465,das::PRN,dohte,ce
5466,das::PRN,dohte,cela
5467,das::PRN,dat,ce
5468,das::PRN,dat,cela
5469,das::PRN,dat,ce
5470,das::PRN,dat,cela
5471,das::PRN,tot,ce
5472,das::PRN,tot,cela
5473,das::PRN,tõt,ce
5474,das::PRN,tõt,cela
5475,das::PRN,тудт,ce
5476,das::PRN,тудт,cela
5477,alles::PRN,gaajhke,tout
5478,alles::PRN,gájkka,tout
5479,alles::PRN,buot,tout
5480,alles::PRN,puoh,tout
5481,alles::PRN,puk,tout
5482,alles::PRN,пугк,tout
5483,ich::PRN,manne,je
5484,ich::PRN,manne,moi
5485,ich::PRN,mån,je
5486,ich::PRN,mån,moi
5487,ich::PRN,månnå,je
5488,ich::PRN,månnå,moi
5489,ich::PRN,mun,je
5490,ich::PRN,mun,moi
5491,ich::PRN,mun,je
5492,ich::PRN,mun,moi
5493,ich::PRN,munnâ,je
5494,ich::PRN,munnâ,moi
5495,ich::PRN,mon,je
5496,ich::PRN,mon,moi
5497,ich::PRN,мунн,je
5498,ich::PRN,мунн,moi
5499,du::PRN,datne,tu
5500,du::PRN,datne,toi
5501,du::PRN,dån,tu
5502,du::PRN,dån,toi
5503,du::PRN,don,tu
5504,du::PRN,don,toi
5505,du::PRN,tun,tu
5506,du::PRN,tun,toi
5507,du::PRN,ton,tu
5508,du::PRN,ton,toi
5509,du::PRN,то̄нн,tu
5510,du::PRN,то̄нн,toi
5511,er::PRN,dïhte,il
5512,er::PRN,dïhte,lui
5513,er::PRN,sån,il
5514,er::PRN,sån,lui
5515,er::PRN,son,il
5516,er::PRN,son,lui
5517,er::PRN,sun,il
5518,er::PRN,sun,lui
5519,er::PRN,son,il
5520,er::PRN,son,lui
5521,er::PRN,со̄нн,il
5522,er::PRN,со̄нн,lui
5523,wir::PRN,mijjieh,nous
5524,wir::PRN,mij,nous
5525,wir::PRN,mii,nous
5526,wir::PRN,mij,nous
5527,wir::PRN,mij,nous
5528,wir::PRN,мыйй,nous
5529,ihr::PRN,dijjie,vous
5530,ihr::PRN,dij,vous
5531,ihr::PRN,dii,vous
5532,ihr::PRN,tij,vous
5533,ihr::PRN,tij,vous
5534,ihr::PRN,тыйй,vous
5535,sie::PRN,dah,ils
5536,sie::PRN,dah,elles
5537,sie::PRN,sij,ils
5538,sie::PRN,sij,elles
5539,sie::PRN,sii,ils
5540,sie::PRN,sii,elles
5541,sie::PRN,sij,ils
5542,sie::PRN,sij,elles
5543,sie::PRN,sij,ils
5544,sie::PRN,sij,elles
5545,sie::PRN,сыйй,ils
5546,sie::PRN,сыйй,elles
5547,was::FPRN,mij,que
5548,was::FPRN,mij,quoi
5549,was::FPRN,mij,que
5550,was::FPRN,mij,quoi
5551,was::FPRN,mii,que
5552,was::FPRN,mii,quoi
5553,was::FPRN,mii,que
