,Concept_ID,os,eu
748,hart::A,хъӕбӕр,gogor
749,weich::A,фӕлмӕн,bigun
750,weich::A,фӕлмӕн,beratz
751,rund::A,тымбыл,biribil
752,spitz::A,цыргъбырынкъ,puntadun
753,spitz::A,цыргъфындз,puntadun
754,scharf::A,цыргъ,zorrotz
755,stumpf::A,къуымых,kamuts
756,schwer::A,уӕззау,astun
757,schwer::A,уӕззау,pisutsu
758,schön::A,аив,eder
759,schön::A,рӕсугъд,eder
760,heiß::A,тӕвд,bero
761,heiß::A,тӕвд,oso bero
762,warm::A,хъарм,bero
763,kalt::A,уазал,hotz
764,kühl::A,сатæг,hotzil
765,kühl::A,уазалгомау,hotzil
766,frisch::A,сатæг,fresko
767,frisch::A,сатæг,hozkirri
768,feucht::A,уымӕл,heze
769,nass::A,хуылыдз,busti
770,trocken::A,хус,siku
771,trocken::A,хус,lehor
772,voll::A,дзаг,bete
773,voll::A,йедзаг ,bete
774,leer::A,афтид,huts
775,offen::A,гом,ireki
776,geschlossen::A,æхгæд,itxita
777,sauber::A,сыгъдæг,xahu
778,sauber::A,сыгъдæг,garbi
779,schmutzig::A,чъиллон,lohi
780,schmutzig::A,чъиллон,zikin
781,roh::A,хом,gordin
782,reif::A,рӕгъӕд,umo
783,reif::A,рӕгъӕд,heldu
784,lecker::A,хӕрзад,goxo
785,süß::A,адджын,goxo
786,bitter::A,судзаг,karmin
787,bitter::A,судзаг,garratz
788,sauer::A,туаг,mingots
789,hell::A,рухс,argi
790,dunkel::A,талынг,ilun
791,schwarz::A,сау,beltz
792,weiß::A,урс,zuri
793,rot::A,сырх,gorri
794,gelb::A,бур,hori
795,blau::A,цъӕх,urdin
796,grün::A,цъӕх,berde
797,grün::A,цъӕх,musker
798,grün::A,кӕрдӕгхуыз,berde
799,grün::A,кӕрдӕгхуыз,musker
800,grau::A,цъӕх,urdin
801,grau::A,цъӕх,urdinabar
802,grau::A,фӕныкхуыз,urdin
803,grau::A,фӕныкхуыз,urdinabar
804,bunt::A,хъулон,koloretsu
805,bunt::A,гæрæм,koloretsu
806,billig::A,аслам,merke
807,teuer::A,зынаргъ,garesti
808,wertvoll::A,зынаргъ,baliotsu
809,blind::A,куырм,itsu
810,taub::A,къуырма,gor
811,kräftig::A,домбай,kementsu
812,kräftig::A,тыхджын,kementsu
813,stark::A,тыхджын,bizkor
814,stark::A,тыхджын,indartsu
815,schwach::A,ӕнӕбон,ahul
816,schwach::A,ӕнӕбон,indargabe
817,fett::A,нард,gizen
818,schlank::A,гуырвидыц,lerden
819,schlank::A,хæрзконд,lerden
820,schlank::A,рæхснæг,lerden
821,schlank::A,сагамад,lerden
822,hübsch::A,аив,polit
823,hübsch::A,рӕсугъд,polit
824,böse::A,фыдзӕрдӕ,tzar
825,böse::A,фыдзӕрдӕ,gaizto
826,dumm::A,ӕдылы,lelo
827,dumm::A,ӕдылы,pello
828,faul::A,зивӕг,nagi
829,faul::A,зивӕг,alfer
830,faul::A,зивӕггӕнаг,nagi
831,faul::A,зивӕггӕнаг,alfer
832,fleißig::A,æнæзивæг,maratz
833,fleißig::A,æнæзивæг,lanzale
834,fleißig::A,æнувыд,maratz
835,fleißig::A,æнувыд,lanzale
836,geizig::A,чъынды,zeken
837,geizig::A,чъынды,zikoitz
838,geizig::A,æлгъин,zeken
839,geizig::A,æлгъин,zikoitz
840,geizig::A,мæрддзæст,zeken
841,geizig::A,мæрддзæст,zikoitz
842,klug::A,зондджын,zuhur
843,geschickt::A,хӕрзарӕхст,trebe
844,geschickt::A,хӕрзарӕхст,antzetsu
845,lieb::A,уарзон,maite
846,lieb::A,уарзон,laztan
847,lustig::A,хъӕлдзӕг,alaitsu
848,sanft::A,мынчын,eme
849,sanft::A,мынчын,ezti
850,hungrig::A,ӕххормаг,gose
851,krank::A,нӕфӕразгӕ,eri
852,krank::A,нӕфӕразгӕ,gaixo
853,nackt::A,бӕгънӕг,biluzi
854,traurig::A,ӕрхӕндӕг,itun
855,traurig::A,ӕрхӕндӕг,betilun
856,lebendig::A,цардӕгас,bizirik
857,gut::A,хорз,on
858,schlecht::A,цауд,txar
859,richtig::A,раст,zuzen
860,schlimm::A,ӕвзӕр,larri
861,wahr::A,ӕцӕг,egiazko
862,alt::A,зӕронд,zahar
863,neu::A,ног,berri
864,ehemalig::A,раздӕры,lehengo
865,alt[Lebewesen]::A,ацӕргӕ,adindun
866,jung::A,ӕрыгон,gazte
867,arm::A,мӕгуыр,txiro
868,arm::A,мӕгуыр,behartsu
869,reich::A,хъӕздыг,dirudun
870,bekannt::A,зонгӕ,ezagun
871,berühmt::A,номдзыд,entzun
872,berühmt::A,номдзыд,ospetsu
873,fremd::A,æцæгæлон,arrotz
874,verschieden::A,æндæр æмæ æндæр,ezberdin
875,verschieden::A,æндæр æмæ æндæр,desberdin
876,verschieden::A,алы,ezberdin
877,verschieden::A,алы,desberdin
878,verschieden::A,алыхуызон,ezberdin
879,verschieden::A,алыхуызон,desberdin
880,nah::A,хӕстӕг,hurre
881,nah::A,хӕстӕг,hurbil
882,fern::A,дард,urrun
883,fern::A,дӕрддаг,urrun
884,linker::A,галиу,ezker
885,rechter::A,рахиз,eskuin
886,anderer::A,иннӕ,beste
887,anderer::A,ӕндӕр,beste
888,erster::A,фыццаг,lehen
889,erster::A,фыццаг,aurren
890,erster::A,фыццӕгӕм,lehen
891,erster::A,фыццӕгӕм,aurren
892,zweiter::A,дыккаг,bigarren
893,zweiter::A,дыккæгæм,bigarren
894,dritter::A,æртыккаг,hirugarren
895,dritter::A,æртыккæгæм,hirugarren
896,letzter::A,фӕстаг,azken
897,letzter::A,фӕстаг,hondar
898,allein::ADV,иунæг,bakarrik
899,auf einmal::ADV,уайтагъд,batera
900,auf einmal::ADV,æвиппайды,batera
901,auf einmal::ADV,æваст,batera
902,zusammen::ADV,иумӕ,elkarrekin
903,lange::ADV,бирæ рæстæг,luzaro
904,plötzlich::ADV,æвиппайды,bat-batean
905,plötzlich::ADV,æваст,bat-batean
906,sofort::ADV,уыцы сахат,berehala
907,sofort::ADV,уайтагъд,berehala
908,später::ADV,фæстæдæр,gero
909,jetzt::ADV,ныр,orain
910,heute::ADV,абон,gaur
911,morgen::ADV,райсом,bihar
912,bald::ADV,тагъд,aurki
913,bald::ADV,тагъд,laster
914,bald::ADV,рæхджы,aurki
915,bald::ADV,рæхджы,laster
916,dann::ADV,стæй,ondoren
917,gestern::ADV,знон,atzo
918,einst::ADV,кӕддӕр,antzina
919,damals::ADV,уæд,orduan
920,danach::ADV,стæй,gerora
921,danach::ADV,стæй,ondoren
922,danach::ADV,уый фæстæ,gerora
923,danach::ADV,уый фæстæ,ondoren
924,vorher::ADV,раздæр,lehenago
925,zuerst::ADV,фыццаг,aurrena
926,zuerst::ADV,фыццаг,lehenbizi
927,einmal::ADV,иу хатт,behin
928,einmal::ADV,иу хатт,aldi bat
929,manchmal::ADV,хатт,batzuetan
930,manchmal::ADV,хатт,zenbaitetan
931,oft::ADV,арæх,maiz
932,oft::ADV,арæх,askotan
933,immer::ADV,ӕдзух,beti
934,niemals::ADV,никуы,inoiz ez
935,niemals::ADV,никуы,sekula ez
936,niemals::ADV,никæд,inoiz ez
937,niemals::ADV,никæд,sekula ez
938,hier::ADV,ам,hemen
939,hierhin::ADV,ардӕм,hona
940,von hier::ADV,ардыгæй,hemendik
941,von hier::ADV,ардыгæй,honetatik
942,dort::ADV,уым,han
943,dorthin::ADV,уырдӕм,hara
944,geradeaus::ADV,æргом,artez
945,vorwärts::ADV,размӕ,aurrera
946,rückwärts::ADV,фӕстӕмӕ,atzera
947,rückwärts::ADV,фӕстӕмӕ,atzerantz
948,zurück::ADV,фӕстӕмӕ,atzera
949,unten::ADV,дæлæ,behean
950,unten::ADV,дæлейы,behean
951,unten::ADV,бынæй,behean
952,hinab::ADV,дӕлӕмӕ,behera
953,hinab::ADV,дӕлӕмӕ,beherantz
954,hinab::ADV,уырдыгмӕ,behera
955,hinab::ADV,уырдыгмӕ,beherantz
956,oben::ADV,уӕле,goian
957,hinauf::ADV,уӕлӕмӕ,gora
958,hinauf::ADV,уӕлӕмӕ,gorantz
959,überall::ADV,алыран,edonon
960,überall::ADV,алкæм,edonon
961,überall::ADV,кæмдæриддæр,edonon
962,nicht::ADV,нӕ,ez
963,ein wenig::ADV,чысыл,apur bat
964,ein wenig::ADV,чысыл,pixka bat
965,kaum::ADV,цъус,ozta
966,kaum::ADV,цъус,nekez
967,sehr::ADV,тынг,oso
968,sehr::ADV,иттӕг,oso
969,so::ADV,афтӕ,hala
970,so::ADV,афтӕ,honela
971,noch::ADV,ма,oraindik
972,nur::ADV,канд,bakarrik
973,nur::ADV,ӕрмӕст,bakarrik
974,schon::ADV,нырид,ja
975,schon::ADV,нырид,jada
976,wieder::ADV,ногӕй,berriro
977,vergebens::ADV,дзæгъæлы,alferrik
978,vergebens::ADV,уæгъды,alferrik
979,vergebens::ADV,æнæхъуаджы,alferrik
980,vor::PRP,разы,aurrean
981,hinter::PRP,фӕстӕ,ostean
982,hinter::PRP,фӕстӕ,gibelean
983,unter::PRP,бын,pean
984,unter::PRP,бын,azpian
985,durch::PRP,æхсæнты,zehar
986,neben::PRP,цур,ondoan
987,neben::PRP,цур,aldamenean
988,zwischen::PRP,астӕу,artean
989,wegen::PRP,тыххай,-gatik
990,dies::PRN,ай,hau
991,das::PRN,уый,hura
992,alles::PRN,алцы,dena
993,alles::PRN,æппæтдæр,dena
994,alles::PRN,иууылдӕр,dena
995,ich::PRN,æз,ni
996,du::PRN,ды,zu
997,er::PRN,уый,bera
998,wir::PRN,мах,gu
999,ihr::PRN,сымах,zuek
1000,sie::PRN,уыдон,berak
1001,was::FPRN,цы,zer
1002,wer::FPRN,чи,nor
1003,wo::FADV,кӕм,non
1004,wohin::FADV,кӕдӕм,nora
1005,wie::FADV,куыд,nola
1006,wie::FADV,куыд,zelan
1007,warum::FADV,цӕмӕн,zeren
1008,warum::FADV,цӕмӕн,zergatik
1009,wieviel::FNUM,цал,zenbat
1010,eins::NUM,иу,bat
1011,zwei::NUM,дыууӕ,bi
1012,zwei::NUM,дыууӕ,biga
1013,drei::NUM,ӕртӕ,hiru
1014,vier::NUM,цыппар,lau
1015,fünf::NUM,фондз,bost
1016,sechs::NUM,ӕхсӕз,sei
1017,sieben::NUM,авд,zazpi
1018,acht::NUM,аст,zortzi
1019,neun::NUM,фараст,bederatzi
1020,zehn::NUM,дӕс,hamar
1021,elf::NUM,иуæндæс,hamaika
1022,zwölf::NUM,дыууадæс,hamabi
1023,zwanzig::NUM,дыууын,hogei
1024,dreißig::NUM,æртын,hogeita hamar
1025,dreißig::NUM,дæсæмæссæдз,hogeita hamar
1026,vierzig::NUM,цыппор,berrogei
1027,vierzig::NUM,цыппур,berrogei
1028,vierzig::NUM,дыууиссæдзы,berrogei
1029,fünfzig::NUM,фӕндзай,berrogeita hamar
1030,sechzig::NUM,æхсай,hirurogei
1031,sechzig::NUM,æртиссæдзы,hirurogei
1032,siebzig::NUM,æвдай,hirurogeita hamar
1033,siebzig::NUM,дæс æмæ æртиссæдзы,hirurogeita hamar
1034,achtzig::NUM,цыппарыссæдзы,laurogei
1035,achtzig::NUM,æстай,laurogei
1036,neunzig::NUM,нæуæдз,laurogeita hamar
1037,neunzig::NUM,дæс æмæ цыппарыссæдзы,laurogeita hamar
1038,hundert::NUM,сӕдӕ,ehun
1039,tausend::NUM,мин,mila
1040,und::CNJ,ӕмӕ,eta
1041,oder::CNJ,кӕнӕ,edo
1042,stehen::V,лӕууын,zutik egon
1043,sitzen::V,бадын,eserita egon
1044,liegen::V,хуыссын,etzan
1045,hängen::V,ауыгъд уын,eskegita egon
1046,hängen::V,ауыгъд уын,zintzilik egon
1047,werden::V,суӕвын,bihurtu
1048,werden::V,суӕвын,bilakatu
1049,passieren::V,æрцæуын,pasatu
1050,passieren::V,æрцæуын,gertatu
1051,beginnen::V,райдайын,hasi
1052,enden::V,фæуын,bukatu
1053,wechseln::V,ивын,aldatu
1054,aufgehen[Sonne]::V,скæсын,ilki
1055,aufgehen[Sonne]::V,скæсын,sortu
1056,untergehen[Sonne]::V, аныгуылын,sartu
1057,scheinen[Sonne]::V,рухс кӕнын,eguzkia egon
1058,donnern::V,нæрын,trumoia jo
1059,wehen::V,дымын,haizea ibili
1060,strömen::V,кӕлын,zorrotadaka isuri
1061,fließen::V,цæуын,isuri
1062,fließen::V,уайын,isuri
1063,fließen::V,кæлын,isuri
1064,sich drehen::V,зилын,biratu
1065,schwanken::V,æнкъуысын,zabuka ibili
1066,schwingen::V,æнкъуысын,kulunkatu
1067,schwingen::V,змæлын,kulunkatu
1068,fallen::V,хауын,erori
1069,brennen::V,судзын,sutan egon
1070,rauchen::V,фæздæг кæнын,kea bota
1071,regnen::V,уарын,euria ari izan
1072,gefrieren::V,сӕлын,izoztu
1073,gefrieren::V,сӕлын,hormatu
1074,tauen::V,стайын,gesaldu
1075,schmelzen::V,тайын,urtu
1076,trocknen::V,хус кæнын,idortu
1077,trocknen::V,хус кæнын,lehortu
1078,sieden::V,фыцын,irakin
1079,faulen::V,ӕмбийын,hirotu
1080,faulen::V,ӕмбийын,usteldu
1081,verfaulen::V,бамбийын,hirotu
1082,verfaulen::V,бамбийын,usteldu
1083,reißen::V,скъуийын,eten
1084,reißen::V,скъуийын,tarrat egin
1085,versinken::V,дӕлдон_кӕнын,urperatu
1086,vergehen::V,аивгъуийын,iragan
1087,erscheinen::V,разынын,agertu
1088,verschwinden::V,фæтары уын,desagertu
1089,verschwinden::V,фæдæлдзæх уын,desagertu
1090,verschwinden::V,фесæфын,desagertu
1091,verschwinden::V,æрбайсæфын,desagertu
1092,sinken::V,дæлæмæ æрхауын,beheititu
1093,abnehmen::V,фæкъаддæр уын,gutxitu
1094,abnehmen::V,фæкъаддæр уын,beheratu
1095,abnehmen::V,фæцух уын,gutxitu
1096,abnehmen::V,фæцух уын,beheratu
1097,zunehmen::V,фæфылдæр уын,gora egin
1098,zunehmen::V,сбирæ уын,gora egin
1099,zunehmen::V,сахадын,gora egin
1100,steigen::V,сыстын,igo
1101,wachsen::V,рӕзын,hazi
1102,glänzen::V,ӕрттивын,distiratu
1103,funkeln::V,тыбар-тыбур_кӕнын,izarniatu
1104,lärmen::V,хъæлæба кæнын,zarata atera
1105,läuten::V,цæгъдын,jo
1106,läuten::V,цæгъдын,hots egin
1107,klingeln::V,цæгъдын,txirrina jo
1108,klirren::V,дзыгъал-мыгъул кæнын,tintin egin
1109,klirren::V,дзæгъ-дзæгъ кæнын,tintin egin
1110,brausen::V,абухын,marru egin
1111,klingen::V,зæлын,soinu egin
1112,klingen::V,азæлын,soinu egin
1113,klingen::V,хъуысын,soinu egin
1114,bellen::V,рæйын,zaunkatu
1115,heulen::V,ниуын,ulu egin
1116,heulen::V,ниуын,uhuri egin
1117,blasen::V,фу кӕнын,ufa egin
1118,blasen::V,фу кӕнын,putz egin
1119,pfeifen::V,æхситт кæнын,txistu egin
1120,pfeifen::V,къуыззитт кæнын,txistu egin
1121,schreien::V,хъӕр кӕнын,oihu egin
1122,schreien::V,хъӕр кӕнын,garrasi egin
1123,stöhnen::V,хъæрзын,intziri egin
1124,stöhnen::V,дзыназын,intziri egin
1125,zittern::V,ризын,ikara egin
1126,zittern::V,ризын,dar-dar egin
1127,leben::V,цӕрын,bizi izan
1128,geboren werden::V,райгуырын,jaio
1129,atmen::V,улӕфын,hats egin
1130,atmen::V,улӕфын,arnasa egin
1131,trinken::V,нуазын,edan
1132,essen::V,хӕрын,jan
1133,schlucken::V,ныхъуырын,irentsi
1134,müde werden::V,бафæллайын,unatu
1135,müde werden::V,бафæллайын,nekatu
1136,müde werden::V,бафæлмæцын,unatu
1137,müde werden::V,бафæлмæцын,nekatu
1138,müde werden::V,сфæлмæцын,unatu
1139,müde werden::V,сфæлмæцын,nekatu
1140,einschlafen::V,бафынæй уын,lokartu
1141,schlafen::V,хуыссын,lo egin
1142,schlafen::V,фынӕй кӕнын,lo egin
1143,aufwachen::V,райхъал уын,esnatu
1144,aufwachen::V,райхъал уын,atzarri
1145,aufstehen::V,стын,jaiki
1146,sich erholen::V,фæллад уадзын,atseden egin
1147,sich erholen::V,улæфын,atseden egin
1148,krank werden::V,фӕрынчын уын,gaixotu
1149,krank sein::V,сӕйын,eri izan
1150,krank sein::V,сӕйын,gaixo izan
1151,schmerzen::V,риссын,min egin
1152,husten::V,хуыфын,eztul egin
1153,genesen::V,сдзæбæх уын,osatu
1154,genesen::V,рандидзын,osatu
1155,genesen::V,сæндидзын,osatu
1156,sterben::V,мӕлын,hil
1157,sterben::V,мӕлын,zendu
1158,umkommen::V,фесæфын,istripuz hil
1159,umkommen::V,байсæфын,istripuz hil
1160,umkommen::V,бабын уын,istripuz hil
1161,umkommen::V,мард фæуын,istripuz hil
1162,sich bewegen::V,тæлфын,higitu
1163,sich bewegen::V,цæуын,higitu
1164,sich rühren::V,змӕлын,zirkin egin
1165,sich erheben::V,стын,zutitu
1166,sich erheben::V,стын,altxatu
1167,sich setzen::V,сбадын,eseri
1168,sich setzen::V,сбадын,jesarri
1169,hinfallen::V,ӕрхауын,erori
1170,laufen::V,цӕуын,ibili
1171,laufen::V,рацу-бацу_кӕнын,ibili
1172,schreiten::V,къахдзæф кæнын,oinkatu
1173,schreiten::V,санчъех кæнын,oinkatu
1174,schreiten::V,цæуын,oinkatu
1175,spazierengehen::V,озер кæнын,paseatu
1176,spazierengehen::V,озер кæнын,ostera bat egin
1177,spazierengehen::V,тезгъо кæнын,paseatu
1178,spazierengehen::V,тезгъо кæнын,ostera bat egin
1179,eilen::V,тагъд кæнын,lasterkatu
1180,eilen::V,тындзын,lasterkatu
1181,sich beeilen::V,тагъд кæнын,lehiatu
1182,sich beeilen::V,тындзын,lehiatu
1183,sausen::V,уайын,ziztu bizian joan
1184,sausen::V,тæхын,ziztu bizian joan
1185,rennen::V,згъорын,lasterka egin
1186,springen::V,гæпп кæнын,jauzi egin
1187,springen::V,сæррæтт кæнын,jauzi egin
1188,springen::V,лиуырын,jauzi egin
1189,klettern::V,хилын,igo
1190,schaukeln::V,хецъро кæнын,zabu egin
1191,schaukeln::V,хецъро кæнын,zanbulu egin
1192,schaukeln::V,херыйыл бадын,zabu egin
1193,schaukeln::V,херыйыл бадын,zanbulu egin
1194,kriechen::V,бырын,narras egin
1195,schwimmen::V,ленк кӕнын,igerikatu
1196,schwimmen::V,ленк кӕнын,igeri egin
1197,tauchen::V,ныгъуылын,murgildu
1198,tauchen::V,ныгъуылын,pulunpatu
1199,rudern::V,бæлæгъ тæрын,bogatu
1200,rudern::V,бæлæгъ тæрын,arraun egin
1201,rudern::V,чема тæрын,bogatu
1202,rudern::V,чема тæрын,arraun egin
1203,fahren::V,цӕуын,joan
1204,fliegen::V,тӕхын,hegaldatu
1205,fliegen::V,тӕхын,hegan egin
1206,gehen::V,цӕуын,joan
1207,weggehen::V,ацӕуын,alde egin
1208,abfahren::V,араст уын,abiatu
1209,anhalten::V,æрлæууын,geratu
1210,anhalten::V,æрлæууын,gelditu
1211,hineingehen::V,мидæмæ цæуын,sartu
1212,eintreten::V,бацӕуын,sartu
1213,kommen::V,æрцæуын,etorri
1214,ankommen::V,æрцæуын,heldu
1215,ankommen::V,æрцæуын,iritsi
1216,zurückkommen::V,раздæхын,itzuli
1217,zurückkommen::V,фæстæмæ_раздæхын,itzuli
1218,zurückkommen::V,æрбаздæхын,itzuli
1219,zurückkommen::V,аздæхын,itzuli
1220,bleiben::V,лӕууын,gelditu
1221,warten::V,ӕнхъӕлмӕ кӕсын,itxaron
1222,warten::V,ӕнхъӕлмӕ кӕсын,zain egon
1223,erwarten::V,ӕнхъӕлмӕ кӕсын,iguriki
1224,suchen::V,агурын,bilatu
1225,finden::V,ссарын,idoro
1226,finden::V,ссарын,aurkitu
1227,versuchen::V,фӕлварын,saiatu
1228,versuchen::V,фӕлварын,ahalegindu
1229,vorbereiten::V,бацаттæ кæнын,gertatu
1230,vorbereiten::V,æрæввонг кæнын,gertatu
1231,lieben::V,уарзын,maitatu
1232,lieben::V,уарзын,maite izan
1233,mögen::V,зæрдæмæ цæуын,laket izan
1234,mögen::V,зæрдæмæ цæуын,atsegin izan
1235,lachen::V,худын,irri egin
1236,lachen::V,худын,barre egin
1237,rühren::V,зæрдæ суынгæг кæнын,hunkitu
1238,weinen::V,кӕуын,negar egin
1239,schimpfen::V,æлгъитын,erneguka ari izan
1240,sich ärgern::V,мæсты кæнын,ernegatu
1241,sich ärgern::V,мæсты кæнын,haserretu
1242,sich fürchten::V,тæрсын,beldur izan
1243,fürchten::V,тæрсын,beldur izan
1244,fliehen::V,лидзын,ihes egin
1245,flüchten::V,алидзын,ihes egin
1246,sehen::V,уынын,ikusi
1247,anschauen::V,акӕсын,begietsi
1248,ansehen::V,кӕсын,begiratu
1249,hören::V,хъусын,aditu
1250,zuhören::V,хъусын,entzun
1251,probieren::V,уынын,dastatu
1252,probieren::V,аходын,dastatu
1253,riechen::V,смудын,usnatu
1254,riechen::V,смудын,usaindu
1255,fühlen::V,ӕнкъарын,sentitu
1256,scheinen::V,зынын,iruditu
1257,scheinen::V,зынын,begitandu
1258,zu sehen sein::V,зынын,azaldu
1259,vernehmen::V,фехъусын,aditu
1260,frieren::V,сийын,hotz izan
1261,tun::V,кӕнын,egin
1262,können::V,фӕразын,ahal izan
1263,wollen::V,фӕндын,nahi izan
1264,anfangen::V,райдайын,hasi
1265,beenden::V,фӕуын,bukatu
1266,aufhören::V,банцайын,utzi
1267,aufhören::V,фенцайын,utzi
1268,gelingen::V,бантысын,lortu
1269,geraten::V,разынын,heldu
1270,öffnen::V,гом кӕнын,ireki
1271,öffnen::V,гом кӕнын,zabaldu
1272,schließen::V,ӕхгӕнын,itxi
1273,stellen::V,ӕвӕрын,ipini
1274,setzen::V,сбадын кӕнын,jesarri
1275,legen::V,ӕрӕвӕрын,jarri
1276,berühren::V,агайын,ukitu
1277,verbinden::V,бӕттын,uztartu
1278,bedecken::V,ӕмбӕрзын,estali
1279,aufhängen::V,ауындзын,eseki
1280,aufhängen::V,ауындзын,eskegi
1281,anzünden::V,ссудзын,piztu
1282,aufheben::V,сисын,jaso
1283,zurücklassen::V,ныууадзын,atzean utzi
1284,verlieren::V,фесафын,galdu
1285,fallen lassen::V,ӕрӕппарын,erortzen utzi
1286,fallen lassen::V,къухтӕй феуӕгъд кӕнын,erortzen utzi
1287,machen::V,саразын,egin
1288,herstellen::V,сцæттæ кæнын,ekoiztu
1289,herstellen::V,саразын,ekoiztu
1290,bauen::V,амайын,eraiki
1291,reparieren::V,æмпъузын,konpondu
1292,reparieren::V,цалцæг кæнын,konpondu
1293,verbessern::V,фæхуыздæр кæнын,hobetu
1294,ändern::V,аивын,mudatu
1295,graben::V,къахын,aitzurtu
1296,beugen::V,æркъæдз кæнын,makurtu
1297,beugen::V,æртасын кæнын,makurtu
1298,biegen::V,тасын кӕнын,malgutu
1299,biegen::V,тасын кӕнын,makolatu
1300,drehen::V,здухын,jiratu
1301,wenden::V,афæлдахын,bihurtu
1302,wenden::V,рафæлдахын,bihurtu
1303,umdrehen::V,афæлдахын,biratu
1304,umdrehen::V,афæлдахын,alderantzikatu
1305,heben::V,сдарын,jaso
1306,heben::V,сдарын,goratu
1307,heben::V,схæцын,jaso
1308,heben::V,схæцын,goratu
1309,hochheben::V,уæлæмæ хæцын,goratu
1310,hochheben::V,уæлæмæ хæцын,altxatu
1311,ergreifen::V,фӕлӕбурын,oratu
1312,halten::V,дарын,eutsi
1313,drücken::V,æлхъивын,sakatu
1314,drücken::V,хæцын,sakatu
1315,schieben::V,схойын,bultzatu
1316,kratzen::V,хафын,hatz egin
1317,kratzen::V,хафын,hazka egin
1318,lecken::V,сдæрын,miaztu
1319,lecken::V,сдæрын,lamikatu
1320,beißen::V,хæцын,hozka egin
1321,beißen::V,хæцын,ausiki egin
1322,abreißen::V,ратонын,kendu
1323,abschneiden::V,ралыг кӕнын,moztu
1324,abschneiden::V,ралыг кӕнын,pikatu
1325,binden::V,бабӕттын,lotu
1326,binden::V,бабӕттын,estekatu
1327,stecken::V,ныссадзын,sartu
1328,brechen::V,асæттын,apurtu
1329,brechen::V,басæттын,apurtu
1330,brechen::V,ныссæттын,apurtu
1331,klopfen::V,хойын,jo
1332,klopfen::V,гуыпп-гуыпп кæнын,jo
1333,klopfen::V,къуырцц-къуырцц кæнын,jo
1334,hauen::V,цӕвын,jo
1335,hauen::V,нӕмын,jo
1336,kleben::V,ныхасын,itsatsi
1337,kleben::V,æндадзын,itsatsi
1338,reiben::V,сӕрфын,igurtzi
1339,reiben::V,хафын,igurtzi
1340,streichen::V,байсæрдын,igurtzi
1341,streichen::V,сахорын,igurtzi
1342,schleifen::V,ссын,zorroztu
1343,schleifen::V,цыргъ кӕнын,zorroztu
1344,schneiden::V,кӕрдын,moztu
1345,rütteln::V,æнкъусын,astindu
1346,rütteln::V,æнкъусын,inarrosi
1347,schütteln::V,уигъын,astindu
1348,schütteln::V,уигъын,inarrosi
1349,schwenken::V,тилын,zabukatu
1350,schwenken::V,уигъын,zabukatu
1351,schütten::V,ныккӕнын,isuri
1352,füllen::V,байдзаг кæнын,bete
1353,einwickeln::V,батухын,bildu
1354,tragen::V,хӕссын,eroan
1355,tragen::V,хӕссын,eraman
1356,schleppen::V,ласын,narrastu
1357,schleppen::V,ласын,herrestatu
1358,ziehen::V,ласын,tira egin
1359,aufbewahren::V,æвæрын,gorde
1360,werfen::V,зыввытт кӕнын,jaurti
1361,werfen::V,зыввытт кӕнын,aurtiki
1362,fangen::V,ӕрцахсын,atzeman
1363,packen::V,рацахсын,heldu
1364,verstecken::V,æмбæхсын,ostendu
1365,verstecken::V,æмбæхсын,ezkutatu
1366,verstecken::V,нымæхсын,ostendu
1367,verstecken::V,нымæхсын,ezkutatu
1368,teilen::V,уарын,zatitu
1369,schicken::V,ӕрвитын,bidali
1370,bringen::V,æрхæссын,ekarri
1371,bringen::V,æрбахæссын,ekarri
1372,hinzufügen::V,ӕфтауын,eratxiki
1373,hinzufügen::V,ӕфтауын,gaineratu
1374,bekommen::V,ссарын,jaso
1375,bekommen::V,сфæрæз кæнын,jaso
1376,bekommen::V,самал кæнын,jaso
1377,erhalten::V,райсын,jaso
1378,nehmen::V,райсын,hartu
1379,wählen::V,равзарын,hautatu
1380,wählen::V,равзарын,aukeratu
1381,auswählen::V,авзарын,hautatu
1382,auswählen::V,авзарын,aukeratu
1383,bewahren::V,бавæрын,begiratu
1384,bewahren::V,нывæрын,begiratu
1385,behindern::V,цæлхдур æвæрын,oztopatu
1386,behindern::V,ныхдур æвæрын,oztopatu
1387,behindern::V,къуылымпы кæнын,oztopatu
1388,behindern::V,хъыг дарын,oztopatu
1389,verderben::V,фесафын,hondatu
1390,beschädigen::V,халын,akastu
1391,zerbrechen::V,асӕттын,apurtu
1392,zerreißen::V,аскъуынын,zarratatu
1393,zerstören::V,фехалын,suntsitu
1394,verbrennen::V,басудзын,erre
1395,verbrennen::V,басудзын,kiskali
1396,geben::V,дӕттын,eman
1397,reichen::V,адæттын,luzatu
1398,reichen::V,адæттын,helarazi
1399,schenken::V,лæвар кæнын,oparitu
1400,versprechen::V,дзырд раттын,agindu
1401,versprechen::V,зӕрдӕ бавӕрын,agindu
1402,wünschen::V,зæрдæ зæгъы,opatu
1403,wünschen::V,зæрдæ зæгъы,opetsi
1404,loben::V,раппӕлын,laudatu
1405,loben::V,раппӕлын,goraipatu
1406,küssen::V,пъа кæнын,musu eman
1407,küssen::V,ба кæнын,musu eman
1408,wiegen::V,узын,kulunkatu
1409,zudecken::V,бамбӕрзын,estali
1410,wecken::V,райхъал кӕнын,esnatu
