,Concept_ID,sah,it
775,allein::ADV,соҕотох,da solo
776,auf einmal::ADV,биирдэ,insieme
777,zusammen::ADV,холбуу,insieme
778,lange::ADV,уһуннук,a lungo
779,plötzlich::ADV,эмискэ,all'improvviso
780,sofort::ADV,тута,sùbito
781,sofort::ADV,тута,all'istante
782,später::ADV,хойут,più tardi
783,jetzt::ADV,билигин,ora
784,jetzt::ADV,билигин,adesso
785,heute::ADV,бүгүн,oggi
786,morgen::ADV,сарсын,domani
787,bald::ADV,өтөр,presto
788,bald::ADV,өтөр,tra poco
789,dann::ADV,кэнна,allora
790,gestern::ADV,бэҕэһээ,ieri
791,einst::ADV,биир төгүл,prima
792,einst::ADV,биир төгүл,un tempo
793,einst::ADV,арай биирдэ,prima
794,einst::ADV,арай биирдэ,un tempo
795,damals::ADV,оччоҕо,allora
796,danach::ADV,аары,poi
797,danach::ADV,аары,dopo
798,danach::ADV,ол кэнниттэн,poi
799,danach::ADV,ол кэнниттэн,dopo
800,vorher::ADV,урут,prima
801,zuerst::ADV,маҥнай,prima
802,zuerst::ADV,маҥнай,dapprima
803,einmal::ADV,биирдэ,una volta
804,manchmal::ADV,арыт,talvolta
805,manchmal::ADV,арыт,qualche volta
806,oft::ADV,чаастатык,spesso
807,immer::ADV,мэлдьи,sempre
808,niemals::ADV,хаһан да,non mai
809,hier::ADV,маныаха,qua
810,hierhin::ADV,бэттэх,qua
811,von hier::ADV,мантан,ne
812,von hier::ADV,мантан,da qui
813,dort::ADV,онно,lì
814,dorthin::ADV,онно,là
815,geradeaus::ADV,быһа,diritto
816,geradeaus::ADV,быһаччы,diritto
817,vorwärts::ADV,инники,avanti
818,rückwärts::ADV,төттөру,all'indietro
819,zurück::ADV,төттөрү,di indietro
820,unten::ADV,аллара,giù
821,unten::ADV,аллара,sotto
822,hinab::ADV,аллара,giù
823,hinab::ADV,аллара,in giù
824,oben::ADV,үөһэ,su
825,oben::ADV,үөһэ,sopra
826,hinauf::ADV,өрө,in sù
827,hinauf::ADV,өрө,in alto
828,hinauf::ADV,үөһэ,in sù
829,hinauf::ADV,үөһэ,in alto
830,überall::ADV,бэйдиэ,dappertutto
831,nicht::ADV,буолбатах,non
832,ein wenig::ADV,кыратык,un po'
833,ein wenig::ADV,кыратык,un poco
834,kaum::ADV,нэһиилэ,a appena
835,sehr::ADV,бэрт,molto
836,sehr::ADV,наһаа,molto
837,so::ADV,оччо,così
838,so::ADV,оччо,tanto
839,so::ADV,оннук,così
840,so::ADV,оннук,tanto
841,noch::ADV,өссө,ancora
842,nur::ADV,эрэ,solo
843,nur::ADV,эрэ,soltanto
844,nur::ADV,сыччах,solo
845,nur::ADV,сыччах,soltanto
846,schon::ADV,бэлиэр,già
847,wieder::ADV,эмиэ,di nuovo
848,vergebens::ADV,таак,invano
849,vor::PRP,иннигэр,davanti a
850,hinter::PRP,кэлин,dietro
851,unter::PRP,-ҕа,sotto
852,unter::PRP,оһох түгэҕэ,sotto
853,durch::PRP,курдары,per
854,durch::PRP,курдары,attraverso
855,neben::PRP,аттыгар,a accanto a
856,zwischen::PRP,ыккардынан,fra
857,wegen::PRP,уҥуортан,a causa di
858,dies::PRN,ити,ciò
859,dies::PRN,ити,questo
860,dies::PRN,бу,ciò
861,dies::PRN,бу,questo
862,das::PRN,били,ciò
863,das::PRN,били,quello
864,alles::PRN,барыта,tutto
865,ich::PRN,мин,ìo
866,du::PRN,эн,tu
867,er::PRN,кнни,lui
868,er::PRN,кнни,egli
869,wir::PRN,биһиги,noi
870,ihr::PRN,эһиги,voi
871,sie::PRN,кинилэр,loro
872,was::FPRN,туох,che
873,was::FPRN,туох,che cosa
874,wer::FPRN,ким,chi
875,wo::FADV,ханна,dove
876,wohin::FADV,ханна,dove
877,wie::FADV,хайдах,come
878,warum::FADV,тоҕо,perche
879,wieviel::FNUM,төһө,quanto
880,eins::NUM,биир,uno
881,zwei::NUM,икки,due
882,drei::NUM,үс,tre
883,vier::NUM,түөрт,quattro
884,fünf::NUM,биэс,cinque
885,sechs::NUM,алта,sei
886,sieben::NUM,сэттэ,sette
887,acht::NUM,аҕыс,otto
888,neun::NUM,тоҕус,nove
889,zehn::NUM,уон,dieci
890,elf::NUM,уон биир,ùndici
891,zwölf::NUM,уон икки,dodici
892,zwanzig::NUM,сүүрбэ,venti
893,dreißig::NUM,отут,trenta
894,vierzig::NUM,түөрт уон,quaranta
895,fünfzig::NUM,биэс уон,cinquanta
896,sechzig::NUM,алта уон,sessanta
897,siebzig::NUM,сэттэ уон,settanta
898,achtzig::NUM,аҕыс уон,ottanta
899,neunzig::NUM,тоҕус уонус,novanta
900,hundert::NUM,сүүс,cento
901,tausend::NUM,тыһыынча,mille
902,und::CNJ,да,e
903,und::CNJ,уонна,e
904,und::CNJ,итиэннэ,e
905,oder::CNJ,эбэтэр,o
906,stehen::V,тур,stare in piedi
907,sitzen::V,олор,sedere
908,sitzen::V,олор,stare seduto
909,liegen::V,сыт,giacere
910,hängen::V,санньылый,pèndere
911,hängen::V,санньылый,èssere appeso
912,werden::V,буол,farsi
913,werden::V,буол,diventare
914,passieren::V,буол,succèdere
915,beginnen::V,саҕалан,cominciare
916,enden::V,бүт,finire
917,enden::V,бүт,terminare
918,wechseln::V,уларый,variare
919,wechseln::V,уларый,cambiare
920,aufgehen[Sonne]::V,ой,sòrgere
921,aufgehen[Sonne]::V,ой,spuntare
922,untergehen[Sonne]::V,киир,tramontare
923,scheinen[Sonne]::V,сырдат,splèndere
924,donnern::V,эт,tonare
925,wehen::V,үр,soffiare
926,strömen::V,кутулун,fluire
927,fließen::V,сүүр,fluire
928,fließen::V,сүүр,scorrere
929,sich drehen::V,эргий,girarsi
930,schwanken::V,биэтэҥнээ,oscillare
931,schwanken::V,биэтэҥнээ,barcollare
932,schwingen::V,эйэҥнээ,vibrare
933,schwingen::V,эйэҥнээ,oscillare
934,fallen::V,оҕут,cadere
935,brennen::V,умай,àrdere
936,brennen::V,умай,bruciare
937,rauchen::V,буруолаа,fumare
938,regnen::V,самыырдаа,piòvere
939,gefrieren::V,тоҥ,gelarsi
940,gefrieren::V,тоҥ,congelarsi
941,tauen::V,ир,sciògliersi
942,schmelzen::V,уулун,fòndere
943,schmelzen::V,уулун,sciògliersi
944,trocknen::V,куур,asciugarsi
945,sieden::V,оргуй,bollire
946,faulen::V,сытый,marcire
947,verfaulen::V,сытыйан_хаал,imputridire
948,reißen::V,хайыт,strapparsi
949,reißen::V,быһытталан,strapparsi
950,versinken::V,тимир,affondare
951,versinken::V,батылын,affondare
952,vergehen::V,дьай,passare
953,erscheinen::V,көһүн,apparire
954,erscheinen::V,көһүн,comparire
955,verschwinden::V,сүт,sparire
956,verschwinden::V,сүт,scomparire
957,sinken::V,намтаа,calare
958,sinken::V,намтаа,scendere
959,abnehmen::V,аччаа,diminuire
960,zunehmen::V,элбээ,aumentare
961,steigen::V,үрдээ,salire
962,steigen::V,үрдээ,montare
963,wachsen::V,үүн,crescere
964,glänzen::V,кылбай,splèndere
965,funkeln::V,күлүмнээ,brillare
966,funkeln::V,күлүмнээ,scintillare
967,funkeln::V,күлүмүрдээ,brillare
968,funkeln::V,күлүмүрдээ,scintillare
969,lärmen::V,тыаһаа,strepitare
970,lärmen::V,тыаһаа,fare chiasso
971,läuten::V,собуоннаа,suonare
972,klingeln::V,линкинээ,suonare
973,klirren::V,айгырат,tintinnare
974,brausen::V,сирилээ,rombare
975,brausen::V,сирилээ,rumoreggiare
976,rauschen::V,суугунаа,frusciare
977,klingen::V,доргуй,suonare
978,bellen::V,үр,latrare
979,bellen::V,үр,abbaiare
980,heulen::V,улуй,urlare
981,heulen::V,улуй,ululare
982,blasen::V,үр,soffiare
983,pfeifen::V,иһиир,fischiare
984,schreien::V,кылан,gridare
985,schreien::V,хаһыытаа,gridare
986,stöhnen::V,ынчыктаа,gèmere
987,zittern::V,титирээ,tremare
988,zittern::V,дьигиһий,tremare
989,leben::V,олор,vìvere
990,geboren werden::V,төрөө,nàscere
991,atmen::V,тыын,respirare
992,trinken::V,ис,bere
993,essen::V,аһаа,mangiare
994,schlucken::V,ыйыһын,inghiottire
995,müde werden::V,сылай,stancarsi
996,einschlafen::V,утуйан хаал,addormentarsi
997,schlafen::V,утуй,dormire
998,schlafen::V,утуйа сыт,dormire
999,aufwachen::V,уһугун,svegliarsi
1000,aufstehen::V,тур,levarsi
1001,sich erholen::V,сынньан,riposarsi
1002,krank werden::V,ыарый,ammalarsi
1003,krank sein::V,ыарый,èssere malato
1004,krank sein::V,ыарыт,èssere malato
1005,schmerzen::V,ыарыт,dolere
1006,husten::V,сөтөлүн,tossire
1007,genesen::V,көн,guarire
1008,sterben::V,өл,morire
1009,umkommen::V,өл,perire
1010,umkommen::V,оҕут,perire
1011,sich bewegen::V,хамсаа,agitarsi
1012,sich rühren::V,хамсаа,muòversi
1013,sich erheben::V,тур,alzarsi
1014,sich setzen::V,олор,sedersi
1015,hinfallen::V,оҕут,cadere
1016,laufen::V,хаам,camminare
1017,laufen::V,хаам,andare a piedi
1018,schreiten::V,атыллаа,andare
1019,schreiten::V,атыллаа,procedere
1020,spazierengehen::V,дьаарбай,passeggiare
1021,spazierengehen::V,дьаарбай,andare a passeggio
1022,eilen::V,тиэтэй,andare in fretta
1023,sich beeilen::V,ыксаа,affrettarsi
1024,sausen::V,элээр,volare
1025,sausen::V,элээр,correre
1026,rennen::V,сүүрэкэлээ,correre
1027,springen::V,ой,saltare
1028,springen::V,ыстан,saltare
1029,klettern::V,ытын,arrampicarsi
1030,schaukeln::V,эйэҥнээ,fare l'altalena
1031,schaukeln::V,биэрэҥнээ,fare l'altalena
1032,kriechen::V,сыыл,strisciare
1033,schwimmen::V,уһун,nuotare
1034,schwimmen::V,харбаа,nuotare
1035,tauchen::V,умус,tuffarsi
1036,tauchen::V,умус,immèrgersi
1037,rudern::V,эрт,remare
1038,fahren::V,айаннаа,andare
1039,fahren::V,айаннаа,viaggiare
1040,fliegen::V,көт,volare
1041,gehen::V,бар,andare
1042,weggehen::V,бар,andàrsene
1043,weggehen::V,бар,andare via
1044,abfahren::V,бар,partire
1045,anhalten::V,тохтоо,fermarsi
1046,hineingehen::V,киир,entrare
1047,eintreten::V,киир,entrare
1048,kommen::V,кэл,venire
1049,ankommen::V,кэл,arrivare
1050,ankommen::V,тиий,arrivare
1051,zurückkommen::V,төнүн,ritornare
1052,bleiben::V,хаал,restare
1053,bleiben::V,хаал,rimanere
1054,warten::V,көһүт,aspettare
1055,erwarten::V,күүт,attèndere
1056,erwarten::V,көһүт,attèndere
1057,suchen::V,ирдээ,cercare
1058,suchen::V,көрдөө,cercare
1059,finden::V,бул,trovare
1060,versuchen::V,сорун,tentare
1061,vorbereiten::V,бэлэмнээ,preparare
1062,lieben::V,таптаа,amare
1063,mögen::V,сөбүл,piacere a
1064,mögen::V,сөбүл,volere bene a
1065,lachen::V,күл,rìdere
1066,rühren::V,долгут,commuòvere
1067,weinen::V,ытаа,piàngere
1068,schimpfen::V,үөҕүс,imprecare
1069,sich ärgern::V,кыыһыр,stizzirsi
1070,sich ärgern::V,кыыһыр,arrabbiarsi
1071,sich ärgern::V,кыйахан,stizzirsi
1072,sich ärgern::V,кыйахан,arrabbiarsi
1073,sich fürchten::V,куттан,avere paura
1074,sich fürchten::V,дьиксин,avere paura
1075,fürchten::V,дьиксин,temere
1076,fürchten::V,куттан,temere
1077,fliehen::V,күрээ,fuggire
1078,flüchten::V,күрээ,sfuggire
1079,sehen::V,көр,vedere
1080,anschauen::V,көр,guardare
1081,ansehen::V,көр,guardare
1082,hören::V,бил,udire
1083,hören::V,бил,sentire
1084,hören::V,иһит,udire
1085,hören::V,иһит,sentire
1086,zuhören::V,иһит,ascoltare
1087,probieren::V,боруобалаан көр,degustare
1088,probieren::V,боруобалаан көр,assaggiare
1089,probieren::V,амсайан көр,degustare
1090,probieren::V,амсайан көр,assaggiare
1091,riechen::V,сытырҕаа,sentire
1092,fühlen::V,бил,sentire
1093,scheinen::V,көһүн,parere
1094,scheinen::V,көһүн,sembrare
1095,zu sehen sein::V,көһүн,vedersi
1096,vernehmen::V,иһит,sentire
1097,vernehmen::V,иһит,percepire
1098,frieren::V,тоҥ,aver freddo
1099,frieren::V,үлүй,aver freddo
1100,tun::V,гын,fare
1101,können::V,кыай,sapere
1102,wollen::V,баҕар,volere
1103,anfangen::V,саҕалаа,iniziare
1104,anfangen::V,саҕалаа,cominciare
1105,beenden::V,бүтэр,finire
1106,beenden::V,бүтэр,terminare
1107,aufhören::V,уурай,finire
1108,aufhören::V,уурай,cessare
1109,gelingen::V,сатан,riuscire
1110,geraten::V,баар буолан биэр,stare
1111,geraten::V,баар буола тус,stare
1112,geraten::V,буолан таҕыс,stare
1113,öffnen::V,ас,aprire
1114,schließen::V,сап,chiùdere
1115,schließen::V,хатаа,chiùdere
1116,stellen::V,уур,porre
1117,stellen::V,уур,mettere
1118,stellen::V,туруор,porre
1119,stellen::V,туруор,mettere
1120,setzen::V,туруор,porre
1121,setzen::V,туруор,mettere
1122,setzen::V,уур,porre
1123,setzen::V,уур,mettere
1124,legen::V,уур,posare
1125,legen::V,уур,mettere
1126,berühren::V,тыыт,toccare
1127,berühren::V,таарый,toccare
1128,verbinden::V,кэлгий,unire
1129,verbinden::V,кэлгий,congiùngere
1130,bedecken::V,бүрүй,coprire
1131,bedecken::V,бүрүй,ricoprire
1132,aufhängen::V,ыйаа,attaccare
1133,anzünden::V,умат,accèndere
1134,anzünden::V,умат,incendiare
1135,aufheben::V,өрө тарт,raccògliere
1136,zurücklassen::V,бырах,lasciare
1137,zurücklassen::V,бырах,lasciare indietro
1138,verlieren::V,сүтэр,pèrdere
1139,fallen lassen::V,түһэр,lasciare cadere
1140,fallen lassen::V,мүлчү тут,lasciare cadere
1141,machen::V,оҥор,fare
1142,machen::V,оҥоһун,fare
1143,herstellen::V,оҥор,produrre
1144,herstellen::V,оҥор,fabbricare
1145,bauen::V,тут,costruire
1146,reparieren::V,абырахтаа,riparare
1147,verbessern::V,тупсар,migliorare
1148,ändern::V,уларыт,mutare
1149,ändern::V,уларыт,cambiare
1150,graben::V,хас,scavare
1151,beugen::V,бокут,chinare
1152,beugen::V,бокут,flettere
1153,beugen::V,токурут,chinare
1154,beugen::V,токурут,flettere
1155,beugen::V,бүк баттаа,chinare
1156,beugen::V,бүк баттаа,flettere
1157,biegen::V,иэх,tòrcere
1158,biegen::V,өҕүлүннэр,tòrcere
1159,drehen::V,эргит,girare
1160,drehen::V,эргичит,girare
1161,wenden::V,эргилин,girare
1162,wenden::V,эргилин,voltare
1163,umdrehen::V,түҥнэр,rivoltare
1164,heben::V,көтөх,levare
1165,hochheben::V,таһаар,levare
1166,hochheben::V,таһаар,sollevare
1167,ergreifen::V,тут,afferrare
1168,halten::V,тут,tenere
1169,drücken::V,ык,premere
1170,schieben::V,ас,spìngere
1171,kratzen::V,кыһыы,grattare
1172,kratzen::V,кыһыы,graffiare
1173,lecken::V,салаа,leccare
1174,beißen::V,ытыр,mòrdere
1175,abreißen::V,быһа тарт,staccarsi
1176,abreißen::V,быһа тарт,strapparsi
1177,abreißen::V,туура тарт,staccarsi
1178,abreißen::V,туура тарт,strapparsi
1179,abschneiden::V,быс,tagliare
1180,abschneiden::V,быһан ыл,tagliare
1181,abschneiden::V,быһа баттаа,tagliare
1182,binden::V,кэлгий,legare
1183,binden::V,кэлгий,bendare
1184,stecken::V,батары ас,ficcare
1185,brechen::V,тоһут,rompere
1186,klopfen::V,тоҥсуй,bàttere
1187,hauen::V,оҕус,picchiare
1188,kleben::V,силимнээ,incollare
1189,reiben::V,аал,fregare
1190,streichen::V,сыбаа,spalmare
1191,schleifen::V,чочуй,arrotare
1192,schneiden::V,быс,tagliare
1193,rütteln::V,иэҕэҥнэт,scuòtere
1194,schütteln::V,сахсый,agitare
1195,schütteln::V,сахсый,scuòtere
1196,schwenken::V,дайбаа,agitare
1197,schwenken::V,дайбаа,sventolare
1198,schütten::V,кут,versare
1199,füllen::V,толор,riempire
1200,einwickeln::V,суулаа,involtare
1201,tragen::V,ит,portare
1202,schleppen::V,сос,trainare
1203,schleppen::V,сос,trascinare
1204,ziehen::V,тарт,tirare
1205,aufbewahren::V,уур,custodire
1206,aufbewahren::V,уур,conservare
1207,aufbewahren::V,харай,custodire
1208,aufbewahren::V,харай,conservare
1209,werfen::V,бырах,gettare
1210,werfen::V,бырах,lanciare
1211,fangen::V,хап,prèndere
1212,fangen::V,хап,acchiappare
1213,packen::V,тут,pigliare
1214,packen::V,тут,afferrare
1215,verstecken::V,саһыар,nascondere
1216,teilen::V,үллэр,divìdere
1217,schicken::V,ыыт,inviare
1218,bringen::V,аҕал,portare
1219,bringen::V,аҕал,apportare
1220,hinzufügen::V,эп,aggiùngere
1221,bekommen::V,ыл,ricevere
1222,bekommen::V,булун,ricevere
1223,erhalten::V,ыл,ricevere
1224,nehmen::V,ыл,prèndere
1225,wählen::V,быыбардаа,elèggere
1226,wählen::V,быыбардаа,scegliere
1227,auswählen::V,тал,scegliere
1228,bewahren::V,харай,conservare
1229,behindern::V,мэһэйдээ,impedire
1230,verderben::V,буорту гын,guastare
1231,beschädigen::V,алдьат,danneggiare
1232,zerbrechen::V,үлтүрүт,rompere
1233,zerbrechen::V,үлтүрүт,spezzare
1234,zerreißen::V,хайыта тарт,stracciare
1235,zerstören::V,алдьат,distrùggere
1236,verbrennen::V,уоттаа,bruciare
1237,geben::V,биэр,dare
1238,reichen::V,аҕал,pòrgere
1239,schenken::V,бэлэхтээ,regalare
1240,versprechen::V,эрэннэр,promettere
1241,wünschen::V,баҕар,augurare
1242,loben::V,хайҕаа,lodare
1243,küssen::V,уураа,baciare
1244,wiegen::V,бигээ,cullare
1245,wiegen::V,бигээ,dondolare
1246,zudecken::V,сап,coprire
1247,zudecken::V,бүрүй,coprire
1248,wecken::V,уһугуннар,svegliare
1249,zeigen::V,көрдөр,indicare
1250,führen::V,салай,guidare
1251,führen::V,салай,condurre
1252,lehren::V,үөрэт,insegnare
1253,unterrichten::V,үөрэт,istruire
1254,unterrichten::V,үөрэт,insegnare
1255,aufziehen::V,иит,allevare
1256,leiten::V,салай,avviare
1257,leiten::V,салай,dirìgere
1258,antreiben::V,кыһай,incitare
1259,lassen::V,күһэй,fare
1260,einladen::V,ыҥыр,invitare
1261,vereinigen::V,холбоо,unire
1262,vereinigen::V,түм,unire
1263,besuchen::V,сырыт,visitare
1264,besuchen::V,сырыт,far vìsita a
1265,besuchen::V,билсэ сырыт,visitare
1266,besuchen::V,билсэ сырыт,far vìsita a
1267,treffen::V,көрүс,incontrare
1268,sich versammeln::V,мүһүн,rinunirsi
1269,sich versammeln::V,түмүс,rinunirsi
1270,spielen::V,оонньоо,giocare
1271,singen::V,ыллаа,cantare
1272,tanzen::V,үҥкүүлээ,danzare
1273,sich trennen::V,араҕыс,separarsi
1274,verlassen::V,хааллар,lasciare
1275,verlassen::V,хааллар,abbandonare
1276,retten::V,өрүһүй,salvare
1277,bewachen::V,араҥаччылаа,custodire
1278,schützen::V,көмүскээ,protèggere
1279,verteidigen::V,көмүскээ,difèndere
1280,sich schlagen::V,охсус,bàttersi
1281,schießen::V,ытыалаа,sparare
1282,siegen::V,хот,vìncere
1283,siegen::V,кыай,vìncere
1284,ärgern::V,кыыһырт,stizzire
1285,schlagen::V,оҕус,bàttere
1286,treten::V,тэп,calciare
1287,stechen::V,кэй,pùngere
1288,stoßen::V,кэп,urtare
1289,stoßen::V,кэп,spìngere
1290,stoßen::V,үтүрүй,urtare
1291,stoßen::V,үтүрүй,spìngere
1292,stehlen::V,уор,rubare
1293,stören::V,мэһэйдээ,disturbare
1294,belästigen::V,батар,molestare
1295,belästigen::V,батар,importunare
1296,verbergen::V,кистээ,celare
1297,verbergen::V,кистээ,nascondere
1298,täuschen::V,албыннаа,ingannare
1299,betrügen::V,албыннаа,frodare
1300,betrügen::V,албыннаа,truffare
1301,töten::V,өлөр,uccìdere
1302,wohnen::V,олор,abitare
1303,arbeiten::V,үлэлээ,lavorare
1304,sammeln::V,мус,raccògliere
1305,sammeln::V,мус,collezionare
1306,sammeln::V,хомуй,raccògliere
1307,sammeln::V,хомуй,collezionare
1308,pflücken::V,үргээ,cògliere
1309,jagen::V,бултаа,cacciare
1310,fischen::V,балыктаа,pescare
1311,fassen::V,тут,catturare
1312,fassen::V,тут,acchiappare
1313,hüten::V,манаа,pascolare
1314,treiben::V,үүр,spìngere
1315,anbinden::V,баай,legare
1316,anbinden::V,баай,attaccare
1317,füttern::V,аһат,dar da mangiare a
1318,melken::V,ыа,mùngere
1319,hacken::V,кэрт,tritare
1320,hacken::V,кэрт,spaccare
1321,gießen::V,сиигирт,annaffiare
1322,reifen::V,бус,maturare
1323,zubereiten::V,бэлэмнээ,preparare
1324,kochen::V,буһар,cuòcere
1325,backen::V,буһар,cuòcere
1326,backen::V,буһар,cuòcere al forno
1327,braten::V,хооруй,frìggere
1328,braten::V,хооруй,arrostire
1329,braten::V,ыһаарылаа,frìggere
1330,braten::V,ыһаарылаа,arrostire
1331,braten::V,соркуойдаа,frìggere
1332,braten::V,соркуойдаа,arrostire
1333,umrühren::V,былаа,mescolare
1334,stricken::V,өр,llavorare a maglia
1335,nähen::V,иистэн,cucire
1336,färben::V,кырааскалаа,tìngere
1337,reinigen::V,ыраастаа,pulire
1338,reinigen::V,ыраастаа,nettare
1339,waschen::V,сууй,lavare
1340,abwischen::V,сот,asciugare
1341,spülen::V,сайҕаа,lavare
1342,spülen::V,сайҕаа,sciacquare
1343,fegen::V,сиппий,spazzare
1344,kehren::V,харбаа,spazzare
1345,baden::V,сөтүөлээ,bagnarsi
1346,baden::V,сөтүөлээ,fare il bagno
1347,sich waschen::V,суун,lavarsi
1348,ausziehen::V,уһул,tògliersi
1349,anziehen::V,кэтэрт,mettersi
1350,anziehen::V,кэтэрт,indossare
1351,sich anziehen::V,таҥын,vestirsi
1352,kämmen::V,тараа,pettinare
1353,schmücken::V,симээ,ornare
1354,schmücken::V,симээ,decorare
1355,sagen::V,диэ,dire
1356,sprechen::V,эт,parlare
1357,sprechen::V,саҥар,parlare
1358,reden::V,кэпсэт,parlare
1359,sich unterhalten::V,кэпсэт,conversare
1360,fragen::V,ыйыт,chièdere
1361,fragen::V,ыйыт,domandare
1362,bitten::V,көрдөс,pregare
1363,erzählen::V,кэпсээ,narrare
1364,erzählen::V,кэпсээ,raccontare
1365,erzählen::V,сэһэргээ,narrare
1366,erzählen::V,сэһэргээ,raccontare
1367,mitteilen::V,биллэр,comunicare
1368,nennen::V,ааттаа,nominare
1369,rufen::V,ыҥыр,chiamare
1370,prahlen::V,чабылан,vantarsi
1371,prahlen::V,киһиргээ,vantarsi
1372,übersetzen::V,тылбаастаа,tradurre
1373,denken::V,санаа,pensare
1374,denken::V,толкуйдаа,pensare
1375,glauben::V,итэҕэй,credere
1376,bemerken::V,бэлиэтээ,notare
1377,bemerken::V,бэлиэтээ,osservare
1378,erkennen::V,бил,riconoscere
1379,begreifen::V,өйдөө,capire
1380,begreifen::V,өйдөө,comprèndere
1381,verstehen::V,өйдөө,intèndere
1382,verstehen::V,өйдөө,comprèndere
1383,lernen::V,үөрэн,imparare
1384,lernen::V,үөрэн,apprèndere
1385,wissen::V,бил,sapere
1386,sich erinnern an::V,аҕын,ricordare
1387,sich erinnern an::V,аҕын,ricordarsi di
1388,vergessen::V,умун,dimenticare
1389,messen::V,кэмнээ,misurare
1390,messen::V,кээмэйдээ,misurare
1391,zählen::V,аах,contare
1392,rechnen::V,аах,contare
1393,rechnen::V,аах,calcolare
1394,lesen::V,аах,lèggere
1395,malen::V,уруһуйдаа,dipìngere
1396,zeichnen::V,уруһуйдаа,disegnare
1397,schreiben::V,суруй,scrìvere
1398,besitzen::V,баһылаа,possedere
1399,kaufen::V,атыылас,comprare
1400,kaufen::V,атыылас,acquistare
1401,verkaufen::V,атыылаа,vendere
1402,bezahlen::V,төлөө,pagare
1403,zahlen::V,төлөө,pagare
1404,beherrschen::V,баһылаа,dominare
1405,ertragen::V,тулуй,sopportare
