,Concept_ID,it,eu
1557,bitten::V,pregare,eskatu
1558,bitten::V,pregare,galdegin
1559,erzählen::V,narrare,edestu
1560,erzählen::V,narrare,kontatu
1561,erzählen::V,raccontare,edestu
1562,erzählen::V,raccontare,kontatu
1563,mitteilen::V,comunicare,jakinarazi
1564,nennen::V,nominare,izena eman
1565,rufen::V,chiamare,dei egin
1566,prahlen::V,vantarsi,harrokerian ibili
1567,prahlen::V,vantarsi,ahoberokeriak esan
1568,übersetzen::V,tradurre,itzuli
1569,denken::V,pensare,pentsatu
1570,denken::V,pensare,gogoeta egin
1571,glauben::V,credere,sinetsi
1572,bemerken::V,notare,ohartu
1573,bemerken::V,notare,konturatu
1574,bemerken::V,osservare,ohartu
1575,bemerken::V,osservare,konturatu
1576,erkennen::V,riconoscere,ezagutu
1577,erkennen::V,riconoscere,antzeman
1578,begreifen::V,capire,ulertu
1579,begreifen::V,comprèndere,ulertu
1580,verstehen::V,intèndere,aditu
1581,verstehen::V,comprèndere,aditu
1582,lernen::V,imparare,ikasi
1583,lernen::V,apprèndere,ikasi
1584,wissen::V,sapere,jakin
1585,sich erinnern an::V,ricordare,gogoratu
1586,sich erinnern an::V,ricordare,gogoan izan
1587,sich erinnern an::V,ricordarsi di,gogoratu
1588,sich erinnern an::V,ricordarsi di,gogoan izan
1589,vergessen::V,dimenticare,ahaztu
1590,vergessen::V,dimenticare,ahantzi
1591,messen::V,misurare,neurtu
1592,zählen::V,contare,zenbatu
1593,zählen::V,contare,kopuratu
1594,rechnen::V,contare,kalkulatu
1595,rechnen::V,calcolare,kalkulatu
1596,lesen::V,lèggere,irakurri
1597,malen::V,dipìngere,margotu
1598,zeichnen::V,disegnare,marraztu
1599,schreiben::V,scrìvere,idatzi
1600,besitzen::V,possedere,ukan
1601,besitzen::V,possedere,eduki
1602,kaufen::V,comprare,erosi
1603,kaufen::V,acquistare,erosi
1604,verkaufen::V,vendere,saldu
1605,bezahlen::V,pagare,ordaindu
1606,zahlen::V,pagare,ordaindu
1607,beherrschen::V,dominare,menpean izan
1608,ertragen::V,sopportare,jasan
1609,ertragen::V,sopportare,pairatu
