,Concept_ID,sl,mhr
735,heute::ADV,dánes,та́че
736,morgen::ADV,jútri,эрла́
737,bald::ADV,kmálu,вашке́
738,dann::ADV,nató,вара́
739,gestern::ADV,včéraj,теҥге́че
740,einst::ADV,nékdaj,икана́
741,damals::ADV,tedàj,туна́м
742,damals::ADV,takràt,туна́м
743,danach::ADV,potèm,вара́
744,vorher::ADV,poprèj,о́нчыч
745,zuerst::ADV,spŕva,онда́к
746,einmal::ADV,ênkrat,икана́
747,manchmal::ADV,včásih,ка́шын
748,manchmal::ADV,včásih,кокла́н
749,oft::ADV,pogósto,чӱ́чкыдын
750,immer::ADV,védno,эре́
751,immer::ADV,védno,ту́тыш
752,immer::ADV,zméraj,эре́
753,immer::ADV,zméraj,ту́тыш
754,niemals::ADV,nikdàr,ок нигуна́м
755,hier::ADV,tù,ты́ште
756,hier::ADV,túkaj,ты́ште
757,hierhin::ADV,sèmkaj,ты́шке
758,hierhin::ADV,sèmkaj,тыш
759,von hier::ADV,od tú,тыше́ч
760,von hier::ADV,od tú,тыве́ч
761,dort::ADV,tàm,ту́што
762,dorthin::ADV,tjà,туш
763,dorthin::ADV,tjà,ту́шко
764,geradeaus::ADV,rávno napréj,вик
765,vorwärts::ADV,napréj,о́нчыко
766,rückwärts::ADV,zádaj,шеҥге́к
767,zurück::ADV,nazáj,мӧҥге́ш
768,unten::ADV,dôli,ӱ́лнӧ
769,unten::ADV,dôli,йыма́лне
770,unten::ADV,spôdaj,ӱ́лнӧ
771,unten::ADV,spôdaj,йыма́лне
772,hinab::ADV,dôl,йыма́к
773,oben::ADV,gôri,кӱ́шнӧ
774,oben::ADV,gôri,ӱмба́лне
775,oben::ADV,zgôraj,кӱ́шнӧ
776,oben::ADV,zgôraj,ӱмба́лне
777,hinauf::ADV,gôr,кӱ́ш
778,hinauf::ADV,gôr,кӱ́шкӧ
779,überall::ADV,povsód,чыла́ вере́
780,nicht::ADV,ne,ок
781,nicht::ADV,ne,о́геш
782,ein wenig::ADV,málo,изи́ш
783,kaum::ADV,kómaj,пыкше́
784,sehr::ADV,zeló,чот
785,so::ADV,takó,тыге́
786,noch::ADV,še,а́ле
787,nur::ADV,samó,гына́
788,schon::ADV,žè,ы́нде
789,wieder::ADV,spét,ада́к
790,vergebens::ADV,zamàn,ара́м
791,vergebens::ADV,zastónj,ара́м
792,vor::PRP,pred,о́нчыч
793,hinter::PRP,za,шеҥге́лне
794,unter::PRP,pod,йыма́лне
795,durch::PRP,skózi,вошт
796,neben::PRP,kràj,вокте́н
797,neben::PRP,póleg,вокте́н
798,zwischen::PRP,med,кокла́ште
799,zwischen::PRP,izmed,кокла́ште
800,wegen::PRP,zarádi,верч
801,dies::PRN,tó,ти́де
802,das::PRN,tó,са́де
803,alles::PRN,vsè,чыла́
804,ich::PRN,jàz,мый
805,du::PRN,tí,тый
806,er::PRN,òn,ту́до
807,wir::PRN,mí,ме
808,ihr::PRN,ví,те
809,sie::PRN,ôni,ну́но
810,was::FPRN,káj,мо
811,wer::FPRN,kdó,кӧ
812,wo::FADV,kjé,куша́н
813,wohin::FADV,kám,куш
814,wohin::FADV,kám,ку́шко
815,wie::FADV,kakó,кузе́
816,warum::FADV,zakáj,мо
817,warum::FADV,zakáj,мола́н
818,wieviel::FNUM,kóliko,куна́р
819,eins::NUM,êden,ик
820,zwei::NUM,dvá,ко́кыт
821,drei::NUM,trí,кум
822,vier::NUM,štíri,ныл
823,fünf::NUM,pét,вич
824,sechs::NUM,šést,куд
825,sieben::NUM,sédem,шым
826,acht::NUM,ósem,канда́ш
827,neun::NUM,devét,инде́ш
828,zehn::NUM,desét,лу
829,elf::NUM,enájst,лати́к
830,zwölf::NUM,dvánajst,латко́к
831,zwanzig::NUM,dvájset,ко́ло
832,dreißig::NUM,trídeset,ку́мло
833,vierzig::NUM,štírideset,ны́лле
834,fünfzig::NUM,pétdeset,ви́тле
835,sechzig::NUM,šéstdeset,ку́дло
836,siebzig::NUM,sédemdeset,шы́мле
837,achtzig::NUM,ósemdeset,канда́шле
838,neunzig::NUM,devétdeset,инде́шле
839,hundert::NUM,stó,шӱ́дӧ
840,tausend::NUM,tísoč,тӱже́м
841,und::CNJ,in,да
842,und::CNJ,in,ден
843,oder::CNJ,áli,я
844,oder::CNJ,áli,а́ле
845,stehen::V,státi,шога́ш
846,sitzen::V,sedéti,шинча́ш
847,liegen::V,ležáti,кия́ш
848,hängen::V,viséti,кеча́ш
849,werden::V,postáti,лия́ш
850,passieren::V,zgodíti se,лия́ш
851,beginnen::V,začéti se,тӱҥгала́ш
852,enden::V,končáti se,пыта́ш
853,wechseln::V,ménjati se,вашталта́ш
854,aufgehen[Sonne]::V,vzíti,лекта́ш
855,untergehen[Sonne]::V,zaíti,шинча́ш
856,scheinen[Sonne]::V,sijáti,волгалта́ш
857,donnern::V,grméti,кӱдырта́ш
858,donnern::V,grméti,сургалта́ш
859,wehen::V,píhati,пуа́ш
860,strömen::V,líti,шийалтара́ш
861,fließen::V,têči,йога́ш
862,sich drehen::V,vrtéti se,пӧрда́ш
863,schwanken::V,kolébati,лӱҥга́ш
864,schwanken::V,kolébati,тайныла́ш
865,schwingen::V,níhati,рӱпшалта́ш
866,fallen::V,pádati,воза́ш
867,fallen::V,pádati,йӧрла́ш
868,brennen::V,goréti,йӱла́ш
869,rauchen::V,kadíti se,шикша́ш
870,regnen::V,deževáti,йӱра́ш
871,gefrieren::V,zmŕzniti,кылма́ш
872,gefrieren::V,zmŕzniti,ияҥа́ш
873,tauen::V,tájati,шула́ш
874,schmelzen::V,kopnéti,лева́ш
875,trocknen::V,sušíti se,кошка́ш
876,sieden::V,kipéti,шола́ш
877,faulen::V,gníti,шӱя́ш
878,verfaulen::V,zgníti,шӱйы́н шуа́ш
879,reißen::V,tŕgati se,кӱрла́ш
880,versinken::V,pogrézniti se,пуре́н кая́ш
881,vergehen::V,miníti,эрте́н кая́ш
882,erscheinen::V,pojáviti se,толы́н лекта́ш
883,verschwinden::V,izgíniti,йома́ш
884,sinken::V,péšati,пуча́ш
885,abnehmen::V,pojémati,пуча́ш
886,zunehmen::V,véčati se,шукема́ш
887,zunehmen::V,množíti se,шукема́ш
888,steigen::V,dvígati se,нӧлталта́ш
889,wachsen::V,rásti,кушка́ш
890,glänzen::V,sijáti,йылгыжа́ш
891,funkeln::V,ískriti se,чолга́ш
892,lärmen::V,ropotáti,рӱшка́ш
893,lärmen::V,razgrájati,рӱшка́ш
894,läuten::V,zvoníti,мура́ш
895,klingeln::V,zvončkljáti,йыҥгырта́ш
896,klirren::V,žvenketáti,чылдыртата́ш
897,brausen::V,šuméti,лӱшка́ш
898,rauschen::V,šuštéti,лыжга́ш
899,rauschen::V,šelestéti,лыжга́ш
900,klingen::V,zvenéti,йоҥга́ш
901,bellen::V,lájati,опта́ш
902,heulen::V,zavíjati,урмыжа́ш
903,blasen::V,píhniti,пуала́ш
904,pfeifen::V,pískati,шӱ́шкаш
905,pfeifen::V,žvížgati,шӱ́шкаш
906,schreien::V,kričáti,кычкыра́ш
907,stöhnen::V,stókati,йыҥыса́ш
908,zittern::V,drgetáti,чытыра́ш
909,leben::V,živéti,ила́ш
910,geboren werden::V,rodíti se,шоча́ш
911,atmen::V,díhati,шӱла́ш
912,trinken::V,píti,йӱа́ш
913,essen::V,jésti,кочка́ш
914,schlucken::V,požírati,нела́ш
915,müde werden::V,péšati,ноя́ш
916,müde werden::V,utrúditi se,ноя́ш
917,einschlafen::V,zaspáti,мале́н колта́ш
918,schlafen::V,spáti,мала́ш
919,aufwachen::V,zbudíti se,помыжалта́ш
920,aufstehen::V,vstáti,кынела́ш
921,sich erholen::V,oddahníti se,кана́ш
922,krank werden::V,oboléti,черлане́н воза́ш
923,krank sein::V,bíti bolán,черлане́н кия́ш
924,schmerzen::V,boléti,коршта́ш
925,husten::V,kášljati,кокыра́ш
926,genesen::V,okrévati,тӱрла́ш
927,genesen::V,okrévati,тазаҥа́ш
928,sterben::V,umréti,кола́ш
929,umkommen::V,pogíniti,вуй йома́ш
930,sich bewegen::V,zganíti se,кошта́ш
931,sich rühren::V,premakníti se,тарвана́ш
932,sich erheben::V,vstájati,кынела́ш
933,sich erheben::V,vzdígniti se,кынела́ш
934,sich setzen::V,sésti,шинча́ш
935,hinfallen::V,pásti dôl,йӧрла́ш
936,laufen::V,hodíti,кошта́ш
937,schreiten::V,stópati,ошкыла́ш
938,spazierengehen::V,na sprehòd íti,гуля́яш
939,eilen::V,drvéti,вашка́ш
940,sich beeilen::V,hitéti,вашкешта́ш
941,sausen::V,dírkati,юлтка́ш
942,rennen::V,dírjati,куржтала́ш
943,springen::V,skákati,тӧршта́ш
944,klettern::V,plézati,кӱза́ш
945,schaukeln::V,kolébati,лӱҥгалта́ш
946,kriechen::V,pláziti se,нушка́ш
947,schwimmen::V,plávati,ия́ш
948,tauchen::V,potápljati se,шуҥгалта́ш
949,rudern::V,vesláti,удыра́ш
950,fahren::V,vozíti se,кудала́ш
951,fahren::V,peljáti se,кудала́ш
952,fliegen::V,létati,чоҥешта́ш
953,gehen::V,íti,кая́ш
954,weggehen::V,odíti,кораҥа́ш
955,abfahren::V,odpeljáti se,лекта́ш
956,anhalten::V,ustáviti se,чарна́ш
957,hineingehen::V,íti nóter,пура́ш
958,eintreten::V,vstopíti,пура́ш
959,kommen::V,príti,тола́ш
960,ankommen::V,prispéti,шуа́ш
961,ankommen::V,prihájati,шуа́ш
962,zurückkommen::V,vrníti se,пӧртыла́ш
963,bleiben::V,ostáti,кода́ш
964,warten::V,čákati,вуча́ш
965,erwarten::V,pričakováti,вуча́ш
966,suchen::V,iskáti,кычала́ш
967,finden::V,nájti,муа́ш
968,versuchen::V,poskúšati,толаша́ш
969,vorbereiten::V,pripráviti,ямдыла́ш
970,lieben::V,ljubíti,йӧрата́ш
971,mögen::V,márati,йӧрата́ш
972,lachen::V,smejáti se,воштыла́ш
973,rühren::V,ganíti,ку́мыл тарвата́ш
974,weinen::V,jókati,шорта́ш
975,weinen::V,plákati,шорта́ш
976,schimpfen::V,psováti,каргаша́ш
977,schimpfen::V,zmérjati,каргаша́ш
978,sich ärgern::V,jezíti se,сыра́ш
979,sich fürchten::V,báti se,лӱда́ш
980,fürchten::V,báti se,лӱда́ш
981,fliehen::V,bežáti,куржа́ш
982,flüchten::V,pobégniti,куржа́ш
983,sehen::V,vídeti,ужа́ш
984,anschauen::V,oglédati,онча́ш
985,ansehen::V,glédati,эскера́ш
986,hören::V,slíšati,кола́ш
987,zuhören::V,poslúšati,колышта́ш
988,probieren::V,poskúšati,тамла́ш
989,riechen::V,dúhati,ӱпшынча́ш
990,fühlen::V,čutíti,шижа́ш
991,scheinen::V,zdéti se,чуча́ш
992,zu sehen sein::V,vídeti se,коя́ш
993,vernehmen::V,čúti,кола́ш
994,frieren::V,zébsti,кылма́ш
995,tun::V,délati,ышта́ш
996,können::V,môči,мошта́ш
997,wollen::V,hotéti,тӱна́ш
998,anfangen::V,začéti,тӱҥала́ш
999,beenden::V,dokončáti,пытара́ш
1000,aufhören::V,prenéhati,чарна́ш
1001,gelingen::V,uspéti,сай лекта́ш
1002,gelingen::V,posréčiti se,сай лекта́ш
1003,geraten::V,obnêsti se,лекта́ш
1004,öffnen::V,odpréti,поча́ш
1005,schließen::V,zapréti,петыра́ш
1006,stellen::V,postáviti,шында́ш
1007,setzen::V,posadíti,шында́ш
1008,legen::V,položíti,опта́ш
1009,legen::V,položíti,пышта́ш
1010,berühren::V,dotíkati se,тӱка́ш
1011,verbinden::V,obvézati,пида́ш
1012,bedecken::V,pokríti,леведа́ш
1013,aufhängen::V,obésiti,сака́ш
1014,anzünden::V,zažgáti,чӱкта́ш
1015,aufheben::V,vzdígniti,нӧлтала́ш
1016,zurücklassen::V,zapustíti,кода́ш
1017,verlieren::V,izgubíti,йомдара́ш
1018,fallen lassen::V,navréči,воза́ш
1019,machen::V,naredíti,ышта́ш
1020,machen::V,napráviti,ышта́ш
1021,herstellen::V,izdélati,ямдыла́ш
1022,bauen::V,gradíti,чоҥа́ш
1023,reparieren::V,popráviti,ачала́ш
1024,verbessern::V,izbóljšati,саемда́ш
1025,ändern::V,spremeníti,весемда́ш
1026,graben::V,kopáti,кӱнча́ш
1027,graben::V,grêbsti,кӱнча́ш
1028,beugen::V,upogníti,пӱгырта́ш
1029,biegen::V,zavíjati,лывырта́ш
1030,drehen::V,vrtéti,пӱтыра́ш
1031,wenden::V,obrníti,ирала́ш
1032,umdrehen::V,zasúkati,савырала́ш
1033,heben::V,dvígati,нӧлта́ш
1034,hochheben::V,privzdígniti,нӧлта́ш
1035,ergreifen::V,zgrábiti,руалта́ш
1036,halten::V,držáti,куча́ш
1037,drücken::V,tiščáti,иша́ш
1038,drücken::V,tiščáti,темда́ш
1039,schieben::V,ríniti,шӱкала́ш
1040,kratzen::V,práskati,удыра́ш
1041,lecken::V,lízati,нула́ш
1042,beißen::V,grísti,пура́ш
1043,abreißen::V,odtŕgati,кӱрла́ш
1044,abschneiden::V,odrézati,пӱчка́ш
1045,binden::V,vézati,кылда́ш
1046,stecken::V,vtakníti,шуралта́ш
1047,brechen::V,lomíti,тодышта́ш
1048,klopfen::V,tólči,кыра́ш
1049,hauen::V,séči,тӱя́ш
1050,kleben::V,lépiti,клеитла́ш
1051,reiben::V,tréti,йыга́ш
1052,reiben::V,tréti,туржала́ш
1053,reiben::V,dŕgniti,йыга́ш
1054,reiben::V,dŕgniti,туржала́ш
1055,streichen::V,namázati,шӱра́ш
1056,schleifen::V,brúsiti,шума́ш
1057,schleifen::V,brúsiti,яна́ш
1058,schneiden::V,rézati,пӱчка́ш
1059,rütteln::V,strésti,рӱза́ш
1060,schütteln::V,majáti,почка́ш
1061,schwenken::V,obrníti,рӱза́ш
1062,schütten::V,sípati,опта́ш
1063,füllen::V,napolníti,тема́ш
1064,einwickeln::V,zavíti,вӱдыла́ш
1065,tragen::V,nêsti,нумала́ш
1066,schleppen::V,vláčiti,шӱдыра́ш
1067,ziehen::V,vléči,шупша́ш
1068,aufbewahren::V,shranjeváti,арала́ш
1069,werfen::V,lúčati,шуа́ш
1070,werfen::V,lúčati,кышка́ш
1071,fangen::V,ujéti,куча́ш
1072,packen::V,prijéti,руалта́ш
1073,verstecken::V,skríti,тоя́ш
1074,teilen::V,razdelíti,пӧла́ш
1075,schicken::V,pošíljati,колта́ш
1076,bringen::V,prinêsti,конда́ш
1077,hinzufügen::V,pristáviti,ешара́ш
1078,bekommen::V,dobíti,нала́ш
1079,erhalten::V,prejéti,нала́ш
1080,nehmen::V,vzéti,нала́ш
1081,wählen::V,izbírati,сайла́ш
1082,auswählen::V,izbráti,таҥгла́ш
1083,bewahren::V,ohraníti,сакла́ш
1084,behindern::V,ovírati,чаракла́ш
1085,verderben::V,pokváriti,пужа́ш
1086,beschädigen::V,poškodováti,пужа́ш
1087,zerbrechen::V,razlomíti,пудырта́ш
1088,zerreißen::V,raztŕgati,кӱрла́ш
1089,zerstören::V,razrúšiti,шалата́ш
1090,verbrennen::V,sežgáti,йӱлата́ш
1091,geben::V,dáti,пуа́ш
1092,reichen::V,séči,пуа́ш
1093,reichen::V,molíti,пуа́ш
1094,schenken::V,podáriti,пӧлекла́ш
1095,versprechen::V,obljubíti,сӧра́ш
1096,wünschen::V,vóščiti,тылана́ш
1097,loben::V,hváliti,мокта́ш
1098,küssen::V,poljubováti,шупшала́ш
1099,wiegen::V,zíbati,рӱпша́ш
1100,zudecken::V,pokríti,леведа́ш
1101,wecken::V,zbudíti,помыжалтара́ш
1102,zeigen::V,pokázati,ончыкта́ш
1103,führen::V,vêsti,вӱда́ш
1104,lehren::V,učíti,туныкта́ш
1105,unterrichten::V,poučeváti,туныкта́ш
1106,aufziehen::V,vzgojíti,орышта́ш
1107,leiten::V,uprávljati,вӱда́ш
1108,leiten::V,uprávljati,вуйлата́ш
1109,antreiben::V,goníti,поктыла́ш
1110,lassen::V,povzročíti,-та́ш
1111,einladen::V,povábiti,ӱжа́ш
1112,vereinigen::V,zdrúžiti,иктешла́ш
1113,besuchen::V,obiskáti,то́лын кая́ш
1114,treffen::V,pogodíti,вашлия́ш
1115,sich versammeln::V,zbráti se,погына́ш
1116,sich versammeln::V,zbráti se,чумырга́ш
1117,spielen::V,igráti se,мода́ш
1118,singen::V,péti,мура́ш
1119,tanzen::V,plésati,кушта́ш
1120,sich trennen::V,ločíti se,ойырла́ш
1121,verlassen::V,zapustíti,кудалта́ш
1122,retten::V,réšiti,утара́ш
1123,bewachen::V,strážiti,орола́ш
1124,schützen::V,sčítiti,арала́ш
1125,verteidigen::V,braníti,арала́ш
1126,sich schlagen::V,têpsti se,кредала́ш
1127,schießen::V,stréljati,лӱя́ш
1128,siegen::V,zmágati,сеҥа́ш
1129,ärgern::V,jezíti,сырыкта́ш
1130,ärgern::V,razbúriti,сырыкта́ш
1131,schlagen::V,têpsti,пера́ш
1132,schlagen::V,udáriti,пера́ш
1133,treten::V,teptáti,тошка́ш
1134,stechen::V,ubôsti,кера́ш
1135,stoßen::V,peháti,шӱкала́ш
1136,stoßen::V,drégniti,шӱкала́ш
1137,stehlen::V,ukrásti,шолышта́ш
1138,stehlen::V,pokrásti,шолышта́ш
1139,stören::V,motíti,мешая́ш
1140,belästigen::V,nadlegováti,толаштара́ш
1141,verbergen::V,skríti,шылта́ш
1142,täuschen::V,slepíti,ондала́ш
1143,betrügen::V,várati,ондала́ш
1144,betrügen::V,ogoljufáti,ондала́ш
1145,töten::V,ubíti,пушта́ш
1146,wohnen::V,prebívati,ила́ш
1147,arbeiten::V,délati,пашалана́ш
1148,arbeiten::V,délati,паша́м ышта́ш
1149,sammeln::V,zbráti,пога́ш
1150,pflücken::V,obráti,кӱра́ш
1151,jagen::V,lovíti,сонарла́ш
1152,fischen::V,ribáriti,кол куча́ш
1153,fassen::V,zajéti,куча́ш
1154,hüten::V,pásti,кӱта́ш
1155,treiben::V,pogánjati,покта́ш
1156,anbinden::V,privézati,йолышта́ш
1157,füttern::V,kŕmiti,пукша́ш
1158,melken::V,mólsti,лӱшта́ш
1159,hacken::V,sékati,руа́ш
1160,gießen::V,ulíti,шава́ш
1161,reifen::V,zoréti,кӱа́ш
1162,zubereiten::V,pripráviti,ямдыла́ш
1163,kochen::V,kúhati,шолта́ш
1164,backen::V,cvréti,кӱкташ
1165,braten::V,pêči,пуштыла́ш
1166,braten::V,pêči,жаритла́ш
1167,umrühren::V,preméšati,луга́ш
1168,stricken::V,plêsti,пида́ш
1169,nähen::V,šívati,урга́ш
1170,färben::V,bárvati,чиялта́ш
1171,reinigen::V,očístiti,эрыкта́ш
1172,waschen::V,opráti,мушка́ш
1173,abwischen::V,obrísati,ӱшта́ш
1174,spülen::V,splakováti,шӱалта́ш
1175,fegen::V,pométati,ӱшта́ш
1176,kehren::V,mésti,ӱшта́ш
1177,baden::V,kópati se,йӱштыла́ш
1178,sich waschen::V,umíti se,мушкылта́ш
1179,ausziehen::V,izvléči,кудаша́ш
1180,anziehen::V,obléči,чия́ш
1181,sich anziehen::V,obléči se,чия́ш
1182,kämmen::V,česáti,шера́ш
1183,schmücken::V,okrasíti,тӱзата́ш
1184,schmücken::V,okrasíti,чеверта́ш
1185,sagen::V,dejáti,ойла́ш
1186,sagen::V,dejáti,каласа́ш
1187,sprechen::V,govoríti,кутыра́ш
1188,reden::V,rêči,мутлана́ш
1189,sich unterhalten::V,razgovárjati se,кутыра́ш
1190,fragen::V,vprášati,йода́ш
1191,bitten::V,prosíti,йода́ш
1192,erzählen::V,práviti,ойла́ш
1193,mitteilen::V,naznániti,увертара́ш
1194,nennen::V,imenováti,лӱмда́ш
1195,rufen::V,klícati,ӱжа́ш
1196,prahlen::V,baháti se,моктана́ш
1197,übersetzen::V,prevêsti,кусара́ш
1198,denken::V,mísliti,шона́ш
1199,glauben::V,verjéti,ӱшана́ш
1200,bemerken::V,opáziti,шижа́ш
1201,erkennen::V,spoznáti,пала́ш
1202,begreifen::V,pôjmiti,ыҥла́ш
1203,verstehen::V,razuméti,умыла́ш
1204,lernen::V,učíti se,тунема́ш
1205,wissen::V,znáti,шинча́ш
1206,wissen::V,védeti,шинча́ш
1207,sich erinnern an::V,spómniti se,шарна́ш
1208,vergessen::V,pozábiti,монда́ш
1209,messen::V,mériti,виса́ш
1210,zählen::V,štéti,шотла́ш
1211,rechnen::V,račúnati,шотла́ш
1212,lesen::V,bráti,луда́ш
1213,lesen::V,čítati,луда́ш
1214,malen::V,slíkati,сӱретла́ш
1215,zeichnen::V,rísati,сӱретла́ш
1216,schreiben::V,písati,воза́ш
1217,besitzen::V,iméti,лия́ш
1218,kaufen::V,kupíti,нала́ш
1219,verkaufen::V,prodáti,ужала́ш
1220,bezahlen::V,pláčati,тӱла́ш
1221,zahlen::V,plačeváti,тӱла́ш
1222,beherrschen::V,obvládati,куча́ш
1223,ertragen::V,prenêsti,турка́ш
1224,Verstand::N,,уш
