,Concept_ID,lt,udm
1472,zeichnen::V,braižyti,суреданы
1473,schreiben::V,rašyti,гожъяны
1474,besitzen::V,turėti,луыны
1475,kaufen::V,pirkti,басьтыны
1476,verkaufen::V,parduoti,вузаны
1477,bezahlen::V,apmokėti,тырыны
1478,zahlen::V,mokėti,тырыны
1479,beherrschen::V,valdyti,кузёяськыны
1480,ertragen::V,kę̃sti,чиданы
1481,ertragen::V,pakelti,чиданы
1482,ertragen::V,iškę̃sti,чиданы
