,Concept_ID,kl,be
738,kaum::ADV,qaqutigorsuaq,ледзьве
739,sehr::ADV,assut,вельмі
740,noch::ADV,qeratavoq,яшчэ
741,schon::ADV,taava-una,ужо
742,wieder::ADV,kingumut,зноў
743,vergebens::ADV,angiluk,дарма
744,vergebens::ADV,angiluk,дарэмна
745,dies::PRN,manna,гэта
746,dies::PRN,matuma,гэта
747,das::PRN,ua,тое
748,ich::PRN,uanga,я
749,du::PRN,illit,ты
750,er::PRN,una,ён
751,wir::PRN,uagut,мы
752,ihr::PRN,ilissi,вы
753,sie::PRN,uku,яны
754,was::FPRN,aat?,што
755,wer::FPRN,kikkut,хто
756,wo::FADV,sumi,дзе
757,wohin::FADV,sumut,куды
758,wie::FADV,qanoq,як
759,warum::FADV,sooq,чаму
760,wieviel::FNUM,qassit,колькі
761,wieviel::FNUM,qanoq atsigisumik?,колькі
762,eins::NUM,ataaseq,адзін
763,zwei::NUM,marluk,два
764,drei::NUM,pingasut,тры
765,vier::NUM,sisamat,чатыры
766,vier::NUM,qajuusat,чатыры
767,fünf::NUM,tallimat,пяць
768,sechs::NUM,arfineq,шесць
769,sechs::NUM,arfinillit,шесць
770,sieben::NUM,arfineq-marluk,сем
771,acht::NUM,arfineq pingasut,восем
772,neun::NUM,qulingiluat,дзевяць
773,neun::NUM,arfineq sisamat,дзевяць
774,zehn::NUM,qulit,дзесяць
775,elf::NUM,aqqaneq,адзінаццаць
776,zwölf::NUM,aqqaneq-marluk,дванаццаць
777,zwanzig::NUM,tyve,дваццаць
778,dreißig::NUM,tredive,трыццаць
779,dreißig::NUM,pingasunik qulillit,трыццаць
780,vierzig::NUM,fyrre,сорак
781,fünfzig::NUM,halvtreds,пядзесят
782,fünfzig::NUM,tallimanik qulillit,пядзесят
783,sechzig::NUM,tres,шесдзесят
784,siebzig::NUM,halvfjerds,семдзесят
785,achtzig::NUM,firs,восемдзесят
786,neunzig::NUM,halvfems,дзевяноста
787,hundert::NUM,et hundrede,сто
788,tausend::NUM,et tusinde,тысяча
789,und::CNJ,aamma,і
790,und::CNJ,aamma,ды
791,oder::CNJ,imalluunnit,або
792,stehen::V,sikingavoq,стаяць
793,sitzen::V,ingippoq,сядзець
794,liegen::V,nalavoq,ляжаць
795,liegen::V,aqupivoq,ляжаць
796,hängen::V,nivinngarpaa,вісець
797,werden::V,pinngorpoq,стаць
798,werden::V,pinngorpoq,зрабіцца
799,passieren::V,pivoq,трапіцца
800,beginnen::V,aallarnerpaa,пачацца
801,enden::V,naggaserpaa,кончыцца
802,wechseln::V,immikkut ilivoq,мяняцца
803,untergehen[Sonne]::V,ilioqqaasoq,зайсці
804,scheinen[Sonne]::V,qinnorpoq,свяціць
805,scheinen[Sonne]::V,qinngorpoq,свяціць
806,donnern::V,kalleq,грымець
807,wehen::V,timmivoq,дзьмуць
808,sich drehen::V,ipippaa,круціцца
809,sich drehen::V,ipippaa,варочацца
810,schwanken::V,aalavoq,хістацца
811,schwingen::V,issakajaat or issakatsiaarut,гайдацца
812,schwingen::V,issakajaat or issakatsiaarut,калыхацца
813,fallen::V,quasivaa,падаць
814,brennen::V,seerpoq,гарэць
815,brennen::V,uuppaa,гарэць
816,rauchen::V,pujoorpoq,дымець
817,regnen::V,siallerpoq,дажджыць
818,gefrieren::V,qiulerpoq,замерзнуць
819,tauen::V,aappoq,раставаць
820,schmelzen::V,aappoq,плавіцца
821,schmelzen::V,aatsippaa,плавіцца
822,trocknen::V,panerserpaa,сохнуць
823,sieden::V,qalappoq,кіпець
824,reißen::V,qulli,ірвацца
825,reißen::V,alittorpaa,ірвацца
826,reißen::V,kimillanneq,ірвацца
827,versinken::V,kivivaa,тануць
828,versinken::V,apparpoq,тануць
829,vergehen::V,qaangerpaa,праходзіць
830,vergehen::V,sarsuppoq,праходзіць
831,erscheinen::V,takutippoq,зʼявіцца
832,sinken::V,kivivaa,спадаць
833,sinken::V,apparpoq,спадаць
834,abnehmen::V,ikillipput,паменшыцца
835,zunehmen::V,allisippaa,павялічвацца
836,steigen::V,allisippaa,паднімацца
837,wachsen::V,allivoq,расці
838,glänzen::V,qinngorpoq,блішчаць
839,glänzen::V,qinnorpoq,блішчаць
840,funkeln::V,uisorilavoq,бліскаць
841,läuten::V,avilualaarpoq,званіць
842,klingeln::V,aviluarpoq,званіць
843,klingeln::V,aviluarpaluppoq,званіць
844,brausen::V,ittuk,бушаваць
845,brausen::V,ittuppoq,бушаваць
846,brausen::V,ittuppaluppoq,бушаваць
847,bellen::V,qiluppoq,брахаць
848,heulen::V,maarpoq,выць
849,heulen::V,maalavoq,выць
850,heulen::V,miaggoorpoq,выць
851,blasen::V,aporneq,дзьмухнуць
852,pfeifen::V,siggartartitsivoq,свістаць
853,pfeifen::V,siorsulavoq,свістаць
854,schreien::V,suaarpoq,крычаць
855,stöhnen::V,nipiliorpoq,стагнаць
856,stöhnen::V,nipilliorpoq,стагнаць
857,zittern::V,qarsulivik,дрыжаць
858,leben::V,inuuvoq,жыць
859,geboren werden::V,inuuvoq,нарадзіцца
860,geboren werden::V,inunngorpoq,нарадзіцца
861,atmen::V,anersaarpoq,дыхаць
862,trinken::V,imerpoq,піць
863,essen::V,tamorpoq,есці
864,schlucken::V,tuluarnaq,глытаць
865,einschlafen::V,sinippoq,заснуць
866,schlafen::V,sinik,спаць
867,aufwachen::V,iterpoq,рассыпацца
868,aufwachen::V,eqqumavoq,рассыпацца
869,aufstehen::V,makippoq,устаць
870,sich erholen::V,qasuerserpoq,адпачываць
871,schmerzen::V,anneraa,балець
872,schmerzen::V,annernarpoq,балець
873,husten::V,quersorpoq,кашляць
874,genesen::V,ajunngissivoq,паправіцца
875,genesen::V,ajunngissivoq,паздаравець
876,genesen::V,ilisimmarpoq,паправіцца
877,genesen::V,ilisimmarpoq,паздаравець
878,genesen::V,ilorrippoq,паправіцца
879,genesen::V,ilorrippoq,паздаравець
880,sterben::V,toquvoq,памерці
881,sich bewegen::V,ingerlavoq,рухацца
882,sich setzen::V,ingippoq,сесці
883,laufen::V,arpappoq,хадзіць
884,schreiten::V,ingerlavoq,шагаць
885,schreiten::V,ingerlavoq,крочыць
886,spazierengehen::V,utertakajaarpoq,гуляць
887,spazierengehen::V,utertakattajaarpoq,гуляць
888,eilen::V,qaa qaa,спяшацца
889,eilen::V,qiilasaarpoq,спяшацца
890,eilen::V,ingerlasaarpaa,спяшацца
891,sich beeilen::V,tuaviorpoq,спяшацца
892,sausen::V,uiguut,імчацца
893,rennen::V,igivoq,бегаць
894,springen::V,upernassaq,скакаць
895,klettern::V,pilaakkeerpoq,лазіць
896,schaukeln::V,aalavoq,гайдацца
897,schwimmen::V,naluppoq,плаваць
898,tauchen::V,allorpoq,ныраць
899,rudern::V,ipuppaa,веславаць
900,fahren::V,qimusserpoq,ехаць
901,fliegen::V,timmivoq,лятаць
902,weggehen::V,piiarpoq,пайсці
903,anhalten::V,unitsippaa,спыніцца
904,anhalten::V,unitsippaa,затрымацца
905,hineingehen::V,timaappaa,уваходзіць
906,eintreten::V,allattorpaa,увайсці
907,kommen::V,qaa-,прыйсці
908,kommen::V,pivaa,прыйсці
909,ankommen::V,tikippoq,прыбыць
910,zurückkommen::V,angerlarpoq,вярнуцца
911,bleiben::V,uninngavoq,застацца
912,warten::V,paavoq,чакаць
913,warten::V,utaqqivoq,чакаць
914,suchen::V,nivivaa,шукаць
915,finden::V,nanivaa,знайсці
916,versuchen::V,uuppaa,прабаваць
917,versuchen::V,ussersarpaa,прабаваць
918,vorbereiten::V,piareersarpaa,падрыхтаваць
919,lieben::V,asavaa,кахаць
920,mögen::V,akaaraa,любіць
921,rühren::V,qeerlerpaa,расчуліць
922,weinen::V,qiavoq,плакаць
923,schimpfen::V,qatimaarpoq,лаяцца
924,sich ärgern::V,ugguutigaa,сердаваць
925,sich fürchten::V,eqqanaarpoq,баяцца
926,fürchten::V,ersigaa,баяцца
927,fliehen::V,qimaavoq,уцякаць
928,flüchten::V,allikarfigaa,уцячы
929,sehen::V,isigaa,бачыць
930,ansehen::V,alaatsinaappaa,глядзець
931,hören::V,tusarpaa,чуць
932,zuhören::V,naalappoq,слухаць
933,riechen::V,tipippoq,нюхаць
934,fühlen::V,misigaa,адчуваць
935,scheinen::V,takutippoq,здавацца
936,frieren::V,qiiavoq,мёрзнуць
937,tun::V,iliorpoq,рабіць
938,wollen::V,piumavaa,хацець
939,anfangen::V,pilerpoq,пачаць
940,beenden::V,naggaserpaa,закончыць
941,aufhören::V,naammatsippaa,перастаць
942,öffnen::V,ammarpaa,адчыніць
943,schließen::V,matuaa,зачыніць
944,stellen::V,ilivaa,паставіць
945,stellen::V,iliorarpai,паставіць
946,stellen::V,ilioqqarpai,паставіць
947,setzen::V,iliorarpai,пасадзіць
948,setzen::V,ilioqqarpai,пасадзіць
949,legen::V,ilivaa,класці
950,berühren::V,attorpaa,чапаць
951,verbinden::V,taperserpaa,звязаць
952,bedecken::V,iikkerpaa,накрыць
953,bedecken::V,iikkersorpaa,накрыць
954,aufhängen::V,inivaa,павесіць
955,aufhängen::V,iniorarpai,павесіць
956,anzünden::V,saggaavoq,запаліць
957,aufheben::V,allisippaa,падняць
958,zurücklassen::V,aallarpoq,пакінуць
959,verlieren::V,annaavaa,згубіць
960,fallen lassen::V,nakkaavaa,упусціць
961,machen::V,iliorpoq,зрабіць
962,herstellen::V,anillatsippaa,вырабіць
963,bauen::V,marrarterpaa,будаваць
964,reparieren::V,iluarsaappaa,правіць
965,verbessern::V,naqqippaa,палепшыць
966,graben::V,assappaa,капаць
967,beugen::V,qappappoq,сагнуць
968,biegen::V,qappappoq,пагнуць
969,wenden::V,assappaa,павярнуць
970,wenden::V,assakarpoq,павярнуць
971,umdrehen::V,assakartippaa,перавярнуць
972,heben::V,kivippaa,падымаць
973,hochheben::V,kissumiarpaa,падняць
974,ergreifen::V,isaappaa,схапіць
975,ergreifen::V,isaappaa,схваціць
976,ergreifen::V,isaguppaa,схапіць
977,ergreifen::V,isaguppaa,схваціць
978,halten::V,minarpaa,трымаць
979,drücken::V,naqittaat,націскаць
980,kratzen::V,qitsuppaa,скрэбці
981,lecken::V,aluppaa,лізаць
982,beißen::V,kiivaa,кусаць
983,abreißen::V,aqqarpaa,адарваць
984,abreißen::V,isaterpaa,адарваць
985,abschneiden::V,kipivaa,адрэзаць
986,binden::V,kakkersarpaa,вязаць
987,stecken::V,kussunneq,уваткнуць
988,brechen::V,nallorpaa,зламаць
989,klopfen::V,pattappaa,стукаць
990,hauen::V,aqivaa,біць
991,kleben::V,qaappoq,клеіць
992,reiben::V,tagiarpaa,церці
993,reiben::V,tangiarpaa,церці
994,streichen::V,erlerpoq,намазаць
995,schleifen::V,sequppaa,тачыць
996,schneiden::V,uullivoq,рэзаць
997,schütteln::V,aalavoq,трэсці
998,schwenken::V,issarpoq,махаць
999,füllen::V,immerpaa,напоўніць
1000,einwickeln::V,immoqquserpaa,загарнуць
1001,tragen::V,maqippaa,несці
1002,tragen::V,assartorpoq,несці
1003,schleppen::V,assartorpoq,цягнуць
1004,ziehen::V,kalippaa,цягнуць
1005,ziehen::V,kalissarpoq,цягнуць
1006,aufbewahren::V,toqqorpaa,захоўваць
1007,werfen::V,kuivaa,кідаць
1008,fangen::V,anguaa,лавіць
1009,verstecken::V,anngigaa,схаваць
1010,teilen::V,agguut,раздзяліць
1011,teilen::V,agguusersorpaa,раздзяліць
1012,schicken::V,nassiuppaa,пасылаць
1013,bringen::V,aggiuppaa,прынесці
1014,bringen::V,nassataraa,прынесці
1015,bekommen::V,tiguaa,дастаць
1016,erhalten::V,tiguaa,атрымаць
1017,nehmen::V,pivoq,ўзяць
1018,nehmen::V,tiguaa,ўзяць
1019,bewahren::V,sukkunik simerserpaa,захаваць
1020,verderben::V,asiutippaa,сапсаваць
1021,verderben::V,piuneerunnerit,сапсаваць
1022,zerbrechen::V,ukuvoq,разбіць
1023,zerreißen::V,tisavaa,разадраць
1024,zerreißen::V,alittorpaa,разадраць
1025,zerstören::V,aserorpaa,разбурыць
1026,verbrennen::V,seerpoq,спаліць
1027,geben::V,pivoq,даць
1028,versprechen::V,neriorsorpaa,абяцаць
1029,wünschen::V,kissaat,жадаць
1030,loben::V,nersorpaa,хваліць
1031,loben::V,nersornaat,хваліць
1032,küssen::V,kunippaa,цалаваць
1033,küssen::V,kunissorpaa,цалаваць
1034,zudecken::V,majorpaa,накрыць
1035,wecken::V,itersarpaa,пабудзіць
1036,zeigen::V,tikkuuppaa,паказаць
1037,führen::V,tasissiuppaa,весці
1038,führen::V,ilitsersorpaa,весці
1039,führen::V,tasissersuuppaa,весці
1040,lehren::V,ilinniartippaa,вучыць
1041,unterrichten::V,ajoqerpaa,выкладаць
1042,unterrichten::V,ajoqersorpaa,выкладаць
1043,unterrichten::V,ilinniartitsivoq,выкладаць
1044,aufziehen::V,inororsarpaa,выхаваць
1045,leiten::V,iluatsippaa,кіраваць
1046,antreiben::V,ikusimmippaa,падганяць
1047,einladen::V,qaaqquaa,запрасіць
1048,einladen::V,qaasarpaa,запрасіць
1049,vereinigen::V,taperserpaa,абʼяднаць
1050,besuchen::V,tikeraarpaa,наведаць
1051,treffen::V,aporappaa,сустрэць
1052,sich versammeln::V,majorpoq,сабрацца
1053,spielen::V,pinnguarpoq,гуляць
1054,singen::V,erinarsorpoq,пець
1055,singen::V,erinarsorpoq,спяваць
1056,tanzen::V,qitippoq,танцаваць
1057,sich trennen::V,immikkoortippaa,расстацца
1058,retten::V,annaappaa,выратаваць
1059,schützen::V,eriagaa,уберагаць
1060,schützen::V,pineqartaalivaa,уберагаць
1061,schießen::V,aallaavaa,страляць
1062,schießen::V,piseriuppaa,страляць
1063,ärgern::V,ninngassarpaa,злаваць
1064,ärgern::V,ninngassaarpaa,злаваць
1065,schlagen::V,unatarpaa,ударыць
1066,treten::V,tukerpoq,штурхаць
1067,stechen::V,iguppaa,укалоць
1068,stechen::V,qasilippoq,укалоць
1069,stoßen::V,ikuserpaa,папхнуць
1070,stoßen::V,ikusimmippaa,папхнуць
1071,stehlen::V,tillippaa,украсці
1072,stören::V,akornuserpaa,перашкодзіць
1073,verbergen::V,anngigaa,скрыць
1074,verbergen::V,anngigaa,схаваць
1075,betrügen::V,peqquserluttuliorfigaa,змахляваць
1076,töten::V,maappaa,забіць
1077,töten::V,toquppaa,забіць
1078,wohnen::V,najugaqarpoq,жыць
1079,arbeiten::V,sulivoq,працаваць
1080,sammeln::V,katersorpai,сабраць
1081,jagen::V,piniarpoq,паляваць
1082,fischen::V,aalisarpoq,рыбачыць
1083,anbinden::V,qilerut,прывязаць
1084,anbinden::V,qilersorpaa,прывязаць
1085,anbinden::V,ungerlatserpaa,прывязаць
1086,füttern::V,nerlerpaa,карміць
1087,gießen::V,imerterpaa,паліць
1088,kochen::V,igavoq,варыць
1089,braten::V,siappaa,смажыць
1090,umrühren::V,qeerlerpaa,перамяшаць
1091,färben::V,misuppaa,пафарбаваць
1092,reinigen::V,sanniarpaa,ачысціць
1093,waschen::V,asappaa,мыць
1094,abwischen::V,saligarpaa,выцерці
1095,abwischen::V,saligartorpaa,выцерці
1096,fegen::V,sanngiarpaa,падмятаць
1097,baden::V,uffarpoq,купацца
1098,sich waschen::V,uffarpoq,мыцца
1099,ausziehen::V,annoraajarpaa,зняць
1100,anziehen::V,ativaa,надзець
1101,anziehen::V,atitippaa,надзець
1102,sich anziehen::V,atisalersorpoq,адзецца
1103,sagen::V,oqarpoq,сказаць
1104,sprechen::V,oqaluttarpoq,гаварыць
1105,reden::V,oqaluppoq,размаўляць
1106,fragen::V,aperaa,спытаць
1107,bitten::V,aperaa,прасіць
1108,bitten::V,qinnuigaa,прасіць
1109,erzählen::V,oqaluttuaraa,расказаць
1110,mitteilen::V,oqalualaarpoq,паведаміць
1111,rufen::V,qaaqquaa,зваць
1112,prahlen::V,oqqartuvoq,хваліцца
1113,prahlen::V,oqallortuvoq,хваліцца
1114,übersetzen::V,ikaarpoq,перакласці
1115,übersetzen::V,nutserpaa,перакласці
1116,denken::V,isumaqarpoq,думаць
1117,glauben::V,upperaa,верыць
1118,glauben::V,isumaqarpoq,верыць
1119,erkennen::V,ilisaraa,пазнаць
1120,verstehen::V,paasivaa,пачуць
1121,lernen::V,ilinniarpoq,вучыцца
1122,wissen::V,nalunngilaa,знаць
1123,sich erinnern an::V,eqqaavaa,памятаць
1124,vergessen::V,puiorpaa,забыць
1125,messen::V,ussersarpaa,мераць
1126,zählen::V,kisitsivoq,лічыць
1127,rechnen::V,kisitsivoq,лічыць
1128,lesen::V,atuarpoq,чытаць
1129,malen::V,qalipappaa,маляваць
1130,schreiben::V,allappoq,пісаць
1131,kaufen::V,pisiaraa,купіць
1132,verkaufen::V,akigaa,прадаць
1133,bezahlen::V,akilerpaa,заплаціць
1134,beherrschen::V,inappaa,уладаць
1135,beherrschen::V,inappaa,валодаць
1136,ertragen::V,ernertaaraa,выцерпець
1137,Nase::N,,нос
1138,Schnurrbart::N,,вус
1139,Schnurrbart::N,,вусы
1140,Fuß::N,,нага
1141,Schlaf::N,,сон
1142,Strömung::N,,цячэнне
1143,Moor::N,,балота
1144,Wald::N,,лес
1145,Anhöhe::N,,узвышша
1146,Gipfel::N,,вяршыня
1147,Quelle::N,,крыніца
1148,Festland::N,,суша
1149,Kiefer[Baum]::N,,хвоя
1150,Kiefer[Baum]::N,,сасна
1151,Pferd::N,,конь
1152,Elch::N,,лось
1153,Schwarm::N,,чарада
1154,Ente::N,,качка
1155,Barsch::N,,акунь
1156,Hecht::N,,шчупак
1157,Wurm::N,,чарвяк
1158,Heu::N,,сена
1159,Kummer::N,,гора
1160,Gespräch::N,,размова
1161,Spiel::N,,гульня
1162,Gesellschaft::N,,таварыства
1163,Angelegenheit::N,,справа
1164,Anzahl::N,,колькасць
1165,Strich::N,,рыса
1166,Gegenstand::N,,прадмет
1167,Höhe::N,,вышыня
1168,Lagerfeuer::N,,вогнішча
1169,Gang::N,,ход
1170,Heim::N,,дом
1171,Heim::N,,хата
1172,Beutel::N,,мяшок
1173,Eimer::N,,вядро
1174,Sack::N,,мех
1175,Brei::N,,каша
1176,Leder::N,,скура
1177,Gott::N,,бог
1178,Reichtum::N,,багацце
1179,Staat::N,,дзяржава
1180,Gewalt::N,,насілле
1181,Bogen[Waffe]::N,,лук
1182,Lüge::N,,хлусня
1183,Schaden::N,,шкода
1184,April::N,,красавік
1185,frisch::A,,свежы
1186,lecker::A,,смачны
1187,sauer::A,,кіслы
1188,bunt::A,,пяресты
1189,teuer::A,,дарагі
1190,geschickt::A,,умелы
1191,nackt::A,,голы
1192,ehemalig::A,,былы
1193,bekannt::A,,знаёмы
1194,anderer::A,,іншы
1195,anderer::A,,другі
1196,zuerst::ADV,,спярша
1197,zuerst::ADV,,спачатку
1198,niemals::ADV,,ніколі
1199,von hier::ADV,,адсюль
1200,von hier::ADV,,адгэтуль
1201,dort::ADV,,там
1202,oben::ADV,,угары
1203,oben::ADV,,наверсе
1204,hinauf::ADV,,угару
1205,nicht::ADV,,не
1206,ein wenig::ADV,,трошкі
1207,so::ADV,,так
1208,nur::ADV,,толькі
1209,vor::PRP,,перад
1210,hinter::PRP,,за
1211,hinter::PRP,,ззаду
1212,unter::PRP,,пад
1213,durch::PRP,,праз
1214,neben::PRP,,каля
1215,zwischen::PRP,,між
1216,zwischen::PRP,,паміж
1217,wegen::PRP,,з-за
1218,alles::PRN,,усё
1219,aufgehen[Sonne]::V,,узысці
1220,strömen::V,,ліцца
1221,fließen::V,,цячы
1222,faulen::V,,гнісці
1223,verfaulen::V,,згнісці
1224,verschwinden::V,,знікнуць
1225,lärmen::V,,шумець
1226,klirren::V,,бразгаць
1227,rauschen::V,,шастаць
1228,klingen::V,,гучаць
1229,müde werden::V,,стаміцца
1230,krank werden::V,,захварэць
1231,krank sein::V,,хварэць
1232,umkommen::V,,загінуць
1233,sich rühren::V,,варушыцца
1234,sich erheben::V,,устаць
1235,hinfallen::V,,упасці
1236,kriechen::V,,поўзаць
1237,gehen::V,,ісці
1238,abfahren::V,,адʼяжджаць
1239,erwarten::V,,чакаць
1240,lachen::V,,смяяцца
1241,anschauen::V,,паглядзець
1242,probieren::V,,каштаваць
1243,zu sehen sein::V,,віднецца
1244,vernehmen::V,,пачуць
1245,können::V,,умець
1246,gelingen::V,,удацца
1247,geraten::V,,аказацца
1248,ändern::V,,змяніць
1249,drehen::V,,вярцець
1250,schieben::V,,пхаць
1251,schieben::V,,штурхаць
1252,rütteln::V,,хістаць
1253,schütten::V,,наліць
1254,packen::V,,схапіць
1255,packen::V,,схваціць
1256,hinzufügen::V,,дабавіць
1257,wählen::V,,выбраць
1258,auswählen::V,,адабраць
1259,behindern::V,,перашкаджаць
1260,beschädigen::V,,пашкодзіць
1261,reichen::V,,перадаць
1262,schenken::V,,дарыць
1263,wiegen::V,,гушкаць
1264,wiegen::V,,калыхаць
1265,lassen::V,,прымусіць
1266,verlassen::V,,пакінуць
1267,bewachen::V,,ахоўваць
1268,verteidigen::V,,абараніць
1269,sich schlagen::V,,біцца
1270,sich schlagen::V,,драцца
1271,siegen::V,,перамагчы
1272,belästigen::V,,дакучаць
1273,täuschen::V,,падмануць
1274,pflücken::V,,зрываць
1275,fassen::V,,злавіць
1276,hüten::V,,пасвіць
1277,treiben::V,,гнаць
1278,melken::V,,даіць
1279,hacken::V,,сячы
1280,reifen::V,,паспець
1281,zubereiten::V,,зварыць
1282,zubereiten::V,,згатаваць
1283,backen::V,,пячы
1284,stricken::V,,вязаць
1285,nähen::V,,шыць
1286,spülen::V,,паласкаць
1287,kehren::V,,месці
1288,kämmen::V,,прычасаць
1289,schmücken::V,,аздобіць
1290,sich unterhalten::V,,гутарыць
1291,nennen::V,,назваць
1292,bemerken::V,,заўважыць
1293,begreifen::V,,спасцігнуць
1294,zeichnen::V,,рысаваць
1295,besitzen::V,,мець
1296,zahlen::V,,плаціць
