,Concept_ID,hy,hi
707,Krankheit::N,հիվանդություն,रोग
708,Krankheit::N,հիվանդություն,बीमारी
709,Schmerz::N,ցավ,दर्द
710,Schmerz::N,ցավ,पीड़ा
711,Schmerz::N,տանջանք,दर्द
712,Schmerz::N,տանջանք,पीड़ा
713,Wunde::N,վերք,घाव
714,Wunde::N,վերք,ज़ख़्म
715,Fieber::N,տենդ,ज्वर
716,Fieber::N,տենդ,बुख़ार
717,Arznei::N,դեղ,दवा
718,Arznei::N,դեղ,औषाधि
719,Brücke::N,կամուրջ,पुल
720,Brücke::N,կամուրջ,सेतु
721,Brunnen::N,հոր,कुआँ
722,Brunnen::N,ջրհոր,कुआँ
723,Weide::N,արոտավայր,चरागाह
724,Pfad::N,արահետ,पथ
725,Pfad::N,արահետ,पगडंडी
726,Weg::N,ուղի,मार्ग
727,Straße::N,ճանապարհ,राह
728,Straße::N,ճանապարհ,रास्ता
729,Dorf::N,գյուղ,गाँव
730,Dorf::N,գյուղ,ग्राम
731,Stadt::N,քաղաք,शहर
732,Brief::N,նամակ,ख़त
733,Brief::N,նամակ,पत्र
734,Brief::N,նամակ,चिट्ठी
735,Buch::N,գիրք,किताब
736,Buch::N,գիրք,पुस्तक
737,Buchstabe::N,տառ,अक्षर
738,Buchstabe::N,գիր,अक्षर
739,Zeitung::N,լրագիր,अख़बार
740,Zeitung::N,լրագիր,समाचार-पत्र
741,Leben::N,կյանք,जीवन
742,Leben::N,կյանք,ज़िंदगी
743,Tod::N,մահ,मौत
744,Tod::N,մահ,मृत्यु
745,Grab::N,գերեզման,क़ब्र
746,Kirche::N,եկեղեցի,चर्च
747,Kirche::N,եկեղեցի,गिरजा
748,Sünde::N,մեղք,पाप
749,Sünde::N,մեղք,गुनाह
750,Gott::N,աստված,देव
751,Gott::N,աստված,ईश्वर
752,Arbeiter::N,բանվոր,मज़दूर
753,Arbeiter::N,աշխատող,मज़दूर
754,Chef::N,տեր,अध्यक्ष
755,Meister::N,վարպետ,शिल्पज्ञ
756,Arzt::N,բժիշկ,वैद्य
757,Arzt::N,բժիշկ,डॉक्टर
758,Arzt::N,բժիշկ,चिकित्सक
759,Lehrer::N,ուսուցիչ,शिक्षक
760,Lehrer::N,ուսուցիչ,अध्यापक
761,Geld::N,փող,धन
762,Geld::N,փող,पैसा
763,Geschäft::N,գործ,सौदा
764,Geschäft::N,գործ,व्यापार
765,Geschäft::N,աշխատանք,सौदा
766,Geschäft::N,աշխատանք,व्यापार
767,Laden::N,կրպակ,दुकान
768,Laden::N,խանութ,दुकान
769,Preis::N,գին,दाम
770,Preis::N,գին,मूल्य
771,Ware::N,ապրանք,माल
772,Ware::N,ապրանք,पण्य
773,Nutzen::N,օգուտ,लाभ
774,Nutzen::N,օգուտ,फ़ायदा
775,Reichtum::N,հարստություն,धन
776,Reichtum::N,հարստություն,दौलत
777,Welt::N,աշխարհ,विश्व
778,Welt::N,աշխարհ,दुनिया
779,Land::N,երկիր,देश
780,Land::N,երկիր,मुल्क
781,Staat::N,պետություն,राज्य
782,Staat::N,պետություն,राष्ट्र
783,König::N,արքա,राजा
784,König::N,արքա,बादशाह
785,König::N,թագավոր,राजा
786,König::N,թագավոր,बादशाह
787,Macht::N,իշխանություն,शासन
788,Macht::N,իշխանություն,सत्ता
789,Grenze::N,սահման,सरहद
790,Krieg::N,պատերազմ,जंग
791,Krieg::N,պատերազմ,युद्ध
792,Feind::N,թշնամի,शत्रु
793,Feind::N,թշնամի,दुश्मन
794,Gewalt::N,բռնություն,हिंसा
795,Gewalt::N,սաստկություն,हिंसा
796,Kampf::N,մարտ,लड़ाई
797,Kampf::N,մարտ,संघर्ष
798,Bogen[Waffe]::N,աղեղ,कमान
799,Pfeil::N,նետ,बान
800,Gewehr::N,հրացան,बंदूक़
801,Fehler::N,սխալ,भूल
802,Fehler::N,սխալ,ग़लती
803,Lüge::N,սուտ,झूठ
804,Lüge::N,սուտ,असत्य
805,Schaden::N,վնաս,हानि
806,Schaden::N,վնաս,नुक़सान
807,Unglück::N,դժբախտություն,मुसीबत
808,Unglück::N,դժբախտություն,विपात्ति
809,Schuld::N,պակասություն,दोष
810,Schuld::N,պակասություն,क़सूर
811,Alter::N,հասակ,आयु
812,Alter::N,հասակ,उम्र
813,Schluss::N,վերջ,अंत
814,Schluss::N,վերջ,समाप्ति
815,Schluss::N,վախճան,अंत
816,Schluss::N,վախճան,समाप्ति
817,Zeit::N,ժամանակ,काल
818,Zeit::N,ժամանակ,वक़्त
819,Tag::N,օր,दिन
820,Tag::N,օր,रोज़
821,Morgen::N,առավոտ,सुबह
822,Mittag::N,կեսօր,दोपहर
823,Mittag::N,կեսօր,मध्याह्न
824,Abend::N,երեկո,शाम
825,Abend::N,երեկո,संध्या
826,Nacht::N,գիշեր,रात
827,Nacht::N,գիշեր,रात्रि
828,Woche::N,շաբաթ,हफ़्ता
829,Monat::N,ամիս,मास
830,Monat::N,ամիս,महीना
831,Jahr::N,տարի,बरस
832,Jahr::N,տարի,वर्ष
833,Frühling::N,գարուն,वसंत
834,Sommer::N,ամառ,गरमी
835,Sommer::N,ամառ,ग्रीष्म
836,Herbst::N,աշուն,शरत्
837,Herbst::N,աշուն,पतझड़
838,Winter::N,ձմեռ,जाड़ा
839,Winter::N,ձմեռ,सर्दियाँ
840,Januar::N,հունվար,जनवरी
841,Februar::N,փետրվար,फ़रवरी
842,März::N,մարտ,मार्च
843,April::N,ապրիլ,अप्रैल
844,Mai::N,մայիս,मई
845,Juni::N,հունիս,जून
846,Juli::N,հուլիս,जुलाई
847,August::N,օգոստոս,अगस्त
848,September::N,սեպտեմբեր,सितंबर
849,Oktober::N,հոկտեմբեր,अक्तूबर
850,November::N,նոյեմբեր,नवंबर
851,Dezember::N,դեկտեմբեր,दिसंबर
852,Montag::N,երկուշաբթի,पीर
853,Montag::N,երկուշաբթի,सोमवार
854,Dienstag::N,երեքշաբթի,मंगलवार
855,Mittwoch::N,չորեքշաբթի,बुधवार
856,Donnerstag::N,հինգշաբթի,गुरुवार
857,Donnerstag::N,հինգշաբթի,बृहस्पतिवार
858,Freitag::N,ուրբաթ,शुक्रवार
859,Samstag::N,շաբաթ,सनीचर
860,Samstag::N,շաբաթ,शनिवार
861,Sonntag::N,կիրակի,इतवार
862,Sonntag::N,կիրակի,रविवार
863,groß::A,մեծ,बड़ा
864,groß::A,խոշոր,बड़ा
865,klein::A,պստիկ,कम
866,klein::A,պստիկ,छोटा
867,klein::A,փոքրիկ,कम
868,klein::A,փոքրիկ,छोटा
869,lang::A,երկար,लंबा
870,lang::A,երկար,दीर्घ
871,kurz::A,կարճ,लधु
872,kurz::A,կարճ,छोटा
873,breit::A,լայն,चौड़ा
874,schmal::A,նեղ,तंग
875,schmal::A,նեղ,सँकरा
876,dicht::A,խիտ,सघन
877,dick[Gegenstand]::A,հաստ,मोटा
878,dünn::A,բարակ,महीन
879,dünn::A,բարակ,बारीक
880,fein::A,նուրբ,कोमल
881,fein::A,նուրբ,सूक्ष्म
882,fest::A,ամուր,दृढ़
883,fest::A,ամուր,मज़बूत
884,fest::A,պինդ,दृढ़
885,fest::A,պինդ,मज़बूत
886,flach::A,տափակ,चपटा
887,glatt::A,հարթ,चौरस
888,glatt::A,հարթ,चिकना
889,hart::A,կարծր,कठोर
890,hart::A,կարծր,सख़्त
891,weich::A,մեղմ,नरम
892,weich::A,մեղմ,मुलायम
893,weich::A,փափուկ,नरम
894,weich::A,փափուկ,मुलायम
895,rund::A,կլոր,गोल
896,rund::A,կլոր,वर्तुल
897,spitz::A,սրածայր,नुकीला
898,scharf::A,սուր,पैना
899,stumpf::A,գուլ,भोथरा
900,schwer::A,ծանր,भारी
901,schwer::A,ծանր,वज़नी
902,schön::A,սիրուն,सुंदर
903,schön::A,գեղեցիկ,सुंदर
904,heiß::A,թեժ,उष्ण
905,warm::A,տաք,गरम
906,warm::A,ջերմ,गरम
907,kalt::A,ցուրտ,सर्द
908,kühl::A,զով,ठंडा
909,frisch::A,թարմ,तर
910,frisch::A,թարմ,ताज़ा
911,feucht::A,ղոնավ,नम
912,feucht::A,ղոնավ,भीगा
913,nass::A,թաց,गीला
914,trocken::A,ցամաք,सूखा
915,trocken::A,ցամաք,ख़ुश्क
916,voll::A,լի,भरा
917,voll::A,լի,पूरा
918,voll::A,լիքը,भरा
919,voll::A,լիքը,पूरा
920,leer::A,դատարկ,ख़ाली
921,offen::A,բաց,खुला
922,geschlossen::A,գոց,बंद
923,sauber::A,մաքուր,साफ़
924,sauber::A,մաքուր,सुथरा
925,schmutzig::A,կեղտոտ,गंदा
926,roh::A,հում,कच्चा
927,reif::A,հասած,पक्व
928,reif::A,հասած,पक्का
929,reif::A,հասուն,पक्व
930,reif::A,հասուն,पक्का
931,lecker::A,համեղ,मज़ेदार
932,lecker::A,համեղ,स्वादिष्ट
933,süß::A,անուշ,मीठा
934,bitter::A,կծու,कटु
935,bitter::A,կծու,कड़वा
936,sauer::A,թթու,खट्टा
937,sauer::A,թթված,खट्टा
938,hell::A,պայծառ,रोशन
939,hell::A,խելամիտ,रोशन
940,dunkel::A,մութ,अँधेरा
941,schwarz::A,սեւ,काला
942,schwarz::A,սեւ,स्याह
943,weiß::A,սպիտակ,सफ़ेद
944,rot::A,կարմիր,लाल
945,rot::A,կարմիր,सुर्ख़
946,gelb::A,դեղին,पीला
947,gelb::A,դեղին,ज़र्द
948,blau::A,կապույտ,नीला
949,blau::A,կապույտ,आसमानी
950,grün::A,կանաչ,हरा
951,grau::A,գորշ,धूसर
952,bunt::A,գոյնզգոյն,रंगीन
953,bunt::A,գոյնզգոյն,बहुरंगा
954,billig::A,էժան,सस्ता
955,teuer::A,թանկ,महँगा
956,wertvoll::A,թանկարժեք,क़ीमती
957,wertvoll::A,թանկարժեք,मूल्यवान्
958,blind::A,կույր,अंधा
959,taub::A,խուլ,बहरा
960,kräftig::A,հզոր,ताक़तवर
961,kräftig::A,հզոր,शक्तिशाली
962,stark::A,ուժեղ,प्रबल
963,stark::A,ուժեղ,बलवान्
964,schwach::A,տկար,कमज़ोर
965,schwach::A,թույլ,कमज़ोर
966,fett::A,գեր,मोटा
967,fett::A,գեր,मांसल
968,schlank::A,նիհար,पतला
969,schlank::A,նիհար,छरहरा
970,hübsch::A,գրավիչ,सुंदर
971,hübsch::A,գրավիչ,ख़ूबसूरत
972,hübsch::A,սիրունիկ,सुंदर
973,hübsch::A,սիրունիկ,ख़ूबसूरत
974,böse::A,չար,पापी
975,böse::A,չար,दुष्ट
976,dumm::A,հիմար,मूर्ख
977,dumm::A,հիմար,बुद्धू
978,faul::A,ծույլ,आलसी
979,faul::A,ծույլ,सुस्त
980,fleißig::A,ջանասեր,मेहनती
981,fleißig::A,ջանասեր,परिश्रमी
982,fleißig::A,փութաջան,मेहनती
983,fleißig::A,փութաջան,परिश्रमी
984,geizig::A,ագահ,कृपण
985,geizig::A,ագահ,कंजूस
986,geizig::A,կծծի,कृपण
987,geizig::A,կծծի,कंजूस
988,klug::A,խելոք,समझदार
989,klug::A,խելոք,होशियार
990,klug::A,խելոք,अक़्लमंद
991,klug::A,ընդունակ,समझदार
992,klug::A,ընդունակ,होशियार
993,klug::A,ընդունակ,अक़्लमंद
994,geschickt::A,ճարտար,किशल
995,lieb::A,սիրելի,प्रिय
996,lieb::A,սիրելի,प्यारा
997,lustig::A,զվարթ,हँसमुख
998,lustig::A,զվարթ,ख़ुशदिल
999,sanft::A,հեզ,नम्र
1000,hungrig::A,քաղցած,भूखा
1001,krank::A,հիվանդ,बीमार
1002,krank::A,հիվանդ,अस्वस्थ
1003,nackt::A,մերկ,नग्न
1004,traurig::A,տխուր,उदास
1005,traurig::A,տխուր,रंजीदा
1006,lebendig::A,կենդանի,जीता
1007,lebendig::A,կենդանի,ज़िंदा
1008,gut::A,լավ,अच्छा
1009,schlecht::A,վատ,बुरा
1010,schlecht::A,վատ,ख़राब
1011,richtig::A,ձիշտ,ठीक
1012,schlimm::A,լղրճուկ,बुरा
1013,schlimm::A,լղրճուկ,अप्रिय
1014,wahr::A,ճիշտ,सच
1015,wahr::A,իրական,सच
1016,alt::A,հին,पुराना
1017,neu::A,նոր,नया
1018,ehemalig::A,նախկին,भूतपूर्व
1019,alt[Lebewesen]::A,ծեր,बूढ़ा
1020,alt[Lebewesen]::A,ծեր,वृद्ध
1021,alt[Lebewesen]::A,պառավ,बूढ़ा
1022,alt[Lebewesen]::A,պառավ,वृद्ध
1023,jung::A,մատաղ,जवान
1024,arm::A,աղքատ,ग़रीब
1025,reich::A,հարուստ,धनी
1026,reich::A,հարուստ,अमीर
1027,bekannt::A,ծանոթ,मालूम
1028,berühmt::A,հայտնի,मशहूर
1029,berühmt::A,հայտնի,प्रसिद्ध
1030,berühmt::A,հռչակավոր,मशहूर
1031,berühmt::A,հռչակավոր,प्रसिद्ध
1032,fremd::A,օտար,विदेशी
1033,fremd::A,օտար,अपरिचित
1034,verschieden::A,տարբեր,अलग
1035,verschieden::A,տարբեր,भिन्न
1036,nah::A,մոտ,नज़दीकी
1037,nah::A,մերձ,नज़दीकी
1038,fern::A,հեռավոր,दूर
1039,fern::A,հեռավոր,दूरस्थ
1040,linker::A,ձախ,बायाँ
1041,rechter::A,աջ,दायाँ
1042,rechter::A,աջ,दाहिना
1043,anderer::A,այլ,अन्य
1044,anderer::A,այլ,दूसरा
1045,anderer::A,ուրիշ,अन्य
1046,anderer::A,ուրիշ,दूसरा
1047,erster::A,առաջին,पहला
1048,erster::A,առաջին,प्रथम
1049,zweiter::A,երկրորդ,दूसरा
1050,zweiter::A,երկրորդ,द्वितीय
1051,dritter::A,երրորդ,तीसरा
1052,letzter::A,վերջին,अंतिम
1053,letzter::A,վերջին,आख़िरी
1054,allein::ADV,միայնակ,तनहा
1055,allein::ADV,միայնակ,अकेले
1056,auf einmal::ADV,միասնաբար,वक़्त में
1057,zusammen::ADV,միասին,एक साथ
1058,zusammen::ADV,միասին,साथ साथ
1059,zusammen::ADV,իրար հետ,एक साथ
1060,zusammen::ADV,իրար հետ,साथ साथ
1061,lange::ADV,երկար ժամանակ,देर तक
1062,plötzlich::ADV,հանկարծ,सहसा
1063,plötzlich::ADV,հանկարծ,अचानक
1064,sofort::ADV,իսկույն,तुरंत
1065,später::ADV,ավելի ուշ,बाद को
1066,später::ADV,ավելի ուշ,बाद में
1067,später::ADV,հետո,बाद को
1068,später::ADV,հետո,बाद में
1069,jetzt::ADV,այժմ,अब
1070,jetzt::ADV,այժմ,अभी
1071,heute::ADV,այսօր,आज
1072,morgen::ADV,վաղը,कल
1073,bald::ADV,շուտով,जल्दी
1074,dann::ADV,ապա,तब
1075,dann::ADV,հետո,तब
1076,gestern::ADV,երեկ,कल
1077,einst::ADV,հին ատեն,एक दिन
1078,einst::ADV,հին ատեն,पहले कभी
1079,damals::ADV,ատէնին,उस समय
1080,damals::ADV,ատէնին,उन दिनों
1081,danach::ADV,ապա,इसके बाद
1082,danach::ADV,ապա,इसके पश्चात्
1083,danach::ADV,այն ժամանակ,इसके बाद
1084,danach::ADV,այն ժամանակ,इसके पश्चात्
1085,vorher::ADV,առաջ,पहले
1086,vorher::ADV,առաջ,पेशतर
1087,zuerst::ADV,նախ,पहले
1088,einmal::ADV,մի անգամ,एक बार
1089,einmal::ADV,մի անգամ,एक दफ़ा
1090,manchmal::ADV,երբեմն,कभी कभी
1091,oft::ADV,հաճախ,अक्सर
1092,immer::ADV,միշտ,सदा
1093,immer::ADV,միշտ,हमेशा
1094,niemals::ADV,երբեք,कभी नहीं
1095,niemals::ADV,երբեք,कदापि नहीं
1096,hier::ADV,այստեղ,इधर
1097,hier::ADV,այստեղ,यहाँ
1098,hierhin::ADV,այստեղ,इधर को
1099,hierhin::ADV,այստեղ,यहाँ को
1100,von hier::ADV,այդտեղից,यहाँ से
1101,dort::ADV,այնտեղ,उधर
1102,dort::ADV,այնտեղ,वहाँ
1103,dorthin::ADV,այնտեղ,उधर को
1104,dorthin::ADV,այնտեղ,वहाँ को
1105,geradeaus::ADV,ուղիղ,सीधे
1106,vorwärts::ADV,առաջ,आगे
1107,vorwärts::ADV,առաջ,आगे को
1108,rückwärts::ADV,դեպի ետ,पीछे को
1109,zurück::ADV,ետ,वापस
1110,unten::ADV,ներքեւում,नीचे
1111,hinab::ADV,ներքեւ,नीचे को
1112,oben::ADV,վերեւում,ऊपर
1113,hinauf::ADV,վերեւ,ऊपर को
1114,überall::ADV,ամենուր,हर जगह
1115,überall::ADV,ամենուր,हर स्थान
1116,nicht::ADV,չէ,न
1117,nicht::ADV,չէ,नहीं
1118,ein wenig::ADV,մի քիչ,कुछ
1119,ein wenig::ADV,մի քիչ,ज़रा
1120,ein wenig::ADV,մի քիչ,थोड़ा
1121,kaum::ADV,հազիվ,लगभग नहीं
1122,kaum::ADV,հազիվ,बराबर नहीं
1123,sehr::ADV,շատ,बहुत
1124,so::ADV,այդպես,ऐसा
1125,noch::ADV,դեռ,अभी तक
1126,nur::ADV,միայն,केवल
1127,nur::ADV,միայն,सिर्फ़
1128,schon::ADV,արդեն,चुकना
1129,wieder::ADV,նորից,फिर
1130,wieder::ADV,նորից,दुबारा
1131,wieder::ADV,դարձյալ,फिर
1132,wieder::ADV,դարձյալ,दुबारा
1133,vergebens::ADV,իզուր,व्यर्थ
1134,vor::PRP,դիմացը,के आगे
1135,vor::PRP,դիմացը,के सामने
1136,hinter::PRP,ետեւը,के पीछे
1137,unter::PRP,տակ,के तले
1138,unter::PRP,տակ,के नीचे
1139,durch::PRP,միջով,के पार
1140,neben::PRP,քովը,के पास
1141,neben::PRP,քովը,की बग़ल में
1142,zwischen::PRP,միջեւ,के बीच
1143,wegen::PRP,պատճառով,के कारण
1144,wegen::PRP,պատճառով,की वजह से
1145,wegen::PRP,շնորհից,के कारण
1146,wegen::PRP,շնորհից,की वजह से
1147,dies::PRN,սա,यह
1148,dies::PRN,այս,यह
1149,das::PRN,դա,वह
1150,das::PRN,այդ,वह
1151,alles::PRN,ամեն ինչ,सब
1152,alles::PRN,ամեն ինչ,सब कुछ
1153,ich::PRN,ես,मैं
1154,du::PRN,դու,तू
1155,er::PRN,նա,यह
1156,wir::PRN,մենք,हम
1157,ihr::PRN,դուք,तुम
1158,sie::PRN,նրանք,ये
1159,was::FPRN,ինչ,क्या
1160,wer::FPRN,ով,कौन
1161,wo::FADV,ուր,किधर
1162,wo::FADV,որտեղ,किधर
1163,wohin::FADV,դեպի ուր,किधर
1164,wie::FADV,ինչպես,कैसे
1165,warum::FADV,ինչու,क्यों
1166,wieviel::FNUM,որչափ,कितना
1167,eins::NUM,մեկ,एक
1168,zwei::NUM,երկու,दो
1169,drei::NUM,երեք,तीन
1170,vier::NUM,չորս,चार
1171,fünf::NUM,հինգ,पाँच
1172,sechs::NUM,վեց,छह
1173,sieben::NUM,յոթ,सात
1174,acht::NUM,ութ,आठ
1175,neun::NUM,ինը,नौ
1176,zehn::NUM,տասը,दस
1177,elf::NUM,տասնմեկ,ग्यारह
1178,zwölf::NUM,տասներկու,बारह
1179,zwanzig::NUM,քսան,बीस
1180,dreißig::NUM,երեսուն,तीस
1181,vierzig::NUM,քառասուն,चालीस
1182,fünfzig::NUM,հիսուն,पचास
1183,sechzig::NUM,վաթսուն,साठ
1184,siebzig::NUM,յոթանասուն,सत्तर
1185,achtzig::NUM,ութսուն,अस्सी
1186,neunzig::NUM,իննսուն,नव्वे
1187,hundert::NUM,հարյուր,सौ
1188,tausend::NUM,հազար,हज़ार
1189,und::CNJ,ու,और
1190,oder::CNJ,կամ,या
1191,stehen::V,կանգնել,खड़ा होना
1192,sitzen::V,նստել,बैठना
1193,liegen::V,ստել,लेटना
1194,hängen::V,կախվել,लटकना
1195,werden::V,դառնալ,बनना
1196,passieren::V,պատահել,होना
1197,beginnen::V,սկսվել,आरंभ होना
1198,beginnen::V,սկսվել,प्रारंभ होना
1199,enden::V,վերջանալ,अंत होना
1200,enden::V,վերջանալ,ख़तम होना
1201,wechseln::V,փոխվել,बदलना
1202,aufgehen[Sonne]::V,բարձրանալ,चढ़ना
1203,aufgehen[Sonne]::V,բարձրանալ,उदित होना
1204,aufgehen[Sonne]::V,ելնել ,चढ़ना
1205,aufgehen[Sonne]::V,ելնել ,उदित होना
1206,untergehen[Sonne]::V,մտնել,अस्त हो जाना
1207,scheinen[Sonne]::V,շողալ,रोशनी देना
1208,scheinen[Sonne]::V,փայլել,रोशनी देना
1209,donnern::V,որոտալ,गरजना
1210,wehen::V,փչել,चलना
1211,strömen::V,հոսել,बहना
1212,strömen::V,հոսել,प्रवाहित होना
1213,fließen::V,հոսել,बहना
1214,fließen::V,հոսել,प्रवाहित होना
1215,sich drehen::V,պտտվել,घूमना
1216,schwanken::V,տատանվել,हिलना
1217,schwingen::V,ճոճվել,हिलना
1218,fallen::V,ընկնել,गिरना
1219,brennen::V,այրվել,जलना
1220,rauchen::V,ծխել,धुआँ उड़ाना
1221,regnen::V,անձրեւ գալ,बरसना
1222,gefrieren::V,սառչել,जमना
1223,tauen::V,լկիլ,गलना
1224,tauen::V,լկիլ,पिघलना
1225,schmelzen::V,հալիլ,गलना
1226,schmelzen::V,հալիլ,पिघलना
1227,trocknen::V,չորանալ,सूखना
1228,sieden::V,եռալ,उबलना
1229,faulen::V,փտել,गलना
1230,faulen::V,փտել,सड़ना
1231,verfaulen::V,նեխել,गलना
1232,verfaulen::V,նեխել,सड़ना
1233,reißen::V,պատռվել,फटना
1234,reißen::V,ճղվել,फटना
1235,versinken::V,սուզվել,डूबना
1236,vergehen::V,անցնել ,बीतना
1237,vergehen::V,անցնել ,गुज़रना
1238,erscheinen::V,հայտնվել,दिखाई देना
1239,erscheinen::V,երեւալ,दिखाई देना
1240,verschwinden::V,անհետանալ,ग़ायब होना
1241,sinken::V,ընկնել,घटना
1242,sinken::V,ընկնել,उतरना
1243,abnehmen::V,փոքրանալ,घटना
1244,zunehmen::V,մեծանալ,बढ़ना
1245,steigen::V,բարձրանալ,बढ़ना
1246,wachsen::V,աճել,उगना
1247,glänzen::V,նշուլել,चमकना
1248,glänzen::V,փայլիլ,चमकना
1249,funkeln::V,փայլատակել,जगमगाना
1250,funkeln::V,փայլատակել,टिमटिमाना
1251,lärmen::V,աղմուկ հանել,शोर मचाना
1252,läuten::V,զնգալ,बजना
1253,klingeln::V,զնգալ,बजना
1254,klirren::V,զնգզնգալ,झनझनाना
1255,brausen::V,մոլեգնել,साँय-साँय करना
1256,rauschen::V,սոսափել,सरसराना
1257,klingen::V,հնչել,बजना
1258,bellen::V,հաչել,भौंकना
1259,heulen::V,ոռնալ ,गुर्राना
1260,blasen::V,փչել ,फूँकना
1261,pfeifen::V,սուլել,सीटी देना
1262,schreien::V,գոռալ ,चिल्लाना
1263,stöhnen::V,տնքալ,कराहना
1264,stöhnen::V,տնքալ,आहें भरना
1265,zittern::V,դողալ,काँपना
1266,leben::V,ապրել,जीना
1267,geboren werden::V,ծնվել,पैदा होना
1268,atmen::V,շնչել,साँस लेना
1269,trinken::V,խմել,पीना
1270,essen::V,ուտել,खाना
1271,schlucken::V,կլանել,निगलना
1272,schlucken::V,կուլ տալ,निगलना
1273,müde werden::V,հոգնել,थकना
1274,müde werden::V,հոգնել,उकताना
1275,einschlafen::V,քուն մտնել,सो जाना
1276,schlafen::V,քնել,सोना
1277,aufwachen::V,արթննալ,जागना
1278,aufstehen::V,ելլել,उठना
1279,sich erholen::V,հանգստանալ,सुस्ताना
1280,sich erholen::V,հանգստանալ,आराम करना
1281,krank werden::V,հիւանդանալ,बीमार पड़ना
1282,krank sein::V,հիվանդ լինել,बीमार होना
1283,schmerzen::V,ցավել,दुखना
1284,schmerzen::V,ցավել,दर्द करना
1285,husten::V,հազալ,खाँसना
1286,genesen::V,ապաքինվել,ठीक हो जाना
1287,genesen::V,ապաքինվել,स्वस्थ हो जाना
1288,sterben::V,մեռնել,मरना
1289,sterben::V,վախճանվել,मरना
1290,umkommen::V,կործանվել,मरना
1291,sich bewegen::V,ընթանալ,चलना
1292,sich bewegen::V,ընթանալ,हिलना
1293,sich rühren::V,շարժվել,हिलना
1294,sich erheben::V,կանգնել,उठना
1295,sich erheben::V,վեր կենալ,उठना
1296,sich setzen::V,նստել,बैठना
1297,hinfallen::V,ընկնել,गिरना
1298,laufen::V,քայլել,चलना
1299,schreiten::V,ճեմել,क़दम जाना
1300,spazierengehen::V,շրջագայել,सैर करना
1301,eilen::V,շտապել,तेज़ी से जाना
1302,eilen::V,շտապել,शीघ्रता से चलना
1303,sich beeilen::V,շտապել ,जल्दी करना
1304,sich beeilen::V,շտապել ,शीघ्रता करना
1305,sausen::V,սլանալ,बड़ी तेज़ी से चलना
1306,rennen::V,վազել,भागना
1307,rennen::V,վազել,दौड़ना
1308,springen::V,ցատկել,उछलना
1309,klettern::V,մագլցել,चढ़ना
1310,schaukeln::V,ճոճվել,झूलना
1311,schaukeln::V,օրորվել,झूलना
1312,kriechen::V,սողալ,रेंगना
1313,schwimmen::V,լողալ,तैरना
1314,tauchen::V,սուզվել,डूबना
1315,rudern::V,թիավարել,खेना
1316,rudern::V,թիավարել,चप्पू चलाना
1317,fahren::V,ընթանալ,चलना
1318,fahren::V,ընթանալ,यात्रा करना
1319,fliegen::V,թռչել,उड़ना
1320,gehen::V,գնալ,जाना
1321,weggehen::V,հեռանալ,चला जाना
1322,weggehen::V,հեռանալ,बाहर जाना
1323,abfahren::V,ճանապարհվել,छूटना
1324,abfahren::V,ճանապարհվել,रवाना होना
1325,anhalten::V,կանգնել,रुकना
1326,anhalten::V,կանգնել,खड़ा होना
1327,hineingehen::V,մտնել,घुसना
1328,hineingehen::V,մտնել,अंदर जाना
1329,eintreten::V,մտնել,प्रवेश करना
1330,kommen::V,գալ,आना
1331,ankommen::V,ժամանել,पहुँचना
1332,zurückkommen::V,վերադառնալ,लौटना
1333,zurückkommen::V,վերադառնալ,वापस आना
1334,bleiben::V,մնալ,रहना
1335,bleiben::V,մնալ,रुकना
1336,warten::V,սպասել,इंतज़ार करना
1337,erwarten::V,սպասել,प्रतीक्षा करना
1338,suchen::V,որոնել,ढूँढ़ना
1339,finden::V,գտնել,पाना
1340,finden::V,գտնել,ढूँढ़ निकालना
1341,versuchen::V,փորձել,कोशिश करना
1342,vorbereiten::V,պատրաստել,तैयार करना
1343,lieben::V,սիրել,प्यार करना
1344,mögen::V,հավանել,पसंद होना
1345,mögen::V,սիրել,पसंद होना
1346,lachen::V,ծիծաղել,हँसना
1347,rühren::V,հուզել,छूना
1348,weinen::V,լալ,रोना
1349,schimpfen::V,տրտնջալ,गाली देना
1350,schimpfen::V,քրթմնջել,गाली देना
1351,sich ärgern::V,զայրանալ,चिढ़ना
1352,sich ärgern::V,զայրանալ,नाराज़ होना
1353,sich fürchten::V,վախնալ,डरना
1354,sich fürchten::V,վախնալ,भय खाना
1355,fürchten::V,վախենալ,डरना से
1356,fürchten::V,վախենալ,भय खाना से
1357,fliehen::V,փախչել,भागना
1358,flüchten::V,փախչել,निकल भागना
1359,sehen::V,տեսնել,देखना
1360,anschauen::V,դիտել,देखना
1361,ansehen::V,նայել,दृष्टि डालना पर
1362,hören::V,լսել,सुनना
1363,zuhören::V,ունկնդրել,सुनना
1364,probieren::V,համը տեսել,चखना
1365,riechen::V,հոտ առնել,सूँघना
1366,fühlen::V,զգալ,महसूस करना
1367,scheinen::V,երեւալ,लगना
1368,zu sehen sein::V,երեւալ,दिखाई देना
1369,vernehmen::V,իմանալ ,सुनना
1370,frieren::V,մրսել,ठंड लगना
1371,frieren::V,մրսել,सर्दी लगना
1372,tun::V,անել,करना
1373,können::V,կարողանալ,सकना
1374,können::V,կարողանալ,जानना
1375,wollen::V,ուզել,चाहना
1376,wollen::V,ցանկանալ,चाहना
