,Concept_ID,av,os
1300,täuschen::V,гуккизе,асайын
1301,betrügen::V,хӏилла гьабизе,асайын
1302,betrügen::V,сандирахълъи гьабизе,асайын
1303,töten::V,чӏвазе,амарын
1304,wohnen::V,яшав гьабизе,цӕрын
1305,arbeiten::V,хӏалтӏизе,кусын
1306,sammeln::V,бакӏаризе,æртонын
1307,pflücken::V,бетӏизе,тонын
1308,jagen::V,чан гьабизе,цуан кæнын
1309,fischen::V,ччугӏа кквезе,кæсаг ахсын æнгуырæй
1310,fischen::V,ччугӏа кквезе,æнгуыр дарын
1311,fassen::V,кквезе,ӕрцахсын
1312,hüten::V,кваназабизе,хизын
1313,treiben::V,гъезе,скъӕрын
1314,anbinden::V,бухьине,бабæттын
1315,anbinden::V,бухьине,æрбæттын
1316,füttern::V,кваназабизе,холлаг дæттын
1317,füttern::V,кваназабизе,холлаг æвæрын
1318,füttern::V,кваназабизе,дарын
1319,melken::V,бечӏчӏизе,дуцын
1320,hacken::V,чӏвазе,кæрдын
1321,hacken::V,чӏвазе,лыгтæ кæнын
1322,gießen::V,лъалъазе,бакалын
1323,reifen::V,барщизе,срæгъæд уын
1324,reifen::V,барщизе,сцæттæ уын
1325,zubereiten::V,бежа-белъине,сцӕттӕ кӕнын
1326,kochen::V,белъине,фыцын
1327,backen::V,базе,фыцын
1328,braten::V,бежизе,цурын
1329,umrühren::V,багъаризе,ахæццæ кæнын
1330,umrühren::V,багъаризе,азмæнтын
1331,umrühren::V,багъаризе,астауын
1332,stricken::V,хьухьине,кæнын
1333,stricken::V,хьухьине,бийын
1334,nähen::V,букъизе,хуыйын
1335,färben::V,кьер гьабизе,ахорын
1336,reinigen::V,бацӏцӏине,ссыгъдæг кæнын
1337,reinigen::V,бацӏцӏине,ныссыгъдæг кæнын
1338,reinigen::V,бацӏцӏине,ныссæрфын
1339,waschen::V,чуризе,ӕхсын
1340,abwischen::V,бацӏцӏине,сӕрфын
1341,spülen::V,хулизе,æнхъæвзын
1342,fegen::V,лъухьизе,мӕрзын
1343,kehren::V,лъухьизе,мӕрзын
1344,baden::V,чордезе,хи найын
1345,ausziehen::V,бахъизе,ласын
1346,anziehen::V,ретӏине,скæнын
1347,sich anziehen::V,ретӏине,дзаума скæнын
1348,sich anziehen::V,ретӏине,дарæс скæнын
1349,kämmen::V,хазе,ныффасын
1350,kämmen::V,хазе,æрфасын
1351,schmücken::V,чӏухӏизабизе,фӕлындын
1352,sagen::V,бицине,зæгъын
1353,sprechen::V,бицине,дзурын
1354,reden::V,гаргадизе,ныхас кӕнын
1355,sich unterhalten::V,гаргадизе,ныхас кæнын
1356,fragen::V,цӏехезе,фӕрсын
1357,fragen::V,гьикъизе,фӕрсын
1358,bitten::V,гьаризе,курын
1359,erzählen::V,бицине,радзурын
1360,erzählen::V,бицине,ратаурæгъ кæнын
1361,mitteilen::V,лъазабизе,фехъусын кæнын
1362,nennen::V,цӏар лъезе,хонын
1363,rufen::V,ахӏизе,сидын
1364,prahlen::V,беццаризе,ӕппӕлын
1365,übersetzen::V,буссинабизе,ратæлмац кæнын
1366,denken::V,ургъизе,ӕнхъӕлын
1367,denken::V,ургъизе,хъуыды кӕнын
1368,glauben::V,божизе,уырнын
1369,bemerken::V,берречӏчӏизе,фенын
1370,erkennen::V,лъазе,базонын
1371,erkennen::V,батӏаго бахъизе,базонын
1372,begreifen::V,бичӏчӏизе,ӕмбарын
1373,begreifen::V,бичӏчӏизе,бамбарын
1374,lernen::V,цӏализе,ахуыр кӕнын
1375,wissen::V,лъазе,зонын
1376,sich erinnern an::V,ракӏалде щвезе,зæрдыл æрлæууын
1377,sich erinnern an::V,ракӏалде щвезе,æрымысын
1378,sich erinnern an::V,ракӏалде щвезе,æрбаймысын
1379,sich erinnern an::V,ракӏалде щвезе,æрхъуыды кæнын
1380,vergessen::V,кӏочене,ферох кæнын
1381,vergessen::V,кӏочене,айрох кæнын
1382,messen::V,борцине,барын
1383,zählen::V,рикӏкӏине,нымайын
1384,rechnen::V,рикӏкӏине,хынцын
1385,lesen::V,цӏализе,кӕсын
1386,lesen::V,цӏализе,фӕрсын
1387,malen::V,бахъизе,ныв кӕнын
1388,zeichnen::V,бахъизе,ныв кӕнын
1389,schreiben::V,хъвазе,фыссын
1390,besitzen::V,щвезе,хицау уын
1391,besitzen::V,бу́кӏине,хицау уын
1392,kaufen::V,босизе,балхӕнын
1393,verkaufen::V,бичизе,уӕй кӕнын
1394,bezahlen::V,кьезе,бафидын
1395,zahlen::V,кьезе,фидын
1396,ertragen::V,баччизе,бавзарын
1397,Auge::N,,цӕст
1398,Sehne::N,,хъиутæ
1399,Sehne::N,,нуар
1400,Funke::N,,цӕхӕр
1401,Moor::N,,цъыфдзаст
1402,Elch::N,,цæгатаг саг
1403,Beere::N,,гагадыргъ
1404,Gedächtnis::N,,мысæн
1405,Gedächtnis::N,,мысын
1406,Gedächtnis::N,,зæрдылдарын
1407,Ton::N,,мыр
1408,Winkel::N,,къуым
1409,Menge::N,,бӕрц
1410,Stütze::N,,быцæу
1411,Figur::N,,кæрдгæныв
1412,Schuh::N,,басмахъ
1413,Schnur::N,,бӕндӕн
1414,Geschäft::N,,бизнес
1415,Geschäft::N,,хъуыддаг
1416,voll::A,,дзаг
1417,voll::A,,йедзаг 
1418,lange::ADV,,бирæ рæстæг
1419,später::ADV,,фæстæдæр
1420,nicht::ADV,,нӕ
1421,schon::ADV,,нырид
1422,durch::PRP,,æхсæнты
1423,alles::PRN,,алцы
1424,alles::PRN,,æппæтдæр
1425,alles::PRN,,иууылдӕр
1426,rühren::V,,зæрдæ суынгæг кæнын
1427,scheinen::V,,зынын
1428,aufheben::V,,сисын
1429,lassen::V,,кæнын
1430,sich waschen::V,,хи æхсын
1431,beherrschen::V,,æлдариуæг кæнын
