,Concept_ID,ar,ar
788,sofort::ADV,حالا,حالا
789,sofort::ADV,حالا,فورا
790,sofort::ADV,فورا,حالا
791,sofort::ADV,فورا,فورا
792,später::ADV,فيما بعد,فيما بعد
793,jetzt::ADV,الآن,الآن
794,jetzt::ADV,الآن,حاليا
795,jetzt::ADV,حاليا,الآن
796,jetzt::ADV,حاليا,حاليا
797,heute::ADV,اليوم,اليوم
798,morgen::ADV,غدا,غدا
799,bald::ADV,قريبا,قريبا
800,dann::ADV,ثم,ثم
801,gestern::ADV,أمس,أمس
802,gestern::ADV,أمس,البارحة
803,gestern::ADV,البارحة,أمس
804,gestern::ADV,البارحة,البارحة
805,einst::ADV,قديما,قديما
806,damals::ADV,حينئذ,حينئذ
807,danach::ADV,ثم,ثم
808,danach::ADV,ثم,بعد ذلك
809,danach::ADV,بعد ذلك,ثم
810,danach::ADV,بعد ذلك,بعد ذلك
811,vorher::ADV,من قبل,من قبل
812,vorher::ADV,من قبل,قبل ذلك
813,vorher::ADV,قبل ذلك,من قبل
814,vorher::ADV,قبل ذلك,قبل ذلك
815,zuerst::ADV,أولا,أولا
816,einmal::ADV,مرة,مرة
817,manchmal::ADV,أحيانا,أحيانا
818,oft::ADV,كثيرا,كثيرا
819,immer::ADV,دائما,دائما
820,niemals::ADV,لا أبدا,لا أبدا
821,hier::ADV,هنا,هنا
822,hierhin::ADV,إلى هنا,إلى هنا
823,von hier::ADV,من هنا,من هنا
824,dort::ADV,هناك,هناك
825,dorthin::ADV,إلى هناك,إلى هناك
826,geradeaus::ADV,إلى الأمام,إلى الأمام
827,vorwärts::ADV,إلى الأمام,إلى الأمام
828,rückwärts::ADV,إلى الوراء,إلى الوراء
829,zurück::ADV,عودا,عودا
830,zurück::ADV,عودا,إلى الخلف
831,zurück::ADV,إلى الخلف,عودا
832,zurück::ADV,إلى الخلف,إلى الخلف
833,unten::ADV,تحت,تحت
834,unten::ADV,تحت,في الأسفل
835,unten::ADV,في الأسفل,تحت
836,unten::ADV,في الأسفل,في الأسفل
837,hinab::ADV,إلى تحت,إلى تحت
838,oben::ADV,فوق,فوق
839,oben::ADV,فوق,في الأعلى
840,oben::ADV,في الأعلى,فوق
841,oben::ADV,في الأعلى,في الأعلى
842,hinauf::ADV,إلى فوق,إلى فوق
843,hinauf::ADV,إلى فوق,إلى الأعلى
844,hinauf::ADV,إلى الأعلى,إلى فوق
845,hinauf::ADV,إلى الأعلى,إلى الأعلى
846,überall::ADV,في كل مكان,في كل مكان
847,nicht::ADV,لا,لا
848,nicht::ADV,لا,لم
849,nicht::ADV,لم,لا
850,nicht::ADV,لم,لم
851,ein wenig::ADV,قليلا,قليلا
852,kaum::ADV,كاد لا,كاد لا
853,sehr::ADV,جدا,جدا
854,sehr::ADV,جدا,كثيرا
855,sehr::ADV,كثيرا,جدا
856,sehr::ADV,كثيرا,كثيرا
857,so::ADV,كذا,كذا
858,so::ADV,كذا,كذلك
859,so::ADV,كذلك,كذا
860,so::ADV,كذلك,كذلك
861,noch::ADV,ما زال,ما زال
862,nur::ADV,فقط,فقط
863,schon::ADV,قد,قد
864,wieder::ADV,من جديد,من جديد
865,wieder::ADV,من جديد,مرة أخرى
866,wieder::ADV,مرة أخرى,من جديد
867,wieder::ADV,مرة أخرى,مرة أخرى
868,vergebens::ADV,عبثا,عبثا
869,vor::PRP,أمام,أمام
870,hinter::PRP,خلف,خلف
871,hinter::PRP,خلف,وراء
872,hinter::PRP,وراء,خلف
873,hinter::PRP,وراء,وراء
874,unter::PRP,تحت,تحت
875,durch::PRP,عبر,عبر
876,durch::PRP,عبر,خلال
877,durch::PRP,خلال,عبر
878,durch::PRP,خلال,خلال
879,neben::PRP,جنب,جنب
880,neben::PRP,جنب,بجانب
881,neben::PRP,بجانب,جنب
882,neben::PRP,بجانب,بجانب
883,zwischen::PRP,بين,بين
884,wegen::PRP,بسبب,بسبب
885,dies::PRN,هذا,هذا
886,das::PRN,ذلك,ذلك
887,alles::PRN,الكل,الكل
888,ich::PRN,أنا,أنا
889,du::PRN,أنت,أنت
890,er::PRN,هو,هو
891,wir::PRN,نحن,نحن
892,ihr::PRN,أنتم,أنتم
893,ihr::PRN,أنتم,أنتن
894,ihr::PRN,أنتن,أنتم
895,ihr::PRN,أنتن,أنتن
896,sie::PRN,هم,هم
897,sie::PRN,هم,هن
898,sie::PRN,هن,هم
899,sie::PRN,هن,هن
900,was::FPRN,ما,ما
901,wer::FPRN,من,من
902,wo::FADV,أين,أين
903,wohin::FADV,إلى أين,إلى أين
904,wie::FADV,كيف,كيف
905,warum::FADV,لماذا,لماذا
906,wieviel::FNUM,كم,كم
907,eins::NUM,واحد,واحد
908,zwei::NUM,اثنين,اثنين
909,drei::NUM,ثلاثة,ثلاثة
910,vier::NUM,أربعة,أربعة
911,fünf::NUM,خمسة,خمسة
912,sechs::NUM,ستة,ستة
913,sieben::NUM,سبعة,سبعة
914,acht::NUM,ثمانية,ثمانية
915,neun::NUM,تسعة,تسعة
916,zehn::NUM,عشرة,عشرة
917,elf::NUM,أحد عشر,أحد عشر
918,zwölf::NUM,اثنا عشر,اثنا عشر
919,zwanzig::NUM,عشرون,عشرون
920,dreißig::NUM,ثلاثون,ثلاثون
921,vierzig::NUM,أربعون,أربعون
922,fünfzig::NUM,خمسون,خمسون
923,sechzig::NUM,ستون,ستون
924,siebzig::NUM,سبعون,سبعون
925,achtzig::NUM,ثمانون,ثمانون
926,neunzig::NUM,تسعون,تسعون
927,hundert::NUM,مئة,مئة
928,tausend::NUM,ألف,ألف
929,und::CNJ,و,و
930,oder::CNJ,أو,أو
931,stehen::V,وقف,وقف
932,sitzen::V,جلس,جلس
933,liegen::V,رقد,رقد
934,hängen::V,تعلق,تعلق
935,werden::V,صار,صار
936,werden::V,صار,أصبح
937,werden::V,أصبح,صار
938,werden::V,أصبح,أصبح
939,passieren::V,حدث,حدث
940,beginnen::V,ابتدأ,ابتدأ
941,enden::V,انتهى,انتهى
942,wechseln::V,تغير,تغير
943,aufgehen[Sonne]::V,شرق,شرق
944,untergehen[Sonne]::V,غرب,غرب
945,scheinen[Sonne]::V,أضاء,أضاء
946,donnern::V,رعد,رعد
947,wehen::V,هب,هب
948,strömen::V,جرى,جرى
949,fließen::V,سال,سال
950,sich drehen::V,دار,دار
951,schwanken::V,ترنح,ترنح
952,schwingen::V,ترجح,ترجح
953,fallen::V,سقط,سقط
954,brennen::V,احترق,احترق
955,rauchen::V,دخن,دخن
956,regnen::V,أمطر,أمطر
957,gefrieren::V,تجمد,تجمد
958,tauen::V,ذاب,ذاب
959,schmelzen::V,ذاب,ذاب
960,trocknen::V,نشف,نشف
961,sieden::V,غلى,غلى
962,faulen::V,فسد,فسد
963,verfaulen::V,تعفن,تعفن
964,reißen::V,انقطع,انقطع
965,versinken::V,غرق,غرق
966,vergehen::V,مضى,مضى
967,erscheinen::V,لاح,لاح
968,erscheinen::V,لاح,ظهر
969,erscheinen::V,ظهر,لاح
970,erscheinen::V,ظهر,ظهر
971,verschwinden::V,غاب,غاب
972,sinken::V,هبط,هبط
973,abnehmen::V,نقص,نقص
974,zunehmen::V,ازداد,ازداد
975,steigen::V,صعد,صعد
976,steigen::V,صعد,ارتفع
977,steigen::V,ارتفع,صعد
978,steigen::V,ارتفع,ارتفع
979,wachsen::V,نما,نما
980,wachsen::V,نما,نبت
981,wachsen::V,نبت,نما
982,wachsen::V,نبت,نبت
983,glänzen::V,لمع,لمع
984,funkeln::V,تلألأ,تلألأ
985,lärmen::V,ضج,ضج
986,lärmen::V,ضج,صخب
987,lärmen::V,صخب,ضج
988,lärmen::V,صخب,صخب
989,läuten::V,قرع,قرع
990,klingeln::V,دق,دق
991,klirren::V,قعقع,قعقع
992,brausen::V,عج,عج
993,rauschen::V,حف,حف
994,klingen::V,رن,رن
995,bellen::V,نبح,نبح
996,heulen::V,عوى,عوى
997,blasen::V,نفخ,نفخ
998,pfeifen::V,صفر,صفر
999,schreien::V,صرخ,صرخ
1000,stöhnen::V,أن,أن
1001,zittern::V,ارتعش,ارتعش
1002,leben::V,عاش,عاش
1003,geboren werden::V,ولد,ولد
1004,atmen::V,تنفس,تنفس
1005,trinken::V,شرب,شرب
1006,essen::V,أكل,أكل
1007,schlucken::V,جرع,جرع
1008,müde werden::V,تعب,تعب
1009,einschlafen::V,نام,نام
1010,schlafen::V,نام,نام
1011,aufwachen::V,استيقظ,استيقظ
1012,aufstehen::V,قام,قام
1013,sich erholen::V,استجم,استجم
1014,krank werden::V,مرض,مرض
1015,krank sein::V,مرض,مرض
1016,schmerzen::V,آلم,آلم
1017,husten::V,كح,كح
1018,husten::V,كح,سعل
1019,husten::V,سعل,كح
1020,husten::V,سعل,سعل
1021,genesen::V,نقه,نقه
1022,sterben::V,مات,مات
1023,umkommen::V,هلك,هلك
1024,sich bewegen::V,تحرك,تحرك
1025,sich rühren::V,تحرك,تحرك
1026,sich erheben::V,قام,قام
1027,sich setzen::V,جلس,جلس
1028,hinfallen::V,وقع,وقع
1029,laufen::V,مشى,مشى
1030,schreiten::V,خطا,خطا
1031,spazierengehen::V,تنزه,تنزه
1032,eilen::V,عجل,عجل
1033,sich beeilen::V,استعجل,استعجل
1034,sausen::V,أسرع,أسرع
1035,rennen::V,عدا,عدا
1036,rennen::V,عدا,ركض
1037,rennen::V,ركض,عدا
1038,rennen::V,ركض,ركض
1039,springen::V,قفز,قفز
1040,klettern::V,تسلق,تسلق
1041,schaukeln::V,تأرجح,تأرجح
1042,kriechen::V,دب,دب
1043,kriechen::V,دب,زحف
1044,kriechen::V,زحف,دب
1045,kriechen::V,زحف,زحف
1046,schwimmen::V,سبح,سبح
1047,tauchen::V,غطس,غطس
1048,rudern::V,جذف,جذف
1049,fahren::V,ركب,ركب
1050,fahren::V,ركب,سافر
1051,fahren::V,سافر,ركب
1052,fahren::V,سافر,سافر
1053,fliegen::V,طار,طار
1054,gehen::V,سار,سار
1055,gehen::V,سار,ذهب
1056,gehen::V,ذهب,سار
1057,gehen::V,ذهب,ذهب
1058,weggehen::V,ذهب,ذهب
1059,weggehen::V,ذهب,انصرف
1060,weggehen::V,انصرف,ذهب
1061,weggehen::V,انصرف,انصرف
1062,abfahren::V,رحل,رحل
1063,anhalten::V,توقف,توقف
1064,hineingehen::V,دخل,دخل
1065,eintreten::V,دخل,دخل
1066,kommen::V,أتى,أتى
1067,kommen::V,أتى,جاء
1068,kommen::V,جاء,أتى
1069,kommen::V,جاء,جاء
1070,ankommen::V,وصل,وصل
1071,zurückkommen::V,عاد,عاد
1072,zurückkommen::V,عاد,رجع
1073,zurückkommen::V,رجع,عاد
1074,zurückkommen::V,رجع,رجع
1075,bleiben::V,مكث,مكث
1076,warten::V,انتظر,انتظر
1077,erwarten::V,ترقب,ترقب
1078,erwarten::V,ترقب,انتظر
1079,erwarten::V,انتظر,ترقب
1080,erwarten::V,انتظر,انتظر
1081,suchen::V,بحث,بحث
1082,finden::V,وجد,وجد
1083,versuchen::V,حاول,حاول
1084,vorbereiten::V,أعد,أعد
1085,vorbereiten::V,أعد,حضر
1086,vorbereiten::V,حضر,أعد
1087,vorbereiten::V,حضر,حضر
1088,lieben::V,أحب,أحب
1089,mögen::V,أحب,أحب
1090,lachen::V,ضحك,ضحك
1091,rühren::V,أثر,أثر
1092,weinen::V,بكى,بكى
1093,schimpfen::V,سب,سب
1094,schimpfen::V,سب,شتم
1095,schimpfen::V,شتم,سب
1096,schimpfen::V,شتم,شتم
1097,sich ärgern::V,زعل,زعل
1098,sich fürchten::V,هاب,هاب
1099,fürchten::V,خاف,خاف
1100,fürchten::V,خاف,خشي
1101,fürchten::V,خشي,خاف
1102,fürchten::V,خشي,خشي
1103,fliehen::V,هرب,هرب
1104,flüchten::V,فر,فر
1105,sehen::V,رأى,رأى
1106,anschauen::V,نظر,نظر
1107,ansehen::V,نظر,نظر
1108,hören::V,سمع,سمع
1109,zuhören::V,أصغى,أصغى
1110,probieren::V,ذاق,ذاق
1111,riechen::V,شم,شم
1112,riechen::V,شم,استنشق
1113,riechen::V,استنشق,شم
1114,riechen::V,استنشق,استنشق
1115,fühlen::V,شعر,شعر
1116,scheinen::V,ظهر,ظهر
1117,zu sehen sein::V,ظهر,ظهر
1118,vernehmen::V,سمع,سمع
1119,frieren::V,بردان,بردان
1120,tun::V,فعل,فعل
1121,können::V,قدر,قدر
1122,können::V,قدر,استطاع
1123,können::V,استطاع,قدر
1124,können::V,استطاع,استطاع
1125,wollen::V,شاء,شاء
1126,wollen::V,شاء,أراد
1127,wollen::V,أراد,شاء
1128,wollen::V,أراد,أراد
1129,anfangen::V,بدأ,بدأ
1130,beenden::V,أنهى,أنهى
1131,aufhören::V,توقف,توقف
1132,aufhören::V,توقف,انقطع
1133,aufhören::V,انقطع,توقف
1134,aufhören::V,انقطع,انقطع
1135,gelingen::V,نجح,نجح
1136,geraten::V,طلع,طلع
1137,öffnen::V,فتح,فتح
1138,schließen::V,أغلق,أغلق
1139,stellen::V,وضع,وضع
1140,stellen::V,وضع,أقام
1141,stellen::V,أقام,وضع
1142,stellen::V,أقام,أقام
1143,setzen::V,أجلس,أجلس
1144,legen::V,وضع,وضع
1145,berühren::V,مس,مس
1146,berühren::V,مس,لمس
1147,berühren::V,لمس,مس
1148,berühren::V,لمس,لمس
1149,verbinden::V,ربط,ربط
1150,verbinden::V,ربط,وصل
1151,verbinden::V,وصل,ربط
1152,verbinden::V,وصل,وصل
1153,bedecken::V,غطى,غطى
1154,aufhängen::V,علق,علق
1155,anzünden::V,أوقد,أوقد
1156,aufheben::V,لقط,لقط
1157,zurücklassen::V,ترك,ترك
1158,verlieren::V,فقد,فقد
1159,fallen lassen::V,أسقط,أسقط
1160,machen::V,فعل,فعل
1161,herstellen::V,صنع,صنع
1162,herstellen::V,صنع,أنتج
1163,herstellen::V,أنتج,صنع
1164,herstellen::V,أنتج,أنتج
1165,bauen::V,بنى,بنى
1166,bauen::V,بنى,شيد
1167,bauen::V,شيد,بنى
1168,bauen::V,شيد,شيد
1169,reparieren::V,صلح,صلح
1170,verbessern::V,صحح,صحح
1171,ändern::V,غير,غير
1172,graben::V,حفر,حفر
1173,beugen::V,ثنى,ثنى
1174,beugen::V,ثنى,أحنى
1175,beugen::V,أحنى,ثنى
1176,beugen::V,أحنى,أحنى
1177,biegen::V,لوى,لوى
1178,drehen::V,أدار,أدار
1179,drehen::V,أدار,دور
1180,drehen::V,دور,أدار
1181,drehen::V,دور,دور
1182,wenden::V,قلب,قلب
1183,umdrehen::V,قلب,قلب
1184,heben::V,رفع,رفع
1185,hochheben::V,رفع,رفع
1186,ergreifen::V,مسك,مسك
1187,halten::V,مسك,مسك
1188,drücken::V,ضغط,ضغط
1189,schieben::V,حرك,حرك
1190,kratzen::V,خدش,خدش
1191,lecken::V,لعق,لعق
1192,beißen::V,عض,عض
1193,abreißen::V,قلع,قلع
1194,abschneiden::V,قطع,قطع
1195,binden::V,ربط,ربط
1196,stecken::V,دس,دس
1197,brechen::V,كسر,كسر
1198,klopfen::V,طرق,طرق
1199,hauen::V,ضرب,ضرب
1200,kleben::V,ألصق,ألصق
1201,reiben::V,حك,حك
1202,streichen::V,نشر,نشر
1203,schleifen::V,سن,سن
1204,schneiden::V,قطع,قطع
1205,rütteln::V,رج,رج
1206,schütteln::V,هز,هز
1207,schwenken::V,لوح,لوح
1208,schütten::V,صب,صب
1209,füllen::V,ملأ,ملأ
1210,einwickeln::V,لف,لف
1211,tragen::V,حمل,حمل
1212,schleppen::V,سحب,سحب
1213,ziehen::V,سحب,سحب
1214,aufbewahren::V,حفظ,حفظ
1215,werfen::V,رمى,رمى
1216,werfen::V,رمى,ألقى
1217,werfen::V,ألقى,رمى
1218,werfen::V,ألقى,ألقى
1219,fangen::V,التقط,التقط
1220,packen::V,مسك,مسك
1221,verstecken::V,خبأ,خبأ
1222,teilen::V,قسم,قسم
1223,schicken::V,بعث,بعث
1224,schicken::V,بعث,أرسل
1225,schicken::V,أرسل,بعث
1226,schicken::V,أرسل,أرسل
1227,bringen::V,جلب,جلب
1228,hinzufügen::V,أضاف,أضاف
1229,bekommen::V,حصل,حصل
1230,erhalten::V,استلم,استلم
1231,nehmen::V,أخذ,أخذ
1232,wählen::V,اختار,اختار
1233,auswählen::V,انتقى,انتقى
1234,bewahren::V,حافظ,حافظ
1235,behindern::V,عاق,عاق
1236,verderben::V,أفسد,أفسد
1237,beschädigen::V,أضر,أضر
1238,zerbrechen::V,كسر,كسر
1239,zerreißen::V,مزق,مزق
1240,zerstören::V,دمر,دمر
1241,verbrennen::V,حرق,حرق
1242,geben::V,أعطى,أعطى
1243,reichen::V,ناول,ناول
1244,schenken::V,وهب,وهب
1245,versprechen::V,وعد,وعد
1246,wünschen::V,تمنى,تمنى
1247,loben::V,مدح,مدح
1248,küssen::V,قبل,قبل
1249,wiegen::V,هدهد,هدهد
1250,zudecken::V,غطى,غطى
1251,wecken::V,أيقظ,أيقظ
1252,zeigen::V,أرى,أرى
1253,führen::V,دل,دل
1254,lehren::V,علم,علم
1255,unterrichten::V,علم,علم
1256,aufziehen::V,ربى,ربى
1257,leiten::V,دل,دل
1258,leiten::V,دل,أدار
1259,leiten::V,أدار,دل
1260,leiten::V,أدار,أدار
1261,antreiben::V,حث,حث
1262,lassen::V,حدا,حدا
1263,einladen::V,دعا,دعا
1264,vereinigen::V,وحد,وحد
1265,besuchen::V,زار,زار
1266,treffen::V,قابل,قابل
1267,sich versammeln::V,اجتمع,اجتمع
1268,spielen::V,لعب,لعب
1269,singen::V,غنى,غنى
1270,tanzen::V,رقص,رقص
1271,sich trennen::V,افترق,افترق
1272,verlassen::V,ترك,ترك
1273,retten::V,نجى,نجى
1274,retten::V,نجى,أنقذ
1275,retten::V,أنقذ,نجى
1276,retten::V,أنقذ,أنقذ
1277,bewachen::V,حرس,حرس
1278,schützen::V,حمى,حمى
1279,verteidigen::V,دافع,دافع
1280,sich schlagen::V,تضارب,تضارب
1281,schießen::V,أطلق,أطلق
1282,siegen::V,انتصر,انتصر
1283,ärgern::V,أزعل,أزعل
1284,schlagen::V,ضرب,ضرب
1285,treten::V,رفس,رفس
1286,stechen::V,شك,شك
1287,stoßen::V,دفع,دفع
1288,stehlen::V,سرق,سرق
1289,stören::V,ضايق,ضايق
1290,belästigen::V,أزعج,أزعج
1291,verbergen::V,كتم,كتم
1292,täuschen::V,خدع,خدع
1293,betrügen::V,غش,غش
1294,töten::V,قتل,قتل
1295,wohnen::V,سكن,سكن
1296,arbeiten::V,عمل,عمل
1297,arbeiten::V,عمل,اشتغل
1298,arbeiten::V,اشتغل,عمل
1299,arbeiten::V,اشتغل,اشتغل
1300,sammeln::V,جمع,جمع
1301,pflücken::V,جنى,جنى
1302,pflücken::V,جنى,قطف
1303,pflücken::V,قطف,جنى
1304,pflücken::V,قطف,قطف
1305,jagen::V,صاد,صاد
1306,fischen::V,اصطاد,اصطاد
1307,fassen::V,قبض,قبض
1308,hüten::V,رعى,رعى
1309,treiben::V,ساق,ساق
1310,anbinden::V,ربط,ربط
1311,füttern::V,علف,علف
1312,melken::V,حلب,حلب
1313,hacken::V,فرم,فرم
1314,gießen::V,سقى,سقى
1315,reifen::V,نضج,نضج
1316,zubereiten::V,حضر,حضر
1317,kochen::V,طبخ,طبخ
1318,backen::V,خبز,خبز
1319,braten::V,قلى,قلى
1320,braten::V,قلى,حمر
1321,braten::V,حمر,قلى
1322,braten::V,حمر,حمر
1323,umrühren::V,قلب,قلب
1324,stricken::V,حاك,حاك
1325,nähen::V,خاط,خاط
1326,färben::V,صبغ,صبغ
1327,färben::V,صبغ,لون
1328,färben::V,لون,صبغ
1329,färben::V,لون,لون
1330,reinigen::V,نظف,نظف
1331,waschen::V,غسل,غسل
1332,abwischen::V,مسح,مسح
1333,spülen::V,شطف,شطف
1334,fegen::V,كنس,كنس
1335,kehren::V,كنس,كنس
1336,baden::V,استحم,استحم
1337,sich waschen::V,اغتسل,اغتسل
1338,ausziehen::V,خلع,خلع
1339,anziehen::V,لبس,لبس
1340,sich anziehen::V,اكتسى,اكتسى
1341,kämmen::V,مشط,مشط
1342,schmücken::V,زين,زين
1343,sagen::V,قال,قال
1344,sprechen::V,تكلم,تكلم
1345,reden::V,تكلم,تكلم
1346,sich unterhalten::V,تحادث,تحادث
1347,fragen::V,سأل,سأل
1348,bitten::V,رجا,رجا
1349,erzählen::V,حكي,حكي
1350,mitteilen::V,بلغ,بلغ
1351,nennen::V,سمى,سمى
1352,rufen::V,نادى,نادى
1353,prahlen::V,فشر,فشر
1354,prahlen::V,فشر,تفاخر
1355,prahlen::V,تفاخر,فشر
1356,prahlen::V,تفاخر,تفاخر
1357,übersetzen::V,ترجم,ترجم
1358,denken::V,فكر,فكر
1359,glauben::V,اعتقد,اعتقد
1360,bemerken::V,لاحظ,لاحظ
1361,erkennen::V,عرف,عرف
1362,begreifen::V,فهم,فهم
1363,begreifen::V,فهم,أدرك
1364,begreifen::V,أدرك,فهم
1365,begreifen::V,أدرك,أدرك
1366,verstehen::V,فهم,فهم
1367,lernen::V,درس,درس
1368,wissen::V,علم,علم
1369,sich erinnern an::V,تذكر,تذكر
1370,vergessen::V,نسي,نسي
1371,messen::V,قاس,قاس
1372,zählen::V,عد,عد
1373,zählen::V,عد,أحصى
1374,zählen::V,أحصى,عد
1375,zählen::V,أحصى,أحصى
1376,rechnen::V,حسب,حسب
1377,lesen::V,قرأ,قرأ
1378,malen::V,صور,صور
1379,zeichnen::V,رسم,رسم
1380,schreiben::V,كتب,كتب
1381,besitzen::V,حاز,حاز
1382,besitzen::V,حاز,ملك
1383,besitzen::V,ملك,حاز
1384,besitzen::V,ملك,ملك
1385,kaufen::V,اشترى,اشترى
1386,verkaufen::V,باع,باع
1387,bezahlen::V,دفع,دفع
1388,zahlen::V,سدد,سدد
1389,beherrschen::V,حكم,حكم
1390,ertragen::V,أطاق,أطاق
1391,ertragen::V,أطاق,تحمل
1392,ertragen::V,تحمل,أطاق
1393,ertragen::V,تحمل,تحمل
