,Concept_ID,lt,tr
1504,betrügen::V,apgauti,dolandırmak
1505,töten::V,žudyti,öldürmek
1506,töten::V,nužudyti,öldürmek
1507,wohnen::V,gyventi,oturmak
1508,arbeiten::V,dirbti,çalışmak
1509,arbeiten::V,triūsti,çalışmak
1510,sammeln::V,rinkti,toplamak
1511,pflücken::V,skinti,koparmak
1512,pflücken::V,raškyti,koparmak
1513,jagen::V,medžioti,avlanmak
1514,fischen::V,žvejoti,balık tutmak
1515,fassen::V,sučiupti,tutmak
1516,fassen::V,sučiupti,yakalamak
1517,hüten::V,ganyti,otlatmak
1518,treiben::V,ginti,gütmek
1519,anbinden::V,pririšti,bağlamak
1520,füttern::V,šerti,beslemek
1521,melken::V,melžti,sağmak
1522,hacken::V,kapoti,yarmak
1523,gießen::V,lieti,sulamak
1524,gießen::V,laistyti,sulamak
1525,reifen::V,nokti,olgunlaşmak
1526,reifen::V,sirpti,olgunlaşmak
1527,zubereiten::V,ruošti,hazırlamak
1528,zubereiten::V,gaminti,hazırlamak
1529,kochen::V,virti,pişirmek
1530,kochen::V,virti,kaynatmak
1531,kochen::V,virinti,pişirmek
1532,kochen::V,virinti,kaynatmak
1533,backen::V,kepti,pişirmek
1534,backen::V,kepti,fırında pişirmek
1535,braten::V,kepti,kızartmak
1536,braten::V,kepinti,kızartmak
1537,umrühren::V,maišyti,karıştırmak
1538,umrühren::V,pamaišyti,karıştırmak
1539,stricken::V,megzti,örmek
1540,nähen::V,siūti,dikmek
1541,färben::V,dažyti,boyamak
1542,färben::V,nudažyti,boyamak
1543,reinigen::V,valyti,temizlemek
1544,reinigen::V,švarinti,temizlemek
1545,waschen::V,plauti,yıkamak
1546,waschen::V,mazgoti,yıkamak
1547,waschen::V,skalbti,yıkamak
1548,abwischen::V,nušluostyti,silmek
1549,spülen::V,plauti,çalkamak
1550,spülen::V,skalauti,çalkamak
1551,fegen::V,šluoti,süpürmek
1552,kehren::V,šluoti,süpürmek
1553,baden::V,maudytis,yıkanmak
1554,baden::V,maudytis,banyo yapmak
1555,sich waschen::V,praustis,yıkanmak
1556,ausziehen::V,numauti,çıkarmak
1557,ausziehen::V,nuvilkti,çıkarmak
1558,anziehen::V,mauti,giymek
1559,anziehen::V,apsivilkti,giymek
1560,sich anziehen::V,rengtis,giyinmek
1561,sich anziehen::V,apsirengti,giyinmek
1562,kämmen::V,šukuoti,taramak
1563,schmücken::V,puošti,süslemek
1564,schmücken::V,dabinti,süslemek
1565,schmücken::V,gražinti,süslemek
1566,sagen::V,tarti,demek
1567,sagen::V,tarti,söylemek
1568,sprechen::V,kalbėti,konuşmak
1569,reden::V,šnekėti,konuşmak
1570,sich unterhalten::V,kalbėtis,sohbet etmek
1571,sich unterhalten::V,šnekučiuotis,sohbet etmek
1572,fragen::V,klausti,sormak
1573,bitten::V,prašyti,dilemek
1574,bitten::V,prašyti,rica etmek
1575,erzählen::V,pasakoti,bahsetmek
1576,erzählen::V,pasakoti,hikâye etmek
1577,mitteilen::V,skelbti,bildirmek
1578,mitteilen::V,pranešti,bildirmek
1579,nennen::V,vadinti,adlandırmak
1580,nennen::V,vardyti,adlandırmak
1581,rufen::V,šaukti,çağırmak
1582,rufen::V,kviesti,çağırmak
1583,prahlen::V,girtis,övünmek
1584,übersetzen::V,versti,çevirmek
1585,übersetzen::V,versti,tercüme etmek
1586,übersetzen::V,išversti,çevirmek
1587,übersetzen::V,išversti,tercüme etmek
1588,denken::V,galvoti,düşünmek
1589,glauben::V,manyti,inanmak
1590,glauben::V,manyti,zannetmek
1591,glauben::V,tikėti,inanmak
1592,glauben::V,tikėti,zannetmek
1593,bemerken::V,pamatyti,farkına varmak
1594,bemerken::V,pastebėti,farkına varmak
1595,erkennen::V,pažinti,tanımak
1596,erkennen::V,atpažinti,tanımak
1597,begreifen::V,suvokti,anlamak
1598,begreifen::V,suvokti,kavramak
1599,verstehen::V,suprasti,duymak
1600,verstehen::V,suprasti,anlamak
1601,lernen::V,mokytis,öğrenmek
1602,wissen::V,žinoti,bilmek
1603,sich erinnern an::V,prisiminti,hatırlamak
1604,vergessen::V,užmiršti,unutmak
1605,messen::V,matuoti,ölçmek
1606,zählen::V,skaičiuoti,saymak
1607,rechnen::V,skaičiuoti,hesap etmek
1608,lesen::V,skaityti,okumak
1609,malen::V,tapyti,resmini yapmak
1610,zeichnen::V,piešti,çizmek
1611,zeichnen::V,žymėti,çizmek
1612,zeichnen::V,braižyti,çizmek
1613,schreiben::V,rašyti,yazmak
1614,besitzen::V,turėti,haiz olmak
1615,besitzen::V,turėti,sahip olmak
1616,kaufen::V,pirkti,almak
1617,verkaufen::V,parduoti,satmak
1618,bezahlen::V,apmokėti,ödemek
1619,zahlen::V,mokėti,ödemek
1620,beherrschen::V,valdyti,hâkim olmak
1621,ertragen::V,kę̃sti,dayanmak
1622,ertragen::V,kę̃sti,katlanmak
1623,ertragen::V,pakelti,dayanmak
1624,ertragen::V,pakelti,katlanmak
1625,ertragen::V,iškę̃sti,dayanmak
1626,ertragen::V,iškę̃sti,katlanmak
