,Concept_ID,lv,ga
801,Höhe::N,джуджда,airde
802,Höhe::N,augstums,airde
803,Gewicht::N,сьӧкта,meáchan
804,Gewicht::N,сьӧкталун,meáchan
805,Gewicht::N,svars,meáchan
806,Gewicht::N,smagums,meáchan
807,Menge::N,лун,méid
808,Menge::N,числӧ,méid
809,Menge::N,masa,méid
810,Menge::N,daudzums,méid
811,Haufen::N,чукӧр,cnap
812,Haufen::N,čupa,cnap
813,Haufen::N,grēda,cnap
814,Haufen::N,kaudze,cnap
815,Reihe::N,рад,líne
816,Reihe::N,рад,sraith
817,Reihe::N,rinda,líne
818,Reihe::N,rinda,sraith
819,Reihe::N,virkne,líne
820,Reihe::N,virkne,sraith
821,Boot::N,пыж,bád
822,Boot::N,laiva,bád
823,Ruder::N,пелыс,rámh
824,Ruder::N,пелыс,maide rámha
825,Ruder::N,ӧпаснӧй,rámh
826,Ruder::N,ӧпаснӧй,maide rámha
827,Ruder::N,airis,rámh
828,Ruder::N,airis,maide rámha
829,Ruder::N,irklis,rámh
830,Ruder::N,irklis,maide rámha
831,Schlitten::N,дадь,carr sleamhnáin
832,Schlitten::N,ragavas,carr sleamhnáin
833,Ski::N,лызь,scí
834,Ski::N,slēpe,scí
835,Lagerfeuer::N,бипур,tine champa
836,Lagerfeuer::N,ugunskurs,tine champa
837,Last::N,сьӧкыдтор,ualach
838,Last::N,krava,ualach
839,Gang::N,мунӧм,siúlóid
840,Gang::N,ветлӧм,siúlóid
841,Gang::N,eja,siúlóid
842,Gang::N,gājums,siúlóid
843,Schritt::N,воськов,céim
844,Schritt::N,воськов,coiscéim
845,Schritt::N,воськовтӧм,céim
846,Schritt::N,воськовтӧм,coiscéim
847,Schritt::N,solis,céim
848,Schritt::N,solis,coiscéim
849,Norden::N,войвыв,tuaisceart
850,Norden::N,ziemeļi,tuaisceart
851,Süden::N,лунвыв,deisceart
852,Süden::N,dienvidi,deisceart
853,Westen::N,рытыв,iarthar
854,Westen::N,rietumi,iarthar
855,Osten::N,асыв,oirthear
856,Osten::N,austrumi,oirthear
857,Holz::N,пу,adhmad
858,Holz::N,koks,adhmad
859,Holz::N,koksne,adhmad
860,Brett::N,пӧв,clár
861,Brett::N,dēlis,clár
862,Platte::N,плита,leac
863,Platte::N,plate,leac
864,Platte::N,plāksne,leac
865,Stütze::N,пыкӧд,taca
866,Stütze::N,мыджӧд,taca
867,Stütze::N,balsts,taca
868,Stütze::N,atspaids,taca
869,Stange::N,потш,polla
870,Stange::N,потш,cuaille
871,Stange::N,maikste,polla
872,Stange::N,maikste,cuaille
873,Stock::N,бедь,bata
874,Stock::N,бедь,maide
875,Stock::N,boze,bata
876,Stock::N,boze,maide
877,Stock::N,spieķis,bata
878,Stock::N,spieķis,maide
879,Stab::N,зир,maide
880,Stab::N,зир,bachall
881,Stab::N,zizlis,maide
882,Stab::N,zizlis,bachall
883,Rohr::N,труба,píopa
884,Rohr::N,caurule,píopa
885,Haus::N,керка,teach
886,Haus::N,māja,teach
887,Heim::N,горт,baile
888,Heim::N,mājas,baile
889,Ofen::N,пач,sornóg
890,Ofen::N,krāsns,sornóg
891,Fußboden::N,джодж,urlár
892,Fußboden::N,grīda,urlár
893,Tisch::N,пызан,bord
894,Tisch::N,пызан,tábla
895,Tisch::N,galds,bord
896,Tisch::N,galds,tábla
897,Stuhl::N,улӧс,cathaoir
898,Stuhl::N,krēsls,cathaoir
899,Wiege::N,зыбка,cliabhán
900,Wiege::N,šūpulis,cliabhán
901,Bett::N,вольпась,leaba
902,Bett::N,gulta,leaba
903,Regal::N,джадж,seilf
904,Regal::N,plaukts,seilf
905,Kiste::N,куд,bosca
906,Kiste::N,ящик,bosca
907,Kiste::N,kaste,bosca
908,Kiste::N,šķirsts,bosca
909,Fenster::N,ӧшинь,fuinneoig
910,Fenster::N,logs,fuinneoig
911,Tür::N,ӧдзӧс,doras
912,Tür::N,durvis,doras
913,Tor::N,дзиръя,geata
914,Tor::N,vārti,geata
915,Zaun::N,потшӧс,fál
916,Zaun::N,потшӧс,claí
917,Zaun::N,žogs,fál
918,Zaun::N,žogs,claí
919,Dach::N,вевт,díon
920,Dach::N,jumts,díon
921,Leiter::N,пос,dréimire
922,Leiter::N,kāpnes,dréimire
923,Leiter::N,redeles,dréimire
924,Besen::N,рос,scuab
925,Besen::N,slota,scuab
926,Spaten::N,зыр,spád
927,Spaten::N,зыр,rámhainn
928,Spaten::N,lāpsta,spád
929,Spaten::N,lāpsta,rámhainn
930,Schaufel::N,тэльӧб,sluasaid
931,Schaufel::N,liekšķere,sluasaid
932,Gabel::N,вилки,forc
933,Gabel::N,вилки,gabhlóg
934,Gabel::N,dakšiņa,forc
935,Gabel::N,dakšiņa,gabhlóg
936,Löffel::N,пань,spúnóg
937,Löffel::N,karote,spúnóg
938,Messer::N,пурт,scian
939,Messer::N,nazis,scian
940,Nagel::N,тув,tairne
941,Nagel::N,кӧрт тув,tairne
942,Nagel::N,nagla,tairne
943,Netz::N,тыв,líon
944,Netz::N,тыв,eangach
945,Netz::N,tīkls,líon
946,Netz::N,tīkls,eangach
947,Haken::N,крук,croch
948,Haken::N,āķis,croch
949,Haken::N,kāsis,croch
950,Haken::N,krampis,croch
951,Griff::N,нуд,cos
952,Griff::N,нуд,hanla
953,Griff::N,kāts,cos
954,Griff::N,kāts,hanla
955,Griff::N,rokturis,cos
956,Griff::N,rokturis,hanla
957,Schloss::N,томан,glas
958,Schloss::N,aizslēgs,glas
959,Bild::N,серпас,pictiúr
960,Bild::N,glezna,pictiúr
961,Figur::N,пертас,fíor
962,Figur::N,вежньӧг,fíor
963,Figur::N,figūra,fíor
964,Puppe::N,акань,bábóg
965,Puppe::N,lelle,bábóg
966,Beutel::N,мешӧк,mála
967,Beutel::N,мешӧк,mealbhóg
968,Beutel::N,kule,mála
969,Beutel::N,kule,mealbhóg
970,Beutel::N,maisiņš,mála
971,Beutel::N,maisiņš,mealbhóg
972,Bündel::N,кӧртӧд,beart
973,Bündel::N,sainis,beart
974,Tasche::N,сумка,mála
975,Tasche::N,soma,mála
976,Eimer::N,ведра,buicéad
977,Eimer::N,spainis,buicéad
978,Deckel::N,пӧдан,clár
979,Deckel::N,пӧдан,claibín
980,Deckel::N,тупкӧд,clár
981,Deckel::N,тупкӧд,claibín
982,Deckel::N,vāks,clár
983,Deckel::N,vāks,claibín
984,Geschirr::N,дозмук,soithí
985,Geschirr::N,дозмук,gréithe
986,Geschirr::N,тасьті-пань,soithí
987,Geschirr::N,тасьті-пань,gréithe
988,Geschirr::N,trauki,soithí
989,Geschirr::N,trauki,gréithe
990,Sack::N,мешӧк,sac
991,Sack::N,мешӧк,mála
992,Sack::N,maiss,sac
993,Sack::N,maiss,mála
994,Tasse::N,бекар,cupán
995,Tasse::N,тасьті,cupán
996,Tasse::N,tase,cupán
997,Topf::N,гырнич,pota
998,Topf::N,pods,pota
999,Kessel::N,пӧрт,citeal
1000,Kessel::N,katls,citeal
1001,Essen::N,сёйӧм,béile
1002,Essen::N,ēdiens,béile
1003,Nahrung::N,сёян,bia
1004,Nahrung::N,barība,bia
1005,Speise::N,сёян,mias
1006,Speise::N,сёянтор,mias
1007,Speise::N,ēdiens,mias
1008,Fleisch::N,яй,feoil
1009,Fleisch::N,gaļa,feoil
1010,Getreide::N,нянь,grán
1011,Getreide::N,нянь,arbhar
1012,Getreide::N,labība,grán
1013,Getreide::N,labība,arbhar
1014,Brei::N,рок,brúitín
1015,Brei::N,putra,brúitín
1016,Brei::N,biezenis,brúitín
1017,Brot::N,нянь,arán
1018,Brot::N,maize,arán
1019,Scheibe::N,шӧрӧм,píosa
1020,Scheibe::N,шӧрӧм,slisne
1021,Scheibe::N,чӧлан,píosa
1022,Scheibe::N,чӧлан,slisne
1023,Scheibe::N,šķēle,píosa
1024,Scheibe::N,šķēle,slisne
1025,Scheibe::N,rieciens,píosa
1026,Scheibe::N,rieciens,slisne
1027,Fett::N,гос,saill
1028,Fett::N,гос,méathras
1029,Fett::N,тшог,saill
1030,Fett::N,тшог,méathras
1031,Fett::N,tauki,saill
1032,Fett::N,tauki,méathras
1033,Butter::N,вый,im
1034,Butter::N,sviests,im
1035,Öl::N,вый,ola
1036,Öl::N,eļļa,ola
1037,Salz::N,сов,salann
1038,Salz::N,sāls,salann
1039,Suppe::N,шыд,sú
1040,Suppe::N,шыд,anraith
1041,Suppe::N,zupa,sú
1042,Suppe::N,zupa,anraith
1043,Honig::N,ма,mil
1044,Honig::N,medus,mil
1045,Milch::N,йӧв,bainne
1046,Milch::N,piens,bainne
1047,Tee::N,чай,tae
1048,Tee::N,tēja,tae
1049,Leder::N,ку,leathar
1050,Leder::N,āda,leathar
1051,Wolle::N,вурун,olann
1052,Wolle::N,vilna,olann
1053,Stoff::N,дӧра,éadach
1054,Stoff::N,drāna,éadach
1055,Stoff::N,audums,éadach
1056,Nadel::N,ем,snáthaid
1057,Nadel::N,adata,snáthaid
1058,Faden::N,сунис,snáth
1059,Faden::N,diegs,snáth
1060,Faden::N,pavediens,snáth
1061,Knopf::N,кизь,cnaipe
1062,Knopf::N,poga,cnaipe
1063,Knoten::N,гӧрӧд,snaidhm
1064,Knoten::N,mezgls,snaidhm
1065,Farbe::N,краска,péint
1066,Farbe::N,вап,péint
1067,Farbe::N,krāsa,péint
1068,Kleidung::N,паськӧм,éadaí
1069,Kleidung::N,tērps,éadaí
1070,Kleidung::N,drēbes,éadaí
1071,Hemd::N,дӧрӧм,léine
1072,Hemd::N,krekls,léine
1073,Kragen::N,воротник,bóna
1074,Kragen::N,apkakle,bóna
1075,Ärmel::N,сос,muinchille
1076,Ärmel::N,piedurkne,muinchille
1077,Hose::N,гач,bríste
1078,Hose::N,гач,treabhsar
1079,Hose::N,bikses,bríste
1080,Hose::N,bikses,treabhsar
1081,Gürtel::N,вӧнь,crios
1082,Gürtel::N,josta,crios
1083,Mütze::N,шапка,caipín
1084,Mütze::N,cepure,caipín
1085,Schuh::N,башмак,bróg
1086,Schuh::N,ботинки,bróg
1087,Schuh::N,kurpe,bróg
1088,Stiefel::N,сапӧг,buatais
1089,Stiefel::N,zābaks,buatais
1090,Ring::N,кытш,fáinne
1091,Ring::N,gredzens,fáinne
1092,Band::N,лента,ribín
1093,Band::N,вундас,ribín
1094,Band::N,lente,ribín
1095,Kamm::N,сынан,cíor
1096,Kamm::N,ķemme,cíor
1097,Spiegel::N,рӧмпӧштан,scáthán
1098,Spiegel::N,spogulis,scáthán
1099,Riemen::N,тасма,iall
1100,Riemen::N,тасма,strapa
1101,Riemen::N,siksna,iall
1102,Riemen::N,siksna,strapa
1103,Schnur::N,гез,téad
1104,Schnur::N,гез,sreangán
1105,Schnur::N,aukla,téad
1106,Schnur::N,aukla,sreangán
1107,Leine::N,юргез,iall
1108,Leine::N,saite,iall
1109,Decke::N,эшкын,pluid
1110,Decke::N,эшкын,blaincéad
1111,Decke::N,шебрас,pluid
1112,Decke::N,шебрас,blaincéad
1113,Decke::N,sega,pluid
1114,Decke::N,sega,blaincéad
1115,Kissen::N,юрлӧс,piliúr
1116,Kissen::N,юрлӧс,adhartán
1117,Kissen::N,spilvens,piliúr
1118,Kissen::N,spilvens,adhartán
1119,Tuch::N,чышъян,scaif
1120,Tuch::N,vadmala,scaif
1121,Handtuch::N,ки чышкӧд,tuáille
1122,Handtuch::N,кизьчышъян,tuáille
1123,Handtuch::N,dvielis,tuáille
1124,Kraft::N,этш,fórsa
1125,Kraft::N,эбӧс,fórsa
1126,Kraft::N,spēks,fórsa
1127,Stärke::N,ёнлун,neart
1128,Stärke::N,чорыдлун,neart
1129,Stärke::N,stiprums,neart
1130,Gesundheit::N,дзоньвидзалун,sláinte
1131,Gesundheit::N,veselība,sláinte
1132,Krankheit::N,висьӧм,tinneas
1133,Krankheit::N,висьӧм,breoiteacht
1134,Krankheit::N,slimība,tinneas
1135,Krankheit::N,slimība,breoiteacht
1136,Schmerz::N,висьӧм,pian
1137,Schmerz::N,sāpes,pian
1138,Wunde::N,дой,goin
1139,Wunde::N,brūce,goin
1140,Wunde::N,jēlums,goin
1141,Fieber::N,жар,fiabhras
1142,Fieber::N,drudzis,fiabhras
1143,Fieber::N,karstums,fiabhras
1144,Arznei::N,лекарство,cógas
1145,Arznei::N,зелля,cógas
1146,Arznei::N,zāles,cógas
1147,Arznei::N,medikaments,cógas
1148,Brücke::N,пос,droichead
1149,Brücke::N,tilts,droichead
1150,Brunnen::N,юкмӧс,tobar
1151,Brunnen::N,aka,tobar
1152,Weide::N,пӧскӧтина,féarach
1153,Weide::N,ganības,féarach
1154,Pfad::N,туй,cosán
1155,Pfad::N,туй,conair
1156,Pfad::N,кыснан,cosán
1157,Pfad::N,кыснан,conair
1158,Pfad::N,taka,cosán
1159,Pfad::N,taka,conair
1160,Weg::N,туй,slí
1161,Weg::N,туй,bealach
1162,Weg::N,ceļš,slí
1163,Weg::N,ceļš,bealach
1164,Straße::N,туй,bóthar
1165,Straße::N,iela,bóthar
1166,Dorf::N,сикт,sráidbhaile
1167,Dorf::N,ciems,sráidbhaile
1168,Stadt::N,кар,baile
1169,Stadt::N,кар,cathair
1170,Stadt::N,pilsēta,baile
1171,Stadt::N,pilsēta,cathair
1172,Brief::N,письмӧ,litir
1173,Brief::N,vēstule,litir
1174,Buch::N,небӧг,cín
1175,Buch::N,небӧг,leabhar
1176,Buch::N,grāmata,cín
1177,Buch::N,grāmata,leabhar
1178,Buchstabe::N,шыпас,litir
1179,Buchstabe::N,burts,litir
1180,Zeitung::N,газет,nuachtán
1181,Zeitung::N,avīze,nuachtán
1182,Zeitung::N,laikraksts,nuachtán
1183,Leben::N,лов,saol
1184,Leben::N,лов,beatha
1185,Leben::N,олӧм,saol
1186,Leben::N,олӧм,beatha
1187,Leben::N,dzīve,saol
1188,Leben::N,dzīve,beatha
1189,Tod::N,кулӧм,bás
1190,Tod::N,nāve,bás
1191,Grab::N,гу,uaigh
1192,Grab::N,kaps,uaigh
1193,Kirche::N,вичко,eaglais
1194,Kirche::N,baznīca,eaglais
1195,Sünde::N,мыж,peaca
1196,Sünde::N,grēks,peaca
1197,Gott::N,ен,dia
1198,Gott::N,dievs,dia
1199,Arbeiter::N,уджалысь,oibrí
1200,Arbeiter::N,strādnieks,oibrí
1201,Chef::N,юралысь,saoiste
1202,Chef::N,юралысь,ceannasaí
1203,Chef::N,веськӧдлысь,saoiste
1204,Chef::N,веськӧдлысь,ceannasaí
1205,Chef::N,šefs,saoiste
1206,Chef::N,šefs,ceannasaí
1207,Chef::N,vadītajs,saoiste
1208,Chef::N,vadītajs,ceannasaí
1209,Chef::N,priekšnieks,saoiste
1210,Chef::N,priekšnieks,ceannasaí
1211,Meister::N,вӧчысь,máistir
1212,Meister::N,meistars,máistir
1213,Arzt::N,врач,lia
1214,Arzt::N,врач,dochtúir
1215,Arzt::N,бурдӧдысь,lia
1216,Arzt::N,бурдӧдысь,dochtúir
1217,Arzt::N,ārsts,lia
1218,Arzt::N,ārsts,dochtúir
1219,Lehrer::N,велӧдысь,oide
1220,Lehrer::N,велӧдысь,múinteoir
1221,Lehrer::N,skolotājs,oide
1222,Lehrer::N,skolotājs,múinteoir
1223,Geld::N,сьӧм,airgead
1224,Geld::N,nauda,airgead
1225,Geschäft::N,удж,gnó
1226,Geschäft::N,bizness,gnó
1227,Geschäft::N,darījums,gnó
1228,Laden::N,вузасянін,siopa
1229,Laden::N,bode,siopa
1230,Laden::N,veikals,siopa
1231,Preis::N,дон,praghas
1232,Preis::N,cena,praghas
1233,Ware::N,тӧвар,earra
1234,Ware::N,prece,earra
1235,Nutzen::N,воӧм,tairbhe
1236,Nutzen::N,выгӧда,tairbhe
1237,Nutzen::N,labums,tairbhe
1238,Reichtum::N,озырлун,rachmas
1239,Reichtum::N,озырлун,saibhreas
1240,Reichtum::N,bagātība,rachmas
1241,Reichtum::N,bagātība,saibhreas
1242,Welt::N,енкӧла,domhan
1243,Welt::N,pasaule,domhan
1244,Land::N,му,tír
1245,Land::N,zeme,tír
1246,Staat::N,канму,stát
1247,Staat::N,государство,stát
1248,Staat::N,valsts,stát
1249,König::N,кан,rí
1250,König::N,ķēniņš,rí
1251,König::N,karalis,rí
1252,Macht::N,каналӧм,cumhacht
1253,Macht::N,vara,cumhacht
1254,Grenze::N,су,críoch
1255,Grenze::N,су,teorainn
1256,Grenze::N,суйӧр,críoch
1257,Grenze::N,суйӧр,teorainn
1258,Grenze::N,robeža,críoch
1259,Grenze::N,robeža,teorainn
1260,Krieg::N,ожман,cogadh
1261,Krieg::N,karš,cogadh
1262,Feind::N,враг,namhaid
1263,Feind::N,вӧрӧг,namhaid
1264,Feind::N,ienaidnieks,namhaid
1265,Gewalt::N,мырдöналöм,foréigean
1266,Gewalt::N,vara,foréigean
1267,Gewalt::N,vardarbība,foréigean
1268,Kampf::N,вермасьӧм,troid
1269,Kampf::N,cīņa,troid
1270,Bogen[Waffe]::N,ньӧввуж,bogha
1271,Bogen[Waffe]::N,loks,bogha
1272,Pfeil::N,ньӧв,saighead
1273,Pfeil::N,bulta,saighead
1274,Gewehr::N,пишшаль,gunna
1275,Gewehr::N,šautene,gunna
1276,Fehler::N,сорсьӧм,botún
1277,Fehler::N,сорсьӧм,meancóg
1278,Fehler::N,дзугсьӧм,botún
1279,Fehler::N,дзугсьӧм,meancóg
1280,Fehler::N,kļūda,botún
1281,Fehler::N,kļūda,meancóg
1282,Lüge::N,пӧръясьӧм,bréag
1283,Lüge::N,пӧръясьӧм,éitheach
1284,Lüge::N,ылӧдлӧм,bréag
1285,Lüge::N,ылӧдлӧм,éitheach
1286,Lüge::N,meli,bréag
1287,Lüge::N,meli,éitheach
1288,Schaden::N,лёк,dochar
1289,Schaden::N,лёк,damáiste
1290,Schaden::N,изъян,dochar
1291,Schaden::N,изъян,damáiste
1292,Schaden::N,пакӧсьт,dochar
1293,Schaden::N,пакӧсьт,damáiste
1294,Schaden::N,bojājums,dochar
1295,Schaden::N,bojājums,damáiste
1296,Schaden::N,kaitējums,dochar
1297,Schaden::N,kaitējums,damáiste
1298,Unglück::N,шог,drochrath
1299,Unglück::N,kļūme,drochrath
1300,Unglück::N,klizma,drochrath
1301,Unglück::N,nelaime,drochrath
1302,Schuld::N,мыж,locht
1303,Schuld::N,мыж,milleán
1304,Schuld::N,vaina,locht
1305,Schuld::N,vaina,milleán
1306,Alter::N,арлыд,aois
1307,Alter::N,vecums,aois
1308,Schluss::N,пом,deireadh
1309,Schluss::N,beigas,deireadh
1310,Zeit::N,кад,am
1311,Zeit::N,кад,aimsir
1312,Zeit::N,laiks,am
1313,Zeit::N,laiks,aimsir
1314,Tag::N,лун,lá
1315,Tag::N,diena,lá
1316,Morgen::N,асыв,maidin
1317,Morgen::N,rīts,maidin
1318,Mittag::N,лун шӧр,nóin
1319,Mittag::N,pusdiena,nóin
1320,Abend::N,рыт,tráthnóna
1321,Abend::N,vakars,tráthnóna
1322,Nacht::N,вой,oíche
1323,Nacht::N,nakts,oíche
1324,Woche::N,вежон,seachtain
1325,Woche::N,nedēļa,seachtain
1326,Monat::N,тӧлысь,mí
1327,Monat::N,mēnesis,mí
1328,Jahr::N,во,bliain
1329,Jahr::N,gads,bliain
1330,Frühling::N,тулыс,earrach
1331,Frühling::N,pavasaris,earrach
1332,Sommer::N,гожӧм,samhradh
1333,Sommer::N,vasara,samhradh
1334,Herbst::N,ар,fómhar
1335,Herbst::N,rudens,fómhar
1336,Winter::N,тӧв,geimhreadh
1337,Winter::N,ziema,geimhreadh
1338,Januar::N,тӧв шӧр,Eanáir
1339,Januar::N,janvāris,Eanáir
1340,Februar::N,урасьӧм,Feabhra
1341,Februar::N,februāris,Feabhra
1342,März::N,рака,Márta
1343,März::N,marts,Márta
1344,April::N,кос му,Aibreán
1345,April::N,aprīlis,Aibreán
1346,Mai::N,ода-кора,Bealtaine
1347,Mai::N,maijs,Bealtaine
1348,Juni::N,лӧддза-номъя,Meitheamh
1349,Juni::N,jūnijs,Meitheamh
1350,Juli::N,сора,Iúil
1351,Juli::N,jūlijs,Iúil
1352,August::N,моз,Lúnasa
1353,August::N,augusts,Lúnasa
1354,September::N,кӧч,Meán Fómhair
1355,September::N,septembris,Meán Fómhair
1356,Oktober::N,йирым,Deireadh Fómhair
1357,Oktober::N,oktobris,Deireadh Fómhair
1358,November::N,вӧльгым,Samhain
1359,November::N,вӧльгым,Mí na Samhna
1360,November::N,novembris,Samhain
1361,November::N,novembris,Mí na Samhna
1362,Dezember::N,ӧшым,Mí na Nollag
1363,Dezember::N,decembris,Mí na Nollag
1364,Montag::N,выльлун,Luan
1365,Montag::N,выльлун,Dé Luain
1366,Montag::N,pirmdiena,Luan
1367,Montag::N,pirmdiena,Dé Luain
1368,Dienstag::N,воторник,Máirt
1369,Dienstag::N,воторник,Dé Máirt
1370,Dienstag::N,otrdiena,Máirt
1371,Dienstag::N,otrdiena,Dé Máirt
1372,Mittwoch::N,середа,Céadaoin
1373,Mittwoch::N,середа,Dé Céadaoin
1374,Mittwoch::N,trešdiena,Céadaoin
1375,Mittwoch::N,trešdiena,Dé Céadaoin
1376,Donnerstag::N,четверг,Déardaoin
1377,Donnerstag::N,ceturtdiena,Déardaoin
1378,Freitag::N,пекнича,Aoine
1379,Freitag::N,пекнича,Dé hAoine
1380,Freitag::N,piektdiena,Aoine
1381,Freitag::N,piektdiena,Dé hAoine
1382,Samstag::N,субӧта,Satharn
1383,Samstag::N,субӧта,Dé Sathairn
1384,Samstag::N,sestdiena,Satharn
1385,Samstag::N,sestdiena,Dé Sathairn
1386,Sonntag::N,вӧскресенньӧ,Domhnach
1387,Sonntag::N,вӧскресенньӧ,Dé Domhnaigh
1388,Sonntag::N,svētdiena,Domhnach
1389,Sonntag::N,svētdiena,Dé Domhnaigh
1390,groß::A,ыджыд,mór
1391,groß::A,dižs,mór
1392,groß::A,liels,mór
1393,klein::A,ичӧт,beag
1394,klein::A,mazs,beag
1395,lang::A,кузь,fada
1396,lang::A,garš,fada
1397,kurz::A,дженьыд,gearr
1398,kurz::A,дженьыд,gairid
1399,kurz::A,īss,gearr
1400,kurz::A,īss,gairid
1401,breit::A,ота,leathan
1402,breit::A,ота,fairsing
1403,breit::A,паськыд,leathan
1404,breit::A,паськыд,fairsing
1405,breit::A,plats,leathan
1406,breit::A,plats,fairsing
1407,schmal::A,оттӧм,cúng
1408,schmal::A,tievs,cúng
1409,dicht::A,сук,dlúth
1410,dicht::A,blīvs,dlúth
1411,dick[Gegenstand]::A,кыз,tiubh
1412,dick[Gegenstand]::A,biezs,tiubh
1413,dünn::A,вӧсни,caol
1414,dünn::A,вӧсни,tanaí
1415,dünn::A,вӧсньыд,caol
1416,dünn::A,вӧсньыд,tanaí
1417,dünn::A,plāns,caol
1418,dünn::A,plāns,tanaí
1419,fein::A,посни,scáinte
1420,fein::A,посни,fíneálta
1421,fein::A,smalks,scáinte
1422,fein::A,smalks,fíneálta
1423,fest::A,зумыд,daingean
1424,fest::A,tvirts,daingean
1425,fest::A,noturīgs,daingean
1426,flach::A,плавкӧс,cothrom
1427,flach::A,тшӧтшкӧс,cothrom
1428,flach::A,lēzens,cothrom
1429,flach::A,līdzens,cothrom
1430,glatt::A,вольк,mín
1431,glatt::A,вольк,sleamhain
1432,glatt::A,мольыд,mín
1433,glatt::A,мольыд,sleamhain
1434,glatt::A,gluds,mín
1435,glatt::A,gluds,sleamhain
1436,glatt::A,slidens,mín
1437,glatt::A,slidens,sleamhain
1438,hart::A,зумыд,crua
1439,hart::A,ciets,crua
1440,weich::A,небыд,bog
1441,weich::A,mīksts,bog
1442,rund::A,гӧгрӧс,cruinn
1443,rund::A,apaļš,cruinn
1444,spitz::A,ёсь йыла,gobach
1445,spitz::A,ёсь йыла,biorach
1446,spitz::A,smails,gobach
1447,spitz::A,smails,biorach
1448,scharf::A,ёсь,géar
1449,scharf::A,ёсь,faobhrach
1450,scharf::A,ass,géar
1451,scharf::A,ass,faobhrach
1452,stumpf::A,ныж,maol
1453,stumpf::A,truls,maol
1454,stumpf::A,strups,maol
1455,schwer::A,сьӧкыд,trom
1456,schwer::A,smags,trom
1457,schön::A,мича,álainn
1458,schön::A,лӧсьыд,álainn
1459,schön::A,daiļš,álainn
1460,schön::A,skaists,álainn
1461,heiß::A,пӧсь,te
1462,heiß::A,karsts,te
1463,warm::A,шоныд,te
1464,warm::A,silts,te
1465,kalt::A,кӧдзыд,fuar
1466,kalt::A,salts,fuar
1467,kalt::A,auksts,fuar
1468,kühl::A,юзыд,fionnuar
1469,kühl::A,ыркыд,fionnuar
1470,kühl::A,vēss,fionnuar
1471,kühl::A,dzestrs,fionnuar
1472,frisch::A,выль,úr
1473,frisch::A,выль,friseáilte
1474,frisch::A,svaigs,úr
1475,frisch::A,svaigs,friseáilte
1476,feucht::A,уль,tais
1477,feucht::A,mitrs,tais
1478,feucht::A,drēgns,tais
1479,nass::A,ва,fliuch
1480,nass::A,slapjš,fliuch
1481,trocken::A,кос,tirim
1482,trocken::A,sauss,tirim
1483,voll::A,кыз,lán
1484,voll::A,pilns,lán
1485,leer::A,куш,folamh
1486,leer::A,тыртӧм,folamh
1487,leer::A,tukšs,folamh
1488,offen::A,восьса,oscailte
1489,offen::A,vaļējs,oscailte
1490,offen::A,atvērts,oscailte
1491,geschlossen::A,пӧдса,dúnta
1492,geschlossen::A,пӧдса,druidte
1493,geschlossen::A,slēgts,dúnta
1494,geschlossen::A,slēgts,druidte
1495,sauber::A,сӧстӧм,glan
1496,sauber::A,tīrs,glan
1497,sauber::A,spodrs,glan
1498,schmutzig::A,няйт,salach
1499,schmutzig::A,netīrs,salach
1500,schmutzig::A,dubļains,salach
1501,roh::A,уль,amh
1502,roh::A,jēls,amh
1503,reif::A,кисьмӧм,aibí
1504,reif::A,gatavs,aibí
1505,reif::A,nobriedis,aibí
1506,lecker::A,чӧскыд,blasta
1507,lecker::A,gards,blasta
1508,lecker::A,garšīgs,blasta
1509,süß::A,юмов,milis
1510,süß::A,чӧскыд,milis
1511,süß::A,salds,milis
1512,bitter::A,курыд,searbh
1513,bitter::A,sūrs,searbh
1514,bitter::A,rūgts,searbh
1515,sauer::A,шома,géar
1516,sauer::A,шома,searbh
1517,sauer::A,skābs,géar
1518,sauer::A,skābs,searbh
1519,hell::A,югыд,geal
1520,hell::A,югыд,soilseach
1521,hell::A,gaišs,geal
1522,hell::A,gaišs,soilseach
1523,dunkel::A,пемыд,dorcha
1524,dunkel::A,tumšs,dorcha
1525,schwarz::A,сьӧд,dubh
1526,schwarz::A,melns,dubh
1527,weiß::A,еджыд,bán
1528,weiß::A,balts,bán
1529,rot::A,гӧрд,dearg
1530,rot::A,sarkans,dearg
1531,gelb::A,виж,buí
1532,gelb::A,dzeltens,buí
1533,blau::A,лӧз,gorm
1534,blau::A,zils,gorm
1535,grün::A,веж,glas
1536,grün::A,веж,uaine
1537,grün::A,турунвиж,glas
1538,grün::A,турунвиж,uaine
1539,grün::A,zaļš,glas
1540,grün::A,zaļš,uaine
1541,grau::A,руд,liath
1542,grau::A,pelēks,liath
1543,bunt::A,сера,ildathach
1544,bunt::A,сера,dathannach
1545,bunt::A,raibs,ildathach
1546,bunt::A,raibs,dathannach
1547,bunt::A,krāsains,ildathach
1548,bunt::A,krāsains,dathannach
1549,billig::A,донтӧг,saor
1550,billig::A,lēts,saor
1551,teuer::A,дона,daor
1552,teuer::A,дона,costasach
1553,teuer::A,dārgs,daor
1554,teuer::A,dārgs,costasach
1555,wertvoll::A,дона,luachmhar
1556,wertvoll::A,vērtīgs,luachmhar
1557,blind::A,синтӧм,dall
1558,blind::A,синтӧм,caoch
1559,blind::A,akls,dall
1560,blind::A,akls,caoch
1561,taub::A,пельтӧм,bodhar
1562,taub::A,kurls,bodhar
