,Concept_ID,uz,sv
821,klingeln::V,jiringlamoq,ringa
822,klirren::V,sharaqlamoq,klirra
823,brausen::V,vag'illamoq,brusa
824,rauschen::V,shitirlamoq,susa
825,klingen::V,yangramoq,låta
826,klingen::V,yangramoq,klinga
827,bellen::V,hurmoq,skälla
828,heulen::V,uvlamoq,yla
829,heulen::V,uvlamoq,tjuta
830,blasen::V,puflamoq,blåsa
831,pfeifen::V,xushtak chalmoq ,vissla
832,schreien::V,qiyqirmoq,skrika
833,stöhnen::V,nola qilmoq,stöna
834,zittern::V,titramoq,darra
835,zittern::V,titramoq,skälva
836,leben::V,yashamoq,leva
837,geboren werden::V,tug'ilmoq,födas
838,atmen::V,nafas chiqarmoq,andas
839,trinken::V,ichmoq,dricka
840,essen::V,emoq,äta
841,schlucken::V,yutmoq,svälja
842,müde werden::V,horimoq,tröttna
843,einschlafen::V,uxlab qolmoq,somna
844,schlafen::V,uxlamoq,sova
845,aufwachen::V,uyg'onmoq,vakna
846,aufstehen::V,qo'pmoq,stiga upp
847,sich erholen::V,dam olmoq,repa sig
848,sich erholen::V,dam olmoq,hämta sig
849,krank werden::V,kasallanmoq,insjukna
850,krank sein::V,betob yotmoq,vara sjuk
851,schmerzen::V,og'rimoq,smärta
852,schmerzen::V,og'rimoq,göra ont
853,husten::V,yo'talmoq,hosta
854,genesen::V,tuzalmoq,tillfriskna
855,sterben::V,o'lmoq,dö
856,umkommen::V,halok bo'lmoq,omkomma
857,sich bewegen::V,harakat qilmoq,röra sig
858,sich rühren::V,qimirlamoq,röra på sig
859,sich erheben::V,qo'pmoq,resa sig
860,sich setzen::V,o'tirmoq,sätta sig
861,hinfallen::V,yiqilmoq,falla omkull
862,laufen::V,yurmoq,löpa
863,schreiten::V,yurmoq,skrida
864,spazierengehen::V,sayr ätmoq,promenera
865,eilen::V,tezlamoq,ila
866,sich beeilen::V,shoshmoq,skynda sig
867,sausen::V,chopqillamoq,susa
868,rennen::V,yugurmoq,löpa
869,rennen::V,yugurmoq,springa
870,springen::V,sakramoq,hoppa
871,klettern::V,yuqorilamoq,klättra
872,schaukeln::V,irg'amoq,gunga
873,kriechen::V,ämaklamoq,kräla
874,schwimmen::V,suzmoq,simma
875,tauchen::V,chu'mmoq,dyka
876,rudern::V,eshkak eshmoq,ro
877,fahren::V,haydamoq,köra
878,fliegen::V,uchmoq,flyga
879,gehen::V,bormoq,gå
880,weggehen::V,ketoq,gå bort
881,abfahren::V,jo'namoq,resa
882,abfahren::V,jo'namoq,avresa
883,anhalten::V,to'xtamoq,stanna
884,hineingehen::V,kirmoq,gå in
885,eintreten::V,kirmoq,träda in
886,kommen::V,kelmoq,komma
887,ankommen::V,etib kelmoq,ankomma
888,zurückkommen::V,qaytib kelmoq,återkomma
889,bleiben::V,qolmoq,bli
890,bleiben::V,qolmoq,förbli
891,warten::V,poylamoq,vänta
892,erwarten::V,kutmoq,vänta
893,suchen::V,izlamoq,leta
894,finden::V,topmoq,finna
895,versuchen::V,chalishmoq,försöka
896,vorbereiten::V,hozirlamoq,förbereda
897,lieben::V,sevmoq,älska
898,mögen::V,ardoqlamoq,tycka om
899,lachen::V,kulmoq,skratta
900,rühren::V,ta'sirlantirmoq,röra
901,weinen::V,yig'lamoq,gråta
902,schimpfen::V,koyinmoq,skälla
903,sich ärgern::V,g'azab qilmoq,förargas
904,sich fürchten::V,hurkmoq,vara rädd
905,fürchten::V,qo'rqmoq,frukta
906,fliehen::V,qochmoq,fly
907,fliehen::V,qochmoq,rymma
908,flüchten::V,qochmoq,fly
909,sehen::V,ko'rmoq,se
910,anschauen::V,razm solmoq,se på
911,anschauen::V,razm solmoq,betrakta
912,ansehen::V,razm qilmoq,åse
913,hören::V,äshitmoq,höra
914,zuhören::V,tinglamoq,höra på
915,zuhören::V,tinglamoq,lyssna till
916,probieren::V,tatib ko'rmoq,smaka
917,probieren::V,tatib ko'rmoq,smaka på
918,riechen::V,iskamoq,lukta
919,fühlen::V,sezmoq,känna
920,scheinen::V,tuyilmoq,verka
921,scheinen::V,tuyilmoq,tyckas
922,zu sehen sein::V,ko'rinmoq,synas
923,zu sehen sein::V,ko'rinmoq,kunna ses
924,vernehmen::V,äshitmoq,få veta
925,vernehmen::V,äshitmoq,förnimma
926,frieren::V,sovuq qotmoq,frysa
927,tun::V,ätmoq,göra
928,können::V,-a olmoq,kunna
929,können::V,-y olmoq,kunna
930,wollen::V,istamoq,vilja
931,anfangen::V,boshlamoq,börja
932,beenden::V,bitirmoq,avsluta
933,aufhören::V,tinmoq,sluta
934,aufhören::V,tinmoq,upphöra
935,gelingen::V,muvaffaqiyat qozonmoq,lyckas
936,geraten::V,bo'lmoq,bli
937,öffnen::V,ochmoq,öppna
938,schließen::V,yopmoq,låsa
939,schließen::V,yopmoq,stänga
940,stellen::V,qo'ymoq,ställa
941,setzen::V,o'tqazmoq,sätta
942,legen::V,yotqizmoq,lägga
943,berühren::V,tegmoq,beröra
944,verbinden::V,ulamoq,förbinda
945,bedecken::V,bekitmoq,täcka
946,bedecken::V,bekitmoq,betäcka
947,aufhängen::V,ildirmoq,hänga
948,aufhängen::V,ildirmoq,hänga upp
949,anzünden::V,yondirmoq,tända
950,anzünden::V,yondirmoq,antända
951,anzünden::V,yondirmoq,tända på
952,aufheben::V,ko'tarmoq,lyfta
953,zurücklassen::V,ayrilmoq,lämna
954,zurücklassen::V,ayrilmoq,efterlämna
955,verlieren::V,yo'qotmoq,mista
956,verlieren::V,yo'qotmoq,förlora
957,fallen lassen::V,tushirmoq,tappa
958,fallen lassen::V,tushirmoq,släppa
959,machen::V,qilmoq,göra
960,herstellen::V,chiqarmoq,tillverka
961,herstellen::V,chiqarmoq,framställa
962,bauen::V,solmoq,bygga
963,reparieren::V,tuzatmoq,reparera
964,verbessern::V,isloh qilmoq,rätta
965,verbessern::V,isloh qilmoq,förbättra
966,ändern::V,o'zgartirmoq,ändra
967,ändern::V,o'zgartirmoq,förändra
968,graben::V,qazimoq,gräva
969,beugen::V,bukmoq,böja
970,biegen::V,bukmoq,böja
971,biegen::V,bukmoq,kröka
972,drehen::V,aylantirmoq,vrida
973,wenden::V,burmoq,vända
974,umdrehen::V,ag'darmoq,vrida om
975,heben::V,yuksaltirmoq,häva
976,hochheben::V,ko'tarmoq,lyfta
977,ergreifen::V,tutamlamoq,gripa
978,halten::V,tutmoq,hålla
979,drücken::V,bosmoq,trycka
980,schieben::V,surmoq,skjuta
981,kratzen::V,qashimoq,riva
982,kratzen::V,qashimoq,skrapa
983,lecken::V,mijimoq,slicka
984,beißen::V,tishlamoq,bita
985,abreißen::V,emirmoq,slita_av
986,abreißen::V,emirmoq,riva_av
987,abschneiden::V,cho'rt kesmoq,skära av
988,binden::V,bog'lamoq,binda
989,stecken::V,suqmoq,sticka
990,brechen::V,sindirmoq,bryta
991,brechen::V,sindirmoq,brista
992,klopfen::V,dukurlamoq,banka
993,klopfen::V,dukurlamoq,klappa
994,hauen::V,urmoq,hugga
995,kleben::V,yopishtirmoq,klistra
996,reiben::V,surkamoq,gnida
997,streichen::V,surkamoq,smörja
998,schleifen::V,qayramoq,slipa
999,schneiden::V,kesmoq,skära
1000,schneiden::V,kesmoq,klippa
1001,rütteln::V,chayqamoq,skaka
1002,schütteln::V,chayqamoq,rista
1003,schwenken::V,chayqatmoq,svänga
1004,schütten::V,quymoq,hälla
1005,füllen::V,to'ldirmoq,fylla
1006,einwickeln::V,chulg'amoq,slå in
1007,einwickeln::V,chulg'amoq,veckla in
1008,tragen::V,tashimoq,bära
1009,schleppen::V,sudramoq,släpa
1010,ziehen::V,tortmoq,dra
1011,aufbewahren::V,tutmoq,förvara
1012,aufbewahren::V,tutmoq,ta vara på
1013,werfen::V,tashlamoq,kasta
1014,fangen::V,tutmoq,fånga
1015,packen::V,opqochmoq,gripa
1016,packen::V,opqochmoq,gripa tag
1017,verstecken::V,yashirmoq,gömma
1018,teilen::V,bo'lmoq,dela
1019,schicken::V,yubormoq,skicka
1020,bringen::V,keltirmoq,bringa
1021,hinzufügen::V,tirkamoq,tillägga
1022,bekommen::V,olmoq,få
1023,bekommen::V,olmoq,erhålla
1024,erhalten::V,olmoq,få
1025,erhalten::V,olmoq,erhålla
1026,nehmen::V,olmoq,ta
1027,nehmen::V,olmoq,taga
1028,wählen::V,saylamoq,välja
1029,auswählen::V,saylamoq,utvälja
1030,bewahren::V,saqlamoq,bevara
1031,behindern::V,xalal bermoq,hindra
1032,behindern::V,xalal bermoq,förhindra
1033,verderben::V,xazon qilmoq,förstöra
1034,beschädigen::V,buzmoq,skada
1035,zerbrechen::V,sindirmoq,bryta isär
1036,zerbrechen::V,sindirmoq,bryta sönder
1037,zerreißen::V,yirtmoq,riva sönder
1038,zerreißen::V,yirtmoq,slita sönder
1039,zerstören::V,vayron qilmoq,förstöra
1040,verbrennen::V,kuydirmoq,bränna
1041,verbrennen::V,kuydirmoq,bränna upp
1042,geben::V,bermoq,ge
1043,reichen::V,bermoq,räcka
1044,schenken::V,sovg'a qilmoq,skänka
1045,versprechen::V,va'da bermoq,lova
1046,wünschen::V,orziqmoq,önska
1047,loben::V,maqtamoq,lova
1048,loben::V,maqtamoq,beröma
1049,küssen::V,o'pmoq,pussa
1050,wiegen::V,tebratmoq,vagga
1051,zudecken::V,yopmoq,täcka
1052,wecken::V,uyg'otmoq,väcka
1053,zeigen::V,ko'rsatmoq,visa
1054,führen::V,boshlik bo'lmoq,föra
1055,lehren::V,o'rgatmoq,lära
1056,unterrichten::V,dars bermoq,undervisa
1057,aufziehen::V,o'stirmoq,uppfostra
1058,leiten::V,boshqarmoq,leda
1059,antreiben::V,shoshiltirmoq,driva på
1060,lassen::V,ruxsat bermoq,få att
1061,einladen::V,taklif kilmoq,bjuda
1062,einladen::V,taklif kilmoq,inbjuda
1063,vereinigen::V,qo'shmoq,förena
1064,besuchen::V,mehmonga bormoq,besöka
1065,treffen::V,duchor bo'lmoq,möta
1066,treffen::V,duchor bo'lmoq,träffa
1067,sich versammeln::V,to'planmoq,församla sig
1068,spielen::V,o'ynamoq,leka
1069,spielen::V,o'ynamoq,spela
1070,singen::V,yalla qilmoq,sjunga
1071,tanzen::V,raqs qilmoq,dansa
1072,sich trennen::V,yakkalanmoq,skiljas
1073,verlassen::V,qoldirmoq,lämna
1074,verlassen::V,qoldirmoq,överge
1075,retten::V,qutqazmoq,rädda
1076,bewachen::V,qo'rimoq,bevaka
1077,schützen::V,yoniga olmoq,skydda
1078,schützen::V,yoniga olmoq,beskydda
1079,verteidigen::V,yoqlamoq,försvara
1080,sich schlagen::V,yoqalashmoq,slåss
1081,schießen::V,otmoq,skjuta
1082,siegen::V,engmoq,segra
1083,ärgern::V,jahl chiqarmoq,förarga
1084,schlagen::V,urmoq,slå
1085,treten::V,tepmoq,sparka
1086,stechen::V,qadamoq,sticka
1087,stoßen::V,turtmoq,stöta
1088,stehlen::V,o'g'rilamoq,stjäla
1089,stören::V,tebratmoq,störa
1090,belästigen::V,g'ashini keltirmoq,genera
1091,belästigen::V,g'ashini keltirmoq,besvära
1092,verbergen::V,berkitmoq,dölja
1093,täuschen::V,aldamoq,vilseleda
1094,betrügen::V,tirriq qilmoq,bedra
1095,töten::V,o'ldirmoq,döda
1096,wohnen::V,istiqomat qilmoq,bo
1097,arbeiten::V,ishlamoq,arbeta
1098,sammeln::V,yig'moq,samla
1099,pflücken::V,termoq,plocka
1100,jagen::V,ov qilmoq,jaga
1101,fischen::V,baliq ovlamoq,fiska
1102,fassen::V,ilinmoq,fånga
1103,hüten::V,boqtirmoq,vakta
1104,treiben::V,haydamoq,driva
1105,anbinden::V,bog'lamoq,binda fast
1106,füttern::V,edirmoq,fodra
1107,melken::V,sog'moq,mjölka
1108,hacken::V,chopmoq,hacka
1109,gießen::V,oqizmoq,hälla
1110,gießen::V,oqizmoq,vattna
1111,reifen::V,qizarmoq,mogna
1112,zubereiten::V,pishirmoq,tillaga
1113,zubereiten::V,pishirmoq,tillreda
1114,kochen::V,qaynatmoq,koka
1115,backen::V,yopmoq,baka
1116,braten::V,qovurmoq,steka
1117,umrühren::V,atalamoq,röra om
1118,stricken::V,to'qimoq,sticka
1119,nähen::V,tikmoq,sy
1120,färben::V,bo'yoqlamoq,färga
1121,reinigen::V,tozalamoq,rensa
1122,reinigen::V,tozalamoq,rengöra
1123,waschen::V,yuvmoq,tvätta
1124,abwischen::V,surkamoq,torka av
1125,spülen::V,chaymoq,spola
1126,spülen::V,chaymoq,skölja
1127,fegen::V,cho'tkalamoq,feja
1128,kehren::V,supurmoq,sopa
1129,baden::V,cho'milmoq,bada
1130,sich waschen::V,yuvinmoq,tvätta sig
1131,ausziehen::V,echintirmoq,ta av
1132,anziehen::V,kiymoq,ta på
1133,sich anziehen::V,kiyinmoq,klä på sig
1134,kämmen::V,taramoq,kamma
1135,schmücken::V,yasatmoq,pynta
1136,schmücken::V,yasatmoq,smycka
1137,sagen::V,aytmoq,säga
1138,sprechen::V,so'zlamoq,tala
1139,reden::V,gapirmoq,tala
1140,reden::V,gapirmoq,prata
1141,sich unterhalten::V,suhbatlashmoq,prata
1142,fragen::V,so'ramoq,fråga
1143,fragen::V,so'ramoq,spörja
1144,bitten::V,iltimos qilmoq,be
1145,erzählen::V,aytib bermoq,berätta
1146,mitteilen::V,bildirmoq,meddela
1147,nennen::V,atamoq,kalla
1148,rufen::V,chaqirmoq,ropa
1149,prahlen::V,gerdaymoq,pråla
1150,prahlen::V,gerdaymoq,skryta
1151,übersetzen::V,tarjima qilmoq,tolka
1152,übersetzen::V,tarjima qilmoq,översätta
1153,denken::V,o'ylamoq,tänka
1154,glauben::V,ishonmoq,tro
1155,bemerken::V,payqamoq,uppmärksamma
1156,bemerken::V,payqamoq,lägga märke till
1157,erkennen::V,tanimoq,känna igen
1158,begreifen::V,tushunmoq,begripa
1159,verstehen::V,anglamoq,förstå
1160,lernen::V,o'qimoq,lära sig
1161,wissen::V,bilmoq,veta
1162,sich erinnern an::V,äsni tanimoq,minnas
1163,sich erinnern an::V,äsni tanimoq,komma ihåg
1164,vergessen::V,unutmoq,glömma
1165,messen::V,o'lchamoq,mäta
1166,zählen::V,raqamlamoq,räkna
1167,rechnen::V,cho'tlamoq,räkna
1168,lesen::V,o'qimoq,läsa
1169,malen::V,rasm solmoq,måla
1170,zeichnen::V,chizmoq,teckna
1171,schreiben::V,yozmoq,skriva
1172,besitzen::V,ägalamoq,äga
1173,besitzen::V,ägalamoq,besitta
1174,kaufen::V,olmoq,köpa
1175,verkaufen::V,sotmoq,sälja
1176,bezahlen::V,to'lamoq,betala
1177,zahlen::V,to'lamoq,betala
1178,beherrschen::V,ägalamoq,behärska
1179,ertragen::V,chidamoq,tåla
1180,ertragen::V,chidamoq,uthärda
