,Concept_ID,ps,os
1360,wohnen::V,اوسېدل,цӕрын
1361,arbeiten::V,کار کول,кусын
1362,sammeln::V,راټولول,æртонын
1363,sammeln::V,راغونډول,æртонын
1364,pflücken::V,شکول,тонын
1365,jagen::V,ښکار کول,цуан кæнын
1366,fischen::V,کب نيول,кæсаг ахсын æнгуырæй
1367,fischen::V,کب نيول,æнгуыр дарын
1368,fassen::V,نیول,ӕрцахсын
1369,fassen::V,ګیرول,ӕрцахсын
1370,hüten::V,پوول,хизын
1371,treiben::V,بیول,скъӕрын
1372,anbinden::V,تړل,бабæттын
1373,anbinden::V,تړل,æрбæттын
1374,füttern::V,خوراک ورکول,холлаг дæттын
1375,füttern::V,خوراک ورکول,холлаг æвæрын
1376,füttern::V,خوراک ورکول,дарын
1377,melken::V,لوشل,дуцын
1378,hacken::V,پی کول,кæрдын
1379,hacken::V,پی کول,лыгтæ кæнын
1380,gießen::V,اوبه کول,бакалын
1381,reifen::V,رسېدل,срæгъæд уын
1382,reifen::V,رسېدل,сцæттæ уын
1383,zubereiten::V,تیارول,сцӕттӕ кӕнын
1384,kochen::V,پخول,фыцын
1385,backen::V,پخول,фыцын
1386,braten::V,وريتول,цурын
1387,umrühren::V,لړل,ахæццæ кæнын
1388,umrühren::V,لړل,азмæнтын
1389,umrühren::V,لړل,астауын
1390,stricken::V,اوبدل,кæнын
1391,stricken::V,اوبدل,бийын
1392,nähen::V,ګنډل,хуыйын
1393,färben::V,رنګول,ахорын
1394,reinigen::V,صافول,ссыгъдæг кæнын
1395,reinigen::V,صافول,ныссыгъдæг кæнын
1396,reinigen::V,صافول,ныссæрфын
1397,waschen::V,مینځل,ӕхсын
1398,abwischen::V,وچول,сӕрфын
1399,spülen::V,کنګالول,æнхъæвзын
1400,fegen::V,جارو کول,мӕрзын
1401,kehren::V,جارو کول,мӕрзын
1402,baden::V,لمبېدل,хи найын
1403,sich waschen::V,ځان مينځل,хи æхсын
1404,ausziehen::V,کښل,ласын
1405,ausziehen::V,ایستل,ласын
1406,anziehen::V,اغوستل,скæнын
1407,sich anziehen::V,کالی اغوستل,дзаума скæнын
1408,sich anziehen::V,کالی اغوستل,дарæс скæнын
1409,kämmen::V,ګمنځول,ныффасын
1410,kämmen::V,ګمنځول,æрфасын
1411,schmücken::V,ښکلی کول,фӕлындын
1412,sagen::V,وېل,зæгъын
1413,sprechen::V,وېل,дзурын
1414,sprechen::V,غږېدل,дзурын
1415,reden::V,ګړېدل,ныхас кӕнын
1416,reden::V,خبرې کول,ныхас кӕнын
1417,sich unterhalten::V,خبری کول,ныхас кæнын
1418,fragen::V,پوښتنه کول,фӕрсын
1419,bitten::V,غوښتل,курын
1420,erzählen::V,کيسه کول,радзурын
1421,erzählen::V,کيسه کول,ратаурæгъ кæнын
1422,erzählen::V,حکايت کول,радзурын
1423,erzählen::V,حکايت کول,ратаурæгъ кæнын
1424,mitteilen::V,خبرول,фехъусын кæнын
1425,mitteilen::V,خبر ورکول,фехъусын кæнын
1426,nennen::V,نوم ايښودل,хонын
1427,rufen::V,بلل,сидын
1428,prahlen::V,لاپې وهل,ӕппӕлын
1429,übersetzen::V,ژباړل,ратæлмац кæнын
1430,übersetzen::V,ترجمه کول,ратæлмац кæнын
1431,denken::V,فکر کول,ӕнхъӕлын
1432,denken::V,فکر کول,хъуыды кӕнын
1433,glauben::V,باور کول,уырнын
1434,bemerken::V,لیدل,фенын
1435,erkennen::V,پېژندل,базонын
1436,begreifen::V,رسېدل,ӕмбарын
1437,begreifen::V,رسېدل,бамбарын
1438,begreifen::V,پوهېدل,ӕмбарын
1439,begreifen::V,پوهېدل,бамбарын
1440,verstehen::V,پوهېدل,
1441,lernen::V,زده کول,ахуыр кӕнын
1442,lernen::V,درس لوستل,ахуыр кӕнын
1443,wissen::V,پوهېدل,зонын
1444,sich erinnern an::V,یادول,зæрдыл æрлæууын
1445,sich erinnern an::V,یادول,æрымысын
1446,sich erinnern an::V,یادول,æрбаймысын
1447,sich erinnern an::V,یادول,æрхъуыды кæнын
1448,sich erinnern an::V,په یاد راوړل,зæрдыл æрлæууын
1449,sich erinnern an::V,په یاد راوړل,æрымысын
1450,sich erinnern an::V,په یاد راوړل,æрбаймысын
1451,sich erinnern an::V,په یاد راوړل,æрхъуыды кæнын
1452,vergessen::V,هېرول,ферох кæнын
1453,vergessen::V,هېرول,айрох кæнын
1454,messen::V,اندازه کول,барын
1455,zählen::V,شمارل,нымайын
1456,rechnen::V,حسابول,хынцын
1457,lesen::V,لوستل,кӕсын
1458,lesen::V,لوستل,фӕрсын
1459,malen::V,رسمول,ныв кӕнын
1460,zeichnen::V,رسمول,ныв кӕнын
1461,schreiben::V,لیکل,фыссын
1462,besitzen::V,لرل,хицау уын
1463,kaufen::V,رانیول,балхӕнын
1464,verkaufen::V,خرڅول,уӕй кӕнын
1465,bezahlen::V,تأدیه کول,бафидын
1466,zahlen::V,کسات اخيستل,фидын
1467,beherrschen::V,تسلط لرل,æлдариуæг кæнын
1468,ertragen::V,زغمل,бавзарын
1469,Barsch::N,,окунь
1470,Hecht::N,,хихор кӕсаг
