,Concept_ID,udm,myv
796,hinauf::ADV,вылӥе,верев
797,hinauf::ADV,выллань,верев
798,überall::ADV,котькытын,эрьва косо
799,überall::ADV,пасьтана,эрьва косо
800,nicht::ADV,уз,а
801,ein wenig::ADV,ичи,аламошка
802,ein wenig::ADV,ӧжыт,аламошка
803,ein wenig::ADV,огшап,аламошка
804,kaum::ADV,муртса,ансяк
805,sehr::ADV,туж,пек
806,sehr::ADV,туж,вельть
807,sehr::ADV,лекос,пек
808,sehr::ADV,лекос,вельть
809,so::ADV,озьы,истя
810,so::ADV,тазьы,истя
811,noch::ADV,на,таго
812,nur::ADV,гинэ,ансяк
813,schon::ADV,ни,уш
814,schon::ADV,ини,уш
815,wieder::ADV,нош,таго
816,wieder::ADV,кайта,таго
817,vergebens::ADV,юнме,стяко
818,vor::PRP,азьын,икеле
819,hinter::PRP,берын,вельде
820,hinter::PRP,бӧрсьы,вельде
821,unter::PRP,улын,ало
822,durch::PRP,пыр,пачк
823,durch::PRP,пыртӥ,пачк
824,neben::PRP,бордын,вакссо
825,zwischen::PRP,вискын,ютксо
826,wegen::PRP,сэрен,кис
827,wegen::PRP,сэрен,коряс
828,wegen::PRP,сэрен,кувалт
829,dies::PRN,та,те
830,das::PRN,со,те
831,das::PRN,со,тона
832,alles::PRN,ваньмыз,весе
833,alles::PRN,ваньмыз,весемесь
834,ich::PRN,мон,мон
835,du::PRN,тон,тон
836,er::PRN,со,сон
837,wir::PRN,ми,минь
838,ihr::PRN,тӥ,тынь
839,sie::PRN,соос,сынь
840,was::FPRN,ма,мезе
841,wer::FPRN,кин,ки
842,wo::FADV,кытын,косо
843,wohin::FADV,кытчы,ков
844,wohin::FADV,кытчы,козо
845,wie::FADV,кызьы,кода
846,warum::FADV,малы,мекс
847,wieviel::FNUM,кӧня,зяро
848,eins::NUM,одӥг,вейке
849,zwei::NUM,кык,кавто
850,drei::NUM,куинь,колмо
851,vier::NUM,ньыль,ниле
852,fünf::NUM,вить,вете
853,sechs::NUM,куать,кото
854,sieben::NUM,сизьым,сисем
855,acht::NUM,тямыс,кавксо
856,neun::NUM,укмыс,вейксэ
857,zehn::NUM,дас,кемень
858,elf::NUM,дас одӥг,кевейкее
859,zwölf::NUM,дас кык,кемгавтово
860,zwanzig::NUM,кызь,комсь
861,dreißig::NUM,куамын,колоньгемень
862,vierzig::NUM,ньыльдон,ниленьгемень
863,fünfzig::NUM,витьтон,ведьгемень
864,sechzig::NUM,куатьтон,кодгемень
865,siebzig::NUM,сизьымдон,сизьгемень
866,achtzig::NUM,тямыстон,кавксоньгемень
867,neunzig::NUM,укмыстон,вейксэньгемень
868,hundert::NUM,сю,сядо
869,tausend::NUM,сюрс,тыща
870,und::CNJ,и,ды
871,und::CNJ,но,ды
872,oder::CNJ,яке,или
873,stehen::V,сылыны,аштемс стядо
874,sitzen::V,пукыны,аштемс озадо
875,liegen::V,кылльыны,мадезь аштемс
876,hängen::V,ошкыса улыны,нурьгемс
877,werden::V,луыны,арамс
878,passieren::V,луыны,лисэмс
879,beginnen::V,кутскыны,ушодомс
880,enden::V,бырыны,лоткамс
881,wechseln::V,воштӥськыны,полавтнемс
882,aufgehen[Sonne]::V,ӝужаны,лисемс
883,aufgehen[Sonne]::V,ӝужаны,стямс
884,untergehen[Sonne]::V,пуксьыны,валгомс
885,scheinen[Sonne]::V,пиштыны,валдомтомс
886,scheinen[Sonne]::V,чиляны,валдомтомс
887,donnern::V,гудыръяны,цярномс
888,donnern::V,гудыръяны,галдордомс
889,wehen::V,пелляськыны,пувамс
890,strömen::V,киськыны,чудемс
891,strömen::V,исьтӥськыны,чудемс
892,fließen::V,бызьыны,чудемс
893,sich drehen::V,берганы,велямс
894,schwanken::V,вошъяськыны,лыкамс
895,schwanken::V,вошъяськыны,якамс
896,schwingen::V,шонаськыны,нурсемс
897,schwingen::V,шонаськыны,лыкамс
898,fallen::V,усьыны,прамс
899,fallen::V,усьыны,сяворемс
900,brennen::V,ӝуаны,паломс
901,rauchen::V,ӵындыны,качадомс
902,regnen::V,зорыны,пиземс
903,gefrieren::V,кынмыны,кельмемс
904,tauen::V,шунаны,соламс
905,schmelzen::V,шунаны,соламс
906,trocknen::V,куасьмыны,коськемс
907,sieden::V,пӧзьыны,лакамс
908,sieden::V,пӧзьыны,пиксемс
909,faulen::V,сисьмыны,наксадомс
910,verfaulen::V,сисьмыны,наксадомс
911,reißen::V,кеськыны,сезневемс
912,versinken::V,выйыны,ваямс
913,vergehen::V,ортчыны,ютамс
914,erscheinen::V,адскыны,лисемс
915,verschwinden::V,бырыны,ёмамс
916,sinken::V,усьыны,явамс
917,abnehmen::V,синыны,киремемс
918,zunehmen::V,йылыны,ламолгадомс
919,zunehmen::V,йылыны,раштамс
920,steigen::V,лӧпкыны,куземс
921,steigen::V,лӧпкыны,кепсевемс
922,wachsen::V,будыны,касомс
923,glänzen::V,чиляны,цитнемс
924,glänzen::V,пиштыны,цитнемс
925,funkeln::V,чилекъяны,пиндолдомс
926,funkeln::V,чилекъяны,цивтёрдомс
927,lärmen::V,уретыны,шалномс
928,lärmen::V,ӵашетыны,шалномс
929,läuten::V,жингыртыны,гайгезевемс
930,klingeln::V,жингыртыны,чавомс баягас
931,klirren::V,жильккетыны,калдордомс
932,klirren::V,жильккетыны,кальцяемс
933,brausen::V,лекъяськыны,лакамс
934,rauschen::V,ӵашетыны,лажномс
935,klingen::V,кылӥськыны,гайгемс
936,bellen::V,утыны,онгомс
937,heulen::V,вузыны,урномс
938,blasen::V,пельтыны,пувамс
939,pfeifen::V,шуланы,вешкемс
940,schreien::V,черекъяны,пижнемс
941,schreien::V,кесяськыны,пижнемс
942,stöhnen::V,ӝуштыны,кувсемс
943,zittern::V,дырекъяны,тарномс
944,zittern::V,куалекъяны,тарномс
945,leben::V,улыны,эрямс
946,geboren werden::V,вордӥськыны,чачомс
947,atmen::V,шоканы,лексемс
948,trinken::V,юыны,симемс
949,essen::V,сиыны,ярсамс
950,schlucken::V,ньылыны,нилемс
951,schlucken::V,ньылыны,порнемс
952,müde werden::V,жадьыны,сиземс
953,einschlafen::V,умме усьыны,матедевемс
954,schlafen::V,кӧлыны,удомс
955,aufwachen::V,сайканы,сыргоземс
956,aufstehen::V,султыны,стямс
957,sich erholen::V,шутэтскыны,оймсемс
958,krank werden::V,висьыны,сэредезевемс
959,krank sein::V,висьыны,сэредемс
960,schmerzen::V,висьыны,сэредемс
961,husten::V,кызыны,козомс
962,genesen::V,юнматскыны,пичкамс
963,genesen::V,бурмытскылыны,пичкамс
964,sterben::V,кулыны,куломс
965,umkommen::V,бырыны,чавовомс
966,umkommen::V,бырыны,ёмамс
967,sich bewegen::V,вырыны,шаштомс
968,sich rühren::V,вырӟыны,сыргамс
969,sich rühren::V,вырӟылыны,сыргамс
970,sich erheben::V,султыны,куземс
971,sich setzen::V,пуксьыны,озамс
972,hinfallen::V,усьыны,прамс
973,hinfallen::V,усьыны,сяворемс
974,laufen::V,мыныны,якамс
975,schreiten::V,вамышъяны,эскелямс
976,schreiten::V,вамышъяны,молемс
977,spazierengehen::V,мыныны,якамс
978,spazierengehen::V,ветлыны,якамс
979,eilen::V,дыртыны,эрзкалемс
980,eilen::V,дыртыны,капшамс
981,sich beeilen::V,дыртыны,капшамс
982,sausen::V,туж ӝог мыныны,ливтямс
983,rennen::V,бызьылыны,чийнемс
984,rennen::V,бызьылыны,ардтнемс
985,springen::V,тэтчаны,кирнявтнемс
986,klettern::V,тубаны,куземс
987,schaukeln::V,лэйканы,нурямс
988,schaukeln::V,шонаськыны,нурямс
989,kriechen::V,нюж ветлыны,ёзмолдомс
990,schwimmen::V,уяны,уемс
991,tauchen::V,зумылыны,чопавтомс
992,tauchen::V,зумылыны,чопавтнемс
993,rudern::V,полсаны,миледемс
994,fahren::V,ветлыны,ардомс
995,fliegen::V,лобаны,ливтямс
996,gehen::V,мыныны,туемс
997,gehen::V,мыныны,молемс
998,weggehen::V,кошкыны,туемс
999,abfahren::V,кошкыны,туемс
1000,anhalten::V,дугдыны,лоткамс
1001,hineingehen::V,пырыны,совамс
1002,eintreten::V,пырыны,совамс
1003,eintreten::V,пырыны,эскельдямс
1004,kommen::V,вуыны,самс
1005,kommen::V,лыктыны,самс
1006,ankommen::V,вуыны,самс
1007,ankommen::V,вуыны,пачкодемс
1008,zurückkommen::V,берытскыны,велявтомс
1009,bleiben::V,кыльыны,кадовомс
1010,warten::V,витьыны,учомс
1011,erwarten::V,витьыны,учомс
1012,erwarten::V,возьманы,учомс
1013,suchen::V,утчаны,вешнемс
1014,finden::V,шедьтыны,муемс
1015,versuchen::V,турттыны,варштамс
1016,vorbereiten::V,дасяны,анокстамс
1017,lieben::V,гажаны,вечкемс
1018,mögen::V,яратыны,вечкемс
1019,lachen::V,серекъяны,пейдемс
1020,rühren::V,сюлме йӧтыны,токамс седейс
1021,weinen::V,бӧрдыны,авардемс
1022,schimpfen::V,даллашыны,сёвномс
1023,sich ärgern::V,лекъяськыны,кежиявтнемс
1024,sich fürchten::V,кышканы,пелемс
1025,sich fürchten::V,курданы,пелемс
1026,fürchten::V,курданы,пелемс
1027,fürchten::V,кышканы,пелемс
1028,fliehen::V,пегӟыны,оргодемс
1029,flüchten::V,пегӟыны,ворьгодемс
1030,flüchten::V,пегӟыны,чадомс
1031,sehen::V,адӟыны,неемс
1032,anschauen::V,учкыны,ваномс
1033,ansehen::V,учкыны,ваномс
1034,hören::V,кылыны,марямс
1035,zuhören::V,кылзыны,кунсоломс
1036,probieren::V,веръяны,варшамс
1037,riechen::V,зынъяны,никсемс
1038,fühlen::V,шӧдыны,марямс
1039,scheinen::V,адскыны,марявомс
1040,zu sehen sein::V,адӟиськыны,неявомс
1041,vernehmen::V,кылыны,марямс
1042,frieren::V,кынмыны,кельмемс
1043,tun::V,карыны,теемс
1044,können::V,быгатыны,маштомс
1045,wollen::V,потыны,бажамс
1046,anfangen::V,кутскыны,кармамс
1047,beenden::V,быдтыны,прядомс
1048,beenden::V,быдэстыны,прядомс
1049,aufhören::V,дугдыны,лоткамс
1050,gelingen::V,быгатыны,удаламс
1051,gelingen::V,луыны,удаламс
1052,geraten::V,лэсяны,лисемс
1053,öffnen::V,усьтыны,панжомс
1054,schließen::V,пытсаны,пекстамс
1055,schließen::V,пытсаны,сёлгомс
1056,schließen::V,пытсаны,конямс
1057,stellen::V,пуктыны,аравтомс
1058,setzen::V,пуктыны,ойсевтемс
1059,setzen::V,пуктыны,озавтнемс
1060,legen::V,поныны,путомс
1061,berühren::V,исаны,токамс
1062,verbinden::V,герӟаны,содомс
1063,bedecken::V,пытсаны,вельтямс
1064,aufhängen::V,ошыны,понгавтомс
1065,anzünden::V,ӝуатыны,кирвастемс
1066,aufheben::V,ӝутыны,кепедемс
1067,zurücklassen::V,кельтыны,кадомс
1068,verlieren::V,ыштыны,ёмавтомс
1069,fallen lassen::V,уськытыны,правтомс
1070,machen::V,лэсьтыны,теемс
1071,herstellen::V,лэсьтыны,анокстамс
1072,bauen::V,пуктыны,путомс
1073,reparieren::V,тупатыны,витемс
1074,verbessern::V,умоятыны,паролгавтомс
1075,verbessern::V,умоятыны,вадрялгавтомс
1076,ändern::V,воштыны,полавтомс
1077,graben::V,копаны,чувомс
1078,graben::V,копаны,таргамс
1079,beugen::V,губыртыны,мендемс
1080,biegen::V,куасаны,комавтомс
1081,drehen::V,бергатыны,чаравтомс
1082,drehen::V,бергатыны,велявтнемс
1083,wenden::V,берыктыны,велявтомс
1084,umdrehen::V,берыктыны,велявтомс
1085,heben::V,ӝутыны,кепедемс
1086,hochheben::V,ӝутъяны,кепедемс
1087,ergreifen::V,кутыны,кундамс
1088,ergreifen::V,кырмыны,кундамс
1089,halten::V,возьыны,кирдемс
1090,drücken::V,зӥбыны,нуемс
1091,drücken::V,пачкатыны,нуемс
1092,schieben::V,донганы,шаштомс
1093,kratzen::V,вуштыны,ангордамс
1094,lecken::V,нюлыны,нолсемс
1095,beißen::V,куртчыны,сускомс
1096,abreißen::V,ишкалтыны,сеземс
1097,abschneiden::V,шорыны,печкемс
1098,abschneiden::V,вандыны,печкемс
1099,binden::V,керттыны,кодамс
1100,binden::V,керттыны,сюлмамс
1101,stecken::V,мертчытыны,сялгомс
1102,brechen::V,тӥяны,синдемс
1103,brechen::V,тӥяны,калавтомс
1104,klopfen::V,йыганы,калтаямс
1105,klopfen::V,шарккетыны,калтаямс
1106,hauen::V,жугыны,чавомс
1107,hauen::V,тышканы,чавомс
1108,kleben::V,лякыны,педявтнемс
1109,reiben::V,зыраны,ёзамс
1110,reiben::V,вуштыны,ёзамс
1111,streichen::V,зыраны,вадемс
1112,schleifen::V,шерыны,човамс
1113,schneiden::V,вандыны,керямс
1114,rütteln::V,зуркатыны,чукамс
1115,rütteln::V,зуркатыны,лыкавтомс
1116,schütteln::V,куалекъятыны,чукамс
1117,schwenken::V,шонаны,яхолемс
1118,schütten::V,лэзьыны,каямс
1119,füllen::V,тырмытыны,пештямс
1120,einwickeln::V,биньыны,тапарямс
1121,tragen::V,нуыны,кандомс
1122,schleppen::V,кыскыны,ускомс
1123,ziehen::V,кыскыны,ускомс
1124,aufbewahren::V,возьыны,ванстомс
1125,werfen::V,куяны,ёртомс
1126,werfen::V,лэзяны,ёртомс
1127,fangen::V,кутыны,кундамс
1128,packen::V,кутыны,кундамс
1129,packen::V,кырмыны,кундамс
1130,verstecken::V,ватыны,кекшемс
1131,teilen::V,люкыны,явомс
1132,schicken::V,ыстыны,кучомс
1133,bringen::V,вайыны,кандомс
1134,hinzufügen::V,ватсаны,путомс
1135,hinzufügen::V,ватсаны,максомс
1136,bekommen::V,басьтыны,саемс
1137,erhalten::V,басьтыны,саемс
1138,nehmen::V,кутыны,саемс
1139,nehmen::V,басьтыны,саемс
1140,wählen::V,бырйыны,кочкамс
1141,auswählen::V,бырйыны,кочкамс
1142,bewahren::V,возьыны,ванстомс
1143,behindern::V,могӟытыны,кирдемс
1144,verderben::V,сӧрыны,коламс
1145,beschädigen::V,урод лэсьтыны,теемс зыян
1146,zerbrechen::V,сӧрыны,коламс
1147,zerreißen::V,кесяны,сеземс
1148,zerstören::V,куашкатыны,калавтомс
1149,verbrennen::V,сутыны,пултамс
1150,geben::V,сётыны,максомс
1151,reichen::V,сётыны,максомс
1152,schenken::V,кузьманы,каземс
1153,versprechen::V,кыл сётыны,алтамс
1154,wünschen::V,сӥзьыны,арсемс
1155,loben::V,ушъяны,шнамс
1156,küssen::V,чупаны,палсемс
1157,wiegen::V,веттаны,нурсемс
1158,wiegen::V,лэйкатыны,нурсемс
1159,zudecken::V,шобыртыны,тавадомс
1160,zudecken::V,шобыртыны,вельтямс
1161,wecken::V,сайкатыны,стявтомс
1162,zeigen::V,возьматыны,невтемс
1163,führen::V,нуыны,ветямс
1164,lehren::V,дышетыны,тонавтомс
1165,unterrichten::V,дышетыны,тонавтомс
1166,aufziehen::V,будэтыны,трямс
1167,aufziehen::V,будэтыны,кастомс
1168,leiten::V,кивалтыны,ветямс
1169,leiten::V,кивалтыны,азоркстамс
1170,antreiben::V,дыртытыны,ветямс
1171,lassen::V,-ытыны,кармавтомс
1172,einladen::V,ӧтьыны,тердемс
1173,vereinigen::V,огазеяны,вейсэндямс
1174,vereinigen::V,огазеяны,вейс путомс
1175,vereinigen::V,огазеяны,вейс пурнамс
1176,besuchen::V,адӟыськыны,варштамс
1177,treffen::V,пумитаны,вастомс
1178,sich versammeln::V,люкаськыны,промокшномс
1179,spielen::V,шудыны,налксемс
1180,singen::V,кырӟаны,морамс
1181,tanzen::V,эктыны,киштемс
1182,sich trennen::V,люкиськыны,явомс
1183,verlassen::V,куштыны,кадомс
1184,retten::V,утьыны,идемс
1185,bewachen::V,возьманы,ванстомс
1186,schützen::V,утялтыны,аштемс
1187,verteidigen::V,возьманы,ваномс
1188,sich schlagen::V,жугиськыны,тюремс
1189,schießen::V,ыбылӥськны,ледемс
1190,siegen::V,вормыны,изнямс
1191,ärgern::V,вожпоттыны,кежейгавтомс
1192,schlagen::V,жуккыны,токамс
1193,treten::V,лёганы,тапамс
1194,stechen::V,бышкалтыны,пупамс
1195,stoßen::V,донгыны,тулкадемс
1196,stehlen::V,вораны,саламс
1197,stehlen::V,лушканы,саламс
1198,stören::V,люкетыны,пирямс ки
1199,belästigen::V,акыльтыны,а максомс
1200,belästigen::V,акыльтыны,а кадомс оймамо
1201,belästigen::V,вукылмыны,а максомс
1202,belästigen::V,вукылмыны,а кадомс оймамо
1203,verbergen::V,ватыны,сёпомс
1204,verbergen::V,ватыны,кекшемс
1205,täuschen::V,алданы,манямс
1206,betrügen::V,пӧяны,манчемс
1207,töten::V,виыны,чавномс
1208,töten::V,виыны,маштнемс
1209,wohnen::V,улыны,эрямс
1210,arbeiten::V,ужаны,важодемс
1211,sammeln::V,бичаны,пурнамс
1212,pflücken::V,ишкыны,ноцковтнемс
1213,jagen::V,пӧйшураны,кундамс
1214,fischen::V,чорыганы,калонь кундамс
1215,fassen::V,кутыны,кундамс
1216,hüten::V,возьманы,ваномс
1217,treiben::V,улляны,панемс
1218,anbinden::V,думыны,сюлмамс
1219,füttern::V,сюдыны,андомс
1220,melken::V,кыскыны,потявтомс
1221,hacken::V,кораны,лазномс
1222,gießen::V,киськаны,валомс
1223,reifen::V,вуыны,кенеремс
1224,reifen::V,кисьманы,кенеремс
1225,zubereiten::V,лесьтыны,анокстамс
1226,kochen::V,пӧзьтыны,пидемс
1227,backen::V,пыжыны,пидемс
1228,braten::V,пыжыны,пуштамс
1229,umrühren::V,сураны,човорямс
1230,stricken::V,керттыны,кодамс
1231,nähen::V,вурыны,стамс
1232,färben::V,буяны,артомс
1233,reinigen::V,сузяны,урядамс
1234,waschen::V,мисьтаськыны,муськемс
1235,abwischen::V,ӵушылыны,нардамс
1236,spülen::V,гылъяны,ёрвалдомс
1237,fegen::V,ӵужыны,тенсемс
1238,kehren::V,ӵужыны,тенсемс
1239,baden::V,пыласькыны,экшелямс
1240,sich waschen::V,пыласькыны,шлямс
1241,ausziehen::V,кыльыны,кайсевтемс
1242,anziehen::V,дӥсяны,оршамс
1243,sich anziehen::V,дӥсьяськыны,оршамс
1244,kämmen::V,сынаны,судрямс
1245,schmücken::V,чеберъяны,мазылгавтомс
1246,schmücken::V,чеберъяны,наряжамс
1247,sagen::V,шуыны,меремс
1248,sagen::V,вераны,меремс
1249,sprechen::V,вераськыны,кортамс
1250,reden::V,вераськыны,кортамс
1251,sich unterhalten::V,вераськыны,кортнемс
1252,fragen::V,юаны,кевкстемс
1253,bitten::V,курыны,вешемс
1254,erzählen::V,вераны,ёвтнемс
1255,erzählen::V,мадьыны,ёвтнемс
1256,mitteilen::V,ивортыны,ёвтамс
1257,nennen::V,шуыны,лемдемс
1258,nennen::V,шуыны,путомс лем
1259,rufen::V,ӧтьыны,тердемс
1260,rufen::V,ӧтьыны,серьгедемс
1261,prahlen::V,ушъяськыны,шнамс пря
1262,übersetzen::V,берыктыны,ютавтомс
1263,denken::V,малпаны,арсемс
1264,glauben::V,оскыны,кемемс
1265,bemerken::V,адӟыны,неемс
1266,erkennen::V,тодыны,содамс
1267,begreifen::V,валаны,пачкодемс
1268,verstehen::V,валаны,чарькодемс
1269,lernen::V,дышетскыны,тонавтнемс
1270,wissen::V,тодыны,содамс
1271,sich erinnern an::V,тодэ вайыны,ледстямс
1272,vergessen::V,вунэтыны,стувтомс
1273,messen::V,мертаны,онкстнемс
1274,zählen::V,лыдъяны,ловомс
1275,rechnen::V,лыдъяны,ловомс
1276,lesen::V,лыдӟыны,ловномс
1277,malen::V,суреданы,рисовамс
1278,zeichnen::V,суреданы,рисовамс
1279,schreiben::V,гожъяны,сёрмадомс
1280,besitzen::V,луыны,улемс
1281,besitzen::V,луыны,улемс азорокс
1282,kaufen::V,басьтыны,рамамс
1283,verkaufen::V,вузаны,миемс
1284,bezahlen::V,тырыны,пандомс
1285,zahlen::V,тырыны,пандомс
1286,beherrschen::V,кузёяськыны,азоркстамс
1287,ertragen::V,чиданы,кирдемс
