,Concept_ID,bg,fr
875,danach::ADV,след това,ensuite
876,vorher::ADV,преди,auparavant
877,vorher::ADV,преди това,auparavant
878,zuerst::ADV,най-напред,d'abord
879,zuerst::ADV,най-напред,premièrement
880,einmal::ADV,веднъж,une fois
881,einmal::ADV,един път,une fois
882,manchmal::ADV,понякога,parfois
883,manchmal::ADV,понякога,quelquefois
884,oft::ADV,често,souvent
885,immer::ADV,винаги,toujours
886,niemals::ADV,никога,ne ... jamais
887,hier::ADV,тук,ici
888,hier::ADV,тука,ici
889,hierhin::ADV,насам,par ici
890,von hier::ADV,оттук,d'ici
891,von hier::ADV,оттука,d'ici
892,dort::ADV,там,là
893,dort::ADV,там,là-bas
894,dorthin::ADV,натам,y
895,dorthin::ADV,натам,par là
896,dorthin::ADV,нататък,y
897,dorthin::ADV,нататък,par là
898,geradeaus::ADV,направо,tout droit
899,vorwärts::ADV,напред,en avant
900,rückwärts::ADV,назад,en arrière
901,zurück::ADV,обратно,de retour
902,unten::ADV,долу,en bas
903,unten::ADV,долу,au-dessous
904,hinab::ADV,надолу,en bas
905,hinab::ADV,надолу,vers le bas
906,oben::ADV,горе,dessus
907,oben::ADV,горе,en haut
908,hinauf::ADV,нагоре,en haut
909,hinauf::ADV,нагоре,vers le haut
910,überall::ADV,навсякъде,partout
911,nicht::ADV,не,ne ... pas
912,ein wenig::ADV,малко,un peu
913,kaum::ADV,едва,à peine
914,kaum::ADV,едвам,à peine
915,sehr::ADV,много,très
916,sehr::ADV,твърде,très
917,so::ADV,тъй,si
918,so::ADV,тъй,ainsi
919,so::ADV,така,si
920,so::ADV,така,ainsi
921,noch::ADV,още,encore
922,nur::ADV,само,seulement
923,nur::ADV,само,ne ... que
924,schon::ADV,вече,déjà
925,wieder::ADV,пак,de nouveau
926,wieder::ADV,отново,de nouveau
927,vergebens::ADV,напразно,en vain
928,vor::PRP,пред,devant
929,hinter::PRP,зад,derrière
930,unter::PRP,под,sous
931,unter::PRP,под,au-dessous de
932,durch::PRP,през,par
933,durch::PRP,през,à travers
934,neben::PRP,до,à côté de
935,neben::PRP,при,à côté de
936,zwischen::PRP,между,entre
937,zwischen::PRP,помежду,entre
938,wegen::PRP,заради,à cause de
939,dies::PRN,този,ceci
940,das::PRN,туй,ce
941,das::PRN,туй,cela
942,das::PRN,това,ce
943,das::PRN,това,cela
944,alles::PRN,всичко,tout
945,ich::PRN,аз,je
946,ich::PRN,аз,moi
947,du::PRN,ти,tu
948,du::PRN,ти,toi
949,er::PRN,той,il
950,er::PRN,той,lui
951,wir::PRN,ние,nous
952,ihr::PRN,вие,vous
953,sie::PRN,те,ils
954,sie::PRN,те,elles
955,was::FPRN,що,que
956,was::FPRN,що,quoi
957,was::FPRN,какво,que
958,was::FPRN,какво,quoi
959,wer::FPRN,кой,qui
960,wo::FADV,къде,où
961,wohin::FADV,накъде,où
962,wohin::FADV,накъдето,où
963,wie::FADV,как,comment
964,warum::FADV,защо,pourquoi
965,wieviel::FNUM,колко,combien
966,eins::NUM,един,un
967,zwei::NUM,два,deux
968,drei::NUM,три,trois
969,vier::NUM,четири,quatre
970,fünf::NUM,пет,cinq
971,sechs::NUM,шест,six
972,sieben::NUM,седем,sept
973,acht::NUM,осем,huit
974,neun::NUM,девет,neuf
975,zehn::NUM,десет,dix
976,elf::NUM,единайсет,onze
977,elf::NUM,единадесет,onze
978,zwölf::NUM,дванайсет,douze
979,zwölf::NUM,дванадесет,douze
980,zwanzig::NUM,двайсет,vingt
981,zwanzig::NUM,двадесет,vingt
982,dreißig::NUM,тридесет,trente
983,vierzig::NUM,четиридесет,quarante
984,fünfzig::NUM,петдесет,cinquante
985,sechzig::NUM,шестдесет,soixante
986,siebzig::NUM,седемдесет,soixante-dix
987,achtzig::NUM,осемдесет,quatre-vingt
988,neunzig::NUM,деветдесет,quatre-vingt-dix
989,hundert::NUM,сто,cent
990,tausend::NUM,хиляда,mille
991,und::CNJ,а,et
992,und::CNJ,та,et
993,oder::CNJ,или,ou
994,stehen::V,стоя,être debout
995,sitzen::V,седя,être assis
996,liegen::V,лежа,être couché
997,hängen::V,вися,pendre
998,werden::V,бъда,devenir
999,werden::V,стана,devenir
1000,passieren::V,случа се,se passer
1001,beginnen::V,започна,commencer
1002,enden::V,свърша,finir
1003,enden::V,свърша,se terminer
1004,wechseln::V,променям,changer
1005,wechseln::V,променям,alterner
1006,aufgehen[Sonne]::V,изгрея,se lever
1007,untergehen[Sonne]::V,заляза,se coucher
1008,scheinen[Sonne]::V,грея,briller
1009,scheinen[Sonne]::V,светя,briller
1010,donnern::V,гърмя,tonner
1011,wehen::V,вея,souffler
1012,wehen::V,духам,souffler
1013,strömen::V,тека,affluer
1014,strömen::V,лея се,affluer
1015,fließen::V,тека,couler
1016,sich drehen::V,въртя се,tourner
1017,schwanken::V,клатя се,osciller
1018,schwanken::V,клатя се,chanceler
1019,schwingen::V,трептя,vibrer
1020,schwingen::V,трептя,osciller
1021,fallen::V,падам,tomber
1022,brennen::V,горя,brûler
1023,brennen::V,горя,flamber
1024,rauchen::V,димя,fumer
1025,regnen::V,вали дъжд,pleuvoir
1026,gefrieren::V,замръзна,geler
1027,tauen::V,топя се,dégeler
1028,schmelzen::V,разтопя се,fondre
1029,trocknen::V,съхна,sécher
1030,sieden::V,вря,bouillir
1031,sieden::V,кипя,bouillir
1032,faulen::V,гния,pourrir
1033,faulen::V,гния,se putréfier
1034,verfaulen::V,изгния,pourrir
1035,reißen::V,напукам се,rompre
1036,reißen::V,напукам се,se déchirer
1037,versinken::V,потъна,s'enfoncer
1038,vergehen::V,минавам,passer
1039,erscheinen::V,явя се,apparaître
1040,verschwinden::V,изчезна,disparaître
1041,sinken::V,падна,descendre
1042,sinken::V,падна,s'abaisser
1043,abnehmen::V,отслабна,diminuer
1044,zunehmen::V,нарасна,augmenter
1045,steigen::V,увелича се,monter
1046,steigen::V,покачвам се,monter
1047,wachsen::V,раста,croître
1048,glänzen::V,лъщя,briller
1049,glänzen::V,блестя,briller
1050,funkeln::V,искря,étinceler
1051,lärmen::V,шумя,faire du bruit
1052,läuten::V,звъня,sonner
1053,klingeln::V,звъня,sonner
1054,klirren::V,звънтя,cliqueter
1055,klirren::V,дрънкам,cliqueter
1056,brausen::V,буча,mugir
1057,rauschen::V,шумя,bruire
1058,klingen::V,звуча,sonner
1059,bellen::V,лая,aboyer
1060,heulen::V,вия,hurler
1061,heulen::V,рева,hurler
1062,blasen::V,духна,souffler
1063,pfeifen::V,свиря,siffler
1064,schreien::V,крещя,crier
1065,stöhnen::V,стена,gémir
1066,stöhnen::V,пъшкам,gémir
1067,zittern::V,треперя,trembler
1068,leben::V,живея,vivre
1069,geboren werden::V,родя се,naître
1070,atmen::V,дишам,respirer
1071,trinken::V,пия,boire
1072,essen::V,ям,manger
1073,schlucken::V,гълтам,avaler
1074,müde werden::V,уморя се,se lasser
1075,müde werden::V,уморя се,se fatiguer
1076,einschlafen::V,заспя,s'endormir
1077,schlafen::V,спя,dormir
1078,aufwachen::V,събудя се,se réveiller
1079,aufstehen::V,стана,se lever
1080,sich erholen::V,отдъхвам си,se reposer
1081,sich erholen::V,отдъхвам си,se détendre
1082,krank werden::V,заболея,tomber malade
1083,krank sein::V,боледувам,être malade
1084,schmerzen::V,боля,faire mal
1085,husten::V,кашлям,tousser
1086,genesen::V,оздравея,guérir
1087,genesen::V,оздравея,se remettre
1088,sterben::V,умра,mourir
1089,umkommen::V,загина,périr
1090,sich bewegen::V,движа се,bouger
1091,sich bewegen::V,мърдам се,bouger
1092,sich rühren::V,движа се,broncher
1093,sich erheben::V,стана,se lever
1094,sich setzen::V,седна,s'asseoir
1095,hinfallen::V,падна,tomber
1096,laufen::V,ходя,marcher
1097,laufen::V,ходя,aller à pied
1098,schreiten::V,крача,marcher
1099,spazierengehen::V,разхождам се,se promener
1100,eilen::V,бързам,courir
1101,sich beeilen::V,побързам,se hâter
1102,sich beeilen::V,побързам,se dépêcher
1103,sausen::V,тичам,filer
1104,rennen::V,бягам,courir
1105,springen::V,скачам,sauter
1106,klettern::V,катеря се,grimper
1107,schaukeln::V,люлея се,se balancer
1108,kriechen::V,лазя,ramper
1109,kriechen::V,пълзя,ramper
1110,schwimmen::V,плувам,nager
1111,tauchen::V,гмуркам се,plonger
1112,rudern::V,греба,ramer
1113,fahren::V,пътувам,aller
1114,fahren::V,пътувам,rouler
1115,fliegen::V,летя,voler
1116,fliegen::V,хвърча,voler
1117,gehen::V,ида,aller
1118,gehen::V,вървя,aller
1119,weggehen::V,отида си,s'en aller
1120,abfahren::V,отпътувам,partir
1121,anhalten::V,спра се,s'arrêter
1122,hineingehen::V,влизам,entrer
1123,eintreten::V,вляза,entrer
1124,kommen::V,ида,venir
1125,kommen::V,дойда,venir
1126,ankommen::V,пристигна,arriver
1127,zurückkommen::V,върна се,revenir
1128,bleiben::V,остана,rester
1129,bleiben::V,остана,demeurer
1130,warten::V,чакам,attendre
1131,erwarten::V,очаквам,attendre
1132,suchen::V,търся,chercher
1133,finden::V,намеря,trouver
1134,versuchen::V,опитам,essayer
1135,vorbereiten::V,подготвя,préparer
1136,lieben::V,любя,aimer
1137,mögen::V,обичам,aimer
1138,mögen::V,обичам,vouloir
1139,lachen::V,смея се,rire
1140,rühren::V,трогна,toucher
1141,rühren::V,трогна,attendrir
1142,weinen::V,плача,pleurer
1143,schimpfen::V,ругая,gronder
1144,schimpfen::V,псувам,gronder
1145,sich ärgern::V,ядосам се,se fâcher
1146,sich fürchten::V,боя се,avoir peur
1147,sich fürchten::V,страхувам се,avoir peur
1148,fürchten::V,боя се от,craindre
1149,fürchten::V,боя се от,avoir peur de
1150,fürchten::V,страхувам се от,craindre
1151,fürchten::V,страхувам се от,avoir peur de
1152,fliehen::V,бягам,fuir
1153,flüchten::V,бягам,s'enfuir
1154,flüchten::V,избягам,s'enfuir
1155,sehen::V,видя,voir
1156,anschauen::V,гледам,regarder
1157,ansehen::V,поглеждам,regarder
1158,hören::V,чувам,entendre
1159,zuhören::V,слушам,écouter
1160,probieren::V,опитам,goûter
1161,riechen::V,подуша,sentir
1162,fühlen::V,усещам,sentir
1163,fühlen::V,чувствувам,sentir
1164,scheinen::V,изглеждам,sembler
1165,scheinen::V,изглеждам,paraître
1166,zu sehen sein::V,виждам се,se voir
1167,zu sehen sein::V,виждам се,être visible
1168,vernehmen::V,доловя,entendre
1169,vernehmen::V,доловя,percevoir
1170,frieren::V,мръзна,avoir froid
1171,tun::V,правя,faire
1172,können::V,мога,savoir
1173,können::V,мога,pouvoir
1174,wollen::V,ща,vouloir
1175,wollen::V,искам,vouloir
1176,anfangen::V,започна,commencer
1177,beenden::V,свърша,finir
1178,beenden::V,свърша,terminer
1179,beenden::V,завърша,finir
1180,beenden::V,завърша,terminer
1181,aufhören::V,престана,cesser
1182,aufhören::V,престана,arrêter
1183,gelingen::V,успея,réussir
1184,gelingen::V,сполуча,réussir
1185,geraten::V,удам се,réussir
1186,öffnen::V,отворя,ouvrir
1187,schließen::V,затворя,fermer
1188,stellen::V,поставя,poser
1189,stellen::V,поставя,mettre
1190,setzen::V,туря,placer
1191,legen::V,сложа,placer
1192,legen::V,слагам,placer
1193,berühren::V,докосна,toucher
1194,verbinden::V,свържа,lier
1195,bedecken::V,покрия,couvrir
1196,aufhängen::V,закача,accrocher
1197,anzünden::V,запаля,allumer
1198,aufheben::V,вдигна,ramasser
1199,aufheben::V,повдигна,ramasser
1200,zurücklassen::V,оставя,laisser
1201,verlieren::V,загубя,perdre
1202,fallen lassen::V,изпусна,lâcher
1203,fallen lassen::V,изпусна,laisser tomber
1204,machen::V,направя,faire
1205,herstellen::V,произведа,produire
1206,herstellen::V,произведа,fabriquer
1207,bauen::V,строя,bâtir
1208,bauen::V,строя,construire
1209,reparieren::V,поправя,réparer
1210,verbessern::V,подобря,améliorer
1211,ändern::V,променя,changer
1212,ändern::V,променя,modifier
1213,graben::V,копая,creuser
1214,beugen::V,прегъна,plier
1215,beugen::V,прегъна,ployer
1216,biegen::V,прегъна,courber
1217,drehen::V,въртя,tordre
1218,drehen::V,въртя,tourner
1219,wenden::V,обърна,retourner
1220,umdrehen::V,обърна,tourner
1221,heben::V,вдигам,soulever
1222,hochheben::V,издигна,lever
1223,ergreifen::V,хвана,saisir
1224,ergreifen::V,хвана,prendre
1225,ergreifen::V,обхвана,saisir
1226,ergreifen::V,обхвана,prendre
1227,halten::V,държа,tenir
1228,drücken::V,натискам,presser
1229,drücken::V,притискам,presser
1230,schieben::V,тикам,pousser
1231,kratzen::V,одраскам,gratter
1232,kratzen::V,одраскам,égratigner
1233,lecken::V,лижа,lécher
1234,lecken::V,ближа,lécher
1235,beißen::V,хапя,mordre
1236,beißen::V,ухапя,mordre
1237,abreißen::V,откъсна,arracher
1238,abschneiden::V,отрежа,couper
1239,binden::V,вържа,lier
1240,binden::V,вържа,attacher
1241,stecken::V,пъхна,enfoncer
1242,brechen::V,троша,rompre
1243,klopfen::V,чукам,frapper
1244,hauen::V,бия,frapper
1245,kleben::V,лепя,coller
1246,kleben::V,залепя,coller
1247,reiben::V,трия,frotter
1248,reiben::V,търкам,frotter
1249,streichen::V,намажа,empâter
1250,schleifen::V,остря,affiler
1251,schleifen::V,остря,aiguiser
1252,schneiden::V,режа,couper
1253,schneiden::V,режа,trancher
1254,rütteln::V,разтърсвам,cahoter
1255,schütteln::V,клатя,secouer
1256,schütteln::V,друсам,secouer
1257,schwenken::V,размахам,agiter
1258,schütten::V,сипя,verser
1259,füllen::V,напълня,remplir
1260,einwickeln::V,увия,envelopper
1261,einwickeln::V,завия,envelopper
1262,tragen::V,нося,porter
1263,schleppen::V,влача,traîner
1264,ziehen::V,тегля,tirer
1265,ziehen::V,дръпна,tirer
1266,aufbewahren::V,съхраня,garder
1267,aufbewahren::V,съхраня,conserver
1268,werfen::V,хвърля,jeter
1269,werfen::V,хвърля,lancer
1270,fangen::V,ловя,attraper
1271,fangen::V,уловя,attraper
1272,packen::V,хвана,agripper
1273,verstecken::V,крия,cacher
1274,verstecken::V,скрия,cacher
1275,teilen::V,разделя,diviser
1276,schicken::V,изпращам,envoyer
1277,bringen::V,донеса,apporter
1278,hinzufügen::V,прибавя,ajouter
1279,bekommen::V,сдобия се,obtenir
1280,erhalten::V,получа,recevoir
1281,nehmen::V,взема,prendre
1282,wählen::V,избирам,choisir
1283,auswählen::V,избера,choisir
1284,auswählen::V,избера,sélectionner
1285,bewahren::V,пазя,préserver
1286,behindern::V,преча,gêner
1287,behindern::V,спъвам,gêner
1288,verderben::V,разваля,gâter
1289,verderben::V,разваля,corrompre
1290,beschädigen::V,повредя,endommager
1291,zerbrechen::V,счупя,casser
1292,zerreißen::V,скъсам,déchirer
1293,zerstören::V,разруша,détruire
1294,verbrennen::V,изгоря,brûler
1295,geben::V,дам,donner
1296,reichen::V,подам,tendre
1297,schenken::V,подаря,offrir
1298,versprechen::V,обещая,promettre
1299,wünschen::V,желая,souhaiter
1300,loben::V,хваля,louer
1301,küssen::V,целувам,embrasser
1302,wiegen::V,люлея,bercer
1303,zudecken::V,покрия,couvrir
1304,wecken::V,събудя,éveiller
1305,wecken::V,събудя,réveiller
1306,zeigen::V,покажа,montrer
1307,zeigen::V,покажа,faire voir
1308,führen::V,водя,guider
1309,führen::V,заведа,guider
1310,lehren::V,уча,apprendre
1311,unterrichten::V,преподавам,instruire
1312,aufziehen::V,отгледам,élever
1313,leiten::V,ръководя,diriger
1314,leiten::V,ръководя,conduire
1315,leiten::V,управлявам,diriger
1316,leiten::V,управлявам,conduire
1317,antreiben::V,подкарвам,pousser
1318,lassen::V,накарам,faire
1319,einladen::V,поканя,inviter
1320,vereinigen::V,съединя,unir
1321,vereinigen::V,съединя,réunir
1322,besuchen::V,посетя,visiter
1323,besuchen::V,посетя,aller voir
1324,treffen::V,срещна,rencontrer
1325,sich versammeln::V,събера се,s'assembler
1326,spielen::V,играя,jouer
1327,singen::V,пея,chanter
1328,tanzen::V,танцувам,danser
1329,sich trennen::V,разделя се,se séparer
1330,verlassen::V,напусна,quitter
1331,retten::V,спася,sauver
1332,bewachen::V,охранявам,garder
1333,schützen::V,запазя,protéger
1334,verteidigen::V,защитя,défendre
1335,sich schlagen::V,бия се,se taper
1336,schießen::V,стрелям,tirer
1337,siegen::V,победя,vaincre
1338,ärgern::V,ядосам,agacer
1339,schlagen::V,бия,battre
1340,schlagen::V,бия,frapper
1341,schlagen::V,ударя,battre
1342,schlagen::V,ударя,frapper
1343,treten::V,ритам,botter
1344,treten::V,ритам,donner un coup de pied à
1345,stechen::V,бодна,piquer
1346,stoßen::V,бутна,heurter
1347,stoßen::V,блъсна,heurter
1348,stören::V,смутя,gêner
1349,stören::V,смутя,déranger
1350,belästigen::V,отегча,molester
1351,belästigen::V,отегча,importuner
1352,belästigen::V,безпокоя,molester
1353,belästigen::V,безпокоя,importuner
1354,verbergen::V,скрия,cacher
1355,verbergen::V,скрия,dissimuler
1356,täuschen::V,измамя,abuser
1357,täuschen::V,измамя,tromper
1358,betrügen::V,измамя,duper
1359,betrügen::V,измамя,frauder
1360,töten::V,убия,tuer
1361,töten::V,умъртвя,tuer
1362,wohnen::V,живея,habiter
1363,wohnen::V,живея,demeurer
1364,arbeiten::V,работя,travailler
1365,sammeln::V,събера,collectionner
1366,pflücken::V,бера,cueillir
1367,pflücken::V,откъсна,cueillir
1368,jagen::V,ловувам,chasser
1369,fischen::V,ловя риба,pêcher
1370,fassen::V,хвана,capturer
1371,hüten::V,пазя,garder
1372,treiben::V,карам,mener
1373,anbinden::V,завържа,attacher
1374,füttern::V,храня,faire manger
1375,melken::V,доя,traire
1376,hacken::V,сека,fendre
1377,gießen::V,полея,arroser
1378,reifen::V,узрея,mûrir
1379,zubereiten::V,приготвя,préparer
1380,kochen::V,варя,cuire
1381,backen::V,пека,cuire
1382,braten::V,пържа,rôtir
1383,umrühren::V,разбъркам,remuer
1384,stricken::V,плета,tricoter
1385,nähen::V,шия,coudre
1386,färben::V,боядисам,teindre
1387,reinigen::V,почистя,nettoyer
1388,waschen::V,мия,laver
1389,waschen::V,пера,laver
1390,abwischen::V,избърша,essuyer
1391,spülen::V,плакна,rincer
1392,fegen::V,измета,balayer
1393,kehren::V,мета,balayer
1394,baden::V,къпя се,se baigner
1395,sich waschen::V,мия се,se laver
1396,ausziehen::V,съблека,ôter
1397,ausziehen::V,съблека,enlever
1398,anziehen::V,облека,mettre
1399,sich anziehen::V,облека се,s'habiller
1400,kämmen::V,реша,peigner
1401,kämmen::V,вчеша,peigner
1402,schmücken::V,накича,orner
1403,schmücken::V,накича,décorer
1404,sagen::V,кажа,dire
1405,sprechen::V,говоря,parler
1406,reden::V,говоря,parler
1407,sich unterhalten::V,разговарям,bavarder
1408,sich unterhalten::V,разговарям,s'entretenir
1409,fragen::V,запитам,demander
1410,bitten::V,моля,prier
1411,erzählen::V,разкажа,raconter
1412,mitteilen::V,съобщя,communiquer
1413,nennen::V,нарека,nommer
1414,nennen::V,нарека,appeler
1415,rufen::V,викам,appeler
1416,rufen::V,повикам,appeler
1417,prahlen::V,хваля се,se vanter
1418,übersetzen::V,преведа,traduire
1419,denken::V,мисля,penser
1420,glauben::V,вярвам,croire
1421,bemerken::V,забележа,remarquer
1422,bemerken::V,забележа,apercevoir
1423,erkennen::V,позная,reconnaître
1424,begreifen::V,схвана,concevoir
1425,verstehen::V,разбера,entendre
1426,verstehen::V,разбера,comprendre
1427,lernen::V,уча се,apprendre
1428,wissen::V,зная,savoir
1429,sich erinnern an::V,спомня си за,se souvenir de
1430,vergessen::V,забравя,oublier
1431,messen::V,меря,mesurer
1432,zählen::V,броя,compter
1433,rechnen::V,сметна,calculer
1434,lesen::V,чета,lire
1435,malen::V,рисувам,peindre
1436,zeichnen::V,рисувам,dessiner
1437,schreiben::V,пиша,écrire
1438,besitzen::V,имам,posséder
1439,besitzen::V,притежавам,posséder
1440,kaufen::V,купя,acheter
1441,kaufen::V,купувам,acheter
1442,verkaufen::V,продам,vendre
1443,bezahlen::V,заплатя,payer
1444,zahlen::V,платя,payer
1445,beherrschen::V,владея,dominer
1446,beherrschen::V,владея,maîtriser
1447,ertragen::V,понеса,tolérer
1448,ertragen::V,понеса,supporter
1449,Platte::N,,plaque
1450,Stütze::N,,appui
1451,Stütze::N,,soutien
1452,stehlen::V,,voler
