,Concept_ID,eu,mhr
737,roh::A,gordin,кӱ́чымӧ
738,reif::A,umo,лӧза́
739,reif::A,heldu,лӧза́
740,lecker::A,goxo,ту́тло
741,süß::A,goxo,ше́ре
742,bitter::A,karmin,ко́чо
743,bitter::A,garratz,ко́чо
744,sauer::A,mingots,шо́по
745,hell::A,argi,во́лгыдо
746,dunkel::A,ilun,пычке́мыш
747,schwarz::A,beltz,шола́
748,weiß::A,zuri,ош
749,rot::A,gorri,йошка́р
750,gelb::A,hori,сар
751,blau::A,urdin,ка́нде
752,grün::A,berde,ужа́р
753,grün::A,musker,ужа́р
754,grau::A,urdin,сур
755,grau::A,urdinabar,сур
756,bunt::A,koloretsu,олача́
757,billig::A,merke,шу́лдо
758,teuer::A,garesti,ше́рге
759,wertvoll::A,baliotsu,шергака́н
760,blind::A,itsu,со́кыр
761,taub::A,gor,соҥгыра́
762,kräftig::A,kementsu,куа́тле
763,stark::A,bizkor,вия́н
764,stark::A,indartsu,вия́н
765,schwach::A,ahul,а́лдыме
766,schwach::A,indargabe,а́лдыме
767,fett::A,gizen,коя́
768,schlank::A,lerden,йоштката́
769,schlank::A,lerden,яжу́
770,hübsch::A,polit,чеве́р
771,böse::A,tzar,шы́де
772,böse::A,gaizto,шы́де
773,dumm::A,lelo,аҥыра́
774,dumm::A,pello,аҥыра́
775,faul::A,nagi,його
776,faul::A,alfer,його
777,fleißig::A,maratz,ты́ршыше
778,fleißig::A,lanzale,ты́ршыше
779,geizig::A,zeken,чаҥга́
780,geizig::A,zikoitz,чаҥга́
781,klug::A,zuhur,уша́н
782,geschickt::A,trebe,уста́
783,geschickt::A,antzetsu,уста́
784,lieb::A,maite,ала́л
785,lieb::A,laztan,ала́л
786,lustig::A,alaitsu,весела́
787,sanft::A,eme,ны́жылге
788,sanft::A,ezti,ны́жылге
789,hungrig::A,gose,шу́жышо
790,krank::A,eri,че́рле
791,krank::A,gaixo,че́рле
792,nackt::A,biluzi,чарама́т
793,traurig::A,itun,ойга́н
794,traurig::A,betilun,ойга́н
795,lebendig::A,bizirik,и́лыше
796,gut::A,on,сай
797,schlecht::A,txar,уда́
798,schlecht::A,txar,шӱ́кшӧ
799,richtig::A,zuzen,чы́нле
800,schlimm::A,larri,аля́к
801,schlimm::A,larri,тыра́н
802,wahr::A,egiazko,чы́нле
803,wahr::A,egiazko,настоя́щий
804,alt::A,zahar,то́што
805,neu::A,berri,у
806,ehemalig::A,lehengo,о́нчычсо
807,ehemalig::A,lehengo,онда́кысе
808,alt[Lebewesen]::A,adindun,шо́нто
809,jung::A,gazte,са́мырык
810,arm::A,txiro,нужна́
811,arm::A,behartsu,нужна́
812,reich::A,dirudun,поя́н
813,bekannt::A,ezagun,па́лыме
814,berühmt::A,entzun,лӱ́млӧ
815,berühmt::A,ospetsu,лӱ́млӧ
816,fremd::A,arrotz,йот
817,verschieden::A,ezberdin,тӱ́рлӧ
818,verschieden::A,desberdin,тӱ́рлӧ
819,nah::A,hurre,ли́шыл
820,nah::A,hurbil,ли́шыл
821,fern::A,urrun,тора́
822,fern::A,urrun,мӱ́ндыр
823,linker::A,ezker,шола́
824,rechter::A,eskuin,пурла́
825,anderer::A,beste,вес
826,anderer::A,beste,мо́ло
827,erster::A,lehen,и́кымше
828,erster::A,aurren,и́кымше
829,zweiter::A,bigarren,ко́кымшо
830,dritter::A,hirugarren,ку́мшо
831,letzter::A,azken,пыта́ртыш
832,letzter::A,hondar,пыта́ртыш
833,allein::ADV,bakarrik,шкет
834,auf einmal::ADV,batera,икана́ште
835,zusammen::ADV,elkarrekin,пырля́
836,lange::ADV,luzaro,кужу́н
837,plötzlich::ADV,bat-batean,кенета́
838,sofort::ADV,berehala,кызыта́к
839,später::ADV,gero,варара́к
840,jetzt::ADV,orain,ы́нде
841,jetzt::ADV,orain,кы́зыт
842,heute::ADV,gaur,та́че
843,morgen::ADV,bihar,эрла́
844,bald::ADV,aurki,вашке́
845,bald::ADV,laster,вашке́
846,dann::ADV,ondoren,вара́
847,gestern::ADV,atzo,теҥге́че
848,einst::ADV,antzina,икана́
849,damals::ADV,orduan,туна́м
850,danach::ADV,gerora,вара́
851,danach::ADV,ondoren,вара́
852,vorher::ADV,lehenago,о́нчыч
853,zuerst::ADV,aurrena,онда́к
854,zuerst::ADV,lehenbizi,онда́к
855,einmal::ADV,behin,икана́
856,einmal::ADV,aldi bat,икана́
857,manchmal::ADV,batzuetan,ка́шын
858,manchmal::ADV,batzuetan,кокла́н
859,manchmal::ADV,zenbaitetan,ка́шын
860,manchmal::ADV,zenbaitetan,кокла́н
861,oft::ADV,maiz,чӱ́чкыдын
862,oft::ADV,askotan,чӱ́чкыдын
863,immer::ADV,beti,эре́
864,immer::ADV,beti,ту́тыш
865,niemals::ADV,inoiz ez,ок нигуна́м
866,niemals::ADV,sekula ez,ок нигуна́м
867,hier::ADV,hemen,ты́ште
868,hierhin::ADV,hona,ты́шке
869,hierhin::ADV,hona,тыш
870,von hier::ADV,hemendik,тыше́ч
871,von hier::ADV,hemendik,тыве́ч
872,von hier::ADV,honetatik,тыше́ч
873,von hier::ADV,honetatik,тыве́ч
874,dort::ADV,han,ту́што
875,dorthin::ADV,hara,туш
876,dorthin::ADV,hara,ту́шко
877,geradeaus::ADV,artez,вик
878,vorwärts::ADV,aurrera,о́нчыко
879,rückwärts::ADV,atzera,шеҥге́к
880,rückwärts::ADV,atzerantz,шеҥге́к
881,zurück::ADV,atzera,мӧҥге́ш
882,unten::ADV,behean,ӱ́лнӧ
883,unten::ADV,behean,йыма́лне
884,hinab::ADV,behera,йыма́к
885,hinab::ADV,beherantz,йыма́к
886,oben::ADV,goian,кӱ́шнӧ
887,oben::ADV,goian,ӱмба́лне
888,hinauf::ADV,gora,кӱ́ш
889,hinauf::ADV,gora,кӱ́шкӧ
890,hinauf::ADV,gorantz,кӱ́ш
891,hinauf::ADV,gorantz,кӱ́шкӧ
892,überall::ADV,edonon,чыла́ вере́
893,nicht::ADV,ez,ок
894,nicht::ADV,ez,о́геш
895,ein wenig::ADV,apur bat,изи́ш
896,ein wenig::ADV,pixka bat,изи́ш
897,kaum::ADV,ozta,пыкше́
898,kaum::ADV,nekez,пыкше́
899,sehr::ADV,oso,чот
900,so::ADV,hala,тыге́
901,so::ADV,honela,тыге́
902,noch::ADV,oraindik,а́ле
903,nur::ADV,bakarrik,гына́
904,schon::ADV,ja,ы́нде
905,schon::ADV,jada,ы́нде
906,wieder::ADV,berriro,ада́к
907,vergebens::ADV,alferrik,ара́м
908,vor::PRP,aurrean,о́нчыч
909,hinter::PRP,ostean,шеҥге́лне
910,hinter::PRP,gibelean,шеҥге́лне
911,unter::PRP,pean,йыма́лне
912,unter::PRP,azpian,йыма́лне
913,durch::PRP,zehar,вошт
914,neben::PRP,ondoan,вокте́н
915,neben::PRP,aldamenean,вокте́н
916,zwischen::PRP,artean,кокла́ште
917,wegen::PRP,-gatik,верч
918,dies::PRN,hau,ти́де
919,das::PRN,hura,са́де
920,alles::PRN,dena,чыла́
921,ich::PRN,ni,мый
922,du::PRN,zu,тый
923,er::PRN,bera,ту́до
924,wir::PRN,gu,ме
925,ihr::PRN,zuek,те
926,sie::PRN,berak,ну́но
927,was::FPRN,zer,мо
928,wer::FPRN,nor,кӧ
929,wo::FADV,non,куша́н
930,wohin::FADV,nora,куш
931,wohin::FADV,nora,ку́шко
932,wie::FADV,nola,кузе́
933,wie::FADV,zelan,кузе́
934,warum::FADV,zeren,мо
935,warum::FADV,zeren,мола́н
936,warum::FADV,zergatik,мо
937,warum::FADV,zergatik,мола́н
938,wieviel::FNUM,zenbat,куна́р
939,eins::NUM,bat,ик
940,zwei::NUM,bi,ко́кыт
941,zwei::NUM,biga,ко́кыт
942,drei::NUM,hiru,кум
943,vier::NUM,lau,ныл
944,fünf::NUM,bost,вич
945,sechs::NUM,sei,куд
946,sieben::NUM,zazpi,шым
947,acht::NUM,zortzi,канда́ш
948,neun::NUM,bederatzi,инде́ш
949,zehn::NUM,hamar,лу
950,elf::NUM,hamaika,лати́к
951,zwölf::NUM,hamabi,латко́к
952,zwanzig::NUM,hogei,ко́ло
953,dreißig::NUM,hogeita hamar,ку́мло
954,vierzig::NUM,berrogei,ны́лле
955,fünfzig::NUM,berrogeita hamar,ви́тле
956,sechzig::NUM,hirurogei,ку́дло
957,siebzig::NUM,hirurogeita hamar,шы́мле
958,achtzig::NUM,laurogei,канда́шле
959,neunzig::NUM,laurogeita hamar,инде́шле
960,hundert::NUM,ehun,шӱ́дӧ
961,tausend::NUM,mila,тӱже́м
962,und::CNJ,eta,да
963,und::CNJ,eta,ден
964,oder::CNJ,edo,я
965,oder::CNJ,edo,а́ле
966,stehen::V,zutik egon,шога́ш
967,sitzen::V,eserita egon,шинча́ш
968,liegen::V,etzan,кия́ш
969,hängen::V,eskegita egon,кеча́ш
970,hängen::V,zintzilik egon,кеча́ш
971,werden::V,bihurtu,лия́ш
972,werden::V,bilakatu,лия́ш
973,passieren::V,pasatu,лия́ш
974,passieren::V,gertatu,лия́ш
975,beginnen::V,hasi,тӱҥгала́ш
976,enden::V,bukatu,пыта́ш
977,wechseln::V,aldatu,вашталта́ш
978,aufgehen[Sonne]::V,ilki,лекта́ш
979,aufgehen[Sonne]::V,sortu,лекта́ш
980,untergehen[Sonne]::V,sartu,шинча́ш
981,scheinen[Sonne]::V,eguzkia egon,волгалта́ш
982,donnern::V,trumoia jo,кӱдырта́ш
983,donnern::V,trumoia jo,сургалта́ш
984,wehen::V,haizea ibili,пуа́ш
985,strömen::V,zorrotadaka isuri,шийалтара́ш
986,fließen::V,isuri,йога́ш
987,sich drehen::V,biratu,пӧрда́ш
988,schwanken::V,zabuka ibili,лӱҥга́ш
989,schwanken::V,zabuka ibili,тайныла́ш
990,schwingen::V,kulunkatu,рӱпшалта́ш
991,fallen::V,erori,воза́ш
992,fallen::V,erori,йӧрла́ш
993,brennen::V,sutan egon,йӱла́ш
994,rauchen::V,kea bota,шикша́ш
995,regnen::V,euria ari izan,йӱра́ш
996,gefrieren::V,izoztu,кылма́ш
997,gefrieren::V,izoztu,ияҥа́ш
998,gefrieren::V,hormatu,кылма́ш
999,gefrieren::V,hormatu,ияҥа́ш
1000,tauen::V,gesaldu,шула́ш
1001,schmelzen::V,urtu,лева́ш
1002,trocknen::V,idortu,кошка́ш
1003,trocknen::V,lehortu,кошка́ш
1004,sieden::V,irakin,шола́ш
1005,faulen::V,hirotu,шӱя́ш
1006,faulen::V,usteldu,шӱя́ш
1007,verfaulen::V,hirotu,шӱйы́н шуа́ш
1008,verfaulen::V,usteldu,шӱйы́н шуа́ш
1009,reißen::V,eten,кӱрла́ш
1010,reißen::V,tarrat egin,кӱрла́ш
1011,versinken::V,urperatu,пуре́н кая́ш
1012,vergehen::V,iragan,эрте́н кая́ш
1013,erscheinen::V,agertu,толы́н лекта́ш
1014,verschwinden::V,desagertu,йома́ш
1015,sinken::V,beheititu,пуча́ш
1016,abnehmen::V,gutxitu,пуча́ш
1017,abnehmen::V,beheratu,пуча́ш
1018,zunehmen::V,gora egin,шукема́ш
1019,steigen::V,igo,нӧлталта́ш
1020,wachsen::V,hazi,кушка́ш
1021,glänzen::V,distiratu,йылгыжа́ш
1022,funkeln::V,izarniatu,чолга́ш
1023,lärmen::V,zarata atera,рӱшка́ш
1024,läuten::V,jo,мура́ш
1025,läuten::V,hots egin,мура́ш
1026,klingeln::V,txirrina jo,йыҥгырта́ш
1027,klirren::V,tintin egin,чылдыртата́ш
1028,brausen::V,marru egin,лӱшка́ш
1029,rauschen::V,fir-fir egin,лыжга́ш
1030,klingen::V,soinu egin,йоҥга́ш
1031,bellen::V,zaunkatu,опта́ш
1032,heulen::V,ulu egin,урмыжа́ш
1033,heulen::V,uhuri egin,урмыжа́ш
1034,blasen::V,ufa egin,пуала́ш
1035,blasen::V,putz egin,пуала́ш
1036,pfeifen::V,txistu egin,шӱ́шкаш
1037,schreien::V,oihu egin,кычкыра́ш
1038,schreien::V,garrasi egin,кычкыра́ш
1039,stöhnen::V,intziri egin,йыҥыса́ш
1040,zittern::V,ikara egin,чытыра́ш
1041,zittern::V,dar-dar egin,чытыра́ш
1042,leben::V,bizi izan,ила́ш
1043,geboren werden::V,jaio,шоча́ш
1044,atmen::V,hats egin,шӱла́ш
1045,atmen::V,arnasa egin,шӱла́ш
1046,trinken::V,edan,йӱа́ш
1047,essen::V,jan,кочка́ш
1048,schlucken::V,irentsi,нела́ш
1049,müde werden::V,unatu,ноя́ш
1050,müde werden::V,nekatu,ноя́ш
1051,einschlafen::V,lokartu,мале́н колта́ш
1052,schlafen::V,lo egin,мала́ш
1053,aufwachen::V,esnatu,помыжалта́ш
1054,aufwachen::V,atzarri,помыжалта́ш
1055,aufstehen::V,jaiki,кынела́ш
1056,sich erholen::V,atseden egin,кана́ш
1057,krank werden::V,gaixotu,черлане́н воза́ш
1058,krank sein::V,eri izan,черлане́н кия́ш
1059,krank sein::V,gaixo izan,черлане́н кия́ш
1060,schmerzen::V,min egin,коршта́ш
1061,husten::V,eztul egin,кокыра́ш
1062,genesen::V,osatu,тӱрла́ш
1063,genesen::V,osatu,тазаҥа́ш
1064,sterben::V,hil,кола́ш
1065,sterben::V,zendu,кола́ш
1066,umkommen::V,istripuz hil,вуй йома́ш
1067,sich bewegen::V,higitu,кошта́ш
1068,sich rühren::V,zirkin egin,тарвана́ш
1069,sich erheben::V,zutitu,кынела́ш
1070,sich erheben::V,altxatu,кынела́ш
1071,sich setzen::V,eseri,шинча́ш
1072,sich setzen::V,jesarri,шинча́ш
1073,hinfallen::V,erori,йӧрла́ш
1074,laufen::V,ibili,кошта́ш
1075,schreiten::V,oinkatu,ошкыла́ш
1076,spazierengehen::V,paseatu,гуля́яш
1077,spazierengehen::V,ostera bat egin,гуля́яш
1078,eilen::V,lasterkatu,вашка́ш
1079,sich beeilen::V,lehiatu,вашкешта́ш
1080,sausen::V,ziztu bizian joan,юлтка́ш
1081,rennen::V,lasterka egin,куржтала́ш
1082,springen::V,jauzi egin,тӧршта́ш
1083,klettern::V,igo,кӱза́ш
1084,schaukeln::V,zabu egin,лӱҥгалта́ш
1085,schaukeln::V,zanbulu egin,лӱҥгалта́ш
1086,kriechen::V,narras egin,нушка́ш
1087,schwimmen::V,igerikatu,ия́ш
1088,schwimmen::V,igeri egin,ия́ш
1089,tauchen::V,murgildu,шуҥгалта́ш
1090,tauchen::V,pulunpatu,шуҥгалта́ш
1091,rudern::V,bogatu,удыра́ш
1092,rudern::V,arraun egin,удыра́ш
1093,fahren::V,joan,кудала́ш
1094,fliegen::V,hegaldatu,чоҥешта́ш
1095,fliegen::V,hegan egin,чоҥешта́ш
1096,gehen::V,joan,кая́ш
1097,weggehen::V,alde egin,кораҥа́ш
1098,abfahren::V,abiatu,лекта́ш
1099,anhalten::V,geratu,чарна́ш
1100,anhalten::V,gelditu,чарна́ш
1101,hineingehen::V,sartu,пура́ш
1102,eintreten::V,sartu,пура́ш
1103,kommen::V,etorri,тола́ш
1104,ankommen::V,heldu,шуа́ш
1105,ankommen::V,iritsi,шуа́ш
1106,zurückkommen::V,itzuli,пӧртыла́ш
1107,bleiben::V,gelditu,кода́ш
1108,warten::V,itxaron,вуча́ш
1109,warten::V,zain egon,вуча́ш
1110,erwarten::V,iguriki,вуча́ш
1111,suchen::V,bilatu,кычала́ш
1112,finden::V,idoro,муа́ш
1113,finden::V,aurkitu,муа́ш
1114,versuchen::V,saiatu,толаша́ш
1115,versuchen::V,ahalegindu,толаша́ш
1116,vorbereiten::V,gertatu,ямдыла́ш
1117,lieben::V,maitatu,йӧрата́ш
1118,lieben::V,maite izan,йӧрата́ш
1119,mögen::V,laket izan,йӧрата́ш
1120,mögen::V,atsegin izan,йӧрата́ш
1121,lachen::V,irri egin,воштыла́ш
1122,lachen::V,barre egin,воштыла́ш
1123,rühren::V,hunkitu,ку́мыл тарвата́ш
1124,weinen::V,negar egin,шорта́ш
1125,schimpfen::V,erneguka ari izan,каргаша́ш
1126,sich ärgern::V,ernegatu,сыра́ш
1127,sich ärgern::V,haserretu,сыра́ш
1128,sich fürchten::V,beldur izan,лӱда́ш
1129,fürchten::V,beldur izan,лӱда́ш
1130,fliehen::V,ihes egin,куржа́ш
1131,flüchten::V,ihes egin,куржа́ш
1132,sehen::V,ikusi,ужа́ш
1133,anschauen::V,begietsi,онча́ш
1134,ansehen::V,begiratu,эскера́ш
1135,hören::V,aditu,кола́ш
1136,zuhören::V,entzun,колышта́ш
1137,probieren::V,dastatu,тамла́ш
1138,riechen::V,usnatu,ӱпшынча́ш
1139,riechen::V,usaindu,ӱпшынча́ш
1140,fühlen::V,sentitu,шижа́ш
1141,scheinen::V,iruditu,чуча́ш
1142,scheinen::V,begitandu,чуча́ш
1143,zu sehen sein::V,azaldu,коя́ш
1144,vernehmen::V,aditu,кола́ш
1145,frieren::V,hotz izan,кылма́ш
1146,tun::V,egin,ышта́ш
1147,können::V,ahal izan,мошта́ш
1148,wollen::V,nahi izan,тӱна́ш
1149,anfangen::V,hasi,тӱҥала́ш
1150,beenden::V,bukatu,пытара́ш
1151,aufhören::V,utzi,чарна́ш
1152,gelingen::V,lortu,сай лекта́ш
1153,geraten::V,heldu,лекта́ш
1154,öffnen::V,ireki,поча́ш
1155,öffnen::V,zabaldu,поча́ш
1156,schließen::V,itxi,петыра́ш
1157,stellen::V,ipini,шында́ш
1158,setzen::V,jesarri,шында́ш
1159,legen::V,jarri,опта́ш
1160,legen::V,jarri,пышта́ш
1161,berühren::V,ukitu,тӱка́ш
1162,verbinden::V,uztartu,пида́ш
1163,bedecken::V,estali,леведа́ш
1164,aufhängen::V,eseki,сака́ш
1165,aufhängen::V,eskegi,сака́ш
1166,anzünden::V,piztu,чӱкта́ш
1167,aufheben::V,jaso,нӧлтала́ш
1168,zurücklassen::V,atzean utzi,кода́ш
1169,verlieren::V,galdu,йомдара́ш
1170,fallen lassen::V,erortzen utzi,воза́ш
1171,machen::V,egin,ышта́ш
1172,herstellen::V,ekoiztu,ямдыла́ш
1173,bauen::V,eraiki,чоҥа́ш
1174,reparieren::V,konpondu,ачала́ш
1175,verbessern::V,hobetu,саемда́ш
1176,ändern::V,mudatu,весемда́ш
1177,graben::V,aitzurtu,кӱнча́ш
1178,beugen::V,makurtu,пӱгырта́ш
1179,biegen::V,malgutu,лывырта́ш
1180,biegen::V,makolatu,лывырта́ш
1181,drehen::V,jiratu,пӱтыра́ш
1182,wenden::V,bihurtu,ирала́ш
1183,umdrehen::V,biratu,савырала́ш
1184,umdrehen::V,alderantzikatu,савырала́ш
1185,heben::V,jaso,нӧлта́ш
1186,heben::V,goratu,нӧлта́ш
1187,hochheben::V,goratu,нӧлта́ш
1188,hochheben::V,altxatu,нӧлта́ш
1189,ergreifen::V,oratu,руалта́ш
1190,halten::V,eutsi,куча́ш
1191,drücken::V,sakatu,иша́ш
1192,drücken::V,sakatu,темда́ш
1193,schieben::V,bultzatu,шӱкала́ш
1194,kratzen::V,hatz egin,удыра́ш
1195,kratzen::V,hazka egin,удыра́ш
1196,lecken::V,miaztu,нула́ш
1197,lecken::V,lamikatu,нула́ш
1198,beißen::V,hozka egin,пура́ш
1199,beißen::V,ausiki egin,пура́ш
1200,abreißen::V,kendu,кӱрла́ш
1201,abschneiden::V,moztu,пӱчка́ш
1202,abschneiden::V,pikatu,пӱчка́ш
1203,binden::V,lotu,кылда́ш
1204,binden::V,estekatu,кылда́ш
1205,stecken::V,sartu,шуралта́ш
1206,brechen::V,apurtu,тодышта́ш
1207,klopfen::V,jo,кыра́ш
1208,hauen::V,jo,тӱя́ш
1209,kleben::V,itsatsi,клеитла́ш
1210,reiben::V,igurtzi,йыга́ш
1211,reiben::V,igurtzi,туржала́ш
1212,streichen::V,igurtzi,шӱра́ш
1213,schleifen::V,zorroztu,шума́ш
1214,schleifen::V,zorroztu,яна́ш
1215,schneiden::V,moztu,пӱчка́ш
1216,rütteln::V,astindu,рӱза́ш
1217,rütteln::V,inarrosi,рӱза́ш
1218,schütteln::V,astindu,почка́ш
1219,schütteln::V,inarrosi,почка́ш
1220,schwenken::V,zabukatu,рӱза́ш
1221,schütten::V,isuri,опта́ш
1222,füllen::V,bete,тема́ш
1223,einwickeln::V,bildu,вӱдыла́ш
1224,tragen::V,eroan,нумала́ш
1225,tragen::V,eraman,нумала́ш
1226,schleppen::V,narrastu,шӱдыра́ш
1227,schleppen::V,herrestatu,шӱдыра́ш
1228,ziehen::V,tira egin,шупша́ш
1229,aufbewahren::V,gorde,арала́ш
1230,werfen::V,jaurti,шуа́ш
1231,werfen::V,jaurti,кышка́ш
1232,werfen::V,aurtiki,шуа́ш
1233,werfen::V,aurtiki,кышка́ш
1234,fangen::V,atzeman,куча́ш
1235,packen::V,heldu,руалта́ш
1236,verstecken::V,ostendu,тоя́ш
1237,verstecken::V,ezkutatu,тоя́ш
1238,teilen::V,zatitu,пӧла́ш
1239,schicken::V,bidali,колта́ш
1240,bringen::V,ekarri,конда́ш
1241,hinzufügen::V,eratxiki,ешара́ш
1242,hinzufügen::V,gaineratu,ешара́ш
1243,bekommen::V,jaso,нала́ш
1244,erhalten::V,jaso,нала́ш
1245,nehmen::V,hartu,нала́ш
1246,wählen::V,hautatu,сайла́ш
1247,wählen::V,aukeratu,сайла́ш
1248,auswählen::V,hautatu,таҥгла́ш
1249,auswählen::V,aukeratu,таҥгла́ш
1250,bewahren::V,begiratu,сакла́ш
1251,behindern::V,oztopatu,чаракла́ш
1252,verderben::V,hondatu,пужа́ш
1253,beschädigen::V,akastu,пужа́ш
1254,zerbrechen::V,apurtu,пудырта́ш
1255,zerreißen::V,zarratatu,кӱрла́ш
1256,zerstören::V,suntsitu,шалата́ш
1257,verbrennen::V,erre,йӱлата́ш
1258,verbrennen::V,kiskali,йӱлата́ш
1259,geben::V,eman,пуа́ш
1260,reichen::V,luzatu,пуа́ш
1261,reichen::V,helarazi,пуа́ш
1262,schenken::V,oparitu,пӧлекла́ш
1263,versprechen::V,agindu,сӧра́ш
1264,wünschen::V,opatu,тылана́ш
1265,wünschen::V,opetsi,тылана́ш
1266,loben::V,laudatu,мокта́ш
1267,loben::V,goraipatu,мокта́ш
1268,küssen::V,musu eman,шупшала́ш
1269,wiegen::V,kulunkatu,рӱпша́ш
1270,zudecken::V,estali,леведа́ш
1271,wecken::V,esnatu,помыжалтара́ш
1272,wecken::V,iratzartu,помыжалтара́ш
1273,zeigen::V,erakutsi,ончыкта́ш
1274,führen::V,gidatu,вӱда́ш
1275,lehren::V,irakatsi,туныкта́ш
1276,unterrichten::V,eskolak eman,туныкта́ш
1277,aufziehen::V,hazi,орышта́ш
1278,leiten::V,arteztu,вӱда́ш
1279,leiten::V,arteztu,вуйлата́ш
1280,antreiben::V,bulkatu,поктыла́ш
1281,lassen::V,-arazi,-та́ш
1282,einladen::V,gonbidatu,ӱжа́ш
1283,vereinigen::V,batu,иктешла́ш
1284,vereinigen::V,bateratu,иктешла́ш
1285,besuchen::V,ikustatu,то́лын кая́ш
1286,treffen::V,topatu,вашлия́ш
1287,sich versammeln::V,bildu,погына́ш
1288,sich versammeln::V,bildu,чумырга́ш
1289,spielen::V,jolastu,мода́ш
1290,singen::V,abestu,мура́ш
1291,singen::V,kantatu,мура́ш
1292,tanzen::V,dantzatu,кушта́ш
1293,tanzen::V,dantzan egin,кушта́ш
1294,sich trennen::V,banandu,ойырла́ш
1295,verlassen::V,utzietsi,кудалта́ш
1296,retten::V,salbatu,утара́ш
1297,retten::V,gaizkatu,утара́ш
1298,bewachen::V,jagon,орола́ш
1299,bewachen::V,zaindu,орола́ш
1300,schützen::V,babestu,арала́ш
1301,schützen::V,gerizatu,арала́ш
1302,verteidigen::V,aldeztu,арала́ш
1303,sich schlagen::V,elkar jo,кредала́ш
1304,sich schlagen::V,elkar borrokatu,кредала́ш
1305,schießen::V,tiro egin,лӱя́ш
1306,siegen::V,irabazi,сеҥа́ш
1307,ärgern::V,ernegatu,сырыкта́ш
1308,ärgern::V,haserretu,сырыкта́ш
1309,schlagen::V,jo,пера́ш
1310,schlagen::V,erauntsi,пера́ш
1311,treten::V,zapaldu,тошка́ш
1312,treten::V,ostiaktu,тошка́ш
1313,stechen::V,sastatu,кера́ш
1314,stoßen::V,bultzatu,шӱкала́ш
1315,stehlen::V,ostu,шолышта́ш
1316,stehlen::V,lapurtu,шолышта́ш
1317,stören::V,galarazi,мешая́ш
1318,belästigen::V,gohaindu,толаштара́ш
1319,belästigen::V,alamena eman,толаштара́ш
1320,verbergen::V,ezkutatu,шылта́ш
1321,täuschen::V,tronpatu,ондала́ш
1322,täuschen::V,engainatu,ондала́ш
1323,betrügen::V,iruzurtu,ондала́ш
1324,töten::V,hil,пушта́ш
1325,töten::V,heriotza eman,пушта́ш
1326,wohnen::V,bizi izan,ила́ш
1327,arbeiten::V,lan egin,пашалана́ш
1328,arbeiten::V,lan egin,паша́м ышта́ш
1329,arbeiten::V,behar egin,пашалана́ш
1330,arbeiten::V,behar egin,паша́м ышта́ш
1331,sammeln::V,bildu,пога́ш
1332,sammeln::V,bildumatu,пога́ш
1333,pflücken::V,batu,кӱра́ш
1334,pflücken::V,bildu,кӱра́ш
1335,jagen::V,ehizatu,сонарла́ш
1336,fischen::V,arrantzatu,кол куча́ш
1337,fischen::V,arrantza egin,кол куча́ш
1338,fassen::V,harrapatu,куча́ш
1339,hüten::V,begiratu,кӱта́ш
1340,treiben::V,bultza egin,покта́ш
1341,anbinden::V,estekatu,йолышта́ш
1342,füttern::V,bazkatu,пукша́ш
1343,melken::V,jetzi,лӱшта́ш
1344,hacken::V,xehatu,руа́ш
1345,gießen::V,isuri,шава́ш
1346,reifen::V,heldu,кӱа́ш
1347,reifen::V,zoritu,кӱа́ш
1348,zubereiten::V,prestatu,ямдыла́ш
1349,kochen::V,egosi,шолта́ш
1350,backen::V,labean egin,кӱкташ
1351,braten::V,erregosi,пуштыла́ш
1352,braten::V,erregosi,жаритла́ш
1353,umrühren::V,eragin,луга́ш
1354,stricken::V,trikotatu,пида́ш
1355,stricken::V,puntu egin,пида́ш
1356,nähen::V,josi,урга́ш
1357,färben::V,tindatu,чиялта́ш
1358,reinigen::V,ikuzi,эрыкта́ш
1359,reinigen::V,garbitu,эрыкта́ш
1360,waschen::V,xahutu,мушка́ш
1361,waschen::V,garbitu,мушка́ш
1362,abwischen::V,xukatu,ӱшта́ш
1363,spülen::V,irakutzi,шӱалта́ш
1364,fegen::V,erraztatu,ӱшта́ш
1365,kehren::V,isastu,ӱшта́ш
1366,baden::V,bainatu,йӱштыла́ш
1367,baden::V,bainua hartu,йӱштыла́ш
1368,sich waschen::V,burua garbitu,мушкылта́ш
1369,ausziehen::V,erantzi,кудаша́ш
1370,anziehen::V,jantzi,чия́ш
1371,sich anziehen::V,jantzi,чия́ш
1372,kämmen::V,orraztu,шера́ш
1373,schmücken::V,apaindu,тӱзата́ш
1374,schmücken::V,apaindu,чеверта́ш
1375,sagen::V,esan,ойла́ш
1376,sagen::V,esan,каласа́ш
1377,sprechen::V,mintzatu,кутыра́ш
1378,sprechen::V,hitz egin,кутыра́ш
1379,reden::V,hitz egin,мутлана́ш
1380,sich unterhalten::V,solastu,кутыра́ш
1381,sich unterhalten::V,solas egin,кутыра́ш
1382,fragen::V,galdetu,йода́ш
1383,bitten::V,eskatu,йода́ш
1384,bitten::V,galdegin,йода́ш
1385,erzählen::V,edestu,ойла́ш
1386,erzählen::V,kontatu,ойла́ш
1387,mitteilen::V,jakinarazi,увертара́ш
1388,nennen::V,izena eman,лӱмда́ш
1389,rufen::V,dei egin,ӱжа́ш
1390,prahlen::V,harrokerian ibili,моктана́ш
1391,prahlen::V,ahoberokeriak esan,моктана́ш
