,Concept_ID,pl,kn
1100,rufen::V,wołać,ಕರೆ
1101,prahlen::V,chełpić się,ಜಂಬ ಕೊಚ್ಚು
1102,übersetzen::V,tłumaczyć,ಭಾಷಾಂತರಿಸು
1103,denken::V,myśleć,ಯೋಚಿಸು
1104,glauben::V,sądzić,ನಂಬು
1105,glauben::V,wierzyć,ನಂಬು
1106,bemerken::V,zauważyć,ಗಮನಿಸು
1107,erkennen::V,poznać,ಗುರುತುಹಿಡಿ
1108,begreifen::V,zrozumieć,ಗ್ರಹಿಸು
1109,verstehen::V,rozumieć,ಅರ್ಥಮಾಡಿಕೊ
1110,verstehen::V,dosłyszeć,ಅರ್ಥಮಾಡಿಕೊ
1111,lernen::V,uczyć się,ಕಲಿ
1112,wissen::V,wiedzieć,ಅರಿ
1113,sich erinnern an::V,przypomnieć sobie,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1114,vergessen::V,zapomnieć,ಮರೆತುವಿಡು
1115,messen::V,mierzyć,ಅಳೆ
1116,zählen::V,liczyć,ಗಣಿಸು
1117,rechnen::V,rachować,ಲೆಕ್ಕ ಹಾಕು
1118,lesen::V,czytać,ಓದು
1119,malen::V,malować,ಬಿಡಿಸು
1120,zeichnen::V,rysować,ಬಿಡಿಸು
1121,schreiben::V,pisać,ಬರೆ
1122,besitzen::V,posiadać,ಒಡೆಯನಾಗಿರು
1123,kaufen::V,kupić,ಕೊಳ್ಳು
1124,verkaufen::V,sprzedać,ಕೊಡು
1125,bezahlen::V,zapłacić,ಬೆಲೆತೆರು
1126,zahlen::V,płacić,ಹಣವನ್ನುಕೊಡು
1127,beherrschen::V,opanować,ಅಧಿಕಾರ ನಡೆಸು
1128,ertragen::V,znieść,ಸಹಿಸು
