,Concept_ID,kk,cs
812,letzter::A,кейінгі,poslední
813,allein::ADV,серіксіз,sám
814,auf einmal::ADV,бірден,najednou
815,zusammen::ADV,бірлесіп,spolu
816,zusammen::ADV,бірлесіп,dohromady
817,lange::ADV,ұзақ,dlouho
818,plötzlich::ADV,кенет,vtom
819,plötzlich::ADV,кенет,náhle
820,sofort::ADV,әне-міне дегенше,hned
821,sofort::ADV,әне-міне дегенше,ihned
822,später::ADV,артынан,později
823,jetzt::ADV,енді,teď
824,jetzt::ADV,енді,nyní
825,jetzt::ADV,қазір,teď
826,jetzt::ADV,қазір,nyní
827,heute::ADV,бүгін,dnes
828,heute::ADV,бүгін,dneska
829,morgen::ADV,ертең,zítra
830,bald::ADV,тез,brzo
831,dann::ADV,онан соң,pak
832,dann::ADV,онан соң,potom
833,dann::ADV,сонан соң,pak
834,dann::ADV,сонан соң,potom
835,gestern::ADV,кеше,včera
836,einst::ADV,бірде,kdysi
837,einst::ADV,бір кезде,kdysi
838,damals::ADV,анада,tehdy
839,damals::ADV,анада,tenkrát
840,danach::ADV,онан соң,podle toho
841,danach::ADV,сонан соң,podle toho
842,vorher::ADV,бұрын,dříve
843,vorher::ADV,бұрын,napřed
844,zuerst::ADV,әуелі,nejprve
845,zuerst::ADV,әуелі,nejdříve
846,zuerst::ADV,алдымен,nejprve
847,zuerst::ADV,алдымен,nejdříve
848,einmal::ADV,бір жолы,jednou
849,manchmal::ADV,кейде,někdy
850,oft::ADV,ылғи,často
851,immer::ADV,өнебойы,vždy
852,immer::ADV,өнебойы,stále
853,niemals::ADV,ешуақытта,nikdy
854,hier::ADV,бұнда,zde
855,hier::ADV,бұнда,tady
856,hier::ADV,осында,zde
857,hier::ADV,осында,tady
858,hierhin::ADV,бермен,sem
859,von hier::ADV,бер жақтан,odtud
860,dort::ADV,анда,tam
861,dorthin::ADV,әрі,tam
862,geradeaus::ADV,тура,rovně
863,vorwärts::ADV,ілгері,kupředu
864,rückwärts::ADV,артқа,zpět
865,zurück::ADV,кейін қарай,zpět
866,zurück::ADV,кейін қарай,nazpět
867,unten::ADV,төменде,dole
868,hinab::ADV,астына,dolů
869,hinab::ADV,төмен,dolů
870,oben::ADV,жоғарыда,nahoře
871,oben::ADV,жоғарыда,navrchu
872,hinauf::ADV,өрге,nahoru
873,überall::ADV,әрқайда,všude
874,nicht::ADV,емес,ne
875,ein wenig::ADV,азырақ,trochu
876,ein wenig::ADV,аздаған,trochu
877,ein wenig::ADV,азғантай,trochu
878,kaum::ADV,зорға,sotva
879,sehr::ADV,орасан,velmi
880,sehr::ADV,орасан,velice
881,so::ADV,бұлай,tak
882,so::ADV,бұлай,takto
883,so::ADV,былайша,tak
884,so::ADV,былайша,takto
885,noch::ADV,әлі,ještě
886,nur::ADV,ғана,jen
887,nur::ADV,ғана,jenom
888,schon::ADV,түге,už
889,schon::ADV,түге,již
890,wieder::ADV,жаңа,zase
891,wieder::ADV,қайта,zase
892,wieder::ADV,жаңадан,zase
893,vergebens::ADV,бекер,marně
894,vor::PRP,алды,před
895,hinter::PRP,артынан,za
896,unter::PRP,түп,pod
897,unter::PRP,маңында,pod
898,durch::PRP,арқылы,skrz
899,neben::PRP,іргеде,vedle
900,neben::PRP,жанында,vedle
901,zwischen::PRP,арада,mezi
902,wegen::PRP,үшін,pro
903,dies::PRN,бұ,toto
904,dies::PRN,бұ,tohle
905,dies::PRN,осы,toto
906,dies::PRN,осы,tohle
907,das::PRN,сол,to
908,alles::PRN,дүйім,všechno
909,alles::PRN,күллі,všechno
910,ich::PRN,мен,já
911,du::PRN,сен,ty
912,er::PRN,ол,on
913,wir::PRN,біз,my
914,ihr::PRN,сіз,vy
915,sie::PRN,олар,oni
916,was::FPRN,не,co
917,wer::FPRN,кім,kdo
918,wo::FADV,кәні,kde
919,wo::FADV,қайда,kde
920,wohin::FADV,қайда,kam
921,wie::FADV,калай,jak
922,warum::FADV,неғып,proč
923,wieviel::FNUM,неше,kolik
924,wieviel::FNUM,қанша,kolik
925,eins::NUM,бір,jeden
926,zwei::NUM,екі,dva
927,drei::NUM,үш,tři
928,vier::NUM,төрт,čtyři
929,fünf::NUM,бес,pět
930,sechs::NUM,алты,šest
931,sieben::NUM,жеті,sedm
932,acht::NUM,сегіз,osm
933,neun::NUM,тоғыз,devět
934,zehn::NUM,он,deset
935,elf::NUM,он бір,jedenáct
936,zwölf::NUM,он екі,dvanáct
937,zwanzig::NUM,жиырма,dvacet
938,dreißig::NUM,отыз,třicet
939,vierzig::NUM,қырық,čtyřicet
940,fünfzig::NUM,елу,padesát
941,sechzig::NUM,алпыс,šedesát
942,siebzig::NUM,жетпіс,sedmdesát
943,achtzig::NUM,сексен,osmdesát
944,neunzig::NUM,тоқсан,devadesát
945,hundert::NUM,жүз,sto
946,tausend::NUM,мың,tisíc
947,und::CNJ,та,a
948,oder::CNJ,әлде,nebo
949,oder::CNJ,немесе,nebo
950,stehen::V,тұру,stát
951,sitzen::V,отыру,sedět
952,liegen::V,жату,ležet
953,hängen::V,ілу,viset
954,werden::V,болу,stát se
955,werden::V,түрегелу,stát se
956,passieren::V,болу,stát se
957,beginnen::V,басталу,počít
958,enden::V,ада болу,končit
959,enden::V,ада болу,skončit
960,wechseln::V,құбылу,měnit se
961,wechseln::V,өзгеру,měnit se
962,aufgehen[Sonne]::V,шығу,vyjít
963,untergehen[Sonne]::V,батыру,zapadnout
964,scheinen[Sonne]::V,жылтырау,svítit
965,donnern::V,күркіреу,hřmět
966,wehen::V,огып тур,vát
967,wehen::V,огып тур,vanout
968,strömen::V,сорғалау,proudit
969,fließen::V,ағу,téct
970,sich drehen::V,айналу,točit se
971,schwanken::V,толықсу,kolísat
972,schwanken::V,толықсу,houpat se
973,schwingen::V,тербелу,kývat se
974,fallen::V,құлау,padat
975,fallen::V,жығылу,padat
976,fallen::V,төмендеу,padat
977,brennen::V,жану,hořet
978,rauchen::V,түтету,kouřit
979,regnen::V,жауу,pršet
980,gefrieren::V,мұздай қату,zamrznout
981,gefrieren::V,мұз боп қату,zamrznout
982,tauen::V,жібу,tát
983,schmelzen::V,еру,tavit
984,trocknen::V,курау,schnout
985,sieden::V,қайнау,vřít
986,faulen::V,иістену,hnít
987,verfaulen::V,шіру,shnít
988,reißen::V,жыртылу,roztrhat se
989,versinken::V,малтығу,topit se
990,versinken::V,малтығу,ponořit se
991,vergehen::V,өту,plynout
992,erscheinen::V,көріну,objevit se
993,erscheinen::V,көрініп қалу,objevit se
994,verschwinden::V,ғайып_болу,zmizet
995,sinken::V,ылдилау,klesat
996,sinken::V,төмендеу,klesat
997,abnehmen::V,кемітілу,ubýt
998,zunehmen::V,көбею,přibýt
999,steigen::V,қобу,stoupat
1000,steigen::V,көтерілу,stoupat
1001,steigen::V,жоғарылау,stoupat
1002,wachsen::V,өсу,růst
1003,glänzen::V,жалтырау,lesknout se
1004,funkeln::V,жарқырау,jiskřit se
1005,funkeln::V,нұрлану,jiskřit se
1006,funkeln::V,жылтылдау,jiskřit se
1007,lärmen::V,шулау,dělat hluk
1008,lärmen::V,шуылдау,dělat hluk
1009,läuten::V,қоңыраулату,zvonit
1010,klingeln::V,дыңғырлау,zvonit
1011,klirren::V,дыңылдату,řinčet
1012,brausen::V,тасу,hučet
1013,rauschen::V,сусылдау,šumět
1014,rauschen::V,сыбдырлау,šumět
1015,klingen::V,дыбыс шығару,znít
1016,bellen::V,үру,štěkat
1017,heulen::V,ұлу,výt
1018,blasen::V,үру,foukat
1019,pfeifen::V,ысқыру,pískat
1020,schreien::V,шыңғыру,křičet
1021,schreien::V,айғайлау,křičet
1022,schreien::V,байбайлау,křičet
1023,schreien::V,бажалақтау,křičet
1024,stöhnen::V,ыңырсу,sténat
1025,stöhnen::V,ыңкылдау,sténat
1026,zittern::V,қалш,třást se
1027,zittern::V,қалшылдату,třást se
1028,leben::V,жасау,žít
1029,leben::V,күнелту,žít
1030,leben::V,күн көру,žít
1031,leben::V,тіршілік ету,žít
1032,geboren werden::V,туу,rodit se
1033,atmen::V,дем алу,dýchat
1034,atmen::V,ауа жұту,dýchat
1035,trinken::V,ішу,pít
1036,trinken::V,ұрттау,pít
1037,essen::V,жеу,jíst
1038,essen::V,тамақтану,jíst
1039,schlucken::V,жұту,polykat
1040,müde werden::V,болдыру,unavit se
1041,einschlafen::V,үйыктап калу,usnout
1042,schlafen::V,ұйықтау,spát
1043,aufwachen::V,ояну,probudit se
1044,aufstehen::V,ояну,vstát
1045,sich erholen::V,тынығу,zotavovat se
1046,krank werden::V,кеселдену,onemocnět
1047,krank werden::V,сырқаттану,onemocnět
1048,krank werden::V,ауырып қалу,onemocnět
1049,krank werden::V,ауыра бастау,onemocnět
1050,krank werden::V,кеселге ұшырау,onemocnět
1051,krank werden::V,сырқаттанып қалу,onemocnět
1052,krank sein::V,ауыру,být nemocný
1053,krank sein::V,сырқаттану,být nemocný
1054,schmerzen::V,ауырады,bolet
1055,husten::V,жөтелу,kašlat
1056,genesen::V,айығу,uzdravit se
1057,sterben::V,өлу,umřít
1058,sterben::V,қайтыс,umřít
1059,sterben::V,жантапсыру,umřít
1060,umkommen::V,өлу,zahynout
1061,umkommen::V,қаза табу,zahynout
1062,sich bewegen::V,жылжу,pohnout se
1063,sich rühren::V,қыбырлау,hnout se
1064,sich erheben::V,тұру,zdvihnout se
1065,sich setzen::V,отыру,posadit se
1066,hinfallen::V,жығылу,upadnout
1067,laufen::V,жояу жүру,běžet
1068,schreiten::V,кадамдау,kráčet
1069,spazierengehen::V,қыдыру,procházet se
1070,eilen::V,асығу,spěchat
1071,eilen::V,жеделдену,spěchat
1072,eilen::V,жедепдеу,spěchat
1073,sich beeilen::V,асығу,pospíšit si
1074,sich beeilen::V,жеделдену,pospíšit si
1075,sausen::V,заулау,fičet
1076,rennen::V,жүгіру,pádit
1077,springen::V,секіру,skákat
1078,klettern::V,өрмелеп шығу,lézt
1079,klettern::V,өрмелеп шығу,šplhat
1080,schaukeln::V,тербелу,houpat
1081,kriechen::V,еңбектеу,lézt
1082,kriechen::V,еңбектеу,plazit se
1083,schwimmen::V,жүзу,plavat
1084,schwimmen::V,малту,plavat
1085,schwimmen::V,қалықтау,plavat
1086,tauchen::V,сүңгу,nořit se
1087,rudern::V,есу,veslovat
1088,fahren::V,бару,jet
1089,fahren::V,бару,jezdit
1090,fliegen::V,ұшу,létat
1091,gehen::V,бару,jít
1092,weggehen::V,кету,odejít
1093,abfahren::V,жөнелу,odjet
1094,anhalten::V,тоқтау,zastavit se
1095,hineingehen::V,кіру,vcházet se
1096,eintreten::V,ену,vstoupit
1097,kommen::V,жету,přijít
1098,ankommen::V,келу,dojít
1099,zurückkommen::V,қайту,vrátit se
1100,bleiben::V,қалу,zůstat
1101,warten::V,тосу,čekat
1102,erwarten::V,күту,čekat na
1103,suchen::V,іздеу,hledat
1104,finden::V,табу,najít
1105,versuchen::V,талпыну,zkoušet
1106,vorbereiten::V,әзірлеу,připravit
1107,lieben::V,сүю,milovat
1108,mögen::V,жарату,mít rád
1109,mögen::V,жақсы_көру,mít rád
1110,lachen::V,күлу,smát se
1111,lachen::V,күлісу,smát se
1112,rühren::V,көңілін бұзу,dojmout
1113,weinen::V,жылау,plakat
1114,schimpfen::V,ақырып-бақыру,nadávat
1115,sich ärgern::V,ашулану,pohoršit se
1116,sich fürchten::V,сескену,bát se
1117,fürchten::V,қауіптену,bát se
1118,fürchten::V,сақсыну,bát se
1119,fliehen::V,қашу,utéct
1120,fliehen::V,қашып кету,utéct
1121,flüchten::V,қашу,prchnout
1122,flüchten::V,қашып кету,prchnout
1123,sehen::V,көру,vidět
1124,anschauen::V,назар салу,podívat se na
1125,ansehen::V,тамашалау,sledovat
1126,hören::V,есту,slyšet
1127,zuhören::V,тыңдау,poslouchat
1128,zuhören::V,құлақ қою,poslouchat
1129,probieren::V,тату,ochutnávat
1130,probieren::V,дәм тату,ochutnávat
1131,riechen::V,иіскеу,cítit
1132,fühlen::V,сезу,cítit
1133,fühlen::V,сезіну,cítit
1134,scheinen::V,болып көріну,zdát se
1135,zu sehen sein::V,көріну,moci být viděn
1136,vernehmen::V,есту,uslyšet
1137,vernehmen::V,есітіп қалу,uslyšet
1138,frieren::V,тоңу,mrznout
1139,frieren::V,жаурау,mrznout
1140,tun::V,ету,dělat
1141,tun::V,істеу,dělat
1142,können::V,білу,moct
1143,wollen::V,қалау,chtít
1144,anfangen::V,бастау,začít
1145,beenden::V,бітіру,ukončit
1146,beenden::V,адақтау,ukončit
1147,beenden::V,тамамдау,ukončit
1148,beenden::V,аяқтап шығу,ukončit
1149,aufhören::V,доғару,přestat
1150,gelingen::V,жолы түсу,podařit se
1151,geraten::V,калу,dařit se
1152,öffnen::V,ашу,otevřít
1153,öffnen::V,ашып қою,otevřít
1154,schließen::V,жабу,zavřít
1155,stellen::V,қою,postavit
1156,stellen::V,қойдыру,postavit
1157,setzen::V,отырғызу,posadit
1158,legen::V,салу,klást
1159,legen::V,салу,položit
1160,legen::V,калау,klást
1161,legen::V,калау,položit
1162,berühren::V,тию,dotýkat se
1163,verbinden::V,байлап алу,spojit
1164,verbinden::V,сабақтастыру,spojit
1165,bedecken::V,бүркеу,pokrýt
1166,aufhängen::V,ілу,oběsit
1167,aufhängen::V,ілу,pověsit
1168,aufhängen::V,асып қою,oběsit
1169,aufhängen::V,асып қою,pověsit
1170,anzünden::V,тұтату,zapálit
1171,anzünden::V,тұтату,podpálit
1172,aufheben::V,көтеру,zvednout
1173,aufheben::V,көтеру,zdvihnout
1174,zurücklassen::V,қалдыру,zanechat
1175,verlieren::V,жоғалту,ztratit
1176,fallen lassen::V,құлатып алу,upustit
1177,fallen lassen::V,қолдан түсіріп алу,upustit
1178,machen::V,ету,udělat
1179,machen::V,жасау,udělat
1180,machen::V,жасап шығару,udělat
1181,herstellen::V,жасап шығару,vyrobit
1182,bauen::V,тұрғызу,stavět
1183,bauen::V,тұрғызу,budovat
1184,reparieren::V,оңдау,opravit
1185,verbessern::V,дұрыстау,zlepšit
1186,ändern::V,өзгерту,změnit
1187,graben::V,үңгу,rýt
1188,graben::V,үңгу,kopat
1189,beugen::V,буғу,ohnout
1190,biegen::V,ию,ohnout
1191,biegen::V,майыстыру,ohnout
1192,drehen::V,айналдыру,točit
1193,wenden::V,екінші жағын айналдыру,obrátit
1194,umdrehen::V,бұру,obrátit
1195,heben::V,көтеру,zdvihnout
1196,hochheben::V,жоғарылату,zvednout
1197,hochheben::V,көтеру,zvednout
1198,ergreifen::V,бас_салу,chopit se
1199,ergreifen::V,шап_беріп_ұстап_алу,chopit se
1200,ergreifen::V,шап_беру,chopit se
1201,ergreifen::V,шап_ете_түсу,chopit se
1202,halten::V,тұту,držet
1203,halten::V,ұстау,držet
1204,drücken::V,басу,stisknout
1205,schieben::V,итеру,posouvat
1206,kratzen::V,қыру,škrábat
1207,lecken::V,жалау,lízat
1208,beißen::V,қабу,kousat
1209,beißen::V,тістеу,kousat
1210,beißen::V,қауып алу,kousat
1211,abreißen::V,үзу,utrhat
1212,abreißen::V,үзу,odtrhat
1213,abschneiden::V,қырқу,uřezat
1214,abschneiden::V,қырқу,ukrojit
1215,binden::V,байланыстыру,přivázat
1216,binden::V,байлап_алу,přivázat
1217,binden::V,байластыру,přivázat
1218,binden::V,байлау,přivázat
1219,binden::V,буу,přivázat
1220,binden::V,матау,přivázat
1221,binden::V,сабақтастыру,přivázat
1222,binden::V,ұштастыру,přivázat
1223,stecken::V,сұғу,strčit
1224,brechen::V,сындыру,lomit
1225,klopfen::V,қағу,ťukat
1226,klopfen::V,қағу,klepat
1227,hauen::V,соғу,bít
1228,kleben::V,желімдеу,lepit
1229,reiben::V,үйкеу,třít
1230,streichen::V,сүйкеу,mazat
1231,schleifen::V,егеу,brousit
1232,schleifen::V,қайрау,brousit
1233,schleifen::V,егеулеу,brousit
1234,schneiden::V,кесу,řezat
1235,schneiden::V,кесу,střihat
1236,rütteln::V,қозғау,třást
1237,rütteln::V,қозғау,otřást
1238,rütteln::V,жұлмалау,třást
1239,rütteln::V,жұлмалау,otřást
1240,schütteln::V,дірілдету,třást
1241,schütteln::V,дірілдету,zatřást
1242,schütteln::V,селкілдету,třást
1243,schütteln::V,селкілдету,zatřást
1244,schwenken::V,бұлғау,mávat
1245,schwenken::V,сермеу,mávat
1246,schütten::V,құю,nasypat
1247,füllen::V,толтыру,naplnit
1248,einwickeln::V,орау,zavinout
1249,tragen::V,алып жүру,nést
1250,schleppen::V,тарту,vléct
1251,ziehen::V,тарту,tahat
1252,ziehen::V,тарту,táhnout
1253,aufbewahren::V,сақтау,schovat
1254,werfen::V,лақтыру,házet
1255,fangen::V,қармау,chytat
1256,fangen::V,қағып алу,chytat
1257,packen::V,шап беру,uchvátit
1258,packen::V,шап ете түсу,uchvátit
1259,packen::V,шап беріп ұстап алу,uchvátit
1260,verstecken::V,тығу,schovat
1261,verstecken::V,жасыру,schovat
1262,teilen::V,бөлу,rozdělit
1263,schicken::V,жіберу,posílat
1264,bringen::V,әкелу,přinést
1265,bringen::V,алып келу,přinést
1266,hinzufügen::V,қосу,připojit
1267,hinzufügen::V,үстеу,připojit
1268,bekommen::V,алу,dostat
1269,erhalten::V,алмақ,uchovat
1270,nehmen::V,алу,vzít
1271,nehmen::V,алмақ,vzít
1272,wählen::V,таңдау,zvolit
1273,auswählen::V,екшеу,vybrat
1274,auswählen::V,саралау,vybrat
1275,auswählen::V,сұрыптау,vybrat
1276,auswählen::V,сайлап алу,vybrat
1277,bewahren::V,сақтау,uchránit
1278,behindern::V,оралғы болу,překážet
1279,verderben::V,бүлдіру,zkazit
1280,beschädigen::V,бұзу,porušit
1281,beschädigen::V,бұзу,poškodit
1282,zerbrechen::V,уату,rozlámat
1283,zerreißen::V,жырту,roztrhnout
1284,zerstören::V,қирату,zničit
1285,zerstören::V,талқандау,zničit
1286,verbrennen::V,өртеу,spálit
1287,verbrennen::V,жандыру,spálit
1288,verbrennen::V,өртеп жіберу,spálit
1289,verbrennen::V,жандырып жіберу,spálit
1290,geben::V,беру,dát
1291,reichen::V,беру,podat
1292,schenken::V,тарту,darovat
1293,versprechen::V,уәде беру,slíbit
1294,wünschen::V,тілеу,přát
1295,loben::V,мақтау,chválit
1296,loben::V,дәріптеу,chválit
1297,küssen::V,сүю,líbat
1298,wiegen::V,тербеу,chovat
1299,wiegen::V,тербеу,kolébat
1300,zudecken::V,бүркеу,přikrýt
1301,zudecken::V,бүркеу,přiklopit
1302,wecken::V,ояту,vzbudit
1303,zeigen::V,көрсету,ukázat
1304,führen::V,ерту,vést
1305,führen::V,жетектеу,vést
1306,lehren::V,оқыту,učit
1307,unterrichten::V,оқыту,vyučovat
1308,aufziehen::V,бағу,vychovat
1309,leiten::V,басқару,vodit
1310,leiten::V,жетекшілік ету,vodit
1311,antreiben::V,асықтыру,nutit
1312,lassen::V,-ткізу,dát
1313,lassen::V,мәжбүр ету,dát
1314,einladen::V,шақыру,pozvat
1315,vereinigen::V,біріктіру,spojit
1316,vereinigen::V,біріктіріп қою,spojit
1317,besuchen::V,кіріп шығу,návštívit
1318,besuchen::V,барып шығу,návštívit
1319,treffen::V,кездесу,potkat
1320,sich versammeln::V,топталу,shromáždit se
1321,spielen::V,ойнау,hrát
1322,singen::V,сайрау,zpívat
1323,tanzen::V,билеу,tančit
1324,sich trennen::V,айрылысу,rozejít se
1325,verlassen::V,тастау,opustit
1326,retten::V,құтқару,zachránit
1327,bewachen::V,күзету,hlídat
1328,schützen::V,жақтау,chránit
1329,schützen::V,жақтасу,chránit
1330,verteidigen::V,қорғау,obhájit
1331,sich schlagen::V,алысу,bít se
1332,schießen::V,ату,střílet
1333,siegen::V,жеңу,zvítězit
1334,ärgern::V,ашуландыру,zlobit
1335,ärgern::V,ашуландыру,pohoršit
1336,schlagen::V,ұру,udeřit
1337,schlagen::V,ұру,praštit
1338,treten::V,тебу,kopnout
1339,stechen::V,шаншу,bodnout
1340,stechen::V,шаншу,píchnout
1341,stoßen::V,түрту,strčit
1342,stehlen::V,ұрлау,ukrást
1343,stören::V,кесірлен,vyrušit
1344,belästigen::V,мазасын алу,obtěžovat
1345,verbergen::V,сездірмеу,skrýt
1346,täuschen::V,жалған айту,klamat
1347,betrügen::V,алдау,podvést
1348,betrügen::V,алдап кету,podvést
1349,betrügen::V,ақымақ қылу,podvést
1350,töten::V,құрту,zabít
1351,töten::V,өлтіру,zabít
1352,wohnen::V,мекендеу,bydlit
1353,wohnen::V,өмір сүру,bydlit
1354,arbeiten::V,істеу,pracovat
1355,arbeiten::V,еңбектену,pracovat
1356,sammeln::V,жыю,sebrat
1357,pflücken::V,жұлу,česat
1358,jagen::V,аулау,uhonit
1359,fischen::V,балык_аулау,chytat ryby
1360,fassen::V,ұстау,ulovit
1361,hüten::V,жаю,pást
1362,hüten::V,бағу,pást
1363,treiben::V,айдау,hnát
1364,anbinden::V,байлау,přivázat
1365,füttern::V,ас ішкізу,krmit
1366,füttern::V,азықтандыру,krmit
1367,füttern::V,қоректендіру,krmit
1368,melken::V,сауу,dojit
1369,hacken::V,турау,seknout
1370,gießen::V,суару,zalít
1371,reifen::V,жетілу,uzrát
1372,zubereiten::V,даяр ету,připravit
1373,kochen::V,асу,vařit
1374,backen::V,пісіру,péct
1375,braten::V,қуыру,smažit
1376,umrühren::V,былғалау,zamíchat
1377,umrühren::V,сапырылыстыру,zamíchat
1378,stricken::V,торлау,plést
1379,stricken::V,тоқу,plést
1380,nähen::V,тігу,šít
1381,färben::V,бояу,nabarvit
1382,färben::V,сырлау,nabarvit
1383,reinigen::V,аршу,očistit
1384,reinigen::V,тазалау,očistit
1385,waschen::V,жуу,mýt
1386,abwischen::V,сүрту,utřít
1387,spülen::V,шаю,spláchnout
1388,fegen::V,сыпыру,zamést
1389,kehren::V,сыпыру,mést
1390,baden::V,шомылу,koupat se
1391,sich waschen::V,жуыну,mýt se
1392,ausziehen::V,шешу,svléct
1393,anziehen::V,кигізу,obléct
1394,sich anziehen::V,киіну,oblékat se
1395,kämmen::V,тарау,učesat
1396,schmücken::V,әсемдеу,ozdobit
1397,schmücken::V,мәнерлеу,ozdobit
1398,schmücken::V,көріктендіру,ozdobit
1399,sagen::V,деу,říct
1400,sagen::V,айту,říct
1401,sprechen::V,деу,mluvit
1402,sprechen::V,айту,mluvit
1403,reden::V,сөйлеу,hovořit
1404,reden::V,сөйлесу,hovořit
1405,reden::V,тіл қатысу,hovořit
1406,sich unterhalten::V,сұхбаттасу,povídat se
1407,fragen::V,сұрау,zeptat se
1408,bitten::V,өтіну,prosit
1409,bitten::V,жалыну,prosit
1410,erzählen::V,айту,povídat
1411,mitteilen::V,білдіру,sdělit
1412,mitteilen::V,білдіру,oznámit
1413,nennen::V,атау,nazvat
1414,rufen::V,шақыру,volat
1415,rufen::V,шақыру,zavolat
1416,prahlen::V,бөсу,chlubit se
1417,übersetzen::V,аудару,přeložit
1418,denken::V,ойлау,myslit
1419,glauben::V,нану,věřit
1420,glauben::V,илану,věřit
1421,bemerken::V,аңғару,zpozorovat
1422,erkennen::V,тану,poznat
1423,begreifen::V,ұғу,pochopit
1424,begreifen::V,аңғарып алу,pochopit
1425,verstehen::V,пайым,porozumět
1426,verstehen::V,түсіну,porozumět
1427,lernen::V,оқу,učit se
1428,wissen::V,хабардар болу,vědět
1429,sich erinnern an::V,еске түсіру,vzpomínat si na
1430,vergessen::V,ұмыту,zapomínat
1431,messen::V,өлшеу,měřit
1432,zählen::V,санау,spočítat
1433,rechnen::V,санап шығару,počítat
1434,rechnen::V,санап шығу,počítat
1435,rechnen::V,санау,počítat
1436,lesen::V,оқу,číst
1437,malen::V,сурет салу,malovat
1438,zeichnen::V,сурет салу,rýsovat
1439,schreiben::V,жазу,psát
1440,besitzen::V,болу,mít
1441,besitzen::V,болу,vlastnit
1442,kaufen::V,алу,koupit
1443,kaufen::V,әперу,koupit
1444,verkaufen::V,сату,prodat
1445,bezahlen::V,төлеу,zaplatit
1446,bezahlen::V,ақы беру,zaplatit
1447,bezahlen::V,ақы төлеу,zaplatit
1448,zahlen::V,төлеу,platit
1449,beherrschen::V,билеу,ovládat
1450,ertragen::V,төзу,snést
1451,ertragen::V,шыдау,snést
