,Concept_ID,la,lv
2351,küssen::V,osculari,окавны
2352,küssen::V,osculari,bučot
2353,küssen::V,osculari,skūpstīt
2354,zudecken::V,tegere,веввттьыны
2355,zudecken::V,tegere,apklāt
2356,zudecken::V,tegere,aizsegt
2357,wecken::V,excitare,садьмӧдны
2358,wecken::V,excitare,чуксавны
2359,wecken::V,excitare,modināt
2360,zeigen::V,monstrare,петкӧдлыны
2361,zeigen::V,monstrare,rādīt
2362,führen::V,ducere,нуӧдны
2363,führen::V,ducere,vadīt
2364,lehren::V,docere,велӧдны
2365,lehren::V,docere,mācīt
2366,lehren::V,docere,iemācīt
2367,unterrichten::V,instituere,велӧдны
2368,unterrichten::V,instituere,apmācīt
2369,aufziehen::V,nutrire,быдтыны
2370,aufziehen::V,nutrire,uzaudzināt
2371,leiten::V,ducere,веськӧдлыны
2372,leiten::V,ducere,vadīt
2373,leiten::V,ducere,pārzināt
2374,antreiben::V,incitare,тэрмӧдны
2375,antreiben::V,incitare,urdīt
2376,antreiben::V,incitare,mudināt
2377,lassen::V,iubere,тшӧктыны
2378,lassen::V,iubere,ļaut
2379,einladen::V,invitare,корны
2380,einladen::V,invitare,ielūgt
2381,einladen::V,invitare,aicināt
2382,vereinigen::V,coniungere,ӧтувтны
2383,vereinigen::V,coniungere,котыртны
2384,vereinigen::V,coniungere,vienot
2385,vereinigen::V,coniungere,apvienot
2386,besuchen::V,visere,волыны
2387,besuchen::V,visere,ветлыны
2388,besuchen::V,visere,apciemot
2389,treffen::V,convenire,вочаӧдны
2390,treffen::V,convenire,паныдавны
2391,treffen::V,convenire,satikt
2392,treffen::V,convenire,sastapt
2393,sich versammeln::V,convenire,лӧсьӧдчыны
2394,sich versammeln::V,convenire,salasīties
2395,sich versammeln::V,convenire,sapulcēties
2396,spielen::V,ludere,ворсны
2397,spielen::V,ludere,spēlēt
2398,spielen::V,ludere,spēlēties
2399,singen::V,cantare,сьывны
2400,singen::V,cantare,dziedāt
2401,tanzen::V,saltare,йӧктыны
2402,tanzen::V,saltare,diet
2403,tanzen::V,saltare,dejot
2404,tanzen::V,saltare,dancot
2405,sich trennen::V,digredi,торйӧдчыны
2406,sich trennen::V,digredi,šķirties
2407,sich trennen::V,digredi,izšķirties
2408,sich trennen::V,discedere,торйӧдчыны
2409,sich trennen::V,discedere,šķirties
2410,sich trennen::V,discedere,izšķirties
2411,verlassen::V,deserere,эновтны
2412,verlassen::V,deserere,atstāt
2413,verlassen::V,relinquere,эновтны
2414,verlassen::V,relinquere,atstāt
2415,retten::V,servare,видзны
2416,retten::V,servare,мездыны
2417,retten::V,servare,glābt
2418,bewachen::V,custodire,видзны
2419,bewachen::V,custodire,sargāt
2420,schützen::V,tueri,видзны
2421,schützen::V,tueri,pasargāt
2422,schützen::V,tueri,aizsargāt
2423,schützen::V,tutari,видзны
2424,schützen::V,tutari,pasargāt
2425,schützen::V,tutari,aizsargāt
2426,verteidigen::V,defendere,дорйыны
2427,verteidigen::V,defendere,aizstāvēt
2428,sich schlagen::V,luctari,косясьны
2429,sich schlagen::V,luctari,kauties
2430,sich schlagen::V,luctari,izkauties
2431,schießen::V,iaculari,лыйны
2432,schießen::V,iaculari,šaut
2433,schießen::V,iaculari,šaudīt
2434,siegen::V,vincere,вермыны
2435,siegen::V,vincere,uzvarēt
2436,ärgern::V,irritare,лӧгӧдны
2437,ärgern::V,irritare,лёкмӧдны
2438,ärgern::V,irritare,скӧрмӧдны
2439,ärgern::V,irritare,sadusmot
2440,schlagen::V,ferire,вартны
2441,schlagen::V,ferire,sist
2442,schlagen::V,ferire,triekt
2443,treten::V,calcare,лёгны
2444,treten::V,calcare,майкны
2445,treten::V,calcare,mīt
2446,treten::V,calcare,paspert
2447,stechen::V,pungere,бышткыны
2448,stechen::V,pungere,durt
2449,stoßen::V,tundere,тойлыны
2450,stoßen::V,tundere,йӧткавны
2451,stoßen::V,tundere,grūst
2452,stehlen::V,furari,гусявны
2453,stehlen::V,furari,zagt
2454,stören::V,turbare,падмӧдны
2455,stören::V,turbare,traucēt
2456,belästigen::V,obtundere,дӧзмӧдны
2457,belästigen::V,obtundere,apgrūtināt
2458,verbergen::V,celare,дзебны
2459,verbergen::V,celare,сайӧдны
2460,verbergen::V,celare,slēpt
2461,verbergen::V,celare,paslēpt
2462,verbergen::V,occultare,дзебны
2463,verbergen::V,occultare,сайӧдны
2464,verbergen::V,occultare,slēpt
2465,verbergen::V,occultare,paslēpt
2466,täuschen::V,fallere,пӧръявны
2467,täuschen::V,fallere,ылӧдны
2468,täuschen::V,fallere,mānīt
2469,täuschen::V,fallere,maldināt
2470,betrügen::V,fraudare,сӧрны
2471,betrügen::V,fraudare,krāpt
2472,betrügen::V,fraudare,apkrāpt
2473,töten::V,necare,вины
2474,töten::V,necare,nāvēt
2475,töten::V,necare,nogalināt
2476,töten::V,caedere,вины
2477,töten::V,caedere,nāvēt
2478,töten::V,caedere,nogalināt
2479,wohnen::V,habitare,овны
2480,wohnen::V,habitare,dzīvot
2481,arbeiten::V,laborare,уджавны
2482,arbeiten::V,laborare,strādāt
2483,arbeiten::V,laborare,darboties
2484,sammeln::V,colligere,чукӧртны
2485,sammeln::V,colligere,vākt
2486,pflücken::V,carpere,вотны
2487,pflücken::V,carpere,ӧктыны
2488,pflücken::V,carpere,raut
2489,pflücken::V,carpere,plūkt
2490,jagen::V,venari,кыйсьыны
2491,jagen::V,venari,medīt
2492,fischen::V,piscari,чери кыйны
2493,fischen::V,piscari,zvejot
2494,fassen::V,capere,кутны
2495,fassen::V,capere,saķert
2496,hüten::V,custodire,видзны
2497,hüten::V,custodire,йирӧдны
2498,hüten::V,custodire,ganīt
2499,treiben::V,agere,вӧтлыны
2500,treiben::V,agere,dzīt
2501,anbinden::V,alligare,домавны
2502,anbinden::V,alligare,piesiet
2503,anbinden::V,alligare,piesaistīt
2504,füttern::V,nutrire,вердны
2505,füttern::V,nutrire,barot
2506,melken::V,mulgere,лысьтыны
2507,melken::V,mulgere,slaukt
2508,hacken::V,findere,керавны
2509,hacken::V,findere,kapāt
2510,gießen::V,rigare,киськавны
2511,gießen::V,rigare,liet
2512,gießen::V,rigare,laistīt
2513,reifen::V,maturescere,кисьмыны
2514,reifen::V,maturescere,briest
2515,zubereiten::V,apparare,дасьтыны
2516,zubereiten::V,apparare,taisīt
2517,zubereiten::V,apparare,gatavot
2518,kochen::V,coquere,пуны
2519,kochen::V,coquere,vārīt
2520,backen::V,coquere,пӧжавны
2521,backen::V,coquere,cept
2522,braten::V,torrere,пражитны
2523,braten::V,torrere,cept
2524,braten::V,torrere,cepināt
2525,umrühren::V,commovere,сорлавны
2526,umrühren::V,commovere,maisīt
2527,umrühren::V,commovere,apmaisīt
2528,stricken::V,texere,кӧртны
2529,stricken::V,texere,adīt
2530,nähen::V,suere,вурны
2531,nähen::V,suere,šūt
2532,färben::V,tingere,мичӧдны
2533,färben::V,tingere,краситны
2534,färben::V,tingere,krāsot
2535,färben::V,tingere,nokrāsot
2536,reinigen::V,purgare,весавны
2537,reinigen::V,purgare,tīrīt
2538,reinigen::V,purgare,attīrīt
2539,waschen::V,lavare,мыськыны
2540,waschen::V,lavare,mazgāt
2541,abwischen::V,abstergere,чышкыны
2542,abwischen::V,abstergere,noslaucīt
2543,spülen::V,perluere,пожъявны
2544,spülen::V,perluere,skalot
2545,fegen::V,verrere,чышкыны
2546,fegen::V,verrere,slaucīt
2547,kehren::V,purgare,чышкыны
2548,kehren::V,purgare,mēzt
2549,baden::V,lavari,купайтчыны
2550,baden::V,lavari,peldēties
2551,sich waschen::V,lavari,мыссьыны
2552,sich waschen::V,lavari,mazgāties
2553,ausziehen::V,exuere,пӧрччӧдны
2554,ausziehen::V,exuere,noģērbt
2555,anziehen::V,induere,кӧмавны
2556,anziehen::V,induere,пасьтавны
2557,anziehen::V,induere,uzvilkt
2558,sich anziehen::V,vestiri,пасьтасьны
2559,sich anziehen::V,vestiri,apģērbties
2560,kämmen::V,pectere,сынавны
2561,kämmen::V,pectere,sukāt
2562,schmücken::V,ornare,мичмӧдны
2563,schmücken::V,ornare,rotāt
2564,schmücken::V,ornare,greznot
2565,schmücken::V,decorare,мичмӧдны
2566,schmücken::V,decorare,rotāt
2567,schmücken::V,decorare,greznot
2568,sagen::V,dicere,шуны
2569,sagen::V,dicere,висьтавны
2570,sagen::V,dicere,teikt
2571,sprechen::V,fari,сёрнитны
2572,sprechen::V,fari,runāt
2573,reden::V,loqui,сёрнитны
2574,reden::V,loqui,norunāt
2575,sich unterhalten::V,colloqui,сёрнитны
2576,sich unterhalten::V,colloqui,варовитны
2577,sich unterhalten::V,colloqui,sarunāties
2578,sich unterhalten::V,disputare,сёрнитны
2579,sich unterhalten::V,disputare,варовитны
2580,sich unterhalten::V,disputare,sarunāties
2581,fragen::V,rogare,юавны
2582,fragen::V,rogare,jautāt
2583,fragen::V,quaerere,юавны
2584,fragen::V,quaerere,jautāt
2585,bitten::V,orare,корны
2586,bitten::V,orare,lūgt
2587,bitten::V,orare,prasīt
2588,bitten::V,rogare,корны
2589,bitten::V,rogare,lūgt
2590,bitten::V,rogare,prasīt
2591,erzählen::V,narrare,висьтавны
2592,erzählen::V,narrare,stāstīt
2593,mitteilen::V,communicare,юӧртны
2594,mitteilen::V,communicare,висьтавны
2595,mitteilen::V,communicare,pavēstīt
2596,nennen::V,appellare,шуны
2597,nennen::V,appellare,ним сетны
2598,nennen::V,appellare,saukt
2599,rufen::V,vocare,корны
2600,rufen::V,vocare,saukt
2601,prahlen::V,gloriari,ошйысьны
2602,prahlen::V,gloriari,lielīties
2603,übersetzen::V,vertere,вуджӧдны
2604,übersetzen::V,vertere,tulkot
2605,übersetzen::V,vertere,pārtulkot
2606,denken::V,cogitare,мӧвпавны
2607,denken::V,cogitare,domāt
2608,glauben::V,credere,эскыны
2609,glauben::V,credere,ticēt
2610,bemerken::V,animadvertere,казявны
2611,bemerken::V,animadvertere,ievērot
2612,bemerken::V,animadvertere,ieraudzīt
2613,erkennen::V,cognoscere,тӧдмавны
2614,erkennen::V,cognoscere,pazīt
2615,erkennen::V,cognoscere,atpazīt
2616,begreifen::V,comprehendere,вежӧртны
2617,begreifen::V,comprehendere,гӧгӧрвоны
2618,begreifen::V,comprehendere,jēgt
2619,begreifen::V,comprehendere,apjēgt
2620,verstehen::V,intellegere,вежӧртны
2621,verstehen::V,intellegere,гӧгӧрвоны
2622,verstehen::V,intellegere,saprast
2623,lernen::V,discere,вeлöдчыны
2624,lernen::V,discere,mācīties
2625,wissen::V,scire,тӧдны
2626,wissen::V,scire,zināt
2627,sich erinnern an::V,meminisse,казьтывны
2628,sich erinnern an::V,meminisse,дум вылӧ уськӧдны
2629,sich erinnern an::V,meminisse,atminēties
2630,vergessen::V,oblivisci,вунӧдны
2631,vergessen::V,oblivisci,mirst
2632,vergessen::V,oblivisci,aizmirst
2633,messen::V,metiri,муртавны
2634,messen::V,metiri,mērīt
2635,zählen::V,numerare,лыддьыны
2636,zählen::V,numerare,skaitīt
2637,rechnen::V,reri,лыддьыны
2638,rechnen::V,reri,rēķināt
2639,rechnen::V,calculare,лыддьыны
2640,rechnen::V,calculare,rēķināt
2641,lesen::V,legere,лыддьыны
2642,lesen::V,legere,lasīt
2643,malen::V,pingere,серпасавны
2644,malen::V,pingere,gleznot
2645,zeichnen::V,scribere,серпасавны
2646,zeichnen::V,scribere,zīmēt
2647,schreiben::V,scribere,гижны
2648,schreiben::V,scribere,rakstīt
2649,besitzen::V,possidere,лоны
2650,besitzen::V,possidere,piederēt
2651,kaufen::V,emere,ньӧбны
2652,kaufen::V,emere,pirkt
2653,verkaufen::V,vendere,вузавны
2654,verkaufen::V,vendere,pārdot
2655,bezahlen::V,pendere,мынтыны
2656,bezahlen::V,pendere,мынтысьны
2657,bezahlen::V,pendere,apmaksāt
2658,zahlen::V,solvere,мынтыны
2659,zahlen::V,solvere,maksāt
2660,beherrschen::V,regere,ас улын кутны
2661,beherrschen::V,regere,valdīt
2662,beherrschen::V,imperare,ас улын кутны
2663,beherrschen::V,imperare,valdīt
2664,ertragen::V,tolerare,пыкны
2665,ertragen::V,tolerare,лэптыны
2666,ertragen::V,tolerare,panest
2667,ertragen::V,tolerare,paciest
2668,ertragen::V,sustinere,пыкны
2669,ertragen::V,sustinere,лэптыны
2670,ertragen::V,sustinere,panest
2671,ertragen::V,sustinere,paciest
2672,wünschen::V,,кӧсйыны
2673,wünschen::V,,vēlēt
2674,wünschen::V,,novēlēt
2675,wiegen::V,,гудрӧдлыны
2676,wiegen::V,,šūpot
