,Concept_ID,lbe,fi
740,linker::A,кияхсса,vasen
741,linker::A,кюччахсса,vasen
742,rechter::A,урчӏахсса,oikea
743,anderer::A,цамур,muu
744,anderer::A,цамур,toinen
745,erster::A,цалчинмур,ensimmäinen
746,erster::A,цалчиннсса,ensimmäinen
747,zweiter::A,кӏилчиимур,toinen
748,dritter::A,шамулчинмур,kolmas
749,letzter::A,махъва-махъмур,viimeinen
750,allein::ADV,ялгъузну,yksin
751,zusammen::ADV,цачӏу,yhdessä
752,zusammen::ADV,архӏал,yhdessä
753,lange::ADV,батӏи къабуклай,kauan
754,lange::ADV,батӏи къабуклай,pitkään
755,lange::ADV,хъунмасса хӏаллай,kauan
756,lange::ADV,хъунмасса хӏаллай,pitkään
757,plötzlich::ADV,цакуну,äkkiä
758,sofort::ADV,мугьлат бакъа,heti
759,später::ADV,махъ,myöhemmin
760,jetzt::ADV,утти,nyt
761,jetzt::ADV,цӏана,nyt
762,heute::ADV,хӏакьину,tänään
763,morgen::ADV,гьуит,huomenna
764,morgen::ADV,гьунттий,huomenna
765,dann::ADV,яла,sitten
766,gestern::ADV,лахьхьу,eilen
767,damals::ADV,та чӏумал,silloin
768,damals::ADV,та чӏумал,siihen aikaan
769,danach::ADV,яла,sen jälkeen
770,vorher::ADV,хьхьнчӏ,ennen
771,vorher::ADV,хьхьичӏва,ennen
772,zuerst::ADV,бакӏрай,ensin
773,zuerst::ADV,бакӏрай,ensiksi
774,zuerst::ADV,цӏу бутӏуй,ensin
775,zuerst::ADV,цӏу бутӏуй,ensiksi
776,einmal::ADV,цал,kerran
777,manchmal::ADV,ваксса-таксса,joskus
778,oft::ADV,чӏявуну,usein
779,immer::ADV,мудан,aina
780,immer::ADV,даиман,aina
781,niemals::ADV,тачӏав,ei koskaan
782,hier::ADV,шикку,tässä
783,hier::ADV,шикку,täällä
784,hierhin::ADV,шиккун,tähän
785,von hier::ADV,шичча,tästä
786,von hier::ADV,шичча,täältä
787,dort::ADV,гикку,siinä
788,dort::ADV,гикку,siellä
789,dorthin::ADV,тиккун,sinne
790,dorthin::ADV,тиккун,tuonne
791,geradeaus::ADV,тӏайланм,suoraan
792,vorwärts::ADV,хьхьичӏунмай,eteenpäin
793,rückwärts::ADV,махъа-хьхьичӏунмай,taaksepäin
794,zurück::ADV,махъунмай,takaisin
795,unten::ADV,лув,alhaalla
796,hinab::ADV,бакӏ-ялавай,alas
797,hinab::ADV,бакӏъялавай,alas
798,oben::ADV,ялув,ylhäällä
799,hinauf::ADV,лавай,ylös
800,überall::ADV,гьариий,kaikkialla
801,überall::ADV,хьу-хьуний,kaikkialla
802,überall::ADV,гьарца кӏанай,kaikkialla
803,nicht::ADV,къа-,ei
804,ein wenig::ADV,чанни,vähän
805,ein wenig::ADV,ца чансса,vähän
806,kaum::ADV,дахьа,tuskin
807,sehr::ADV,оьну,kovin
808,sehr::ADV,оьну,oikein
809,sehr::ADV,гужну,kovin
810,sehr::ADV,гужну,oikein
811,sehr::ADV,хъинну,kovin
812,sehr::ADV,хъинну,oikein
813,so::ADV,укукн,näin
814,noch::ADV,гьала,vielä
815,noch::ADV,уттигу,vielä
816,noch::ADV,цакьинва,vielä
817,noch::ADV,ттигу-шилагу,vielä
818,nur::ADV,анжагь,vain
819,nur::ADV,анжагь,ainoastaan
820,wieder::ADV,цӏуницӏа,taas
821,wieder::ADV,цӏуницӏа,jälleen
822,vergebens::ADV,аьдада,turhaan
823,vergebens::ADV,нахӏакь,turhaan
824,vor::PRP,хьхьичӏ,edessä
825,hinter::PRP,махъ,takana
826,unter::PRP,лув,alla
827,durch::PRP,-х,läpi
828,durch::PRP,-х,kautta
829,neben::PRP,чӏарав,vieressä
830,zwischen::PRP,дянив,välillä
831,wegen::PRP,цӏаний,takia
832,wegen::PRP,цӏаний,vuoksi
833,dies::PRN,ва,tämä
834,das::PRN,та,se
835,das::PRN,кӏа,se
836,das::PRN,га,se
837,alles::PRN,щала,kaikki
838,ich::PRN,на,minä
839,du::PRN,ина,sinä
840,er::PRN,му,hän
841,wir::PRN,жу,me
842,ihr::PRN,зу,te
843,was::FPRN,ци,mikä
844,wer::FPRN,цу,ken
845,wer::FPRN,цу,kuka
846,wo::FADV,чув,missä
847,wohin::FADV,чун,mihin
848,wie::FADV,цукун,miten
849,wie::FADV,цукун,kuinka
850,warum::FADV,цан,miksi
851,wieviel::FNUM,циксса,paljonko
852,wieviel::FNUM,циксса,kuinka paljon
853,eins::NUM,ца,yksi
854,zwei::NUM,кӏива,kaksi
855,drei::NUM,шамма,kolme
856,vier::NUM,мукьа,neljä
857,vier::NUM,мукьва,neljä
858,fünf::NUM,ххюва,viisi
859,sechs::NUM,ряхва,kuusi
860,sieben::NUM,арула,seitsemän
861,acht::NUM,мяйва,kahdeksan
862,neun::NUM,урчӏва,yhdeksän
863,zehn::NUM,ацӏва,kymmenen
864,elf::NUM,ацӏния цава,yksitoista
865,zwölf::NUM,ацӏиия кӏива,kaksitoista
866,zwanzig::NUM,кьува,kaksikymmentä
867,dreißig::NUM,зувира,kolmekymmentä
868,vierzig::NUM,мукьцӏала,neljäkymmentä
869,fünfzig::NUM,ххюцӏала,viisikymmentä
870,sechzig::NUM,ряхцӏала,kuusikymmentä
871,achtzig::NUM,мяйцӏала,kahdeksankymmentä
872,neunzig::NUM,урчӏцӏала,yhdeksänkymmentä
873,hundert::NUM,ттурш,sata
874,hundert::NUM,ттуршва,sata
875,tausend::NUM,азарва,tuhat
876,und::CNJ,-гу,ja
877,oder::CNJ,я,tai
878,oder::CNJ,ягу,tai
879,stehen::V,ацӏан,seisoa
880,sitzen::V,щяивкӏун икӏан,istua
881,liegen::V,утту нвхьуну икӏан,maata
882,hängen::V,зурчӏай тӏун,riippua
883,werden::V,хьун,tulla
884,werden::V,хьун,joutua
885,passieren::V,хьун,sattua
886,passieren::V,хьун,tapahtua
887,beginnen::V,дайдишин,alkaa
888,beginnen::V,дайдирхьуну дикӏан,alkaa
889,enden::V,къуртал дан,loppua
890,enden::V,къуртал дан,päättyä
891,wechseln::V,даххана хьун,vaihtua
892,wechseln::V,даххана хьун,vaihdella
893,wechseln::V,даххана дуллан,vaihtua
894,wechseln::V,даххана дуллан,vaihdella
895,aufgehen[Sonne]::V,буклай бур,nousta
896,untergehen[Sonne]::V,лаглай бур,laskea
897,scheinen[Sonne]::V,битан,paistaa
898,scheinen[Sonne]::V,чани буллан,paistaa
899,donnern::V,тӏий бур,jyristä
900,wehen::V,бишлай бур,tuulla
901,wehen::V,бишлай бур,puhaltaa
902,strömen::V,экьинан,virrata
903,fließen::V,экьинан,valua
904,fließen::V,экьинан,juosta
905,sich drehen::V,гьанан,pyöriä
906,schwanken::V,хъюлчу тӏун,horjua
907,schwanken::V,хӏуркку тӏун,horjua
908,schwingen::V,хъюлчай тӏун,heilua
909,schwingen::V,хъюлчай тӏун,värähdellä
910,schwingen::V,хъюлчу тӏун,heilua
911,schwingen::V,хъюлчу тӏун,värähdellä
912,fallen::V,багьлан,pudota
913,fallen::V,багьлан,langeta
914,brennen::V,ччучлан,palaa
915,rauchen::V,пуркӏу тӏун,savuta
916,regnen::V,лачӏун,sataa
917,regnen::V,лачIлай дур,sataa
918,gefrieren::V,микӏ лачӏун,jäätyä
919,tauen::V,баслан,sulaa
920,schmelzen::V,баслан,sulaa
921,trocknen::V,кьакьан,kuivua
922,sieden::V,щаран,kiehua
923,faulen::V,аьллан,mädätä
924,verfaulen::V,аьллан,mädätä
925,verfaulen::V,аьллан,mädäntyä
926,verfaulen::V,аьян,mädätä
927,verfaulen::V,аьян,mädäntyä
928,reißen::V,ххя дукан,revetä
929,versinken::V,оькьлан,upota
930,versinken::V,оькьлан,vajota
931,versinken::V,оькьан,upota
932,versinken::V,оькьан,vajota
933,vergehen::V,лялиян,kulua
934,erscheinen::V,буккан,ilmestyä
935,erscheinen::V,загьир хьун,ilmestyä
936,verschwinden::V,бат хьун,kadota
937,verschwinden::V,акъа хьун,kadota
938,sinken::V,чахь учин,vajota
939,abnehmen::V,чан хьун,vähetä
940,abnehmen::V,ссуссукьу хьун,vähetä
941,zunehmen::V,гьарза хьун,kasvaa
942,zunehmen::V,гьарза хьун,lisääntyä
943,steigen::V,гьаз хьун,nousta
944,wachsen::V,ххяххан,kasvaa
945,glänzen::V,цӏай буккан,kiiltää
946,funkeln::V,цӏай-цӏай тӏун,kipinöidä
947,lärmen::V,чӏу буллан,meluta
948,lärmen::V,аьлагъужа буллан,meluta
949,läuten::V,занг ришлан,soida
950,läuten::V,занг дуллан,soida
951,klingeln::V,занг ришлан,soida
952,klingeln::V,занг дуллан,soida
953,brausen::V,никъащилан,kohista
954,rauschen::V,щурщур тӏун,kohista
955,klingen::V,чӏу буклан,soida
956,bellen::V,хӏап тӏун,haukkua
957,blasen::V,уф тӏун,puhaltaa
958,pfeifen::V,щютӏа тӏун,viheltää
959,schreien::V,чӏу бан,kirkua
960,stöhnen::V,угь-къак тӏун,voihkia
961,zittern::V,зурзу чин,vapista
962,zittern::V,зурзу тӏун,vapista
963,leben::V,ялапар хъанан,elää
964,geboren werden::V,ан,syntyä
965,atmen::V,ссихӏ ласлан,hengittää
966,atmen::V,ссихӏ бигьлан,hengittää
967,trinken::V,хӏачӏан,juoda
968,trinken::V,хӏачӏлан,juoda
969,essen::V,канан,syödä
970,schlucken::V,кьюлтӏа тӏун,niellä
971,müde werden::V,аьхчӏин,uupua
972,einschlafen::V,шанан икӏан,uinahtaa
973,schlafen::V,шанан,maata
974,schlafen::V,шанан,nukkua
975,aufwachen::V,чантӏ учин,herätä
976,aufstehen::V,бизан,nousta
977,aufstehen::V,бизан,nousta ylös
978,sich erholen::V,бигьалаган,levätä
979,krank werden::V,къашай хьун,sairastua
980,krank sein::V,къашай хъанан,potea
981,krank sein::V,къашай хъанан,sairastaa
982,krank sein::V,къашавай икӏан,potea
983,krank sein::V,къашавай икӏан,sairastaa
984,schmerzen::V,цӏун,särkeä
985,schmerzen::V,цӏун,kivistää
986,husten::V,хъугьу чин,yskiä
987,husten::V,хъугьу тӏун,yskiä
988,genesen::V,хъин хьун,toipua
989,genesen::V,сагъ лаган,toipua
990,sterben::V,ивчӏан,kuolla
991,umkommen::V,лиллан,saada surmansa
992,umkommen::V,лиллан,kuolla
993,umkommen::V,литӏлан,saada surmansa
994,umkommen::V,литӏлан,kuolla
995,umkommen::V,ажал биян,saada surmansa
996,umkommen::V,ажал биян,kuolla
997,umkommen::V,личӏи хьун,saada surmansa
998,umkommen::V,личӏи хьун,kuolla
999,umkommen::V,иакьлу хьун,saada surmansa
1000,umkommen::V,иакьлу хьун,kuolla
1001,umkommen::V,ахир жан хъанан,saada surmansa
1002,umkommen::V,ахир жан хъанан,kuolla
1003,umkommen::V,рухӏирачӏа икӏан,saada surmansa
1004,umkommen::V,рухӏирачӏа икӏан,kuolla
1005,sich bewegen::V,сукку хьун,liikkua
1006,sich rühren::V,сукку хьун,liikahtaa
1007,sich erheben::V,бизан,nousta
1008,sich setzen::V,щяикӏан,istuutua
1009,sich setzen::V,щябикӏан,istuutua
1010,hinfallen::V,багьан,kaatua
1011,laufen::V,занан,kävellä
1012,schreiten::V,ша ласлан,astua
1013,schreiten::V,ша ласлан,astella
1014,spazierengehen::V,сайр буллан,kävellä
1015,eilen::V,анавар буккан,kiirehtiä
1016,sich beeilen::V,анавар буккан,kiirehtiä
1017,sich beeilen::V,анавар буккан,olla kiireissään
1018,sausen::V,никъа щилан,rynnätä
1019,sausen::V,никъа щилан,viilettää
1020,sausen::V,никъа щун,rynnätä
1021,sausen::V,никъа щун,viilettää
1022,rennen::V,лечлан,juosta
1023,springen::V,тӏанкӏ дан,hypätä
1024,klettern::V,лахълан,kiivetä
1025,schaukeln::V,гьайжак бигьлан,kiikkua
1026,kriechen::V,ххярк тӏун,ryömiä
1027,schwimmen::V,гьузун,uida
1028,tauchen::V,лултту уккан,sukeltaa
1029,rudern::V,бяхлан,soutaa
1030,rudern::V,батӏлан,soutaa
1031,rudern::V,ххялаххи дуклан,soutaa
1032,fahren::V,гьан,ajaa
1033,fahren::V,гьан,kulkea
1034,fliegen::V,лехлан,lentää
1035,gehen::V,нан,käydä
1036,weggehen::V,ялагьан,lähteä
1037,weggehen::V,ялагьан,poistua
1038,abfahren::V,гьан,lähteä
1039,anhalten::V,бацӏан,pysähtyä
1040,anhalten::V,бацӏан,seisahtua
1041,hineingehen::V,буххан,mennä sisään
1042,eintreten::V,буххан,astua sisään
1043,kommen::V,учӏан,tulla
1044,ankommen::V,биян,saapua
1045,ankommen::V,бучӏан,saapua
1046,zurückkommen::V,зана хъун,palata
1047,zurückkommen::V,зана бикӏан,palata
1048,bleiben::V,личӏан,jäädä
1049,bleiben::V,личӏан,viipyä
1050,warten::V,ялугьлан,odottaa
1051,erwarten::V,ялугьлан,odottaa
1052,suchen::V,луглан,etsiä
1053,finden::V,лякъин,löytää
1054,versuchen::V,ххал буллан,yrittää
1055,vorbereiten::V,хӏадур бан,valmistaa
1056,lieben::V,эшкьи хьуиу бикӏан,pitää
1057,lieben::V,эшкьи хьуиу бикӏан,rakastaa
1058,mögen::V,ххиран бикӏан,pitää
1059,mögen::V,ххиран бикӏан,tykätä
1060,lachen::V,хъян,nauraa
1061,weinen::V,аьтӏун,itkeä
1062,schimpfen::V,дяъван,haukkua
1063,schimpfen::V,ссугайи агьан,haukkua
1064,sich ärgern::V,ссибизлан,suuttua
1065,sich fürchten::V,ингъауслан,pelätä
1066,fürchten::V,хӏучӏ тӏун,pelätä
1067,fliehen::V,ака бан,paeta
1068,flüchten::V,лихъан,paeta
1069,sehen::V,чӏалан,nähdä
1070,anschauen::V,урган,katsoa
1071,ansehen::V,буруглан,katsoa
1072,hören::V,баллан,kuulla
1073,zuhören::V,вичӏи дихьлан,kuunnella
1074,probieren::V,тӏин ххал буллан,maistaa
1075,riechen::V,ссунтӏа тӏун,haistaa
1076,fühlen::V,дакӏнил буслан,tuntea
1077,scheinen::V,ххан,tuntua
1078,scheinen::V,бизан,tuntua
1079,scheinen::V,ххан бикӏлай бикӏан,tuntua
1080,vernehmen::V,баян,kuulla
1081,frieren::V,лигьулул хъанан,palella
1082,tun::V,бан,tehdä
1083,können::V,хьун,osata
1084,anfangen::V,дайдишин,ruveta
1085,anfangen::V,дайдишин,aloittaa
1086,beenden::V,къуртал бан,lopettaa
1087,aufhören::V,кьабагьан,loppua
1088,gelingen::V,бюхъан,onnistua
1089,öffnen::V,тӏитӏин,avata
1090,öffnen::V,тӏитӏин,aukaista
1091,schließen::V,лакьин,sulkea
1092,stellen::V,дацӏан дан,panna
1093,stellen::V,дацӏан дан,asettaa
1094,stellen::V,бишин,panna
1095,stellen::V,бишин,asettaa
1096,setzen::V,щяитан,panna
1097,setzen::V,щяитан,istuttaa
1098,legen::V,бишин,panna
1099,legen::V,бишин,asettaa
1100,berühren::V,ка щун,koskea
1101,berühren::V,ка щун,koskettaa
1102,verbinden::V,бахӏин,liittää
1103,verbinden::V,бахӏин,yhdistää
1104,verbinden::V,дахӏин,liittää
1105,verbinden::V,дахӏин,yhdistää
1106,bedecken::V,ялтту бущин,kattaa
1107,bedecken::V,ялтту бущин,peittää
1108,bedecken::V,ялтту бакьин,kattaa
1109,bedecken::V,ялтту бакьин,peittää
1110,aufhängen::V,лахъан,ripustaa
1111,anzünden::V,лахъан,sytyttää
1112,aufheben::V,гьаз бан,ylös nostaa
1113,aufheben::V,гьаз бан,nostaa
1114,zurücklassen::V,кьаитан,jättää
1115,zurücklassen::V,битан,jättää
1116,verlieren::V,дакъа дан,kadottaa
1117,fallen lassen::V,рутан,pudottaa
1118,machen::V,дан,tehdä
1119,herstellen::V,яраг ишла бувиу бан,tuottaa
1120,herstellen::V,яраг ишла бувиу бан,valmistaa
1121,bauen::V,дан,rakentaa
1122,reparieren::V,дакьин дан,korjata
1123,verbessern::V,ххуй дан,parantaa
1124,ändern::V,баххана бан,muuttaa
1125,graben::V,дуклан,kaivaa
1126,beugen::V,лахӏан бан,taivuttaa
1127,beugen::V,кьус бикӏан,taivuttaa
1128,biegen::V,баччин,taivuttaa
1129,biegen::V,лахӏан бан,taivuttaa
1130,drehen::V,гьанан,kääntää
1131,wenden::V,кӏура баен бан,kääntää
1132,umdrehen::V,кӏура баен бан,kääntää
1133,heben::V,гьаз бан,nostaa
1134,heben::V,гьаз бан,kohottaa
1135,hochheben::V,гьаз бан,nostaa
1136,ergreifen::V,хъап дан,tarttua
1137,ergreifen::V,хъап увиу угьан,tarttua
1138,halten::V,бугьлан,pitää
1139,drücken::V,кьюч бигьлан,painaa
1140,drücken::V,кьюч бигьлан,puristaa
1141,schieben::V,щун,työntää
1142,lecken::V,ланцӏа тӏун,nuolla
1143,beißen::V,хъапа тӏун,purra
1144,beißen::V,кьацӏа тӏун,purra
1145,abreißen::V,буцан,repiä
1146,abschneiden::V,бухъан,leikata poikki
1147,abschneiden::V,бухъан,leikata
1148,abschneiden::V,кьукьин,leikata poikki
1149,abschneiden::V,кьукьин,leikata
1150,binden::V,бахӏин,sitoa
1151,binden::V,дахӏин,sitoa
1152,brechen::V,гъагъан,murtaa
1153,klopfen::V,кьутӏа тӏун,koputtaa
1154,klopfen::V,кьутӏа тӏун,kolkuttaa
1155,hauen::V,рищун,lyödä
1156,kleben::V,лачӏун буллан,liimata
1157,reiben::V,ссуку буллан,hieroa
1158,reiben::V,ссуку буллан,hangata
1159,streichen::V,дугъан,sivellä
1160,streichen::V,аьгъу дан,sivellä
1161,schneiden::V,духълан,leikata
1162,schneiden::V,кьукьлан,leikata
1163,schütteln::V,хъюлчу буллан,pudistaa
1164,schwenken::V,палцӏ дуллан,heiluttaa
1165,schütten::V,рутӏин,kaataa
1166,füllen::V,буцӏин бан,täyttää
1167,einwickeln::V,кай-кай бан,kääriä
1168,tragen::V,ларсун занан,kantaa
1169,tragen::V,ларсун ачин,kantaa
1170,schleppen::V,ххилан,raahata
1171,aufbewahren::V,ядан,säilyttää
1172,aufbewahren::V,ядуллан,säilyttää
1173,werfen::V,личин,viskata
1174,fangen::V,бугьан,napata
1175,fangen::V,бугьан,ottaa kiinni
1176,fangen::V,бугьлан,napata
1177,fangen::V,бугьлан,ottaa kiinni
1178,verstecken::V,ладитан,kätkeä
1179,verstecken::V,ладитан,piilottaa
1180,verstecken::V,кьюлтӏ дан,kätkeä
1181,verstecken::V,кьюлтӏ дан,piilottaa
1182,verstecken::V,дахьлаган дан,kätkeä
1183,verstecken::V,дахьлаган дан,piilottaa
1184,teilen::V,бачӏин,jakaa
1185,teilen::V,бутӏа бан,jakaa
1186,schicken::V,тӏайла буккан,lähettää
1187,bringen::V,диян дан,viedä
1188,hinzufügen::V,ххи бан,lisätä
1189,bekommen::V,ласун,saada
1190,erhalten::V,ласун,saada
1191,nehmen::V,ласун,ottaa
1192,wählen::V,бувчӏин,valita
1193,auswählen::V,бувчӏин,valikoida
1194,auswählen::V,язи бугьан,valikoida
1195,bewahren::V,ядан,säilyttää
1196,behindern::V,дайщишруду дуллан,estää
1197,verderben::V,зия дан,pilata
1198,verderben::V,зия дан,turmella
1199,beschädigen::V,зарал буллан,vioittaa
1200,beschädigen::V,зарал буллан,vahingoittaa
1201,zerbrechen::V,гьагъан,rikkoa
1202,zerbrechen::V,гьагъан бан,rikkoa
1203,zerreißen::V,ххяхха дуккан,repiä rikki
1204,zerreißen::V,ххяхха дуккан,repiä palasiksi
1205,zerstören::V,лекьан дан,hävittää
1206,verbrennen::V,ччуччин,polttaa
1207,geben::V,дулун,antaa
1208,reichen::V,дулун,ojentaa
1209,schenken::V,пишкаш дан,lahjoittaa
1210,schenken::V,багъишла дан,lahjoittaa
1211,schenken::V,ихӏсандалун дуллун,lahjoittaa
1212,versprechen::V,банна чин,luvata
1213,loben::V,цӏа дан,ylistää
1214,küssen::V,ппай тӏун,suudella
1215,wiegen::V,гьуркку тӏун,tuudittaa
1216,wiegen::V,гьуркку тӏун,keinuttaa
1217,wiegen::V,гьуркку буллан,tuudittaa
1218,wiegen::V,гьуркку буллан,keinuttaa
1219,wiegen::V,гьуркку бан,tuudittaa
1220,wiegen::V,гьуркку бан,keinuttaa
1221,wecken::V,чантӏ учин ан,herättää
1222,zeigen::V,ккаккан бан,näyttää
1223,zeigen::V,ккаккан бан,osoittaa
1224,führen::V,буцин,johdattaa
1225,lehren::V,лахьхьин бан,opettaa
1226,lehren::V,лахьхьин буллан,opettaa
1227,unterrichten::V,дарс дишаван,opettaa
1228,aufziehen::V,хъуна ан,kasvattaa
1229,aufziehen::V,тарбия ан,kasvattaa
1230,leiten::V,каялувшиву дан,johtaa
1231,einladen::V,хъамалу оьвчин,kutsua
1232,vereinigen::V,ца бан,yhdistää
1233,besuchen::V,ялун уххан,vierailla
1234,treffen::V,хьуна бакьин,tavata
1235,sich versammeln::V,батӏин,kokoontua
1236,spielen::V,тӏуркӏу тӏун,pelata
1237,spielen::V,тӏуркӏу тӏун,leikkiä
1238,singen::V,балай тӏун,laulaa
1239,tanzen::V,къавтӏун,tanssia
1240,sich trennen::V,ппив хьун,erota
1241,verlassen::V,увккун гьан,jättää
1242,retten::V,ххассал бан,pelastaa
1243,bewachen::V,къарал бан,vartioida
1244,schützen::V,ябан,suojella
1245,verteidigen::V,буруччин,puolustaa
1246,sich schlagen::V,биян,tapella
1247,schießen::V,битлан,ampua
1248,siegen::V,ххув хьун,voittaa
1249,siegen::V,ххувшаву ласун,voittaa
1250,ärgern::V,ссибизан уллан,ärsyttää
1251,schlagen::V,рищун,lyödä
1252,stechen::V,кьутӏин,pistää
1253,stoßen::V,щун,sysätä
1254,stoßen::V,щун,työntää
1255,stehlen::V,дацин,varastaa
1256,stören::V,кьючин,häiritä
1257,belästigen::V,бизар уллан,häiritä
1258,verbergen::V,лабитан,kätkeä
1259,verbergen::V,кӏучӏ бан,kätkeä
1260,täuschen::V,хъяврин ан,harhauttaa
1261,betrügen::V,аьикьин ан,pettää
1262,betrügen::V,аьикьин ан,petkuttaa
1263,töten::V,ивчӏан,tappaa
1264,wohnen::V,оьрму бутлан,asua
1265,arbeiten::V,зун,tehdä työtä
1266,arbeiten::V,зун,työskennellä
1267,sammeln::V,ттихӏин,koota
1268,sammeln::V,ттихӏин,kerätä
1269,sammeln::V,вив дишин,koota
1270,sammeln::V,вив дишин,kerätä
1271,pflücken::V,риттун,poimia
1272,jagen::V,авли занан,metsästää
1273,fischen::V,чавахъру бугьлан,kalastaa
1274,fassen::V,бугьан,pyydystää
1275,fassen::V,бугьан,saalistaa
1276,hüten::V,урттуйн бакьлан,paimentaa
1277,treiben::V,дачин дуллан,ajaa
1278,treiben::V,лихъан буллан,ajaa
1279,anbinden::V,бахӏин,kytkeä
1280,füttern::V,канаки буллан,ruokkia
1281,melken::V,ттизин,lypsää
1282,hacken::V,мюрш буллан,hakata
1283,hacken::V,мюрш бан,hakata
1284,gießen::V,щин дишин,kastella
1285,reifen::V,диян,kypsyä
1286,zubereiten::V,хӏадур дан,valmistaa
1287,zubereiten::V,хӏадур бан,valmistaa
1288,kochen::V,шашан,keittää
1289,kochen::V,шашан дуллан,keittää
1290,backen::V,бишлан,leipoa
1291,backen::V,шахьлан,leipoa
1292,braten::V,цӏарайх дуллан,paistaa
1293,umrühren::V,хӏала бан,hämmentää
1294,stricken::V,щащлан,kutoa
1295,stricken::V,щащлан,neuloa
1296,stricken::V,щащан,kutoa
1297,stricken::V,щащан,neuloa
1298,nähen::V,дуруххан,ommella
1299,färben::V,ранг щун,värjätä
1300,färben::V,ранг щун,värittää
1301,reinigen::V,марцӏ бан,puhdistaa
1302,waschen::V,шюшин,pestä
1303,abwischen::V,лишин,pyyhkiä
1304,spülen::V,вилаган,huuhtoa
1305,fegen::V,башин,pyyhkäistä
1306,kehren::V,бахьлан,lakaista
1307,baden::V,щинавун учӏлан,kylpeä
1308,sich waschen::V,диссун,peseytyä
1309,sich waschen::V,лажин диссун,peseytyä
1310,sich waschen::V,лажин дислан,peseytyä
1311,sich waschen::V,биссун,peseytyä
1312,sich waschen::V,чурх бислан,peseytyä
1313,ausziehen::V,ликкан,riisua
1314,anziehen::V,лаххан,pukea ylleen
1315,sich anziehen::V,янна лаххан,pukeutua
1316,kämmen::V,ттарал дуккан,kammata
1317,schmücken::V,чӏюлу бан,koristaa
1318,schmücken::V,чӏюлу бан,kaunistaa
1319,sagen::V,учин,sanoa
1320,sprechen::V,гъалгъа тӏун,puhua
1321,reden::V,гъалгъа тӏун,keskustella
1322,sich unterhalten::V,гъалгъа тӏун,jutella
1323,fragen::V,цӏуххин,kysyä
1324,bitten::V,тавакъю буллан,pyytää
1325,erzählen::V,хавар бусан,kertoa
1326,mitteilen::V,баян бан,ilmoittaa
1327,mitteilen::V,хавар бан,ilmoittaa
1328,nennen::V,цӏа дизан,kutsua
1329,nennen::V,цӏа дизан,nimittää
1330,rufen::V,оьвтӏун,kutsua
1331,prahlen::V,цӏа дуллан,kerskailla
1332,übersetzen::V,таржума бан,kääntää
1333,denken::V,пикри буллан,miettiä
1334,denken::V,пикри буллан,ajatella
1335,glauben::V,вих хьун,uskoa
1336,bemerken::V,хӏисав хъун,huomata
1337,erkennen::V,увчӏин,tunnistaa
1338,begreifen::V,бувчӏин,ymmärtää
1339,lernen::V,лахьлан,oppia
1340,lernen::V,лахьхьин,oppia
1341,wissen::V,кӏулну бикӏан,tietää
1342,wissen::V,хавар бикӏан,tietää
1343,sich erinnern an::V,дакӏнин бутан,muistaa
1344,vergessen::V,хъама битан,unohtaa
1345,messen::V,дуцин дуллан,mitata
1346,messen::V,дуцин дан,mitata
1347,zählen::V,дуккин,laskea
1348,rechnen::V,хӏисав дан,laskea
1349,lesen::V,ккалан,lukea
1350,malen::V,сурат дуллан,maalata
1351,zeichnen::V,сурат дуллан,piirtää
1352,zeichnen::V,сурат дуллан,piirustaa
1353,schreiben::V,чичин,kirjoittaa
1354,schreiben::V,чичлан,kirjoittaa
1355,besitzen::V,дуну икӏан,omistaa
1356,besitzen::V,дуну дикӏан,omistaa
1357,besitzen::V,заллуну икӏан,omistaa
1358,kaufen::V,машан ласун,ostaa
1359,verkaufen::V,баххан,myydä
1360,bezahlen::V,арцу дулун,maksaa
1361,bezahlen::V,багьа булун,maksaa
1362,zahlen::V,арцу дулун,maksaa
1363,zahlen::V,багьа булун,maksaa
1364,beherrschen::V,дуну икӏан,hallita
1365,beherrschen::V,заллуну икӏан,hallita
1366,ertragen::V,бухӏан,kestää
1367,Leber::N,,maksa
1368,Moor::N,,räme
1369,Anhöhe::N,,mäki
1370,Anhöhe::N,,kumpare
1371,Bucht::N,,lahti
1372,Barsch::N,,ahven
1373,Hecht::N,,hauki
1374,Laus::N,,täi
1375,Ruf::N,,kutsu
1376,Platz::N,,tila
1377,Kante::N,,särmä
1378,Größe::N,,koko
1379,Größe::N,,suuruus
1380,Menge::N,,määrä
1381,Figur::N,,kuvio
1382,Tasche::N,,laukku
1383,Öl::N,,öljy
1384,Schuh::N,,kenkä
1385,Leine::N,,talutushihna
1386,König::N,,kuningas
1387,fein::A,,hieno
1388,auf einmal::ADV,,yhdellä kertaa
1389,bald::ADV,,pian
1390,einst::ADV,,aikanaan
1391,schon::ADV,,jo
1392,sie::PRN,,he
1393,siebzig::NUM,,seitsemänkymmentä
1394,klirren::V,,kalista
1395,heulen::V,,ulvoa
1396,rühren::V,,liikuttaa
1397,zu sehen sein::V,,näkyä
1398,wollen::V,,tahtoa
1399,geraten::V,,sujua
1400,geraten::V,,joutua
1401,kratzen::V,,raapia
1402,stecken::V,,pistää
1403,schleifen::V,,hioa
1404,rütteln::V,,ravistaa
1405,ziehen::V,,vetää
1406,packen::V,,tarttua
1407,wünschen::V,,toivottaa
1408,zudecken::V,,peittää
