,Concept_ID,mrj,kn
1032,bewahren::V,перегӓш,ರಕ್ಷಿಸಿಡು
1033,behindern::V,мешӓйӓш,ಅಡ್ಡಿಮಾಡು
1034,verderben::V,портяш,ಕೆಡಿಸು
1035,beschädigen::V,шушырташ,ಹಾಳುಮಾಡು
1036,zerbrechen::V,пыдырташ,ಮುರಿ
1037,zerreißen::V,кӹрӓш,ಸೀಳು
1038,zerstören::V,шӓлӓтӓш,ಅಳಿಸು
1039,verbrennen::V,йылаташ,ಸುಡು
1040,verbrennen::V,йылалташ,ಸುಡು
1041,geben::V,пуаш,ಕೊಡು
1042,reichen::V,пуаш,ಕೊಡು
1043,schenken::V,подараш,ಅರ್ಪಿಸು
1044,versprechen::V,сöрӓш,ವಾಗ್ದಾನಮಾಡು
1045,wünschen::V,жалаяш,ಬಯಸು
1046,loben::V,хваляш,ಹೊಗಳು
1047,küssen::V,шышшалаш,ಚುಂಬಿಸು
1048,wiegen::V,лӱнгӓлтӓш,ತೂಗು
1049,zudecken::V,пиштӓш,ಹಾಸು
1050,wecken::V,понгыжалтараш,ಎಬ್ಬಿಸು
1051,zeigen::V,анжыкташ,ತೋರಿಸು
1052,führen::V,видӓш,ದಾರಿತೋರಿಸು
1053,lehren::V,тымдаш,ಕಲಿಸು
1054,unterrichten::V,тымдаш,ಬೋಧಿಸು
1055,aufziehen::V,кушташ,ಸಲಹು
1056,leiten::V,видӓш,ಮುಂದಾಳಾಗಿರು 
1057,leiten::V,вуйлаташ,ಮುಂದಾಳಾಗಿರು 
1058,leiten::V,вуйлалташ,ಮುಂದಾಳಾಗಿರು 
1059,antreiben::V,талаштараш,ಓಡಿಸು
1060,lassen::V,-ыкт,ಮಾಡಲುಬಿಡು
1061,einladen::V,ӱжӓш,ಆಹ್ವಾನಿಸು
1062,vereinigen::V,иктештӓш,ಒಂದಾಗು
1063,besuchen::V,толаш,ಭೇಟಿಯಾಗು
1064,treffen::V,вӓшлиӓш,ಸಂಧಿಸು
1065,treffen::V,вӓшлиӓлтӓш,ಸಂಧಿಸು
1066,sich versammeln::V,цымыргаш,ನೆರೆ
1067,spielen::V,мадаш,ಆಡು
1068,singen::V,мыраш,ಹಾಡು
1069,tanzen::V,кушташ,ಕುಣಿ
1070,sich trennen::V,айырлаш,ಪ್ರತ್ಯೇಮಾಡು
1071,verlassen::V,шуаш,ಕಳೆ
1072,retten::V,ытараш,ರಕ್ಷಿಸು
1073,bewachen::V,оролаш,ಕಾಪಾಡು
1074,schützen::V,перегӓш,ಸಂರಕ್ಷಿಸು
1075,verteidigen::V,перегӓш,ಕಾಪಿಡು
1076,sich schlagen::V,шидӓлӓш,ಕಿತ್ತಾಟ
1077,sich schlagen::V,шиэдӓлӓш,ಕಿತ್ತಾಟ
1078,schießen::V,лӱӓш,ಎಸೆ
1079,siegen::V,сӹнгӓш,ಗೆಲ್ಲು
1080,ärgern::V,шӹдештӓрӓш,ರೇಗಿಸು
1081,schlagen::V,пӓрен колташ,ಹೊಡೆ
1082,schlagen::V,хӹрӹктен колташ,ಹೊಡೆ
1083,treten::V,чымаш,ಒದೆ
1084,stechen::V,пышкылаш,ಚುಚ್ಚು
1085,stoßen::V,шыркедӓш,ತಳ್ಳು
1086,stehlen::V,шолышт толаш,ಕದಿ
1087,stören::V,ӓрештӹлӓш,ಕತಕು
1088,belästigen::V,кӓньӹсӹрлӓндӓрӓш,ತೊಂದರೆ
1089,belästigen::V,шытырланыкташ,ತೊಂದರೆ
1090,verbergen::V,шӹлтӓш,ಮರೆಮಾಜು
1091,täuschen::V,алталаш,ಠಕ್ಕಿಸು
1092,täuschen::V,аталаш,ಠಕ್ಕಿಸು
1093,betrügen::V,мошеньӹчӓйӓш,ವಂಚಿಸು
1094,töten::V,пуштын шуаш,ಕೊಲ್ಲು
1095,wohnen::V,ӹлӓш,ವಾಸಿಸು
1096,arbeiten::V,пӓшӓлӓш,ಕೆಲಸ ಮಾಡು
1097,arbeiten::V,ровотаяш,ಕೆಲಸ ಮಾಡು
1098,sammeln::V,погаш,ಸಂಚಯಿಸು
1099,pflücken::V,кӹрӓш,ಬಿಡಿಸು
1100,jagen::V,охотничӓйӓш,ಬೇಟೆಯಾಡು
1101,fischen::V,кол кычаш,ಮೀನು ಹಿಡಿ
1102,fassen::V,кычаш,ಹಿಡಿ
1103,hüten::V,кӹтӓш,ಗುಂಪುಸೇರಿಸು
1104,treiben::V,шуруяш,ದಬ್ಬು
1105,anbinden::V,ялшташ,ಬಿಗಿ
1106,anbinden::V,ялышташ,ಬಿಗಿ
1107,füttern::V,пукшаш,ಮೇಯಿಸು
1108,melken::V,шыпшылаш,ಹಾಲು ಕರೆ
1109,hacken::V,роаш,ತುಂಡರಿಸು
1110,gießen::V,шӓвӓш,ನೀರುಹಾಕು
1111,reifen::V,кӱӓш,ಕಳಿ
1112,reifen::V,поспейӓш,ಕಳಿ
1113,zubereiten::V,йӓмдӹлӓш,ಅಡಿಗೆಮಾಡು
1114,kochen::V,шолташ,ಅಡು
1115,backen::V,кӱктӓш,ಬೇಯಿಸು
1116,braten::V,жӓрӓш,ಕರಿ
1117,umrühren::V,намалаш,ಕಲಕು
1118,stricken::V,пидӓш,ಹೆಣೆ
1119,nähen::V,ыргаш,ಹೊಲಿ
1120,färben::V,пидӓш,ಬಣ್ಣ ಹತ್ತು
1121,reinigen::V,чиӓлтӓш,ಸ್ವಚ್ಛಮಾಡು
1122,waschen::V,мышкаш,ತೊಳೆ
1123,abwischen::V,ӹштӓш,ಒರಸು
1124,spülen::V,шӱӓлтӓш,ಗಲಬರಿಸು
1125,fegen::V,ӹштӓш,ಗುಡಿಸು
1126,kehren::V,ӹштӓш,ಗುಡಿಸು
1127,baden::V,нӱштӹлӓш,ಸ್ನಾನಮಾಡು
1128,sich waschen::V,мышкылташ,ತೊಳೆ
1129,ausziehen::V,кыдашаш,ಬಿಚ್ಚು
1130,anziehen::V,чиӓш,ಹಾಕು
1131,sich anziehen::V,чиӓш,ಹಾಕು
1132,kämmen::V,шерӓш,ಬಾಚು
1133,schmücken::V,цеверемдӓш,ಅಲಂಕರಿಸು
1134,sagen::V,манаш,ಹೇಳು
1135,sagen::V,келесӓш,ಹೇಳು
1136,sprechen::V,манаш,ನುಡಿ
1137,reden::V,шайышташ,ನುಡಿ
1138,sich unterhalten::V,хытыраш,ಹರಟೆ ಹೊಡಿ
1139,sich unterhalten::V,хытыргаш,ಹರಟೆ ಹೊಡಿ
1140,fragen::V,ядаш,ವಿಚಾರಿಸು
1141,bitten::V,ядаш,ಬೇಡು
1142,erzählen::V,келесӓш,ಹೇಳು
1143,mitteilen::V,попаш,ತಿಳಿಸು
1144,mitteilen::V,увертӓш,ತಿಳಿಸು
1145,mitteilen::V,увертӓрӓш,ತಿಳಿಸು
1146,nennen::V,лӹмдӓш,ಹೆಸರಿಡು
1147,rufen::V,ӱжӓш,ಕರೆ
1148,prahlen::V,хайзаш,ಜಂಬ ಕೊಚ್ಚು
1149,prahlen::V,шаргаланаш,ಜಂಬ ಕೊಚ್ಚು
1150,übersetzen::V,вашташ,ಭಾಷಾಂತರಿಸು
1151,denken::V,машанаш,ಯೋಚಿಸು
1152,glauben::V,ӹнянӓш,ನಂಬು
1153,bemerken::V,цаклаш,ಗಮನಿಸು
1154,erkennen::V,пӓлӓш,ಗುರುತುಹಿಡಿ
1155,begreifen::V,ынгылаш,ಗ್ರಹಿಸು
1156,verstehen::V,ынгылаш,ಅರ್ಥಮಾಡಿಕೊ
1157,lernen::V,тыменяш,ಕಲಿ
1158,wissen::V,пӓлӓш,ಅರಿ
1159,sich erinnern an::V,ышештӓрӓш,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1160,vergessen::V,монден кодаш,ಮರೆತುವಿಡು
1161,messen::V,висӓш,ಅಳೆ
1162,zählen::V,шотаяш,ಗಣಿಸು
1163,rechnen::V,шотаяш,ಲೆಕ್ಕ ಹಾಕು
1164,lesen::V,лыдаш,ಓದು
1165,malen::V,рисуяш,ಬಿಡಿಸು
1166,zeichnen::V,ыдырка́лаш,ಬಿಡಿಸು
1167,schreiben::V,вазаш,ಬರೆ
1168,besitzen::V,кы́чаш,ಒಡೆಯನಾಗಿರು
1169,kaufen::V,нӓлӓш,ಕೊಳ್ಳು
1170,verkaufen::V,выжалаш,ಕೊಡು
1171,bezahlen::V,тӱлӓш,ಬೆಲೆತೆರು
1172,zahlen::V,тӱлӓш,ಹಣವನ್ನುಕೊಡು
1173,beherrschen::V,кы́чаш,ಅಧಿಕಾರ ನಡೆಸು
1174,ertragen::V,цӹтӓш,ಸಹಿಸು
1175,Linie::N,,ರೀಖೆ
1176,Strich::N,,ಗೀಟು
1177,jetzt::ADV,,ಈಗ
1178,hinzufügen::V,,ಕೂಡಿಸು
