,Concept_ID,et,os
764,erster::A,esimene,фыццаг
765,erster::A,esimene,фыццӕгӕм
766,zweiter::A,teine,дыккаг
767,zweiter::A,teine,дыккæгæм
768,dritter::A,kolmas,æртыккаг
769,dritter::A,kolmas,æртыккæгæм
770,letzter::A,viimane,фӕстаг
771,allein::ADV,üksi,иунæг
772,auf einmal::ADV,korraga,уайтагъд
773,auf einmal::ADV,korraga,æвиппайды
774,auf einmal::ADV,korraga,æваст
775,auf einmal::ADV,ühekorraga,уайтагъд
776,auf einmal::ADV,ühekorraga,æвиппайды
777,auf einmal::ADV,ühekorraga,æваст
778,zusammen::ADV,koos,иумӕ
779,zusammen::ADV,üheskoos,иумӕ
780,lange::ADV,kaua,бирæ рæстæг
781,plötzlich::ADV,äkki,æвиппайды
782,plötzlich::ADV,äkki,æваст
783,plötzlich::ADV,järsku,æвиппайды
784,plötzlich::ADV,järsku,æваст
785,sofort::ADV,kohe,уыцы сахат
786,sofort::ADV,kohe,уайтагъд
787,später::ADV,hiljem,фæстæдæр
788,jetzt::ADV,nüüd,ныр
789,heute::ADV,täna,абон
790,morgen::ADV,homme,райсом
791,bald::ADV,pea,тагъд
792,bald::ADV,pea,рæхджы
793,bald::ADV,varsti,тагъд
794,bald::ADV,varsti,рæхджы
795,dann::ADV,siis,стæй
796,gestern::ADV,eile,знон
797,einst::ADV,vanasti,кӕддӕр
798,damals::ADV,tookord,уæд
799,danach::ADV,seejärel,стæй
800,danach::ADV,seejärel,уый фæстæ
801,vorher::ADV,enne,раздæр
802,zuerst::ADV,enne,фыццаг
803,zuerst::ADV,esmalt,фыццаг
804,einmal::ADV,kord,иу хатт
805,einmal::ADV,üks kord,иу хатт
806,manchmal::ADV,mõnikord,хатт
807,oft::ADV,tihti,арæх
808,oft::ADV,sageli,арæх
809,immer::ADV,ikka,ӕдзух
810,immer::ADV,alati,ӕдзух
811,niemals::ADV,mitte kunagi,никуы
812,niemals::ADV,mitte kunagi,никæд
813,hier::ADV,siin,ам
814,hierhin::ADV,siia,ардӕм
815,von hier::ADV,siit,ардыгæй
816,dort::ADV,seal,уым
817,dorthin::ADV,sinna,уырдӕм
818,geradeaus::ADV,otse edasi,æргом
819,vorwärts::ADV,edasi,размӕ
820,rückwärts::ADV,tagurpidi,фӕстӕмӕ
821,zurück::ADV,tagasi,фӕстӕмӕ
822,unten::ADV,all,дæлæ
823,unten::ADV,all,дæлейы
824,unten::ADV,all,бынæй
825,unten::ADV,allpool,дæлæ
826,unten::ADV,allpool,дæлейы
827,unten::ADV,allpool,бынæй
828,hinab::ADV,alla,дӕлӕмӕ
829,hinab::ADV,alla,уырдыгмӕ
830,oben::ADV,ülal,уӕле
831,hinauf::ADV,üles,уӕлӕмӕ
832,überall::ADV,kõikjal,алыран
833,überall::ADV,kõikjal,алкæм
834,überall::ADV,kõikjal,кæмдæриддæр
835,nicht::ADV,ei,нӕ
836,nicht::ADV,mitte,нӕ
837,ein wenig::ADV,veidi,чысыл
838,ein wenig::ADV,natuke,чысыл
839,kaum::ADV,vaevalt,цъус
840,sehr::ADV,väga,тынг
841,sehr::ADV,väga,иттӕг
842,so::ADV,nii,афтӕ
843,noch::ADV,veel,ма
844,nur::ADV,ainult,канд
845,nur::ADV,ainult,ӕрмӕст
846,schon::ADV,juba,нырид
847,wieder::ADV,jälle,ногӕй
848,vergebens::ADV,asjata,дзæгъæлы
849,vergebens::ADV,asjata,уæгъды
850,vergebens::ADV,asjata,æнæхъуаджы
851,vor::PRP,ees,разы
852,hinter::PRP,taha,фӕстӕ
853,unter::PRP,all,бын
854,durch::PRP,läbi,æхсæнты
855,durch::PRP,kaudu,æхсæнты
856,neben::PRP,kõrval,цур
857,zwischen::PRP,vahel,астӕу
858,wegen::PRP,tõttu,тыххай
859,wegen::PRP,pärast,тыххай
860,dies::PRN,see,ай
861,das::PRN,see,уый
862,alles::PRN,kõik,алцы
863,alles::PRN,kõik,æппæтдæр
864,alles::PRN,kõik,иууылдӕр
865,ich::PRN,mina,æз
866,du::PRN,sina,ды
867,er::PRN,tema,уый
868,wir::PRN,me,мах
869,ihr::PRN,te,сымах
870,sie::PRN,nad,уыдон
871,was::FPRN,mis,цы
872,wer::FPRN,kes,чи
873,wo::FADV,kus,кӕм
874,wohin::FADV,kuhu,кӕдӕм
875,wie::FADV,kuidas,куыд
876,warum::FADV,miks,цӕмӕн
877,wieviel::FNUM,mitu,цал
878,wieviel::FNUM,kui palju,цал
879,eins::NUM,üks,иу
880,zwei::NUM,kaks,дыууӕ
881,drei::NUM,kolm,ӕртӕ
882,vier::NUM,neli,цыппар
883,fünf::NUM,viis,фондз
884,sechs::NUM,kuus,ӕхсӕз
885,sieben::NUM,seitse,авд
886,acht::NUM,kaheksa,аст
887,neun::NUM,üheksa,фараст
888,zehn::NUM,kümme,дӕс
889,elf::NUM,üksteist,иуæндæс
890,zwölf::NUM,kaksteist,дыууадæс
891,zwanzig::NUM,kakskümmend,дыууын
892,dreißig::NUM,kolmkümmend,æртын
893,dreißig::NUM,kolmkümmend,дæсæмæссæдз
894,vierzig::NUM,nelikümmend,цыппор
895,vierzig::NUM,nelikümmend,цыппур
896,vierzig::NUM,nelikümmend,дыууиссæдзы
897,fünfzig::NUM,viiskümmend,фӕндзай
898,sechzig::NUM,kuuskümmend,æхсай
899,sechzig::NUM,kuuskümmend,æртиссæдзы
900,siebzig::NUM,seitsekümmend,æвдай
901,siebzig::NUM,seitsekümmend,дæс æмæ æртиссæдзы
902,achtzig::NUM,kaheksakümmend,цыппарыссæдзы
903,achtzig::NUM,kaheksakümmend,æстай
904,neunzig::NUM,üheksakümmend,нæуæдз
905,neunzig::NUM,üheksakümmend,дæс æмæ цыппарыссæдзы
906,hundert::NUM,sada,сӕдӕ
907,tausend::NUM,tuhat,мин
908,und::CNJ,ja,ӕмӕ
909,oder::CNJ,või,кӕнӕ
910,stehen::V,seisma,лӕууын
911,sitzen::V,istuma,бадын
912,liegen::V,lamama,хуыссын
913,hängen::V,rippuma,ауыгъд уын
914,werden::V,saama,суӕвын
915,werden::V,hakkama,суӕвын
916,passieren::V,juhtuma,æрцæуын
917,beginnen::V,algama,райдайын
918,beginnen::V,hakkama,райдайын
919,enden::V,lõppema,фæуын
920,wechseln::V,vahelduma,ивын
921,aufgehen[Sonne]::V,tõusma,скæсын
922,untergehen[Sonne]::V,loojuma, аныгуылын
923,scheinen[Sonne]::V,paistma,рухс кӕнын
924,donnern::V,kõmisema,нæрын
925,wehen::V,puhuma,дымын
926,strömen::V,voolama,кӕлын
927,fließen::V,voolama,цæуын
928,fließen::V,voolama,уайын
929,fließen::V,voolama,кæлын
930,sich drehen::V,pöörduma,зилын
931,schwanken::V,kõikuma,æнкъуысын
932,schwingen::V,võnkuma,æнкъуысын
933,schwingen::V,võnkuma,змæлын
934,fallen::V,langema,хауын
935,brennen::V,põlema,судзын
936,rauchen::V,suitsema,фæздæг кæнын
937,regnen::V,sadama,уарын
938,gefrieren::V,kinni külmuma,сӕлын
939,tauen::V,sulama,стайын
940,schmelzen::V,sulama,тайын
941,trocknen::V,kuivama,хус кæнын
942,sieden::V,keema,фыцын
943,faulen::V,mädanema,ӕмбийын
944,verfaulen::V,mädanema,бамбийын
945,reißen::V,rebenema,скъуийын
946,versinken::V,uppuma,дӕлдон_кӕнын
947,vergehen::V,mööduma,аивгъуийын
948,erscheinen::V,ilmuma,разынын
949,verschwinden::V,kaduma,фæтары уын
950,verschwinden::V,kaduma,фæдæлдзæх уын
951,verschwinden::V,kaduma,фесæфын
952,verschwinden::V,kaduma,æрбайсæфын
953,sinken::V,vajuma,дæлæмæ æрхауын
954,sinken::V,langema,дæлæмæ æрхауын
955,abnehmen::V,vähenema,фæкъаддæр уын
956,abnehmen::V,vähenema,фæцух уын
957,abnehmen::V,kahenema,фæкъаддæр уын
958,abnehmen::V,kahenema,фæцух уын
959,zunehmen::V,kasvama,фæфылдæр уын
960,zunehmen::V,kasvama,сбирæ уын
961,zunehmen::V,kasvama,сахадын
962,steigen::V,tõusma,сыстын
963,steigen::V,üles minema,сыстын
964,wachsen::V,kasvama,рӕзын
965,glänzen::V,läikimä,ӕрттивын
966,funkeln::V,sädelema,тыбар-тыбур_кӕнын
967,lärmen::V,lärmama,хъæлæба кæнын
968,läuten::V,helisema,цæгъдын
969,klingeln::V,helisema,цæгъдын
970,klirren::V,kõlisema,дзыгъал-мыгъул кæнын
971,klirren::V,kõlisema,дзæгъ-дзæгъ кæнын
972,brausen::V,kohisema,абухын
973,rauschen::V,kohisema,
974,klingen::V,kõlama,зæлын
975,klingen::V,kõlama,азæлын
976,klingen::V,kõlama,хъуысын
977,bellen::V,haukuma,рæйын
978,heulen::V,uluma,ниуын
979,blasen::V,puhuma,фу кӕнын
980,pfeifen::V,vilistama,æхситт кæнын
981,pfeifen::V,vilistama,къуыззитт кæнын
982,schreien::V,karjuma,хъӕр кӕнын
983,stöhnen::V,oigama,хъæрзын
984,stöhnen::V,oigama,дзыназын
985,zittern::V,värisema,ризын
986,leben::V,elama,цӕрын
987,leben::V,elus olema,цӕрын
988,geboren werden::V,sündima,райгуырын
989,atmen::V,hingama,улӕфын
990,trinken::V,jooma,нуазын
991,essen::V,sööma,хӕрын
992,schlucken::V,neelama,ныхъуырын
993,müde werden::V,väsima,бафæллайын
994,müde werden::V,väsima,бафæлмæцын
995,müde werden::V,väsima,сфæлмæцын
996,einschlafen::V,uinuma,бафынæй уын
997,schlafen::V,magama,хуыссын
998,schlafen::V,magama,фынӕй кӕнын
999,aufwachen::V,ärkama,райхъал уын
1000,aufstehen::V,ärkama,стын
1001,aufstehen::V,üles tõusma,стын
1002,sich erholen::V,puhkama,фæллад уадзын
1003,sich erholen::V,puhkama,улæфын
1004,krank werden::V,haigestuma,фӕрынчын уын
1005,krank werden::V,haigeks jääma,фӕрынчын уын
1006,krank sein::V,haige olema,сӕйын
1007,schmerzen::V,valutama,риссын
1008,husten::V,köhima,хуыфын
1009,genesen::V,toibuma,сдзæбæх уын
1010,genesen::V,toibuma,рандидзын
1011,genesen::V,toibuma,сæндидзын
1012,sterben::V,surema,мӕлын
1013,umkommen::V,surma saama,фесæфын
1014,umkommen::V,surma saama,байсæфын
1015,umkommen::V,surma saama,бабын уын
1016,umkommen::V,surma saama,мард фæуын
1017,sich bewegen::V,liikuma,тæлфын
1018,sich bewegen::V,liikuma,цæуын
1019,sich rühren::V,liikuma,змӕлын
1020,sich erheben::V,kerkima,стын
1021,sich setzen::V,istet võtma,сбадын
1022,hinfallen::V,kukkuma,ӕрхауын
1023,hinfallen::V,maha kukkuma,ӕрхауын
1024,laufen::V,kõndima,цӕуын
1025,laufen::V,kõndima,рацу-бацу_кӕнын
1026,schreiten::V,astuma,къахдзæф кæнын
1027,schreiten::V,astuma,санчъех кæнын
1028,schreiten::V,astuma,цæуын
1029,spazierengehen::V,jalutama,озер кæнын
1030,spazierengehen::V,jalutama,тезгъо кæнын
1031,eilen::V,ruttama,тагъд кæнын
1032,eilen::V,ruttama,тындзын
1033,eilen::V,kiirustama,тагъд кæнын
1034,eilen::V,kiirustama,тындзын
1035,sich beeilen::V,ruttama,тагъд кæнын
1036,sich beeilen::V,ruttama,тындзын
1037,sich beeilen::V,kiirustama,тагъд кæнын
1038,sich beeilen::V,kiirustama,тындзын
1039,sausen::V,kihutama,уайын
1040,sausen::V,kihutama,тæхын
1041,sausen::V,tormama,уайын
1042,sausen::V,tormama,тæхын
1043,rennen::V,jooksma,згъорын
1044,rennen::V,kihutama,згъорын
1045,springen::V,hüppama,гæпп кæнын
1046,springen::V,hüppama,сæррæтт кæнын
1047,springen::V,hüppama,лиуырын
1048,klettern::V,ronima,хилын
1049,schaukeln::V,kiikuma,хецъро кæнын
1050,schaukeln::V,kiikuma,херыйыл бадын
1051,kriechen::V,roomama,бырын
1052,schwimmen::V,ujuma,ленк кӕнын
1053,tauchen::V,sukelduma,ныгъуылын
1054,rudern::V,sõudma,бæлæгъ тæрын
1055,rudern::V,sõudma,чема тæрын
1056,fahren::V,sõitma,цӕуын
1057,fliegen::V,lendama,тӕхын
1058,gehen::V,käima,цӕуын
1059,gehen::V,minema,цӕуын
1060,weggehen::V,ära minema,ацӕуын
1061,weggehen::V,välja minema,ацӕуын
1062,abfahren::V,väljuma,араст уын
1063,abfahren::V,ära sõitma,араст уын
1064,anhalten::V,peatuma,æрлæууын
1065,hineingehen::V,sisenema,мидæмæ цæуын
1066,hineingehen::V,sisse minema,мидæмæ цæуын
1067,eintreten::V,sisenema,бацӕуын
1068,eintreten::V,sisse astuma,бацӕуын
1069,kommen::V,tulema,æрцæуын
1070,ankommen::V,saabuma,æрцæуын
1071,zurückkommen::V,tagasi tulema,раздæхын
1072,zurückkommen::V,tagasi tulema,фæстæмæ_раздæхын
1073,zurückkommen::V,tagasi tulema,æрбаздæхын
1074,zurückkommen::V,tagasi tulema,аздæхын
1075,bleiben::V,jääma,лӕууын
1076,warten::V,ootama,ӕнхъӕлмӕ кӕсын
1077,erwarten::V,ootama,ӕнхъӕлмӕ кӕсын
1078,erwarten::V,lootma,ӕнхъӕлмӕ кӕсын
1079,suchen::V,otsima,агурын
1080,finden::V,leidma,ссарын
1081,versuchen::V,püüdma,фӕлварын
1082,versuchen::V,üritama,фӕлварын
1083,versuchen::V,katsetama,фӕлварын
1084,vorbereiten::V,valmistama,бацаттæ кæнын
1085,vorbereiten::V,valmistama,æрæввонг кæнын
1086,lieben::V,armastama,уарзын
1087,mögen::V,sallima,зæрдæмæ цæуын
1088,mögen::V,meeldima,зæрдæмæ цæуын
1089,lachen::V,naerma,худын
1090,rühren::V,liigutama,зæрдæ суынгæг кæнын
1091,rühren::V,heldima panema,зæрдæ суынгæг кæнын
1092,weinen::V,nutma,кӕуын
1093,schimpfen::V,sõimama,æлгъитын
1094,sich ärgern::V,ärrituma,мæсты кæнын
1095,sich ärgern::V,vihastuma,мæсты кæнын
1096,sich fürchten::V,kartma,тæрсын
1097,sich fürchten::V,hirmu tundma,тæрсын
1098,fürchten::V,kartma,тæрсын
1099,fliehen::V,põgenema,лидзын
1100,flüchten::V,põgenema,алидзын
1101,sehen::V,nägema,уынын
1102,anschauen::V,vaatama,акӕсын
1103,ansehen::V,vaatama,кӕсын
1104,hören::V,kuulma,хъусын
1105,zuhören::V,kuulama,хъусын
1106,probieren::V,proovima,уынын
1107,probieren::V,proovima,аходын
1108,riechen::V,nuusutama,смудын
1109,fühlen::V,tundma,ӕнкъарын
1110,scheinen::V,näida,зынын
1111,scheinen::V,ilmuda,зынын
1112,zu sehen sein::V,ilmuma,зынын
1113,vernehmen::V,üle kuulama,фехъусын
1114,frieren::V,külmetada,сийын
1115,tun::V,tegema,кӕнын
1116,können::V,võima,фӕразын
1117,können::V,oskama,фӕразын
1118,wollen::V,tahtma,фӕндын
1119,anfangen::V,hakkama,райдайын
1120,anfangen::V,alustama,райдайын
1121,beenden::V,lõpetama,фӕуын
1122,aufhören::V,lakkama,банцайын
1123,aufhören::V,lakkama,фенцайын
1124,gelingen::V,õnnestuma,бантысын
1125,geraten::V,jõudma,разынын
1126,öffnen::V,avama,гом кӕнын
1127,schließen::V,sulgema,ӕхгӕнын
1128,stellen::V,panema,ӕвӕрын
1129,stellen::V,asetama,ӕвӕрын
1130,setzen::V,panema,сбадын кӕнын
1131,legen::V,panema,ӕрӕвӕрын
1132,legen::V,asetama,ӕрӕвӕрын
1133,berühren::V,riivama,агайын
1134,berühren::V,puudutama,агайын
1135,verbinden::V,ühendama,бӕттын
1136,bedecken::V,katma,ӕмбӕрзын
1137,aufhängen::V,riputama,ауындзын
1138,anzünden::V,süütama,ссудзын
1139,aufheben::V,üles tõstma,сисын
1140,zurücklassen::V,jätma,ныууадзын
1141,verlieren::V,kaotama,фесафын
1142,fallen lassen::V,maha pillama,ӕрӕппарын
1143,fallen lassen::V,maha pillama,къухтӕй феуӕгъд кӕнын
1144,fallen lassen::V,kukkuda laskma,ӕрӕппарын
1145,fallen lassen::V,kukkuda laskma,къухтӕй феуӕгъд кӕнын
1146,machen::V,tegema,саразын
1147,herstellen::V,valmistama,сцæттæ кæнын
1148,herstellen::V,valmistama,саразын
1149,bauen::V,ehitama,амайын
1150,reparieren::V,parandama,æмпъузын
1151,reparieren::V,parandama,цалцæг кæнын
1152,verbessern::V,parandama,фæхуыздæр кæнын
1153,ändern::V,muutma,аивын
1154,ändern::V,ümber tegema,аивын
1155,graben::V,kaevama,къахын
1156,beugen::V,painutama,æркъæдз кæнын
1157,beugen::V,painutama,æртасын кæнын
1158,biegen::V,painutama,тасын кӕнын
1159,drehen::V,keerama,здухын
1160,wenden::V,ümber pöörama,афæлдахын
1161,wenden::V,ümber pöörama,рафæлдахын
1162,umdrehen::V,ümber keerama,афæлдахын
1163,heben::V,tõstma,сдарын
1164,heben::V,tõstma,схæцын
1165,hochheben::V,üles tõstma,уæлæмæ хæцын
1166,hochheben::V,kõrgele tõstma,уæлæмæ хæцын
1167,ergreifen::V,haarama,фӕлӕбурын
1168,halten::V,hoidma,дарын
1169,drücken::V,pigistama,æлхъивын
1170,drücken::V,pigistama,хæцын
1171,schieben::V,lükkama,схойын
1172,kratzen::V,kraapima,хафын
1173,lecken::V,lakkuma,сдæрын
1174,beißen::V,purema,хæцын
1175,beißen::V,hammustama,хæцын
1176,abreißen::V,rebima,ратонын
1177,abreißen::V,ära rebima,ратонын
1178,abschneiden::V,ära lõikama,ралыг кӕнын
1179,binden::V,siduma,бабӕттын
1180,stecken::V,pistma,ныссадзын
1181,brechen::V,murdma,асæттын
1182,brechen::V,murdma,басæттын
1183,brechen::V,murdma,ныссæттын
1184,klopfen::V,koputama,хойын
1185,klopfen::V,koputama,гуыпп-гуыпп кæнын
1186,klopfen::V,koputama,къуырцц-къуырцц кæнын
1187,hauen::V,lööma,цӕвын
1188,hauen::V,lööma,нӕмын
1189,kleben::V,kleepima,ныхасын
1190,kleben::V,kleepima,æндадзын
1191,reiben::V,hõõruma,сӕрфын
1192,reiben::V,hõõruma,хафын
1193,streichen::V,silitama,байсæрдын
1194,streichen::V,silitama,сахорын
1195,schleifen::V,lihvima,ссын
1196,schleifen::V,lihvima,цыргъ кӕнын
1197,schleifen::V,teritama,ссын
1198,schleifen::V,teritama,цыргъ кӕнын
1199,schneiden::V,lõikama,кӕрдын
1200,rütteln::V,raputama,æнкъусын
1201,schütteln::V,raputama,уигъын
1202,schütteln::V,loksutama,уигъын
1203,schwenken::V,vehkima,тилын
1204,schwenken::V,vehkima,уигъын
1205,schwenken::V,lehvitama,тилын
1206,schwenken::V,lehvitama,уигъын
1207,schütten::V,kallama,ныккӕнын
1208,füllen::V,täitma,байдзаг кæнын
1209,einwickeln::V,sisse mähkima,батухын
1210,tragen::V,kandma,хӕссын
1211,schleppen::V,tassima,ласын
1212,schleppen::V,lohistama,ласын
1213,ziehen::V,vedama,ласын
1214,ziehen::V,tõmbama,ласын
1215,aufbewahren::V,säilitama,æвæрын
1216,aufbewahren::V,alal hoidma,æвæрын
1217,werfen::V,viskama,зыввытт кӕнын
1218,fangen::V,püüdma,ӕрцахсын
1219,packen::V,kinni haarama,рацахсын
1220,packen::V,kinni võtma,рацахсын
1221,verstecken::V,peitma,æмбæхсын
1222,verstecken::V,peitma,нымæхсын
1223,teilen::V,jagama,уарын
1224,teilen::V,jaotama,уарын
1225,schicken::V,saatma,ӕрвитын
1226,bringen::V,viima,æрхæссын
1227,bringen::V,viima,æрбахæссын
1228,hinzufügen::V,lisama,ӕфтауын
1229,bekommen::V,saama,ссарын
1230,bekommen::V,saama,сфæрæз кæнын
1231,bekommen::V,saama,самал кæнын
1232,erhalten::V,saama,райсын
1233,nehmen::V,võtma,райсын
1234,wählen::V,valima,равзарын
1235,auswählen::V,valima,авзарын
1236,bewahren::V,hoidma,бавæрын
1237,bewahren::V,hoidma,нывæрын
1238,behindern::V,takistama,цæлхдур æвæрын
1239,behindern::V,takistama,ныхдур æвæрын
1240,behindern::V,takistama,къуылымпы кæнын
1241,behindern::V,takistama,хъыг дарын
1242,verderben::V,rikkuma,фесафын
1243,beschädigen::V,rikkuma,халын
1244,zerbrechen::V,katki tegema,асӕттын
1245,zerreißen::V,katki rebima,аскъуынын
1246,zerstören::V,purustama,фехалын
1247,verbrennen::V,põletama,басудзын
1248,geben::V,andma,дӕттын
1249,reichen::V,andma,адæттын
1250,reichen::V,ulatama,адæттын
1251,schenken::V,kinkima,лæвар кæнын
1252,versprechen::V,lubama,дзырд раттын
1253,versprechen::V,lubama,зӕрдӕ бавӕрын
1254,versprechen::V,tõotama,дзырд раттын
1255,versprechen::V,tõotama,зӕрдӕ бавӕрын
1256,wünschen::V,soovima,зæрдæ зæгъы
1257,loben::V,kiitma,раппӕлын
1258,küssen::V,suudlema,пъа кæнын
1259,küssen::V,suudlema,ба кæнын
1260,wiegen::V,hällitama,узын
1261,zudecken::V,kaanetama,бамбӕрзын
1262,zudecken::V,kinni katma,бамбӕрзын
1263,wecken::V,äratama,райхъал кӕнын
1264,zeigen::V,näitama,амонын
1265,führen::V,juhatama,кӕнын
1266,führen::V,juhatama,фæкæнын
1267,lehren::V,õpetama,ахуыр кæнын
1268,unterrichten::V,õpetama,ахуыр кæнын
1269,aufziehen::V,üles kasvatama,хъомыл кӕнын
1270,leiten::V,juhtima,разамынд дӕттын
1271,antreiben::V,ergutama,тагъд кæнын
1272,antreiben::V,ergutama,рог кæнын
1273,lassen::V,laskma,кæнын
1274,einladen::V,kutsuma,ӕрхонын
1275,einladen::V,kutsuma,ӕрбахонын
1276,vereinigen::V,ühendama,баиу кӕнын
1277,besuchen::V,külastama,абæрæг кæнын
1278,besuchen::V,külastama,бабæрæг кæнын
1279,besuchen::V,külastama,бауайын
1280,treffen::V,kohtama,фембæлын
1281,sich versammeln::V,kogunema,æрæмбырд уын
1282,spielen::V,mängima,хъазын
1283,singen::V,laulma,зарын
1284,tanzen::V,tantsima,кафын
1285,sich trennen::V,lahku minema,фæйнæрдæм фæцæуын айхæлын
1286,verlassen::V,maha jätma,ныууадзын
1287,retten::V,päästma,фервӕзын кӕнын
1288,bewachen::V,valvama,хъахъхъӕнын
1289,schützen::V,kaitsma,хъахъхъӕнын
1290,verteidigen::V,kaitsma,бахизын
1291,sich schlagen::V,kaklema,хыл кæнын
1292,schießen::V,tulistama,ӕхсын
1293,siegen::V,võitma,басӕттын
1294,siegen::V,võitma,фӕуӕлахиз уӕвын
1295,ärgern::V,ärritama,мӕсты кӕнын
1296,ärgern::V,vihastama,мӕсты кӕнын
1297,schlagen::V,lööma,ныццæвын
1298,treten::V,sõtkuma,
1299,stechen::V,pistma,фæрæхойын
1300,stechen::V,torkama,фæрæхойын
1301,stoßen::V,tõukama,риуыгъын
1302,stehlen::V,varastama,давын
1303,stören::V,segama,хъыгдарын
1304,stören::V,häirima,хъыгдарын
1305,belästigen::V,ahistama,хъыгдарын
1306,verbergen::V,peitma,бамбӕхсын
1307,verbergen::V,peitma,басусӕг кӕнын
1308,verbergen::V,varjama,бамбӕхсын
1309,verbergen::V,varjama,басусӕг кӕнын
1310,täuschen::V,petma,фӕливын
1311,täuschen::V,petma,асайын
1312,täuschen::V,tüssama,фӕливын
1313,täuschen::V,tüssama,асайын
1314,betrügen::V,petma,асайын
1315,betrügen::V,tüssama,асайын
1316,betrügen::V,truudust murtma,асайын
1317,töten::V,tapma,амарын
1318,töten::V,surmama,амарын
1319,wohnen::V,elama,цӕрын
1320,arbeiten::V,töötama,кусын
1321,sammeln::V,koguma,æртонын
1322,sammeln::V,korjama,æртонын
1323,pflücken::V,noppima,тонын
1324,jagen::V,jahtima,цуан кæнын
1325,fischen::V,kalastama,кæсаг ахсын æнгуырæй
1326,fischen::V,kalastama,æнгуыр дарын
1327,fischen::V,kala püüdma,кæсаг ахсын æнгуырæй
1328,fischen::V,kala püüdma,æнгуыр дарын
1329,fassen::V,püüdma,ӕрцахсын
1330,hüten::V,karjatama,хизын
1331,treiben::V,ajama,скъӕрын
1332,anbinden::V,kinni siduma,бабæттын
1333,anbinden::V,kinni siduma,æрбæттын
1334,füttern::V,söötma,холлаг дæттын
1335,füttern::V,söötma,холлаг æвæрын
1336,füttern::V,söötma,дарын
1337,melken::V,lüpsma,дуцын
1338,hacken::V,raiuma,кæрдын
1339,hacken::V,raiuma,лыгтæ кæнын
1340,hacken::V,lõhkuma,кæрдын
1341,hacken::V,lõhkuma,лыгтæ кæнын
1342,gießen::V,kastma,бакалын
1343,reifen::V,valmima,срæгъæд уын
1344,reifen::V,valmima,сцæттæ уын
1345,zubereiten::V,valmistama,сцӕттӕ кӕнын
1346,kochen::V,keetma,фыцын
1347,backen::V,küpsetama,фыцын
1348,braten::V,praadima,цурын
1349,umrühren::V,segama,ахæццæ кæнын
1350,umrühren::V,segama,азмæнтын
1351,umrühren::V,segama,астауын
1352,stricken::V,kuduma,кæнын
1353,stricken::V,kuduma,бийын
1354,nähen::V,õmblema,хуыйын
1355,färben::V,värvima,ахорын
1356,reinigen::V,puhastama,ссыгъдæг кæнын
1357,reinigen::V,puhastama,ныссыгъдæг кæнын
1358,reinigen::V,puhastama,ныссæрфын
1359,waschen::V,pesema,ӕхсын
1360,abwischen::V,puhtaks pühkima,сӕрфын
1361,spülen::V,uhtma,æнхъæвзын
1362,fegen::V,pühkima,мӕрзын
1363,kehren::V,pühkima,мӕрзын
1364,baden::V,suplema,хи найын
1365,baden::V,kümblema,хи найын
1366,sich waschen::V,end pesema,хи æхсын
1367,ausziehen::V,käest võtma,ласын
1368,ausziehen::V,jalast võtma,ласын
1369,ausziehen::V,seljast võtma,ласын
1370,anziehen::V,jalga panema,скæнын
1371,sich anziehen::V,riietuma,дзаума скæнын
1372,sich anziehen::V,riietuma,дарæс скæнын
1373,kämmen::V,kammima,ныффасын
1374,kämmen::V,kammima,æрфасын
1375,schmücken::V,kaunistama,фӕлындын
1376,sagen::V,ütlema,зæгъын
1377,sprechen::V,rääkima,дзурын
1378,sprechen::V,kõnelema,дзурын
1379,reden::V,kõnelema,ныхас кӕнын
1380,sich unterhalten::V,vestlema,ныхас кæнын
1381,fragen::V,küsima,фӕрсын
1382,bitten::V,paluma,курын
1383,erzählen::V,jutustama,радзурын
1384,erzählen::V,jutustama,ратаурæгъ кæнын
1385,mitteilen::V,teatama,фехъусын кæнын
1386,mitteilen::V,teada andma,фехъусын кæнын
1387,nennen::V,nimetama,хонын
1388,rufen::V,kutsuma,сидын
1389,prahlen::V,hooplema,ӕппӕлын
1390,übersetzen::V,tõlkima,ратæлмац кæнын
1391,denken::V,mõtlema,ӕнхъӕлын
1392,denken::V,mõtlema,хъуыды кӕнын
1393,glauben::V,uskuma,уырнын
1394,bemerken::V,märkama,фенын
1395,erkennen::V,ära tundma,базонын
1396,begreifen::V,aru saama,ӕмбарын
1397,begreifen::V,aru saama,бамбарын
1398,verstehen::V,mõistma,
1399,lernen::V,õppima,ахуыр кӕнын
1400,wissen::V,teadma,зонын
1401,sich erinnern an::V,mäletama,зæрдыл æрлæууын
1402,sich erinnern an::V,mäletama,æрымысын
1403,sich erinnern an::V,mäletama,æрбаймысын
1404,sich erinnern an::V,mäletama,æрхъуыды кæнын
1405,vergessen::V,unustama,ферох кæнын
1406,vergessen::V,unustama,айрох кæнын
1407,messen::V,mõõtma,барын
1408,zählen::V,loendama,нымайын
1409,rechnen::V,arvutama,хынцын
1410,lesen::V,lugema,кӕсын
1411,lesen::V,lugema,фӕрсын
1412,malen::V,maalima,ныв кӕнын
1413,zeichnen::V,joonistama,ныв кӕнын
1414,schreiben::V,kirjutama,фыссын
1415,besitzen::V,omama,хицау уын
1416,kaufen::V,ostma,балхӕнын
1417,verkaufen::V,müüma,уӕй кӕнын
1418,bezahlen::V,tasuma,бафидын
