,Concept_ID,xal,el
718,linker::A,зүн,αριστερός
719,rechter::A,барун,δεξιός
720,anderer::A,талдан,άλλος
721,erster::A,негдгч,πρώτος
722,zweiter::A,хойрдгч,δεύτερος
723,dritter::A,һурвдгч,τρίτος
724,letzter::A,отхн,τελευταίος
725,allein::ADV,һанцарн,μόνος
726,auf einmal::ADV,нег дәкҗ,εφάπαξ
727,zusammen::ADV,хамдан,μαζί
728,lange::ADV,удан,πολύν καιρό
729,plötzlich::ADV,генткн,έξαφνα
730,sofort::ADV,дарунь,αμέσως
731,später::ADV,сүүлд,αργότερα
732,jetzt::ADV,ода,τώρα
733,heute::ADV,эндр,σήμερα
734,morgen::ADV,маңһдур,αύριο
735,bald::ADV,дарунь,σε λίγο
736,bald::ADV,дарунь,εντός ολίγου
737,dann::ADV,дәкәд,ύστερα
738,gestern::ADV,өцклдүр,χτες
739,einst::ADV,нег саамд,ποτέ
740,einst::ADV,нег саамд,άλλοτε
741,damals::ADV,тиигхд,τότε
742,danach::ADV,тегәд,μετά
743,danach::ADV,тегәд,ύστερα
744,vorher::ADV,урд,πριν
745,vorher::ADV,урд,προηγουμένως
746,zuerst::ADV,түрүләд,πρώτα
747,einmal::ADV,нег дәкҗ,μία φορά
748,manchmal::ADV,зәрмдән,κάποτε
749,oft::ADV,хара биш,συχνά
750,oft::ADV,хара биш,πολλές φορές
751,oft::ADV,хатяр биш,συχνά
752,oft::ADV,хатяр биш,πολλές φορές
753,oft::ADV,дару-дарунь,συχνά
754,oft::ADV,дару-дарунь,πολλές φορές
755,immer::ADV,оньдинд,πάντα
756,immer::ADV,оньдинд,πάντοτε
757,niemals::ADV,кезә чмгн биш,ποτέ
758,hier::ADV,энд,εδώ
759,hier::ADV,энүнд,εδώ
760,hierhin::ADV,нааран,εδώ
761,von hier::ADV,эндәс,από δω
762,dort::ADV,тенд,εκεί
763,dorthin::ADV,тиигән,προς τα κει
764,geradeaus::ADV,шуд,κατευθείαν
765,vorwärts::ADV,уралан,εμπρός
766,rückwärts::ADV,гедргән,πίσω
767,zurück::ADV,хәрү,πίσω
768,unten::ADV,дор,κάτω
769,hinab::ADV,дор,προς τα κάτω
770,hinab::ADV,доракшан,προς τα κάτω
771,oben::ADV,деер,πάνω
772,oben::ADV,деер,επάνω
773,hinauf::ADV,өөдән,προς τα πάνω
774,hinauf::ADV,деер,προς τα πάνω
775,überall::ADV,альд болв чигн,παντού
776,nicht::ADV,эс,δεν
777,nicht::ADV,биш,δεν
778,nicht::ADV,бичә,δεν
779,ein wenig::ADV,баахн,λιγάκι
780,ein wenig::ADV,баахнар,λιγάκι
781,kaum::ADV,әрә,μόλις
782,sehr::ADV,йир,πολύ
783,so::ADV,иигҗ,έτσι
784,noch::ADV,ода чигн,ακόμα
785,nur::ADV,һанцхн,μόνο
786,schon::ADV,одх,ήδη
787,schon::ADV,одх,κιόλας
788,wieder::ADV,бас,ξανά
789,vergebens::ADV,киидән,μάταια
790,vor::PRP,урд,μπροστά σε
791,vor::PRP,урд,μπροστά από
792,hinter::PRP,ца,πίσω από 
793,unter::PRP,дор,υπό
794,unter::PRP,дор,κάτω από
795,durch::PRP,ивт,διά
796,durch::PRP,ивт,διά μέσου
797,durch::PRP,дундаһур,διά
798,durch::PRP,дундаһур,διά μέσου
799,neben::PRP,хаҗуд,δίπλα σε
800,zwischen::PRP,хоорнд,μεταξύ
801,zwischen::PRP,хоорнд,ανάμεσα σε
802,wegen::PRP,көлтә,για
803,wegen::PRP,көлтә,λόγω
804,wegen::PRP,деерәс,για
805,wegen::PRP,деерәс,λόγω
806,dies::PRN,эн,αυτό
807,das::PRN,тер,το
808,alles::PRN,цуһар,όλα
809,ich::PRN,би,εγώ
810,du::PRN,чи,σύ
811,du::PRN,чи,εσύ
812,er::PRN,тер,αυτός
813,wir::PRN,мадн,εμείς
814,ihr::PRN,та,εσείς
815,sie::PRN,тедн,αυτοί
816,was::FPRN,юн,τι
817,wer::FPRN,кен,ποιος
818,wo::FADV,хама,πού
819,wohin::FADV,хамаран,πού
820,wohin::FADV,хамаран,για πού
821,wie::FADV,яһҗ,πώς
822,wie::FADV,яһад,πώς
823,warum::FADV,юңгад,γιατί
824,wieviel::FNUM,кедү,πόσος
825,eins::NUM,негн,ένα
826,zwei::NUM,хойр,δύο
827,drei::NUM,һурвн,τρία
828,drei::NUM,һурвн,τρεις
829,vier::NUM,дөрвн,τέσσερα
830,vier::NUM,дөрвн,τέσσερις
831,fünf::NUM,тавн,πέντε
832,sechs::NUM,зурһан,έξι
833,sieben::NUM,долан,εφτά
834,acht::NUM,нәәмн,οχτώ
835,neun::NUM,йисн,εννιά
836,zehn::NUM,арвн,δέκα
837,elf::NUM,арвн негн,έντεκα
838,zwölf::NUM,арвн хойр,δώδεκα
839,zwanzig::NUM,хөрн,είκοσι
840,dreißig::NUM,һучн,τριάντα
841,vierzig::NUM,дөчн,σαράντα
842,fünfzig::NUM,тәвн,πενήντα
843,sechzig::NUM,җирн,εξήντα
844,siebzig::NUM,далн,εβδομήντα
845,achtzig::NUM,найн,ογδόντα
846,neunzig::NUM,йирн,ενενήντα
847,hundert::NUM,зун,εκατό
848,tausend::NUM,миңһн,χίλιοι
849,und::CNJ,болн,και
850,oder::CNJ,эс гиҗ,ή
851,oder::CNJ,эс гихлә,ή
852,stehen::V,зогсх,στέκομαι
853,stehen::V,зогсх,είμαι όρθιος
854,sitzen::V,суух,κάθομαι
855,liegen::V,кевтх,είμαι ξαπλωμένος
856,hängen::V,өлгәтә бәәх,κρέμομαι
857,werden::V,болх,γίνομαι
858,passieren::V,болх,συμβαίνω
859,beginnen::V,эклх,αρχίζω
860,enden::V,төгсх,τελειώνω
861,wechseln::V,хүврх,αλλάζω
862,aufgehen[Sonne]::V,һарх,βγαίνω
863,aufgehen[Sonne]::V,һарх,ανατέλλω
864,untergehen[Sonne]::V,орх,δύω
865,untergehen[Sonne]::V,орх,βασιλεύω
866,untergehen[Sonne]::V,сүүрлх,δύω
867,untergehen[Sonne]::V,сүүрлх,βασιλεύω
868,scheinen[Sonne]::V,герлтх,λάμπω
869,donnern::V,күрҗңнх,βροντώ
870,wehen::V,сальклх,φυσώ
871,strömen::V,һооҗх,ρέω
872,strömen::V,һооҗх,τρέχω
873,fließen::V,урсх,ρέω
874,sich drehen::V,эргх,γυρίζω
875,sich drehen::V,эргх,στρέφομαι
876,schwanken::V,дәәвлх,ταλαντεύομαι
877,schwingen::V,нәәхлх,αιωρούμαι
878,schwingen::V,нәәхлх,ταλαντεύομαι
879,fallen::V,унх,πέφτω
880,fallen::V,киисх,πέφτω
881,brennen::V,шатх,καίω
882,rauchen::V,ута һарһх,καπνίζω
883,regnen::V,орх,βρέχω
884,gefrieren::V,мөстх,παγώνω
885,tauen::V,хәәлх,λειώνω
886,schmelzen::V,хәәлх,λειώνω
887,schmelzen::V,хәәлгдх,λειώνω
888,trocknen::V,эврх,στεγνώνω
889,sieden::V,буслх,βράζω
890,faulen::V,үмкәрх,σαπίζω
891,verfaulen::V,илҗрх,σαπίζω
892,reißen::V,тасрх,σχίζω
893,versinken::V,чивх,βουλιάζω
894,versinken::V,чивх,βυθίζομαι
895,vergehen::V,болх,περνώ
896,erscheinen::V,һарх,εμφανίζομαι
897,verschwinden::V,уга болх,χάνομαι
898,verschwinden::V,уга болх,εξαφανίζομαι
899,sinken::V,татгдх,κατεβαίνω
900,abnehmen::V,хасгдх,μειώνομαι 
901,zunehmen::V,өсх,αυξάνω
902,zunehmen::V,өсх,μεγαλώνω
903,steigen::V,немх,ανεβαίνω
904,wachsen::V,өсх,μεγαλώνω
905,wachsen::V,урһх,μεγαλώνω
906,glänzen::V,гилвкх,γυαλίζω
907,funkeln::V,цәклх,αστράφτω
908,funkeln::V,цәклх,σπιθοβολώ
909,lärmen::V,шууглдх,θορυβώ
910,läuten::V,хоңх,χτυπώ 
911,klingeln::V,җиңнулх,κουδουνίζω
912,klirren::V,җиңнх,κουδουνίζω
913,brausen::V,догшрхх,βουΐζω
914,rauschen::V,сарҗңнх,βουΐζω
915,klingen::V,ә һарх,ηχώ
916,bellen::V,хуцх,γαυγίζω
917,heulen::V,уульх,ουρλιάζω
918,blasen::V,үләх,φυσώ
919,pfeifen::V,ишкрх,σφυρίζω
920,schreien::V,хәәкрх,κραυγάζω
921,stöhnen::V,түңшх,βογγώ
922,zittern::V,дагҗннх,τρέμω
923,leben::V,бәәх,ζω
924,geboren werden::V,төрх,γεννιέμαι
925,atmen::V,әмсхлх,αναπνέω
926,trinken::V,уух,πίνω
927,essen::V,идх,τρώω
928,schlucken::V,зальгх,καταπίνω
929,müde werden::V,көшх,κουράζομαι
930,einschlafen::V,унтх,αποκοιμιέμαι
931,schlafen::V,нөөрсх,κοιμάμαι
932,aufwachen::V,серх,ξυπνώ
933,aufstehen::V,босх,σηκώνομαι
934,sich erholen::V,амрх,ξεκουράζομαι
935,krank werden::V,гемтх,αρρωσταίνω
936,krank sein::V,шалтглх,ασθενώ
937,schmerzen::V,өвдх,πονώ
938,husten::V,ханях,βήχω
939,genesen::V,эдгх,θεραπεύομαι
940,sterben::V,үкх,πεθαίνω
941,sterben::V,өңгрх,πεθαίνω
942,umkommen::V,үкх,πεθαίνω
943,sich bewegen::V,көдлх,κουνιέμαι
944,sich bewegen::V,көндрх,κουνιέμαι
945,sich rühren::V,көндрх,σαλεύω
946,sich erheben::V,босх,επαναστατώ
947,sich setzen::V,суух,κάθομαι
948,hinfallen::V,унх,πέφτω κάτω
949,hinfallen::V,киисх,πέφτω κάτω
950,laufen::V,йовх,τρέχω
951,schreiten::V,алхх,βαδίζω
952,spazierengehen::V,сергҗ йовх,κάνω βόλτα
953,spazierengehen::V,сергҗ йовх,πηγαίνω περίπατο
954,eilen::V,шулудх,σπεύδω
955,sich beeilen::V,адһх,βιάζομαι
956,sich beeilen::V,шамдх,βιάζομαι
957,sausen::V,хурдлх,τρέχω γρήγορα
958,sausen::V,йир_хурдар_гүүх,τρέχω γρήγορα
959,sausen::V,йир_хурдар_йовх,τρέχω γρήγορα
960,rennen::V,гүүх,τρέχω
961,springen::V,һәрәдх,πηδώ
962,klettern::V,давшх,σκαρφαλώνω
963,schaukeln::V,дүүдңндх,κουνιέμαι
964,kriechen::V,мөлкх,έρπω
965,kriechen::V,мөлкх,σέρνομαι
966,schwimmen::V,усчх,κολυμπώ
967,tauchen::V,булхх,βουτώ
968,rudern::V,хәәвдх,κωπηλατώ
969,fahren::V,йовх,πηγαίνω
970,fliegen::V,нисх,πετώ
971,gehen::V,йовх,βαδίζω
972,gehen::V,йовх,πηγαίνω
973,weggehen::V,йовх,φεύγω
974,weggehen::V,одх,φεύγω
975,weggehen::V,һарх,φεύγω
976,weggehen::V,мөрлх,φεύγω
977,abfahren::V,мордх,ξεκινώ
978,abfahren::V,мордх,αναχωρώ
979,anhalten::V,зогсх,σταματώ
980,hineingehen::V,орх,μπαίνω
981,eintreten::V,орх,μπαίνω
982,eintreten::V,орх,εισέρχομαι
983,kommen::V,ирх,έρχομαι
984,ankommen::V,ирх,φτάνω
985,zurückkommen::V,орх,επιστρέφω
986,bleiben::V,бәәх,μένω
987,warten::V,күләх,περιμένω
988,erwarten::V,күләх,αναμένω
989,erwarten::V,күләх,περιμένω
990,suchen::V,хәәх,ψάχνω
991,finden::V,олх,βρίσκω
992,versuchen::V,седх,προσπαθώ
993,vorbereiten::V,белдх,προετοιμάζω
994,lieben::V,дурлх,αγαπώ
995,mögen::V,таассгдх,μου αρέσει
996,lachen::V,инәх,γελώ
997,rühren::V,уйрах,συγκινώ
998,weinen::V,уульх,κλαίω
999,schimpfen::V,харах,βρίζω
1000,sich ärgern::V,уурлх,θυμώνω
1001,sich fürchten::V,әәх,φοβάμαι
1002,fürchten::V,әәх,φοβάμαι
1003,fürchten::V,сүрдх,φοβάμαι
1004,fliehen::V,зулх,φεύγω
1005,flüchten::V,орһх,δραπετεύω
1006,flüchten::V,зулх,δραπετεύω
1007,sehen::V,үзх,βλέπω
1008,anschauen::V,харх,κοιτάζω
1009,ansehen::V,хәләх,βλέπω
1010,ansehen::V,үзх,βλέπω
1011,hören::V,соңсх,ακούω
1012,zuhören::V,соңсх,ακούω
1013,probieren::V,амсх,δοκιμάζω
1014,riechen::V,үнрчлх,μυρίζω
1015,riechen::V,үнрчлх,οσφραίνομαι
1016,fühlen::V,медх,αισθάνομαι
1017,scheinen::V,болҗ медгдх,φαίνομαι
1018,scheinen::V,миниһәр болхла,φαίνομαι
1019,scheinen::V,болад бәәх,φαίνομαι
1020,zu sehen sein::V,үзгдх,φαίνομαι
1021,vernehmen::V,соңсх,ακούω
1022,vernehmen::V,соңсх,μαθαίνω
1023,frieren::V,даарх,κρυώνω
1024,tun::V,кех,κάνω
1025,können::V,чадх,ξέρω
1026,können::V,чадх,μπορώ
1027,wollen::V,дурлх,θέλω
1028,anfangen::V,эклх,αρχίζω
1029,beenden::V,дуусх,τελειώνω
1030,aufhören::V,уурх,παύω
1031,gelingen::V,бүтх,πετυχαίνω
1032,gelingen::V,күцәх,πετυχαίνω
1033,geraten::V,болх,γίνομαι
1034,öffnen::V,секх,ανοίγω
1035,schließen::V,хаах,κλείνω
1036,stellen::V,тәвх,θέτω
1037,setzen::V,суулһх,θέτω
1038,legen::V,тәвх,θέτω
1039,berühren::V,көндәх,εγγίζω
1040,verbinden::V,боох,συνδέω
1041,bedecken::V,хучх,σκεπάζω
1042,bedecken::V,бүркх,σκεπάζω
1043,aufhängen::V,өлгх,κρεμώ
1044,anzünden::V,асах,ανάβω
1045,anzünden::V,шатах,ανάβω
1046,aufheben::V,өөдән өргх,σηκώνω
1047,zurücklassen::V,үлдәх,εγκαταλείπω
1048,verlieren::V,геех,χάνω
1049,fallen lassen::V,алдх,αφήνω να πέσει
1050,machen::V,кех,κάνω
1051,machen::V,кех,φτιάχνω
1052,herstellen::V,кех,κατασκευάζω
1053,bauen::V,тосхх,χτίζω
1054,bauen::V,тосхх,οικοδομώ
1055,reparieren::V,ясх,επισκευάζω
1056,reparieren::V,ясх,επιδιορθώνω
1057,verbessern::V,сәәрүлх,βελτιώνω
1058,verbessern::V,сәәрүлх,καλυτερεύω
1059,ändern::V,хүврәх,αλλάζω
1060,graben::V,малтх,σκάβω
1061,beugen::V,нуһлх,λυγίζω
1062,biegen::V,матилһх,κάμπτω
1063,drehen::V,эргүлх,στρέφω
1064,wenden::V,көмрх,γυρίζω
1065,wenden::V,эргүлх,γυρίζω
1066,umdrehen::V,эргүлх,γυρίζω
1067,heben::V,өргх,υψώνω
1068,heben::V,өргх,σηκώνω
1069,heben::V,деер өргх,υψώνω
1070,heben::V,деер өргх,σηκώνω
1071,hochheben::V,өргх,υψώνω
1072,hochheben::V,өргх,σηκώνω
1073,ergreifen::V,бәрх,πιάνω
1074,ergreifen::V,бәрх,αρπάζω
1075,halten::V,бәрх,βαστώ
1076,drücken::V,шахх,πιέζω
1077,schieben::V,түлкх,σπρώχνω
1078,kratzen::V,мааҗх,γρατσουνίζω
1079,lecken::V,долах,γλείφω
1080,beißen::V,хазх,δαγκάνω
1081,abreißen::V,таслх,κόβω
1082,abreißen::V,таслх,σχίζω
1083,abschneiden::V,тәәрх,αποκόπτω
1084,binden::V,боох,δένω
1085,stecken::V,шаах,χώνω
1086,stecken::V,хатхх,χώνω
1087,brechen::V,хамхлх,σπάζω
1088,klopfen::V,цокх,χτυπώ
1089,klopfen::V,цокх,τινάζω
1090,hauen::V,цокх,χτυπώ
1091,kleben::V,наах,κολλώ
1092,reiben::V,зүлгх,τρίβω
1093,streichen::V,наах,αλείφω
1094,streichen::V,лашх,αλείφω
1095,streichen::V,түркх,αλείφω
1096,schleifen::V,хурцлх,ακονίζω
1097,schneiden::V,хәәчлх,κόβω
1098,rütteln::V,дәәвлүлх,σείω
1099,rütteln::V,дәәвлүлх,τινάζω
1100,schütteln::V,сегсрх,σείω
1101,schütteln::V,сегсрх,κουνώ
1102,schwenken::V,дайлх,κουνώ
1103,schütten::V,кех,χύνω
1104,füllen::V,дүүргх,γεμίζω
1105,einwickeln::V,орах,τυλίγω
1106,tragen::V,зөөх,φέρνω
1107,schleppen::V,чирх,κουβαλώ
1108,ziehen::V,татх,τραβώ
1109,aufbewahren::V,хадһлх,φυλάω
1110,werfen::V,хайх,ρίχνω
1111,fangen::V,бәрх,πιάνω
1112,fangen::V,хавлх,πιάνω
1113,packen::V,бәрх,τσακώνω
1114,verstecken::V,дүрх,κρύβω
1115,verstecken::V,бултулх,κρύβω
1116,teilen::V,хувах,μερίζω
1117,schicken::V,илгәх,στέλνω
1118,bringen::V,авч ирх,φέρνω
1119,hinzufügen::V,немх,προσθέτω
1120,bekommen::V,авх,προσκομίζω
1121,erhalten::V,авх ,παίρνω
1122,erhalten::V,авх ,λαμβάνω
1123,nehmen::V,авх,πιάνω
1124,nehmen::V,авх,παίρνω
1125,wählen::V,шүүх,εκλέγω
1126,auswählen::V,шүүх,διαλέγω
1127,bewahren::V,хадһлх,διατηρώ
1128,bewahren::V,кевтнь үлдәх,διατηρώ
1129,bewahren::V,кевтнь бәәлһх,διατηρώ
1130,behindern::V,харшлх,εμποδίζω
1131,verderben::V,үрәх,χαλώ
1132,beschädigen::V,эвдх,ζημιώνω
1133,zerbrechen::V,күүлх,σπάζω
1134,zerbrechen::V,хамхлх,σπάζω
1135,zerreißen::V,шуучх,σχίζω
1136,zerstören::V,эвдх,καταστρέφω
1137,verbrennen::V,шатах,καίω
1138,geben::V,өгх,δίνω
1139,reichen::V,өгх,δίνω
1140,schenken::V,белглх,χαρίζω
1141,versprechen::V,амлх,υπόσχομαι
1142,wünschen::V,сә хәәх,εύχομαι
1143,loben::V,магтх,επαινώ
1144,küssen::V,үмсх,φιλώ
1145,wiegen::V,саатулх,κουνώ
1146,wiegen::V,саатулх,νανουρίζω
1147,zudecken::V,бүркх,σκεπάζω
1148,wecken::V,серүлх,ξυπνώ
1149,zeigen::V,үзүлх,δείχνω
1150,führen::V,көтлх,οδηγώ
1151,lehren::V,заах,διδάσκω
1152,lehren::V,сурһх,διδάσκω
1153,unterrichten::V,сурһх,διδάσκω
1154,unterrichten::V,багшлх,διδάσκω
1155,aufziehen::V,өскәх,ανατρέφω
1156,leiten::V,һардх,ηγούμαι
1157,leiten::V,һардх,διευθύνω
1158,leiten::V,толһалх,ηγούμαι
1159,leiten::V,толһалх,διευθύνω
1160,antreiben::V,шамдах,σπρώχνω
1161,antreiben::V,шамдах,παρακινώ
1162,lassen::V,күч үзүлх,αφήνω
1163,einladen::V,үрх,προσκαλώ
1164,vereinigen::V,хамцулх,ενώνω
1165,besuchen::V,одх,επισκέπτομαι
1166,treffen::V,харһх,συναντώ
1167,sich versammeln::V,цуглрх,μαζεύομαι
1168,sich versammeln::V,хурх,μαζεύομαι
1169,spielen::V,наадх,παίζω
1170,singen::V,дуулх,τραγουδώ
1171,tanzen::V,биилх,χορεύω
1172,sich trennen::V,хаһцх,αποχωρίζομαι
1173,verlassen::V,хайх,εγκαταλείπω
1174,retten::V,әм аврх,σώζω
1175,retten::V,әәмшгәс харсх,σώζω
1176,bewachen::V,харх,φρουρώ
1177,bewachen::V,манх,φρουρώ
1178,schützen::V,харсх,προστατεύω
1179,verteidigen::V,харсх,υπερασπίζω
1180,sich schlagen::V,гүвдлдх,χτυπιέμαι
1181,schießen::V,хах,πυροβολώ
1182,siegen::V,диилх,νικώ
1183,ärgern::V,уурлулх,τσαντίζω
1184,schlagen::V,цокх,χτυπώ
1185,schlagen::V,гүвдх,χτυπώ
1186,stechen::V,хатхх,τρυπώ
1187,stoßen::V,түлкчкх,ωθώ
1188,stoßen::V,түлкчкх,σπρώχνω
1189,stehlen::V,хулхалх,κλέβω
1190,stören::V,һә болх,διαταράσσω
1191,belästigen::V,амр эс өгх,ενοχλώ
1192,verbergen::V,нуух,κρύβω
1193,verbergen::V,бултулх,κρύβω
1194,täuschen::V,меклх,παραπλανώ
1195,betrügen::V,меклх,απατώ
1196,betrügen::V,мек һарһх,απατώ
1197,töten::V,алх,σκοτώνω
1198,töten::V,алх,θανατώνω
1199,wohnen::V,бәәх,μένω
1200,wohnen::V,бәәх,κατοικώ
1201,arbeiten::V,көдлх,δουλεύω
1202,arbeiten::V,көдлх,εργάζομαι
1203,sammeln::V,түүх,μαζεύω
1204,sammeln::V,түүх,συλλέγω
1205,pflücken::V,түүх,κόβω
1206,pflücken::V,хурах,κόβω
1207,jagen::V,аңнх,κυνηγώ
1208,jagen::V,аңһучлх,κυνηγώ
1209,fischen::V,заһс аңнх,ψαρεύω
1210,fassen::V,бәрх,πιάνω
1211,hüten::V,хәрүлх,φυλάγω
1212,hüten::V,хәрүлх,προσέχω
1213,treiben::V,туух,οδηγώ
1214,anbinden::V,уйх,δένω
1215,füttern::V,теҗәх,ταΐζω
1216,melken::V,саах,αρμέγω
1217,hacken::V,чавчх,κόβω
1218,gießen::V,услх,ποτίζω
1219,reifen::V,болх,ωριμάζω
1220,reifen::V,болвсрх,ωριμάζω
1221,zubereiten::V,белдх,ετοιμάζω
1222,kochen::V,чанх,βράζω
1223,kochen::V,болһх,βράζω
1224,backen::V,болһх,ψήνω
1225,braten::V,хуурх,τηγανίζω
1226,umrühren::V,самрх,ανακατεύω
1227,stricken::V,өлгх,πλέκω
1228,nähen::V,уйх,ράβω
1229,färben::V,будх,βάφω
1230,färben::V,будх,χρωματίζω
1231,reinigen::V,цеврлх,καθαρίζω
1232,waschen::V,уһах,πλένω
1233,abwischen::V,арчх,σφουγγίζω
1234,spülen::V,зәәлх,ξεπλένω
1235,fegen::V,сәвүрдх,σκουπίζω
1236,kehren::V,сәвүрдх,σκουπίζω
1237,baden::V,өөмх,κάνω μπάνιο
1238,sich waschen::V,уһах,πλένομαι
1239,sich waschen::V,бийән уһаҗ,πλένομαι
1240,ausziehen::V,тәәлх,βγάζω
1241,anziehen::V,өмсх,φορώ
1242,sich anziehen::V,хувцлх,ντύνομαι
1243,kämmen::V,самлх,χτενίζω
1244,schmücken::V,чимх,στολίζω
1245,schmücken::V,кеерүлх,στολίζω
1246,sagen::V,келх,λέω
1247,sprechen::V,келх,μιλώ
1248,reden::V,күүндх,μιλώ
1249,reden::V,күүндх,κουβεντιάζω
1250,reden::V,күр_кех,μιλώ
1251,reden::V,күр_кех,κουβεντιάζω
1252,sich unterhalten::V,күүндх,συνομιλώ
1253,sich unterhalten::V,күүндх,κουβεντιάζω
1254,fragen::V,сурх,ρωτώ
1255,bitten::V,эрх,ζητώ
1256,bitten::V,эрх,παρακαλώ
1257,erzählen::V,келх,διηγούμαι
1258,erzählen::V,келҗ өгх,διηγούμαι
1259,mitteilen::V,медүлх,πληροφορώ
1260,nennen::V,нерәдх,ονομάζω
1261,nennen::V,нер өгх,ονομάζω
1262,rufen::V,дуудх,φωνάζω
1263,prahlen::V,көөрх,καυχιέμαι
1264,übersetzen::V,орчулх,μεταφράζω
1265,denken::V,санх,σκέφτομαι
1266,glauben::V,шүтх,πιστεύω
1267,glauben::V,нәәлх,πιστεύω
1268,bemerken::V,темдглх,παρατηρώ
1269,erkennen::V,таньх,αναγνωρίζω
1270,erkennen::V,медх,αναγνωρίζω
1271,begreifen::V,медх,καταλαβαίνω
1272,verstehen::V,соңсх,ακούω
1273,lernen::V,сурх,μαθαίνω
1274,wissen::V,медх,ξέρω
1275,sich erinnern an::V,санх,θυμάμαι
1276,vergessen::V,мартх,ξεχνώ
1277,messen::V,кемҗәлх,μετρώ
1278,zählen::V,тоолх,μετρώ
1279,rechnen::V,тоолх,λογαριάζω
1280,lesen::V,умшх,διαβάζω
1281,malen::V,зурх,ζωγραφίζω
1282,zeichnen::V,зурх,σχεδιάζω
1283,schreiben::V,бичх,γράφω
1284,besitzen::V,эзлх,κατέχω
1285,kaufen::V,хулдҗ авх,αγοράζω
1286,verkaufen::V,хулдх,πουλώ
1287,verkaufen::V,гүүлгх,πουλώ
1288,bezahlen::V,өгх,πληρώνω
1289,zahlen::V,өгх,πληρώνω
1290,beherrschen::V,эзлх,κυριαρχώ
1291,ertragen::V,даах,βαστώ
1292,ertragen::V,даах,αντέχω
1293,treten::V,,κλοτσώ
