,Concept_ID,lbe,hi
705,Zeitung::N,кказит,समाचार-पत्र
706,Leben::N,оьрму,जीवन
707,Leben::N,оьрму,ज़िंदगी
708,Tod::N,ажал,मौत
709,Tod::N,ажал,मृत्यु
710,Tod::N,бивкӏу,मौत
711,Tod::N,бивкӏу,मृत्यु
712,Tod::N,ивчӏаву,मौत
713,Tod::N,ивчӏаву,मृत्यु
714,Grab::N,гьав,क़ब्र
715,Kirche::N,килиса,चर्च
716,Kirche::N,килиса,गिरजा
717,Sünde::N,бунагъ,पाप
718,Sünde::N,бунагъ,गुनाह
719,Gott::N,зал,देव
720,Gott::N,зал,ईश्वर
721,Arbeiter::N,зузала,मज़दूर
722,Chef::N,ялувма,अध्यक्ष
723,Meister::N,усттар,शिल्पज्ञ
724,Arzt::N,хӏакин,वैद्य
725,Arzt::N,хӏакин,डॉक्टर
726,Arzt::N,хӏакин,चिकित्सक
727,Lehrer::N,учитель,शिक्षक
728,Lehrer::N,учитель,अध्यापक
729,Geld::N,арцу,धन
730,Geld::N,арцу,पैसा
731,Geschäft::N,даву,सौदा
732,Geschäft::N,даву,व्यापार
733,Laden::N,ттучан,दुकान
734,Preis::N,багъа,दाम
735,Preis::N,багъа,मूल्य
736,Ware::N,хъус,माल
737,Ware::N,хъус,पण्य
738,Nutzen::N,хайр,लाभ
739,Nutzen::N,хайр,फ़ायदा
740,Nutzen::N,мюнпат,लाभ
741,Nutzen::N,мюнпат,फ़ायदा
742,Reichtum::N,давлат,धन
743,Reichtum::N,давлат,दौलत
744,Reichtum::N,аваданшиву,धन
745,Reichtum::N,аваданшиву,दौलत
746,Welt::N,дуниял,विश्व
747,Welt::N,дуниял,दुनिया
748,Land::N,билаят,देश
749,Land::N,билаят,मुल्क
750,Staat::N,паччахӏлугъ,राज्य
751,Staat::N,паччахӏлугъ,राष्ट्र
752,Macht::N,власть,शासन
753,Macht::N,власть,सत्ता
754,Grenze::N,дазу,सरहद
755,Krieg::N,дяъви,जंग
756,Krieg::N,дяъви,युद्ध
757,Feind::N,душман,शत्रु
758,Feind::N,душман,दुश्मन
759,Gewalt::N,къия,हिंसा
760,Kampf::N,лачӏуи уккаву,लड़ाई
761,Kampf::N,лачӏуи уккаву,संघर्ष
762,Bogen[Waffe]::N,ккуртта,कमान
763,Pfeil::N,чӏатӏаракӏ,बान
764,Gewehr::N,ттупанг,बंदूक़
765,Fehler::N,гъалатӏ,भूल
766,Fehler::N,гъалатӏ,ग़लती
767,Lüge::N,щялмахъ,झूठ
768,Lüge::N,щялмахъ,असत्य
769,Schaden::N,зарал,हानि
770,Schaden::N,зарал,नुक़सान
771,Unglück::N,бала,मुसीबत
772,Unglück::N,бала,विपात्ति
773,Schuld::N,тахсир,दोष
774,Schuld::N,тахсир,क़सूर
775,Alter::N,оьрму,आयु
776,Alter::N,оьрму,उम्र
777,Schluss::N,ахир,अंत
778,Schluss::N,ахир,समाप्ति
779,Zeit::N,чӏун,काल
780,Zeit::N,чӏун,वक़्त
781,Tag::N,кьини,दिन
782,Tag::N,кьини,रोज़
783,Morgen::N,кӏюрх,सुबह
784,Mittag::N,ахттайн,दोपहर
785,Mittag::N,ахттайн,मध्याह्न
786,Mittag::N,дяахттайн,दोपहर
787,Mittag::N,дяахттайн,मध्याह्न
788,Mittag::N,ахттайн чӏун,दोपहर
789,Mittag::N,ахттайн чӏун,मध्याह्न
790,Abend::N,маркӏачӏан,शाम
791,Abend::N,маркӏачӏан,संध्या
792,Nacht::N,хьхьу,रात
793,Nacht::N,хьхьу,रात्रि
794,Woche::N,нюжмар,हफ़्ता
795,Monat::N,барз,मास
796,Monat::N,барз,महीना
797,Jahr::N,шин,बरस
798,Jahr::N,шин,वर्ष
799,Frühling::N,инт,वसंत
800,Sommer::N,гъи,गरमी
801,Sommer::N,гъи,ग्रीष्म
802,Herbst::N,ссут,शरत्
803,Herbst::N,ссут,पतझड़
804,Winter::N,кӏи,जाड़ा
805,Winter::N,кӏи,सर्दियाँ
806,Januar::N,цалчинмур барз,जनवरी
807,Februar::N,кӏилчинмур барз,फ़रवरी
808,März::N,шамилчинмур барз,मार्च
809,April::N,апрель,अप्रैल
810,April::N,мукьилчинмур барз,अप्रैल
811,Mai::N,май,मई
812,Mai::N,ххюлчинмур барз,मई
813,Juni::N,июнь,जून
814,Juni::N,ряххилчинмур барз,जून
815,Juli::N,июль,जुलाई
816,Juli::N,Арулчинмур барз,जुलाई
817,August::N,мяйлчинмур барз,अगस्त
818,September::N,урчӏилчинмур барз,सितंबर
819,Oktober::N,ацӏилчинмур барз,अक्तूबर
820,November::N,ацӏния цалчинмур барз,नवंबर
821,Dezember::N,ацӏния кӏилчинмур барз,दिसंबर
822,Montag::N,итин,पीर
823,Montag::N,итин,सोमवार
824,Montag::N,итин кьини,पीर
825,Montag::N,итин кьини,सोमवार
826,Dienstag::N,тталат,मंगलवार
827,Dienstag::N,тталат кьини,मंगलवार
828,Mittwoch::N,арвахӏ,बुधवार
829,Donnerstag::N,хамис,गुरुवार
830,Donnerstag::N,хамис,बृहस्पतिवार
831,Freitag::N,нюжмар,शुक्रवार
832,Freitag::N,нюжмар кьини,शुक्रवार
833,Samstag::N,ххуллун,सनीचर
834,Samstag::N,ххуллун,शनिवार
835,Samstag::N,ххуллун кьини,सनीचर
836,Samstag::N,ххуллун кьини,शनिवार
837,Sonntag::N,алхӏат,इतवार
838,Sonntag::N,алхӏат,रविवार
839,Sonntag::N,алхӏат кьини,इतवार
840,Sonntag::N,алхӏат кьини,रविवार
841,groß::A,бугъарасса,बड़ा
842,klein::A,чӏивисса,कम
843,klein::A,чӏивисса,छोटा
844,lang::A,лахъисса,लंबा
845,lang::A,лахъисса,दीर्घ
846,kurz::A,кутӏасса,लधु
847,kurz::A,кутӏасса,छोटा
848,breit::A,уттасса,चौड़ा
849,schmal::A,уттакӏюласса,तंग
850,schmal::A,уттакӏюласса,सँकरा
851,dicht::A,ццунсса,सघन
852,dick[Gegenstand]::A,ганзсса,मोटा
853,dünn::A,кӏюласса,महीन
854,dünn::A,кӏюласса,बारीक
855,fest::A,цӏакьсса,दृढ़
856,fest::A,цӏакьсса,मज़बूत
857,fest::A,кьянкьасса,दृढ़
858,fest::A,кьянкьасса,मज़बूत
859,flach::A,баягъисса,चपटा
860,flach::A,цӏубакъасса,चपटा
861,flach::A,куртӏ дакъасса,चपटा
862,glatt::A,дюрчӏусса,चौरस
863,glatt::A,дюрчӏусса,चिकना
864,hart::A,кьянкьасса,कठोर
865,hart::A,кьянкьасса,सख़्त
866,weich::A,кӏукӏлусса,नरम
867,weich::A,кӏукӏлусса,मुलायम
868,rund::A,ккурккисса,गोल
869,rund::A,ккурккисса,वर्तुल
870,spitz::A,ярксса,नुकीला
871,spitz::A,дайлсса,नुकीला
872,spitz::A,мицӏ бусса,नुकीला
873,scharf::A,ярксса,पैना
874,scharf::A,дайлсса,पैना
875,scharf::A,мицӏ бусса,पैना
876,stumpf::A,къуркъасса,भोथरा
877,schwer::A,кӏусса,भारी
878,schwer::A,кӏусса,वज़नी
879,schön::A,аьнтӏикӏасса,सुंदर
880,heiß::A,кӏирисса,उष्ण
881,warm::A,гъелисса,गरम
882,kalt::A,дяркъусса,सर्द
883,kühl::A,дюхлулсса,ठंडा
884,frisch::A,цӏусса,तर
885,frisch::A,цӏусса,ताज़ा
886,feucht::A,атилсса,नम
887,feucht::A,атилсса,भीगा
888,feucht::A,хъавтусса,नम
889,feucht::A,хъавтусса,भीगा
890,nass::A,атилсса,गीला
891,nass::A,хъавтусса,गीला
892,trocken::A,кьавкьсса,सूखा
893,trocken::A,кьавкьсса,ख़ुश्क
894,trocken::A,кьакьан бувсса,सूखा
895,trocken::A,кьакьан бувсса,ख़ुश्क
896,voll::A,бувцӏусса,भरा
897,voll::A,бувцӏусса,पूरा
898,leer::A,бачӏвасса,ख़ाली
899,offen::A,тӏивтӏусса,खुला
900,geschlossen::A,лавкьусса,बंद
901,sauber::A,марцӏсса,साफ़
902,sauber::A,марцӏсса,सुथरा
903,schmutzig::A,чапалсса,गंदा
904,roh::A,шакъавхьсса,कच्चा
905,reif::A,дирсса,पक्व
906,reif::A,дирсса,पक्का
907,lecker::A,нахӏусса,मज़ेदार
908,lecker::A,нахӏусса,स्वादिष्ट
909,lecker::A,тӏааьнсса,मज़ेदार
910,lecker::A,тӏааьнсса,स्वादिष्ट
911,süß::A,нацӏусса,मीठा
912,bitter::A,кьурчӏисса,कटु
913,bitter::A,кьурчӏисса,कड़वा
914,sauer::A,туршсса,खट्टा
915,hell::A,чаннасса,रोशन
916,dunkel::A,цӏансса,अँधेरा
917,schwarz::A,лухӏисса,काला
918,schwarz::A,лухӏисса,स्याह
919,weiß::A,кӏяласса,सफ़ेद
920,rot::A,ятӏулсса,लाल
921,rot::A,ятӏулсса,सुर्ख़
922,gelb::A,хъахъисса,पीला
923,gelb::A,хъахъисса,ज़र्द
924,blau::A,някӏсса,नीला
925,blau::A,някӏсса,आसमानी
926,grün::A,щюлисса,हरा
927,grau::A,оьрусса,धूसर
928,bunt::A,оьрчӏикӏурисса,रंगीन
929,bunt::A,оьрчӏикӏурисса,बहुरंगा
930,billig::A,кьювкьусса,सस्ता
931,teuer::A,ххирасса,महँगा
932,wertvoll::A,багьасса,क़ीमती
933,wertvoll::A,багьасса,मूल्यवान्
934,blind::A,мурчӏисса,अंधा
935,taub::A,къюкӏсса,बहरा
936,kräftig::A,гужсса,ताक़तवर
937,kräftig::A,гужсса,शक्तिशाली
938,stark::A,кьянкьасса,प्रबल
939,stark::A,кьянкьасса,बलवान्
940,schwach::A,заэвсса,कमज़ोर
941,fett::A,бучсса,मोटा
942,fett::A,бучсса,मांसल
943,schlank::A,бювхъусса,पतला
944,schlank::A,бювхъусса,छरहरा
945,hübsch::A,янусса,सुंदर
946,hübsch::A,янусса,ख़ूबसूरत
947,böse::A,оьсса,पापी
948,böse::A,оьсса,दुष्ट
949,dumm::A,ахӏмакьсса,मूर्ख
950,dumm::A,ахӏмакьсса,बुद्धू
951,faul::A,танмалсса,आलसी
952,faul::A,танмалсса,सुस्त
953,faul::A,курчӏилсса,आलसी
954,faul::A,курчӏилсса,सुस्त
955,fleißig::A,хӏарачат бусса,मेहनती
956,fleißig::A,хӏарачат бусса,परिश्रमी
957,geizig::A,янттарцӏансса,कृपण
958,geizig::A,янттарцӏансса,कंजूस
959,klug::A,аькьлу бусса,समझदार
960,klug::A,аькьлу бусса,होशियार
961,klug::A,аькьлу бусса,अक़्लमंद
962,geschickt::A,паргалсса,किशल
963,lieb::A,аьзизсса,प्रिय
964,lieb::A,аьзизсса,प्यारा
965,lustig::A,тяхъасса,हँसमुख
966,lustig::A,тяхъасса,ख़ुशदिल
967,sanft::A,иминсса,नम्र
968,hungrig::A,ккашилсса,भूखा
969,krank::A,къашавайсса,बीमार
970,krank::A,къашавайсса,अस्वस्थ
971,nackt::A,кӏачӏасса,नग्न
972,traurig::A,пашмансса,उदास
973,traurig::A,пашмансса,रंजीदा
974,lebendig::A,уттавасса,जीता
975,lebendig::A,уттавасса,ज़िंदा
976,gut::A,ххуйсса,अच्छा
977,schlecht::A,оьккисса,बुरा
978,schlecht::A,оьккисса,ख़राब
979,richtig::A,саргъунсса,ठीक
980,schlimm::A,оьккисса,बुरा
981,schlimm::A,оьккисса,अप्रिय
982,wahr::A,хӏакьсса,सच
983,alt::A,кугьнасса,पुराना
984,neu::A,цӏусса,नया
985,ehemalig::A,хъхъичӏвасса,भूतपूर्व
986,alt[Lebewesen]::A,агьилсса,बूढ़ा
987,alt[Lebewesen]::A,агьилсса,वृद्ध
988,jung::A,чӏавасса,जवान
989,jung::A,жагьилсса,जवान
990,arm::A,мискинсса,ग़रीब
991,reich::A,авадансса,धनी
992,reich::A,авадансса,अमीर
993,bekannt::A,дусъсса,मालूम
994,berühmt::A,машгьурсса,मशहूर
995,berühmt::A,машгьурсса,प्रसिद्ध
996,fremd::A,чил,विदेशी
997,fremd::A,чил,अपरिचित
998,verschieden::A,личӏи-личӏисса,अलग
999,verschieden::A,личӏи-личӏисса,भिन्न
1000,nah::A,гъансса,नज़दीकी
1001,fern::A,архсса,दूर
1002,fern::A,архсса,दूरस्थ
1003,linker::A,кияхсса,बायाँ
1004,linker::A,кюччахсса,बायाँ
1005,rechter::A,урчӏахсса,दायाँ
1006,rechter::A,урчӏахсса,दाहिना
1007,anderer::A,цамур,अन्य
1008,anderer::A,цамур,दूसरा
1009,erster::A,цалчинмур,पहला
1010,erster::A,цалчинмур,प्रथम
1011,erster::A,цалчиннсса,पहला
1012,erster::A,цалчиннсса,प्रथम
1013,zweiter::A,кӏилчиимур,दूसरा
1014,zweiter::A,кӏилчиимур,द्वितीय
1015,dritter::A,шамулчинмур,तीसरा
1016,letzter::A,махъва-махъмур,अंतिम
1017,letzter::A,махъва-махъмур,आख़िरी
1018,allein::ADV,ялгъузну,तनहा
1019,allein::ADV,ялгъузну,अकेले
1020,zusammen::ADV,цачӏу,एक साथ
1021,zusammen::ADV,цачӏу,साथ साथ
1022,zusammen::ADV,архӏал,एक साथ
1023,zusammen::ADV,архӏал,साथ साथ
1024,lange::ADV,батӏи къабуклай,देर तक
1025,lange::ADV,хъунмасса хӏаллай,देर तक
1026,plötzlich::ADV,цакуну,सहसा
1027,plötzlich::ADV,цакуну,अचानक
1028,sofort::ADV,мугьлат бакъа,तुरंत
1029,später::ADV,махъ,बाद को
1030,später::ADV,махъ,बाद में
1031,jetzt::ADV,утти,अब
1032,jetzt::ADV,утти,अभी
1033,jetzt::ADV,цӏана,अब
1034,jetzt::ADV,цӏана,अभी
1035,heute::ADV,хӏакьину,आज
1036,morgen::ADV,гьуит,कल
1037,morgen::ADV,гьунттий,कल
1038,dann::ADV,яла,तब
1039,gestern::ADV,лахьхьу,कल
1040,damals::ADV,та чӏумал,उस समय
1041,damals::ADV,та чӏумал,उन दिनों
1042,danach::ADV,яла,इसके बाद
1043,danach::ADV,яла,इसके पश्चात्
1044,vorher::ADV,хьхьнчӏ,पहले
1045,vorher::ADV,хьхьнчӏ,पेशतर
1046,vorher::ADV,хьхьичӏва,पहले
1047,vorher::ADV,хьхьичӏва,पेशतर
1048,zuerst::ADV,бакӏрай,पहले
1049,zuerst::ADV,цӏу бутӏуй,पहले
1050,einmal::ADV,цал,एक बार
1051,einmal::ADV,цал,एक दफ़ा
1052,manchmal::ADV,ваксса-таксса,कभी कभी
1053,oft::ADV,чӏявуну,अक्सर
1054,immer::ADV,мудан,सदा
1055,immer::ADV,мудан,हमेशा
1056,immer::ADV,даиман,सदा
1057,immer::ADV,даиман,हमेशा
1058,niemals::ADV,тачӏав,कभी नहीं
1059,niemals::ADV,тачӏав,कदापि नहीं
1060,hier::ADV,шикку,इधर
1061,hier::ADV,шикку,यहाँ
1062,hierhin::ADV,шиккун,इधर को
1063,hierhin::ADV,шиккун,यहाँ को
1064,von hier::ADV,шичча,यहाँ से
1065,dort::ADV,гикку,उधर
1066,dort::ADV,гикку,वहाँ
1067,dorthin::ADV,тиккун,उधर को
1068,dorthin::ADV,тиккун,वहाँ को
1069,geradeaus::ADV,тӏайланм,सीधे
1070,vorwärts::ADV,хьхьичӏунмай,आगे
1071,vorwärts::ADV,хьхьичӏунмай,आगे को
1072,rückwärts::ADV,махъа-хьхьичӏунмай,पीछे को
1073,zurück::ADV,махъунмай,वापस
1074,unten::ADV,лув,नीचे
1075,hinab::ADV,бакӏ-ялавай,नीचे को
1076,hinab::ADV,бакӏъялавай,नीचे को
1077,oben::ADV,ялув,ऊपर
1078,hinauf::ADV,лавай,ऊपर को
1079,überall::ADV,гьариий,हर जगह
1080,überall::ADV,гьариий,हर स्थान
1081,überall::ADV,хьу-хьуний,हर जगह
1082,überall::ADV,хьу-хьуний,हर स्थान
1083,überall::ADV,гьарца кӏанай,हर जगह
1084,überall::ADV,гьарца кӏанай,हर स्थान
1085,nicht::ADV,къа-,न
1086,nicht::ADV,къа-,नहीं
1087,ein wenig::ADV,чанни,कुछ
1088,ein wenig::ADV,чанни,ज़रा
1089,ein wenig::ADV,чанни,थोड़ा
1090,ein wenig::ADV,ца чансса,कुछ
1091,ein wenig::ADV,ца чансса,ज़रा
1092,ein wenig::ADV,ца чансса,थोड़ा
1093,kaum::ADV,дахьа,लगभग नहीं
1094,kaum::ADV,дахьа,बराबर नहीं
1095,sehr::ADV,оьну,बहुत
1096,sehr::ADV,гужну,बहुत
1097,sehr::ADV,хъинну,बहुत
1098,so::ADV,укукн,ऐसा
1099,noch::ADV,гьала,अभी तक
1100,noch::ADV,уттигу,अभी तक
1101,noch::ADV,цакьинва,अभी तक
1102,noch::ADV,ттигу-шилагу,अभी तक
1103,nur::ADV,анжагь,केवल
1104,nur::ADV,анжагь,सिर्फ़
1105,wieder::ADV,цӏуницӏа,फिर
1106,wieder::ADV,цӏуницӏа,दुबारा
1107,vergebens::ADV,аьдада,व्यर्थ
1108,vergebens::ADV,нахӏакь,व्यर्थ
1109,vor::PRP,хьхьичӏ,के आगे
1110,vor::PRP,хьхьичӏ,के सामने
1111,hinter::PRP,махъ,के पीछे
1112,unter::PRP,лув,के तले
1113,unter::PRP,лув,के नीचे
1114,durch::PRP,-х,के पार
1115,neben::PRP,чӏарав,के पास
1116,neben::PRP,чӏарав,की बग़ल में
1117,zwischen::PRP,дянив,के बीच
1118,wegen::PRP,цӏаний,के कारण
1119,wegen::PRP,цӏаний,की वजह से
1120,dies::PRN,ва,यह
1121,das::PRN,та,वह
1122,das::PRN,кӏа,वह
1123,das::PRN,га,वह
1124,alles::PRN,щала,सब
1125,alles::PRN,щала,सब कुछ
1126,ich::PRN,на,मैं
1127,du::PRN,ина,तू
1128,er::PRN,му,यह
1129,wir::PRN,жу,हम
1130,ihr::PRN,зу,तुम
1131,was::FPRN,ци,क्या
1132,wer::FPRN,цу,कौन
1133,wo::FADV,чув,किधर
1134,wohin::FADV,чун,किधर
1135,wie::FADV,цукун,कैसे
1136,warum::FADV,цан,क्यों
1137,wieviel::FNUM,циксса,कितना
1138,eins::NUM,ца,एक
1139,zwei::NUM,кӏива,दो
1140,drei::NUM,шамма,तीन
1141,vier::NUM,мукьа,चार
1142,vier::NUM,мукьва,चार
1143,fünf::NUM,ххюва,पाँच
1144,sechs::NUM,ряхва,छह
1145,sieben::NUM,арула,सात
1146,acht::NUM,мяйва,आठ
1147,neun::NUM,урчӏва,नौ
1148,zehn::NUM,ацӏва,दस
1149,elf::NUM,ацӏния цава,ग्यारह
1150,zwölf::NUM,ацӏиия кӏива,बारह
1151,zwanzig::NUM,кьува,बीस
1152,dreißig::NUM,зувира,तीस
1153,vierzig::NUM,мукьцӏала,चालीस
1154,fünfzig::NUM,ххюцӏала,पचास
1155,sechzig::NUM,ряхцӏала,साठ
1156,achtzig::NUM,мяйцӏала,अस्सी
1157,neunzig::NUM,урчӏцӏала,नव्वे
1158,hundert::NUM,ттурш,सौ
1159,hundert::NUM,ттуршва,सौ
1160,tausend::NUM,азарва,हज़ार
1161,und::CNJ,-гу,और
1162,oder::CNJ,я,या
1163,oder::CNJ,ягу,या
1164,stehen::V,ацӏан,खड़ा होना
1165,sitzen::V,щяивкӏун икӏан,बैठना
1166,liegen::V,утту нвхьуну икӏан,लेटना
1167,hängen::V,зурчӏай тӏун,लटकना
1168,werden::V,хьун,बनना
1169,passieren::V,хьун,होना
1170,beginnen::V,дайдишин,आरंभ होना
1171,beginnen::V,дайдишин,प्रारंभ होना
1172,beginnen::V,дайдирхьуну дикӏан,आरंभ होना
1173,beginnen::V,дайдирхьуну дикӏан,प्रारंभ होना
1174,enden::V,къуртал дан,अंत होना
1175,enden::V,къуртал дан,ख़तम होना
1176,wechseln::V,даххана хьун,बदलना
1177,wechseln::V,даххана дуллан,बदलना
1178,aufgehen[Sonne]::V,буклай бур,चढ़ना
1179,aufgehen[Sonne]::V,буклай бур,उदित होना
1180,untergehen[Sonne]::V,лаглай бур,अस्त हो जाना
1181,scheinen[Sonne]::V,битан,रोशनी देना
1182,scheinen[Sonne]::V,чани буллан,रोशनी देना
1183,donnern::V,тӏий бур,गरजना
1184,wehen::V,бишлай бур,चलना
1185,strömen::V,экьинан,बहना
1186,strömen::V,экьинан,प्रवाहित होना
1187,fließen::V,экьинан,बहना
1188,fließen::V,экьинан,प्रवाहित होना
1189,sich drehen::V,гьанан,घूमना
1190,schwanken::V,хъюлчу тӏун,हिलना
1191,schwanken::V,хӏуркку тӏун,हिलना
1192,schwingen::V,хъюлчай тӏун,हिलना
1193,schwingen::V,хъюлчу тӏун,हिलना
1194,fallen::V,багьлан,गिरना
1195,brennen::V,ччучлан,जलना
1196,rauchen::V,пуркӏу тӏун,धुआँ उड़ाना
1197,regnen::V,лачӏун,बरसना
1198,regnen::V,лачIлай дур,बरसना
1199,gefrieren::V,микӏ лачӏун,जमना
1200,tauen::V,баслан,गलना
1201,tauen::V,баслан,पिघलना
1202,schmelzen::V,баслан,गलना
1203,schmelzen::V,баслан,पिघलना
1204,trocknen::V,кьакьан,सूखना
1205,sieden::V,щаран,उबलना
1206,faulen::V,аьллан,गलना
1207,faulen::V,аьллан,सड़ना
1208,verfaulen::V,аьллан,गलना
1209,verfaulen::V,аьллан,सड़ना
1210,verfaulen::V,аьян,गलना
1211,verfaulen::V,аьян,सड़ना
1212,reißen::V,ххя дукан,फटना
1213,versinken::V,оькьлан,डूबना
1214,versinken::V,оькьан,डूबना
1215,vergehen::V,лялиян,बीतना
1216,vergehen::V,лялиян,गुज़रना
1217,erscheinen::V,буккан,दिखाई देना
1218,erscheinen::V,загьир хьун,दिखाई देना
1219,verschwinden::V,бат хьун,ग़ायब होना
1220,verschwinden::V,акъа хьун,ग़ायब होना
1221,sinken::V,чахь учин,घटना
1222,sinken::V,чахь учин,उतरना
1223,abnehmen::V,чан хьун,घटना
1224,abnehmen::V,ссуссукьу хьун,घटना
1225,zunehmen::V,гьарза хьун,बढ़ना
1226,steigen::V,гьаз хьун,बढ़ना
1227,wachsen::V,ххяххан,उगना
1228,glänzen::V,цӏай буккан,चमकना
1229,funkeln::V,цӏай-цӏай тӏун,जगमगाना
1230,funkeln::V,цӏай-цӏай тӏун,टिमटिमाना
1231,lärmen::V,чӏу буллан,शोर मचाना
1232,lärmen::V,аьлагъужа буллан,शोर मचाना
1233,läuten::V,занг ришлан,बजना
1234,läuten::V,занг дуллан,बजना
1235,klingeln::V,занг ришлан,बजना
1236,klingeln::V,занг дуллан,बजना
1237,brausen::V,никъащилан,साँय-साँय करना
1238,rauschen::V,щурщур тӏун,सरसराना
1239,klingen::V,чӏу буклан,बजना
1240,bellen::V,хӏап тӏун,भौंकना
1241,blasen::V,уф тӏун,फूँकना
1242,pfeifen::V,щютӏа тӏун,सीटी देना
1243,schreien::V,чӏу бан,चिल्लाना
1244,stöhnen::V,угь-къак тӏун,कराहना
1245,stöhnen::V,угь-къак тӏун,आहें भरना
1246,zittern::V,зурзу чин,काँपना
1247,zittern::V,зурзу тӏун,काँपना
1248,leben::V,ялапар хъанан,जीना
1249,geboren werden::V,ан,पैदा होना
1250,atmen::V,ссихӏ ласлан,साँस लेना
1251,atmen::V,ссихӏ бигьлан,साँस लेना
1252,trinken::V,хӏачӏан,पीना
1253,trinken::V,хӏачӏлан,पीना
1254,essen::V,канан,खाना
1255,schlucken::V,кьюлтӏа тӏун,निगलना
1256,müde werden::V,аьхчӏин,थकना
1257,müde werden::V,аьхчӏин,उकताना
1258,einschlafen::V,шанан икӏан,सो जाना
1259,schlafen::V,шанан,सोना
1260,aufwachen::V,чантӏ учин,जागना
1261,aufstehen::V,бизан,उठना
1262,sich erholen::V,бигьалаган,सुस्ताना
1263,sich erholen::V,бигьалаган,आराम करना
1264,krank werden::V,къашай хьун,बीमार पड़ना
1265,krank sein::V,къашай хъанан,बीमार होना
1266,krank sein::V,къашавай икӏан,बीमार होना
1267,schmerzen::V,цӏун,दुखना
1268,schmerzen::V,цӏун,दर्द करना
1269,husten::V,хъугьу чин,खाँसना
1270,husten::V,хъугьу тӏун,खाँसना
1271,genesen::V,хъин хьун,ठीक हो जाना
1272,genesen::V,хъин хьун,स्वस्थ हो जाना
1273,genesen::V,сагъ лаган,ठीक हो जाना
1274,genesen::V,сагъ лаган,स्वस्थ हो जाना
1275,sterben::V,ивчӏан,मरना
1276,umkommen::V,лиллан,मरना
1277,umkommen::V,литӏлан,मरना
1278,umkommen::V,ажал биян,मरना
1279,umkommen::V,личӏи хьун,मरना
1280,umkommen::V,иакьлу хьун,मरना
1281,umkommen::V,ахир жан хъанан,मरना
1282,umkommen::V,рухӏирачӏа икӏан,मरना
1283,sich bewegen::V,сукку хьун,चलना
1284,sich bewegen::V,сукку хьун,हिलना
1285,sich rühren::V,сукку хьун,हिलना
1286,sich erheben::V,бизан,उठना
1287,sich setzen::V,щяикӏан,बैठना
1288,sich setzen::V,щябикӏан,बैठना
1289,hinfallen::V,багьан,गिरना
1290,laufen::V,занан,चलना
1291,schreiten::V,ша ласлан,क़दम जाना
1292,spazierengehen::V,сайр буллан,सैर करना
1293,eilen::V,анавар буккан,तेज़ी से जाना
1294,eilen::V,анавар буккан,शीघ्रता से चलना
1295,sich beeilen::V,анавар буккан,जल्दी करना
1296,sich beeilen::V,анавар буккан,शीघ्रता करना
1297,sausen::V,никъа щилан,बड़ी तेज़ी से चलना
1298,sausen::V,никъа щун,बड़ी तेज़ी से चलना
1299,rennen::V,лечлан,भागना
1300,rennen::V,лечлан,दौड़ना
1301,springen::V,тӏанкӏ дан,उछलना
1302,klettern::V,лахълан,चढ़ना
1303,schaukeln::V,гьайжак бигьлан,झूलना
1304,kriechen::V,ххярк тӏун,रेंगना
1305,schwimmen::V,гьузун,तैरना
1306,tauchen::V,лултту уккан,डूबना
1307,rudern::V,бяхлан,खेना
1308,rudern::V,бяхлан,चप्पू चलाना
1309,rudern::V,батӏлан,खेना
1310,rudern::V,батӏлан,चप्पू चलाना
1311,rudern::V,ххялаххи дуклан,खेना
1312,rudern::V,ххялаххи дуклан,चप्पू चलाना
1313,fahren::V,гьан,चलना
1314,fahren::V,гьан,यात्रा करना
1315,fliegen::V,лехлан,उड़ना
1316,gehen::V,нан,जाना
1317,weggehen::V,ялагьан,चला जाना
1318,weggehen::V,ялагьан,बाहर जाना
1319,abfahren::V,гьан,छूटना
1320,abfahren::V,гьан,रवाना होना
1321,anhalten::V,бацӏан,रुकना
1322,anhalten::V,бацӏан,खड़ा होना
1323,hineingehen::V,буххан,घुसना
1324,hineingehen::V,буххан,अंदर जाना
1325,eintreten::V,буххан,प्रवेश करना
1326,kommen::V,учӏан,आना
1327,ankommen::V,биян,पहुँचना
1328,ankommen::V,бучӏан,पहुँचना
1329,zurückkommen::V,зана хъун,लौटना
1330,zurückkommen::V,зана хъун,वापस आना
1331,zurückkommen::V,зана бикӏан,लौटना
1332,zurückkommen::V,зана бикӏан,वापस आना
1333,bleiben::V,личӏан,रहना
1334,bleiben::V,личӏан,रुकना
1335,warten::V,ялугьлан,इंतज़ार करना
1336,erwarten::V,ялугьлан,प्रतीक्षा करना
1337,suchen::V,луглан,ढूँढ़ना
1338,finden::V,лякъин,पाना
1339,finden::V,лякъин,ढूँढ़ निकालना
1340,versuchen::V,ххал буллан,कोशिश करना
1341,vorbereiten::V,хӏадур бан,तैयार करना
1342,lieben::V,эшкьи хьуиу бикӏан,प्यार करना
1343,mögen::V,ххиран бикӏан,पसंद होना
1344,lachen::V,хъян,हँसना
1345,weinen::V,аьтӏун,रोना
1346,schimpfen::V,дяъван,गाली देना
1347,schimpfen::V,ссугайи агьан,गाली देना
1348,sich ärgern::V,ссибизлан,चिढ़ना
1349,sich ärgern::V,ссибизлан,नाराज़ होना
1350,sich fürchten::V,ингъауслан,डरना
