,Concept_ID,pl,cs
829,wie::FADV,jak,jak
830,warum::FADV,dlaczego,proč
831,wieviel::FNUM,ile,kolik
832,eins::NUM,jeden,jeden
833,zwei::NUM,dwa,dva
834,drei::NUM,trzy,tři
835,vier::NUM,cztery,čtyři
836,fünf::NUM,pięć,pět
837,sechs::NUM,sześć,šest
838,sieben::NUM,siedem,sedm
839,acht::NUM,osiem,osm
840,neun::NUM,dziewięć,devět
841,zehn::NUM,dziesięć,deset
842,elf::NUM,jedenaście,jedenáct
843,zwölf::NUM,dwanaście,dvanáct
844,zwanzig::NUM,dwadzieścia,dvacet
845,dreißig::NUM,trzydzieści,třicet
846,vierzig::NUM,czterdzieści,čtyřicet
847,fünfzig::NUM,pięćdziesiąt,padesát
848,sechzig::NUM,sześćdziesiąt,šedesát
849,siebzig::NUM,siedemdziesiąt,sedmdesát
850,achtzig::NUM,osiemdziesiąt,osmdesát
851,neunzig::NUM,dziewięćdziesiąt,devadesát
852,hundert::NUM,sto,sto
853,tausend::NUM,tysiąc,tisíc
854,und::CNJ,i,a
855,oder::CNJ,lub,nebo
856,oder::CNJ,albo,nebo
857,stehen::V,stać,stát
858,sitzen::V,siedzieć,sedět
859,liegen::V,leżeć,ležet
860,hängen::V,wisieć,viset
861,werden::V,zostać,stát se
862,werden::V,stać się,stát se
863,passieren::V,dziać się,stát se
864,passieren::V,zdarzyć się,stát se
865,beginnen::V,zacząć się,počít
866,enden::V,kończyć się,končit
867,enden::V,kończyć się,skončit
868,wechseln::V,zmienić się,měnit se
869,aufgehen[Sonne]::V,wzejść,vyjít
870,untergehen[Sonne]::V,zajść,zapadnout
871,scheinen[Sonne]::V,świecić,svítit
872,donnern::V,grzmieć,hřmět
873,wehen::V,wiać,vát
874,wehen::V,wiać,vanout
875,strömen::V,płynąć,proudit
876,strömen::V,lać się,proudit
877,fließen::V,ciec,téct
878,fließen::V,płynąć,téct
879,sich drehen::V,obracać się,točit se
880,schwanken::V,chwiać się,kolísat
881,schwanken::V,chwiać się,houpat se
882,schwingen::V,wahać się,kývat se
883,fallen::V,padać,padat
884,brennen::V,palić się,hořet
885,rauchen::V,dymić,kouřit
886,rauchen::V,dymić się,kouřit
887,regnen::V,padać,pršet
888,gefrieren::V,zamarznąć,zamrznout
889,tauen::V,tajać,tát
890,schmelzen::V,topnieć,tavit
891,trocknen::V,schnąć,schnout
892,sieden::V,wrzeć,vřít
893,sieden::V,kipieć,vřít
894,faulen::V,gnić,hnít
895,verfaulen::V,zgnić,shnít
896,reißen::V,urywać się,roztrhat se
897,versinken::V,tonąć,topit se
898,versinken::V,tonąć,ponořit se
899,vergehen::V,przechodzić,plynout
900,erscheinen::V,zjawiać się,objevit se
901,verschwinden::V,zniknąć,zmizet
902,sinken::V,spadać,klesat
903,abnehmen::V,spadać,ubýt
904,zunehmen::V,wzrosnąć,přibýt
905,steigen::V,wzrastać,stoupat
906,wachsen::V,rosnąć,růst
907,glänzen::V,błyszczeć,lesknout se
908,funkeln::V,zabłyszczeć,jiskřit se
909,lärmen::V,hałasować,dělat hluk
910,läuten::V,dzwonić,zvonit
911,klingeln::V,dzwonić,zvonit
912,klirren::V,brzęczeć,řinčet
913,brausen::V,huczeć,hučet
914,rauschen::V,szumieć,šumět
915,rauschen::V,szeleścić,šumět
916,klingen::V,brzmieć,znít
917,klingen::V,dźwięczeć,znít
918,bellen::V,szczekać,štěkat
919,heulen::V,wyć,výt
920,blasen::V,dmuchnąć,foukat
921,pfeifen::V,gwizdać,pískat
922,schreien::V,krzyczeć,křičet
923,stöhnen::V,stękać,sténat
924,zittern::V,drżeć,třást se
925,leben::V,żyć,žít
926,geboren werden::V,urodzić się,rodit se
927,atmen::V,oddychać,dýchat
928,trinken::V,pić,pít
929,essen::V,jeść,jíst
930,schlucken::V,połknąć,polykat
931,müde werden::V,zmęczyć się,unavit se
932,einschlafen::V,zasnąć,usnout
933,schlafen::V,spać,spát
934,aufwachen::V,obudzić się,probudit se
935,aufstehen::V,wstać,vstát
936,sich erholen::V,wypoczywać,zotavovat se
937,krank werden::V,zachorować,onemocnět
938,krank sein::V,chorować,být nemocný
939,schmerzen::V,boleć,bolet
940,husten::V,kaszlać,kašlat
941,genesen::V,wyzdrowieć,uzdravit se
942,sterben::V,umrzeć,umřít
943,umkommen::V,zginąć,zahynout
944,sich bewegen::V,poruszać się,pohnout se
945,sich rühren::V,ruszyć się,hnout se
946,sich erheben::V,podnieść się,zdvihnout se
947,sich setzen::V,usiąść,posadit se
948,hinfallen::V,upaść,upadnout
949,laufen::V,chodzić,běžet
950,schreiten::V,kroczyć,kráčet
951,spazierengehen::V,iść na spacer,procházet se
952,eilen::V,pospieszać,spěchat
953,sich beeilen::V,pospieszyć się,pospíšit si
954,sausen::V,pędzić,fičet
955,rennen::V,biec,pádit
956,rennen::V,biegać,pádit
957,springen::V,skakać,skákat
958,klettern::V,wspinać się,lézt
959,klettern::V,wspinać się,šplhat
960,schaukeln::V,huśtać,houpat
961,schaukeln::V,kołysać,houpat
962,kriechen::V,pełzać,lézt
963,kriechen::V,pełzać,plazit se
964,kriechen::V,czołgać się,lézt
965,kriechen::V,czołgać się,plazit se
966,schwimmen::V,pływać,plavat
967,tauchen::V,zanurzać się,nořit se
968,rudern::V,wiosłować,veslovat
969,fahren::V,jechać,jet
970,fahren::V,jechać,jezdit
971,fliegen::V,latać,létat
972,fliegen::V,lecieć,létat
973,gehen::V,iść,jít
974,weggehen::V,odejść,odejít
975,abfahren::V,odjechać,odjet
976,anhalten::V,zatrzymać się,zastavit se
977,hineingehen::V,wchodzić,vcházet se
978,eintreten::V,wejść,vstoupit
979,eintreten::V,nastąpić,vstoupit
980,kommen::V,przyjść,přijít
981,ankommen::V,przybyć,dojít
982,zurückkommen::V,wrócić,vrátit se
983,bleiben::V,zostać,zůstat
984,warten::V,czekać,čekat
985,erwarten::V,oczekiwać,čekat na
986,suchen::V,szukać,hledat
987,finden::V,znaleźć,najít
988,versuchen::V,próbować,zkoušet
989,vorbereiten::V,przygotować,připravit
990,lieben::V,kochać,milovat
991,mögen::V,lubić,mít rád
992,lachen::V,śmiać się,smát se
993,rühren::V,wzruszyć,dojmout
994,weinen::V,płakać,plakat
995,schimpfen::V,kląć,nadávat
996,sich ärgern::V,gniewać się,pohoršit se
997,sich fürchten::V,bać się,bát se
998,fürchten::V,bać się,bát se
999,fliehen::V,uciekać,utéct
1000,flüchten::V,uciec,prchnout
1001,sehen::V,widzieć,vidět
1002,sehen::V,zobaczyć,vidět
1003,anschauen::V,oglądać,podívat se na
1004,ansehen::V,popatrzeć na,sledovat
1005,hören::V,słyszeć,slyšet
1006,zuhören::V,słuchać,poslouchat
1007,probieren::V,kosztować,ochutnávat
1008,riechen::V,wąchać,cítit
1009,fühlen::V,czuć,cítit
1010,fühlen::V,odczuwać,cítit
1011,scheinen::V,wydawać się,zdát se
1012,zu sehen sein::V,widnieć,moci být viděn
1013,vernehmen::V,usłyszeć,uslyšet
1014,frieren::V,marznąć,mrznout
1015,tun::V,czynić,dělat
1016,können::V,móc,moct
1017,können::V,umieć,moct
1018,wollen::V,chcieć,chtít
1019,anfangen::V,zacząć,začít
1020,beenden::V,zakończyć,ukončit
1021,aufhören::V,przestać,přestat
1022,gelingen::V,udać się,podařit se
1023,geraten::V,udać się,dařit se
1024,öffnen::V,otworzyć,otevřít
1025,schließen::V,zamknąć,zavřít
1026,stellen::V,postawić,postavit
1027,setzen::V,posadzić,posadit
1028,legen::V,kłaść,klást
1029,legen::V,kłaść,položit
1030,berühren::V,dotykać,dotýkat se
1031,verbinden::V,łączyć,spojit
1032,bedecken::V,przykryć,pokrýt
1033,aufhängen::V,powiesić,oběsit
1034,aufhängen::V,powiesić,pověsit
1035,anzünden::V,zapalić,zapálit
1036,anzünden::V,zapalić,podpálit
1037,aufheben::V,podnieść,zvednout
1038,aufheben::V,podnieść,zdvihnout
1039,zurücklassen::V,zostawić,zanechat
1040,verlieren::V,zgubić,ztratit
1041,fallen lassen::V,upuścić,upustit
1042,machen::V,zrobić,udělat
1043,herstellen::V,wytworzyć,vyrobit
1044,bauen::V,budować,stavět
1045,bauen::V,budować,budovat
1046,reparieren::V,naprawiać,opravit
1047,verbessern::V,ulepszyć,zlepšit
1048,ändern::V,zmienić,změnit
1049,graben::V,kopać,rýt
1050,graben::V,kopać,kopat
1051,beugen::V,zagiąć,ohnout
1052,biegen::V,zgiąć,ohnout
1053,drehen::V,obracać,točit
1054,wenden::V,obrocić,obrátit
1055,umdrehen::V,obrocić,obrátit
1056,heben::V,podnosić,zdvihnout
1057,hochheben::V,podnieść,zvednout
1058,ergreifen::V,chwycić,chopit se
1059,halten::V,trzymać,držet
1060,drücken::V,naciskać,stisknout
1061,schieben::V,pchać,posouvat
1062,schieben::V,posuwać,posouvat
1063,kratzen::V,drapać,škrábat
1064,lecken::V,lizać,lízat
1065,beißen::V,kąsać,kousat
1066,abreißen::V,oderwać,utrhat
1067,abreißen::V,oderwać,odtrhat
1068,abschneiden::V,odciąć,uřezat
1069,abschneiden::V,odciąć,ukrojit
1070,binden::V,wiązać,přivázat
1071,stecken::V,wetknąć,strčit
1072,brechen::V,złamać,lomit
1073,klopfen::V,pukać,ťukat
1074,klopfen::V,pukać,klepat
1075,klopfen::V,stukać,ťukat
1076,klopfen::V,stukać,klepat
1077,hauen::V,bić,bít
1078,kleben::V,kleić,lepit
1079,reiben::V,trzeć,třít
1080,streichen::V,smarować,mazat
1081,schleifen::V,ostrzyć,brousit
1082,schneiden::V,ciąć,řezat
1083,schneiden::V,ciąć,střihat
1084,schneiden::V,krajać,řezat
1085,schneiden::V,krajać,střihat
1086,rütteln::V,trząść,třást
1087,rütteln::V,trząść,otřást
1088,schütteln::V,trząść,třást
1089,schütteln::V,trząść,zatřást
1090,schwenken::V,machać,mávat
1091,schütten::V,nasypać,nasypat
1092,füllen::V,napełnić,naplnit
1093,einwickeln::V,zawinąć,zavinout
1094,tragen::V,nieść,nést
1095,schleppen::V,wlec,vléct
1096,ziehen::V,ciągnąć,tahat
1097,ziehen::V,ciągnąć,táhnout
1098,aufbewahren::V,przechowywać,schovat
1099,werfen::V,rzucać,házet
1100,fangen::V,łowić,chytat
1101,packen::V,chwycić,uchvátit
1102,verstecken::V,ukryć,schovat
1103,verstecken::V,schować,schovat
1104,teilen::V,podzielić,rozdělit
1105,schicken::V,posyłać,posílat
1106,bringen::V,przynieść,přinést
1107,hinzufügen::V,dodać,připojit
1108,bekommen::V,dostać,dostat
1109,erhalten::V,otrzymać,uchovat
1110,nehmen::V,wziąć,vzít
1111,wählen::V,wybrać,zvolit
1112,auswählen::V,wybrać,vybrat
1113,bewahren::V,zachować,uchránit
1114,behindern::V,utrudnić,překážet
1115,behindern::V,przeszkadzać,překážet
1116,verderben::V,zepsuć,zkazit
1117,beschädigen::V,uszkodzić,porušit
1118,beschädigen::V,uszkodzić,poškodit
1119,zerbrechen::V,złamać,rozlámat
1120,zerreißen::V,drzeć,roztrhnout
1121,zerreißen::V,rozdzierać,roztrhnout
1122,zerstören::V,zniszczyć,zničit
1123,verbrennen::V,spalić,spálit
1124,geben::V,dać,dát
1125,reichen::V,podać,podat
1126,schenken::V,darować,darovat
1127,versprechen::V,obiecać,slíbit
1128,wünschen::V,życzyć,přát
1129,loben::V,chwalić,chválit
1130,küssen::V,całować,líbat
1131,wiegen::V,kołysać,chovat
1132,wiegen::V,kołysać,kolébat
1133,zudecken::V,przykryć,přikrýt
1134,zudecken::V,przykryć,přiklopit
1135,wecken::V,zbudzić,vzbudit
1136,zeigen::V,pokazać,ukázat
1137,führen::V,wieść,vést
1138,führen::V,prowadzić,vést
1139,lehren::V,uczyć,učit
1140,unterrichten::V,nauczać,vyučovat
1141,aufziehen::V,wychować,vychovat
1142,leiten::V,kierować,vodit
1143,antreiben::V,popędzić,nutit
1144,lassen::V,zostawić,dát
1145,einladen::V,zaprosić,pozvat
1146,vereinigen::V,zjednoczyć,spojit
1147,besuchen::V,odwiedzić,návštívit
1148,treffen::V,trafić,potkat
1149,treffen::V,spotkać,potkat
1150,sich versammeln::V,zebrać się,shromáždit se
1151,sich versammeln::V,zgromadzić się,shromáždit se
1152,spielen::V,grać,hrát
1153,spielen::V,bawić się,hrát
1154,singen::V,śpiewać,zpívat
1155,tanzen::V,pląsać,tančit
1156,tanzen::V,tańczyć,tančit
1157,sich trennen::V,rozstać się,rozejít se
1158,verlassen::V,opuścić,opustit
1159,retten::V,ocalić,zachránit
1160,retten::V,uratować,zachránit
1161,bewachen::V,pilnować,hlídat
1162,schützen::V,ochronić,chránit
1163,verteidigen::V,bronić,obhájit
1164,sich schlagen::V,pobić się,bít se
1165,schießen::V,strzelać,střílet
1166,siegen::V,zwycziężyć,zvítězit
1167,ärgern::V,gniewać,zlobit
1168,ärgern::V,gniewać,pohoršit
1169,schlagen::V,bić,udeřit
1170,schlagen::V,bić,praštit
1171,schlagen::V,uderzyć,udeřit
1172,schlagen::V,uderzyć,praštit
1173,treten::V,kopnąć,kopnout
1174,stechen::V,ukłuć,bodnout
1175,stechen::V,ukłuć,píchnout
1176,stoßen::V,popchnąć,strčit
1177,stehlen::V,ukraść,ukrást
1178,stören::V,zakłócić,vyrušit
1179,stören::V,przeszkodzić,vyrušit
1180,belästigen::V,dokuczać,obtěžovat
1181,verbergen::V,ukryć,skrýt
1182,täuschen::V,łudzić,klamat
1183,betrügen::V,oszukać,podvést
1184,töten::V,zabić,zabít
1185,wohnen::V,mieszkać,bydlit
1186,arbeiten::V,pracować,pracovat
1187,sammeln::V,zebrać,sebrat
1188,pflücken::V,zerwać,česat
1189,jagen::V,polować,uhonit
1190,fischen::V,łowić ryby,chytat ryby
1191,fassen::V,złapać,ulovit
1192,hüten::V,paść,pást
1193,treiben::V,pędzić,hnát
1194,anbinden::V,przywiązać,přivázat
1195,füttern::V,karmić,krmit
1196,melken::V,doić,dojit
1197,hacken::V,rąbać,seknout
1198,gießen::V,lać,zalít
1199,gießen::V,podlać,zalít
1200,reifen::V,dojrzeć,uzrát
1201,zubereiten::V,przyrządzić,připravit
1202,kochen::V,gotować,vařit
1203,backen::V,piec,péct
1204,braten::V,piec,smažit
1205,braten::V,smażyć,smažit
1206,umrühren::V,przemieszać,zamíchat
1207,stricken::V,dziać,plést
1208,nähen::V,szyć,šít
1209,färben::V,pofarbować,nabarvit
1210,reinigen::V,oczyścić,očistit
1211,waschen::V,prać,mýt
1212,abwischen::V,obetrzeć,utřít
1213,spülen::V,płukać,spláchnout
1214,fegen::V,zamiatać,zamést
1215,kehren::V,zamieść,mést
1216,baden::V,kąpać się,koupat se
1217,sich waschen::V,myć się,mýt se
1218,ausziehen::V,zdjąć,svléct
1219,anziehen::V,włożyć,obléct
1220,sich anziehen::V,ubrać się,oblékat se
1221,kämmen::V,uczesać,učesat
1222,schmücken::V,ozdabiać,ozdobit
1223,sagen::V,powiedzieć,říct
1224,sprechen::V,mówić,mluvit
1225,reden::V,mówić,hovořit
1226,sich unterhalten::V,rozmawiać,povídat se
1227,fragen::V,zapytać,zeptat se
1228,bitten::V,prosić,prosit
1229,erzählen::V,opowiedzieć,povídat
1230,mitteilen::V,zawiadomić o,sdělit
1231,mitteilen::V,zawiadomić o,oznámit
1232,nennen::V,nazwać,nazvat
1233,rufen::V,wołać,volat
1234,rufen::V,wołać,zavolat
1235,prahlen::V,chełpić się,chlubit se
1236,übersetzen::V,tłumaczyć,přeložit
1237,denken::V,myśleć,myslit
1238,glauben::V,sądzić,věřit
1239,glauben::V,wierzyć,věřit
1240,bemerken::V,zauważyć,zpozorovat
1241,erkennen::V,poznać,poznat
1242,begreifen::V,zrozumieć,pochopit
1243,verstehen::V,rozumieć,porozumět
1244,verstehen::V,dosłyszeć,porozumět
1245,lernen::V,uczyć się,učit se
1246,wissen::V,wiedzieć,vědět
1247,sich erinnern an::V,przypomnieć sobie,vzpomínat si na
1248,vergessen::V,zapomnieć,zapomínat
1249,messen::V,mierzyć,měřit
1250,zählen::V,liczyć,spočítat
1251,rechnen::V,rachować,počítat
1252,lesen::V,czytać,číst
1253,malen::V,malować,malovat
1254,zeichnen::V,rysować,rýsovat
1255,schreiben::V,pisać,psát
1256,besitzen::V,posiadać,mít
1257,besitzen::V,posiadać,vlastnit
1258,kaufen::V,kupić,koupit
1259,verkaufen::V,sprzedać,prodat
1260,bezahlen::V,zapłacić,zaplatit
1261,zahlen::V,płacić,platit
1262,beherrschen::V,opanować,ovládat
1263,ertragen::V,znieść,snést
