,Concept_ID,nl,is
833,kaum::ADV,nauwelijks,tæplega
834,sehr::ADV,erg,mjög
835,sehr::ADV,zeer,mjög
836,so::ADV,zo,svo
837,so::ADV,zo,þannig
838,noch::ADV,nog,enn
839,noch::ADV,nog,ennþá
840,nur::ADV,maar,bara
841,nur::ADV,maar,aðeins
842,nur::ADV,alleen,bara
843,nur::ADV,alleen,aðeins
844,schon::ADV,al,nú þegar
845,schon::ADV,reeds,nú þegar
846,wieder::ADV,weer,aftur
847,wieder::ADV,weer,að nýju
848,wieder::ADV,terug,aftur
849,wieder::ADV,terug,að nýju
850,vergebens::ADV,vergeefs,árangurslaust
851,vergebens::ADV,tevergeefs,árangurslaust
852,vor::PRP,voor,fyrir
853,hinter::PRP,achter,bak við
854,hinter::PRP,achter,aftur fyrir
855,unter::PRP,onder,undir
856,unter::PRP,beneden,undir
857,durch::PRP,door,gegnum
858,neben::PRP,naast,hjá
859,neben::PRP,naast,við hliðina á
860,zwischen::PRP,tussen,milli
861,zwischen::PRP,tussen,á milli
862,wegen::PRP,wegens,vegna
863,wegen::PRP,vanwege,vegna
864,dies::PRN,dit,þetta
865,das::PRN,dat,það
866,alles::PRN,alles,allt
867,ich::PRN,ik,ég
868,du::PRN,je,þú
869,du::PRN,jij,þú
870,er::PRN,hij,hann
871,wir::PRN,we,við
872,wir::PRN,wij,við
873,ihr::PRN,jullie,þið
874,sie::PRN,ze,þær
875,sie::PRN,ze,þeir
876,sie::PRN,zij,þær
877,sie::PRN,zij,þeir
878,was::FPRN,wat,hvað
879,wer::FPRN,wie,hver
880,wo::FADV,waar,hvar
881,wohin::FADV,waarheen,hvert
882,wie::FADV,hoe,hvernig
883,warum::FADV,waarom,hvers vegna
884,wieviel::FNUM,hoeveel,hve mikill
885,eins::NUM,één,einn
886,zwei::NUM,twee,tveir
887,drei::NUM,drie,þrír
888,vier::NUM,vier,fjórir
889,fünf::NUM,vijf,fimm
890,sechs::NUM,zes,sex
891,sieben::NUM,zeven,sjö
892,acht::NUM,acht,átta
893,neun::NUM,negen,níu
894,zehn::NUM,tien,tíu
895,elf::NUM,elf,ellefu
896,zwölf::NUM,twaalf,tólf
897,zwanzig::NUM,twintig,tuttugu
898,dreißig::NUM,dertig,þrjátíu
899,vierzig::NUM,veertig,fjörutíu
900,fünfzig::NUM,vijftig,fimmtíu
901,sechzig::NUM,zestig,sextíu
902,siebzig::NUM,zeventig,sjötíu
903,achtzig::NUM,tachtig,áttatíu
904,neunzig::NUM,negentig,níutíu
905,hundert::NUM,honderd,hundrað
906,tausend::NUM,duizend,þúsund
907,und::CNJ,en,og
908,oder::CNJ,of,eða
909,stehen::V,staan,standa
910,sitzen::V,zitten,sitja
911,liegen::V,liggen,liggja
912,hängen::V,hangen,hanga
913,werden::V,worden,verða
914,passieren::V,gebeuren,gerast
915,beginnen::V,beginnen,byrja
916,enden::V,eindigen,enda
917,enden::V,eindigen,lykta
918,wechseln::V,wijzigen,skipta
919,wechseln::V,veranderen,skipta
920,aufgehen[Sonne]::V,opgaan,koma upp
921,untergehen[Sonne]::V,ondergaan,ganga til viðar
922,scheinen[Sonne]::V,schijnen,skína
923,donnern::V,donderen,þruma
924,wehen::V,waaien,blása
925,strömen::V,stromen,streyma
926,fließen::V,vloeien,fljóta
927,sich drehen::V,draaien,snúast
928,sich drehen::V,zich draaien,snúast
929,schwanken::V,wankelen,riða
930,schwanken::V,wankelen,rugga
931,schwingen::V,zwieren,sveiflast
932,fallen::V,vallen,falla
933,brennen::V,branden,brenna
934,rauchen::V,roken,reykja
935,regnen::V,regenen,rigna
936,gefrieren::V,bevriezen,frjósa
937,tauen::V,dooien,þiðna
938,schmelzen::V,smelten,bráðna
939,trocknen::V,drogen,þorna
940,sieden::V,koken,sjóða
941,sieden::V,zieden,sjóða
942,faulen::V,rotten,rotna
943,verfaulen::V,verrotten,rotna
944,reißen::V,scheuren,rifna
945,versinken::V,verzinken,sökkva
946,vergehen::V,vergaan,líða
947,erscheinen::V,opdagen,birtast
948,erscheinen::V,verschijnen,birtast
949,verschwinden::V,verdwijnen,hverfa
950,sinken::V,zinken,síga
951,abnehmen::V,afnemen,lækka
952,abnehmen::V,afnemen,minnka
953,abnehmen::V,verminderen,lækka
954,abnehmen::V,verminderen,minnka
955,zunehmen::V,toenemen,aukast
956,steigen::V,stijgen,stíga
957,steigen::V,omhooggaan,stíga
958,wachsen::V,groeien,vaxa
959,glänzen::V,glanzen,glóa
960,glänzen::V,glanzen,glampa
961,glänzen::V,schitteren,glóa
962,glänzen::V,schitteren,glampa
963,funkeln::V,fonkelen,leiftra
964,lärmen::V,lawaai maken,hafa hátt
965,läuten::V,luiden,hringja
966,klingeln::V,bellen,hringja
967,klirren::V,rinkelen,glamra
968,klirren::V,rinkelen,skrölta
969,brausen::V,bruisen,ólga
970,rauschen::V,ruisen,suða
971,klingen::V,klinken,hljóma
972,bellen::V,blaffen,gelta
973,heulen::V,huilen,væla
974,heulen::V,huilen,ýlfra
975,blasen::V,blazen,blása
976,pfeifen::V,fluiten,blístra
977,schreien::V,gillen,æpa
978,schreien::V,schreeuwen,æpa
979,stöhnen::V,steunen,stynja
980,zittern::V,beven,titra
981,zittern::V,beven,skjálfa
982,zittern::V,sidderen,titra
983,zittern::V,sidderen,skjálfa
984,leben::V,leven,lifa
985,geboren werden::V,geboren worden,fæðast
986,atmen::V,ademen,anda
987,atmen::V,ademen,draga andann
988,trinken::V,drinken,drekka
989,essen::V,eten,borða
990,schlucken::V,slikken,kingja
991,müde werden::V,moe worden,þreytast
992,einschlafen::V,inslapen,sofna
993,schlafen::V,slapen,sofa
994,aufwachen::V,ontwaken,vakna
995,aufwachen::V,wakker worden,vakna
996,aufstehen::V,opstaan,fara á fætur
997,sich erholen::V,zich ontspannen,hvíla sig
998,krank werden::V,ziek worden,veikjast
999,krank werden::V,ziek worden,verða veikur
1000,krank sein::V,ziek zijn,vera veikur
1001,schmerzen::V,pijn doen,kenna til
1002,husten::V,hoesten,hósta
1003,genesen::V,genezen,batna
1004,genesen::V,genezen,frískast
1005,sterben::V,sterven,deyja
1006,sterben::V,overlijden,deyja
1007,umkommen::V,omkomen,farast
1008,sich bewegen::V,zich bewegen,bifast
1009,sich rühren::V,zich verroeren,hreyfast
1010,sich erheben::V,oprijzen,standa upp
1011,sich erheben::V,verrijzen,standa upp
1012,sich setzen::V,gaan zitten,setjast
1013,hinfallen::V,vallen,detta
1014,hinfallen::V,neervallen,detta
1015,laufen::V,lopen,labba
1016,schreiten::V,stappen,ganga
1017,schreiten::V,schrijden,ganga
1018,spazierengehen::V,gaan wandelen,ganga sér til skemmtunar
1019,eilen::V,ijlen,fara hratt
1020,eilen::V,haasten,fara hratt
1021,sich beeilen::V,zich haasten,flýta sér
1022,sausen::V,stuiven,þjóta
1023,rennen::V,rennen,hlaupa
1024,springen::V,springen,stökkva
1025,klettern::V,klimmen,klifra
1026,klettern::V,klauteren,klifra
1027,schaukeln::V,schommelen,róla
1028,schaukeln::V,schommelen,rugga
1029,kriechen::V,kruipen,skríða
1030,schwimmen::V,zwemmen,synda
1031,tauchen::V,duiken,kafa
1032,rudern::V,roeien,róa
1033,fahren::V,rijden,aka
1034,fahren::V,rijden,fara
1035,fliegen::V,vliegen,fljúga
1036,gehen::V,gaan,fara
1037,gehen::V,gaan,ganga
1038,weggehen::V,weggaan,fara burt
1039,weggehen::V,weggaan,ganga burt
1040,abfahren::V,vertrekken,aka burt
1041,anhalten::V,stoppen,stöðva
1042,anhalten::V,stilhouden,stöðva
1043,hineingehen::V,ingaan,ganga inn
1044,hineingehen::V,binnengaan,ganga inn
1045,eintreten::V,binnenkomen,koma inn
1046,eintreten::V,binnenkomen,ganga inn
1047,kommen::V,komen,koma
1048,ankommen::V,aankomen,koma til
1049,zurückkommen::V,terugkomen,koma til baka
1050,bleiben::V,blijven,haldast
1051,bleiben::V,blijven,vera kyrr
1052,warten::V,wachten,bíða
1053,erwarten::V,verwachten,búast við
1054,erwarten::V,verwachten,eiga von á
1055,suchen::V,zoeken,leita
1056,finden::V,vinden,finna
1057,versuchen::V,proberen,reyna
1058,versuchen::V,beproeven,reyna
1059,vorbereiten::V,voorbereiden,undirbúa
1060,lieben::V,houden van,elska
1061,mögen::V,lusten,þykja gott
1062,mögen::V,lusten,falla í geð
1063,mögen::V,houden van,þykja gott
1064,mögen::V,houden van,falla í geð
1065,lachen::V,lachen,hlæja
1066,rühren::V,roeren,snerta
1067,weinen::V,huilen,gráta
1068,weinen::V,schreien,gráta
1069,schimpfen::V,kijven,skammast
1070,schimpfen::V,schelden,skammast
1071,sich ärgern::V,zich ergeren,sárna
1072,sich ärgern::V,zich ergeren,gremjast
1073,sich fürchten::V,bang zijn,óttast
1074,fürchten::V,vrezen,óttast
1075,fliehen::V,vluchten,flýja
1076,flüchten::V,ontsnappen,strjúka
1077,flüchten::V,ontkomen,strjúka
1078,sehen::V,zien,sjá
1079,anschauen::V,aankijken,horfa á
1080,ansehen::V,aanzien,líta á
1081,ansehen::V,bekijken,líta á
1082,hören::V,horen,heyra
1083,zuhören::V,luisteren,hlusta
1084,probieren::V,proeven,smakka
1085,riechen::V,ruiken,þefa
1086,fühlen::V,voelen,finna til
1087,scheinen::V,lijken,virðast
1088,zu sehen sein::V,te zien zijn,vera að sjá
1089,vernehmen::V,vernemen,heyra
1090,vernehmen::V,vernemen,greina
1091,frieren::V,het koud hebben,frjósa
1092,tun::V,doen,gera
1093,können::V,kunnen,geta
1094,wollen::V,willen,ætla
1095,wollen::V,willen,vilja
1096,anfangen::V,beginnen,hefja
1097,anfangen::V,aanvangen,hefja
1098,beenden::V,beëindigen,enda
1099,beenden::V,beëindigen,ljúka
1100,aufhören::V,ophouden,lykta
1101,gelingen::V,lukken,heppnast
1102,gelingen::V,gelukken,heppnast
1103,geraten::V,uitvallen,lukkast
1104,öffnen::V,openen,opna
1105,öffnen::V,opendoen,opna
1106,schließen::V,sluiten,loka
1107,schließen::V,dichtdoen,loka
1108,stellen::V,stellen,láta
1109,stellen::V,stellen,setja
1110,stellen::V,plaatsen,láta
1111,stellen::V,plaatsen,setja
1112,setzen::V,zetten,láta
1113,setzen::V,zetten,setja
1114,setzen::V,plaatsen,láta
1115,setzen::V,plaatsen,setja
1116,legen::V,leggen,láta
1117,legen::V,leggen,leggja
1118,berühren::V,aanraken,koma við
1119,verbinden::V,verbinden,sameina
1120,bedecken::V,bedekken,hylja
1121,aufhängen::V,ophangen,hengja
1122,aufhängen::V,ophangen,hengja upp
1123,anzünden::V,aansteken,kveikja í
1124,aufheben::V,oprapen,taka upp
1125,aufheben::V,oprapen,lyfta upp
1126,zurücklassen::V,achterlaten,skilja eftir
1127,verlieren::V,verliezen,týna
1128,verlieren::V,verliezen,glata
1129,fallen lassen::V,laten vallen,missa
1130,machen::V,maken,búa til
1131,herstellen::V,produceren,framleiða
1132,herstellen::V,voortbrengen,framleiða
1133,bauen::V,bouwen,smíða
1134,bauen::V,bouwen,byggja
1135,reparieren::V,repareren,gera við
1136,reparieren::V,herstellen,gera við
1137,verbessern::V,verbeteren,bæta
1138,ändern::V,wijzigen,breyta
1139,ändern::V,veranderen,breyta
1140,graben::V,graven,grafa
1141,beugen::V,buigen,beygja
1142,biegen::V,buigen,sveigja
1143,drehen::V,draaien,snúa
1144,wenden::V,keren,snúa
1145,wenden::V,keren,venda
1146,wenden::V,wenden,snúa
1147,wenden::V,wenden,venda
1148,umdrehen::V,omdraaien,venda
1149,umdrehen::V,omdraaien,snúa við
1150,heben::V,heffen,hefja
1151,heben::V,optillen,hefja
1152,hochheben::V,tillen,lyfta upp
1153,ergreifen::V,pakken,grípa
1154,ergreifen::V,grijpen,grípa
1155,halten::V,houden,rúma
1156,halten::V,houden,halda
1157,drücken::V,drukken,þjá
1158,drücken::V,drukken,þrýsta
1159,schieben::V,duwen,ýta
1160,schieben::V,schuiven,ýta
1161,kratzen::V,krassen,klóra
1162,lecken::V,likken,sleikja
1163,beißen::V,bijten,bíta
1164,abreißen::V,afrukken,rífa af
1165,abreißen::V,afrukken,rífa frá
1166,abreißen::V,afscheuren,rífa af
1167,abreißen::V,afscheuren,rífa frá
1168,abschneiden::V,afsnijden,skera af
1169,abschneiden::V,afsnijden,klippa af
1170,binden::V,binden,binda
1171,stecken::V,steken,stinga
1172,brechen::V,breken,brjóta
1173,klopfen::V,kloppen,berja
1174,klopfen::V,kloppen,klappa
1175,hauen::V,houwen,berja
1176,hauen::V,houwen,höggva
1177,kleben::V,plakken,líma
1178,reiben::V,wrijven,núa
1179,streichen::V,smeren,smyrja
1180,schleifen::V,slijpen,slípa
1181,schneiden::V,snijden,skera
1182,schneiden::V,snijden,klippa
1183,rütteln::V,schudden,skaka
1184,schütteln::V,schudden,hrista
1185,schwenken::V,wuiven,sveifla
1186,schwenken::V,zwaaien,sveifla
1187,schütten::V,gieten,hella
1188,schütten::V,storten,hella
1189,füllen::V,vullen,fylla
1190,einwickeln::V,inwikkelen,vefja inn í
1191,tragen::V,dragen,bera
1192,schleppen::V,slepen,draga
1193,ziehen::V,trekken,toga
1194,ziehen::V,trekken,draga
1195,aufbewahren::V,bewaren,geyma
1196,werfen::V,gooien,kasta
1197,fangen::V,vangen,grípa
1198,packen::V,pakken,þrífa í
1199,packen::V,vastpakken,þrífa í
1200,verstecken::V,verstoppen,fela
1201,teilen::V,delen,deila
1202,schicken::V,sturen,senda
1203,bringen::V,brengen,færa
1204,bringen::V,brengen,flytja
1205,hinzufügen::V,toevoegen,bæta við
1206,bekommen::V,verkrijgen,hljóta
1207,bekommen::V,verkrijgen,ná
1208,erhalten::V,krijgen,fá
1209,nehmen::V,nemen,taka
1210,wählen::V,kiezen,velja
1211,wählen::V,verkiezen,velja
1212,auswählen::V,uitkiezen,velja úr
1213,bewahren::V,bewaren,gæta
1214,bewahren::V,bewaren,vernda
1215,behindern::V,hinderen,varna
1216,verderben::V,bederven,spilla
1217,beschädigen::V,beschadigen,skemma
1218,zerbrechen::V,breken,brjóta
1219,zerbrechen::V,stukbreken,brjóta
1220,zerreißen::V,scheuren,rífa
1221,zerreißen::V,scheuren,rífa sundur
1222,zerreißen::V,verscheuren,rífa
1223,zerreißen::V,verscheuren,rífa sundur
1224,zerstören::V,vernielen,rífa niður
1225,verbrennen::V,branden,brenna
1226,verbrennen::V,verbranden,brenna
1227,geben::V,geven,gefa
1228,reichen::V,reiken,rétta
1229,reichen::V,aanreiken,rétta
1230,schenken::V,schenken,gefa
1231,versprechen::V,beloven,lofa
1232,versprechen::V,beloven,heita
1233,wünschen::V,wensen,óska
1234,loben::V,loven,lofa
1235,loben::V,loven,hrósa
1236,loben::V,prijzen,lofa
1237,loben::V,prijzen,hrósa
1238,küssen::V,kussen,kyssa
1239,wiegen::V,wiegen,rugga
1240,zudecken::V,toedekken,þekja
1241,zudecken::V,toedekken,breiða yfir
1242,wecken::V,wekken,vekja
1243,zeigen::V,tonen,sýna
1244,zeigen::V,wijzen,sýna
1245,führen::V,voeren,leiða
1246,lehren::V,leren,kenna
1247,unterrichten::V,onderwijzen,fræða
1248,aufziehen::V,grootbrengen,ala upp
1249,leiten::V,leiden,stjórna
1250,antreiben::V,aandrijven,hvetja
1251,lassen::V,laten,láta
1252,einladen::V,uitnodigen,bjóða heim
1253,vereinigen::V,verenigen,sameina
1254,besuchen::V,bezoeken,heimsækja
1255,treffen::V,treffen,hitta
1256,treffen::V,ontmoeten,hitta
1257,sich versammeln::V,zich verzamelen,safnast saman
1258,spielen::V,spelen,leika sér
1259,singen::V,zingen,syngja
1260,tanzen::V,dansen,dansa
1261,sich trennen::V,van elkaar gaan,skiljast
1262,verlassen::V,verlaten,yfirgefa
1263,retten::V,redden,bjarga
1264,bewachen::V,bewaken,gæta
1265,bewachen::V,bewaken,hafa vörð á
1266,schützen::V,beschermen,vernda
1267,verteidigen::V,verdedigen,verja
1268,sich schlagen::V,knokken,slást
1269,sich schlagen::V,knokken,berjast
1270,schießen::V,schieten,skjóta
1271,siegen::V,overwinnen,sigra
1272,ärgern::V,ergeren,ergja
1273,ärgern::V,ergeren,skaprauna
1274,schlagen::V,slaan,slá
1275,schlagen::V,slaan,lemja
1276,treten::V,trappen,sparka
1277,treten::V,schoppen,sparka
1278,stechen::V,steken,stinga
1279,stechen::V,prikken,stinga
1280,stoßen::V,stoten,hrinda
1281,stehlen::V,stelen,stela
1282,stören::V,storen,trufla
1283,stören::V,verstoren,trufla
1284,belästigen::V,lastig vallen,ónáða
1285,verbergen::V,verbergen,leyna
1286,täuschen::V,misleiden,gabba
1287,täuschen::V,misleiden,blekkja
1288,betrügen::V,bedriegen,svíkja
1289,betrügen::V,bedriegen,blekkja
1290,töten::V,doden,drepa
1291,wohnen::V,wonen,búa
1292,arbeiten::V,werken,vinna
1293,sammeln::V,inzamelen,safna
1294,sammeln::V,verzamelen,safna
1295,pflücken::V,plukken,tína
1296,pflücken::V,plukken,reyta
1297,jagen::V,jagen,veiða
1298,fischen::V,vissen,fiska
1299,fassen::V,vangen,veiða
1300,hüten::V,hoeden,gæta
1301,hüten::V,hoeden,vakta
1302,treiben::V,drijven,reka
1303,anbinden::V,vastbinden,binda við
1304,anbinden::V,vastbinden,binda fast
1305,füttern::V,voeren,fóðra
1306,melken::V,melken,mjólka
1307,hacken::V,hakken,höggva
1308,gießen::V,gieten,hella
1309,reifen::V,rijpen,þroskast
1310,zubereiten::V,klaarmaken,elda
1311,zubereiten::V,klaarmaken,tilbúa
1312,zubereiten::V,toebereiden,elda
1313,zubereiten::V,toebereiden,tilbúa
1314,kochen::V,koken,sjóða
1315,backen::V,bakken,baka
1316,braten::V,braden,steikja
1317,umrühren::V,omroeren,hræra í
1318,stricken::V,breien,prjóna
1319,nähen::V,naaien,sauma
1320,färben::V,verven,lita
1321,färben::V,kleuren,lita
1322,reinigen::V,reinigen,hreinsa
1323,waschen::V,wassen,þvo
1324,abwischen::V,afvegen,þerra
1325,spülen::V,spoelen,skola
1326,spülen::V,spoelen,þvo upp
1327,spülen::V,afwassen,skola
1328,spülen::V,afwassen,þvo upp
1329,fegen::V,vegen,sópa
1330,fegen::V,vegen,hreinsa
1331,kehren::V,vegen,sópa
1332,baden::V,baden,baða sig
1333,sich waschen::V,zich wassen,þvo sér
1334,ausziehen::V,uittrekken,fara úr
1335,anziehen::V,aantrekken,fara í
1336,sich anziehen::V,zich aankleden,klæðast
1337,kämmen::V,kammen,greiða
1338,schmücken::V,tooien,prýða
1339,schmücken::V,tooien,skreyta
1340,sagen::V,zeggen,segja
1341,sprechen::V,spreken,tala
1342,reden::V,praten,ræða
1343,sich unterhalten::V,zich onderhouden,spjalla
1344,sich unterhalten::V,zich onderhouden,ræðast við
1345,fragen::V,vragen,spyrja
1346,bitten::V,vragen,biðja
1347,bitten::V,verzoeken,biðja
1348,erzählen::V,vertellen,segja frá
1349,mitteilen::V,meedelen,tilkynna
1350,nennen::V,noemen,nefna
1351,rufen::V,roepen,kalla
1352,prahlen::V,pralen,gorta
1353,übersetzen::V,vertalen,þýða
1354,denken::V,denken,hugsa
1355,glauben::V,geloven,trúa
1356,bemerken::V,bemerken,taka eftir
1357,erkennen::V,herkennen,þekkja
1358,begreifen::V,begrijpen,skilja
1359,verstehen::V,verstaan,skilja
1360,lernen::V,leren,læra
1361,wissen::V,weten,vita
1362,sich erinnern an::V,zich herinneren aan,minnast
1363,vergessen::V,vergeten,gleyma
1364,messen::V,meten,mæla
1365,zählen::V,tellen,telja
1366,rechnen::V,rekenen,reikna
1367,lesen::V,lezen,lesa
1368,malen::V,schilderen,mála
1369,zeichnen::V,tekenen,teikna
1370,schreiben::V,schrijven,skrifa
1371,besitzen::V,bezitten,hafa
1372,kaufen::V,kopen,kaupa
1373,verkaufen::V,verkopen,selja
1374,bezahlen::V,betalen,borga
1375,zahlen::V,betalen,borga
1376,beherrschen::V,beheersen,hafa á valdi sínu
1377,ertragen::V,verdragen,þola
