,Concept_ID,mhr,is
741,anderer::A,вес,annar
742,anderer::A,мо́ло,annar
743,erster::A,и́кымше,fyrsti
744,zweiter::A,ко́кымшо,annar
745,dritter::A,ку́мшо,þriðji
746,letzter::A,пыта́ртыш,síðasti
747,allein::ADV,шкет,einn
748,allein::ADV,шкет,aleinn
749,auf einmal::ADV,икана́ште,allt í einu
750,zusammen::ADV,пырля́,saman
751,lange::ADV,кужу́н,lengi
752,plötzlich::ADV,кенета́,skyndilega
753,sofort::ADV,кызыта́к,strax
754,sofort::ADV,кызыта́к,þegar í stað
755,später::ADV,варара́к,seinna
756,jetzt::ADV,ы́нде,nú
757,jetzt::ADV,ы́нде,núna
758,jetzt::ADV,кы́зыт,nú
759,jetzt::ADV,кы́зыт,núna
760,heute::ADV,та́че,í dag
761,morgen::ADV,эрла́,á morgun
762,bald::ADV,вашке́,brátt
763,bald::ADV,вашке́,bráðum
764,dann::ADV,вара́,svo
765,dann::ADV,вара́,síðan
766,gestern::ADV,теҥге́че,í gær
767,einst::ADV,икана́,forðum
768,damals::ADV,туна́м,þá
769,damals::ADV,туна́м,á þeim tímum
770,danach::ADV,вара́,á eftir því
771,vorher::ADV,о́нчыч,áður
772,zuerst::ADV,онда́к,fyrst
773,einmal::ADV,икана́,einu sinni
774,manchmal::ADV,ка́шын,stundum
775,manchmal::ADV,кокла́н,stundum
776,oft::ADV,чӱ́чкыдын,oft
777,immer::ADV,эре́,alltaf
778,immer::ADV,эре́,sífellt
779,immer::ADV,ту́тыш,alltaf
780,immer::ADV,ту́тыш,sífellt
781,niemals::ADV,ок нигуна́м,aldrei
782,hier::ADV,ты́ште,hér
783,hierhin::ADV,ты́шке,hingað
784,hierhin::ADV,тыш,hingað
785,von hier::ADV,тыше́ч,héðan
786,von hier::ADV,тыве́ч,héðan
787,dort::ADV,ту́што,þar
788,dort::ADV,ту́што,þarna
789,dorthin::ADV,туш,þangað
790,dorthin::ADV,ту́шко,þangað
791,geradeaus::ADV,вик,beint áfram
792,vorwärts::ADV,о́нчыко,áfram
793,rückwärts::ADV,шеҥге́к,aftur á bak
794,zurück::ADV,мӧҥге́ш,aftur
795,zurück::ADV,мӧҥге́ш,til baka
796,unten::ADV,ӱ́лнӧ,niðri
797,unten::ADV,ӱ́лнӧ,fyrir neðan
798,unten::ADV,йыма́лне,niðri
799,unten::ADV,йыма́лне,fyrir neðan
800,hinab::ADV,йыма́к,niður
801,hinab::ADV,йыма́к,niður eftir
802,oben::ADV,кӱ́шнӧ,uppi
803,oben::ADV,ӱмба́лне,uppi
804,hinauf::ADV,кӱ́ш,upp
805,hinauf::ADV,кӱ́ш,upp eftir
806,hinauf::ADV,кӱ́шкӧ,upp
807,hinauf::ADV,кӱ́шкӧ,upp eftir
808,überall::ADV,чыла́ вере́,alls staðar
809,nicht::ADV,ок,ekki
810,nicht::ADV,о́геш,ekki
811,ein wenig::ADV,изи́ш,dálítið
812,kaum::ADV,пыкше́,varla
813,kaum::ADV,пыкше́,tæplega
814,sehr::ADV,чот,mjög
815,so::ADV,тыге́,svo
816,so::ADV,тыге́,þannig
817,noch::ADV,а́ле,enn
818,noch::ADV,а́ле,ennþá
819,nur::ADV,гына́,bara
820,nur::ADV,гына́,aðeins
821,schon::ADV,ы́нде,nú þegar
822,wieder::ADV,ада́к,aftur
823,wieder::ADV,ада́к,að nýju
824,vergebens::ADV,ара́м,árangurslaust
825,vor::PRP,о́нчыч,fyrir
826,hinter::PRP,шеҥге́лне,bak við
827,hinter::PRP,шеҥге́лне,aftur fyrir
828,unter::PRP,йыма́лне,undir
829,durch::PRP,вошт,gegnum
830,neben::PRP,вокте́н,hjá
831,neben::PRP,вокте́н,við hliðina á
832,zwischen::PRP,кокла́ште,milli
833,zwischen::PRP,кокла́ште,á milli
834,wegen::PRP,верч,vegna
835,dies::PRN,ти́де,þetta
836,das::PRN,са́де,það
837,alles::PRN,чыла́,allt
838,ich::PRN,мый,ég
839,du::PRN,тый,þú
840,er::PRN,ту́до,hann
841,wir::PRN,ме,við
842,ihr::PRN,те,þið
843,sie::PRN,ну́но,þær
844,sie::PRN,ну́но,þeir
845,was::FPRN,мо,hvað
846,wer::FPRN,кӧ,hver
847,wo::FADV,куша́н,hvar
848,wohin::FADV,куш,hvert
849,wohin::FADV,ку́шко,hvert
850,wie::FADV,кузе́,hvernig
851,warum::FADV,мо,hvers vegna
852,warum::FADV,мола́н,hvers vegna
853,wieviel::FNUM,куна́р,hve mikill
854,eins::NUM,ик,einn
855,zwei::NUM,ко́кыт,tveir
856,drei::NUM,кум,þrír
857,vier::NUM,ныл,fjórir
858,fünf::NUM,вич,fimm
859,sechs::NUM,куд,sex
860,sieben::NUM,шым,sjö
861,acht::NUM,канда́ш,átta
862,neun::NUM,инде́ш,níu
863,zehn::NUM,лу,tíu
864,elf::NUM,лати́к,ellefu
865,zwölf::NUM,латко́к,tólf
866,zwanzig::NUM,ко́ло,tuttugu
867,dreißig::NUM,ку́мло,þrjátíu
868,vierzig::NUM,ны́лле,fjörutíu
869,fünfzig::NUM,ви́тле,fimmtíu
870,sechzig::NUM,ку́дло,sextíu
871,siebzig::NUM,шы́мле,sjötíu
872,achtzig::NUM,канда́шле,áttatíu
873,neunzig::NUM,инде́шле,níutíu
874,hundert::NUM,шӱ́дӧ,hundrað
875,tausend::NUM,тӱже́м,þúsund
876,und::CNJ,да,og
877,und::CNJ,ден,og
878,oder::CNJ,я,eða
879,oder::CNJ,а́ле,eða
880,stehen::V,шога́ш,standa
881,sitzen::V,шинча́ш,sitja
882,liegen::V,кия́ш,liggja
883,hängen::V,кеча́ш,hanga
884,werden::V,лия́ш,verða
885,passieren::V,лия́ш,gerast
886,beginnen::V,тӱҥгала́ш,byrja
887,enden::V,пыта́ш,enda
888,enden::V,пыта́ш,lykta
889,wechseln::V,вашталта́ш,skipta
890,aufgehen[Sonne]::V,лекта́ш,koma upp
891,untergehen[Sonne]::V,шинча́ш,ganga til viðar
892,scheinen[Sonne]::V,волгалта́ш,skína
893,donnern::V,кӱдырта́ш,þruma
894,donnern::V,сургалта́ш,þruma
895,wehen::V,пуа́ш,blása
896,strömen::V,шийалтара́ш,streyma
897,fließen::V,йога́ш,fljóta
898,sich drehen::V,пӧрда́ш,snúast
899,schwanken::V,лӱҥга́ш,riða
900,schwanken::V,лӱҥга́ш,rugga
901,schwanken::V,тайныла́ш,riða
902,schwanken::V,тайныла́ш,rugga
903,schwingen::V,рӱпшалта́ш,sveiflast
904,fallen::V,воза́ш,falla
905,fallen::V,йӧрла́ш,falla
906,brennen::V,йӱла́ш,brenna
907,rauchen::V,шикша́ш,reykja
908,regnen::V,йӱра́ш,rigna
909,gefrieren::V,кылма́ш,frjósa
910,gefrieren::V,ияҥа́ш,frjósa
911,tauen::V,шула́ш,þiðna
912,schmelzen::V,лева́ш,bráðna
913,trocknen::V,кошка́ш,þorna
914,sieden::V,шола́ш,sjóða
915,faulen::V,шӱя́ш,rotna
916,verfaulen::V,шӱйы́н шуа́ш,rotna
917,reißen::V,кӱрла́ш,rifna
918,versinken::V,пуре́н кая́ш,sökkva
919,vergehen::V,эрте́н кая́ш,líða
920,erscheinen::V,толы́н лекта́ш,birtast
921,verschwinden::V,йома́ш,hverfa
922,sinken::V,пуча́ш,síga
923,abnehmen::V,пуча́ш,lækka
924,abnehmen::V,пуча́ш,minnka
925,zunehmen::V,шукема́ш,aukast
926,steigen::V,нӧлталта́ш,stíga
927,wachsen::V,кушка́ш,vaxa
928,glänzen::V,йылгыжа́ш,glóa
929,glänzen::V,йылгыжа́ш,glampa
930,funkeln::V,чолга́ш,leiftra
931,lärmen::V,рӱшка́ш,hafa hátt
932,läuten::V,мура́ш,hringja
933,klingeln::V,йыҥгырта́ш,hringja
934,klirren::V,чылдыртата́ш,glamra
935,klirren::V,чылдыртата́ш,skrölta
936,brausen::V,лӱшка́ш,ólga
937,rauschen::V,лыжга́ш,suða
938,klingen::V,йоҥга́ш,hljóma
939,bellen::V,опта́ш,gelta
940,heulen::V,урмыжа́ш,væla
941,heulen::V,урмыжа́ш,ýlfra
942,blasen::V,пуала́ш,blása
943,pfeifen::V,шӱ́шкаш,blístra
944,schreien::V,кычкыра́ш,æpa
945,stöhnen::V,йыҥыса́ш,stynja
946,zittern::V,чытыра́ш,titra
947,zittern::V,чытыра́ш,skjálfa
948,leben::V,ила́ш,lifa
949,geboren werden::V,шоча́ш,fæðast
950,atmen::V,шӱла́ш,anda
951,atmen::V,шӱла́ш,draga andann
952,trinken::V,йӱа́ш,drekka
953,essen::V,кочка́ш,borða
954,schlucken::V,нела́ш,kingja
955,müde werden::V,ноя́ш,þreytast
956,einschlafen::V,мале́н колта́ш,sofna
957,schlafen::V,мала́ш,sofa
958,aufwachen::V,помыжалта́ш,vakna
959,aufstehen::V,кынела́ш,fara á fætur
960,sich erholen::V,кана́ш,hvíla sig
961,krank werden::V,черлане́н воза́ш,veikjast
962,krank werden::V,черлане́н воза́ш,verða veikur
963,krank sein::V,черлане́н кия́ш,vera veikur
964,schmerzen::V,коршта́ш,kenna til
965,husten::V,кокыра́ш,hósta
966,genesen::V,тӱрла́ш,batna
967,genesen::V,тӱрла́ш,frískast
968,genesen::V,тазаҥа́ш,batna
969,genesen::V,тазаҥа́ш,frískast
970,sterben::V,кола́ш,deyja
971,umkommen::V,вуй йома́ш,farast
972,sich bewegen::V,кошта́ш,bifast
973,sich rühren::V,тарвана́ш,hreyfast
974,sich erheben::V,кынела́ш,standa upp
975,sich setzen::V,шинча́ш,setjast
976,hinfallen::V,йӧрла́ш,detta
977,laufen::V,кошта́ш,labba
978,schreiten::V,ошкыла́ш,ganga
979,spazierengehen::V,гуля́яш,ganga sér til skemmtunar
980,eilen::V,вашка́ш,fara hratt
981,sich beeilen::V,вашкешта́ш,flýta sér
982,sausen::V,юлтка́ш,þjóta
983,rennen::V,куржтала́ш,hlaupa
984,springen::V,тӧршта́ш,stökkva
985,klettern::V,кӱза́ш,klifra
986,schaukeln::V,лӱҥгалта́ш,róla
987,schaukeln::V,лӱҥгалта́ш,rugga
988,kriechen::V,нушка́ш,skríða
989,schwimmen::V,ия́ш,synda
990,tauchen::V,шуҥгалта́ш,kafa
991,rudern::V,удыра́ш,róa
992,fahren::V,кудала́ш,aka
993,fahren::V,кудала́ш,fara
994,fliegen::V,чоҥешта́ш,fljúga
995,gehen::V,кая́ш,fara
996,gehen::V,кая́ш,ganga
997,weggehen::V,кораҥа́ш,fara burt
998,weggehen::V,кораҥа́ш,ganga burt
999,abfahren::V,лекта́ш,aka burt
1000,anhalten::V,чарна́ш,stöðva
1001,hineingehen::V,пура́ш,ganga inn
1002,eintreten::V,пура́ш,koma inn
1003,eintreten::V,пура́ш,ganga inn
1004,kommen::V,тола́ш,koma
1005,ankommen::V,шуа́ш,koma til
1006,zurückkommen::V,пӧртыла́ш,koma til baka
1007,bleiben::V,кода́ш,haldast
1008,bleiben::V,кода́ш,vera kyrr
1009,warten::V,вуча́ш,bíða
1010,erwarten::V,вуча́ш,búast við
1011,erwarten::V,вуча́ш,eiga von á
1012,suchen::V,кычала́ш,leita
1013,finden::V,муа́ш,finna
1014,versuchen::V,толаша́ш,reyna
1015,vorbereiten::V,ямдыла́ш,undirbúa
1016,lieben::V,йӧрата́ш,elska
1017,mögen::V,йӧрата́ш,þykja gott
1018,mögen::V,йӧрата́ш,falla í geð
1019,lachen::V,воштыла́ш,hlæja
1020,rühren::V,ку́мыл тарвата́ш,snerta
1021,weinen::V,шорта́ш,gráta
1022,schimpfen::V,каргаша́ш,skammast
1023,sich ärgern::V,сыра́ш,sárna
1024,sich ärgern::V,сыра́ш,gremjast
1025,sich fürchten::V,лӱда́ш,óttast
1026,fürchten::V,лӱда́ш,óttast
1027,fliehen::V,куржа́ш,flýja
1028,flüchten::V,куржа́ш,strjúka
1029,sehen::V,ужа́ш,sjá
1030,anschauen::V,онча́ш,horfa á
1031,ansehen::V,эскера́ш,líta á
1032,hören::V,кола́ш,heyra
1033,zuhören::V,колышта́ш,hlusta
1034,probieren::V,тамла́ш,smakka
1035,riechen::V,ӱпшынча́ш,þefa
1036,fühlen::V,шижа́ш,finna til
1037,scheinen::V,чуча́ш,virðast
1038,zu sehen sein::V,коя́ш,vera að sjá
1039,vernehmen::V,кола́ш,heyra
1040,vernehmen::V,кола́ш,greina
1041,frieren::V,кылма́ш,frjósa
1042,tun::V,ышта́ш,gera
1043,können::V,мошта́ш,geta
1044,wollen::V,тӱна́ш,ætla
1045,wollen::V,тӱна́ш,vilja
1046,anfangen::V,тӱҥала́ш,hefja
1047,beenden::V,пытара́ш,enda
1048,beenden::V,пытара́ш,ljúka
1049,aufhören::V,чарна́ш,lykta
1050,gelingen::V,сай лекта́ш,heppnast
1051,geraten::V,лекта́ш,lukkast
1052,öffnen::V,поча́ш,opna
1053,schließen::V,петыра́ш,loka
1054,stellen::V,шында́ш,láta
1055,stellen::V,шында́ш,setja
1056,setzen::V,шында́ш,láta
1057,setzen::V,шында́ш,setja
1058,legen::V,опта́ш,láta
1059,legen::V,опта́ш,leggja
1060,legen::V,пышта́ш,láta
1061,legen::V,пышта́ш,leggja
1062,berühren::V,тӱка́ш,koma við
1063,verbinden::V,пида́ш,sameina
1064,bedecken::V,леведа́ш,hylja
1065,aufhängen::V,сака́ш,hengja
1066,aufhängen::V,сака́ш,hengja upp
1067,anzünden::V,чӱкта́ш,kveikja í
1068,aufheben::V,нӧлтала́ш,taka upp
1069,aufheben::V,нӧлтала́ш,lyfta upp
1070,zurücklassen::V,кода́ш,skilja eftir
1071,verlieren::V,йомдара́ш,týna
1072,verlieren::V,йомдара́ш,glata
1073,fallen lassen::V,воза́ш,missa
1074,machen::V,ышта́ш,búa til
1075,herstellen::V,ямдыла́ш,framleiða
1076,bauen::V,чоҥа́ш,smíða
1077,bauen::V,чоҥа́ш,byggja
1078,reparieren::V,ачала́ш,gera við
1079,verbessern::V,саемда́ш,bæta
1080,ändern::V,весемда́ш,breyta
1081,graben::V,кӱнча́ш,grafa
1082,beugen::V,пӱгырта́ш,beygja
1083,biegen::V,лывырта́ш,sveigja
1084,drehen::V,пӱтыра́ш,snúa
1085,wenden::V,ирала́ш,snúa
1086,wenden::V,ирала́ш,venda
1087,umdrehen::V,савырала́ш,venda
1088,umdrehen::V,савырала́ш,snúa við
1089,heben::V,нӧлта́ш,hefja
1090,hochheben::V,нӧлта́ш,lyfta upp
1091,ergreifen::V,руалта́ш,grípa
1092,halten::V,куча́ш,rúma
1093,halten::V,куча́ш,halda
1094,drücken::V,иша́ш,þjá
1095,drücken::V,иша́ш,þrýsta
1096,drücken::V,темда́ш,þjá
1097,drücken::V,темда́ш,þrýsta
1098,schieben::V,шӱкала́ш,ýta
1099,kratzen::V,удыра́ш,klóra
1100,lecken::V,нула́ш,sleikja
1101,beißen::V,пура́ш,bíta
1102,abreißen::V,кӱрла́ш,rífa af
1103,abreißen::V,кӱрла́ш,rífa frá
1104,abschneiden::V,пӱчка́ш,skera af
1105,abschneiden::V,пӱчка́ш,klippa af
1106,binden::V,кылда́ш,binda
1107,stecken::V,шуралта́ш,stinga
1108,brechen::V,тодышта́ш,brjóta
1109,klopfen::V,кыра́ш,berja
1110,klopfen::V,кыра́ш,klappa
1111,hauen::V,тӱя́ш,berja
1112,hauen::V,тӱя́ш,höggva
1113,kleben::V,клеитла́ш,líma
1114,reiben::V,йыга́ш,núa
1115,reiben::V,туржала́ш,núa
1116,streichen::V,шӱра́ш,smyrja
1117,schleifen::V,шума́ш,slípa
1118,schleifen::V,яна́ш,slípa
1119,schneiden::V,пӱчка́ш,skera
1120,schneiden::V,пӱчка́ш,klippa
1121,rütteln::V,рӱза́ш,skaka
1122,schütteln::V,почка́ш,hrista
1123,schwenken::V,рӱза́ш,sveifla
1124,schütten::V,опта́ш,hella
1125,füllen::V,тема́ш,fylla
1126,einwickeln::V,вӱдыла́ш,vefja inn í
1127,tragen::V,нумала́ш,bera
1128,schleppen::V,шӱдыра́ш,draga
1129,ziehen::V,шупша́ш,toga
1130,ziehen::V,шупша́ш,draga
1131,aufbewahren::V,арала́ш,geyma
1132,werfen::V,шуа́ш,kasta
1133,werfen::V,кышка́ш,kasta
1134,fangen::V,куча́ш,grípa
1135,packen::V,руалта́ш,þrífa í
1136,verstecken::V,тоя́ш,fela
1137,teilen::V,пӧла́ш,deila
1138,schicken::V,колта́ш,senda
1139,bringen::V,конда́ш,færa
1140,bringen::V,конда́ш,flytja
1141,hinzufügen::V,ешара́ш,bæta við
1142,bekommen::V,нала́ш,hljóta
1143,bekommen::V,нала́ш,ná
1144,erhalten::V,нала́ш,fá
1145,nehmen::V,нала́ш,taka
1146,wählen::V,сайла́ш,velja
1147,auswählen::V,таҥгла́ш,velja úr
1148,bewahren::V,сакла́ш,gæta
1149,bewahren::V,сакла́ш,vernda
1150,behindern::V,чаракла́ш,varna
1151,verderben::V,пужа́ш,spilla
1152,beschädigen::V,пужа́ш,skemma
1153,zerbrechen::V,пудырта́ш,brjóta
1154,zerreißen::V,кӱрла́ш,rífa
1155,zerreißen::V,кӱрла́ш,rífa sundur
1156,zerstören::V,шалата́ш,rífa niður
1157,verbrennen::V,йӱлата́ш,brenna
1158,geben::V,пуа́ш,gefa
1159,reichen::V,пуа́ш,rétta
1160,schenken::V,пӧлекла́ш,gefa
1161,versprechen::V,сӧра́ш,lofa
1162,versprechen::V,сӧра́ш,heita
1163,wünschen::V,тылана́ш,óska
1164,loben::V,мокта́ш,lofa
1165,loben::V,мокта́ш,hrósa
1166,küssen::V,шупшала́ш,kyssa
1167,wiegen::V,рӱпша́ш,rugga
1168,zudecken::V,леведа́ш,þekja
1169,zudecken::V,леведа́ш,breiða yfir
1170,wecken::V,помыжалтара́ш,vekja
1171,zeigen::V,ончыкта́ш,sýna
1172,führen::V,вӱда́ш,leiða
1173,lehren::V,туныкта́ш,kenna
1174,unterrichten::V,туныкта́ш,fræða
1175,aufziehen::V,орышта́ш,ala upp
1176,leiten::V,вӱда́ш,stjórna
1177,leiten::V,вуйлата́ш,stjórna
1178,antreiben::V,поктыла́ш,hvetja
1179,lassen::V,-та́ш,láta
1180,einladen::V,ӱжа́ш,bjóða heim
1181,vereinigen::V,иктешла́ш,sameina
1182,besuchen::V,то́лын кая́ш,heimsækja
1183,treffen::V,вашлия́ш,hitta
1184,sich versammeln::V,погына́ш,safnast saman
1185,sich versammeln::V,чумырга́ш,safnast saman
1186,spielen::V,мода́ш,leika sér
1187,singen::V,мура́ш,syngja
1188,tanzen::V,кушта́ш,dansa
1189,sich trennen::V,ойырла́ш,skiljast
1190,verlassen::V,кудалта́ш,yfirgefa
1191,retten::V,утара́ш,bjarga
1192,bewachen::V,орола́ш,gæta
1193,bewachen::V,орола́ш,hafa vörð á
1194,schützen::V,арала́ш,vernda
1195,verteidigen::V,арала́ш,verja
1196,sich schlagen::V,кредала́ш,slást
1197,sich schlagen::V,кредала́ш,berjast
1198,schießen::V,лӱя́ш,skjóta
1199,siegen::V,сеҥа́ш,sigra
1200,ärgern::V,сырыкта́ш,ergja
1201,ärgern::V,сырыкта́ш,skaprauna
1202,schlagen::V,пера́ш,slá
1203,schlagen::V,пера́ш,lemja
1204,treten::V,тошка́ш,sparka
1205,stechen::V,кера́ш,stinga
1206,stoßen::V,шӱкала́ш,hrinda
1207,stehlen::V,шолышта́ш,stela
1208,stören::V,мешая́ш,trufla
1209,belästigen::V,толаштара́ш,ónáða
1210,verbergen::V,шылта́ш,leyna
1211,täuschen::V,ондала́ш,gabba
1212,täuschen::V,ондала́ш,blekkja
1213,betrügen::V,ондала́ш,svíkja
1214,betrügen::V,ондала́ш,blekkja
1215,töten::V,пушта́ш,drepa
1216,wohnen::V,ила́ш,búa
1217,arbeiten::V,пашалана́ш,vinna
1218,arbeiten::V,паша́м ышта́ш,vinna
1219,sammeln::V,пога́ш,safna
1220,pflücken::V,кӱра́ш,tína
1221,pflücken::V,кӱра́ш,reyta
1222,jagen::V,сонарла́ш,veiða
1223,fischen::V,кол куча́ш,fiska
1224,fassen::V,куча́ш,veiða
1225,hüten::V,кӱта́ш,gæta
1226,hüten::V,кӱта́ш,vakta
1227,treiben::V,покта́ш,reka
1228,anbinden::V,йолышта́ш,binda við
1229,anbinden::V,йолышта́ш,binda fast
1230,füttern::V,пукша́ш,fóðra
1231,melken::V,лӱшта́ш,mjólka
1232,hacken::V,руа́ш,höggva
1233,gießen::V,шава́ш,hella
1234,reifen::V,кӱа́ш,þroskast
1235,zubereiten::V,ямдыла́ш,elda
1236,zubereiten::V,ямдыла́ш,tilbúa
1237,kochen::V,шолта́ш,sjóða
1238,backen::V,кӱкташ,baka
1239,braten::V,пуштыла́ш,steikja
1240,braten::V,жаритла́ш,steikja
1241,umrühren::V,луга́ш,hræra í
1242,stricken::V,пида́ш,prjóna
1243,nähen::V,урга́ш,sauma
1244,färben::V,чиялта́ш,lita
1245,reinigen::V,эрыкта́ш,hreinsa
1246,waschen::V,мушка́ш,þvo
1247,abwischen::V,ӱшта́ш,þerra
1248,spülen::V,шӱалта́ш,skola
1249,spülen::V,шӱалта́ш,þvo upp
1250,fegen::V,ӱшта́ш,sópa
1251,fegen::V,ӱшта́ш,hreinsa
1252,kehren::V,ӱшта́ш,sópa
1253,baden::V,йӱштыла́ш,baða sig
1254,sich waschen::V,мушкылта́ш,þvo sér
1255,ausziehen::V,кудаша́ш,fara úr
1256,anziehen::V,чия́ш,fara í
1257,sich anziehen::V,чия́ш,klæðast
1258,kämmen::V,шера́ш,greiða
1259,schmücken::V,тӱзата́ш,prýða
1260,schmücken::V,тӱзата́ш,skreyta
1261,schmücken::V,чеверта́ш,prýða
1262,schmücken::V,чеверта́ш,skreyta
1263,sagen::V,ойла́ш,segja
1264,sagen::V,каласа́ш,segja
1265,sprechen::V,кутыра́ш,tala
1266,reden::V,мутлана́ш,ræða
1267,sich unterhalten::V,кутыра́ш,spjalla
1268,sich unterhalten::V,кутыра́ш,ræðast við
1269,fragen::V,йода́ш,spyrja
1270,bitten::V,йода́ш,biðja
1271,erzählen::V,ойла́ш,segja frá
1272,mitteilen::V,увертара́ш,tilkynna
1273,nennen::V,лӱмда́ш,nefna
1274,rufen::V,ӱжа́ш,kalla
1275,prahlen::V,моктана́ш,gorta
1276,übersetzen::V,кусара́ш,þýða
1277,denken::V,шона́ш,hugsa
1278,glauben::V,ӱшана́ш,trúa
1279,bemerken::V,шижа́ш,taka eftir
1280,erkennen::V,пала́ш,þekkja
1281,begreifen::V,ыҥла́ш,skilja
1282,verstehen::V,умыла́ш,skilja
1283,lernen::V,тунема́ш,læra
1284,wissen::V,шинча́ш,vita
1285,sich erinnern an::V,шарна́ш,minnast
1286,vergessen::V,монда́ш,gleyma
1287,messen::V,виса́ш,mæla
1288,zählen::V,шотла́ш,telja
1289,rechnen::V,шотла́ш,reikna
1290,lesen::V,луда́ш,lesa
1291,malen::V,сӱретла́ш,mála
1292,zeichnen::V,сӱретла́ш,teikna
1293,schreiben::V,воза́ш,skrifa
1294,besitzen::V,лия́ш,hafa
1295,kaufen::V,нала́ш,kaupa
1296,verkaufen::V,ужала́ш,selja
1297,bezahlen::V,тӱла́ш,borga
1298,zahlen::V,тӱла́ш,borga
1299,beherrschen::V,куча́ш,hafa á valdi sínu
1300,ertragen::V,турка́ш,þola
