,Concept_ID,hu,ko
853,verfaulen::V,megrothad,썩다
854,reißen::V,szakad,지바찢다
855,versinken::V,süllyed,가라앉다
856,versinken::V,elsüllyed,가라앉다
857,vergehen::V,múlik,지나가다
858,vergehen::V,elmúlik,지나가다
859,erscheinen::V,feltűnik,나타나다
860,erscheinen::V,megjelenik,나타나다
861,verschwinden::V,letűnik,사라지다
862,sinken::V,süllyed,가라앉다
863,abnehmen::V,apad,떼어내다
864,abnehmen::V,csökken,떼어내다
865,zunehmen::V,növekszik,증가하다
866,zunehmen::V,gyarapszik,증가하다
867,steigen::V,emelkedik,상승하다
868,wachsen::V,nő,생기하다
869,wachsen::V,terem,생기하다
870,wachsen::V,növekszik,생기하다
871,glänzen::V,ragyog,뛰오나다
872,glänzen::V,fénylik,뛰오나다
873,funkeln::V,csillog,불티가잍어나다
874,funkeln::V,tündöklik,불티가잍어나다
875,lärmen::V,lármázik,떠들다
876,läuten::V,cseng,울시다
877,klingeln::V,csenget,초닌총을울리다
878,klirren::V,csörömpöl,탁탁울리다
879,brausen::V,zúg,쏴쏴소리내다
880,brausen::V,morajlik,쏴쏴소리내다
881,rauschen::V,zúg,솨솨
882,klingen::V,hangzik,반향하다
883,bellen::V,ugat,짖다
884,heulen::V,bőg,포효하다
885,heulen::V,üvölt,포효하다
886,blasen::V,fúj,불다
887,pfeifen::V,fütyül,피리를불다
888,schreien::V,kiált,절규하다
889,schreien::V,kiabál,절규하다
890,stöhnen::V,nyög,신음하다
891,zittern::V,remeg,저뉼하다
892,zittern::V,reszket,저뉼하다
893,leben::V,él,살다
894,geboren werden::V,születik,태어난
895,atmen::V,lélegzik,숨쉬다
896,trinken::V,iszik,마시다
897,essen::V,eszik,먹다
898,schlucken::V,nyel,들이켜다
899,müde werden::V,elfárad,
900,müde werden::V,kifárad,
901,einschlafen::V,elalszik,잠들다
902,schlafen::V,alszik,자다
903,aufwachen::V,felébred,눈트다
904,aufstehen::V,felkel,서다
905,sich erholen::V,pihen,회복하다
906,krank werden::V,megbetegedik,
907,krank werden::V,belebetegszik,
908,krank sein::V,betegeskedik,
909,schmerzen::V,fáj,아프다
910,husten::V,köhög,잔기침하다
911,genesen::V,meggyógyul,낫다
912,sterben::V,hal,죽다
913,umkommen::V,elpusztul,못쓰게되다
914,sich bewegen::V,mozog,움직이다
915,sich rühren::V,mozdul,움직이다
916,sich erheben::V,feláll,이러서다
917,sich erheben::V,felemelkedik,이러서다
918,sich setzen::V,ül,앉히다
919,sich setzen::V,leül,앉히다
920,hinfallen::V,bukik,넘어지다
921,hinfallen::V,elesik,넘어지다
922,laufen::V,jár,걷다
923,schreiten::V,lép,보행하다
924,spazierengehen::V,sétál,산보하다
925,eilen::V,siet,서둘다
926,sich beeilen::V,siet,서둘게하다
927,sausen::V,robog,서들러 떠나다
928,rennen::V,fut,달리다
929,rennen::V,szalad,달리다
930,springen::V,ugrik,도약하다
931,klettern::V,kúszik,갑겨오르다
932,schaukeln::V,hintázik,흔들리게하다
933,kriechen::V,kúszik,기다
934,schwimmen::V,úszik,헤엄치다
935,tauchen::V,merül,잠기다
936,rudern::V,evez,물을헤치다
937,fahren::V,jár,가다
938,fahren::V,jár,나르다
939,fahren::V,megy,가다
940,fahren::V,megy,나르다
941,fahren::V,utazik,가다
942,fahren::V,utazik,나르다
943,fliegen::V,száll,날다
944,gehen::V,megy,가다
945,weggehen::V,elmegy,팔리다
946,abfahren::V,indul,출발하다
947,anhalten::V,megáll,멈추다
948,hineingehen::V,bemegy,(그리로)가다
949,eintreten::V,belép,들러가다
950,kommen::V,jön,오다
951,ankommen::V,érkezik,고챀하다
952,ankommen::V,megérkezik,고챀하다
953,zurückkommen::V,visszajön,보기
954,bleiben::V,marad,체류
955,bleiben::V,megmarad,체류
956,warten::V,vár,기다리다
957,warten::V,várakozik,기다리다
958,erwarten::V,vár,기대하다
959,erwarten::V,megvár,기대하다
960,suchen::V,kutat,찾다
961,suchen::V,kutat,구하다
962,finden::V,talál,찾아내다
963,versuchen::V,megpróbál,시험하다
964,versuchen::V,megkísérel,시험하다
965,vorbereiten::V,előkészít,재비하다
966,lieben::V,szeret,사랑하다
967,mögen::V,szeret,줗아하다
968,lachen::V,nevet,웃다
969,rühren::V,mozdít,건드리다
970,weinen::V,sír,울다
971,schimpfen::V,szid,꾸짖다
972,schimpfen::V,szitkozódik,꾸짖다
973,sich ärgern::V,mérgelődik,화를내게 하다
974,sich ärgern::V,bosszankodik,화를내게 하다
975,sich fürchten::V,fél,두려원하다
976,sich fürchten::V,retteg,두려원하다
977,fürchten::V,fél,두려원하다
978,fliehen::V,menekül,도망치다
979,flüchten::V,elmenekül,도주하다
980,sehen::V,néz,보다
981,anschauen::V,megnéz,바라보다
982,ansehen::V,néz,바라보다
983,ansehen::V,ránéz,바라보다
984,ansehen::V,megnéz,바라보다
985,hören::V,hall,듣다
986,zuhören::V,hallgat,듣다
987,zuhören::V,meghallgat,듣다
988,probieren::V,kóstol,시식하다
989,probieren::V,megkóstol,시식하다
990,riechen::V,szagol,내새를맡다
991,fühlen::V,érez,느끼다
992,scheinen::V,tűnik,...것같다
993,scheinen::V,látszik,...것같다
994,zu sehen sein::V,mutatkozik,보이는
995,vernehmen::V,hall,듣다
996,vernehmen::V,hall,들어서일다
997,frieren::V,fázik,춥다
998,tun::V,csinál,하다
999,tun::V,cselekszik,하다
1000,können::V,tud,할주릴다
1001,wollen::V,akar,바라다
1002,anfangen::V,kezd,시작하다
1003,beenden::V,befejez,다하다
1004,aufhören::V,megszűnik,그만두다
1005,gelingen::V,sikerül,성국하다
1006,geraten::V,kerül,잘되어가다
1007,geraten::V,jut,잘되어가다
1008,öffnen::V,nyit,열다
1009,öffnen::V,kinyit,열다
1010,schließen::V,csuk,추측하다
1011,schließen::V,becsuk,추측하다
1012,stellen::V,állít,세우다
1013,stellen::V,helyez,세우다
1014,setzen::V,ültet,놓다
1015,setzen::V,helyez,놓다
1016,legen::V,tesz,눕히다
1017,legen::V,fektet,눕히다
1018,berühren::V,érint,대다
1019,verbinden::V,beköt,옝열하다
1020,verbinden::V,összeköt,옝열하다
1021,bedecken::V,betakar,덮다
1022,bedecken::V,beborít,덮다
1023,aufhängen::V,felakaszt,매달다
1024,anzünden::V,gyújt,점화하다
1025,anzünden::V,meggyújt,점화하다
1026,aufheben::V,felemel,위로올리다
1027,zurücklassen::V,hátrahagy,튀에남기다
1028,verlieren::V,veszít,잃다
1029,verlieren::V,elveszít,잃다
1030,fallen lassen::V,elejt,떨어뜨리다
1031,machen::V,tesz,하다
1032,machen::V,csinál,하다
1033,herstellen::V,gyárt,제조하다
1034,herstellen::V,előállít,제조하다
1035,bauen::V,épít,짓다
1036,reparieren::V,javít,수셩자다
1037,reparieren::V,kijavít,수셩자다
1038,reparieren::V,megjavít,수셩자다
1039,verbessern::V,megjavít,정정하다
1040,ändern::V,változtat,바꾸다
1041,ändern::V,megváltoztat,바꾸다
1042,graben::V,ás,파다
1043,beugen::V,meghajt,구부리다
1044,biegen::V,hajlít,굽히다
1045,drehen::V,forgat,회전
1046,wenden::V,fordít,회전시키다
1047,wenden::V,megfordít,회전시키다
1048,umdrehen::V,megfordít,회전시키다
1049,umdrehen::V,megforgat,회전시키다
1050,heben::V,emel,일으아키다
1051,hochheben::V,felemel,틀어올리다
1052,ergreifen::V,megfog,잡다
1053,halten::V,tart,잡다
1054,drücken::V,nyom,누르다
1055,drücken::V,megnyom,누르다
1056,schieben::V,tol,밀다
1057,kratzen::V,vakar,긁다
1058,lecken::V,nyal,핥다
1059,beißen::V,harap,물다
1060,abreißen::V,letép,
1061,abschneiden::V,levág,귾어내다
1062,binden::V,köt,매다
1063,binden::V,kötöz,매다
1064,stecken::V,dug,찌르다
1065,brechen::V,tör,금
1066,brechen::V,eltör,금
1067,klopfen::V,kopogtat,치다
1068,hauen::V,vág,때리다
1069,hauen::V,levág,때리다
1070,kleben::V,tapaszt,들러붙다
1071,reiben::V,dörzsöl,문지르다
1072,reiben::V,súrol,문지르다
1073,streichen::V,simít,쓰다듬다
1074,schleifen::V,fen,갈다
1075,schleifen::V,csiszol,갈다
1076,schleifen::V,köszörül,갈다
1077,schneiden::V,vág,베다
1078,schneiden::V,szel,베다
1079,schneiden::V,metsz,베다
1080,rütteln::V,ráz,흔들다
1081,schütteln::V,ráz,흔들다
1082,schütteln::V,megráz,흔들다
1083,schwenken::V,lóbál,흔들다
1084,schwenken::V,lobogtat,흔들다
1085,schütten::V,önt,따르다
1086,füllen::V,tölt,담다
1087,füllen::V,megtölt,담다
1088,einwickeln::V,becsavar,싸다
1089,tragen::V,hord,지우다
1090,schleppen::V,vonszol,끌다
1091,ziehen::V,húz,당기다
1092,aufbewahren::V,megőriz,간직하다
1093,werfen::V,dob,던지다
1094,werfen::V,hajít,던지다
1095,fangen::V,fog,밥다
1096,packen::V,megragad,쥐다
1097,verstecken::V,eldug,숨기다
1098,verstecken::V,elrejt,숨기다
1099,teilen::V,oszt,나누다
1100,teilen::V,megoszt,나누다
1101,schicken::V,küld,보내다
1102,bringen::V,hoz,가겨
1103,bringen::V,visz,가겨
1104,hinzufügen::V,hozzáad,부가하다
1105,bekommen::V,kap,얻다
1106,bekommen::V,megkap,얻다
1107,erhalten::V,kap,지니다
1108,erhalten::V,megkap,지니다
1109,nehmen::V,vesz,잡다
1110,wählen::V,választ,선거하다
1111,auswählen::V,kiválaszt,선출하다
1112,bewahren::V,megtart,저장보종
1113,behindern::V,akadályoz,훼방하다
1114,behindern::V,gátol,훼방하다
1115,verderben::V,elront,못쓰게 되다
1116,beschädigen::V,rongál,상하게하다
1117,zerbrechen::V,eltör,깨뜨리다
1118,zerbrechen::V,széttör,깨뜨리다
1119,zerbrechen::V,kettétör,깨뜨리다
1120,zerreißen::V,eltép,잡아쫓다
1121,zerreißen::V,széttép,잡아쫓다
1122,zerstören::V,elpusztít,파괴하다
1123,verbrennen::V,éget,소실하다
1124,verbrennen::V,eléget,소실하다
1125,geben::V,ad,주다
1126,reichen::V,nyújt,내일다
1127,schenken::V,ajándékoz,주다
1128,versprechen::V,ígér,약속하다
1129,wünschen::V,kíván,바라다
1130,loben::V,dicsér,칭찬하다
1131,küssen::V,csókol,키스하다
1132,wiegen::V,ringat,어르다
1133,zudecken::V,betakar,뚜꺼을하다
1134,wecken::V,kelt,깨우다
1135,wecken::V,ébreszt,깨우다
1136,zeigen::V,mutat,보이다
1137,führen::V,visz,가게하다
1138,führen::V,vezet,가게하다
1139,lehren::V,tanít,가르치다
1140,unterrichten::V,tanít,가르지다
1141,aufziehen::V,felnevel,사육하다
1142,leiten::V,vezet,이끌다
1143,leiten::V,vezérel,이끌다
1144,antreiben::V,hajt,몰다
1145,lassen::V,-tat,내버려두다
1146,lassen::V,-at,내버려두다
1147,einladen::V,meghív,초청하다
1148,vereinigen::V,egyesít,하나로하다
1149,besuchen::V,látogat,방문하다
1150,treffen::V,talál,만나다
1151,sich versammeln::V,gyülekezik,조립하다
1152,sich versammeln::V,összegyűlik,조립하다
1153,spielen::V,játszik,눌다
1154,singen::V,énekel,노래하다
1155,tanzen::V,táncol,춤추하다
1156,sich trennen::V,elválik,가르다
1157,verlassen::V,elhagy,버림받은
1158,retten::V,ment,구조하다
1159,bewachen::V,őriz,치키다
1160,schützen::V,óv,보호하다
1161,schützen::V,véd,보호하다
1162,verteidigen::V,véd,막다
1163,sich schlagen::V,verekszik,치다
1164,schießen::V,lő,쏘다
1165,siegen::V,győz,이기다
1166,ärgern::V,bosszant,성을내게하다
1167,schlagen::V,üt,치다
1168,schlagen::V,ver,치다
1169,treten::V,rúg,디디다
1170,stechen::V,döf,찌르다
1171,stechen::V,szúr,찌르다
1172,stoßen::V,lök,찌르다
1173,stehlen::V,lop,훔치다
1174,stören::V,zavar,움직이다
1175,belästigen::V,zaklat,괴롭히다
1176,verbergen::V,rejt,숨기다
1177,verbergen::V,elrejt,숨기다
1178,täuschen::V,megtéveszt,속이다
1179,betrügen::V,csal,속이다
1180,töten::V,öl,죽이다
1181,wohnen::V,lakik,실다
1182,arbeiten::V,dolgozik,일하다
1183,sammeln::V,szed,모으다
1184,sammeln::V,gyűjt,모으다
1185,pflücken::V,szed,꿔다
1186,jagen::V,vadászik,사냥하다
1187,fischen::V,halászik,고기를잡다
1188,fassen::V,fog,움켜쥐다
1189,hüten::V,őriz,망보다
1190,hüten::V,legeltet,망보다
1191,treiben::V,hajt,몰아세우다
1192,anbinden::V,köt,묶다
1193,füttern::V,etet,사료를주다
1194,melken::V,fej,젖을짜다
1195,hacken::V,vág,자르다
1196,gießen::V,öntöz,물을대다
1197,reifen::V,érik,성숙하다
1198,zubereiten::V,elkészít,조제하다
1199,kochen::V,főz,요리하다
1200,backen::V,süt,쿱다
1201,braten::V,süt,굽다
1202,umrühren::V,megkever,교반하다
1203,stricken::V,köt,뜨개질하다
1204,nähen::V,varr,꿰매다
1205,färben::V,fest,채색하다
1206,reinigen::V,tisztít,청소하다
1207,waschen::V,mos,씻다
1208,abwischen::V,letöröl,닦다
1209,spülen::V,mosogat,씻다
1210,fegen::V,söpör,소체하다
1211,kehren::V,söpör,청소하다
1212,baden::V,fürdik,감다
1213,sich waschen::V,mosdik,모믈 씻다
1214,sich waschen::V,mosakszik,모믈 씻다
1215,ausziehen::V,levesz,벗다
1216,anziehen::V,felölt,끌어움직이다
1217,anziehen::V,felvesz,끌어움직이다
1218,sich anziehen::V,öltözik,
1219,sich anziehen::V,felöltözik,
1220,kämmen::V,fésül,빗다
1221,schmücken::V,díszít,치레하다
1222,sagen::V,mond,말하다
1223,sprechen::V,beszél,말하다
1224,reden::V,beszél,이야기하다
1225,sich unterhalten::V,beszélget,
1226,fragen::V,kérdez,질문하다
1227,bitten::V,kér,원하다
1228,erzählen::V,mesél,이야기하다
1229,erzählen::V,elbeszél,이야기하다
1230,mitteilen::V,közöl,이야기하다
1231,nennen::V,hív,부르다
1232,nennen::V,nevez,부르다
1233,rufen::V,hív,불러내다
1234,prahlen::V,dicsekszik,자랑하다
1235,übersetzen::V,fordít,번역하다
1236,denken::V,gondol,생각하다
1237,glauben::V,hisz,믿다
1238,bemerken::V,észrevesz,인자하다
1239,erkennen::V,ráismer,인식하다
1240,erkennen::V,felismer,인식하다
1241,begreifen::V,felfog,파악하다
1242,verstehen::V,ért,이해하다
1243,verstehen::V,megért,이해하다
1244,lernen::V,tanul,배우다
1245,lernen::V,megtanul,배우다
1246,wissen::V,tud,알다
1247,sich erinnern an::V,emlékszik,상기하다
1248,vergessen::V,felejt,잊다
1249,vergessen::V,elfelejt,잊다
1250,messen::V,mér,측정하다
1251,messen::V,megmér,측정하다
1252,zählen::V,számol,세다
1253,zählen::V,megszámol,세다
1254,rechnen::V,számít,게산하다
1255,lesen::V,olvas,읽다
1256,malen::V,fest,그리다
1257,zeichnen::V,rajzol,소묘하다
1258,schreiben::V,ír,쓰다
1259,besitzen::V,birtokol,소유하다
1260,kaufen::V,vesz,사다
1261,kaufen::V,megvesz,사다
1262,verkaufen::V,elad,팔다
1263,bezahlen::V,fizet,지불하다
1264,bezahlen::V,kifizet,지불하다
1265,zahlen::V,fizet,치르다
1266,zahlen::V,megfizet,치르다
1267,beherrschen::V,ural,지배하다
1268,ertragen::V,elbír,참다
1269,ertragen::V,elvisel,참다
