,Concept_ID,te,be
694,du::PRN,నీవు,ты
695,er::PRN,అతడు,ён
696,wir::PRN,మనము,мы
697,ihr::PRN,మీరు,вы
698,sie::PRN,వారు,яны
699,was::FPRN,ఏమి,што
700,wer::FPRN,ఎవడు,хто
701,wo::FADV,ఎక్కడ,дзе
702,wohin::FADV,ఎందుకు,куды
703,wie::FADV,ఎట్టు,як
704,warum::FADV,ఏల,чаму
705,wieviel::FNUM,ఎంత,колькі
706,eins::NUM,ఒకటి,адзін
707,zwei::NUM,రెండు,два
708,drei::NUM,మూడు,тры
709,vier::NUM,నాలుగు,чатыры
710,fünf::NUM,అయిదు,пяць
711,sechs::NUM,ఆఱు,шесць
712,sieben::NUM,ఏరు,сем
713,acht::NUM,ఎనిమదు,восем
714,neun::NUM,తొమ్మిది,дзевяць
715,zehn::NUM,పది,дзесяць
716,elf::NUM,పదునొకొండు,адзінаццаць
717,zwölf::NUM,పండ్రండు,дванаццаць
718,zwanzig::NUM,ఇరుపది,дваццаць
719,dreißig::NUM,ముప్పది,трыццаць
720,vierzig::NUM,నలువది,сорак
721,fünfzig::NUM,ఏబది,пядзесят
722,sechzig::NUM,అరుపది,шесдзесят
723,siebzig::NUM,డెబ్బది,семдзесят
724,achtzig::NUM,ఎనుబది,восемдзесят
725,neunzig::NUM,తొంబది,дзевяноста
726,hundert::NUM,నూఱు,сто
727,tausend::NUM,వేయి,тысяча
728,und::CNJ,మఱియు,і
729,und::CNJ,మఱియు,ды
730,oder::CNJ,లేక,або
731,stehen::V,నిలుచు,стаяць
732,sitzen::V,కూర్చుండు,сядзець
733,liegen::V,పండుకొనుట,ляжаць
734,hängen::V,వ్రేలాడదీయు,вісець
735,werden::V,అగు,стаць
736,werden::V,అగు,зрабіцца
737,passieren::V,సంభవించు,трапіцца
738,beginnen::V,ఆరంభించు,пачацца
739,enden::V,తీరుట,кончыцца
740,wechseln::V,మార్చు,мяняцца
741,aufgehen[Sonne]::V,ఉదయించు,узысці
742,untergehen[Sonne]::V,అస్తమించు,зайсці
743,scheinen[Sonne]::V,ప్రకాశించు,свяціць
744,donnern::V,ఉరుముట,грымець
745,wehen::V,దురద్పప్టము,дзьмуць
746,strömen::V,పారుట,ліцца
747,fließen::V,ప్రవహించు,цячы
748,sich drehen::V,తిరుగు,круціцца
749,sich drehen::V,తిరుగు,варочацца
750,schwanken::V,ఆడించుట,хістацца
751,schwingen::V,ఊగుట,гайдацца
752,schwingen::V,ఊగుట,калыхацца
753,fallen::V,పడు,падаць
754,brennen::V,కాలుట,гарэць
755,rauchen::V,పొగసుట,дымець
756,regnen::V,కురిపించుట,дажджыць
757,gefrieren::V,గడ్డకట్టు,замерзнуць
758,tauen::V,కరగు,раставаць
759,schmelzen::V,కరగు,плавіцца
760,trocknen::V,యెండుట,сохнуць
761,sieden::V,ఉడుకు,кіпець
762,faulen::V,క్రుళ్లు,гнісці
763,verfaulen::V,క్షిణించు,згнісці
764,reißen::V,చించు,ірвацца
765,versinken::V,మునుగు,тануць
766,vergehen::V,సంభవించు,праходзіць
767,erscheinen::V,కనబడు,зʼявіцца
768,verschwinden::V,అదృశ్యమగు,знікнуць
769,sinken::V,ముణుగుట,спадаць
770,abnehmen::V,తగ్గు,паменшыцца
771,zunehmen::V,పెరుగుట,павялічвацца
772,steigen::V,లేచు,паднімацца
773,wachsen::V,పెరుగు,расці
774,glänzen::V,ప్రకాశించు,блішчаць
775,funkeln::V,ప్రకాశించు,бліскаць
776,lärmen::V,అరుచుట,шумець
777,läuten::V,మేళవించుట,званіць
778,klingeln::V,వాయించుట,званіць
779,klirren::V,ఘంటానాదము,бразгаць
780,brausen::V,గర్జించు,бушаваць
781,rauschen::V,చటచటమనుట,шастаць
782,klingen::V,ధ్వనించుట,гучаць
783,bellen::V,అఱచు,брахаць
784,heulen::V,కూయు,выць
785,blasen::V,దురద్పప్టము,дзьмухнуць
786,pfeifen::V,ఈలవేయు,свістаць
787,schreien::V,అఱచు,крычаць
788,stöhnen::V,మూలుగు,стагнаць
789,zittern::V,వణకు,дрыжаць
790,leben::V,జీవించుట,жыць
791,geboren werden::V,పుట్టుట,нарадзіцца
792,atmen::V,ఉపిరి తీయు,дыхаць
793,trinken::V,త్రాగు,піць
794,essen::V,తిను,есці
795,schlucken::V,మ్రింగు,глытаць
796,müde werden::V,అలయు,стаміцца
797,einschlafen::V,నిద్రించు,заснуць
798,schlafen::V,నిద్రురించు,спаць
799,aufwachen::V,మేలుకొను,рассыпацца
800,aufstehen::V,లేచు,устаць
801,sich erholen::V,నడ్డి వాల్చు,адпачываць
802,krank werden::V,జబ్బుపడు,захварэць
803,krank sein::V,జబ్బు చేయు,хварэць
804,schmerzen::V,నొచ్చుట,балець
805,husten::V,దగ్గుట,кашляць
806,genesen::V,కుదురుట,паправіцца
807,genesen::V,కుదురుట,паздаравець
808,sterben::V,మరణించు,памерці
809,umkommen::V,నశించు,загінуць
810,sich bewegen::V,కదలు,рухацца
811,sich rühren::V,కదలు,варушыцца
812,sich erheben::V,లేచు,устаць
813,sich setzen::V,కూర్చుణ్డు,сесці
814,hinfallen::V,దొర్లు,упасці
815,laufen::V,నడచు,хадзіць
816,schreiten::V,అడుగుపెట్టుట,шагаць
817,schreiten::V,అడుగుపెట్టుట,крочыць
818,spazierengehen::V,పచారు చేయు,гуляць
819,eilen::V,తొందరపడు,спяшацца
820,sich beeilen::V,త్వరపెట్టు,спяшацца
821,sausen::V,విసరికొట్టు,імчацца
822,rennen::V,పరుగెత్తు,бегаць
823,springen::V,దుముకు,скакаць
824,klettern::V,ఎక్కు,лазіць
825,schaukeln::V,ఉయ్యాల ఊగు ,гайдацца
826,kriechen::V,ప్రాకు,поўзаць
827,schwimmen::V,ఈదు,плаваць
828,tauchen::V,మునుగు,ныраць
829,rudern::V,తెడ్లతోఁగడపు,веславаць
830,fahren::V,నడపు,ехаць
831,fliegen::V,ఎగురు,лятаць
832,gehen::V,పోవు,ісці
833,weggehen::V,బయలుదేరు,пайсці
834,abfahren::V,విడిచిపోవు,адʼяжджаць
835,anhalten::V,నిలుపు,спыніцца
836,anhalten::V,నిలుపు,затрымацца
837,hineingehen::V,ప్రవేశించు,уваходзіць
838,eintreten::V,ప్రవేశించు,увайсці
839,kommen::V,వచ్చు,прыйсці
840,ankommen::V,వచ్చి చేరు,прыбыць
841,zurückkommen::V,తిరిగీవచ్చుట,вярнуцца
842,bleiben::V,ఉండు,застацца
843,warten::V,కనిపెట్టు,чакаць
844,erwarten::V,నిరిక్షించు,чакаць
845,suchen::V,వెదకు,шукаць
846,finden::V,కనుగొను,знайсці
847,versuchen::V,ప్రయత్నించు,прабаваць
848,vorbereiten::V,తయారుచేయు,падрыхтаваць
849,lieben::V,ప్రేమించు,кахаць
850,mögen::V,ఇష్టపడు,любіць
851,lachen::V,నవ్వు,смяяцца
852,rühren::V,గుండె తాకు,расчуліць
853,weinen::V,వీడ్చు,плакаць
854,schimpfen::V,గొణుగు,лаяцца
855,sich ärgern::V,అలుగు,сердаваць
856,sich fürchten::V,భయపడు,баяцца
857,fürchten::V,భయపడు,баяцца
858,fliehen::V,పాఱిపోపు,уцякаць
859,flüchten::V,తప్పించుకొను,уцячы
860,sehen::V,చూచు,бачыць
861,anschauen::V,చూచు,паглядзець
862,ansehen::V,కాచియుండు,глядзець
863,hören::V,విను,чуць
864,zuhören::V,విను,слухаць
865,probieren::V,చవిచూచుట,каштаваць
866,riechen::V,వాసనచూచు,нюхаць
867,fühlen::V,స్పర్శించుట,адчуваць
868,scheinen::V,కనబడు,здавацца
869,zu sehen sein::V,చూవు,віднецца
870,vernehmen::V,విను,пачуць
871,frieren::V,చలికి వడకు,мёрзнуць
872,tun::V,చేయు,рабіць
873,können::V,గల,умець
874,wollen::V,కోరు,хацець
875,anfangen::V,ఆరంభించు,пачаць
876,beenden::V,ముగించు,закончыць
877,aufhören::V,నిలుపు,перастаць
878,gelingen::V,గెలుపాందు,удацца
879,geraten::V,వెలువడు,аказацца
880,öffnen::V,తెఱచు,адчыніць
881,schließen::V,మూయు,зачыніць
882,stellen::V,ఉంచు,паставіць
883,setzen::V,ఉంచు,пасадзіць
884,legen::V,పెట్టు,класці
885,berühren::V,తాకు,чапаць
886,verbinden::V,చేర్చుట,звязаць
887,bedecken::V,మూయు,накрыць
888,aufhängen::V,వ్రేలాడదీయు,павесіць
889,anzünden::V,వెలిగించు,запаліць
890,aufheben::V,సేకరించు,падняць
891,zurücklassen::V,విడుచు,пакінуць
892,verlieren::V,పోగొట్టుకొను,згубіць
893,fallen lassen::V,జాఱవిడుచు,упусціць
894,machen::V,చేయు,зрабіць
895,herstellen::V,ఉత్పత్తిచేయు,вырабіць
896,bauen::V,నిర్మించు,будаваць
897,reparieren::V,సరిచేయు,правіць
898,verbessern::V,వృద్ధి చేయు,палепшыць
899,ändern::V,మార్చు,змяніць
900,graben::V,త్రవ్వు,капаць
901,beugen::V,వంచు,сагнуць
902,biegen::V,వంచు,пагнуць
903,drehen::V,నూలువడుకు,вярцець
904,wenden::V,త్రిప్పు,павярнуць
905,umdrehen::V,త్రిప్పు,перавярнуць
906,heben::V,ఎత్తు,падымаць
907,hochheben::V,ఎత్తు,падняць
908,ergreifen::V,వశపఱచుకొను,схапіць
909,ergreifen::V,వశపఱచుకొను,схваціць
910,halten::V,ఉంచు,трымаць
911,drücken::V,అణచు,націскаць
912,schieben::V,నొక్కు,пхаць
913,schieben::V,నొక్కు,штурхаць
914,kratzen::V,గోకు,скрэбці
915,lecken::V,నాకు,лізаць
916,beißen::V,కఱచు,кусаць
917,abreißen::V,తెగతెంచు,адарваць
918,abschneiden::V,తెగకొట్టు,адрэзаць
919,binden::V,కట్టు,вязаць
920,stecken::V,తగులుకొనివుండుట,уваткнуць
921,brechen::V,పగులగొట్టు,зламаць
922,klopfen::V,కొట్టు,стукаць
923,hauen::V,కొట్టు,біць
924,kleben::V,అంటుకొను,клеіць
925,reiben::V,రాచు,церці
926,streichen::V,వ్యాపింపజేయు,намазаць
927,schleifen::V,రాచు,тачыць
928,schneiden::V,కోయు,рэзаць
929,rütteln::V,కుదిలించుట,хістаць
930,schütteln::V,కదల్చు,трэсці
931,schwenken::V,ఊచుట,махаць
932,schütten::V,పోయు,наліць
933,füllen::V,నింపు,напоўніць
934,einwickeln::V,చుట్టు,загарнуць
935,tragen::V,మోయు,несці
936,schleppen::V,ఈడ్చు,цягнуць
937,ziehen::V,ఈడ్చు,цягнуць
938,aufbewahren::V,కాపాడు,захоўваць
939,werfen::V,విసరు,кідаць
940,fangen::V,పట్టుకొను,лавіць
941,packen::V,పట్టుకొను,схапіць
942,packen::V,పట్టుకొను,схваціць
943,verstecken::V,దాచు,схаваць
944,teilen::V,భాగించు,раздзяліць
945,schicken::V,పంపు,пасылаць
946,bringen::V,తెచ్చు,прынесці
947,hinzufügen::V,చేర్చు,дабавіць
948,bekommen::V,సంపాదించు,дастаць
949,erhalten::V,పుచ్చుకొను,атрымаць
950,nehmen::V,తీసికొను,ўзяць
951,wählen::V,ఇష్టపడు,выбраць
952,auswählen::V,ఏరుకొను,адабраць
953,bewahren::V,భద్రపఱుచు,захаваць
954,behindern::V,అడ్డగించుట,перашкаджаць
955,verderben::V,చెఱచు,сапсаваць
956,beschädigen::V,చెరుపుట,пашкодзіць
957,zerbrechen::V,పగులగొట్టు,разбіць
958,zerreißen::V,చించు,разадраць
959,zerstören::V,వాశనము చేయు,разбурыць
960,verbrennen::V,కాల్చు,спаліць
961,geben::V,ఇచ్చు,даць
962,reichen::V,అందుకొనుట,перадаць
963,schenken::V,అర్పించు,дарыць
964,versprechen::V,వాగ్దత్తము చేయు,абяцаць
965,wünschen::V,కోరు,жадаць
966,loben::V,స్తుతించు,хваліць
967,küssen::V,ముద్దుపెట్టుకొను,цалаваць
968,wiegen::V,ఊచుట,гушкаць
969,wiegen::V,ఊచుట,калыхаць
970,zudecken::V,మూయు,накрыць
971,wecken::V,నిద్రపలేపుట,пабудзіць
972,zeigen::V,చూవు,паказаць
973,führen::V,దారిచూపు,весці
974,lehren::V,బోధించు,вучыць
975,unterrichten::V,నేర్పు,выкладаць
976,aufziehen::V,పెంచు,выхаваць
977,leiten::V,తీసుకపోవుట,кіраваць
978,antreiben::V,ప్రేరేపించు,падганяць
979,lassen::V,అనుమతించు,прымусіць
980,einladen::V,ఆహ్వానించు,запрасіць
981,vereinigen::V,కూడుట,абʼяднаць
982,besuchen::V,పోయి చూచు,наведаць
983,treffen::V,కలియు,сустрэць
984,sich versammeln::V,కూర్చు,сабрацца
985,spielen::V,ఆట లాడు,гуляць
986,singen::V,పాడు,пець
987,singen::V,పాడు,спяваць
988,tanzen::V,నృత్యముచేయు,танцаваць
989,sich trennen::V,ఎడబాయుట,расстацца
990,verlassen::V,విడుచు,пакінуць
991,retten::V,తప్పించుట,выратаваць
992,bewachen::V,కాపాడు,ахоўваць
993,schützen::V,రక్షించు,уберагаць
994,verteidigen::V,రక్షించు,абараніць
995,sich schlagen::V,జగడమాడు,біцца
996,sich schlagen::V,జగడమాడు,драцца
997,schießen::V,కాల్చు,страляць
998,siegen::V,గెలుచు,перамагчы
999,ärgern::V,పీడించుట,злаваць
1000,schlagen::V,కొట్టు,ударыць
1001,treten::V,తన్ను,штурхаць
1002,stechen::V,కుట్టు,укалоць
1003,stoßen::V,గెంటు,папхнуць
1004,stehlen::V,దొంగిలించు,украсці
1005,stören::V,కలతపఱచు,перашкодзіць
1006,belästigen::V,పీడించు,дакучаць
1007,verbergen::V,దాచు,скрыць
1008,verbergen::V,దాచు,схаваць
1009,täuschen::V,మోసము చేయు,падмануць
1010,betrügen::V,మోసపుచ్చు,змахляваць
1011,töten::V,చంపు,забіць
1012,wohnen::V,నివసించు,жыць
1013,arbeiten::V,పనిచేయు,працаваць
1014,sammeln::V,ప్రోగుచేయు,сабраць
1015,pflücken::V,యేరుట,зрываць
1016,jagen::V,వేటాడు,паляваць
1017,fischen::V,వెదకు,рыбачыць
1018,fassen::V,పట్టుకొమ,злавіць
1019,hüten::V,మందచేరుట,пасвіць
1020,treiben::V,నడపు,гнаць
1021,anbinden::V,కట్టు,прывязаць
1022,füttern::V,భోజనము పెట్టు,карміць
1023,melken::V,పాలు పితుకు,даіць
1024,hacken::V,నఱకు,сячы
1025,gießen::V,నీళ్ళుకట్టుట,паліць
1026,reifen::V,పండుట,паспець
1027,zubereiten::V,వండు,зварыць
1028,zubereiten::V,వండు,згатаваць
1029,kochen::V,వండు,варыць
1030,backen::V,రొట్టెకాల్చు,пячы
1031,braten::V,వేపు,смажыць
1032,umrühren::V,కదులుట,перамяшаць
1033,stricken::V,అల్లు,вязаць
1034,nähen::V,కుట్టు,шыць
1035,färben::V,రంగు వేయు,пафарбаваць
1036,reinigen::V,శుభ్రము చేయు,ачысціць
1037,waschen::V,కడుగు,мыць
1038,abwischen::V,తుడుచు,выцерці
1039,spülen::V,నీటిలో జడించు,паласкаць
1040,fegen::V,ఊడ్చు,падмятаць
1041,kehren::V,ఊడ్చు,месці
1042,baden::V,స్నానము చేయు,купацца
1043,sich waschen::V,కడుగు,мыцца
1044,ausziehen::V,విప్పు,зняць
1045,anziehen::V,ధరించు,надзець
1046,sich anziehen::V,బట్టలు వేసుకొను,адзецца
1047,sich anziehen::V,తొడుగుకొను,адзецца
1048,kämmen::V,దువ్వుట,прычасаць
1049,schmücken::V,అలంకరించు,аздобіць
1050,sagen::V,చెప్పు,сказаць
1051,sprechen::V,చెప్పు,гаварыць
1052,reden::V,మాటలాడు,размаўляць
1053,sich unterhalten::V,ముచ్చటలాడు,гутарыць
1054,fragen::V,ప్రశ్నించు,спытаць
1055,bitten::V,కోరు,прасіць
1056,erzählen::V,చెప్పు,расказаць
1057,mitteilen::V,తెలియజేయు,паведаміць
1058,nennen::V,పేరు వెట్టు,назваць
1059,rufen::V,పిలుచు,зваць
1060,prahlen::V,జల్లి,хваліцца
1061,übersetzen::V,తర్జుమాచేయు,перакласці
1062,denken::V,ఆలోచించు,думаць
1063,glauben::V,నమ్ము,верыць
1064,bemerken::V,గుర్తించు,заўважыць
1065,erkennen::V,గుర్తించు,пазнаць
1066,begreifen::V,గ్రహించు,спасцігнуць
1067,verstehen::V,గ్రహించు,пачуць
1068,lernen::V,నేర్చు కొను,вучыцца
1069,wissen::V,తెలిసికొను,знаць
1070,sich erinnern an::V,జ్ఞాపకముంచుకొను,памятаць
1071,vergessen::V,మఱచిపోవు,забыць
1072,messen::V,కొలుచుట,мераць
1073,zählen::V,లెక్కపెట్టు,лічыць
1074,rechnen::V,లెక్కపెట్టు,лічыць
1075,lesen::V,చదువు,чытаць
1076,malen::V,పూనుట,маляваць
1077,zeichnen::V,వ్రాసుట,рысаваць
1078,schreiben::V,వ్రాయు,пісаць
1079,besitzen::V,కలిగియుండు,мець
1080,kaufen::V,కొను,купіць
1081,verkaufen::V,అమ్ము,прадаць
1082,bezahlen::V,చెల్లించు,заплаціць
1083,zahlen::V,చెల్లించు,плаціць
1084,beherrschen::V,ఏలు,уладаць
1085,beherrschen::V,ఏలు,валодаць
1086,ertragen::V,భరించు,выцерпець
