,Concept_ID,cy,ko
818,werden::V,dod yn,되다
819,werden::V,mynd yn,되다
820,passieren::V,digwydd,지장옶다
821,beginnen::V,cychwyn,시작되다
822,enden::V,gorffen,큳내다
823,wechseln::V,newid,병경하다
824,aufgehen[Sonne]::V,codi,뜨다
825,untergehen[Sonne]::V,machlud,지다
826,scheinen[Sonne]::V,tywynnu,빛나다
827,donnern::V,taranu,천둥치다
828,wehen::V,chwythu,풀다
829,strömen::V,ffrydio,흐르다
830,fließen::V,llifo,흐르다
831,sich drehen::V,troi,돌다
832,sich drehen::V,cylchdroi,돌다
833,schwanken::V,siglo,동요하다
834,schwingen::V,siglo,흔들다
835,fallen::V,cwympo,떨어지다
836,brennen::V,llosgi,타다
837,rauchen::V,mygu,김이나다
838,regnen::V,glawio,비가오다
839,gefrieren::V,rhewi,얼다
840,tauen::V,toddi,녹다
841,tauen::V,meirioli,녹다
842,schmelzen::V,toddi,녹다
843,trocknen::V,sychu,홈치다
844,sieden::V,berwi,끓다
845,faulen::V,pydru,부패하다
846,faulen::V,braenu,부패하다
847,verfaulen::V,pydru,썩다
848,verfaulen::V,dadfeilio,썩다
849,reißen::V,clecian,지바찢다
850,reißen::V,torri'n glats,지바찢다
851,versinken::V,suddo,가라앉다
852,vergehen::V,myned heibio,지나가다
853,vergehen::V,pasio,지나가다
854,erscheinen::V,ymddangos,나타나다
855,verschwinden::V,diflannu,사라지다
856,sinken::V,syrthio,가라앉다
857,abnehmen::V,lleihau,떼어내다
858,zunehmen::V,cynyddu,증가하다
859,steigen::V,codi,상승하다
860,wachsen::V,tyfu,생기하다
861,glänzen::V,disgleirio,뛰오나다
862,funkeln::V,pefrio,불티가잍어나다
863,lärmen::V,cadw sŵn,떠들다
864,lärmen::V,gwneud twrw,떠들다
865,läuten::V,canu,울시다
866,klingeln::V,canu,초닌총을울리다
867,klingeln::V,seinio,초닌총을울리다
868,klirren::V,tincian,탁탁울리다
869,brausen::V,rhuo,쏴쏴소리내다
870,rauschen::V,siffrwd,솨솨
871,rauschen::V,chwithrwd,솨솨
872,klingen::V,seinio,반향하다
873,bellen::V,cyfarth,짖다
874,heulen::V,udo,포효하다
875,heulen::V,oernadu,포효하다
876,blasen::V,chwythu,불다
877,pfeifen::V,chwibanu,피리를불다
878,schreien::V,gweiddi,절규하다
879,schreien::V,bloeddio,절규하다
880,stöhnen::V,griddfan,신음하다
881,zittern::V,crynu,저뉼하다
882,leben::V,byw,살다
883,geboren werden::V,cael eich geni,태어난
884,atmen::V,anadlu,숨쉬다
885,trinken::V,yfed,마시다
886,essen::V,bwyta,먹다
887,schlucken::V,llyncu,들이켜다
888,müde werden::V,blino,
889,einschlafen::V,mynd i gysgu,잠들다
890,einschlafen::V,syrthio i gysgu,잠들다
891,schlafen::V,huno,자다
892,schlafen::V,cysgu,자다
893,aufwachen::V,dihuno,눈트다
894,aufstehen::V,codi,서다
895,sich erholen::V,ymlacio,회복하다
896,sich erholen::V,dadflino,회복하다
897,krank werden::V,mynd yn sâl,
898,krank werden::V,mynd yn wael,
899,krank sein::V,gwaelu,
900,schmerzen::V,brifo,아프다
901,husten::V,pesychu,잔기침하다
902,genesen::V,gwella,낫다
903,genesen::V,cael yn ôl,낫다
904,sterben::V,marw,죽다
905,umkommen::V,trengi,못쓰게되다
906,sich bewegen::V,symud,움직이다
907,sich rühren::V,syflyd,움직이다
908,sich erheben::V,codi,이러서다
909,sich setzen::V,eistedd,앉히다
910,hinfallen::V,cwympo,넘어지다
911,laufen::V,cerdded,걷다
912,schreiten::V,camu,보행하다
913,spazierengehen::V,mynd am dro,산보하다
914,eilen::V,rhuthro,서둘다
915,sich beeilen::V,brysio,서둘게하다
916,sausen::V,rhuthro,서들러 떠나다
917,rennen::V,rhedeg,달리다
918,springen::V,llamu,도약하다
919,springen::V,neidio,도약하다
920,klettern::V,dringo,갑겨오르다
921,schaukeln::V,siglo,흔들리게하다
922,kriechen::V,cropian,기다
923,schwimmen::V,nofio,헤엄치다
924,tauchen::V,plymio,잠기다
925,tauchen::V,ymsuddo,잠기다
926,rudern::V,rhwyfo,물을헤치다
927,fahren::V,gyrru,가다
928,fahren::V,gyrru,나르다
929,fahren::V,dreifio,가다
930,fahren::V,dreifio,나르다
931,fliegen::V,hedfan,날다
932,gehen::V,mynd,가다
933,weggehen::V,mynd,팔리다
934,weggehen::V,ymadael,팔리다
935,abfahren::V,ymadael,출발하다
936,anhalten::V,stopio,멈추다
937,hineingehen::V,mynd i mewn,(그리로)가다
938,eintreten::V,mynd i,들러가다
939,kommen::V,dod,오다
940,ankommen::V,cyrraedd,고챀하다
941,zurückkommen::V,dychwelyd,보기
942,bleiben::V,aros,체류
943,bleiben::V,sefyll,체류
944,warten::V,aros,기다리다
945,warten::V,disgwyl,기다리다
946,erwarten::V,disgwyl,기대하다
947,suchen::V,chwilio am,찾다
948,suchen::V,chwilio am,구하다
949,finden::V,darganfod,찾아내다
950,versuchen::V,profi,시험하다
951,versuchen::V,ceisio,시험하다
952,vorbereiten::V,paratoi,재비하다
953,lieben::V,caru,사랑하다
954,mögen::V,hoffi,줗아하다
955,lachen::V,chwerthin,웃다
956,rühren::V,cynhyrfu,건드리다
957,weinen::V,wylo,울다
958,weinen::V,llefain,울다
959,schimpfen::V,grwgnach,꾸짖다
960,sich ärgern::V,gofidio,화를내게 하다
961,sich fürchten::V,ofni,두려원하다
962,fürchten::V,arswydo,두려원하다
963,fliehen::V,ffoi,도망치다
964,flüchten::V,dianc,도주하다
965,sehen::V,gweld,보다
966,anschauen::V,syllu,바라보다
967,anschauen::V,edrych,바라보다
968,ansehen::V,gwylio,바라보다
969,hören::V,clywed,듣다
970,zuhören::V,gwrando,듣다
971,probieren::V,profi,시식하다
972,riechen::V,arogli,내새를맡다
973,fühlen::V,teimlo,느끼다
974,fühlen::V,clywed,느끼다
975,scheinen::V,ymddangos,...것같다
976,zu sehen sein::V,dod i'r golwg,보이는
977,vernehmen::V,clywed sôn am,듣다
978,vernehmen::V,clywed sôn am,들어서일다
979,frieren::V,bod yn oer,춥다
980,tun::V,gwneud,하다
981,können::V,gallu,할주릴다
982,wollen::V,bod mewn angen,바라다
983,anfangen::V,dechrau,시작하다
984,beenden::V,darfod,다하다
985,beenden::V,gorffen,다하다
986,aufhören::V,peidio,그만두다
987,gelingen::V,llwyddo,성국하다
988,geraten::V,diweddu,잘되어가다
989,öffnen::V,agor,열다
990,schließen::V,cau,추측하다
991,stellen::V,gosod,세우다
992,setzen::V,gosod,놓다
993,legen::V,gosod,눕히다
994,berühren::V,cyffwrdd,대다
995,verbinden::V,cysylltu,옝열하다
996,bedecken::V,gorchuddio,덮다
997,aufhängen::V,crogi,매달다
998,aufhängen::V,hongian,매달다
999,anzünden::V,cynnau,점화하다
1000,aufheben::V,codi,위로올리다
1001,zurücklassen::V,gadael,튀에남기다
1002,verlieren::V,colli,잃다
1003,fallen lassen::V,gollwng,떨어뜨리다
1004,machen::V,gwneud,하다
1005,herstellen::V,cynhyrchu,제조하다
1006,bauen::V,adeiladu,짓다
1007,reparieren::V,trwsio,수셩자다
1008,reparieren::V,atgyweirio,수셩자다
1009,verbessern::V,diwygio,정정하다
1010,ändern::V,altro,바꾸다
1011,graben::V,palu,파다
1012,graben::V,cloddio,파다
1013,beugen::V,plygu,구부리다
1014,biegen::V,plygu,굽히다
1015,drehen::V,troelli,회전
1016,wenden::V,troi,회전시키다
1017,umdrehen::V,troi,회전시키다
1018,heben::V,codi,일으아키다
1019,hochheben::V,dyrchafu,틀어올리다
1020,ergreifen::V,gafael,잡다
1021,halten::V,dal,잡다
1022,drücken::V,pwyso,누르다
1023,drücken::V,gwasgu,누르다
1024,schieben::V,gwthio,밀다
1025,kratzen::V,crafu,긁다
1026,lecken::V,llyfu,핥다
1027,beißen::V,cnoi,물다
1028,beißen::V,brathu,물다
1029,abreißen::V,tynnu ymaith,
1030,abschneiden::V,torri,귾어내다
1031,binden::V,clymu,매다
1032,stecken::V,plannu,찌르다
1033,brechen::V,torri,금
1034,klopfen::V,taro,치다
1035,hauen::V,taro,때리다
1036,kleben::V,gludio,들러붙다
1037,reiben::V,rhwbio,문지르다
1038,streichen::V,taenu,쓰다듬다
1039,schleifen::V,hogi,갈다
1040,schneiden::V,torri,베다
1041,rütteln::V,ysgytio,흔들다
1042,schütteln::V,siglo,흔들다
1043,schütteln::V,ysgwyd,흔들다
1044,schwenken::V,siglo,흔들다
1045,schütten::V,tywallt,따르다
1046,füllen::V,llenwi,담다
1047,einwickeln::V,lapio,싸다
1048,tragen::V,cludo,지우다
1049,schleppen::V,llusgo,끌다
1050,ziehen::V,tynnu,당기다
1051,aufbewahren::V,cadw,간직하다
1052,werfen::V,taflu,던지다
1053,fangen::V,dal,밥다
1054,packen::V,cipio,쥐다
1055,packen::V,crafangu,쥐다
1056,verstecken::V,celu,숨기다
1057,verstecken::V,cuddio,숨기다
1058,teilen::V,rhannu,나누다
1059,schicken::V,anfon,보내다
1060,bringen::V,dod â,가겨
1061,hinzufügen::V,chwanegu,부가하다
1062,bekommen::V,cael,얻다
1063,erhalten::V,derbyn,지니다
1064,nehmen::V,cymryd,잡다
1065,wählen::V,dewis,선거하다
1066,auswählen::V,dethol,선출하다
1067,bewahren::V,cadw,저장보종
1068,behindern::V,atal,훼방하다
1069,behindern::V,rhwystro,훼방하다
1070,verderben::V,difetha,못쓰게 되다
1071,beschädigen::V,niweidio,상하게하다
1072,zerbrechen::V,torri,깨뜨리다
1073,zerreißen::V,rhwygo,잡아쫓다
1074,zerstören::V,dinistrio,파괴하다
1075,verbrennen::V,llosgi,소실하다
1076,geben::V,rhoi,주다
1077,reichen::V,estyn,내일다
1078,schenken::V,rhoddi,주다
1079,versprechen::V,addo,약속하다
1080,wünschen::V,dymuno,바라다
1081,loben::V,canmol,칭찬하다
1082,küssen::V,cusanu,키스하다
1083,wiegen::V,siglo,어르다
1084,zudecken::V,gorchuddio,뚜꺼을하다
1085,wecken::V,deffro,깨우다
1086,zeigen::V,dangos,보이다
1087,führen::V,arwain,가게하다
1088,lehren::V,dysgu,가르치다
1089,unterrichten::V,hyfforddi,가르지다
1090,aufziehen::V,dod i fyny,사육하다
1091,leiten::V,arwain,이끌다
1092,antreiben::V,annog,몰다
1093,lassen::V,gadael,내버려두다
1094,einladen::V,gwahodd,초청하다
1095,vereinigen::V,uno,하나로하다
1096,vereinigen::V,cyfuno,하나로하다
1097,besuchen::V,ymweld â,방문하다
1098,treffen::V,cwrdd,만나다
1099,treffen::V,cyfarfod,만나다
1100,sich versammeln::V,casglu,조립하다
1101,sich versammeln::V,cynnull,조립하다
1102,spielen::V,chwarae,눌다
1103,singen::V,canu,노래하다
1104,tanzen::V,dawnsio,춤추하다
1105,sich trennen::V,ymwahanu,가르다
1106,verlassen::V,gadael,버림받은
1107,retten::V,achub,구조하다
1108,bewachen::V,gwarchod,치키다
1109,schützen::V,noddi,보호하다
1110,verteidigen::V,amddiffyn,막다
1111,sich schlagen::V,ffraeo,치다
1112,sich schlagen::V,terfysgu,치다
1113,schießen::V,saethu,쏘다
1114,siegen::V,ennill,이기다
1115,ärgern::V,cythruddo,성을내게하다
1116,schlagen::V,curo,치다
1117,treten::V,cicio,디디다
1118,stechen::V,pigo,찌르다
1119,stoßen::V,gwthio,찌르다
1120,stehlen::V,dwyn,훔치다
1121,stehlen::V,lladrata,훔치다
1122,stören::V,aflonyddu,움직이다
1123,belästigen::V,trafferthu,괴롭히다
1124,verbergen::V,cuddio,숨기다
1125,täuschen::V,twyllo,속이다
1126,betrügen::V,hocedu,속이다
1127,töten::V,lladd,죽이다
1128,wohnen::V,byw,실다
1129,arbeiten::V,gweithio,일하다
1130,sammeln::V,casglu,모으다
1131,pflücken::V,casglu,꿔다
1132,jagen::V,hela,사냥하다
1133,fischen::V,pysgota,고기를잡다
1134,fassen::V,dal,움켜쥐다
1135,hüten::V,bugeilio,망보다
1136,treiben::V,gyrru,몰아세우다
1137,anbinden::V,clymu,묶다
1138,füttern::V,porthi,사료를주다
1139,melken::V,godro,젖을짜다
1140,hacken::V,torri,자르다
1141,gießen::V,dyfrhau,물을대다
1142,reifen::V,aeddfedu,성숙하다
1143,zubereiten::V,coginio,조제하다
1144,kochen::V,berwi,요리하다
1145,backen::V,pobi,쿱다
1146,backen::V,crasu,쿱다
1147,braten::V,ffrio,굽다
1148,umrühren::V,cyffroi,교반하다
1149,stricken::V,gwau,뜨개질하다
1150,nähen::V,gwnïo,꿰매다
1151,färben::V,lliwio,채색하다
1152,reinigen::V,glanhau,청소하다
1153,waschen::V,golchi,씻다
1154,abwischen::V,sychu,닦다
1155,spülen::V,streulio,씻다
1156,fegen::V,ysgubo,소체하다
1157,kehren::V,ysgubo,청소하다
1158,baden::V,cael bath,감다
1159,sich waschen::V,ymolchi,모믈 씻다
1160,ausziehen::V,tynnu,벗다
1161,anziehen::V,gwisgo,끌어움직이다
1162,sich anziehen::V,ymwisgo,
1163,kämmen::V,cribo,빗다
1164,schmücken::V,harddu,치레하다
1165,schmücken::V,addurno,치레하다
1166,sagen::V,dweud,말하다
1167,sprechen::V,llefaru,말하다
1168,reden::V,siarad,이야기하다
1169,sich unterhalten::V,sgwrsio,
1170,fragen::V,gofyn,질문하다
1171,bitten::V,gofyn am,원하다
1172,erzählen::V,dweud,이야기하다
1173,mitteilen::V,cyfleu,이야기하다
1174,nennen::V,enwi,부르다
1175,rufen::V,galw,불러내다
1176,prahlen::V,brolio,자랑하다
1177,prahlen::V,ymffrostio,자랑하다
1178,übersetzen::V,cyfieithu,번역하다
1179,denken::V,meddwl,생각하다
1180,glauben::V,credu,믿다
1181,glauben::V,coelio,믿다
1182,bemerken::V,sylwi,인자하다
1183,erkennen::V,adnabod,인식하다
1184,begreifen::V,amgyffred,파악하다
1185,verstehen::V,deall,이해하다
1186,lernen::V,dysgu,배우다
1187,wissen::V,gwybod,알다
1188,sich erinnern an::V,cofio,상기하다
1189,vergessen::V,anghofio,잊다
1190,messen::V,mesur,측정하다
1191,zählen::V,cyfrif,세다
1192,rechnen::V,cyfrifo,게산하다
1193,lesen::V,darllen,읽다
1194,malen::V,peintio,그리다
1195,zeichnen::V,tynnu,소묘하다
1196,schreiben::V,ysgrifennu,쓰다
1197,besitzen::V,meddu,소유하다
1198,kaufen::V,prynu,사다
1199,verkaufen::V,gwerthu,팔다
1200,bezahlen::V,talu am,지불하다
1201,zahlen::V,talu,치르다
1202,beherrschen::V,rheoli,지배하다
1203,beherrschen::V,llywodraethu,지배하다
1204,ertragen::V,dioddef,참다
