,Concept_ID,lez,sq
781,nicht::ADV,ваъ,s'
782,nicht::ADV,ваъ,nuk
783,ein wenig::ADV,са тӏимил,një tis
784,kaum::ADV,жизви,mezi
785,sehr::ADV,лап,fort
786,sehr::ADV,лап,shumë
787,so::ADV,икӏ,ashtu
788,so::ADV,икӏ,kështu
789,noch::ADV,гьеле,ende
790,noch::ADV,гьеле,akoma
791,nur::ADV,анжах,vetëm
792,schon::ADV,хъувуна,tashmë
793,schon::ADV,мадни дардиз,tashmë
794,schon::ADV,мадни гуьтӏуьз,tashmë
795,schon::ADV,мадни гуьтӏуь я,tashmë
796,vergebens::ADV,нагьакь,kot
797,vergebens::ADV,нагьакьа,kot
798,vor::PRP,вилик,para
799,hinter::PRP,кьулухъ,prapa
800,hinter::PRP,кьулухъ,mbrapa
801,unter::PRP,кӏаник,nën
802,durch::PRP,арадай,nëpër
803,durch::PRP,-кай хкатна,nëpër
804,neben::PRP,патав,pranë
805,neben::PRP,патав,përbri
806,neben::PRP,мукьув,pranë
807,neben::PRP,мукьув,përbri
808,zwischen::PRP,ара,midis
809,zwischen::PRP,ара,ndërmjet
810,zwischen::PRP,арада,midis
811,zwischen::PRP,арада,ndërmjet
812,wegen::PRP,гъиляй,për
813,dies::PRN,и,ky
814,dies::PRN,им,ky
815,das::PRN,а,ky
816,das::PRN,ам,ky
817,alles::PRN,вири,gjithçka
818,alles::PRN,михьиз,gjithçka
819,ich::PRN,за,unë
820,ich::PRN,зун,unë
821,du::PRN,вун,ti
822,er::PRN,ам,ai
823,er::PRN,гьа,ai
824,wir::PRN,чун,ne
825,ihr::PRN,куьн,ju
826,sie::PRN,абур,ata
827,was::FPRN,вуч,ç'
828,was::FPRN,вуч,çfarë
829,wer::FPRN,вуж,kush
830,wo::FADV,гьина,ku
831,wohin::FADV,гьиниз,për ku
832,wie::FADV,гьикӏ,si
833,warum::FADV,вучиз,pse
834,warum::FADV,вучиз,përse
835,wieviel::FNUM,шумуд,sa
836,eins::NUM,са,një
837,zwei::NUM,кьвед,dy
838,drei::NUM,пуд,tre
839,vier::NUM,кьуд,katër
840,fünf::NUM,вад,pesë
841,sechs::NUM,ругуд,gjashtë
842,sieben::NUM,ирид,shtatë
843,acht::NUM,муьжуьд,tetë
844,neun::NUM,кӏуьд,nëntë
845,zehn::NUM,цӏуд,dhjetë
846,elf::NUM,цӏусад,njëmbëdhjetë
847,zwölf::NUM,цӏикьвед,dymbëdhjetë
848,zwanzig::NUM,къад,njëzet
849,dreißig::NUM,къанницӏуд,tridhjetë
850,vierzig::NUM,яхцӏур,dyzet
851,fünfzig::NUM,яхцӏурни цӏуд,pesëdhjetë
852,sechzig::NUM,пудкъад,gjashtëdhjetë
853,siebzig::NUM,пудкъанни цӏуд,shtatëdhjetë
854,achtzig::NUM,кьудкъад,tetëdhjetë
855,neunzig::NUM,кьудкъанни цӏуд,nëntëdhjetë
856,hundert::NUM,виш,qind
857,tausend::NUM,агъзур,mijë
858,und::CNJ,ва,e
859,und::CNJ,ва,dhe
860,oder::CNJ,я,a
861,oder::CNJ,я,apo
862,stehen::V,акъвазун,rri
863,sitzen::V,ацукьун,rri
864,liegen::V,къаткун,rri shtrirë
865,hängen::V,куьрс хьун,varem
866,werden::V,хьун,bëhem
867,passieren::V,хьун,ndodh
868,beginnen::V,башламиш хьун,filloj
869,enden::V,куьтягь хьун,përfundoj
870,wechseln::V,дегиш хьун,ndërroj
871,aufgehen[Sonne]::V,экъечӏун,hapem
872,untergehen[Sonne]::V,акӏун,hyj
873,untergehen[Sonne]::V,акӏун,perëndoj
874,scheinen[Sonne]::V,ишигь гун,ndriçoj
875,donnern::V,къукърумар авун,gjëmoj
876,donnern::V,къукърумар авун,bubulloj
877,strömen::V,авахьун,derdh
878,fließen::V,авахьун,rrjedh
879,sich drehen::V,элкъуьн,rrotullohem
880,schwanken::V,юзун,dyzoj
881,schwingen::V,галтад хьун,dridhem
882,fallen::V,аватун,bie
883,brennen::V,кун,digjem
884,brennen::V,ккун,digjem
885,regnen::V,къун,bie shi
886,gefrieren::V,муркӏади кьун,ngrij
887,tauen::V,цӏурун,shkrij
888,schmelzen::V,цӏурун,shkrij
889,trocknen::V,кьурун,thaj
890,sieden::V,ругун,ziej
891,faulen::V,кутӏун,kalbem
892,faulen::V,кутӏун,prishem
893,verfaulen::V,чуьруьтмиш хьун,kalbem
894,verfaulen::V,кутӏун,kalbem
895,reißen::V,атӏун,grisem
896,reißen::V,атӏун,shqyhem
897,reißen::V,къазунун,grisem
898,reißen::V,къазунун,shqyhem
899,versinken::V,батмиш хьун,humboj
900,vergehen::V,алатун,kaloj
901,erscheinen::V,майдандиз акъатун,dukem
902,verschwinden::V,квахьун,zhdukem
903,sinken::V,элекьун,ulem
904,abnehmen::V,тӏимил хьун,pakësohem
905,abnehmen::V,тӏимил хьун,zvogëlohem
906,abnehmen::V,гъвечӏи хьун,pakësohem
907,abnehmen::V,гъвечӏи хьун,zvogëlohem
908,zunehmen::V,артух хьун,shtohem
909,steigen::V,хкаж хьун,rritem
910,wachsen::V,экъечӏун,rritem
911,glänzen::V,цӏарцӏар гун,vezulloj
912,funkeln::V,нур гун,xixoj
913,funkeln::V,нур гун,xixëlloj
914,lärmen::V,ван авун,oshtij
915,lärmen::V,ван авун,zhurmoj
916,läuten::V,зенг ягъун,bie
917,klingeln::V,зенг ягъун,i bie ziles
918,klirren::V,зигринг авун,kërcëlloj
919,brausen::V,къати хьун,gjëmoj
920,rauschen::V,вишриш авун,fëshfërij
921,klingen::V,ван авун,tingëlloj
922,bellen::V,элуькьун,leh
923,heulen::V,къув ягъун,ulërij
924,blasen::V,уф гун,fryj
925,pfeifen::V,уьфт ягъун,fishkëllej
926,schreien::V,гьараюн,bërtas
927,stöhnen::V,суза авун,rënkoj
928,zittern::V,зурзун,trembem
929,leben::V,яшамиш хьун,rroj
930,leben::V,яшамиш хьун,jetoj
931,geboren werden::V,хьун,lind
932,atmen::V,нефес чӏугун,marr frymë
933,trinken::V,хъун,pi
934,essen::V,тӏуьн,ha
935,schlucken::V,туькьуьнун,gëlltis
936,schlucken::V,туькьуьнун,kapërdij
937,müde werden::V,галатун,lodhem
938,müde werden::V,юргъун хьун,lodhem
939,einschlafen::V,ксун,bie të fle
940,schlafen::V,ксун,fle
941,aufwachen::V,ахварай аватун,zgjohem
942,aufstehen::V,къарагъун,çohem
943,aufstehen::V,къарагъун,ngrihem
944,sich erholen::V,ял ягъун,qetësohem
945,sich erholen::V,ял ягъун,shtendosem
946,krank werden::V,кефсуз хьун,bie i sëmurë
947,krank sein::V,тӏа хьун,jam i sëmurë
948,schmerzen::V,тӏа хьун,dhemb
949,husten::V,уьгьуь ягъун,kollitem
950,genesen::V,сагъ хъхьун,shërohem
951,sterben::V,кьин,vdes
952,umkommen::V,терг хьун,vdes
953,umkommen::V,терг хьун,mbaroj
954,sich bewegen::V,юзун,shkundem
955,sich rühren::V,юзун,lëviz
956,sich erheben::V,къарагъун,ngrihem
957,sich setzen::V,ацукьун,ulem
958,hinfallen::V,алукьун,gremisem
959,laufen::V,къекъуьн,eci
960,schreiten::V,ккамар къачун,çapem
961,spazierengehen::V,сейр авун,shëtis
962,eilen::V,тади авун,ngas
963,sich beeilen::V,гьерекатун,nxitoj
964,sausen::V,чкурун,eci shpejt
965,rennen::V,катун,vrapoj
966,rennen::V,зверун,vrapoj
967,springen::V,хкадарун,kërcej
968,klettern::V,акьахун,hipi
969,kriechen::V,капаралди фин,zvarritem
970,schwimmen::V,сирнав авун,notoj
971,tauchen::V,кьилихъди циз вегьин,zhytem
972,rudern::V,кьусуйралди лодка гьалун,vozis
973,rudern::V,цуьруьгъуьлдалди кӏватӏун,vozis
974,fahren::V,фин,shkoj
975,fliegen::V,лув гун,fluturoj
976,fliegen::V,цавай фин,fluturoj
977,gehen::V,фин,eci
978,gehen::V,фин,shkoj
979,weggehen::V,хъфин,vete
980,abfahren::V,фин,nisem
981,abfahren::V,рекье гьатун,nisem
982,anhalten::V,акъвазун,ndalem
983,hineingehen::V,гьахьун,futem
984,eintreten::V,гьахьун,hyj
985,kommen::V,атун,vij
986,ankommen::V,атун,arrij
987,ankommen::V,атун,mbërrij
988,zurückkommen::V,хтун,kthehem
989,bleiben::V,амукьун,mbetem
990,bleiben::V,амукьун,qëndroj
991,warten::V,гуьзлемишун,pres
992,erwarten::V,вил алаз акъвазун,pres
993,suchen::V,къекъуьн,kërkoj
994,finden::V,жугъун,gjej
995,versuchen::V,алахъун,mundohem
996,vorbereiten::V,гьазурун,përgatis
997,lieben::V,кӏан хьун,dashuroj
998,mögen::V,рикӏ ацукьун,dua
999,lachen::V,хъуьруьн,qesh
1000,weinen::V,шехьун,qaj
1001,schimpfen::V,сеперар гун,shaj
1002,schimpfen::V,экъуьгъунар авун,shaj
1003,sich ärgern::V,хъел акатун,bëhem verem
1004,sich fürchten::V,кичӏе хьун,kam frikë
1005,sich fürchten::V,кичӏе хьун,frikësohem
1006,fürchten::V,къурхутмиш хьун,kam frikë nga
1007,fliehen::V,катун,arratisem
1008,flüchten::V,катун,iki
1009,sehen::V,акун,shoh
1010,anschauen::V,вил вегьин,shikoj
1011,ansehen::V,килигун,shikoj
1012,hören::V,ван хьун,dëgjoj
1013,zuhören::V,яб гун,veshtoj
1014,probieren::V,дад акун,provoj
1015,riechen::V,ни чӏугун,nuhas
1016,fühlen::V,гьисс авун,ndiej
1017,frieren::V,кьун,mërdhij
1018,frieren::V,мекьи хьун,mërdhij
1019,tun::V,авун,bëj
1020,können::V,хьун,mund
1021,können::V,акъакьун,mund
1022,wollen::V,кӏан хьун,dua
1023,wollen::V,кӏан хьун,dëshiroj
1024,anfangen::V,башламишун,filloj
1025,beenden::V,куьтягьун,kryej
1026,beenden::V,куьтягьун,mbaroj
1027,aufhören::V,акъвазун,pushoj
1028,gelingen::V,арадал атун,më shkon mbarë
1029,geraten::V,акъатун,del
1030,öffnen::V,ахъаюн,hap
1031,schließen::V,акьалун,mbyll
1032,stellen::V,эцигун,vë
1033,setzen::V,ацукьарун,vë
1034,legen::V,эцигун,vë
1035,berühren::V,хкӏурун,rrok
1036,verbinden::V,гилигун,bashkoj
1037,bedecken::V,кӏевун,mbuloj
1038,aufhängen::V,куьрсарун,var
1039,anzünden::V,куькӏуьрун,ndez
1040,aufheben::V,хкажун,ngre
1041,zurücklassen::V,тун,lë pas
1042,verlieren::V,квадарун,humb
1043,fallen lassen::V,авадрун,lëshoj
1044,machen::V,авун,bëj
1045,machen::V,кар авун,bëj
1046,herstellen::V,расун,prodhoj
1047,bauen::V,туькӏуьрун,ndërtoj
1048,reparieren::V,расун,ndreq
1049,reparieren::V,расун,meremetoj
1050,verbessern::V,хъсанрун,përmirësoj
1051,ändern::V,табдил авун,ndërroj
1052,graben::V,эгъуьнун,gërmoj
1053,beugen::V,акӏажарун,kërrus
1054,beugen::V,кангур авун,kërrus
1055,biegen::V,патахъарун,përkul
1056,drehen::V,алчударун,dredh
1057,drehen::V,алчударун,rrotulloj
1058,umdrehen::V,элкъуьрун,kthej
1059,heben::V,хкажун,ngre
1060,hochheben::V,хкажун,ngre
1061,ergreifen::V,агалчна кьун,rrëmbej
1062,halten::V,кьун,mbaj
1063,drücken::V,чуькьуьн,shtyp
1064,schieben::V,хуртӏ гун,shtyj
1065,kratzen::V,къадгъунун,kruaj
1066,kratzen::V,къадгъунун,gërvisht
1067,lecken::V,мез гун,lëpij
1068,beißen::V,кӏасун,kafshoj
1069,abreißen::V,галудун,shkëpus
1070,abschneiden::V,атӏун,cungoj
1071,stecken::V,сухун,fus
1072,stecken::V,сухун,ngul
1073,brechen::V,хун,thyej
1074,brechen::V,кукӏварун,thyej
1075,klopfen::V,тахъ-тахъ авун,trokas
1076,hauen::V,ягъун,godas
1077,kleben::V,алкӏурун,ngjis
1078,kleben::V,кукӏурун,ngjis
1079,reiben::V,тӏушунун,fërkoj
1080,streichen::V,алтадун,lyej
1081,schleifen::V,кӏвенкӏв авун,mpreh
1082,schneiden::V,атӏун,pres
1083,rütteln::V,къарсурун,shkund
1084,schütteln::V,къарсурун,lëkund
1085,schwenken::V,элягъун,valëvit
1086,schwenken::V,галтадун,valëvit
1087,schütten::V,цун,mbush
1088,füllen::V,ацӏурун,mbush
1089,einwickeln::V,кутун,mbështjell
1090,einwickeln::V,элкъуьрун,mbështjell
1091,tragen::V,тухун,mbaj
1092,tragen::V,тухун,mbart
1093,schleppen::V,галчӏурун,heq
1094,schleppen::V,галчӏурун,zhgërryej
1095,ziehen::V,ялун,tërheq
1096,ziehen::V,чӏугун,tërheq
1097,aufbewahren::V,хуьн,ruaj
1098,werfen::V,гадрун,hedh
1099,fangen::V,кьун,kap
1100,packen::V,кьун,rrëmbej
1101,verstecken::V,кӏевун,fsheh
1102,teilen::V,паюн,ndaj
1103,schicken::V,ракъурун,dërgoj
1104,bringen::V,гъун,sjell
1105,hinzufügen::V,алава авун,shtoj
1106,bekommen::V,къачун,kap
1107,bekommen::V,жугъурун,kap
1108,erhalten::V,къачун,marr
1109,nehmen::V,къачун,marr
1110,wählen::V,хкягъун,zgjedh
1111,auswählen::V,хкягъун,përzgjedh
1112,bewahren::V,хуьн,ruaj
1113,behindern::V,манийвал авун,pengoj
1114,verderben::V,чӏурун,prish
1115,beschädigen::V,нукьсанвал гун,dëmtoj
1116,zerbrechen::V,хун,thyej
1117,zerreißen::V,къазунун,çjerr
1118,zerreißen::V,къазунун,zheloj
1119,zerstören::V,чӏурун,prish
1120,zerstören::V,чӏурун,shkatërroj
1121,zerstören::V,барбатӏун,prish
1122,zerstören::V,барбатӏун,shkatërroj
1123,verbrennen::V,ккун,djeg
1124,geben::V,гун,jap
1125,reichen::V,вугун,jap
1126,reichen::V,гун,jap
1127,schenken::V,пишкеш авун,fal
1128,schenken::V,пишкеш авун,dhuroj
1129,versprechen::V,гаф гун,premtoj
1130,wünschen::V,дуьа авун,uroj
1131,loben::V,тариф авун,lëvdoj
1132,loben::V,тариф авун,lavdëroj
1133,küssen::V,темен гун,puth
1134,wiegen::V,эчӏягъун,tund
1135,zudecken::V,гьалдун,mbuloj
1136,wecken::V,ахварай авудун,zgjoj
1137,zeigen::V,къалурун,dëftej
1138,führen::V,тухун,çoj
1139,lehren::V,кӏелиз тун,arsej
1140,unterrichten::V,тарс гун,arsimoj
1141,aufziehen::V,тербия гун,rris
1142,aufziehen::V,тербияламишун,rris
1143,leiten::V,идара авун,udhëheq
1144,antreiben::V,тади кутун,nxis
1145,einladen::V,теклиф авун,ftoj
1146,vereinigen::V,сад авун,bashkoj
1147,besuchen::V,кьилив атун,vizitoj
1148,treffen::V,гьалтун,ndesh
1149,sich versammeln::V,алтӏушун,tubohem
1150,spielen::V,къугъун,loz
1151,spielen::V,къугъун,luaj
1152,singen::V,лугьун,këndoj
1153,singen::V,мани лугьун,këndoj
1154,tanzen::V,кьуьл авун,kërcej
1155,tanzen::V,кьуьл авун,vallëzoj
1156,sich trennen::V,къакъатун,ndahem
1157,verlassen::V,гъил къачун,braktis
1158,retten::V,къутармишун,shpëtoj
1159,bewachen::V,хуьн,ruaj
1160,schützen::V,хуьн,ruaj
1161,schützen::V,хуьн,mbroj
1162,verteidigen::V,хуьн,mbroj
1163,sich schlagen::V,кукӏун,zihem
1164,schießen::V,акъатун,shtie
1165,siegen::V,гъалиб хьун,fitoj
1166,siegen::V,гъалиб хьун,ngadhënjej
1167,ärgern::V,хъел гъун,zemëroj
1168,ärgern::V,хъел кутун,zemëroj
1169,schlagen::V,ягъун,rrah
1170,schlagen::V,ягъун,godas
1171,schlagen::V,галукьарун,rrah
1172,schlagen::V,галукьарун,godas
1173,treten::V,кьуьл къекъягъун,shtyj
1174,treten::V,кьуьл къекъягъун,shtyj më këmbë
1175,treten::V,кьуьл эцягъун,shtyj
1176,treten::V,кьуьл эцягъун,shtyj më këmbë
1177,stechen::V,акьадарун,ther
1178,stechen::V,акьадарун,shpoj
1179,stoßen::V,эцягъун,shtyj
1180,stehlen::V,чуьнуьхун,vjedh
1181,stören::V,хкуьрун,pengoj
1182,belästigen::V,хкуьрун,bezdis
1183,belästigen::V,азият гун,bezdis
1184,verbergen::V,далдаламишун,fsheh
1185,täuschen::V,алцурарун,mashtroj
1186,täuschen::V,алцуррун,mashtroj
1187,betrügen::V,алцурарун,kobis
1188,betrügen::V,гьарамзадавал авун,kobis
1189,töten::V,яна кьин,vras
1190,wohnen::V,дуланмиш хьун,banoj
1191,arbeiten::V,кӏвалахун,punoj
1192,arbeiten::V,кӏвалахун,vardoj
1193,arbeiten::V,кӏвалах авун,punoj
1194,arbeiten::V,кӏвалах авун,vardoj
1195,sammeln::V,кӏватӏун,mbledh
1196,sammeln::V,кӏватӏун,grumbulloj
1197,pflücken::V,атӏун,vjel
1198,pflücken::V,атӏун,mbledh
1199,jagen::V,гъуьрч авун,gjuaj
1200,fischen::V,гъетер кьун,peshkoj
1201,fischen::V,гъетер кьун,gjuaj peshk
1202,fassen::V,кьун,zë
1203,hüten::V,чӏура хуьн,kullos
1204,treiben::V,гьалун,vë përpara
1205,anbinden::V,акалун,lidh
1206,füttern::V,ем гун,grazhdoj
1207,melken::V,ацун,mjel
1208,hacken::V,куьткуьнун,grij
1209,gießen::V,яд гун,ujis
1210,reifen::V,чурун,piqem
1211,reifen::V,агакьун,piqem
1212,zubereiten::V,гьазурун,gatuaj
1213,kochen::V,ругун,ziej
1214,backen::V,чурун,pjek
1215,backen::V,чурун,furroj
1216,braten::V,чурун,fërgoj
1217,braten::V,чурун,tiganis
1218,umrühren::V,какадарун,trazoj
1219,stricken::V,хурун,thur
1220,nähen::V,цун,qep
1221,färben::V,шир ягъун,ngjyej
1222,färben::V,шир ягъун,bojatis
1223,reinigen::V,михьун,qëroj
1224,reinigen::V,михьун,pastroj
1225,waschen::V,чуьхуьн,laj
1226,waschen::V,чуьхуьн,finjos
1227,abwischen::V,гуьцӏун,fshij
1228,spülen::V,экъуьрун,kulloj
1229,fegen::V,шуткун,fshij
1230,kehren::V,кул алтадун,fshij
1231,baden::V,эхъуьн,lahem
1232,sich waschen::V,жендек чуьхуьн,lahem
1233,ausziehen::V,хутӏунун,heq
1234,ausziehen::V,хутӏунун,zbath
1235,ausziehen::V,галудун,heq
1236,ausziehen::V,галудун,zbath
1237,anziehen::V,алукӏун,vesh
1238,anziehen::V,алукӏун,mbath
1239,sich anziehen::V,алукӏун,vishem
1240,sich anziehen::V,парталар алукӏун,vishem
1241,kämmen::V,эвягъун,kreh
1242,schmücken::V,безетмишун,hijeshoj
1243,schmücken::V,гуьрчегарун,hijeshoj
1244,sagen::V,лугьун,them
1245,sprechen::V,рахун,flas
1246,reden::V,рахун,fjalos
1247,reden::V,рахун,fjalëtoj
1248,sich unterhalten::V,ихтилат авун,bisedoj
1249,fragen::V,жузун,pyes
1250,bitten::V,тӏалабун,lus
1251,bitten::V,тӏалабун,lutem
1252,erzählen::V,ахъаюн,rrëfej
1253,mitteilen::V,хабар гун,kumtoj
1254,nennen::V,тӏвар гун,quaj
1255,rufen::V,эверун,thërras
1256,prahlen::V,яцӏу гафар авун,mburrem
1257,prahlen::V,яцӏу гафар авун,kapardisem
1258,übersetzen::V,таржума авун,përkthej
1259,übersetzen::V,гафладун,përkthej
1260,denken::V,фикир авун,mendoj
1261,glauben::V,агъун,besoj
1262,bemerken::V,фикир гун,vërej
1263,begreifen::V,гъавурда акьун,marr vesh
1264,lernen::V,кӏелун,mësoj
1265,wissen::V,чир хьун,di
1266,wissen::V,чирхьун,di
1267,sich erinnern an::V,рикӏел хуьн,kujtoj
1268,vergessen::V,рикӏелай фин,harroj
1269,vergessen::V,рикӏелай алатун,harroj
1270,messen::V,алцумун,mas
1271,zählen::V,гьисабун,njeh
1272,rechnen::V,гьисабун,llogaris
1273,lesen::V,кӏелун,lexoj
1274,lesen::V,кӏелун,këndoj
1275,malen::V,кхьин,lyej
1276,malen::V,шикилар чӏугун,lyej
1277,zeichnen::V,чӏугун,vizatoj
1278,schreiben::V,кхьин,shkruaj
1279,besitzen::V,иеси хьун,kam
1280,kaufen::V,къачун,blej
1281,kaufen::V,маса къачун,blej
1282,verkaufen::V,гун,shes
1283,verkaufen::V,маса гун,shes
1284,bezahlen::V,къимет гун,paguaj
1285,bezahlen::V,эвезда авун,paguaj
1286,bezahlen::V,гьакъи агакьрун,paguaj
1287,zahlen::V,къимет гун,paguaj
1288,zahlen::V,эвезда авун,paguaj
1289,zahlen::V,гьакъи агакьрун,paguaj
1290,beherrschen::V,иеси хьун,zotëroj
1291,ertragen::V,таб гун,duroj
1292,Oberschenkel::N,,kofshë
1293,Strömung::N,,rrymë
1294,Moor::N,,kënetë
1295,Gedächtnis::N,,kujtesë
1296,Ski::N,,ski
1297,Platte::N,,pllakë
1298,Leine::N,,rrip
1299,Geschäft::N,,ujdi
1300,Geschäft::N,,biznes
1301,dick[Gegenstand]::A,,trashë
1302,auf einmal::ADV,,njëkohësisht
1303,zurück::ADV,,prapa
1304,zurück::ADV,,mbrapsht
1305,wieder::ADV,,përsëri
1306,wehen::V,,fryj
1307,rauchen::V,,nxjerr tym
1308,schaukeln::V,,kolovitem
1309,rühren::V,,mallëngjej
1310,scheinen::V,,ndriçoj
1311,zu sehen sein::V,,dukem
1312,vernehmen::V,,dëgjoj
1313,wenden::V,,kthej
1314,binden::V,,lidh
1315,lassen::V,,detyroj
1316,erkennen::V,,njoh
1317,erkennen::V,,shquaj
1318,verstehen::V,,marr vesh
