,Concept_ID,tr,tr
824,dick[Gegenstand]::A,kalın,iri
825,dick[Gegenstand]::A,iri,kalın
826,dick[Gegenstand]::A,iri,iri
827,dünn::A,ince,ince
828,fein::A,ince,ince
829,fein::A,ince,narin
830,fein::A,narin,ince
831,fein::A,narin,narin
832,fest::A,sabit,sabit
833,fest::A,sabit,sağlam
834,fest::A,sağlam,sabit
835,fest::A,sağlam,sağlam
836,flach::A,düz,düz
837,flach::A,düz,yassı
838,flach::A,yassı,düz
839,flach::A,yassı,yassı
840,glatt::A,düz,düz
841,hart::A,katı,katı
842,weich::A,yumuşak,yumuşak
843,rund::A,yuvarlak,yuvarlak
844,spitz::A,sivri,sivri
845,scharf::A,keskin,keskin
846,stumpf::A,kör,kör
847,schwer::A,ağır,ağır
848,schön::A,güzel,güzel
849,heiß::A,kızgın,kızgın
850,warm::A,sıcak,sıcak
851,kalt::A,soğuk,soğuk
852,kühl::A,serin,serin
853,frisch::A,taze,taze
854,feucht::A,nemli,nemli
855,feucht::A,nemli,rutubetli
856,feucht::A,rutubetli,nemli
857,feucht::A,rutubetli,rutubetli
858,nass::A,yaş,yaş
859,nass::A,yaş,ıslak
860,nass::A,ıslak,yaş
861,nass::A,ıslak,ıslak
862,trocken::A,kuru,kuru
863,voll::A,dolu,dolu
864,voll::A,dolu,dolmuş
865,voll::A,dolmuş,dolu
866,voll::A,dolmuş,dolmuş
867,leer::A,boş,boş
868,offen::A,açık,açık
869,geschlossen::A,kapalı,kapalı
870,sauber::A,pak,pak
871,sauber::A,pak,temiz
872,sauber::A,temiz,pak
873,sauber::A,temiz,temiz
874,schmutzig::A,pis,pis
875,schmutzig::A,pis,kirli
876,schmutzig::A,kirli,pis
877,schmutzig::A,kirli,kirli
878,roh::A,çiğ,çiğ
879,reif::A,olgun,olgun
880,lecker::A,lezzetli,lezzetli
881,süß::A,tatlı,tatlı
882,süß::A,tatlı,şekerli
883,süß::A,şekerli,tatlı
884,süß::A,şekerli,şekerli
885,bitter::A,acı,acı
886,sauer::A,ekşi,ekşi
887,hell::A,aydınlık,aydınlık
888,dunkel::A,karanlık,karanlık
889,schwarz::A,kara,kara
890,schwarz::A,kara,siyah
891,schwarz::A,siyah,kara
892,schwarz::A,siyah,siyah
893,weiß::A,ak,ak
894,weiß::A,ak,beyaz
895,weiß::A,beyaz,ak
896,weiß::A,beyaz,beyaz
897,rot::A,kırmızı,kırmızı
898,gelb::A,sarı,sarı
899,blau::A,mavi,mavi
900,grün::A,yeşil,yeşil
901,grau::A,boz,boz
902,bunt::A,renkli,renkli
903,billig::A,ucuz,ucuz
904,teuer::A,pahalı,pahalı
905,wertvoll::A,değerli,değerli
906,blind::A,kör,kör
907,taub::A,sağır,sağır
908,kräftig::A,dinç,dinç
909,kräftig::A,dinç,kuvvetli
910,kräftig::A,kuvvetli,dinç
911,kräftig::A,kuvvetli,kuvvetli
912,stark::A,güçlü,güçlü
913,stark::A,güçlü,kuvvetli
914,stark::A,kuvvetli,güçlü
915,stark::A,kuvvetli,kuvvetli
916,schwach::A,zayıf,zayıf
917,schwach::A,zayıf,güçsüz
918,schwach::A,güçsüz,zayıf
919,schwach::A,güçsüz,güçsüz
920,fett::A,şişman,şişman
921,schlank::A,narin,narin
922,hübsch::A,güzel,güzel
923,hübsch::A,güzel,sevimli
924,hübsch::A,sevimli,güzel
925,hübsch::A,sevimli,sevimli
926,böse::A,kötü,kötü
927,dumm::A,aptal,aptal
928,faul::A,tembel,tembel
929,fleißig::A,çalışkan,çalışkan
930,geizig::A,cimri,cimri
931,klug::A,zekî,zekî
932,klug::A,zekî,akıllı
933,klug::A,akıllı,zekî
934,klug::A,akıllı,akıllı
935,geschickt::A,becerikli,becerikli
936,lieb::A,sevimli,sevimli
937,lustig::A,neşeli,neşeli
938,sanft::A,nazik,nazik
939,hungrig::A,aç,aç
940,krank::A,hasta,hasta
941,krank::A,hasta,rahatsız
942,krank::A,rahatsız,hasta
943,krank::A,rahatsız,rahatsız
944,nackt::A,çıplak,çıplak
945,traurig::A,kederli,kederli
946,traurig::A,kederli,üzüntülü
947,traurig::A,üzüntülü,kederli
948,traurig::A,üzüntülü,üzüntülü
949,lebendig::A,canlı,canlı
950,gut::A,iyi,iyi
951,schlecht::A,kötü,kötü
952,richtig::A,doğru,doğru
953,schlimm::A,kötü,kötü
954,wahr::A,doğru,doğru
955,wahr::A,doğru,gerçek
956,wahr::A,gerçek,doğru
957,wahr::A,gerçek,gerçek
958,alt::A,eski,eski
959,neu::A,yeni,yeni
960,ehemalig::A,önceki,önceki
961,alt[Lebewesen]::A,yaşlı,yaşlı
962,jung::A,genç,genç
963,arm::A,fakir,fakir
964,reich::A,zengin,zengin
965,bekannt::A,bilinen,bilinen
966,berühmt::A,ünlü,ünlü
967,berühmt::A,ünlü,meşhur
968,berühmt::A,meşhur,ünlü
969,berühmt::A,meşhur,meşhur
970,fremd::A,yabancı,yabancı
971,verschieden::A,ayrı,ayrı
972,verschieden::A,ayrı,farklı
973,verschieden::A,farklı,ayrı
974,verschieden::A,farklı,farklı
975,nah::A,yakın,yakın
976,nah::A,yakın,bitişik
977,nah::A,bitişik,yakın
978,nah::A,bitişik,bitişik
979,fern::A,uzak,uzak
980,linker::A,sol,sol
981,rechter::A,sağ,sağ
982,anderer::A,diğer,diğer
983,erster::A,ilk,ilk
984,erster::A,ilk,birinci
985,erster::A,birinci,ilk
986,erster::A,birinci,birinci
987,zweiter::A,ikinci,ikinci
988,dritter::A,üçüncü,üçüncü
989,letzter::A,son,son
990,letzter::A,son,sonuncu
991,letzter::A,sonuncu,son
992,letzter::A,sonuncu,sonuncu
993,allein::ADV,yalnız,yalnız
994,allein::ADV,yalnız,tek başına
995,allein::ADV,tek başına,yalnız
996,allein::ADV,tek başına,tek başına
997,auf einmal::ADV,birden,birden
998,zusammen::ADV,beraber,beraber
999,zusammen::ADV,beraber,birlikte
1000,zusammen::ADV,birlikte,beraber
1001,zusammen::ADV,birlikte,birlikte
1002,lange::ADV,çok,çok
1003,lange::ADV,çok,uzun
1004,lange::ADV,uzun,çok
1005,lange::ADV,uzun,uzun
1006,plötzlich::ADV,ansızın,ansızın
1007,plötzlich::ADV,ansızın,birdenbire
1008,plötzlich::ADV,birdenbire,ansızın
1009,plötzlich::ADV,birdenbire,birdenbire
1010,sofort::ADV,hemen,hemen
1011,sofort::ADV,hemen,derhal
1012,sofort::ADV,derhal,hemen
1013,sofort::ADV,derhal,derhal
1014,später::ADV,daha sonra,daha sonra
1015,jetzt::ADV,şimdi,şimdi
1016,heute::ADV,bugün,bugün
1017,morgen::ADV,yarın,yarın
1018,bald::ADV,yakında,yakında
1019,dann::ADV,sonra,sonra
1020,gestern::ADV,dün,dün
1021,einst::ADV,eskiden,eskiden
1022,damals::ADV,o zamanlar,o zamanlar
1023,danach::ADV,sonradan,sonradan
1024,danach::ADV,sonradan,ondan sonra
1025,danach::ADV,ondan sonra,sonradan
1026,danach::ADV,ondan sonra,ondan sonra
1027,vorher::ADV,önce,önce
1028,vorher::ADV,önce,önceden
1029,vorher::ADV,önceden,önce
1030,vorher::ADV,önceden,önceden
1031,zuerst::ADV,ilk önce,ilk önce
1032,einmal::ADV,bir defa,bir defa
1033,manchmal::ADV,bazan,bazan
1034,oft::ADV,sık sık,sık sık
1035,oft::ADV,sık sık,çok defa
1036,oft::ADV,çok defa,sık sık
1037,oft::ADV,çok defa,çok defa
1038,immer::ADV,daima,daima
1039,immer::ADV,daima,her zaman
1040,immer::ADV,her zaman,daima
1041,immer::ADV,her zaman,her zaman
1042,niemals::ADV,asla değil,asla değil
1043,niemals::ADV,asla değil,hiçbir zaman
1044,niemals::ADV,hiçbir zaman,asla değil
1045,niemals::ADV,hiçbir zaman,hiçbir zaman
1046,hier::ADV,burada,burada
1047,hierhin::ADV,buraya,buraya
1048,von hier::ADV,buradan,buradan
1049,dort::ADV,orada,orada
1050,dort::ADV,orada,şurada
1051,dort::ADV,şurada,orada
1052,dort::ADV,şurada,şurada
1053,dorthin::ADV,oraya,oraya
1054,dorthin::ADV,oraya,şuraya
1055,dorthin::ADV,şuraya,oraya
1056,dorthin::ADV,şuraya,şuraya
1057,geradeaus::ADV,doğru,doğru
1058,vorwärts::ADV,ileri,ileri
1059,rückwärts::ADV,geri,geri
1060,zurück::ADV,geriye,geriye
1061,unten::ADV,aşağıda,aşağıda
1062,hinab::ADV,aşağıya,aşağıya
1063,oben::ADV,yukarıda,yukarıda
1064,hinauf::ADV,yukarı,yukarı
1065,hinauf::ADV,yukarı,yukarıya
1066,hinauf::ADV,yukarıya,yukarı
1067,hinauf::ADV,yukarıya,yukarıya
1068,überall::ADV,her yerde,her yerde
1069,nicht::ADV,-mi-,-mi-
1070,nicht::ADV,-mi-,değil
1071,nicht::ADV,değil,-mi-
1072,nicht::ADV,değil,değil
1073,ein wenig::ADV,biraz,biraz
1074,kaum::ADV,dar,dar
1075,kaum::ADV,dar,hemen hemen değil
1076,kaum::ADV,hemen hemen değil,dar
1077,kaum::ADV,hemen hemen değil,hemen hemen değil
1078,sehr::ADV,pek,pek
1079,sehr::ADV,pek,gayet
1080,sehr::ADV,gayet,pek
1081,sehr::ADV,gayet,gayet
1082,so::ADV,öyle,öyle
1083,so::ADV,öyle,böyle
1084,so::ADV,böyle,öyle
1085,so::ADV,böyle,böyle
1086,noch::ADV,hâlâ,hâlâ
1087,noch::ADV,hâlâ,henüz
1088,noch::ADV,henüz,hâlâ
1089,noch::ADV,henüz,henüz
1090,nur::ADV,ancak,ancak
1091,nur::ADV,ancak,yalnız
1092,nur::ADV,yalnız,ancak
1093,nur::ADV,yalnız,yalnız
1094,schon::ADV,çoktan,çoktan
1095,wieder::ADV,tekrar,tekrar
1096,wieder::ADV,tekrar,yeniden
1097,wieder::ADV,yeniden,tekrar
1098,wieder::ADV,yeniden,yeniden
1099,vergebens::ADV,boşuna,boşuna
1100,vor::PRP,önünde,önünde
1101,hinter::PRP,arkasında,arkasında
1102,unter::PRP,altında,altında
1103,durch::PRP,sayesinde,sayesinde
1104,durch::PRP,sayesinde,ortasından
1105,durch::PRP,ortasından,sayesinde
1106,durch::PRP,ortasından,ortasından
1107,neben::PRP,yanında,yanında
1108,zwischen::PRP,arasında,arasında
1109,wegen::PRP,dolayı,dolayı
1110,dies::PRN,bu,bu
1111,das::PRN,o,o
1112,das::PRN,o,şu
1113,das::PRN,şu,o
1114,das::PRN,şu,şu
1115,alles::PRN,hepsi,hepsi
1116,alles::PRN,hepsi,her şey
1117,alles::PRN,her şey,hepsi
1118,alles::PRN,her şey,her şey
1119,ich::PRN,ben,ben
1120,du::PRN,sen,sen
1121,er::PRN,o,o
1122,wir::PRN,biz,biz
1123,ihr::PRN,siz,siz
1124,sie::PRN,onlar,onlar
1125,was::FPRN,ne,ne
1126,wer::FPRN,kim,kim
1127,wo::FADV,nerede,nerede
1128,wohin::FADV,nereye,nereye
1129,wie::FADV,nasıl,nasıl
1130,warum::FADV,neden,neden
1131,wieviel::FNUM,kaç,kaç
1132,wieviel::FNUM,kaç,ne kadar
1133,wieviel::FNUM,ne kadar,kaç
1134,wieviel::FNUM,ne kadar,ne kadar
1135,eins::NUM,bir,bir
1136,zwei::NUM,iki,iki
1137,drei::NUM,üç,üç
1138,vier::NUM,dört,dört
1139,fünf::NUM,beş,beş
1140,sechs::NUM,altı,altı
1141,sieben::NUM,yedi,yedi
1142,acht::NUM,sekiz,sekiz
1143,neun::NUM,dokuz,dokuz
1144,zehn::NUM,on,on
1145,elf::NUM,on bir,on bir
1146,zwölf::NUM,on iki,on iki
1147,zwanzig::NUM,yirmi,yirmi
1148,dreißig::NUM,otuz,otuz
1149,vierzig::NUM,kırk,kırk
1150,fünfzig::NUM,elli,elli
1151,sechzig::NUM,altmış,altmış
1152,siebzig::NUM,yetmiş,yetmiş
1153,achtzig::NUM,seksen,seksen
1154,neunzig::NUM,doksan,doksan
1155,hundert::NUM,yüz,yüz
1156,tausend::NUM,bin,bin
1157,und::CNJ,ve,ve
1158,und::CNJ,ve,ile
1159,und::CNJ,ile,ve
1160,und::CNJ,ile,ile
1161,oder::CNJ,ya,ya
1162,oder::CNJ,ya,yahut
1163,oder::CNJ,yahut,ya
1164,oder::CNJ,yahut,yahut
1165,stehen::V,durmak,durmak
1166,sitzen::V,oturmak,oturmak
1167,liegen::V,yatmak,yatmak
1168,hängen::V,asılı olmak,asılı olmak
1169,werden::V,olmak,olmak
1170,werden::V,olmak,olunmak
1171,werden::V,olunmak,olmak
1172,werden::V,olunmak,olunmak
1173,passieren::V,olmak,olmak
1174,beginnen::V,başlamak,başlamak
1175,enden::V,bitmek,bitmek
1176,enden::V,bitmek,sona ermek
1177,enden::V,sona ermek,bitmek
1178,enden::V,sona ermek,sona ermek
1179,wechseln::V,değişmek,değişmek
1180,aufgehen[Sonne]::V,doğmak,doğmak
1181,untergehen[Sonne]::V,batmak,batmak
1182,scheinen[Sonne]::V,parlamak,parlamak
1183,donnern::V,gök gürlemek,gök gürlemek
1184,wehen::V,esmek,esmek
1185,strömen::V,akmak,akmak
1186,fließen::V,akmak,akmak
1187,sich drehen::V,dönmek,dönmek
1188,schwanken::V,sallanmak,sallanmak
1189,schwingen::V,titremek,titremek
1190,fallen::V,düşmek,düşmek
1191,brennen::V,yanmak,yanmak
1192,rauchen::V,tütmek,tütmek
1193,regnen::V,yağmak,yağmak
1194,gefrieren::V,donmak,donmak
1195,tauen::V,erimek,erimek
1196,schmelzen::V,erimek,erimek
1197,trocknen::V,kurumak,kurumak
1198,sieden::V,kaynamak,kaynamak
1199,faulen::V,çürümek,çürümek
1200,verfaulen::V,çürümek,çürümek
1201,reißen::V,yırtılmak,yırtılmak
1202,versinken::V,batmak,batmak
1203,vergehen::V,geçmek,geçmek
1204,erscheinen::V,görünmek,görünmek
1205,verschwinden::V,kaybolmak,kaybolmak
1206,sinken::V,inmek,inmek
1207,abnehmen::V,azalmak,azalmak
1208,zunehmen::V,artmak,artmak
1209,zunehmen::V,artmak,çoğalmak
1210,zunehmen::V,çoğalmak,artmak
1211,zunehmen::V,çoğalmak,çoğalmak
1212,steigen::V,artmak,artmak
1213,steigen::V,artmak,yükselmek
1214,steigen::V,yükselmek,artmak
1215,steigen::V,yükselmek,yükselmek
1216,wachsen::V,büyümek,büyümek
1217,wachsen::V,büyümek,gelişmek
1218,wachsen::V,gelişmek,büyümek
1219,wachsen::V,gelişmek,gelişmek
1220,glänzen::V,parlamak,parlamak
1221,funkeln::V,parıldamak,parıldamak
1222,lärmen::V,gürültü yapmak,gürültü yapmak
1223,läuten::V,çalmak,çalmak
1224,klingeln::V,zil çalmak,zil çalmak
1225,klirren::V,şakırdamak,şakırdamak
1226,klirren::V,şakırdamak,zangırdamak
1227,klirren::V,zangırdamak,şakırdamak
1228,klirren::V,zangırdamak,zangırdamak
1229,brausen::V,köpürmek,köpürmek
1230,brausen::V,köpürmek,kükremek
1231,brausen::V,kükremek,köpürmek
1232,brausen::V,kükremek,kükremek
1233,rauschen::V,fışırdamak,fışırdamak
1234,klingen::V,tınlamak,tınlamak
1235,bellen::V,havlamak,havlamak
1236,heulen::V,ulumak,ulumak
1237,blasen::V,üflemek,üflemek
1238,pfeifen::V,düdük çalmak,düdük çalmak
1239,schreien::V,bağırmak,bağırmak
1240,schreien::V,bağırmak,haykırmak
1241,schreien::V,haykırmak,bağırmak
1242,schreien::V,haykırmak,haykırmak
1243,stöhnen::V,inlemek,inlemek
1244,zittern::V,titremek,titremek
1245,leben::V,yaşamak,yaşamak
1246,leben::V,yaşamak,hayatta olmak
1247,leben::V,hayatta olmak,yaşamak
1248,leben::V,hayatta olmak,hayatta olmak
1249,geboren werden::V,doğmak,doğmak
1250,atmen::V,solunmak,solunmak
1251,atmen::V,solunmak,nefes almak
1252,atmen::V,nefes almak,solunmak
1253,atmen::V,nefes almak,nefes almak
1254,trinken::V,içmek,içmek
1255,essen::V,yemek,yemek
1256,schlucken::V,yutmak,yutmak
1257,müde werden::V,yorulmak,yorulmak
1258,einschlafen::V,uykuya dalmak,uykuya dalmak
1259,schlafen::V,uyumak,uyumak
1260,aufwachen::V,uyanmak,uyanmak
1261,aufstehen::V,kalkmak,kalkmak
1262,aufstehen::V,kalkmak,yataktan kalkmak
1263,aufstehen::V,yataktan kalkmak,kalkmak
1264,aufstehen::V,yataktan kalkmak,yataktan kalkmak
1265,sich erholen::V,dinlenmek,dinlenmek
1266,krank werden::V,hastalanmak,hastalanmak
1267,krank sein::V,hasta olmak,hasta olmak
1268,schmerzen::V,ağrımak,ağrımak
1269,husten::V,öksürmek,öksürmek
1270,genesen::V,şifa bulmak,şifa bulmak
1271,sterben::V,ölmek,ölmek
1272,sterben::V,ölmek,vefat etmek
1273,sterben::V,vefat etmek,ölmek
1274,sterben::V,vefat etmek,vefat etmek
1275,umkommen::V,ölmek,ölmek
1276,sich bewegen::V,hareket etmek,hareket etmek
1277,sich rühren::V,kımıldanmak,kımıldanmak
1278,sich erheben::V,kalkmak,kalkmak
1279,sich erheben::V,kalkmak,ayağa kalkmak
1280,sich erheben::V,ayağa kalkmak,kalkmak
1281,sich erheben::V,ayağa kalkmak,ayağa kalkmak
1282,sich setzen::V,oturmak,oturmak
1283,hinfallen::V,yere düşmek,yere düşmek
1284,laufen::V,yürümek,yürümek
1285,schreiten::V,yürümek,yürümek
1286,schreiten::V,yürümek,adım atmak
1287,schreiten::V,adım atmak,yürümek
1288,schreiten::V,adım atmak,adım atmak
1289,spazierengehen::V,gezmek,gezmek
1290,spazierengehen::V,gezmek,dolaşmak
1291,spazierengehen::V,dolaşmak,gezmek
1292,spazierengehen::V,dolaşmak,dolaşmak
1293,eilen::V,seğirtmek,seğirtmek
1294,sich beeilen::V,acele etmek,acele etmek
1295,sausen::V,hızla gitmek,hızla gitmek
1296,rennen::V,koşmak,koşmak
1297,springen::V,atlamak,atlamak
1298,springen::V,atlamak,sıçramak
1299,springen::V,sıçramak,atlamak
1300,springen::V,sıçramak,sıçramak
1301,klettern::V,tırmanmak,tırmanmak
1302,schaukeln::V,sallanmak,sallanmak
1303,kriechen::V,sürünmek,sürünmek
1304,schwimmen::V,yüzmek,yüzmek
1305,tauchen::V,dalmak,dalmak
1306,rudern::V,kürek çekmek,kürek çekmek
1307,fahren::V,gitmek,gitmek
1308,fliegen::V,uçmak,uçmak
1309,gehen::V,gitmek,gitmek
1310,weggehen::V,gitmek,gitmek
1311,abfahren::V,kalkmak,kalkmak
1312,anhalten::V,durmak,durmak
1313,hineingehen::V,içeri girmek,içeri girmek
1314,eintreten::V,girmek,girmek
1315,kommen::V,gelmek,gelmek
1316,ankommen::V,varmak,varmak
1317,zurückkommen::V,dönmek,dönmek
1318,bleiben::V,kalmak,kalmak
1319,warten::V,beklemek,beklemek
1320,erwarten::V,beklemek,beklemek
1321,suchen::V,aramak,aramak
1322,finden::V,bulmak,bulmak
1323,versuchen::V,denemek,denemek
1324,vorbereiten::V,hazırlamak,hazırlamak
1325,lieben::V,sevmek,sevmek
1326,mögen::V,beğenmek,beğenmek
1327,lachen::V,gülmek,gülmek
1328,rühren::V,dokunmak,dokunmak
1329,rühren::V,dokunmak,duygulandırmak
1330,rühren::V,duygulandırmak,dokunmak
1331,rühren::V,duygulandırmak,duygulandırmak
1332,weinen::V,ağlamak,ağlamak
1333,schimpfen::V,küfretmek,küfretmek
1334,sich ärgern::V,kızmak,kızmak
1335,sich fürchten::V,korkmak,korkmak
1336,fürchten::V,korkmak,korkmak
1337,fliehen::V,kaçmak,kaçmak
1338,flüchten::V,kaçmak,kaçmak
1339,sehen::V,görmek,görmek
1340,anschauen::V,seyretmek,seyretmek
1341,ansehen::V,bakmak,bakmak
1342,hören::V,duymak,duymak
1343,hören::V,duymak,işitmek
1344,hören::V,işitmek,duymak
1345,hören::V,işitmek,işitmek
1346,zuhören::V,dinlemek,dinlemek
1347,probieren::V,denemek,denemek
1348,probieren::V,denemek,tadına bakmak
1349,probieren::V,tadına bakmak,denemek
1350,probieren::V,tadına bakmak,tadına bakmak
1351,riechen::V,kokusunu almak,kokusunu almak
1352,fühlen::V,duymak,duymak
1353,fühlen::V,duymak,hissetmek
1354,fühlen::V,hissetmek,duymak
1355,fühlen::V,hissetmek,hissetmek
1356,scheinen::V,görünmek,görünmek
1357,zu sehen sein::V,görünmek,görünmek
1358,vernehmen::V,haber almak,haber almak
1359,frieren::V,üşümek,üşümek
1360,tun::V,etmek,etmek
1361,tun::V,etmek,yapmak
1362,tun::V,yapmak,etmek
1363,tun::V,yapmak,yapmak
1364,können::V,bilmek,bilmek
1365,wollen::V,istemek,istemek
1366,anfangen::V,başlamak,başlamak
1367,beenden::V,bitirmek,bitirmek
1368,aufhören::V,bitmek,bitmek
1369,gelingen::V,başarmak,başarmak
1370,geraten::V,düşmek,düşmek
1371,öffnen::V,açmak,açmak
1372,schließen::V,kapamak,kapamak
1373,stellen::V,koymak,koymak
1374,setzen::V,koymak,koymak
1375,setzen::V,koymak,oturtmak
1376,setzen::V,oturtmak,koymak
1377,setzen::V,oturtmak,oturtmak
1378,legen::V,koymak,koymak
1379,legen::V,koymak,yatırmak
1380,legen::V,yatırmak,koymak
1381,legen::V,yatırmak,yatırmak
1382,berühren::V,dokunmak,dokunmak
1383,verbinden::V,bağlamak,bağlamak
1384,verbinden::V,bağlamak,birleştirmek
1385,verbinden::V,birleştirmek,bağlamak
1386,verbinden::V,birleştirmek,birleştirmek
1387,bedecken::V,örtmek,örtmek
1388,bedecken::V,örtmek,kaplamak
1389,bedecken::V,kaplamak,örtmek
1390,bedecken::V,kaplamak,kaplamak
1391,aufhängen::V,asmak,asmak
1392,anzünden::V,yakmak,yakmak
1393,anzünden::V,yakmak,ateşlemek
1394,anzünden::V,ateşlemek,yakmak
1395,anzünden::V,ateşlemek,ateşlemek
1396,aufheben::V,kaldırmak,kaldırmak
1397,zurücklassen::V,geride bırakmak,geride bırakmak
1398,verlieren::V,yitirmek,yitirmek
1399,verlieren::V,yitirmek,kaybetmek
1400,verlieren::V,kaybetmek,yitirmek
1401,verlieren::V,kaybetmek,kaybetmek
1402,fallen lassen::V,düşürmek,düşürmek
1403,machen::V,yapmak,yapmak
1404,herstellen::V,yapmak,yapmak
1405,herstellen::V,yapmak,imal etmek
1406,herstellen::V,imal etmek,yapmak
1407,herstellen::V,imal etmek,imal etmek
1408,bauen::V,kurmak,kurmak
1409,bauen::V,kurmak,inşa etmek
1410,bauen::V,inşa etmek,kurmak
1411,bauen::V,inşa etmek,inşa etmek
1412,reparieren::V,onarmak,onarmak
1413,reparieren::V,onarmak,tamir etmek
1414,reparieren::V,tamir etmek,onarmak
1415,reparieren::V,tamir etmek,tamir etmek
1416,verbessern::V,düzeltmek,düzeltmek
1417,ändern::V,değiştirmek,değiştirmek
1418,graben::V,kazmak,kazmak
1419,beugen::V,eğmek,eğmek
1420,biegen::V,bükmek,bükmek
1421,drehen::V,çevirmek,çevirmek
1422,drehen::V,çevirmek,döndürmek
1423,drehen::V,döndürmek,çevirmek
1424,drehen::V,döndürmek,döndürmek
1425,wenden::V,çevirmek,çevirmek
1426,umdrehen::V,çevirmek,çevirmek
1427,heben::V,kaldırmak,kaldırmak
1428,hochheben::V,yukarı kaldırmak,yukarı kaldırmak
1429,ergreifen::V,tutmak,tutmak
1430,ergreifen::V,tutmak,yakalamak
1431,ergreifen::V,yakalamak,tutmak
1432,ergreifen::V,yakalamak,yakalamak
1433,halten::V,tutmak,tutmak
1434,drücken::V,sıkmak,sıkmak
1435,schieben::V,itmek,itmek
1436,schieben::V,itmek,sürmek
1437,schieben::V,sürmek,itmek
1438,schieben::V,sürmek,sürmek
1439,kratzen::V,kaşımak,kaşımak
1440,lecken::V,yalamak,yalamak
1441,beißen::V,ısırmak,ısırmak
1442,abreißen::V,koparmak,koparmak
1443,abschneiden::V,keserek ayırmak,keserek ayırmak
1444,binden::V,bağlamak,bağlamak
1445,stecken::V,sokmak,sokmak
1446,brechen::V,kırmak,kırmak
1447,klopfen::V,çalmak,çalmak
1448,hauen::V,vurmak,vurmak
1449,kleben::V,yapıştırmak,yapıştırmak
1450,reiben::V,ovmak,ovmak
1451,reiben::V,ovmak,sürtmek
1452,reiben::V,sürtmek,ovmak
1453,reiben::V,sürtmek,sürtmek
1454,streichen::V,sürmek,sürmek
1455,schleifen::V,bilemek,bilemek
1456,schneiden::V,kesmek,kesmek
1457,rütteln::V,sallamak,sallamak
1458,schütteln::V,sarsmak,sarsmak
1459,schütteln::V,sarsmak,çalkamak
1460,schütteln::V,çalkamak,sarsmak
1461,schütteln::V,çalkamak,çalkamak
1462,schwenken::V,sallamak,sallamak
1463,schütten::V,dökmek,dökmek
1464,schütten::V,dökmek,akıtmak
1465,schütten::V,akıtmak,dökmek
1466,schütten::V,akıtmak,akıtmak
1467,füllen::V,doldurmak,doldurmak
1468,einwickeln::V,sarmak,sarmak
1469,tragen::V,taşımak,taşımak
1470,schleppen::V,sürüklemek,sürüklemek
1471,ziehen::V,çekmek,çekmek
1472,aufbewahren::V,saklamak,saklamak
1473,werfen::V,atmak,atmak
1474,fangen::V,tutmak,tutmak
1475,fangen::V,tutmak,yakalamak
1476,fangen::V,yakalamak,tutmak
1477,fangen::V,yakalamak,yakalamak
1478,packen::V,tutmak,tutmak
1479,packen::V,tutmak,yakalamak
1480,packen::V,yakalamak,tutmak
1481,packen::V,yakalamak,yakalamak
1482,verstecken::V,saklamak,saklamak
1483,teilen::V,bölmek,bölmek
1484,teilen::V,bölmek,ayırmak
1485,teilen::V,ayırmak,bölmek
1486,teilen::V,ayırmak,ayırmak
1487,schicken::V,yollamak,yollamak
1488,schicken::V,yollamak,göndermek
1489,schicken::V,göndermek,yollamak
1490,schicken::V,göndermek,göndermek
1491,bringen::V,getirmek,getirmek
1492,hinzufügen::V,katmak,katmak
1493,hinzufügen::V,katmak,eklemek
1494,hinzufügen::V,eklemek,katmak
1495,hinzufügen::V,eklemek,eklemek
1496,bekommen::V,almak,almak
1497,bekommen::V,almak,eline geçmek
1498,bekommen::V,eline geçmek,almak
1499,bekommen::V,eline geçmek,eline geçmek
1500,erhalten::V,almak,almak
1501,nehmen::V,almak,almak
1502,wählen::V,seçmek,seçmek
1503,auswählen::V,seçmek,seçmek
1504,auswählen::V,seçmek,ayırmak
1505,auswählen::V,ayırmak,seçmek
1506,auswählen::V,ayırmak,ayırmak
1507,bewahren::V,korumak,korumak
1508,behindern::V,engellemek,engellemek
1509,verderben::V,bozmak,bozmak
1510,beschädigen::V,zedelemek,zedelemek
1511,beschädigen::V,zedelemek,ziyan vermek
1512,beschädigen::V,ziyan vermek,zedelemek
1513,beschädigen::V,ziyan vermek,ziyan vermek
1514,zerbrechen::V,kırmak,kırmak
1515,zerreißen::V,yırtmak,yırtmak
1516,zerstören::V,yıkmak,yıkmak
1517,zerstören::V,yıkmak,tahrip etmek
1518,zerstören::V,tahrip etmek,yıkmak
1519,zerstören::V,tahrip etmek,tahrip etmek
1520,verbrennen::V,yakmak,yakmak
1521,geben::V,vermek,vermek
1522,reichen::V,uzatmak,uzatmak
1523,schenken::V,hediye etmek,hediye etmek
1524,versprechen::V,vaat etmek,vaat etmek
1525,wünschen::V,kutlamak,kutlamak
1526,loben::V,övmek,övmek
1527,küssen::V,öpmek,öpmek
1528,wiegen::V,sallamak,sallamak
1529,zudecken::V,örtmek,örtmek
1530,wecken::V,uyandırmak,uyandırmak
1531,zeigen::V,göstermek,göstermek
1532,führen::V,gezdirmek,gezdirmek
1533,führen::V,gezdirmek,yol göstermek
1534,führen::V,yol göstermek,gezdirmek
1535,führen::V,yol göstermek,yol göstermek
1536,lehren::V,okutmak,okutmak
1537,lehren::V,okutmak,öğretmek
1538,lehren::V,öğretmek,okutmak
