,Concept_ID,cs,pl
829,wie::FADV,jak,jak
830,warum::FADV,proč,dlaczego
831,wieviel::FNUM,kolik,ile
832,eins::NUM,jeden,jeden
833,zwei::NUM,dva,dwa
834,drei::NUM,tři,trzy
835,vier::NUM,čtyři,cztery
836,fünf::NUM,pět,pięć
837,sechs::NUM,šest,sześć
838,sieben::NUM,sedm,siedem
839,acht::NUM,osm,osiem
840,neun::NUM,devět,dziewięć
841,zehn::NUM,deset,dziesięć
842,elf::NUM,jedenáct,jedenaście
843,zwölf::NUM,dvanáct,dwanaście
844,zwanzig::NUM,dvacet,dwadzieścia
845,dreißig::NUM,třicet,trzydzieści
846,vierzig::NUM,čtyřicet,czterdzieści
847,fünfzig::NUM,padesát,pięćdziesiąt
848,sechzig::NUM,šedesát,sześćdziesiąt
849,siebzig::NUM,sedmdesát,siedemdziesiąt
850,achtzig::NUM,osmdesát,osiemdziesiąt
851,neunzig::NUM,devadesát,dziewięćdziesiąt
852,hundert::NUM,sto,sto
853,tausend::NUM,tisíc,tysiąc
854,und::CNJ,a,i
855,oder::CNJ,nebo,lub
856,oder::CNJ,nebo,albo
857,stehen::V,stát,stać
858,sitzen::V,sedět,siedzieć
859,liegen::V,ležet,leżeć
860,hängen::V,viset,wisieć
861,werden::V,stát se,zostać
862,werden::V,stát se,stać się
863,passieren::V,stát se,dziać się
864,passieren::V,stát se,zdarzyć się
865,beginnen::V,počít,zacząć się
866,enden::V,končit,kończyć się
867,enden::V,skončit,kończyć się
868,wechseln::V,měnit se,zmienić się
869,aufgehen[Sonne]::V,vyjít,wzejść
870,untergehen[Sonne]::V,zapadnout,zajść
871,scheinen[Sonne]::V,svítit,świecić
872,donnern::V,hřmět,grzmieć
873,wehen::V,vát,wiać
874,wehen::V,vanout,wiać
875,strömen::V,proudit,płynąć
876,strömen::V,proudit,lać się
877,fließen::V,téct,ciec
878,fließen::V,téct,płynąć
879,sich drehen::V,točit se,obracać się
880,schwanken::V,kolísat,chwiać się
881,schwanken::V,houpat se,chwiać się
882,schwingen::V,kývat se,wahać się
883,fallen::V,padat,padać
884,brennen::V,hořet,palić się
885,rauchen::V,kouřit,dymić
886,rauchen::V,kouřit,dymić się
887,regnen::V,pršet,padać
888,gefrieren::V,zamrznout,zamarznąć
889,tauen::V,tát,tajać
890,schmelzen::V,tavit,topnieć
891,trocknen::V,schnout,schnąć
892,sieden::V,vřít,wrzeć
893,sieden::V,vřít,kipieć
894,faulen::V,hnít,gnić
895,verfaulen::V,shnít,zgnić
896,reißen::V,roztrhat se,urywać się
897,versinken::V,topit se,tonąć
898,versinken::V,ponořit se,tonąć
899,vergehen::V,plynout,przechodzić
900,erscheinen::V,objevit se,zjawiać się
901,verschwinden::V,zmizet,zniknąć
902,sinken::V,klesat,spadać
903,abnehmen::V,ubýt,spadać
904,zunehmen::V,přibýt,wzrosnąć
905,steigen::V,stoupat,wzrastać
906,wachsen::V,růst,rosnąć
907,glänzen::V,lesknout se,błyszczeć
908,funkeln::V,jiskřit se,zabłyszczeć
909,lärmen::V,dělat hluk,hałasować
910,läuten::V,zvonit,dzwonić
911,klingeln::V,zvonit,dzwonić
912,klirren::V,řinčet,brzęczeć
913,brausen::V,hučet,huczeć
914,rauschen::V,šumět,szumieć
915,rauschen::V,šumět,szeleścić
916,klingen::V,znít,brzmieć
917,klingen::V,znít,dźwięczeć
918,bellen::V,štěkat,szczekać
919,heulen::V,výt,wyć
920,blasen::V,foukat,dmuchnąć
921,pfeifen::V,pískat,gwizdać
922,schreien::V,křičet,krzyczeć
923,stöhnen::V,sténat,stękać
924,zittern::V,třást se,drżeć
925,leben::V,žít,żyć
926,geboren werden::V,rodit se,urodzić się
927,atmen::V,dýchat,oddychać
928,trinken::V,pít,pić
929,essen::V,jíst,jeść
930,schlucken::V,polykat,połknąć
931,müde werden::V,unavit se,zmęczyć się
932,einschlafen::V,usnout,zasnąć
933,schlafen::V,spát,spać
934,aufwachen::V,probudit se,obudzić się
935,aufstehen::V,vstát,wstać
936,sich erholen::V,zotavovat se,wypoczywać
937,krank werden::V,onemocnět,zachorować
938,krank sein::V,být nemocný,chorować
939,schmerzen::V,bolet,boleć
940,husten::V,kašlat,kaszlać
941,genesen::V,uzdravit se,wyzdrowieć
942,sterben::V,umřít,umrzeć
943,umkommen::V,zahynout,zginąć
944,sich bewegen::V,pohnout se,poruszać się
945,sich rühren::V,hnout se,ruszyć się
946,sich erheben::V,zdvihnout se,podnieść się
947,sich setzen::V,posadit se,usiąść
948,hinfallen::V,upadnout,upaść
949,laufen::V,běžet,chodzić
950,schreiten::V,kráčet,kroczyć
951,spazierengehen::V,procházet se,iść na spacer
952,eilen::V,spěchat,pospieszać
953,sich beeilen::V,pospíšit si,pospieszyć się
954,sausen::V,fičet,pędzić
955,rennen::V,pádit,biec
956,rennen::V,pádit,biegać
957,springen::V,skákat,skakać
958,klettern::V,lézt,wspinać się
959,klettern::V,šplhat,wspinać się
960,schaukeln::V,houpat,huśtać
961,schaukeln::V,houpat,kołysać
962,kriechen::V,lézt,pełzać
963,kriechen::V,lézt,czołgać się
964,kriechen::V,plazit se,pełzać
965,kriechen::V,plazit se,czołgać się
966,schwimmen::V,plavat,pływać
967,tauchen::V,nořit se,zanurzać się
968,rudern::V,veslovat,wiosłować
969,fahren::V,jet,jechać
970,fahren::V,jezdit,jechać
971,fliegen::V,létat,latać
972,fliegen::V,létat,lecieć
973,gehen::V,jít,iść
974,weggehen::V,odejít,odejść
975,abfahren::V,odjet,odjechać
976,anhalten::V,zastavit se,zatrzymać się
977,hineingehen::V,vcházet se,wchodzić
978,eintreten::V,vstoupit,wejść
979,eintreten::V,vstoupit,nastąpić
980,kommen::V,přijít,przyjść
981,ankommen::V,dojít,przybyć
982,zurückkommen::V,vrátit se,wrócić
983,bleiben::V,zůstat,zostać
984,warten::V,čekat,czekać
985,erwarten::V,čekat na,oczekiwać
986,suchen::V,hledat,szukać
987,finden::V,najít,znaleźć
988,versuchen::V,zkoušet,próbować
989,vorbereiten::V,připravit,przygotować
990,lieben::V,milovat,kochać
991,mögen::V,mít rád,lubić
992,lachen::V,smát se,śmiać się
993,rühren::V,dojmout,wzruszyć
994,weinen::V,plakat,płakać
995,schimpfen::V,nadávat,kląć
996,sich ärgern::V,pohoršit se,gniewać się
997,sich fürchten::V,bát se,bać się
998,fürchten::V,bát se,bać się
999,fliehen::V,utéct,uciekać
1000,flüchten::V,prchnout,uciec
1001,sehen::V,vidět,widzieć
1002,sehen::V,vidět,zobaczyć
1003,anschauen::V,podívat se na,oglądać
1004,ansehen::V,sledovat,popatrzeć na
1005,hören::V,slyšet,słyszeć
1006,zuhören::V,poslouchat,słuchać
1007,probieren::V,ochutnávat,kosztować
1008,riechen::V,cítit,wąchać
1009,fühlen::V,cítit,czuć
1010,fühlen::V,cítit,odczuwać
1011,scheinen::V,zdát se,wydawać się
1012,zu sehen sein::V,moci být viděn,widnieć
1013,vernehmen::V,uslyšet,usłyszeć
1014,frieren::V,mrznout,marznąć
1015,tun::V,dělat,czynić
1016,können::V,moct,móc
1017,können::V,moct,umieć
1018,wollen::V,chtít,chcieć
1019,anfangen::V,začít,zacząć
1020,beenden::V,ukončit,zakończyć
1021,aufhören::V,přestat,przestać
1022,gelingen::V,podařit se,udać się
1023,geraten::V,dařit se,udać się
1024,öffnen::V,otevřít,otworzyć
1025,schließen::V,zavřít,zamknąć
1026,stellen::V,postavit,postawić
1027,setzen::V,posadit,posadzić
1028,legen::V,klást,kłaść
1029,legen::V,položit,kłaść
1030,berühren::V,dotýkat se,dotykać
1031,verbinden::V,spojit,łączyć
1032,bedecken::V,pokrýt,przykryć
1033,aufhängen::V,oběsit,powiesić
1034,aufhängen::V,pověsit,powiesić
1035,anzünden::V,zapálit,zapalić
1036,anzünden::V,podpálit,zapalić
1037,aufheben::V,zvednout,podnieść
1038,aufheben::V,zdvihnout,podnieść
1039,zurücklassen::V,zanechat,zostawić
1040,verlieren::V,ztratit,zgubić
1041,fallen lassen::V,upustit,upuścić
1042,machen::V,udělat,zrobić
1043,herstellen::V,vyrobit,wytworzyć
1044,bauen::V,stavět,budować
1045,bauen::V,budovat,budować
1046,reparieren::V,opravit,naprawiać
1047,verbessern::V,zlepšit,ulepszyć
1048,ändern::V,změnit,zmienić
1049,graben::V,rýt,kopać
1050,graben::V,kopat,kopać
1051,beugen::V,ohnout,zagiąć
1052,biegen::V,ohnout,zgiąć
1053,drehen::V,točit,obracać
1054,wenden::V,obrátit,obrocić
1055,umdrehen::V,obrátit,obrocić
1056,heben::V,zdvihnout,podnosić
1057,hochheben::V,zvednout,podnieść
1058,ergreifen::V,chopit se,chwycić
1059,halten::V,držet,trzymać
1060,drücken::V,stisknout,naciskać
1061,schieben::V,posouvat,pchać
1062,schieben::V,posouvat,posuwać
1063,kratzen::V,škrábat,drapać
1064,lecken::V,lízat,lizać
1065,beißen::V,kousat,kąsać
1066,abreißen::V,utrhat,oderwać
1067,abreißen::V,odtrhat,oderwać
1068,abschneiden::V,uřezat,odciąć
1069,abschneiden::V,ukrojit,odciąć
1070,binden::V,přivázat,wiązać
1071,stecken::V,strčit,wetknąć
1072,brechen::V,lomit,złamać
1073,klopfen::V,ťukat,pukać
1074,klopfen::V,ťukat,stukać
1075,klopfen::V,klepat,pukać
1076,klopfen::V,klepat,stukać
1077,hauen::V,bít,bić
1078,kleben::V,lepit,kleić
1079,reiben::V,třít,trzeć
1080,streichen::V,mazat,smarować
1081,schleifen::V,brousit,ostrzyć
1082,schneiden::V,řezat,ciąć
1083,schneiden::V,řezat,krajać
1084,schneiden::V,střihat,ciąć
1085,schneiden::V,střihat,krajać
1086,rütteln::V,třást,trząść
1087,rütteln::V,otřást,trząść
1088,schütteln::V,třást,trząść
1089,schütteln::V,zatřást,trząść
1090,schwenken::V,mávat,machać
1091,schütten::V,nasypat,nasypać
1092,füllen::V,naplnit,napełnić
1093,einwickeln::V,zavinout,zawinąć
1094,tragen::V,nést,nieść
1095,schleppen::V,vléct,wlec
1096,ziehen::V,tahat,ciągnąć
1097,ziehen::V,táhnout,ciągnąć
1098,aufbewahren::V,schovat,przechowywać
1099,werfen::V,házet,rzucać
1100,fangen::V,chytat,łowić
1101,packen::V,uchvátit,chwycić
1102,verstecken::V,schovat,ukryć
1103,verstecken::V,schovat,schować
1104,teilen::V,rozdělit,podzielić
1105,schicken::V,posílat,posyłać
1106,bringen::V,přinést,przynieść
1107,hinzufügen::V,připojit,dodać
1108,bekommen::V,dostat,dostać
1109,erhalten::V,uchovat,otrzymać
1110,nehmen::V,vzít,wziąć
1111,wählen::V,zvolit,wybrać
1112,auswählen::V,vybrat,wybrać
1113,bewahren::V,uchránit,zachować
1114,behindern::V,překážet,utrudnić
1115,behindern::V,překážet,przeszkadzać
1116,verderben::V,zkazit,zepsuć
1117,beschädigen::V,porušit,uszkodzić
1118,beschädigen::V,poškodit,uszkodzić
1119,zerbrechen::V,rozlámat,złamać
1120,zerreißen::V,roztrhnout,drzeć
1121,zerreißen::V,roztrhnout,rozdzierać
1122,zerstören::V,zničit,zniszczyć
1123,verbrennen::V,spálit,spalić
1124,geben::V,dát,dać
1125,reichen::V,podat,podać
1126,schenken::V,darovat,darować
1127,versprechen::V,slíbit,obiecać
1128,wünschen::V,přát,życzyć
1129,loben::V,chválit,chwalić
1130,küssen::V,líbat,całować
1131,wiegen::V,chovat,kołysać
1132,wiegen::V,kolébat,kołysać
1133,zudecken::V,přikrýt,przykryć
1134,zudecken::V,přiklopit,przykryć
1135,wecken::V,vzbudit,zbudzić
1136,zeigen::V,ukázat,pokazać
1137,führen::V,vést,wieść
1138,führen::V,vést,prowadzić
1139,lehren::V,učit,uczyć
1140,unterrichten::V,vyučovat,nauczać
1141,aufziehen::V,vychovat,wychować
1142,leiten::V,vodit,kierować
1143,antreiben::V,nutit,popędzić
1144,lassen::V,dát,zostawić
1145,einladen::V,pozvat,zaprosić
1146,vereinigen::V,spojit,zjednoczyć
1147,besuchen::V,návštívit,odwiedzić
1148,treffen::V,potkat,trafić
1149,treffen::V,potkat,spotkać
1150,sich versammeln::V,shromáždit se,zebrać się
1151,sich versammeln::V,shromáždit se,zgromadzić się
1152,spielen::V,hrát,grać
1153,spielen::V,hrát,bawić się
1154,singen::V,zpívat,śpiewać
1155,tanzen::V,tančit,pląsać
1156,tanzen::V,tančit,tańczyć
1157,sich trennen::V,rozejít se,rozstać się
1158,verlassen::V,opustit,opuścić
1159,retten::V,zachránit,ocalić
1160,retten::V,zachránit,uratować
1161,bewachen::V,hlídat,pilnować
1162,schützen::V,chránit,ochronić
1163,verteidigen::V,obhájit,bronić
1164,sich schlagen::V,bít se,pobić się
1165,schießen::V,střílet,strzelać
1166,siegen::V,zvítězit,zwycziężyć
1167,ärgern::V,zlobit,gniewać
1168,ärgern::V,pohoršit,gniewać
1169,schlagen::V,udeřit,bić
1170,schlagen::V,udeřit,uderzyć
1171,schlagen::V,praštit,bić
1172,schlagen::V,praštit,uderzyć
1173,treten::V,kopnout,kopnąć
1174,stechen::V,bodnout,ukłuć
1175,stechen::V,píchnout,ukłuć
1176,stoßen::V,strčit,popchnąć
1177,stehlen::V,ukrást,ukraść
1178,stören::V,vyrušit,zakłócić
1179,stören::V,vyrušit,przeszkodzić
1180,belästigen::V,obtěžovat,dokuczać
1181,verbergen::V,skrýt,ukryć
1182,täuschen::V,klamat,łudzić
1183,betrügen::V,podvést,oszukać
1184,töten::V,zabít,zabić
1185,wohnen::V,bydlit,mieszkać
1186,arbeiten::V,pracovat,pracować
1187,sammeln::V,sebrat,zebrać
1188,pflücken::V,česat,zerwać
1189,jagen::V,uhonit,polować
1190,fischen::V,chytat ryby,łowić ryby
1191,fassen::V,ulovit,złapać
1192,hüten::V,pást,paść
1193,treiben::V,hnát,pędzić
1194,anbinden::V,přivázat,przywiązać
1195,füttern::V,krmit,karmić
1196,melken::V,dojit,doić
1197,hacken::V,seknout,rąbać
1198,gießen::V,zalít,lać
1199,gießen::V,zalít,podlać
1200,reifen::V,uzrát,dojrzeć
1201,zubereiten::V,připravit,przyrządzić
1202,kochen::V,vařit,gotować
1203,backen::V,péct,piec
1204,braten::V,smažit,piec
1205,braten::V,smažit,smażyć
1206,umrühren::V,zamíchat,przemieszać
1207,stricken::V,plést,dziać
1208,nähen::V,šít,szyć
1209,färben::V,nabarvit,pofarbować
1210,reinigen::V,očistit,oczyścić
1211,waschen::V,mýt,prać
1212,abwischen::V,utřít,obetrzeć
1213,spülen::V,spláchnout,płukać
1214,fegen::V,zamést,zamiatać
1215,kehren::V,mést,zamieść
1216,baden::V,koupat se,kąpać się
1217,sich waschen::V,mýt se,myć się
1218,ausziehen::V,svléct,zdjąć
1219,anziehen::V,obléct,włożyć
1220,sich anziehen::V,oblékat se,ubrać się
1221,kämmen::V,učesat,uczesać
1222,schmücken::V,ozdobit,ozdabiać
1223,sagen::V,říct,powiedzieć
1224,sprechen::V,mluvit,mówić
1225,reden::V,hovořit,mówić
1226,sich unterhalten::V,povídat se,rozmawiać
1227,fragen::V,zeptat se,zapytać
1228,bitten::V,prosit,prosić
1229,erzählen::V,povídat,opowiedzieć
1230,mitteilen::V,sdělit,zawiadomić o
1231,mitteilen::V,oznámit,zawiadomić o
1232,nennen::V,nazvat,nazwać
1233,rufen::V,volat,wołać
1234,rufen::V,zavolat,wołać
1235,prahlen::V,chlubit se,chełpić się
1236,übersetzen::V,přeložit,tłumaczyć
1237,denken::V,myslit,myśleć
1238,glauben::V,věřit,sądzić
1239,glauben::V,věřit,wierzyć
1240,bemerken::V,zpozorovat,zauważyć
1241,erkennen::V,poznat,poznać
1242,begreifen::V,pochopit,zrozumieć
1243,verstehen::V,porozumět,rozumieć
1244,verstehen::V,porozumět,dosłyszeć
1245,lernen::V,učit se,uczyć się
1246,wissen::V,vědět,wiedzieć
1247,sich erinnern an::V,vzpomínat si na,przypomnieć sobie
1248,vergessen::V,zapomínat,zapomnieć
1249,messen::V,měřit,mierzyć
1250,zählen::V,spočítat,liczyć
1251,rechnen::V,počítat,rachować
1252,lesen::V,číst,czytać
1253,malen::V,malovat,malować
1254,zeichnen::V,rýsovat,rysować
1255,schreiben::V,psát,pisać
1256,besitzen::V,mít,posiadać
1257,besitzen::V,vlastnit,posiadać
1258,kaufen::V,koupit,kupić
1259,verkaufen::V,prodat,sprzedać
1260,bezahlen::V,zaplatit,zapłacić
1261,zahlen::V,platit,płacić
1262,beherrschen::V,ovládat,opanować
1263,ertragen::V,snést,znieść
