,Concept_ID,cs,he
817,enden::V,končit,הסתים
818,enden::V,skončit,הסתים
819,wechseln::V,měnit se,השתנה
820,aufgehen[Sonne]::V,vyjít,זרח
821,untergehen[Sonne]::V,zapadnout,שקע
822,scheinen[Sonne]::V,svítit,בהק
823,donnern::V,hřmět,רעם
824,wehen::V,vát,נשב
825,wehen::V,vanout,נשב
826,strömen::V,proudit,זרם
827,fließen::V,téct,זרם
828,sich drehen::V,točit se,הסתובב
829,schwanken::V,kolísat,התנודד
830,schwanken::V,houpat se,התנודד
831,schwingen::V,kývat se,התנענע
832,fallen::V,padat,נפל
833,brennen::V,hořet,בער
834,rauchen::V,kouřit,עשן
835,regnen::V,pršet,ירד גשם
836,gefrieren::V,zamrznout,קפא
837,tauen::V,tát,נמס
838,schmelzen::V,tavit,התיך
839,trocknen::V,schnout,התיבש
840,sieden::V,vřít,רתח
841,faulen::V,hnít,רקב
842,verfaulen::V,shnít,רקב
843,reißen::V,roztrhat se,נקרע
844,versinken::V,topit se,טבע
845,versinken::V,ponořit se,טבע
846,vergehen::V,plynout,עבר
847,erscheinen::V,objevit se,נגלה
848,erscheinen::V,objevit se,הופיע
849,verschwinden::V,zmizet,נעלם
850,sinken::V,klesat,ירד
851,abnehmen::V,ubýt,הפחית
852,zunehmen::V,přibýt,רבה
853,steigen::V,stoupat,עלה
854,wachsen::V,růst,גדל
855,glänzen::V,lesknout se,נצץ
856,glänzen::V,lesknout se,בהק
857,funkeln::V,jiskřit se,נצנץ
858,lärmen::V,dělat hluk,רעש
859,läuten::V,zvonit,צלצל
860,klingeln::V,zvonit,צלצל
861,klirren::V,řinčet,קרקש
862,brausen::V,hučet,געש
863,rauschen::V,šumět,רשרש
864,klingen::V,znít,נשמע
865,bellen::V,štěkat,נבח
866,heulen::V,výt,ילל
867,blasen::V,foukat,נשף
868,pfeifen::V,pískat,שרק
869,schreien::V,křičet,צעק
870,stöhnen::V,sténat,נאנק
871,zittern::V,třást se,רעד
872,leben::V,žít,חי
873,geboren werden::V,rodit se,נולד
874,atmen::V,dýchat,נשם
875,trinken::V,pít,שתה
876,essen::V,jíst,אכל
877,schlucken::V,polykat,בלע
878,müde werden::V,unavit se,התעיף
879,einschlafen::V,usnout,נרדם
880,schlafen::V,spát,ישן
881,aufwachen::V,probudit se,התעורר
882,aufstehen::V,vstát,קם
883,sich erholen::V,zotavovat se,נפש
884,krank werden::V,onemocnět,חלה
885,krank sein::V,být nemocný,היה חולה
886,schmerzen::V,bolet,כאב
887,husten::V,kašlat,השתעל
888,genesen::V,uzdravit se,הבריא
889,sterben::V,umřít,מת
890,umkommen::V,zahynout,נספה
891,sich bewegen::V,pohnout se,נע
892,sich rühren::V,hnout se,זז
893,sich erheben::V,zdvihnout se,קם
894,sich setzen::V,posadit se,התישב
895,hinfallen::V,upadnout,נפל
896,laufen::V,běžet,הלך ברגל
897,schreiten::V,kráčet,פסע
898,spazierengehen::V,procházet se,טיל
899,eilen::V,spěchat,אץ
900,eilen::V,spěchat,מהר
901,sich beeilen::V,pospíšit si,מהר
902,sausen::V,fičet,אץ
903,rennen::V,pádit,רץ
904,springen::V,skákat,קפץ
905,klettern::V,lézt,טפס
906,klettern::V,šplhat,טפס
907,schaukeln::V,houpat,התנדנד
908,kriechen::V,lézt,זחל
909,kriechen::V,plazit se,זחל
910,schwimmen::V,plavat,שחה
911,tauchen::V,nořit se,צלל
912,rudern::V,veslovat,חתר
913,fahren::V,jet,נסע
914,fahren::V,jezdit,נסע
915,fliegen::V,létat,עף
916,gehen::V,jít,הלך
917,weggehen::V,odejít,עזב
918,abfahren::V,odjet,יצא
919,anhalten::V,zastavit se,עצר
920,hineingehen::V,vcházet se,נכנס
921,eintreten::V,vstoupit,נכנס
922,kommen::V,přijít,בא
923,ankommen::V,dojít,הגיע
924,zurückkommen::V,vrátit se,שב
925,zurückkommen::V,vrátit se,חזר
926,bleiben::V,zůstat,נשאר
927,warten::V,čekat,חכה
928,warten::V,čekat,המתין
929,erwarten::V,čekat na,צפה
930,suchen::V,hledat,חפש
931,finden::V,najít,מצא
932,versuchen::V,zkoušet,נסה
933,vorbereiten::V,připravit,הכין
934,lieben::V,milovat,אהב
935,mögen::V,mít rád,אהב
936,lachen::V,smát se,צחק
937,rühren::V,dojmout,נגע ללב
938,weinen::V,plakat,בכה
939,schimpfen::V,nadávat,גער
940,sich ärgern::V,pohoršit se,זעם
941,sich ärgern::V,pohoršit se,כעס
942,sich fürchten::V,bát se,פחד
943,sich fürchten::V,bát se,חשש
944,fürchten::V,bát se,פחד מ
945,fürchten::V,bát se,חשש מ
946,fliehen::V,utéct,ברח
947,flüchten::V,prchnout,נמלט
948,sehen::V,vidět,ראה
949,anschauen::V,podívat se na,הביט
950,ansehen::V,sledovat,התבונן
951,hören::V,slyšet,שמע
952,zuhören::V,poslouchat,הקשיב
953,probieren::V,ochutnávat,נסה
954,riechen::V,cítit,הריח
955,fühlen::V,cítit,חש
956,scheinen::V,zdát se,נדמה
957,zu sehen sein::V,moci být viděn,נראה
958,vernehmen::V,uslyšet,נודע ל
959,frieren::V,mrznout,קר ל
960,tun::V,dělat,פעל
961,können::V,moct,יכל
962,wollen::V,chtít,רצה
963,anfangen::V,začít,התחיל
964,beenden::V,ukončit,גמר
965,aufhören::V,přestat,סים
966,gelingen::V,podařit se,הצליח
967,geraten::V,dařit se,עלה
968,öffnen::V,otevřít,פתח
969,schließen::V,zavřít,סגר
970,stellen::V,postavit,העמיד
971,setzen::V,posadit,הושיב
972,legen::V,klást,שם
973,legen::V,položit,שם
974,berühren::V,dotýkat se,נגע
975,verbinden::V,spojit,קשר
976,bedecken::V,pokrýt,כסה
977,aufhängen::V,oběsit,תלה
978,aufhängen::V,pověsit,תלה
979,anzünden::V,zapálit,הצית
980,anzünden::V,podpálit,הצית
981,aufheben::V,zvednout,אסף
982,aufheben::V,zdvihnout,אסף
983,zurücklassen::V,zanechat,השאיר
984,verlieren::V,ztratit,אבד
985,fallen lassen::V,upustit,שמט
986,fallen lassen::V,upustit,הפיל
987,machen::V,udělat,עשה
988,herstellen::V,vyrobit,יצר
989,bauen::V,stavět,בנה
990,bauen::V,budovat,בנה
991,reparieren::V,opravit,תקן
992,verbessern::V,zlepšit,שפר
993,ändern::V,změnit,שנה
994,graben::V,rýt,חפר
995,graben::V,kopat,חפר
996,beugen::V,ohnout,כפף
997,biegen::V,ohnout,כופף
998,drehen::V,točit,סובב
999,wenden::V,obrátit,הפך
1000,umdrehen::V,obrátit,סובב
1001,heben::V,zdvihnout,הרים
1002,hochheben::V,zvednout,הרים
1003,ergreifen::V,chopit se,אחז
1004,halten::V,držet,החזיק
1005,drücken::V,stisknout,לחץ
1006,schieben::V,posouvat,הזיז
1007,kratzen::V,škrábat,שרט
1008,kratzen::V,škrábat,שפשף
1009,lecken::V,lízat,לקק
1010,beißen::V,kousat,נשך
1011,abreißen::V,utrhat,קרע
1012,abreißen::V,odtrhat,קרע
1013,abschneiden::V,uřezat,חתך
1014,abschneiden::V,ukrojit,חתך
1015,binden::V,přivázat,קשר
1016,stecken::V,strčit,תקע
1017,brechen::V,lomit,שבר
1018,klopfen::V,ťukat,נקש
1019,klopfen::V,klepat,נקש
1020,hauen::V,bít,הכה
1021,kleben::V,lepit,הדביק
1022,reiben::V,třít,שפשף
1023,streichen::V,mazat,מרח
1024,schleifen::V,brousit,השחיז
1025,schneiden::V,řezat,גזר
1026,schneiden::V,střihat,גזר
1027,rütteln::V,třást,נענע
1028,rütteln::V,otřást,נענע
1029,schütteln::V,třást,נער
1030,schütteln::V,zatřást,נער
1031,schwenken::V,mávat,נופף
1032,schwenken::V,mávat,טלטל
1033,schütten::V,nasypat,שפך
1034,füllen::V,naplnit,מלא
1035,einwickeln::V,zavinout,עטף
1036,tragen::V,nést,נשא
1037,schleppen::V,vléct,סחב
1038,ziehen::V,tahat,משך
1039,ziehen::V,táhnout,משך
1040,aufbewahren::V,schovat,שמר
1041,werfen::V,házet,זרק
1042,fangen::V,chytat,תפס
1043,packen::V,uchvátit,אחז
1044,verstecken::V,schovat,החביא
1045,teilen::V,rozdělit,חלק
1046,schicken::V,posílat,שלח
1047,bringen::V,přinést,הביא
1048,hinzufügen::V,připojit,הוסיף
1049,bekommen::V,dostat,תפס
1050,erhalten::V,uchovat,קבל
1051,nehmen::V,vzít,אחז
1052,wählen::V,zvolit,בחר
1053,auswählen::V,vybrat,בחר ב
1054,bewahren::V,uchránit,קים
1055,behindern::V,překážet,מנע
1056,verderben::V,zkazit,מנע
1057,beschädigen::V,porušit,הזיק
1058,beschädigen::V,poškodit,הזיק
1059,zerbrechen::V,rozlámat,נשבר
1060,zerreißen::V,roztrhnout,קרע
1061,zerstören::V,zničit,הרס
1062,zerstören::V,zničit,השמיד
1063,verbrennen::V,spálit,שרף
1064,geben::V,dát,נתן
1065,reichen::V,podat,העביר
1066,schenken::V,darovat,נתן במתנה
1067,versprechen::V,slíbit,הבטיח
1068,wünschen::V,přát,אחל
1069,loben::V,chválit,שבח
1070,küssen::V,líbat,נשק
1071,wiegen::V,chovat,נדנד
1072,wiegen::V,kolébat,נדנד
1073,zudecken::V,přikrýt,כסה
1074,zudecken::V,přiklopit,כסה
1075,wecken::V,vzbudit,עורר
1076,zeigen::V,ukázat,הראה
1077,führen::V,vést,הביא
1078,führen::V,vést,הוביל
1079,lehren::V,učit,למד
1080,unterrichten::V,vyučovat,למד
1081,aufziehen::V,vychovat,רומם
1082,leiten::V,vodit,נהל
1083,antreiben::V,nutit,המרץ
1084,lassen::V,dát,נתן
1085,einladen::V,pozvat,הזמין
1086,vereinigen::V,spojit,אחד
1087,vereinigen::V,spojit,לכד
1088,besuchen::V,návštívit,בקר
1089,treffen::V,potkat,פגש
1090,sich versammeln::V,shromáždit se,התאסף
1091,spielen::V,hrát,שחק
1092,singen::V,zpívat,שר
1093,tanzen::V,tančit,רקד
1094,sich trennen::V,rozejít se,נפרד
1095,verlassen::V,opustit,עזב
1096,retten::V,zachránit,הציל
1097,bewachen::V,hlídat,שמר
1098,schützen::V,chránit,אבטח
1099,verteidigen::V,obhájit,הגן
1100,sich schlagen::V,bít se,התכתש
1101,schießen::V,střílet,ירה
1102,siegen::V,zvítězit,גבר
1103,siegen::V,zvítězit,נצח
1104,ärgern::V,zlobit,עצבן
1105,ärgern::V,pohoršit,עצבן
1106,schlagen::V,udeřit,הכה
1107,schlagen::V,udeřit,הלקה
1108,schlagen::V,praštit,הכה
1109,schlagen::V,praštit,הלקה
1110,treten::V,kopnout,בעט
1111,stechen::V,bodnout,דקר
1112,stechen::V,píchnout,דקר
1113,stoßen::V,strčit,דחק
1114,stehlen::V,ukrást,גנב
1115,stören::V,vyrušit,קטע
1116,stören::V,vyrušit,הפריע
1117,belästigen::V,obtěžovat,הציק
1118,belästigen::V,obtěžovat,הטריד
1119,verbergen::V,skrýt,הצניע
1120,täuschen::V,klamat,שגע
1121,betrügen::V,podvést,הונה
1122,töten::V,zabít,הרג
1123,wohnen::V,bydlit,גר
1124,arbeiten::V,pracovat,עבד
1125,sammeln::V,sebrat,אסף
1126,pflücken::V,česat,קטף
1127,jagen::V,uhonit,צד
1128,fischen::V,chytat ryby,דג
1129,fassen::V,ulovit,תפס
1130,hüten::V,pást,רעה
1131,treiben::V,hnát,הוציא
1132,anbinden::V,přivázat,קשר
1133,füttern::V,krmit,הלעיט
1134,melken::V,dojit,חלב
1135,hacken::V,seknout,קצץ
1136,gießen::V,zalít,השקה
1137,reifen::V,uzrát,בשל
1138,zubereiten::V,připravit,הכין
1139,kochen::V,vařit,בשל
1140,backen::V,péct,אפה
1141,braten::V,smažit,צלה
1142,braten::V,smažit,טגן
1143,umrühren::V,zamíchat,ערבב
1144,stricken::V,plést,סרג
1145,nähen::V,šít,תפר
1146,färben::V,nabarvit,צבע
1147,reinigen::V,očistit,נקה
1148,waschen::V,mýt,רחץ
1149,waschen::V,mýt,כבס
1150,abwischen::V,utřít,נגב
1151,spülen::V,spláchnout,שטף
1152,fegen::V,zamést,טאטא
1153,kehren::V,mést,טאטא
1154,baden::V,koupat se,טבל
1155,baden::V,koupat se,שחה
1156,sich waschen::V,mýt se,התרחץ
1157,ausziehen::V,svléct,הוריד
1158,anziehen::V,obléct,לבש
1159,sich anziehen::V,oblékat se,התלבש
1160,kämmen::V,učesat,סרק
1161,schmücken::V,ozdobit,קשט
1162,sagen::V,říct,אמר
1163,sprechen::V,mluvit,דבר
1164,reden::V,hovořit,דבר
1165,sich unterhalten::V,povídat se,שוחח
1166,fragen::V,zeptat se,שאל
1167,bitten::V,prosit,בקש
1168,erzählen::V,povídat,ספר
1169,mitteilen::V,sdělit,מסר
1170,mitteilen::V,sdělit,הודיע
1171,mitteilen::V,oznámit,מסר
1172,mitteilen::V,oznámit,הודיע
1173,nennen::V,nazvat,קרא בשם
1174,rufen::V,volat,גיס
1175,rufen::V,volat,הזמין לבוא
1176,rufen::V,zavolat,גיס
1177,rufen::V,zavolat,הזמין לבוא
1178,prahlen::V,chlubit se,התרברב
1179,übersetzen::V,přeložit,תרגם
1180,denken::V,myslit,חשב
1181,glauben::V,věřit,האמין
1182,bemerken::V,zpozorovat,הבחין
1183,erkennen::V,poznat,זהה
1184,begreifen::V,pochopit,קלט
1185,begreifen::V,pochopit,הבין
1186,verstehen::V,porozumět,הבין
1187,lernen::V,učit se,למד
1188,wissen::V,vědět,ידע
1189,sich erinnern an::V,vzpomínat si na,זכר
1190,vergessen::V,zapomínat,שכח
1191,messen::V,měřit,מדד
1192,zählen::V,spočítat,ספר
1193,rechnen::V,počítat,חשב
1194,lesen::V,číst,קרא
1195,malen::V,malovat,ציר
1196,zeichnen::V,rýsovat,שרטט
1197,schreiben::V,psát,כתב
1198,besitzen::V,mít,היה בעל של
1199,besitzen::V,vlastnit,היה בעל של
1200,kaufen::V,koupit,קנה
1201,kaufen::V,koupit,רכש
1202,verkaufen::V,prodat,מכר
1203,bezahlen::V,zaplatit,שלם
1204,zahlen::V,platit,שלם
1205,beherrschen::V,ovládat,שלט
1206,ertragen::V,snést,סבל
