,Concept_ID,lv,br
800,Figur::N,пертас,skeud
801,Figur::N,пертас,figur
802,Figur::N,вежньӧг,skeud
803,Figur::N,вежньӧг,figur
804,Figur::N,figūra,skeud
805,Figur::N,figūra,figur
806,Puppe::N,акань,merc'hodenn
807,Puppe::N,lelle,merc'hodenn
808,Beutel::N,мешӧк,sac'h
809,Beutel::N,kule,sac'h
810,Beutel::N,maisiņš,sac'h
811,Bündel::N,кӧртӧд,feskenn
812,Bündel::N,sainis,feskenn
813,Tasche::N,сумка,sac'h
814,Tasche::N,soma,sac'h
815,Eimer::N,ведра,sailh
816,Eimer::N,spainis,sailh
817,Deckel::N,пӧдан,pallenn
818,Deckel::N,тупкӧд,pallenn
819,Deckel::N,vāks,pallenn
820,Geschirr::N,дозмук,listriaj
821,Geschirr::N,тасьті-пань,listriaj
822,Geschirr::N,trauki,listriaj
823,Sack::N,мешӧк,sac'h
824,Sack::N,maiss,sac'h
825,Tasse::N,бекар,tas
826,Tasse::N,тасьті,tas
827,Tasse::N,tase,tas
828,Topf::N,гырнич,pod
829,Topf::N,pods,pod
830,Kessel::N,пӧрт,chaodouron
831,Kessel::N,katls,chaodouron
832,Essen::N,сёйӧм,pred
833,Essen::N,ēdiens,pred
834,Nahrung::N,сёян,boued
835,Nahrung::N,barība,boued
836,Speise::N,сёян,meuz
837,Speise::N,сёянтор,meuz
838,Speise::N,ēdiens,meuz
839,Fleisch::N,яй,kig
840,Fleisch::N,gaļa,kig
841,Getreide::N,нянь,ed
842,Getreide::N,labība,ed
843,Brei::N,рок,yod
844,Brei::N,putra,yod
845,Brei::N,biezenis,yod
846,Brot::N,нянь,bara
847,Brot::N,maize,bara
848,Scheibe::N,шӧрӧм,tailhenn
849,Scheibe::N,чӧлан,tailhenn
850,Scheibe::N,šķēle,tailhenn
851,Scheibe::N,rieciens,tailhenn
852,Fett::N,гос,lard
853,Fett::N,тшог,lard
854,Fett::N,tauki,lard
855,Butter::N,вый,amann
856,Butter::N,sviests,amann
857,Öl::N,вый,eoul
858,Öl::N,eļļa,eoul
859,Salz::N,сов,holen
860,Salz::N,sāls,holen
861,Suppe::N,шыд,soubenn
862,Suppe::N,zupa,soubenn
863,Honig::N,ма,mel
864,Honig::N,medus,mel
865,Milch::N,йӧв,laezh
866,Milch::N,piens,laezh
867,Tee::N,чай,te
868,Tee::N,tēja,te
869,Leder::N,ку,lêr
870,Leder::N,āda,lêr
871,Wolle::N,вурун,gloan
872,Wolle::N,vilna,gloan
873,Stoff::N,дӧра,danvez
874,Stoff::N,drāna,danvez
875,Stoff::N,audums,danvez
876,Nadel::N,ем,nadoz
877,Nadel::N,adata,nadoz
878,Faden::N,сунис,neudenn
879,Faden::N,diegs,neudenn
880,Faden::N,pavediens,neudenn
881,Knopf::N,кизь,bouton
882,Knopf::N,poga,bouton
883,Knoten::N,гӧрӧд,skoulm
884,Knoten::N,mezgls,skoulm
885,Farbe::N,краска,liv
886,Farbe::N,вап,liv
887,Farbe::N,krāsa,liv
888,Kleidung::N,паськӧм,dilhad
889,Kleidung::N,tērps,dilhad
890,Kleidung::N,drēbes,dilhad
891,Hemd::N,дӧрӧм,roc'hed
892,Hemd::N,krekls,roc'hed
893,Kragen::N,воротник,gouzoug
894,Kragen::N,apkakle,gouzoug
895,Ärmel::N,сос,milgin
896,Ärmel::N,piedurkne,milgin
897,Hose::N,гач,bragoù
898,Hose::N,bikses,bragoù
899,Gürtel::N,вӧнь,gouriz
900,Gürtel::N,josta,gouriz
901,Mütze::N,шапка,boned
902,Mütze::N,cepure,boned
903,Schuh::N,башмак,botez
904,Schuh::N,ботинки,botez
905,Schuh::N,kurpe,botez
906,Stiefel::N,сапӧг,botez
907,Stiefel::N,zābaks,botez
908,Ring::N,кытш,gwalenn
909,Ring::N,gredzens,gwalenn
910,Band::N,лента,bagad
911,Band::N,вундас,bagad
912,Band::N,lente,bagad
913,Kamm::N,сынан,krib
914,Kamm::N,ķemme,krib
915,Spiegel::N,рӧмпӧштан,melezour
916,Spiegel::N,spogulis,melezour
917,Riemen::N,тасма,lerenn
918,Riemen::N,siksna,lerenn
919,Schnur::N,гез,kordenn
920,Schnur::N,aukla,kordenn
921,Leine::N,юргез,roll
922,Leine::N,saite,roll
923,Decke::N,эшкын,golo
924,Decke::N,шебрас,golo
925,Decke::N,sega,golo
926,Kissen::N,юрлӧс,goubenner
927,Kissen::N,spilvens,goubenner
928,Tuch::N,чышъян,mezher
929,Tuch::N,vadmala,mezher
930,Handtuch::N,ки чышкӧд,toailhon
931,Handtuch::N,кизьчышъян,toailhon
932,Handtuch::N,dvielis,toailhon
933,Kraft::N,этш,nerzh
934,Kraft::N,эбӧс,nerzh
935,Kraft::N,spēks,nerzh
936,Stärke::N,ёнлун,nerzhder
937,Stärke::N,чорыдлун,nerzhder
938,Stärke::N,stiprums,nerzhder
939,Gesundheit::N,дзоньвидзалун,yec'hed
940,Gesundheit::N,veselība,yec'hed
941,Krankheit::N,висьӧм,klañved
942,Krankheit::N,slimība,klañved
943,Schmerz::N,висьӧм,poan
944,Schmerz::N,висьӧм,droug
945,Schmerz::N,sāpes,poan
946,Schmerz::N,sāpes,droug
947,Wunde::N,дой,gloazadenn
948,Wunde::N,brūce,gloazadenn
949,Wunde::N,jēlums,gloazadenn
950,Fieber::N,жар,terzhienn
951,Fieber::N,drudzis,terzhienn
952,Fieber::N,karstums,terzhienn
953,Arznei::N,лекарство,louzoù
954,Arznei::N,зелля,louzoù
955,Arznei::N,zāles,louzoù
956,Arznei::N,medikaments,louzoù
957,Brücke::N,пос,pont
958,Brücke::N,tilts,pont
959,Brunnen::N,юкмӧс,puñs
960,Brunnen::N,aka,puñs
961,Weide::N,пӧскӧтина,prad
962,Weide::N,ganības,prad
963,Pfad::N,туй,gwenodenn
964,Pfad::N,кыснан,gwenodenn
965,Pfad::N,taka,gwenodenn
966,Weg::N,туй,hent
967,Weg::N,ceļš,hent
968,Straße::N,туй,ru
969,Straße::N,туй,hent
970,Straße::N,iela,ru
971,Straße::N,iela,hent
972,Dorf::N,сикт,kêr
973,Dorf::N,сикт,kêriadenn
974,Dorf::N,ciems,kêr
975,Dorf::N,ciems,kêriadenn
976,Stadt::N,кар,kêr
977,Stadt::N,pilsēta,kêr
978,Brief::N,письмӧ,lizher
979,Brief::N,vēstule,lizher
980,Buch::N,небӧг,levr
981,Buch::N,grāmata,levr
982,Buchstabe::N,шыпас,lizherenn
983,Buchstabe::N,burts,lizherenn
984,Zeitung::N,газет,kazetenn
985,Zeitung::N,avīze,kazetenn
986,Zeitung::N,laikraksts,kazetenn
987,Leben::N,лов,buhez
988,Leben::N,олӧм,buhez
989,Leben::N,dzīve,buhez
990,Tod::N,кулӧм,marv
991,Tod::N,nāve,marv
992,Grab::N,гу,bez
993,Grab::N,kaps,bez
994,Kirche::N,вичко,iliz
995,Kirche::N,baznīca,iliz
996,Sünde::N,мыж,pec'hed
997,Sünde::N,grēks,pec'hed
998,Gott::N,ен,doue
999,Gott::N,dievs,doue
1000,Arbeiter::N,уджалысь,labourer
1001,Arbeiter::N,уджалысь,micherour
1002,Arbeiter::N,strādnieks,labourer
1003,Arbeiter::N,strādnieks,micherour
1004,Chef::N,юралысь,penn
1005,Chef::N,веськӧдлысь,penn
1006,Chef::N,šefs,penn
1007,Chef::N,vadītajs,penn
1008,Chef::N,priekšnieks,penn
1009,Meister::N,вӧчысь,mestr
1010,Meister::N,meistars,mestr
1011,Arzt::N,врач,mezeg
1012,Arzt::N,врач,medisin
1013,Arzt::N,бурдӧдысь,mezeg
1014,Arzt::N,бурдӧдысь,medisin
1015,Arzt::N,ārsts,mezeg
1016,Arzt::N,ārsts,medisin
1017,Lehrer::N,велӧдысь,skolaer
1018,Lehrer::N,велӧдысь,kelenner
1019,Lehrer::N,skolotājs,skolaer
1020,Lehrer::N,skolotājs,kelenner
1021,Geld::N,сьӧм,arc'hant
1022,Geld::N,nauda,arc'hant
1023,Geschäft::N,удж,stal
1024,Geschäft::N,bizness,stal
1025,Geschäft::N,darījums,stal
1026,Laden::N,вузасянін,stal
1027,Laden::N,bode,stal
1028,Laden::N,veikals,stal
1029,Preis::N,дон,priz
1030,Preis::N,cena,priz
1031,Ware::N,тӧвар,marc'hadourezh
1032,Ware::N,prece,marc'hadourezh
1033,Nutzen::N,воӧм,gounidegezh
1034,Nutzen::N,воӧм,lañs
1035,Nutzen::N,воӧм,profit
1036,Nutzen::N,воӧм,spleit
1037,Nutzen::N,выгӧда,gounidegezh
1038,Nutzen::N,выгӧда,lañs
1039,Nutzen::N,выгӧда,profit
1040,Nutzen::N,выгӧда,spleit
1041,Nutzen::N,labums,gounidegezh
1042,Nutzen::N,labums,lañs
1043,Nutzen::N,labums,profit
1044,Nutzen::N,labums,spleit
1045,Reichtum::N,озырлун,pinvidigezh
1046,Reichtum::N,bagātība,pinvidigezh
1047,Welt::N,енкӧла,douar
1048,Welt::N,pasaule,douar
1049,Land::N,му,bro
1050,Land::N,zeme,bro
1051,Staat::N,канму,stad
1052,Staat::N,государство,stad
1053,Staat::N,valsts,stad
1054,König::N,кан,roue
1055,König::N,ķēniņš,roue
1056,König::N,karalis,roue
1057,Macht::N,каналӧм,galloud
1058,Macht::N,vara,galloud
1059,Grenze::N,су,harzoù
1060,Grenze::N,суйӧр,harzoù
1061,Grenze::N,robeža,harzoù
1062,Krieg::N,ожман,brezel
1063,Krieg::N,karš,brezel
1064,Feind::N,враг,eneber
1065,Feind::N,вӧрӧг,eneber
1066,Feind::N,ienaidnieks,eneber
1067,Gewalt::N,мырдöналöм,tâerder
1068,Gewalt::N,vara,tâerder
1069,Gewalt::N,vardarbība,tâerder
1070,Kampf::N,вермасьӧм,kann
1071,Kampf::N,cīņa,kann
1072,Bogen[Waffe]::N,ньӧввуж,gwareg
1073,Bogen[Waffe]::N,loks,gwareg
1074,Pfeil::N,ньӧв,saezh
1075,Pfeil::N,bulta,saezh
1076,Gewehr::N,пишшаль,fuzuilh
1077,Gewehr::N,šautene,fuzuilh
1078,Fehler::N,сорсьӧм,fazi
1079,Fehler::N,дзугсьӧм,fazi
1080,Fehler::N,kļūda,fazi
1081,Lüge::N,пӧръясьӧм,gaou
1082,Lüge::N,ылӧдлӧм,gaou
1083,Lüge::N,meli,gaou
1084,Schaden::N,лёк,gwall
1085,Schaden::N,изъян,gwall
1086,Schaden::N,пакӧсьт,gwall
1087,Schaden::N,bojājums,gwall
1088,Schaden::N,kaitējums,gwall
1089,Unglück::N,шог,gwalleur
1090,Unglück::N,kļūme,gwalleur
1091,Unglück::N,klizma,gwalleur
1092,Unglück::N,nelaime,gwalleur
1093,Schuld::N,мыж,kablusted
1094,Schuld::N,мыж,pec'hedigezh
1095,Schuld::N,vaina,kablusted
1096,Schuld::N,vaina,pec'hedigezh
1097,Alter::N,арлыд,oad
1098,Alter::N,vecums,oad
1099,Schluss::N,пом,diwezh
1100,Schluss::N,beigas,diwezh
1101,Zeit::N,кад,amzer
1102,Zeit::N,laiks,amzer
1103,Tag::N,лун,deizh
1104,Tag::N,diena,deizh
1105,Morgen::N,асыв,beure
1106,Morgen::N,асыв,mintin
1107,Morgen::N,rīts,beure
1108,Morgen::N,rīts,mintin
1109,Mittag::N,лун шӧр,kreisteiz
1110,Mittag::N,pusdiena,kreisteiz
1111,Abend::N,рыт,abardaez
1112,Abend::N,vakars,abardaez
1113,Nacht::N,вой,noz
1114,Nacht::N,nakts,noz
1115,Woche::N,вежон,sizhun
1116,Woche::N,nedēļa,sizhun
1117,Monat::N,тӧлысь,miz
1118,Monat::N,mēnesis,miz
1119,Jahr::N,во,bloaz
1120,Jahr::N,gads,bloaz
1121,Frühling::N,тулыс,nevezamzer
1122,Frühling::N,pavasaris,nevezamzer
1123,Sommer::N,гожӧм,hañv
1124,Sommer::N,vasara,hañv
1125,Herbst::N,ар,diskaramzer
1126,Herbst::N,rudens,diskaramzer
1127,Winter::N,тӧв,goañv
1128,Winter::N,ziema,goañv
1129,Januar::N,тӧв шӧр,Genver
1130,Januar::N,janvāris,Genver
1131,Februar::N,урасьӧм,C'hwevrer
1132,Februar::N,februāris,C'hwevrer
1133,März::N,рака,Meurzh
1134,März::N,marts,Meurzh
1135,April::N,кос му,Ebrel
1136,April::N,aprīlis,Ebrel
1137,Mai::N,ода-кора,Mae
1138,Mai::N,maijs,Mae
1139,Juni::N,лӧддза-номъя,Mezheven
1140,Juni::N,jūnijs,Mezheven
1141,Juli::N,сора,Gouhere
1142,Juli::N,jūlijs,Gouhere
1143,August::N,моз,Eost
1144,August::N,augusts,Eost
1145,September::N,кӧч,Gwengolo
1146,September::N,septembris,Gwengolo
1147,Oktober::N,йирым,Here
1148,Oktober::N,oktobris,Here
1149,November::N,вӧльгым,Du
1150,November::N,novembris,Du
1151,Dezember::N,ӧшым,Kerzu
1152,Dezember::N,decembris,Kerzu
1153,Montag::N,выльлун,Lun
1154,Montag::N,pirmdiena,Lun
1155,Dienstag::N,воторник,Meurzh
1156,Dienstag::N,otrdiena,Meurzh
1157,Mittwoch::N,середа,Merc'her
1158,Mittwoch::N,trešdiena,Merc'her
1159,Donnerstag::N,четверг,Yaou
1160,Donnerstag::N,ceturtdiena,Yaou
1161,Freitag::N,пекнича,Gwener
1162,Freitag::N,piektdiena,Gwener
1163,Samstag::N,субӧта,Sadorn
1164,Samstag::N,sestdiena,Sadorn
1165,Sonntag::N,вӧскресенньӧ,Sul
1166,Sonntag::N,svētdiena,Sul
1167,groß::A,ыджыд,bras
1168,groß::A,dižs,bras
1169,groß::A,liels,bras
1170,klein::A,ичӧт,bihan
1171,klein::A,mazs,bihan
1172,lang::A,кузь,hir
1173,lang::A,garš,hir
1174,kurz::A,дженьыд,berr
1175,kurz::A,īss,berr
1176,breit::A,ота,ledan
1177,breit::A,паськыд,ledan
1178,breit::A,plats,ledan
1179,schmal::A,оттӧм,strizh
1180,schmal::A,tievs,strizh
1181,dicht::A,сук,stank
1182,dicht::A,blīvs,stank
1183,dick[Gegenstand]::A,кыз,tev
1184,dick[Gegenstand]::A,biezs,tev
1185,dünn::A,вӧсни,moan
1186,dünn::A,вӧсньыд,moan
1187,dünn::A,plāns,moan
1188,fein::A,посни,munut
1189,fein::A,smalks,munut
1190,fest::A,зумыд,start
1191,fest::A,tvirts,start
1192,fest::A,noturīgs,start
1193,flach::A,плавкӧс,plaen
1194,flach::A,тшӧтшкӧс,plaen
1195,flach::A,lēzens,plaen
1196,flach::A,līdzens,plaen
1197,glatt::A,вольк,lintr
1198,glatt::A,вольк,levn
1199,glatt::A,мольыд,lintr
1200,glatt::A,мольыд,levn
1201,glatt::A,gluds,lintr
1202,glatt::A,gluds,levn
1203,glatt::A,slidens,lintr
1204,glatt::A,slidens,levn
1205,hart::A,зумыд,kalet
1206,hart::A,ciets,kalet
1207,weich::A,небыд,blot
1208,weich::A,mīksts,blot
1209,rund::A,гӧгрӧс,ront
1210,rund::A,apaļš,ront
1211,spitz::A,ёсь йыла,poentet
1212,spitz::A,smails,poentet
1213,scharf::A,ёсь,dremm
1214,scharf::A,ass,dremm
1215,stumpf::A,ныж,talsoc'h
1216,stumpf::A,truls,talsoc'h
1217,stumpf::A,strups,talsoc'h
1218,schwer::A,сьӧкыд,pounner
1219,schwer::A,smags,pounner
1220,schön::A,мича,kaer
1221,schön::A,лӧсьыд,kaer
1222,schön::A,daiļš,kaer
1223,schön::A,skaists,kaer
1224,heiß::A,пӧсь,tomm
1225,heiß::A,karsts,tomm
1226,warm::A,шоныд,tomm
1227,warm::A,silts,tomm
1228,kalt::A,кӧдзыд,yen
1229,kalt::A,salts,yen
1230,kalt::A,auksts,yen
1231,kühl::A,юзыд,yen
1232,kühl::A,ыркыд,yen
1233,kühl::A,vēss,yen
1234,kühl::A,dzestrs,yen
1235,frisch::A,выль,fresk
1236,frisch::A,svaigs,fresk
1237,feucht::A,уль,gleb
1238,feucht::A,mitrs,gleb
1239,feucht::A,drēgns,gleb
1240,nass::A,ва,gleb
1241,nass::A,slapjš,gleb
1242,trocken::A,кос,sec'h
1243,trocken::A,sauss,sec'h
1244,voll::A,кыз,leun
1245,voll::A,pilns,leun
1246,leer::A,куш,goullo
1247,leer::A,тыртӧм,goullo
1248,leer::A,tukšs,goullo
1249,offen::A,восьса,digor
1250,offen::A,vaļējs,digor
1251,offen::A,atvērts,digor
1252,geschlossen::A,пӧдса,serr
1253,geschlossen::A,slēgts,serr
1254,sauber::A,сӧстӧм,naet
1255,sauber::A,tīrs,naet
1256,sauber::A,spodrs,naet
1257,schmutzig::A,няйт,lous
1258,schmutzig::A,netīrs,lous
1259,schmutzig::A,dubļains,lous
1260,roh::A,уль,kriz
1261,roh::A,jēls,kriz
1262,reif::A,кисьмӧм,darev
1263,reif::A,gatavs,darev
1264,reif::A,nobriedis,darev
1265,lecker::A,чӧскыд,lipous
1266,lecker::A,чӧскыд,saourus
1267,lecker::A,gards,lipous
1268,lecker::A,gards,saourus
1269,lecker::A,garšīgs,lipous
1270,lecker::A,garšīgs,saourus
1271,süß::A,юмов,dous
1272,süß::A,чӧскыд,dous
1273,süß::A,salds,dous
1274,bitter::A,курыд,c'hwerv
1275,bitter::A,sūrs,c'hwerv
1276,bitter::A,rūgts,c'hwerv
1277,sauer::A,шома,trenk
1278,sauer::A,skābs,trenk
1279,hell::A,югыд,sklaer
1280,hell::A,gaišs,sklaer
1281,dunkel::A,пемыд,teñval
1282,dunkel::A,tumšs,teñval
1283,schwarz::A,сьӧд,du
1284,schwarz::A,melns,du
1285,weiß::A,еджыд,gwenn
1286,weiß::A,balts,gwenn
1287,rot::A,гӧрд,ruz
1288,rot::A,sarkans,ruz
1289,gelb::A,виж,melen
1290,gelb::A,dzeltens,melen
1291,blau::A,лӧз,glas
1292,blau::A,zils,glas
1293,grün::A,веж,gwer
1294,grün::A,турунвиж,gwer
1295,grün::A,zaļš,gwer
1296,grau::A,руд,louet
1297,grau::A,pelēks,louet
1298,bunt::A,сера,liesliv
1299,bunt::A,raibs,liesliv
1300,bunt::A,krāsains,liesliv
1301,billig::A,донтӧг,marc'had-mat
1302,billig::A,lēts,marc'had-mat
1303,teuer::A,дона,ker
1304,teuer::A,dārgs,ker
1305,wertvoll::A,дона,prizius
1306,wertvoll::A,vērtīgs,prizius
1307,blind::A,синтӧм,dall
1308,blind::A,akls,dall
1309,taub::A,пельтӧм,bouzar
1310,taub::A,kurls,bouzar
1311,kräftig::A,вынйӧра,start
1312,kräftig::A,spēcīgs,start
1313,stark::A,ён,kreñv
1314,stark::A,вына,kreñv
1315,stark::A,stiprs,kreñv
1316,schwach::A,жеб,gwan
1317,schwach::A,vājš,gwan
1318,fett::A,госа,lard
1319,fett::A,brangs,lard
1320,schlank::A,веськыд,sinkl
1321,schlank::A,slaids,sinkl
1322,hübsch::A,мича,koant
1323,hübsch::A,лӧсьыд,koant
1324,hübsch::A,glīts,koant
1325,böse::A,лёк,gwall
1326,böse::A,ļauns,gwall
1327,böse::A,negants,gwall
1328,dumm::A,йӧй,glep
1329,dumm::A,вежӧртӧм,glep
1330,dumm::A,stulbs,glep
1331,dumm::A,muļķīgs,glep
1332,faul::A,дыш,lezirek
1333,faul::A,slinks,lezirek
1334,fleißig::A,зільысь,studius
1335,fleißig::A,čakls,studius
1336,fleißig::A,cītīgs,studius
1337,geizig::A,топыд,tost
1338,geizig::A,skops,tost
1339,geizig::A,sīksts,tost
1340,klug::A,юра,speredek
1341,klug::A,вежӧра,speredek
1342,klug::A,gudrs,speredek
1343,geschickt::A,кипода,dornet
1344,geschickt::A,кужысь,dornet
1345,geschickt::A,manīgs,dornet
1346,lieb::A,муса,koant
1347,lieb::A,мича,koant
1348,lieb::A,лӧсьыд,koant
1349,lieb::A,mīļš,koant
1350,lustig::A,кыпыд,laouen
1351,lustig::A,jautrs,laouen
1352,sanft::A,мелі,flour
1353,sanft::A,liegs,flour
1354,hungrig::A,тшыг,marnaon
1355,hungrig::A,izsalcis,marnaon
1356,krank::A,висьысь,klañv
1357,krank::A,slims,klañv
1358,nackt::A,пасьтӧм,noazh
1359,nackt::A,pliks,noazh
1360,traurig::A,гажтӧм,trist
1361,traurig::A,bēdīgs,trist
1362,traurig::A,skumīgs,trist
1363,lebendig::A,ловъя,bev
1364,lebendig::A,dzīvs,bev
1365,gut::A,бур,mad
1366,gut::A,labs,mad
1367,schlecht::A,лёк,fall
1368,schlecht::A,лёк,gwall
1369,schlecht::A,омӧль,fall
1370,schlecht::A,омӧль,gwall
1371,schlecht::A,slikts,fall
1372,schlecht::A,slikts,gwall
1373,richtig::A,инӧд,reizh
1374,richtig::A,riktīgs,reizh
1375,schlimm::A,омӧль,gwall
1376,schlimm::A,туйтӧм,gwall
1377,schlimm::A,nelāgs,gwall
1378,schlimm::A,nejauks,gwall
1379,wahr::A,абу ылӧг,gwir
1380,wahr::A,īsts,gwir
1381,wahr::A,patiess,gwir
1382,alt::A,важ,kozh
1383,alt::A,sens,kozh
1384,alt::A,vęcs,kozh
1385,neu::A,выль,nevez
1386,neu::A,jauns,nevez
1387,ehemalig::A,вӧвлӧм,kozh
1388,ehemalig::A,bijušais,kozh
1389,alt[Lebewesen]::A,пӧрысь,kozh
1390,alt[Lebewesen]::A,vecs,kozh
1391,jung::A,том,yaouank
1392,jung::A,jauns,yaouank
1393,arm::A,гӧль,paour
1394,arm::A,nabags,paour
1395,reich::A,озыр,pinvidik
1396,reich::A,bagāts,pinvidik
1397,bekannt::A,тӧдса,anavezet
1398,bekannt::A,zināms,anavezet
1399,bekannt::A,pazīstams,anavezet
1400,berühmt::A,нималан,brudet
1401,berühmt::A,кывсян,brudet
1402,berühmt::A,slavens,brudet
1403,fremd::A,йӧз,dizanav
1404,fremd::A,svešs,dizanav
1405,verschieden::A,абу ӧткодь,disheñel
1406,verschieden::A,разнӧй,disheñel
1407,verschieden::A,dažāds,disheñel
1408,nah::A,матыс,nes
1409,nah::A,tuvs,nes
1410,fern::A,ылі,diabell
1411,fern::A,tāls,diabell
1412,linker::A,шуйга,kleiz
1413,linker::A,kreisais,kleiz
1414,rechter::A,веськыд,dehoù
1415,rechter::A,labais,dehoù
1416,anderer::A,мукӧд,all
1417,anderer::A,otrs,all
1418,erster::A,медводдза,kentañ
1419,erster::A,pirmais,kentañ
1420,zweiter::A,мӧд,eil
1421,zweiter::A,otrais,eil
1422,dritter::A,коймӧд,trede
1423,dritter::A,trešais,trede
1424,letzter::A,бӧръя,diwezhañ
1425,letzter::A,beidzamais,diwezhañ
1426,allein::ADV,ӧтка,e-unan
1427,allein::ADV,viens pats,e-unan
1428,auf einmal::ADV,ӧтпырйӧ,ar un dro
1429,auf einmal::ADV,reizē,ar un dro
1430,zusammen::ADV,тшӧтш,asambles
1431,zusammen::ADV,kopā,asambles
1432,zusammen::ADV,vienviet,asambles
1433,lange::ADV,дыр,pell
1434,lange::ADV,ilgi,pell
1435,plötzlich::ADV,друг,en un taol
1436,plötzlich::ADV,pēkšņi,en un taol
1437,sofort::ADV,дзик пыр,diouzhtu
1438,sofort::ADV,tūlīt,diouzhtu
1439,später::ADV,сэсся,diwezhatoc'h
1440,später::ADV,vēlāk,diwezhatoc'h
1441,jetzt::ADV,ӧні,bremañ
1442,jetzt::ADV,tagad,bremañ
1443,heute::ADV,талун,hiziv
1444,heute::ADV,šodien,hiziv
1445,morgen::ADV,аски,arc'hoazh
1446,morgen::ADV,rīt,arc'hoazh
1447,bald::ADV,регыд,hepdale
1448,bald::ADV,drīz,hepdale
1449,dann::ADV,бӧрын,a-c'houde
1450,dann::ADV,бӧрти,a-c'houde
1451,dann::ADV,tad,a-c'houde
1452,gestern::ADV,тӧнлун,dec'h
1453,gestern::ADV,vakar,dec'h
1454,einst::ADV,ӧтчыд,gwechall
1455,einst::ADV,ӧтпыр,gwechall
1456,einst::ADV,citreiz,gwechall
1457,damals::ADV,сэки,neuze
1458,damals::ADV,toreiz,neuze
1459,danach::ADV,сэсся,goude
1460,danach::ADV,pēc tam,goude
1461,vorher::ADV,войдӧр,diagent
1462,vorher::ADV,iepriekš,diagent
1463,vorher::ADV,pirms tam,diagent
1464,zuerst::ADV,войдӧр,da gentañ
1465,zuerst::ADV,vis'pirms,da gentañ
1466,einmal::ADV,ӧтчыдысь,ur wech
1467,einmal::ADV,reiz,ur wech
1468,einmal::ADV,vienreiz,ur wech
1469,manchmal::ADV,корсюрӧ,a-wechoù
1470,manchmal::ADV,dažkārt,a-wechoù
1471,oft::ADV,тшӧкыда,alies
1472,oft::ADV,bieži,alies
1473,immer::ADV,век,atav
1474,immer::ADV,век,bepred
1475,immer::ADV,allaž,atav
1476,immer::ADV,allaž,bepred
1477,immer::ADV,vien'mēr,atav
1478,immer::ADV,vien'mēr,bepred
1479,niemals::ADV,оз некор,gwech ebet
1480,niemals::ADV,nemūžam,gwech ebet
1481,hier::ADV,со,amañ
1482,hier::ADV,тонӧ,amañ
1483,hier::ADV,te,amañ
1484,hier::ADV,šeit,amañ
1485,hierhin::ADV,татчӧ,dre amañ
1486,hierhin::ADV,талань,dre amañ
1487,hierhin::ADV,šurp,dre amañ
1488,hierhin::ADV,uz šejieni,dre amañ
1489,von hier::ADV,тасянь,alemañ
1490,von hier::ADV,no šejienes,alemañ
1491,dort::ADV,сэні,aze
1492,dort::ADV,сэні,ahont
1493,dort::ADV,tur,aze
1494,dort::ADV,tur,ahont
1495,dorthin::ADV,сэтчӧ,di
1496,dorthin::ADV,сэтчӧ,aze
1497,dorthin::ADV,сэтчӧ,ahont
1498,dorthin::ADV,turp,di
1499,dorthin::ADV,turp,aze
1500,dorthin::ADV,turp,ahont
1501,dorthin::ADV,uz turieni,di
1502,dorthin::ADV,uz turieni,aze
1503,dorthin::ADV,uz turieni,ahont
1504,geradeaus::ADV,веськыда,war-eeun
1505,geradeaus::ADV,taisni uz priekšu,war-eeun
1506,vorwärts::ADV,водзӧ,war-raok
1507,vorwärts::ADV,uz priekšu,war-raok
1508,rückwärts::ADV,бӧрӧ,war-lerc'h
1509,rückwärts::ADV,atmuguriski,war-lerc'h
1510,zurück::ADV,бӧр,war-dreñv
1511,zurück::ADV,atpakāļ,war-dreñv
1512,unten::ADV,улын,en traoñ
1513,unten::ADV,уліын,en traoñ
1514,unten::ADV,lejā,en traoñ
1515,unten::ADV,apakšā,en traoñ
1516,hinab::ADV,улӧ,a-izel
1517,hinab::ADV,увлан,a-izel
1518,hinab::ADV,uz leju,a-izel
1519,oben::ADV,вылын,en nec'h
1520,oben::ADV,выліын,en nec'h
1521,oben::ADV,virsū,en nec'h
1522,hinauf::ADV,выліӧ,e-krec'h
1523,hinauf::ADV,augšā,e-krec'h
1524,hinauf::ADV,uz augšu,e-krec'h
1525,überall::ADV,быдлаын,dre-holl
1526,überall::ADV,visur,dre-holl
1527,nicht::ADV,oз,ne ... ket
1528,nicht::ADV,ne,ne ... ket
1529,ein wenig::ADV,неуна,un tammig
1530,ein wenig::ADV,drusku,un tammig
1531,kaum::ADV,мырдэм,a-boan
1532,kaum::ADV,diezin vai,a-boan
1533,sehr::ADV,зэв,-tre
1534,sehr::ADV,зэв,-kenañ
1535,sehr::ADV,ļoti,-tre
1536,sehr::ADV,ļoti,-kenañ
1537,sehr::ADV,gaužām,-tre
1538,sehr::ADV,gaužām,-kenañ
1539,so::ADV,тадз,evel-se
1540,so::ADV,сідз,evel-se
1541,so::ADV,tā,evel-se
1542,so::ADV,tik,evel-se
1543,noch::ADV,на,c'hoazh
1544,noch::ADV,нӧшта,c'hoazh
1545,noch::ADV,vēl,c'hoazh
1546,nur::ADV,куш,hepken
1547,nur::ADV,сӧмын,hepken
1548,nur::ADV,vien,hepken
1549,nur::ADV,tikai,hepken
1550,schon::ADV,нин,dija
1551,schon::ADV,jau,dija
