,Concept_ID,os,la
759,später::ADV,фæстæдæр,postea
760,jetzt::ADV,ныр,nunc
761,heute::ADV,абон,hodie
762,morgen::ADV,райсом,cras
763,bald::ADV,тагъд,mox
764,bald::ADV,рæхджы,mox
765,dann::ADV,стæй,deinde
766,gestern::ADV,знон,heri
767,einst::ADV,кӕддӕр,olim
768,damals::ADV,уæд,tum
769,danach::ADV,стæй,postea
770,danach::ADV,уый фæстæ,postea
771,vorher::ADV,раздæр,antea
772,zuerst::ADV,фыццаг,primo
773,einmal::ADV,иу хатт,semel
774,manchmal::ADV,хатт,interdum
775,oft::ADV,арæх,saepe
776,immer::ADV,ӕдзух,semper
777,niemals::ADV,никуы,numquam
778,niemals::ADV,никæд,numquam
779,hier::ADV,ам,hic
780,hierhin::ADV,ардӕм,huc
781,von hier::ADV,ардыгæй,hinc
782,dort::ADV,уым,ibi
783,dorthin::ADV,уырдӕм,eo
784,geradeaus::ADV,æргом,recte
785,vorwärts::ADV,размӕ,porro
786,rückwärts::ADV,фӕстӕмӕ,retro
787,zurück::ADV,фӕстӕмӕ,retro
788,unten::ADV,дæлæ,infra
789,unten::ADV,дæлейы,infra
790,unten::ADV,бынæй,infra
791,hinab::ADV,дӕлӕмӕ,pessum
792,hinab::ADV,уырдыгмӕ,pessum
793,oben::ADV,уӕле,supra
794,hinauf::ADV,уӕлӕмӕ,sursum
795,überall::ADV,алыран,ubique
796,überall::ADV,алкæм,ubique
797,überall::ADV,кæмдæриддæр,ubique
798,nicht::ADV,нӕ,non
799,ein wenig::ADV,чысыл,paulum
800,kaum::ADV,цъус,vix
801,kaum::ADV,цъус,aegre
802,sehr::ADV,тынг,valde
803,sehr::ADV,тынг,magnopere
804,sehr::ADV,иттӕг,valde
805,sehr::ADV,иттӕг,magnopere
806,so::ADV,афтӕ,ita
807,noch::ADV,ма,etiam
808,nur::ADV,канд,solum
809,nur::ADV,канд,tantum
810,nur::ADV,ӕрмӕст,solum
811,nur::ADV,ӕрмӕст,tantum
812,schon::ADV,нырид,iam
813,wieder::ADV,ногӕй,rursus
814,vergebens::ADV,дзæгъæлы,frustra
815,vergebens::ADV,уæгъды,frustra
816,vergebens::ADV,æнæхъуаджы,frustra
817,vor::PRP,разы,ante
818,hinter::PRP,фӕстӕ,post
819,unter::PRP,бын,sub
820,durch::PRP,æхсæнты,per
821,neben::PRP,цур,iuxta
822,zwischen::PRP,астӕу,inter
823,wegen::PRP,тыххай,propter
824,dies::PRN,ай,hoc
825,das::PRN,уый,id
826,alles::PRN,алцы,omnia
827,alles::PRN,æппæтдæр,omnia
828,alles::PRN,иууылдӕр,omnia
829,ich::PRN,æз,ego
830,du::PRN,ды,tu
831,er::PRN,уый,is
832,er::PRN,уый,ille
833,wir::PRN,мах,nos
834,ihr::PRN,сымах,vos
835,sie::PRN,уыдон,ii
836,sie::PRN,уыдон,illi
837,was::FPRN,цы,quid
838,wer::FPRN,чи,quis
839,wo::FADV,кӕм,ubi
840,wohin::FADV,кӕдӕм,quo
841,wie::FADV,куыд,quomodo
842,warum::FADV,цӕмӕн,cur
843,wieviel::FNUM,цал,quantum
844,eins::NUM,иу,unus
845,zwei::NUM,дыууӕ,duo
846,drei::NUM,ӕртӕ,tres
847,vier::NUM,цыппар,quattuor
848,fünf::NUM,фондз,quinque
849,sechs::NUM,ӕхсӕз,sex
850,sieben::NUM,авд,septem
851,acht::NUM,аст,octo
852,neun::NUM,фараст,novem
853,zehn::NUM,дӕс,decem
854,elf::NUM,иуæндæс,undecim
855,zwölf::NUM,дыууадæс,duodecim
856,zwanzig::NUM,дыууын,viginti
857,dreißig::NUM,æртын,triginta
858,dreißig::NUM,дæсæмæссæдз,triginta
859,vierzig::NUM,цыппор,quadraginta
860,vierzig::NUM,цыппур,quadraginta
861,vierzig::NUM,дыууиссæдзы,quadraginta
862,fünfzig::NUM,фӕндзай,quinquaginta
863,sechzig::NUM,æхсай,sexaginta
864,sechzig::NUM,æртиссæдзы,sexaginta
865,siebzig::NUM,æвдай,septuaginta
866,siebzig::NUM,дæс æмæ æртиссæдзы,septuaginta
867,achtzig::NUM,цыппарыссæдзы,octoginta
868,achtzig::NUM,æстай,octoginta
869,neunzig::NUM,нæуæдз,nonaginta
870,neunzig::NUM,дæс æмæ цыппарыссæдзы,nonaginta
871,hundert::NUM,сӕдӕ,centum
872,tausend::NUM,мин,mille
873,und::CNJ,ӕмӕ,et
874,und::CNJ,ӕмӕ,-que
875,oder::CNJ,кӕнӕ,vel
876,stehen::V,лӕууын,stare
877,sitzen::V,бадын,sedere
878,liegen::V,хуыссын,iacere
879,hängen::V,ауыгъд уын,pendere
880,werden::V,суӕвын,fieri
881,passieren::V,æрцæуын,accidere
882,beginnen::V,райдайын,incipere
883,enden::V,фæуын,finem habere
884,wechseln::V,ивын,mutari
885,aufgehen[Sonne]::V,скæсын,oriri
886,untergehen[Sonne]::V, аныгуылын,occidere
887,scheinen[Sonne]::V,рухс кӕнын,lucere
888,donnern::V,нæрын,tonare
889,wehen::V,дымын,flare
890,strömen::V,кӕлын,fluere
891,fließen::V,цæуын,manare
892,fließen::V,уайын,manare
893,fließen::V,кæлын,manare
894,sich drehen::V,зилын,torqueri
895,schwanken::V,æнкъуысын,vacillare
896,schwingen::V,æнкъуысын,vibrare
897,schwingen::V,змæлын,vibrare
898,fallen::V,хауын,cadere
899,brennen::V,судзын,ardere
900,rauchen::V,фæздæг кæнын,fumare
901,regnen::V,уарын,pluere
902,gefrieren::V,сӕлын,congelari
903,tauen::V,стайын,rorare
904,schmelzen::V,тайын,liquescere
905,trocknen::V,хус кæнын,arescere
906,sieden::V,фыцын,fervere
907,faulen::V,ӕмбийын,putescere
908,verfaulen::V,бамбийын,putescere
909,reißen::V,скъуийын,scindi
910,versinken::V,дӕлдон_кӕнын,mergi
911,vergehen::V,аивгъуийын,praeterire
912,erscheinen::V,разынын,apparere
913,verschwinden::V,фæтары уын,discedere
914,verschwinden::V,фæдæлдзæх уын,discedere
915,verschwinden::V,фесæфын,discedere
916,verschwinden::V,æрбайсæфын,discedere
917,sinken::V,дæлæмæ æрхауын,labi
918,abnehmen::V,фæкъаддæр уын,deminui
919,abnehmen::V,фæцух уын,deminui
920,zunehmen::V,фæфылдæр уын,augeri
921,zunehmen::V,сбирæ уын,augeri
922,zunehmen::V,сахадын,augeri
923,steigen::V,сыстын,augescere
924,wachsen::V,рӕзын,crescere
925,glänzen::V,ӕрттивын,splendere
926,funkeln::V,тыбар-тыбур_кӕнын,micare
927,lärmen::V,хъæлæба кæнын,strepere
928,läuten::V,цæгъдын,sonare
929,klingeln::V,цæгъдын,tinnire
930,klirren::V,дзыгъал-мыгъул кæнын,crepare
931,klirren::V,дзæгъ-дзæгъ кæнын,crepare
932,brausen::V,абухын,saevire
933,klingen::V,зæлын,sonare
934,klingen::V,азæлын,sonare
935,klingen::V,хъуысын,sonare
936,bellen::V,рæйын,latrare
937,heulen::V,ниуын,ululare
938,blasen::V,фу кӕнын,flare
939,pfeifen::V,æхситт кæнын,sibilare
940,pfeifen::V,къуыззитт кæнын,sibilare
941,schreien::V,хъӕр кӕнын,clamare
942,stöhnen::V,хъæрзын,gemere
943,stöhnen::V,дзыназын,gemere
944,zittern::V,ризын,tremere
945,zittern::V,ризын,trepidare
946,leben::V,цӕрын,vivere
947,geboren werden::V,райгуырын,nasci
948,atmen::V,улӕфын,spirare
949,trinken::V,нуазын,bibere
950,essen::V,хӕрын,edere
951,schlucken::V,ныхъуырын,devorare
952,müde werden::V,бафæллайын,fatigari
953,müde werden::V,бафæлмæцын,fatigari
954,müde werden::V,сфæлмæцын,fatigari
955,einschlafen::V,бафынæй уын,obdormiscere
956,schlafen::V,хуыссын,dormire
957,schlafen::V,фынӕй кӕнын,dormire
958,aufwachen::V,райхъал уын,expergisci
959,aufstehen::V,стын,exsurgere
960,sich erholen::V,фæллад уадзын,se reficere
961,sich erholen::V,улæфын,se reficere
962,krank werden::V,фӕрынчын уын,aegrescere
963,krank sein::V,сӕйын,aegrotare
964,schmerzen::V,риссын,dolere
965,husten::V,хуыфын,tussire
966,genesen::V,сдзæбæх уын,convalescere
967,genesen::V,рандидзын,convalescere
968,genesen::V,сæндидзын,convalescere
969,sterben::V,мӕлын,mori
970,umkommen::V,фесæфын,perire
971,umkommen::V,байсæфын,perire
972,umkommen::V,бабын уын,perire
973,umkommen::V,мард фæуын,perire
974,sich bewegen::V,тæлфын,se movere
975,sich bewegen::V,цæуын,se movere
976,sich rühren::V,змӕлын,micare
977,sich erheben::V,стын,surgere
978,sich setzen::V,сбадын,considere
979,hinfallen::V,ӕрхауын,cadere
980,laufen::V,цӕуын,vadere
981,laufen::V,рацу-бацу_кӕнын,vadere
982,schreiten::V,къахдзæф кæнын,gradi
983,schreiten::V,санчъех кæнын,gradi
984,schreiten::V,цæуын,gradi
985,spazierengehen::V,озер кæнын,ambulare
986,spazierengehen::V,тезгъо кæнын,ambulare
987,eilen::V,тагъд кæнын,properare
988,eilen::V,тындзын,properare
989,sich beeilen::V,тагъд кæнын,festinare
990,sich beeilen::V,тындзын,festinare
991,sausen::V,уайын,currere
992,sausen::V,тæхын,currere
993,rennen::V,згъорын,currere
994,springen::V,гæпп кæнын,salire
995,springen::V,сæррæтт кæнын,salire
996,springen::V,лиуырын,salire
997,klettern::V,хилын,niti
998,schaukeln::V,хецъро кæнын,oscillare
999,schaukeln::V,херыйыл бадын,oscillare
1000,kriechen::V,бырын,repere
1001,kriechen::V,бырын,serpere
1002,schwimmen::V,ленк кӕнын,nare
1003,schwimmen::V,ленк кӕнын,natare
1004,tauchen::V,ныгъуылын,mergere
1005,rudern::V,бæлæгъ тæрын,remigare
1006,rudern::V,чема тæрын,remigare
1007,fahren::V,цӕуын,vehi
1008,fliegen::V,тӕхын,volare
1009,gehen::V,цӕуын,ire
1010,gehen::V,цӕуын,vadere
1011,weggehen::V,ацӕуын,abire
1012,weggehen::V,ацӕуын,discedere
1013,abfahren::V,араст уын,proficisci
1014,anhalten::V,æрлæууын,consistere
1015,hineingehen::V,мидæмæ цæуын,inire
1016,hineingehen::V,мидæмæ цæуын,ingredi
1017,eintreten::V,бацӕуын,intrare
1018,kommen::V,æрцæуын,venire
1019,ankommen::V,æрцæуын,advenire
1020,zurückkommen::V,раздæхын,revenire
1021,zurückkommen::V,фæстæмæ_раздæхын,revenire
1022,zurückkommen::V,æрбаздæхын,revenire
1023,zurückkommen::V,аздæхын,revenire
1024,bleiben::V,лӕууын,manere
1025,warten::V,ӕнхъӕлмӕ кӕсын,opperiri
1026,erwarten::V,ӕнхъӕлмӕ кӕсын,opperiri
1027,erwarten::V,ӕнхъӕлмӕ кӕсын,expectare
1028,suchen::V,агурын,quaerere
1029,finden::V,ссарын,reperire
1030,versuchen::V,фӕлварын,conari
1031,versuchen::V,фӕлварын,temptare
1032,vorbereiten::V,бацаттæ кæнын,parare
1033,vorbereiten::V,æрæввонг кæнын,parare
1034,lieben::V,уарзын,amare
1035,mögen::V,зæрдæмæ цæуын,amare
1036,lachen::V,худын,ridere
1037,rühren::V,зæрдæ суынгæг кæнын,commovere
1038,weinen::V,кӕуын,flere
1039,schimpfen::V,æлгъитын,increpare
1040,sich ärgern::V,мæсты кæнын,indignari
1041,sich fürchten::V,тæрсын,vereri
1042,fürchten::V,тæрсын,timere
1043,fliehen::V,лидзын,fugere
1044,flüchten::V,алидзын,effugere
1045,sehen::V,уынын,videre
1046,anschauen::V,акӕсын,aspectare
1047,ansehen::V,кӕсын,spectare
1048,hören::V,хъусын,audire
1049,zuhören::V,хъусын,auscultare
1050,probieren::V,уынын,gustare
1051,probieren::V,аходын,gustare
1052,riechen::V,смудын,olfacere
1053,fühlen::V,ӕнкъарын,sentire
1054,scheinen::V,зынын,videri
1055,zu sehen sein::V,зынын,conspici
1056,vernehmen::V,фехъусын,comperire
1057,frieren::V,сийын,algere
1058,tun::V,кӕнын,facere
1059,können::V,фӕразын,posse
1060,wollen::V,фӕндын,velle
1061,anfangen::V,райдайын,incipere
1062,beenden::V,фӕуын,finire
1063,aufhören::V,банцайын,desistere
1064,aufhören::V,фенцайын,desistere
1065,gelingen::V,бантысын,contingere
1066,geraten::V,разынын,evenire
1067,öffnen::V,гом кӕнын,aperire
1068,schließen::V,ӕхгӕнын,claudere
1069,stellen::V,ӕвӕрын,sistere
1070,setzen::V,сбадын кӕнын,ponere
1071,legen::V,ӕрӕвӕрын,ponere
1072,berühren::V,агайын,tangere
1073,verbinden::V,бӕттын,iungere
1074,bedecken::V,ӕмбӕрзын,tegere
1075,bedecken::V,ӕмбӕрзын,operire
1076,aufhängen::V,ауындзын,suspendere
1077,anzünden::V,ссудзын,accendere
1078,anzünden::V,ссудзын,inflammare
1079,aufheben::V,сисын,tollere
1080,zurücklassen::V,ныууадзын,relinquere
1081,verlieren::V,фесафын,perdere
1082,verlieren::V,фесафын,amittere
1083,fallen lassen::V,ӕрӕппарын,dimittere
1084,fallen lassen::V,къухтӕй феуӕгъд кӕнын,dimittere
1085,machen::V,саразын,facere
1086,herstellen::V,сцæттæ кæнын,fabricare
1087,herstellen::V,саразын,fabricare
1088,bauen::V,амайын,construere
1089,reparieren::V,æмпъузын,reparare
1090,reparieren::V,цалцæг кæнын,reparare
1091,verbessern::V,фæхуыздæр кæнын,emendare
1092,ändern::V,аивын,mutare
1093,graben::V,къахын,fodere
1094,beugen::V,æркъæдз кæнын,flectere
1095,beugen::V,æртасын кæнын,flectere
1096,biegen::V,тасын кӕнын,curvare
1097,drehen::V,здухын,torquere
1098,wenden::V,афæлдахын,vertere
1099,wenden::V,рафæлдахын,vertere
1100,umdrehen::V,афæлдахын,convertere
1101,heben::V,сдарын,tollere
1102,heben::V,схæцын,tollere
1103,hochheben::V,уæлæмæ хæцын,levare
1104,ergreifen::V,фӕлӕбурын,capessere
1105,halten::V,дарын,tenere
1106,drücken::V,æлхъивын,premere
1107,drücken::V,хæцын,premere
1108,schieben::V,схойын,promovere
1109,kratzen::V,хафын,radere
1110,lecken::V,сдæрын,lambere
1111,beißen::V,хæцын,mordere
1112,abreißen::V,ратонын,avellere
1113,abschneiden::V,ралыг кӕнын,desecare
1114,binden::V,бабӕттын,ligare
1115,stecken::V,ныссадзын,inserere
1116,brechen::V,асæттын,rumpere
1117,brechen::V,басæттын,rumpere
1118,brechen::V,ныссæттын,rumpere
1119,klopfen::V,хойын,pultare
1120,klopfen::V,гуыпп-гуыпп кæнын,pultare
1121,klopfen::V,къуырцц-къуырцц кæнын,pultare
1122,hauen::V,цӕвын,ferire
1123,hauen::V,нӕмын,ferire
1124,kleben::V,ныхасын,agglutinare
1125,kleben::V,æндадзын,agglutinare
1126,reiben::V,сӕрфын,terere
1127,reiben::V,хафын,terere
1128,streichen::V,байсæрдын,oblinere
1129,streichen::V,сахорын,oblinere
1130,schleifen::V,ссын,acuere
1131,schleifen::V,цыргъ кӕнын,acuere
1132,schneiden::V,кӕрдын,secare
1133,rütteln::V,æнкъусын,quassare
1134,schütteln::V,уигъын,quatere
1135,schwenken::V,тилын,ventilare
1136,schwenken::V,уигъын,ventilare
1137,schütten::V,ныккӕнын,fundere
1138,füllen::V,байдзаг кæнын,complere
1139,einwickeln::V,батухын,involvere
1140,tragen::V,хӕссын,ferre
1141,tragen::V,хӕссын,portare
1142,schleppen::V,ласын,pertrahere
1143,ziehen::V,ласын,trahere
1144,aufbewahren::V,æвæрын,asservare
1145,werfen::V,зыввытт кӕнын,iacere
1146,fangen::V,ӕрцахсын,capere
1147,packen::V,рацахсын,capessere
1148,verstecken::V,æмбæхсын,abdere
1149,verstecken::V,нымæхсын,abdere
1150,teilen::V,уарын,partiri
1151,teilen::V,уарын,dividere
1152,schicken::V,ӕрвитын,mittere
1153,bringen::V,æрхæссын,apportare
1154,bringen::V,æрбахæссын,apportare
1155,hinzufügen::V,ӕфтауын,addere
1156,bekommen::V,ссарын,adipisci
1157,bekommen::V,сфæрæз кæнын,adipisci
1158,bekommen::V,самал кæнын,adipisci
1159,erhalten::V,райсын,accipere
1160,nehmen::V,райсын,sumere
1161,wählen::V,равзарын,eligere
1162,auswählen::V,авзарын,deligere
1163,bewahren::V,бавæрын,conservare
1164,bewahren::V,нывæрын,conservare
1165,behindern::V,цæлхдур æвæрын,impedire
1166,behindern::V,ныхдур æвæрын,impedire
1167,behindern::V,къуылымпы кæнын,impedire
1168,behindern::V,хъыг дарын,impedire
1169,verderben::V,фесафын,corrumpere
1170,beschädigen::V,халын,laedere
1171,zerbrechen::V,асӕттын,rumpere
1172,zerbrechen::V,асӕттын,frangere
1173,zerreißen::V,аскъуынын,discindere
1174,zerstören::V,фехалын,delere
1175,verbrennen::V,басудзын,urere
1176,verbrennen::V,басудзын,cremare
1177,geben::V,дӕттын,dare
1178,reichen::V,адæттын,praebere
1179,schenken::V,лæвар кæнын,donare
1180,schenken::V,лæвар кæнын,largiri
1181,versprechen::V,дзырд раттын,polliceri
1182,versprechen::V,дзырд раттын,promittere
1183,versprechen::V,зӕрдӕ бавӕрын,polliceri
1184,versprechen::V,зӕрдӕ бавӕрын,promittere
1185,wünschen::V,зæрдæ зæгъы,
1186,loben::V,раппӕлын,laudare
1187,küssen::V,пъа кæнын,osculari
1188,küssen::V,ба кæнын,osculari
1189,wiegen::V,узын,
1190,zudecken::V,бамбӕрзын,tegere
1191,wecken::V,райхъал кӕнын,excitare
1192,zeigen::V,амонын,monstrare
1193,führen::V,кӕнын,ducere
1194,führen::V,фæкæнын,ducere
1195,lehren::V,ахуыр кæнын,docere
1196,unterrichten::V,ахуыр кæнын,instituere
1197,aufziehen::V,хъомыл кӕнын,nutrire
1198,leiten::V,разамынд дӕттын,ducere
1199,antreiben::V,тагъд кæнын,incitare
1200,antreiben::V,рог кæнын,incitare
1201,lassen::V,кæнын,iubere
1202,einladen::V,ӕрхонын,invitare
1203,einladen::V,ӕрбахонын,invitare
1204,vereinigen::V,баиу кӕнын,coniungere
1205,besuchen::V,абæрæг кæнын,visere
1206,besuchen::V,бабæрæг кæнын,visere
1207,besuchen::V,бауайын,visere
1208,treffen::V,фембæлын,convenire
1209,sich versammeln::V,æрæмбырд уын,convenire
1210,spielen::V,хъазын,ludere
1211,singen::V,зарын,cantare
1212,tanzen::V,кафын,saltare
1213,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,digredi
1214,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,discedere
1215,verlassen::V,ныууадзын,deserere
1216,verlassen::V,ныууадзын,relinquere
1217,retten::V,фервӕзын кӕнын,servare
1218,bewachen::V,хъахъхъӕнын,custodire
1219,schützen::V,хъахъхъӕнын,tueri
1220,schützen::V,хъахъхъӕнын,tutari
1221,verteidigen::V,бахизын,defendere
1222,sich schlagen::V,хыл кæнын,luctari
1223,schießen::V,ӕхсын,iaculari
1224,siegen::V,басӕттын,vincere
1225,siegen::V,фӕуӕлахиз уӕвын,vincere
1226,ärgern::V,мӕсты кӕнын,irritare
1227,schlagen::V,ныццæвын,ferire
1228,stechen::V,фæрæхойын,pungere
1229,stoßen::V,риуыгъын,tundere
1230,stehlen::V,давын,furari
1231,stören::V,хъыгдарын,turbare
1232,belästigen::V,хъыгдарын,obtundere
1233,verbergen::V,бамбӕхсын,celare
1234,verbergen::V,бамбӕхсын,occultare
1235,verbergen::V,басусӕг кӕнын,celare
1236,verbergen::V,басусӕг кӕнын,occultare
1237,täuschen::V,фӕливын,fallere
1238,täuschen::V,асайын,fallere
1239,betrügen::V,асайын,fraudare
1240,töten::V,амарын,necare
1241,töten::V,амарын,caedere
1242,wohnen::V,цӕрын,habitare
1243,arbeiten::V,кусын,laborare
1244,sammeln::V,æртонын,colligere
1245,pflücken::V,тонын,carpere
1246,jagen::V,цуан кæнын,venari
1247,fischen::V,кæсаг ахсын æнгуырæй,piscari
1248,fischen::V,æнгуыр дарын,piscari
1249,fassen::V,ӕрцахсын,capere
1250,hüten::V,хизын,custodire
1251,treiben::V,скъӕрын,agere
1252,anbinden::V,бабæттын,alligare
1253,anbinden::V,æрбæттын,alligare
1254,füttern::V,холлаг дæттын,nutrire
1255,füttern::V,холлаг æвæрын,nutrire
1256,füttern::V,дарын,nutrire
1257,melken::V,дуцын,mulgere
1258,hacken::V,кæрдын,findere
1259,hacken::V,лыгтæ кæнын,findere
1260,gießen::V,бакалын,rigare
1261,reifen::V,срæгъæд уын,maturescere
1262,reifen::V,сцæттæ уын,maturescere
1263,zubereiten::V,сцӕттӕ кӕнын,apparare
1264,kochen::V,фыцын,coquere
1265,backen::V,фыцын,coquere
1266,braten::V,цурын,torrere
1267,umrühren::V,ахæццæ кæнын,commovere
1268,umrühren::V,азмæнтын,commovere
1269,umrühren::V,астауын,commovere
1270,stricken::V,кæнын,texere
1271,stricken::V,бийын,texere
1272,nähen::V,хуыйын,suere
1273,färben::V,ахорын,tingere
1274,reinigen::V,ссыгъдæг кæнын,purgare
1275,reinigen::V,ныссыгъдæг кæнын,purgare
1276,reinigen::V,ныссæрфын,purgare
1277,waschen::V,ӕхсын,lavare
1278,abwischen::V,сӕрфын,abstergere
1279,spülen::V,æнхъæвзын,perluere
1280,fegen::V,мӕрзын,verrere
1281,kehren::V,мӕрзын,purgare
1282,baden::V,хи найын,lavari
1283,sich waschen::V,хи æхсын,lavari
1284,ausziehen::V,ласын,exuere
1285,anziehen::V,скæнын,induere
1286,sich anziehen::V,дзаума скæнын,vestiri
1287,sich anziehen::V,дарæс скæнын,vestiri
1288,kämmen::V,ныффасын,pectere
1289,kämmen::V,æрфасын,pectere
1290,schmücken::V,фӕлындын,ornare
1291,schmücken::V,фӕлындын,decorare
1292,sagen::V,зæгъын,dicere
1293,sprechen::V,дзурын,fari
1294,reden::V,ныхас кӕнын,loqui
1295,sich unterhalten::V,ныхас кæнын,colloqui
1296,sich unterhalten::V,ныхас кæнын,disputare
1297,fragen::V,фӕрсын,rogare
1298,fragen::V,фӕрсын,quaerere
1299,bitten::V,курын,orare
1300,bitten::V,курын,rogare
1301,erzählen::V,радзурын,narrare
1302,erzählen::V,ратаурæгъ кæнын,narrare
1303,mitteilen::V,фехъусын кæнын,communicare
1304,nennen::V,хонын,appellare
1305,rufen::V,сидын,vocare
1306,prahlen::V,ӕппӕлын,gloriari
1307,übersetzen::V,ратæлмац кæнын,vertere
1308,denken::V,ӕнхъӕлын,cogitare
1309,denken::V,хъуыды кӕнын,cogitare
1310,glauben::V,уырнын,credere
1311,bemerken::V,фенын,animadvertere
1312,erkennen::V,базонын,cognoscere
1313,begreifen::V,ӕмбарын,comprehendere
1314,begreifen::V,бамбарын,comprehendere
1315,lernen::V,ахуыр кӕнын,discere
1316,wissen::V,зонын,scire
1317,sich erinnern an::V,зæрдыл æрлæууын,meminisse
1318,sich erinnern an::V,æрымысын,meminisse
1319,sich erinnern an::V,æрбаймысын,meminisse
1320,sich erinnern an::V,æрхъуыды кæнын,meminisse
1321,vergessen::V,ферох кæнын,oblivisci
1322,vergessen::V,айрох кæнын,oblivisci
1323,messen::V,барын,metiri
1324,zählen::V,нымайын,numerare
1325,rechnen::V,хынцын,reri
1326,rechnen::V,хынцын,calculare
1327,lesen::V,кӕсын,legere
1328,lesen::V,фӕрсын,legere
1329,malen::V,ныв кӕнын,pingere
1330,zeichnen::V,ныв кӕнын,scribere
1331,schreiben::V,фыссын,scribere
1332,besitzen::V,хицау уын,possidere
1333,kaufen::V,балхӕнын,emere
1334,verkaufen::V,уӕй кӕнын,vendere
1335,bezahlen::V,бафидын,pendere
1336,zahlen::V,фидын,solvere
1337,beherrschen::V,æлдариуæг кæнын,regere
1338,beherrschen::V,æлдариуæг кæнын,imperare
1339,ertragen::V,бавзарын,tolerare
1340,ertragen::V,бавзарын,sustinere
1341,Leine::N,,retinaculum
1342,rauschen::V,,crepare
1343,treten::V,,calcare
1344,verstehen::V,,intellegere
