,Concept_ID,zh,ga
844,zwölf::NUM,十二,dó dhéag
845,zwanzig::NUM,二十,fiche
846,dreißig::NUM,三十,tríocha
847,vierzig::NUM,四十,daichead
848,vierzig::NUM,四十,ceathracha
849,fünfzig::NUM,五十,caoga
850,sechzig::NUM,六十,seasca
851,siebzig::NUM,七十,seachtó
852,achtzig::NUM,八十,ochtó
853,neunzig::NUM,九十,nócha
854,hundert::NUM,百,céad
855,tausend::NUM,千,míle
856,und::CNJ,和,agus
857,oder::CNJ,或者,nó
858,stehen::V,站,seas
859,sitzen::V,坐,suigh
860,liegen::V,躺着,luigh
861,hängen::V,挂着,tá crochta
862,werden::V,成为,éirigh
863,passieren::V,发生,tarlaigh
864,beginnen::V,开始,tosaigh
865,enden::V,终止,críochnaigh
866,wechseln::V,变迁,athraigh
867,aufgehen[Sonne]::V,升起,éirigh
868,untergehen[Sonne]::V,下落,fuin
869,untergehen[Sonne]::V,下落,téigh faoi
870,scheinen[Sonne]::V,照射,taitin
871,scheinen[Sonne]::V,照射,soilsigh
872,donnern::V,打雷,tá toirneach ann
873,wehen::V,飘扬,séid
874,strömen::V,流,sil
875,fließen::V,流动,rith
876,fließen::V,流动,snigh
877,sich drehen::V,转动,cas
878,sich drehen::V,转动,imrothlaigh
879,schwanken::V,摇摆,luasc
880,schwingen::V,摇,luasc
881,fallen::V,坠落,tit
882,brennen::V,燃烧,dóigh
883,rauchen::V,冒烟,plúch toite
884,regnen::V,下雨,báistigh
885,regnen::V,下雨,tá ag cur báistí
886,gefrieren::V,结冰,sioc
887,gefrieren::V,结冰,reoigh
888,tauen::V,融化,leáigh
889,tauen::V,融化,coscair
890,schmelzen::V,溶化,leáigh
891,trocknen::V,变干,triomaigh
892,sieden::V,煮,fiuch
893,sieden::V,煮,beirigh
894,faulen::V,腐烂,lobh
895,faulen::V,腐烂,dreoigh
896,verfaulen::V,腐烂,lobh
897,verfaulen::V,腐烂,feoigh
898,reißen::V,撕,bris
899,versinken::V,下沉,téigh síos
900,vergehen::V,流逝,téigh thart
901,erscheinen::V,出现,tar
902,verschwinden::V,消失,imigh
903,sinken::V,下降,tit
904,sinken::V,下降,ísligh
905,abnehmen::V,减少,maolaigh
906,abnehmen::V,减少,laghdaigh
907,zunehmen::V,增加,méadaigh
908,steigen::V,上升,éirigh
909,wachsen::V,生长,fás
910,glänzen::V,发光,lonraigh
911,funkeln::V,闪烁,drithligh
912,lärmen::V,吵闹,tóg callán
913,läuten::V,响,buail
914,klingeln::V,按铃,buail
915,brausen::V,疾驶,búir
916,klingen::V,听起来,tá glór ag
917,bellen::V,吠,amhastraigh
918,heulen::V,嗥,glam
919,blasen::V,吹,séid
920,pfeifen::V,吹口哨,lig fead
921,schreien::V,叫喊,béic
922,schreien::V,叫喊,glaoigh
923,stöhnen::V,呻吟,lig cnead
924,zittern::V,颤抖,crith
925,zittern::V,颤抖,creathnaigh
926,leben::V,生存,mair
927,geboren werden::V,出生,rugadh
928,atmen::V,呼吸,análaigh
929,trinken::V,喝,ól
930,essen::V,吃,ith
931,schlucken::V,咽,slog
932,müde werden::V,疲倦,tuirsigh
933,einschlafen::V,入睡,tit ina chodladh
934,schlafen::V,睡觉,codail
935,aufwachen::V,睡醒,múscail
936,aufstehen::V,起床,éirigh
937,sich erholen::V,休养,lig scíth
938,krank werden::V,生病,éirigh tinn
939,krank sein::V,生病,tá tinn
940,schmerzen::V,疼痛,tá pian i
941,husten::V,咳,déan casacht
942,genesen::V,痊愈,téarnaigh
943,sterben::V,死,éag
944,sterben::V,死,faigh bás
945,umkommen::V,丧命,caill
946,sich bewegen::V,移动,bog
947,sich bewegen::V,移动,gluais
948,sich rühren::V,动弹,corraigh
949,sich erheben::V,站起,seas suas
950,sich setzen::V,坐,suigh
951,hinfallen::V,跌倒,tit
952,laufen::V,步行,siúil
953,schreiten::V,迈步,siúil
954,spazierengehen::V,散步,téigh ag spaisteoireacht
955,eilen::V,急忙,deifrigh
956,eilen::V,急忙,brostaigh
957,sich beeilen::V,赶快,deifrigh
958,sich beeilen::V,赶快,déan deifir
959,sausen::V,疾驰,luathaigh
960,rennen::V,奔跑,rith
961,springen::V,跳,léim
962,klettern::V,攀缘,dreap
963,schaukeln::V,荡秋千,téigh ar an maide corrach
964,kriechen::V,爬行,snámh
965,schwimmen::V,游泳,snámh
966,tauchen::V,潜水,tum
967,rudern::V,划船,iomair
968,rudern::V,划船,rámhaigh
969,fahren::V,行驶,tiomáin
970,fliegen::V,飞,eitil
971,gehen::V,走,téigh
972,weggehen::V,离去,imigh
973,abfahren::V,出发,imigh
974,anhalten::V,停住,stad
975,hineingehen::V,进去,téigh isteach
976,eintreten::V,进入,téigh isteach
977,kommen::V,来,tar
978,ankommen::V,到达,tar
979,zurückkommen::V,回来,fill
980,bleiben::V,停留,fan
981,warten::V,等,fan
982,erwarten::V,等候,tá ag súil le
983,erwarten::V,等候,tá ag dréim le
984,suchen::V,找,lorg
985,finden::V,找到,faigh
986,finden::V,找到,aimsigh
987,versuchen::V,尝试,triail
988,vorbereiten::V,预备,réitigh
989,lieben::V,爱,gráigh
990,mögen::V,喜欢,taitin le
991,mögen::V,喜欢,is maith le
992,lachen::V,笑,gáir
993,weinen::V,哭,goil
994,weinen::V,哭,caoin
995,schimpfen::V,骂,tá ag clamhsán
996,sich ärgern::V,生气,tá corraithe
997,sich fürchten::V,害怕,tá eagla ar
998,fürchten::V,害怕,tá eagla ar
999,fliehen::V,逃走,teith
1000,flüchten::V,逃跑,éalaigh
1001,sehen::V,看,feic
1002,anschauen::V,注视,dearc
1003,anschauen::V,注视,féach ar
1004,ansehen::V,注视,breathnaigh
1005,hören::V,听,cluin
1006,zuhören::V,倾听,éist
1007,probieren::V,尝,bliais
1008,riechen::V,闻,bolaigh
1009,fühlen::V,感到,braith
1010,fühlen::V,感到,mothaigh
1011,scheinen::V,照耀,tá an chuma ar
1012,zu sehen sein::V,可以看到,tá le feiceáil
1013,vernehmen::V,审讯,clois
1014,frieren::V,觉得冷,tá fuar
1015,tun::V,作,déan
1016,können::V,能,féad
1017,können::V,能,is féidir le
1018,wollen::V,要,tá ag iarraidh
1019,anfangen::V,开始,tosaigh
1020,anfangen::V,开始,cuir tús le
1021,beenden::V,结束,críochnaigh
1022,beenden::V,结束,cuir deireadh le
1023,aufhören::V,停止,stad
1024,gelingen::V,成功,éirigh le
1025,geraten::V,陷于,tá deireadh ar
1026,öffnen::V,打开,oscail
1027,schließen::V,关,dún
1028,schließen::V,关,iaigh
1029,stellen::V,放,cuir
1030,setzen::V,放,cuir
1031,setzen::V,放,socraigh
1032,legen::V,摆,cuir
1033,berühren::V,触,teagmhaigh le
1034,verbinden::V,联结,ceangail
1035,bedecken::V,覆盖,clúdaigh
1036,bedecken::V,覆盖,cumhdaigh
1037,aufhängen::V,挂,croch
1038,anzünden::V,点,las
1039,anzünden::V,点,adhain
1040,aufheben::V,拾起,tóg
1041,aufheben::V,拾起,ardaigh
1042,zurücklassen::V,遗留,fág
1043,verlieren::V,丧失,caill
1044,fallen lassen::V,让掉下,lig uait
1045,fallen lassen::V,让掉下,caith uait
1046,machen::V,做,déan
1047,machen::V,做,réitigh
1048,herstellen::V,生产,táirg
1049,bauen::V,建造,tóg
1050,reparieren::V,修理,deisigh
1051,verbessern::V,改进,feabhsaigh
1052,ändern::V,改变,athraigh
1053,graben::V,挖,tochail
1054,beugen::V,弯下,crom
1055,biegen::V,弯,lúb
1056,drehen::V,转动,cas
1057,wenden::V,转动,tiontaigh
1058,umdrehen::V,转动,iompaigh
1059,umdrehen::V,转动,tiontaigh
1060,heben::V,举起,ardaigh
1061,hochheben::V,抬高,tóg
1062,ergreifen::V,抓住,beir ar
1063,halten::V,拿着,coimeád
1064,halten::V,拿着,coinnigh
1065,drücken::V,压,brúigh
1066,schieben::V,推,brúigh
1067,kratzen::V,搔,scríob
1068,lecken::V,舔,ligh
1069,lecken::V,舔,leadhb
1070,beißen::V,咬,bain greim as
1071,abreißen::V,撕下,stróic
1072,abreißen::V,撕下,tarraing
1073,abschneiden::V,切断,scoith
1074,binden::V,捆,ceangail
1075,stecken::V,插,sáigh
1076,brechen::V,断裂,bris
1077,klopfen::V,敲,cnag
1078,hauen::V,揍,buail
1079,kleben::V,粘,gliúáil
1080,reiben::V,摩擦,cuimil
1081,streichen::V,涂,leath
1082,schleifen::V,拖曳,líomh
1083,schneiden::V,切,gearr
1084,rütteln::V,颠簸,croith
1085,schütteln::V,摇动,croith
1086,schwenken::V,摇动,luasc
1087,schütten::V,倒,doirt
1088,füllen::V,填满,líon
1089,einwickeln::V,包,cuach
1090,einwickeln::V,包,clúdaigh
1091,tragen::V,提,iompair
1092,schleppen::V,扛,tarraing
1093,ziehen::V,拉,tarraing
1094,aufbewahren::V,保存,coinnigh
1095,werfen::V,扔,caith
1096,fangen::V,捕捉,ceap
1097,packen::V,抓住,beir ar
1098,verstecken::V,藏,folaigh
1099,verstecken::V,藏,cuir i bhfolach
1100,teilen::V,分,roinn
1101,schicken::V,派遣,seol
1102,bringen::V,带来,beir
1103,bringen::V,带来,tabhair
1104,hinzufügen::V,添加,cuir le
1105,bekommen::V,得到,faigh
1106,erhalten::V,接到,faigh
1107,nehmen::V,拿,tóg
1108,nehmen::V,拿,glac
1109,wählen::V,挑选,pioc
1110,wählen::V,挑选,roghnaigh
1111,auswählen::V,选择,roghnaigh
1112,bewahren::V,保持,caomhnaigh
1113,behindern::V,防碍,cuir bac ar
1114,verderben::V,败坏,mill
1115,beschädigen::V,损坏,loit
1116,beschädigen::V,损坏,déan damáiste do
1117,zerbrechen::V,破碎,bris
1118,zerreißen::V,撕碎,stiall
1119,zerstören::V,毁坏,mill
1120,zerstören::V,毁坏,scrios
1121,verbrennen::V,燃烧,las
1122,verbrennen::V,燃烧,dóigh
1123,geben::V,给,tabhair
1124,reichen::V,递给,sín
1125,reichen::V,递给,cuir
1126,schenken::V,赠送,bronn
1127,schenken::V,赠送,tabhair
1128,versprechen::V,许诺,geall
1129,wünschen::V,祝,guigh
1130,loben::V,表扬,mol
1131,küssen::V,亲,póg
1132,wiegen::V,轻摇,bog
1133,wiegen::V,轻摇,luasc
1134,zudecken::V,盖上,clúdaigh
1135,wecken::V,唤起,dúisigh
1136,zeigen::V,指,taispeáin
1137,führen::V,带领,treoraigh
1138,lehren::V,教,múin
1139,lehren::V,教,teagasc
1140,unterrichten::V,讲课,múin
1141,unterrichten::V,讲课,teagasc
1142,aufziehen::V,抚养,tóg
1143,leiten::V,领导,tá i gceannas ar
1144,antreiben::V,催促,gríosaigh
1145,lassen::V,让,cuir ag
1146,einladen::V,邀请,cuir cuireadh ar
1147,vereinigen::V,统一,aontaigh
1148,besuchen::V,参观,tabhair cuairt ar
1149,treffen::V,会面,cas ar
1150,treffen::V,会面,buail le
1151,sich versammeln::V,聚集,bailigh
1152,sich versammeln::V,聚集,cruinnigh
1153,spielen::V,玩,imir
1154,spielen::V,玩,tá ag spraoi
1155,singen::V,唱歌,can
1156,tanzen::V,跳舞,rinc
1157,tanzen::V,跳舞,damhsaigh
1158,sich trennen::V,分别,scar
1159,verlassen::V,离开,fág
1160,retten::V,救,tarrtháil
1161,bewachen::V,守卫,cosain
1162,bewachen::V,守卫,gardáil
1163,schützen::V,保护,cosain
1164,verteidigen::V,保卫,cosain
1165,sich schlagen::V,打架,tá ag bruíon
1166,schießen::V,射击,caith
1167,schießen::V,射击,scaoil
1168,siegen::V,获胜,bain
1169,siegen::V,获胜,buaigh
1170,ärgern::V,激怒,cuir isteach ar
1171,schlagen::V,打,buail
1172,treten::V,踢,ciceáil
1173,stechen::V,刺,sáigh
1174,stoßen::V,撞,brúigh
1175,stoßen::V,撞,soncáil
1176,stehlen::V,盗窃,goid
1177,stören::V,干扰,cuir isteach ar
1178,belästigen::V,打搅,cuir as do
1179,verbergen::V,隐藏,ceil
1180,täuschen::V,欺骗,cuir dallamullóg ar
1181,betrügen::V,欺骗,déan calaois ar
1182,töten::V,杀,maraigh
1183,wohnen::V,居住,cuir faoi
1184,wohnen::V,居住,tá ina chónaí
1185,arbeiten::V,工作,oibrigh
1186,sammeln::V,收集,bailigh
1187,sammeln::V,收集,cruinnigh
1188,pflücken::V,采,pioc
1189,jagen::V,打猎,seilg
1190,fischen::V,捕鱼,iasc
1191,fassen::V,捉住,beir ar
1192,hüten::V,守护,aoirigh
1193,treiben::V,漂,seol
1194,treiben::V,漂,tiomáin
1195,anbinden::V,拴,ceangail
1196,füttern::V,喂,cothaigh
1197,füttern::V,喂,beathaigh
1198,melken::V,挤奶,bligh
1199,melken::V,挤奶,crúigh
1200,hacken::V,剁细,gearr
1201,gießen::V,浇,uiscigh
1202,reifen::V,成熟,aibigh
1203,kochen::V,煮,bruith
1204,kochen::V,煮,beirigh
1205,backen::V,烤,bácáil
1206,braten::V,煎,róst
1207,braten::V,煎,frioch
1208,umrühren::V,搅拌,measc
1209,stricken::V,织,cniotáil
1210,nähen::V,缝,fuaigh
1211,färben::V,染色,dathaigh
1212,reinigen::V,清洁,glan
1213,waschen::V,洗,nigh
1214,abwischen::V,擦掉,glan
1215,spülen::V,清洗,sruthlaigh
1216,fegen::V,扫,scuab
1217,kehren::V,打扫,scuab
1218,baden::V,给...洗澡,folc
1219,sich waschen::V,洗澡,nigh é féin
1220,ausziehen::V,脱,bain de
1221,anziehen::V,穿,cuir ar
1222,sich anziehen::V,穿衣,gléas é féin
1223,kämmen::V,梳,cíor
1224,schmücken::V,装饰,maisigh
1225,sagen::V,说,abair
1226,sprechen::V,说,labhair
1227,reden::V,讲,caintigh
1228,sich unterhalten::V,聊天,caintigh
1229,sich unterhalten::V,聊天,tá ag comhrá
1230,fragen::V,问,fiafraigh
1231,fragen::V,问,cuir ceist
1232,bitten::V,请,iarr
1233,erzählen::V,叙述,inis
1234,erzählen::V,叙述,eachtraigh
1235,mitteilen::V,通知,aithris
1236,mitteilen::V,通知,cuir in iúl
1237,nennen::V,叫做,ainmnigh
1238,rufen::V,叫,glaoigh
1239,prahlen::V,吹牛,maígh
1240,übersetzen::V,翻译,aistrigh
1241,denken::V,想,síl
1242,denken::V,想,ceap
1243,glauben::V,以为,creid
1244,bemerken::V,发觉,tabhair faoi deara
1245,erkennen::V,识别,aithin
1246,begreifen::V,理解,tuig
1247,verstehen::V,明白,tuig
1248,lernen::V,学,foghlaim
1249,wissen::V,知道,tá a fhios ag
1250,sich erinnern an::V,回忆,cuimhnigh ar
1251,sich erinnern an::V,回忆,is cuimhne ar
1252,vergessen::V,忘记,dearmad
1253,messen::V,测量,tomhais
1254,zählen::V,数,cuntais
1255,rechnen::V,计算,ríomh
1256,rechnen::V,计算,áirigh
1257,lesen::V,读,léigh
1258,malen::V,画,péinteáil
1259,zeichnen::V,绘制,línigh
1260,zeichnen::V,绘制,tarraing
1261,schreiben::V,写,scríobh
1262,besitzen::V,占有,is le
1263,kaufen::V,买,ceannaigh
1264,verkaufen::V,卖,díol
1265,bezahlen::V,付钱,íoc as
1266,zahlen::V,支付,íoc
1267,beherrschen::V,统治,rialaigh
1268,ertragen::V,忍耐,seas
1269,ertragen::V,忍耐,fulaing
1270,ertragen::V,忍耐,foighnigh
1271,vergebens::ADV,,amú
1272,vergebens::ADV,,in aisce
1273,klirren::V,,cling
1274,rauschen::V,,tá ag siosarnach
1275,rühren::V,,téigh i bhfeidhm ar
1276,zubereiten::V,,cócaráil
