,Concept_ID,hi,sq
754,Pfad::N,पगडंडी,ravë
755,Pfad::N,पगडंडी,shteg
756,Weg::N,मार्ग,udhë
757,Weg::N,मार्ग,shteg
758,Straße::N,राह,rrugë
759,Straße::N,रास्ता,rrugë
760,Dorf::N,गाँव,fshat
761,Dorf::N,गाँव,katund
762,Dorf::N,ग्राम,fshat
763,Dorf::N,ग्राम,katund
764,Stadt::N,शहर,qytet
765,Brief::N,ख़त,letër
766,Brief::N,पत्र,letër
767,Brief::N,चिट्ठी,letër
768,Buch::N,किताब,libër
769,Buch::N,पुस्तक,libër
770,Buchstabe::N,अक्षर,shkronjë
771,Zeitung::N,अख़बार,gazetë
772,Zeitung::N,समाचार-पत्र,gazetë
773,Leben::N,जीवन,jetë
774,Leben::N,ज़िंदगी,jetë
775,Tod::N,मौत,mortje
776,Tod::N,मृत्यु,mortje
777,Grab::N,क़ब्र,varr
778,Kirche::N,चर्च,kishë
779,Kirche::N,गिरजा,kishë
780,Sünde::N,पाप,mëkat
781,Sünde::N,पाप,gjynah
782,Sünde::N,गुनाह,mëkat
783,Sünde::N,गुनाह,gjynah
784,Gott::N,देव,hy
785,Gott::N,देव,zot
786,Gott::N,ईश्वर,hy
787,Gott::N,ईश्वर,zot
788,Arbeiter::N,मज़दूर,punëtor
789,Chef::N,अध्यक्ष,shef
790,Chef::N,अध्यक्ष,drejtues
791,Meister::N,शिल्पज्ञ,mjeshtër
792,Arzt::N,वैद्य,mjek
793,Arzt::N,वैद्य,doktor
794,Arzt::N,डॉक्टर,mjek
795,Arzt::N,डॉक्टर,doktor
796,Arzt::N,चिकित्सक,mjek
797,Arzt::N,चिकित्सक,doktor
798,Lehrer::N,शिक्षक,mësues
799,Lehrer::N,शिक्षक,arsimtar
800,Lehrer::N,अध्यापक,mësues
801,Lehrer::N,अध्यापक,arsimtar
802,Geld::N,धन,para
803,Geld::N,धन,holla
804,Geld::N,पैसा,para
805,Geld::N,पैसा,holla
806,Geschäft::N,सौदा,ujdi
807,Geschäft::N,सौदा,biznes
808,Geschäft::N,व्यापार,ujdi
809,Geschäft::N,व्यापार,biznes
810,Laden::N,दुकान,dyqan
811,Preis::N,दाम,çmim
812,Preis::N,मूल्य,çmim
813,Ware::N,माल,mall
814,Ware::N,पण्य,mall
815,Nutzen::N,लाभ,dobi
816,Nutzen::N,लाभ,leverdi
817,Nutzen::N,फ़ायदा,dobi
818,Nutzen::N,फ़ायदा,leverdi
819,Reichtum::N,धन,kamje
820,Reichtum::N,धन,pasuri
821,Reichtum::N,दौलत,kamje
822,Reichtum::N,दौलत,pasuri
823,Welt::N,विश्व,botë
824,Welt::N,दुनिया,botë
825,Land::N,देश,vend
826,Land::N,मुल्क,vend
827,Staat::N,राज्य,shtet
828,Staat::N,राष्ट्र,shtet
829,König::N,राजा,mbret
830,König::N,बादशाह,mbret
831,Macht::N,शासन,fuqi
832,Macht::N,शासन,pushtet
833,Macht::N,सत्ता,fuqi
834,Macht::N,सत्ता,pushtet
835,Grenze::N,सरहद,kufi
836,Krieg::N,जंग,luftë
837,Krieg::N,युद्ध,luftë
838,Feind::N,शत्रु,armik
839,Feind::N,दुश्मन,armik
840,Gewalt::N,हिंसा,dhunë
841,Kampf::N,लड़ाई,luftim
842,Kampf::N,संघर्ष,luftim
843,Bogen[Waffe]::N,कमान,hark
844,Pfeil::N,बान,shigjetë
845,Gewehr::N,बंदूक़,pushkë
846,Fehler::N,भूल,gafë
847,Fehler::N,भूल,gabim
848,Fehler::N,ग़लती,gafë
849,Fehler::N,ग़लती,gabim
850,Lüge::N,झूठ,gënjeshtër
851,Lüge::N,असत्य,gënjeshtër
852,Schaden::N,हानि,dëm
853,Schaden::N,हानि,zarar
854,Schaden::N,नुक़सान,dëm
855,Schaden::N,नुक़सान,zarar
856,Unglück::N,मुसीबत,fatkeqësi
857,Unglück::N,विपात्ति,fatkeqësi
858,Schuld::N,दोष,faj
859,Schuld::N,क़सूर,faj
860,Alter::N,आयु,moshë
861,Alter::N,उम्र,moshë
862,Schluss::N,अंत,fund
863,Schluss::N,समाप्ति,fund
864,Zeit::N,काल,kohë
865,Zeit::N,वक़्त,kohë
866,Tag::N,दिन,ditë
867,Tag::N,रोज़,ditë
868,Morgen::N,सुबह,mëngjes
869,Mittag::N,दोपहर,mesditë
870,Mittag::N,मध्याह्न,mesditë
871,Abend::N,शाम,mbrëmje
872,Abend::N,संध्या,mbrëmje
873,Nacht::N,रात,natë
874,Nacht::N,रात्रि,natë
875,Woche::N,हफ़्ता,javë
876,Monat::N,मास,muaj
877,Monat::N,महीना,muaj
878,Jahr::N,बरस,vit
879,Jahr::N,वर्ष,vit
880,Frühling::N,वसंत,pranverë
881,Sommer::N,गरमी,verë
882,Sommer::N,ग्रीष्म,verë
883,Herbst::N,शरत्,vjeshtë
884,Herbst::N,पतझड़,vjeshtë
885,Winter::N,जाड़ा,dimër
886,Winter::N,सर्दियाँ,dimër
887,Januar::N,जनवरी,janar
888,Februar::N,फ़रवरी,shkurt
889,März::N,मार्च,mars
890,April::N,अप्रैल,prill
891,Mai::N,मई,maj
892,Juni::N,जून,qershor
893,Juli::N,जुलाई,korrik
894,August::N,अगस्त,gusht
895,September::N,सितंबर,shtator
896,Oktober::N,अक्तूबर,tetor
897,November::N,नवंबर,nëntor
898,Dezember::N,दिसंबर,dhjetor
899,Montag::N,पीर,hënë
900,Montag::N,सोमवार,hënë
901,Dienstag::N,मंगलवार,martë
902,Mittwoch::N,बुधवार,mërkurë
903,Donnerstag::N,गुरुवार,enjte
904,Donnerstag::N,बृहस्पतिवार,enjte
905,Freitag::N,शुक्रवार,premte
906,Samstag::N,सनीचर,shtunë
907,Samstag::N,शनिवार,shtunë
908,Sonntag::N,इतवार,diel
909,Sonntag::N,रविवार,diel
910,groß::A,बड़ा,madh
911,klein::A,कम,vogël
912,klein::A,छोटा,vogël
913,lang::A,लंबा,gjatë
914,lang::A,दीर्घ,gjatë
915,kurz::A,लधु,shkurtër
916,kurz::A,छोटा,shkurtër
917,breit::A,चौड़ा,gjerë
918,schmal::A,तंग,ngushtë
919,schmal::A,सँकरा,ngushtë
920,dicht::A,सघन,dendur
921,dick[Gegenstand]::A,मोटा,trashë
922,dünn::A,महीन,hollë
923,dünn::A,बारीक,hollë
924,fein::A,कोमल,imët
925,fein::A,सूक्ष्म,imët
926,fest::A,दृढ़,fortë
927,fest::A,मज़बूत,fortë
928,flach::A,चपटा,sheshtë
929,glatt::A,चौरस,rrafshët
930,glatt::A,चिकना,rrafshët
931,hart::A,कठोर,fortë
932,hart::A,सख़्त,fortë
933,weich::A,नरम,butë
934,weich::A,मुलायम,butë
935,rund::A,गोल,rrumbullakët
936,rund::A,वर्तुल,rrumbullakët
937,spitz::A,नुकीला,majëmprehtë
938,scharf::A,पैना,mprehtë
939,stumpf::A,भोथरा,topitur
940,schwer::A,भारी,rëndë
941,schwer::A,वज़नी,rëndë
942,schön::A,सुंदर,bukur
943,heiß::A,उष्ण,nxehtë
944,warm::A,गरम,ngrohtë
945,kalt::A,सर्द,ftohtë
946,kühl::A,ठंडा,freskët
947,frisch::A,तर,pastër
948,frisch::A,ताज़ा,pastër
949,feucht::A,नम,lagësht
950,feucht::A,भीगा,lagësht
951,nass::A,गीला,lagur
952,trocken::A,सूखा,thatë
953,trocken::A,ख़ुश्क,thatë
954,voll::A,भरा,plotë
955,voll::A,पूरा,plotë
956,leer::A,ख़ाली,bosh
957,leer::A,ख़ाली,zbrazët
958,offen::A,खुला,hapur
959,geschlossen::A,बंद,mbyllur
960,sauber::A,साफ़,dëlirë
961,sauber::A,सुथरा,dëlirë
962,schmutzig::A,गंदा,ndyrë
963,roh::A,कच्चा,gjallë
964,reif::A,पक्व,arrirë
965,reif::A,पक्का,arrirë
966,lecker::A,मज़ेदार,shijshëm
967,lecker::A,स्वादिष्ट,shijshëm
968,süß::A,मीठा,ëmbël
969,bitter::A,कटु,hidhur
970,bitter::A,कड़वा,hidhur
971,sauer::A,खट्टा,thartë
972,hell::A,रोशन,me dritë
973,dunkel::A,अँधेरा,errët
974,schwarz::A,काला,i zi
975,schwarz::A,स्याह,i zi
976,weiß::A,सफ़ेद,bardhë
977,rot::A,लाल,kuq
978,rot::A,सुर्ख़,kuq
979,gelb::A,पीला,verdhë
980,gelb::A,ज़र्द,verdhë
981,blau::A,नीला,blu
982,blau::A,नीला,kaltër
983,blau::A,आसमानी,blu
984,blau::A,आसमानी,kaltër
985,grün::A,हरा,blertë
986,grün::A,हरा,gjelbër
987,grau::A,धूसर,hirtë
988,grau::A,धूसर,bojë hiri
989,bunt::A,रंगीन,shumëngjyrëshëm
990,bunt::A,बहुरंगा,shumëngjyrëshëm
991,billig::A,सस्ता,lirë
992,teuer::A,महँगा,shtrenjtë
993,wertvoll::A,क़ीमती,çmuar
994,wertvoll::A,क़ीमती,vlershëm
995,wertvoll::A,मूल्यवान्,çmuar
996,wertvoll::A,मूल्यवान्,vlershëm
997,blind::A,अंधा,qorr
998,blind::A,अंधा,verbër
999,taub::A,बहरा,shurdhër
1000,kräftig::A,ताक़तवर,fuqishëm
1001,kräftig::A,शक्तिशाली,fuqishëm
1002,stark::A,प्रबल,fortë
1003,stark::A,बलवान्,fortë
1004,schwach::A,कमज़ोर,dobët
1005,fett::A,मोटा,dhjamur
1006,fett::A,मांसल,dhjamur
1007,schlank::A,पतला,hollë
1008,schlank::A,छरहरा,hollë
1009,hübsch::A,सुंदर,bukur
1010,hübsch::A,सुंदर,hijshëm
1011,hübsch::A,ख़ूबसूरत,bukur
1012,hübsch::A,ख़ूबसूरत,hijshëm
1013,böse::A,पापी,keq
1014,böse::A,दुष्ट,keq
1015,dumm::A,मूर्ख,teveqel
1016,dumm::A,बुद्धू,teveqel
1017,faul::A,आलसी,dembel
1018,faul::A,सुस्त,dembel
1019,fleißig::A,मेहनती,zellshëm
1020,fleißig::A,परिश्रमी,zellshëm
1021,geizig::A,कृपण,kurnac
1022,geizig::A,कृपण,dorështrënguar
1023,geizig::A,कंजूस,kurnac
1024,geizig::A,कंजूस,dorështrënguar
1025,klug::A,समझदार,mençur
1026,klug::A,होशियार,mençur
1027,klug::A,अक़्लमंद,mençur
1028,geschickt::A,किशल,aftë
1029,lieb::A,प्रिय,dashur
1030,lieb::A,प्यारा,dashur
1031,lustig::A,हँसमुख,gëzuar
1032,lustig::A,ख़ुशदिल,gëzuar
1033,sanft::A,नम्र,butë
1034,hungrig::A,भूखा,uritur
1035,krank::A,बीमार,sëmurë
1036,krank::A,अस्वस्थ,sëmurë
1037,nackt::A,नग्न,lakuriq
1038,nackt::A,नग्न,zhveshur
1039,traurig::A,उदास,trishtuar
1040,traurig::A,रंजीदा,trishtuar
1041,lebendig::A,जीता,gjallë
1042,lebendig::A,ज़िंदा,gjallë
1043,gut::A,अच्छा,mirë
1044,schlecht::A,बुरा,keq
1045,schlecht::A,ख़राब,keq
1046,richtig::A,ठीक,drejtë
1047,schlimm::A,बुरा,keq
1048,schlimm::A,अप्रिय,keq
1049,wahr::A,सच,vërtetë
1050,alt::A,पुराना,vjetër
1051,neu::A,नया,i ri
1052,ehemalig::A,भूतपूर्व,dikurshëm
1053,alt[Lebewesen]::A,बूढ़ा,plak
1054,alt[Lebewesen]::A,वृद्ध,plak
1055,jung::A,जवान,i ri
1056,arm::A,ग़रीब,varfër
1057,arm::A,ग़रीब,vobektë
1058,reich::A,धनी,pasur
1059,reich::A,अमीर,pasur
1060,bekannt::A,मालूम,njohur
1061,berühmt::A,मशहूर,famshëm
1062,berühmt::A,प्रसिद्ध,famshëm
1063,fremd::A,विदेशी,huaj
1064,fremd::A,अपरिचित,huaj
1065,verschieden::A,अलग,ndryshëm
1066,verschieden::A,भिन्न,ndryshëm
1067,nah::A,नज़दीकी,afërt
1068,fern::A,दूर,largët
1069,fern::A,दूरस्थ,largët
1070,linker::A,बायाँ,majtë
1071,rechter::A,दायाँ,djathtë
1072,rechter::A,दाहिना,djathtë
1073,anderer::A,अन्य,tjetër
1074,anderer::A,दूसरा,tjetër
1075,erster::A,पहला,parë
1076,erster::A,प्रथम,parë
1077,zweiter::A,दूसरा,dytë
1078,zweiter::A,द्वितीय,dytë
1079,dritter::A,तीसरा,i tretë
1080,letzter::A,अंतिम,fundit
1081,letzter::A,आख़िरी,fundit
1082,allein::ADV,तनहा,vetëm
1083,allein::ADV,अकेले,vetëm
1084,auf einmal::ADV,वक़्त में,njëkohësisht
1085,zusammen::ADV,एक साथ,bashkë
1086,zusammen::ADV,एक साथ,së bashku
1087,zusammen::ADV,साथ साथ,bashkë
1088,zusammen::ADV,साथ साथ,së bashku
1089,lange::ADV,देर तक,për një kohë të gjatë
1090,plötzlich::ADV,सहसा,befas
1091,plötzlich::ADV,अचानक,befas
1092,sofort::ADV,तुरंत,menjëherë
1093,sofort::ADV,तुरंत,aty për aty
1094,später::ADV,बाद को,më vonë
1095,später::ADV,बाद में,më vonë
1096,jetzt::ADV,अब,tash
1097,jetzt::ADV,अभी,tash
1098,heute::ADV,आज,sot
1099,morgen::ADV,कल,nesër
1100,bald::ADV,जल्दी,shpejt
1101,bald::ADV,जल्दी,së shpejti
1102,dann::ADV,तब,pastaj
1103,gestern::ADV,कल,dje
1104,einst::ADV,एक दिन,dikur
1105,einst::ADV,पहले कभी,dikur
1106,damals::ADV,उस समय,atëherë
1107,damals::ADV,उन दिनों,atëherë
1108,danach::ADV,इसके बाद,mandej
1109,danach::ADV,इसके पश्चात्,mandej
1110,vorher::ADV,पहले,më parë
1111,vorher::ADV,पेशतर,më parë
1112,zuerst::ADV,पहले,së pari
1113,einmal::ADV,एक बार,njëherë
1114,einmal::ADV,एक दफ़ा,njëherë
1115,manchmal::ADV,कभी कभी,nganjëherë
1116,oft::ADV,अक्सर,shpesh
1117,immer::ADV,सदा,përherë
1118,immer::ADV,सदा,gjithnjë
1119,immer::ADV,हमेशा,përherë
1120,immer::ADV,हमेशा,gjithnjë
1121,niemals::ADV,कभी नहीं,kurrë
1122,niemals::ADV,कभी नहीं,asnjëherë
1123,niemals::ADV,कदापि नहीं,kurrë
1124,niemals::ADV,कदापि नहीं,asnjëherë
1125,hier::ADV,इधर,këtu
1126,hier::ADV,यहाँ,këtu
1127,hierhin::ADV,इधर को,knej
1128,hierhin::ADV,यहाँ को,knej
1129,von hier::ADV,यहाँ से,që këtej
1130,von hier::ADV,यहाँ से,prej këtej
1131,dort::ADV,उधर,aty
1132,dort::ADV,उधर,atje
1133,dort::ADV,वहाँ,aty
1134,dort::ADV,वहाँ,atje
1135,dorthin::ADV,उधर को,anej
1136,dorthin::ADV,वहाँ को,anej
1137,geradeaus::ADV,सीधे,drejt
1138,vorwärts::ADV,आगे,mbroth
1139,vorwärts::ADV,आगे,përpara
1140,vorwärts::ADV,आगे को,mbroth
1141,vorwärts::ADV,आगे को,përpara
1142,rückwärts::ADV,पीछे को,mbrapsht
1143,zurück::ADV,वापस,prapa
1144,zurück::ADV,वापस,mbrapsht
1145,unten::ADV,नीचे,poshtë
1146,hinab::ADV,नीचे को,përposh
1147,oben::ADV,ऊपर,lart
1148,oben::ADV,ऊपर,sipër
1149,hinauf::ADV,ऊपर को,lart
1150,hinauf::ADV,ऊपर को,përpjetë
1151,überall::ADV,हर जगह,kudo
1152,überall::ADV,हर स्थान,kudo
1153,nicht::ADV,न,s'
1154,nicht::ADV,न,nuk
1155,nicht::ADV,नहीं,s'
1156,nicht::ADV,नहीं,nuk
1157,ein wenig::ADV,कुछ,një tis
1158,ein wenig::ADV,ज़रा,një tis
1159,ein wenig::ADV,थोड़ा,një tis
1160,kaum::ADV,लगभग नहीं,mezi
1161,kaum::ADV,बराबर नहीं,mezi
1162,sehr::ADV,बहुत,fort
1163,sehr::ADV,बहुत,shumë
1164,so::ADV,ऐसा,ashtu
1165,so::ADV,ऐसा,kështu
1166,noch::ADV,अभी तक,ende
1167,noch::ADV,अभी तक,akoma
1168,nur::ADV,केवल,vetëm
1169,nur::ADV,सिर्फ़,vetëm
1170,schon::ADV,चुकना,tashmë
1171,wieder::ADV,फिर,përsëri
1172,wieder::ADV,दुबारा,përsëri
1173,vergebens::ADV,व्यर्थ,kot
1174,vor::PRP,के आगे,para
1175,vor::PRP,के सामने,para
1176,hinter::PRP,के पीछे,prapa
1177,hinter::PRP,के पीछे,mbrapa
1178,unter::PRP,के तले,nën
1179,unter::PRP,के नीचे,nën
1180,durch::PRP,के पार,nëpër
1181,neben::PRP,के पास,pranë
1182,neben::PRP,के पास,përbri
1183,neben::PRP,की बग़ल में,pranë
1184,neben::PRP,की बग़ल में,përbri
1185,zwischen::PRP,के बीच,midis
1186,zwischen::PRP,के बीच,ndërmjet
1187,wegen::PRP,के कारण,për
1188,wegen::PRP,की वजह से,për
1189,dies::PRN,यह,ky
1190,das::PRN,वह,ky
1191,alles::PRN,सब,gjithçka
1192,alles::PRN,सब कुछ,gjithçka
1193,ich::PRN,मैं,unë
1194,du::PRN,तू,ti
1195,er::PRN,यह,ai
1196,wir::PRN,हम,ne
1197,ihr::PRN,तुम,ju
1198,sie::PRN,ये,ata
1199,was::FPRN,क्या,ç'
1200,was::FPRN,क्या,çfarë
1201,wer::FPRN,कौन,kush
1202,wo::FADV,किधर,ku
1203,wohin::FADV,किधर,për ku
1204,wie::FADV,कैसे,si
1205,warum::FADV,क्यों,pse
1206,warum::FADV,क्यों,përse
1207,wieviel::FNUM,कितना,sa
1208,eins::NUM,एक,një
1209,zwei::NUM,दो,dy
1210,drei::NUM,तीन,tre
1211,vier::NUM,चार,katër
1212,fünf::NUM,पाँच,pesë
1213,sechs::NUM,छह,gjashtë
1214,sieben::NUM,सात,shtatë
1215,acht::NUM,आठ,tetë
1216,neun::NUM,नौ,nëntë
1217,zehn::NUM,दस,dhjetë
1218,elf::NUM,ग्यारह,njëmbëdhjetë
1219,zwölf::NUM,बारह,dymbëdhjetë
1220,zwanzig::NUM,बीस,njëzet
1221,dreißig::NUM,तीस,tridhjetë
1222,vierzig::NUM,चालीस,dyzet
1223,fünfzig::NUM,पचास,pesëdhjetë
1224,sechzig::NUM,साठ,gjashtëdhjetë
1225,siebzig::NUM,सत्तर,shtatëdhjetë
1226,achtzig::NUM,अस्सी,tetëdhjetë
1227,neunzig::NUM,नव्वे,nëntëdhjetë
1228,hundert::NUM,सौ,qind
1229,tausend::NUM,हज़ार,mijë
1230,und::CNJ,और,e
1231,und::CNJ,और,dhe
1232,oder::CNJ,या,a
1233,oder::CNJ,या,apo
1234,stehen::V,खड़ा होना,rri
1235,sitzen::V,बैठना,rri
1236,liegen::V,लेटना,rri shtrirë
1237,hängen::V,लटकना,varem
1238,werden::V,बनना,bëhem
1239,passieren::V,होना,ndodh
1240,beginnen::V,आरंभ होना,filloj
1241,beginnen::V,प्रारंभ होना,filloj
1242,enden::V,अंत होना,përfundoj
1243,enden::V,ख़तम होना,përfundoj
1244,wechseln::V,बदलना,ndërroj
1245,aufgehen[Sonne]::V,चढ़ना,hapem
1246,aufgehen[Sonne]::V,उदित होना,hapem
1247,untergehen[Sonne]::V,अस्त हो जाना,hyj
1248,untergehen[Sonne]::V,अस्त हो जाना,perëndoj
1249,scheinen[Sonne]::V,रोशनी देना,ndriçoj
1250,donnern::V,गरजना,gjëmoj
1251,donnern::V,गरजना,bubulloj
1252,wehen::V,चलना,fryj
1253,strömen::V,बहना,derdh
1254,strömen::V,प्रवाहित होना,derdh
1255,fließen::V,बहना,rrjedh
1256,fließen::V,प्रवाहित होना,rrjedh
1257,sich drehen::V,घूमना,rrotullohem
1258,schwanken::V,हिलना,dyzoj
1259,schwingen::V,हिलना,dridhem
1260,fallen::V,गिरना,bie
1261,brennen::V,जलना,digjem
1262,rauchen::V,धुआँ उड़ाना,nxjerr tym
1263,regnen::V,बरसना,bie shi
1264,gefrieren::V,जमना,ngrij
1265,tauen::V,गलना,shkrij
1266,tauen::V,पिघलना,shkrij
1267,schmelzen::V,गलना,shkrij
1268,schmelzen::V,पिघलना,shkrij
1269,trocknen::V,सूखना,thaj
1270,sieden::V,उबलना,ziej
1271,faulen::V,गलना,kalbem
1272,faulen::V,गलना,prishem
1273,faulen::V,सड़ना,kalbem
1274,faulen::V,सड़ना,prishem
1275,verfaulen::V,गलना,kalbem
1276,verfaulen::V,सड़ना,kalbem
1277,reißen::V,फटना,grisem
1278,reißen::V,फटना,shqyhem
1279,versinken::V,डूबना,humboj
1280,vergehen::V,बीतना,kaloj
1281,vergehen::V,गुज़रना,kaloj
1282,erscheinen::V,दिखाई देना,dukem
1283,verschwinden::V,ग़ायब होना,zhdukem
1284,sinken::V,घटना,ulem
1285,sinken::V,उतरना,ulem
1286,abnehmen::V,घटना,pakësohem
1287,abnehmen::V,घटना,zvogëlohem
1288,zunehmen::V,बढ़ना,shtohem
1289,steigen::V,बढ़ना,rritem
1290,wachsen::V,उगना,rritem
1291,glänzen::V,चमकना,vezulloj
1292,funkeln::V,जगमगाना,xixoj
1293,funkeln::V,जगमगाना,xixëlloj
1294,funkeln::V,टिमटिमाना,xixoj
1295,funkeln::V,टिमटिमाना,xixëlloj
1296,lärmen::V,शोर मचाना,oshtij
1297,lärmen::V,शोर मचाना,zhurmoj
1298,läuten::V,बजना,bie
1299,klingeln::V,बजना,i bie ziles
1300,klirren::V,झनझनाना,kërcëlloj
1301,brausen::V,साँय-साँय करना,gjëmoj
1302,rauschen::V,सरसराना,fëshfërij
1303,klingen::V,बजना,tingëlloj
1304,bellen::V,भौंकना,leh
1305,heulen::V,गुर्राना,ulërij
1306,blasen::V,फूँकना,fryj
1307,pfeifen::V,सीटी देना,fishkëllej
1308,schreien::V,चिल्लाना,bërtas
1309,stöhnen::V,कराहना,rënkoj
1310,stöhnen::V,आहें भरना,rënkoj
1311,zittern::V,काँपना,trembem
1312,leben::V,जीना,rroj
1313,leben::V,जीना,jetoj
1314,geboren werden::V,पैदा होना,lind
1315,atmen::V,साँस लेना,marr frymë
1316,trinken::V,पीना,pi
1317,essen::V,खाना,ha
1318,schlucken::V,निगलना,gëlltis
1319,schlucken::V,निगलना,kapërdij
1320,müde werden::V,थकना,lodhem
1321,müde werden::V,उकताना,lodhem
1322,einschlafen::V,सो जाना,bie të fle
1323,schlafen::V,सोना,fle
1324,aufwachen::V,जागना,zgjohem
1325,aufstehen::V,उठना,çohem
1326,aufstehen::V,उठना,ngrihem
1327,sich erholen::V,सुस्ताना,qetësohem
1328,sich erholen::V,सुस्ताना,shtendosem
1329,sich erholen::V,आराम करना,qetësohem
1330,sich erholen::V,आराम करना,shtendosem
1331,krank werden::V,बीमार पड़ना,bie i sëmurë
1332,krank sein::V,बीमार होना,jam i sëmurë
1333,schmerzen::V,दुखना,dhemb
1334,schmerzen::V,दर्द करना,dhemb
1335,husten::V,खाँसना,kollitem
1336,genesen::V,ठीक हो जाना,shërohem
1337,genesen::V,स्वस्थ हो जाना,shërohem
1338,sterben::V,मरना,vdes
1339,umkommen::V,मरना,vdes
1340,umkommen::V,मरना,mbaroj
1341,sich bewegen::V,चलना,shkundem
1342,sich bewegen::V,हिलना,shkundem
1343,sich rühren::V,हिलना,lëviz
1344,sich erheben::V,उठना,ngrihem
1345,sich setzen::V,बैठना,ulem
1346,hinfallen::V,गिरना,gremisem
1347,laufen::V,चलना,eci
1348,schreiten::V,क़दम जाना,çapem
1349,spazierengehen::V,सैर करना,shëtis
1350,eilen::V,तेज़ी से जाना,ngas
1351,eilen::V,शीघ्रता से चलना,ngas
1352,sich beeilen::V,जल्दी करना,nxitoj
1353,sich beeilen::V,शीघ्रता करना,nxitoj
1354,sausen::V,बड़ी तेज़ी से चलना,eci shpejt
1355,rennen::V,भागना,vrapoj
1356,rennen::V,दौड़ना,vrapoj
1357,springen::V,उछलना,kërcej
1358,klettern::V,चढ़ना,hipi
1359,schaukeln::V,झूलना,kolovitem
1360,kriechen::V,रेंगना,zvarritem
1361,schwimmen::V,तैरना,notoj
1362,tauchen::V,डूबना,zhytem
1363,rudern::V,खेना,vozis
1364,rudern::V,चप्पू चलाना,vozis
1365,fahren::V,चलना,shkoj
1366,fahren::V,यात्रा करना,shkoj
1367,fliegen::V,उड़ना,fluturoj
1368,gehen::V,जाना,eci
1369,gehen::V,जाना,shkoj
1370,weggehen::V,चला जाना,vete
1371,weggehen::V,बाहर जाना,vete
1372,abfahren::V,छूटना,nisem
1373,abfahren::V,रवाना होना,nisem
1374,anhalten::V,रुकना,ndalem
1375,anhalten::V,खड़ा होना,ndalem
1376,hineingehen::V,घुसना,futem
1377,hineingehen::V,अंदर जाना,futem
1378,eintreten::V,प्रवेश करना,hyj
1379,kommen::V,आना,vij
1380,ankommen::V,पहुँचना,arrij
1381,ankommen::V,पहुँचना,mbërrij
1382,zurückkommen::V,लौटना,kthehem
1383,zurückkommen::V,वापस आना,kthehem
1384,bleiben::V,रहना,mbetem
1385,bleiben::V,रहना,qëndroj
1386,bleiben::V,रुकना,mbetem
1387,bleiben::V,रुकना,qëndroj
1388,warten::V,इंतज़ार करना,pres
1389,erwarten::V,प्रतीक्षा करना,pres
1390,suchen::V,ढूँढ़ना,kërkoj
1391,finden::V,पाना,gjej
1392,finden::V,ढूँढ़ निकालना,gjej
1393,versuchen::V,कोशिश करना,mundohem
1394,vorbereiten::V,तैयार करना,përgatis
1395,lieben::V,प्यार करना,dashuroj
1396,mögen::V,पसंद होना,dua
1397,lachen::V,हँसना,qesh
1398,rühren::V,छूना,mallëngjej
1399,weinen::V,रोना,qaj
1400,schimpfen::V,गाली देना,shaj
1401,sich ärgern::V,चिढ़ना,bëhem verem
1402,sich ärgern::V,नाराज़ होना,bëhem verem
1403,sich fürchten::V,डरना,kam frikë
1404,sich fürchten::V,डरना,frikësohem
1405,sich fürchten::V,भय खाना,kam frikë
1406,sich fürchten::V,भय खाना,frikësohem
1407,fürchten::V,डरना से,kam frikë nga
1408,fürchten::V,भय खाना से,kam frikë nga
1409,fliehen::V,भागना,arratisem
1410,flüchten::V,निकल भागना,iki
1411,sehen::V,देखना,shoh
1412,anschauen::V,देखना,shikoj
1413,ansehen::V,दृष्टि डालना पर,shikoj
1414,hören::V,सुनना,dëgjoj
1415,zuhören::V,सुनना,veshtoj
1416,probieren::V,चखना,provoj
1417,riechen::V,सूँघना,nuhas
1418,fühlen::V,महसूस करना,ndiej
1419,scheinen::V,लगना,ndriçoj
1420,zu sehen sein::V,दिखाई देना,dukem
1421,vernehmen::V,सुनना,dëgjoj
1422,frieren::V,ठंड लगना,mërdhij
1423,frieren::V,सर्दी लगना,mërdhij
1424,tun::V,करना,bëj
1425,können::V,सकना,mund
1426,können::V,जानना,mund
1427,wollen::V,चाहना,dua
1428,wollen::V,चाहना,dëshiroj
1429,anfangen::V,शुरू करना,filloj
1430,beenden::V,ख़त्म करना,kryej
1431,beenden::V,ख़त्म करना,mbaroj
1432,beenden::V,समाप्त करना,kryej
1433,beenden::V,समाप्त करना,mbaroj
1434,aufhören::V,बंद जाना,pushoj
1435,aufhören::V,समाप्त जाना,pushoj
1436,gelingen::V,बनना,më shkon mbarë
1437,gelingen::V,अच्छा होना,më shkon mbarë
1438,geraten::V,बन पड़ना,del
1439,öffnen::V,खोलना,hap
1440,schließen::V,बंद करना,mbyll
1441,stellen::V,रखना,vë
1442,setzen::V,रखना,vë
1443,setzen::V,बिठाना,vë
1444,legen::V,रखना,vë
1445,legen::V,लिटाना,vë
1446,berühren::V,छूना,rrok
1447,berühren::V,स्पर्श करना,rrok
1448,verbinden::V,बाँधना,bashkoj
1449,bedecken::V,ढकना,mbuloj
1450,aufhängen::V,लटकाना,var
1451,anzünden::V,जलाना,ndez
1452,aufheben::V,उठाना,ngre
1453,zurücklassen::V,पीछे छोड़ना,lë pas
1454,verlieren::V,खोना,humb
