,Concept_ID,ba,la
778,fünf::NUM,биш,quinque
779,sechs::NUM,алты,sex
780,sieben::NUM,ете,septem
781,acht::NUM,һигеҙ,octo
782,neun::NUM,туғыҙ,novem
783,zehn::NUM,ун,decem
784,elf::NUM,ун бер,undecim
785,zwölf::NUM,ун ике,duodecim
786,zwanzig::NUM,егерме,viginti
787,dreißig::NUM,утыҙ,triginta
788,vierzig::NUM,ҡырҡ,quadraginta
789,fünfzig::NUM,илле,quinquaginta
790,sechzig::NUM,алтмыш,sexaginta
791,siebzig::NUM,етмеш,septuaginta
792,achtzig::NUM,һикһән,octoginta
793,neunzig::NUM,туҡһан,nonaginta
794,hundert::NUM,йөҙ,centum
795,tausend::NUM,мең,mille
796,und::CNJ,да,et
797,und::CNJ,да,-que
798,oder::CNJ,йәки,vel
799,stehen::V,тороу,stare
800,sitzen::V,ултырыу,sedere
801,liegen::V,ятыу,iacere
802,hängen::V,аҫылынып тороу,pendere
803,werden::V,булыу,fieri
804,passieren::V,булыу,accidere
805,beginnen::V,башлау,incipere
806,enden::V,бөтөү,finem habere
807,enden::V,тамамланыү,finem habere
808,wechseln::V,үҙгәреү,mutari
809,aufgehen[Sonne]::V,ҡалҡыу,oriri
810,untergehen[Sonne]::V,байыу,occidere
811,scheinen[Sonne]::V,яҡтыртып тороу,lucere
812,donnern::V,күкрәү,tonare
813,wehen::V,иҫеү,flare
814,strömen::V,ташыу,fluere
815,fließen::V,ағыу,manare
816,sich drehen::V,әйләнеү,torqueri
817,schwanken::V,тирбәлеү,vacillare
818,schwingen::V,бәүетеү,vibrare
819,fallen::V,йығылыу,cadere
820,brennen::V,яныу,ardere
821,rauchen::V,төтәү,fumare
822,regnen::V,ямғыр яуа,pluere
823,gefrieren::V,туңыү,congelari
824,tauen::V,иреү,rorare
825,schmelzen::V,иреү,liquescere
826,trocknen::V,кибеү,arescere
827,sieden::V,ҡайнау,fervere
828,faulen::V,сереу,putescere
829,verfaulen::V,сереу,putescere
830,reißen::V,өҙөү,scindi
831,reißen::V,йыртылыу,scindi
832,versinken::V,батыу,mergi
833,vergehen::V,үтеү,praeterire
834,erscheinen::V,килеп сығыу,apparere
835,verschwinden::V,юғалыу,discedere
836,sinken::V,түбәнәйеү,labi
837,abnehmen::V,кәметеү,deminui
838,zunehmen::V,артыу,augeri
839,steigen::V,күтәрелеү,augescere
840,wachsen::V,үҫеү,crescere
841,glänzen::V,ялтырау,splendere
842,funkeln::V,баҙлау,micare
843,lärmen::V,шаулау,strepere
844,läuten::V,ҡағыу,sonare
845,klingeln::V,ҡағыу,tinnire
846,klingeln::V,шылтыратыу,tinnire
847,klirren::V,шылтыратыу,crepare
848,brausen::V,ҡотороноу,saevire
849,rauschen::V,шыптырлау,crepare
850,klingen::V,яңғырау,sonare
851,bellen::V,өрөү,latrare
852,heulen::V,олоу,ululare
853,blasen::V,өрөү,flare
854,pfeifen::V,һызғырып ебәреү,sibilare
855,schreien::V,ҡысҡырыу,clamare
856,stöhnen::V,уңғырашыу,gemere
857,zittern::V,ҡалтырау,tremere
858,zittern::V,ҡалтырау,trepidare
859,leben::V,йәшәү,vivere
860,geboren werden::V,тыуыу,nasci
861,atmen::V,тын алыү,spirare
862,trinken::V,эсеү,bibere
863,essen::V,ашау,edere
864,schlucken::V,йотоу,devorare
865,müde werden::V,арыу,fatigari
866,einschlafen::V,йоҡлап китеү,obdormiscere
867,schlafen::V,йоҡлау,dormire
868,aufwachen::V,уяныу,expergisci
869,aufstehen::V,тороу,exsurgere
870,sich erholen::V,ял итеү,se reficere
871,krank werden::V,сирләү,aegrescere
872,krank sein::V,сирләү,aegrotare
873,schmerzen::V,ауыртыу,dolere
874,husten::V,йүтәлләү,tussire
875,genesen::V,һауығыу,convalescere
876,sterben::V,үлеү,mori
877,umkommen::V,һәләк булыу,perire
878,sich bewegen::V,хәрәкәт итеү,se movere
879,sich rühren::V,ҡуҙғалыу,micare
880,sich erheben::V,тороу,surgere
881,sich setzen::V,ултырыу,considere
882,hinfallen::V,ҡолау,cadere
883,laufen::V,йөрөү,vadere
884,schreiten::V,атлау,gradi
885,spazierengehen::V,ял итеп йороү,ambulare
886,eilen::V,ашығыу,properare
887,eilen::V,ҡабаланыу,properare
888,sich beeilen::V,ашығыу,festinare
889,sich beeilen::V,ҡабаланыу,festinare
890,sausen::V,елеү,currere
891,rennen::V,йүгеп йөрөү,currere
892,springen::V,һикереү,salire
893,klettern::V,үрмәләү,niti
894,klettern::V,үрмәләп менеү,niti
895,schaukeln::V,сайҡалыу,oscillare
896,kriechen::V,шыуышыу,repere
897,kriechen::V,шыуышыу,serpere
898,schwimmen::V,йоҙөү,nare
899,schwimmen::V,йоҙөү,natare
900,tauchen::V,сумыу,mergere
901,rudern::V,ишеү,remigare
902,fahren::V,йөрөү,vehi
903,fliegen::V,осоу,volare
904,gehen::V,барыу,ire
905,gehen::V,барыу,vadere
906,weggehen::V,китеү,abire
907,weggehen::V,китеү,discedere
908,abfahren::V,сығыу,proficisci
909,anhalten::V,тукталыу,consistere
910,hineingehen::V,инеү,inire
911,hineingehen::V,инеү,ingredi
912,eintreten::V,инеү,intrare
913,kommen::V,килеү,venire
914,ankommen::V,килеү,advenire
915,zurückkommen::V,ҡайтыу,revenire
916,bleiben::V,ҡалыу,manere
917,warten::V,көтөп тороу,opperiri
918,erwarten::V,көтөү,opperiri
919,erwarten::V,көтөү,expectare
920,suchen::V,эҙләү,quaerere
921,finden::V,табыу,reperire
922,versuchen::V,тырышып ҡарау,conari
923,versuchen::V,тырышып ҡарау,temptare
924,vorbereiten::V,әҙерләү,parare
925,lieben::V,яратыу,amare
926,mögen::V,һөйөү,amare
927,mögen::V,яратыу,amare
928,lachen::V,көлөү,ridere
929,rühren::V,ҡағылыу,commovere
930,weinen::V,илау,flere
931,schimpfen::V,һүгенеү,increpare
932,schimpfen::V,тиргәнеү,increpare
933,schimpfen::V,һуҡраныу,increpare
934,sich ärgern::V,асыуланыу,indignari
935,sich fürchten::V,ҡурҡыу,vereri
936,fürchten::V,ҡурҡыу,timere
937,fliehen::V,ҡасыу,fugere
938,flüchten::V,ҡасыу,effugere
939,sehen::V,күреү,videre
940,anschauen::V,ҡарау,aspectare
941,ansehen::V,ҡарау,spectare
942,ansehen::V,тикшереү,spectare
943,hören::V,ишетеү,audire
944,zuhören::V,тыңлау,auscultare
945,probieren::V,татыу,gustare
946,riechen::V,еҫкәү,olfacere
947,fühlen::V,тойоу,sentire
948,scheinen::V,кеүек күренеү,videri
949,scheinen::V,тойолоу,videri
950,zu sehen sein::V,күренеү,conspici
951,vernehmen::V,ишетеү,comperire
952,frieren::V,туңыү,algere
953,tun::V,яһау,facere
954,tun::V,әшләү,facere
955,können::V,алыу,posse
956,können::V,мөмкин булыу,posse
957,wollen::V,теләү,velle
958,anfangen::V,башлау,incipere
959,beenden::V,бөтөрөү,finire
960,beenden::V,тамамлау,finire
961,aufhören::V,туктау,desistere
962,gelingen::V,уңышлы булыу,contingere
963,geraten::V,булып сығыу,evenire
964,öffnen::V,асыу,aperire
965,schließen::V,йомоу,claudere
966,stellen::V,ҡуйыу,sistere
967,setzen::V,урынлаштырыу,ponere
968,legen::V,һалыу,ponere
969,berühren::V,тейеү,tangere
970,berühren::V,ҡағылыу,tangere
971,verbinden::V,ҡушыу,iungere
972,verbinden::V,бәйләү,iungere
973,bedecken::V,ҡаплау,tegere
974,bedecken::V,ҡаплау,operire
975,aufhängen::V,элеү,suspendere
976,anzünden::V,тоҡандырыу,accendere
977,anzünden::V,тоҡандырыу,inflammare
978,aufheben::V,мендереү,tollere
979,zurücklassen::V,ҡалдырыу,relinquere
980,verlieren::V,юғалтыу,perdere
981,verlieren::V,юғалтыу,amittere
982,fallen lassen::V,төшөрөп ебәреү,dimittere
983,machen::V,яһау,facere
984,machen::V,эшләү,facere
985,herstellen::V,эшләп сығарыу,fabricare
986,bauen::V,төҙөү,construere
987,reparieren::V,төҙәтеү,reparare
988,verbessern::V,яҡшыртыу,emendare
989,ändern::V,үҙгәртеү,mutare
990,graben::V,ҡаҙыу,fodere
991,beugen::V,бөгөү,flectere
992,biegen::V,бөгөү,curvare
993,drehen::V,өйрөлтөү,torquere
994,drehen::V,әйләндереү,torquere
995,wenden::V,әйләндереү,vertere
996,umdrehen::V,түңкәреү,convertere
997,heben::V,күтәреү,tollere
998,heben::V,мендереү,tollere
999,hochheben::V,күтәреү,levare
1000,ergreifen::V,тотоп алыу,capessere
1001,halten::V,тотоу,tenere
1002,drücken::V,ҡыҫыу,premere
1003,schieben::V,этеү,promovere
1004,schieben::V,төртөү,promovere
1005,kratzen::V,ҡырыу,radere
1006,lecken::V,ялау,lambere
1007,beißen::V,тешләү,mordere
1008,abreißen::V,өҙөү,avellere
1009,abschneiden::V,ҡырҡыу,desecare
1010,binden::V,бәйләү,ligare
1011,stecken::V,ҡаҙау,inserere
1012,brechen::V,боҙоу,rumpere
1013,klopfen::V,шаҡылдау,pultare
1014,hauen::V,туҡмау,ferire
1015,kleben::V,йәбештереү,agglutinare
1016,reiben::V,ыуыу,terere
1017,reiben::V,ышҡыу,terere
1018,streichen::V,яғыу,oblinere
1019,schleifen::V,үткерләү,acuere
1020,schneiden::V,ҡырҡыу,secare
1021,rütteln::V,һелкетеү,quassare
1022,schütteln::V,һелкетеү,quatere
1023,schwenken::V,болғау,ventilare
1024,schütten::V,ҡойоу,fundere
1025,füllen::V,тултырыу,complere
1026,einwickeln::V,төрөү,involvere
1027,tragen::V,алып барыу,ferre
1028,tragen::V,алып барыу,portare
1029,schleppen::V,һөйрәү,pertrahere
1030,ziehen::V,тартыу,trahere
1031,aufbewahren::V,һаҡлау,asservare
1032,werfen::V,ырғытыу,iacere
1033,fangen::V,тотоу,capere
1034,packen::V,етеү,capessere
1035,packen::V,тотоп алыу,capessere
1036,verstecken::V,йәшереү,abdere
1037,teilen::V,бүлеү,partiri
1038,teilen::V,бүлеү,dividere
1039,schicken::V,ебәреү,mittere
1040,bringen::V,килтереү,apportare
1041,hinzufügen::V,өтәү,addere
1042,bekommen::V,алыу,adipisci
1043,erhalten::V,алыу,accipere
1044,nehmen::V,алыу,sumere
1045,wählen::V,һайлаү,eligere
1046,auswählen::V,һайлап алыу,deligere
1047,bewahren::V,һаҡлау,conservare
1048,behindern::V,тотҡарлыҡ яһау,impedire
1049,verderben::V,боҙоу,corrumpere
1050,beschädigen::V,боҙоу,laedere
1051,zerbrechen::V,ҡыйратыу,rumpere
1052,zerbrechen::V,ҡыйратыу,frangere
1053,zerreißen::V,йыртыу,discindere
1054,zerstören::V,емереү,delere
1055,verbrennen::V,үртәү,urere
1056,verbrennen::V,үртәү,cremare
1057,geben::V,биреү,dare
1058,reichen::V,биреү,praebere
1059,schenken::V,бүләк итеү,donare
1060,schenken::V,бүләк итеү,largiri
1061,versprechen::V,вәғәҙә биреү,polliceri
1062,versprechen::V,вәғәҙә биреү,promittere
1063,wünschen::V,теләу,
1064,loben::V,маҡтау,laudare
1065,küssen::V,үбеү,osculari
1066,wiegen::V,бәүетеү,
1067,wiegen::V,тирбәтеү,
1068,zudecken::V,ҡаплау,tegere
1069,wecken::V,уятыу,excitare
1070,zeigen::V,күрһәтеү,monstrare
1071,führen::V,етәкләү,ducere
1072,lehren::V,уҡытыу,docere
1073,lehren::V,өйрәтеү,docere
1074,unterrichten::V,уҡытыу,instituere
1075,aufziehen::V,тәрбиәле,nutrire
1076,leiten::V,етәкләү,ducere
1077,leiten::V,етәкселек итеү,ducere
1078,antreiben::V,ашыҡтырыу,incitare
1079,lassen::V,мәжбүр итеү,iubere
1080,einladen::V,саҡырыу,invitare
1081,vereinigen::V,берләштереү,coniungere
1082,besuchen::V,килеп сығыу,visere
1083,treffen::V,тойоү,convenire
1084,treffen::V,осратыу,convenire
1085,treffen::V,ҡаршылау,convenire
1086,sich versammeln::V,йыйылыу,convenire
1087,spielen::V,тартыу,ludere
1088,singen::V,йырлау,cantare
1089,tanzen::V,бейеү,saltare
1090,sich trennen::V,айырылышыу,digredi
1091,sich trennen::V,айырылышыу,discedere
1092,verlassen::V,ташлау,deserere
1093,verlassen::V,ташлау,relinquere
1094,verlassen::V,ташлап китеү,deserere
1095,verlassen::V,ташлап китеү,relinquere
1096,retten::V,ҡотҡарыу,servare
1097,bewachen::V,һаҡлау,custodire
1098,schützen::V,һаҡлау,tueri
1099,schützen::V,һаҡлау,tutari
1100,verteidigen::V,яҡлау,defendere
1101,sich schlagen::V,һуғышыу,luctari
1102,schießen::V,атыу,iaculari
1103,siegen::V,еңеү,vincere
1104,ärgern::V,асыуландырыу,irritare
1105,schlagen::V,бәреү,ferire
1106,schlagen::V,туҡмау,ferire
1107,treten::V,тибеү,calcare
1108,treten::V,типкеләү,calcare
1109,stechen::V,сәнсеү,pungere
1110,stoßen::V,этеү,tundere
1111,stoßen::V,төртөү,tundere
1112,stehlen::V,урлау,furari
1113,stören::V,ҡамасаулау,turbare
1114,belästigen::V,бимазалау,obtundere
1115,belästigen::V,ҡамасаулау,obtundere
1116,verbergen::V,йәшереү,celare
1117,verbergen::V,йәшереү,occultare
1118,täuschen::V,ултыртыу,fallere
1119,betrügen::V,алдау,fraudare
1120,töten::V,үлтереү,necare
1121,töten::V,үлтереү,caedere
1122,wohnen::V,йәшәү,habitare
1123,arbeiten::V,эшләү,laborare
1124,sammeln::V,йыйыу,colligere
1125,pflücken::V,өҙөү,carpere
1126,jagen::V,аулау,venari
1127,fischen::V,аулау,piscari
1128,fassen::V,тотоу,capere
1129,hüten::V,көтөү,custodire
1130,treiben::V,ҡыуыу,agere
1131,anbinden::V,бәйләү,alligare
1132,füttern::V,ашатыу,nutrire
1133,melken::V,һауыү,mulgere
1134,hacken::V,турау,findere
1135,hacken::V,тапау,findere
1136,gießen::V,ҡойоу,rigare
1137,reifen::V,өлғөрөү,maturescere
1138,zubereiten::V,бешереү,apparare
1139,kochen::V,бешереү,coquere
1140,backen::V,бешереү,coquere
1141,braten::V,ҡурыу,torrere
1142,umrühren::V,ҡатнаштырыу,commovere
1143,stricken::V,бәйләү,texere
1144,nähen::V,тегеү,suere
1145,färben::V,буяу,tingere
1146,reinigen::V,таҙартыу,purgare
1147,waschen::V,йыуыу,lavare
1148,abwischen::V,һөртөү,abstergere
1149,spülen::V,сайҡау,perluere
1150,fegen::V,һепереү,verrere
1151,kehren::V,һепереү,purgare
1152,baden::V,һыу инеү,lavari
1153,sich waschen::V,йыуыныу,lavari
1154,ausziehen::V,сисеү,exuere
1155,anziehen::V,кейеү,induere
1156,sich anziehen::V,кейенеү,vestiri
1157,kämmen::V,тарау,pectere
1158,schmücken::V,биҙәү,ornare
1159,schmücken::V,биҙәү,decorare
1160,sagen::V,әйтеү,dicere
1161,sprechen::V,әйтеү,fari
1162,sprechen::V,һөйләшеү,fari
1163,reden::V,һөйләшеү,loqui
1164,sich unterhalten::V,әңгәмәләшеү,colloqui
1165,sich unterhalten::V,әңгәмәләшеү,disputare
1166,fragen::V,һорау,rogare
1167,fragen::V,һорау,quaerere
1168,bitten::V,үтенеү,orare
1169,bitten::V,үтенеү,rogare
1170,erzählen::V,һөйләү,narrare
1171,mitteilen::V,әйтеү,communicare
1172,nennen::V,атау,appellare
1173,nennen::V,исемләү,appellare
1174,rufen::V,саҡырыу,vocare
1175,prahlen::V,маҡтаныу,gloriari
1176,prahlen::V,шапырыныу,gloriari
1177,übersetzen::V,тәржемә итеү,vertere
1178,denken::V,уйлау,cogitare
1179,glauben::V,ышаныу,credere
1180,bemerken::V,күреү,animadvertere
1181,erkennen::V,таныу,cognoscere
1182,begreifen::V,аңлау,comprehendere
1183,verstehen::V,аңлау,intellegere
1184,lernen::V,өйрәнеү,discere
1185,wissen::V,белеү,scire
1186,sich erinnern an::V,хәтергә алыу,meminisse
1187,vergessen::V,онотоу,oblivisci
1188,messen::V,үлсәү,metiri
1189,zählen::V,һанау,numerare
1190,rechnen::V,һанау,reri
1191,rechnen::V,һанау,calculare
1192,lesen::V,уҡыу,legere
1193,malen::V,һүрәт яһау,pingere
1194,malen::V,рәсем төшөрөү,pingere
1195,zeichnen::V,һүрәт яһау,scribere
1196,zeichnen::V,рәсем төшөрөү,scribere
1197,schreiben::V,яҙыу,scribere
1198,besitzen::V,биләү,possidere
1199,kaufen::V,һатып алыу,emere
1200,verkaufen::V,һатыу,vendere
1201,bezahlen::V,түләү,pendere
1202,zahlen::V,түләү,solvere
1203,beherrschen::V,биләү,regere
1204,beherrschen::V,биләү,imperare
1205,ertragen::V,түҙеү,tolerare
1206,ertragen::V,түҙеү,sustinere
