,Concept_ID,lt,mhr
716,stark::A,stiprus,вия́н
717,schwach::A,silpnas,а́лдыме
718,fett::A,riebus,коя́
719,schlank::A,laibas,йоштката́
720,schlank::A,laibas,яжу́
721,schlank::A,lieknas,йоштката́
722,schlank::A,lieknas,яжу́
723,hübsch::A,gražus,чеве́р
724,böse::A,blogas,шы́де
725,dumm::A,paikas,аҥыра́
726,dumm::A,kvailas,аҥыра́
727,faul::A,tingus,його
728,fleißig::A,stropus,ты́ршыше
729,fleißig::A,kruopštus,ты́ршыше
730,geizig::A,šykštus,чаҥга́
731,klug::A,sumanus,уша́н
732,klug::A,protingas,уша́н
733,geschickt::A,apsukrus,уста́
734,lieb::A,mielas,ала́л
735,lustig::A,smagus,весела́
736,lustig::A,linksmas,весела́
737,sanft::A,švelnus,ны́жылге
738,sanft::A,minkštas,ны́жылге
739,hungrig::A,alkanas,шу́жышо
740,krank::A,ligotas,че́рле
741,krank::A,sergantis,че́рле
742,nackt::A,nuogas,чарама́т
743,traurig::A,liūdnas,ойга́н
744,lebendig::A,gyvas,и́лыше
745,gut::A,geras,сай
746,schlecht::A,blogas,уда́
747,schlecht::A,blogas,шӱ́кшӧ
748,schlecht::A,prastas,уда́
749,schlecht::A,prastas,шӱ́кшӧ
750,richtig::A,tikras,чы́нле
751,richtig::A,teisingas,чы́нле
752,schlimm::A,blogas,аля́к
753,schlimm::A,blogas,тыра́н
754,schlimm::A,prastas,аля́к
755,schlimm::A,prastas,тыра́н
756,wahr::A,tikras,чы́нле
757,wahr::A,tikras,настоя́щий
758,alt::A,senas,то́што
759,neu::A,naujas,у
760,ehemalig::A,buvęs,о́нчычсо
761,ehemalig::A,buvęs,онда́кысе
762,alt[Lebewesen]::A,pagyvenęs,шо́нто
763,jung::A,jaunas,са́мырык
764,arm::A,neturtingas,нужна́
765,reich::A,turtingas,поя́н
766,bekannt::A,žinomas,па́лыме
767,bekannt::A,pažįstamas,па́лыме
768,berühmt::A,žymus,лӱ́млӧ
769,berühmt::A,garsus,лӱ́млӧ
770,fremd::A,svetimas,йот
771,verschieden::A,įvairus,тӱ́рлӧ
772,nah::A,artimas,ли́шыл
773,fern::A,tolimas,тора́
774,fern::A,tolimas,мӱ́ндыр
775,linker::A,kairys,шола́
776,rechter::A,dešinys,пурла́
777,anderer::A,kitas,вес
778,anderer::A,kitas,мо́ло
779,erster::A,pirmas,и́кымше
780,zweiter::A,antras,ко́кымшо
781,dritter::A,trečias,ку́мшо
782,letzter::A,paskutinis,пыта́ртыш
783,allein::ADV,vienas,шкет
784,auf einmal::ADV,iš karto,икана́ште
785,zusammen::ADV,kartu,пырля́
786,zusammen::ADV,drauge,пырля́
787,lange::ADV,ilgai,кужу́н
788,plötzlich::ADV,staiga,кенета́
789,sofort::ADV,tuojau,кызыта́к
790,später::ADV,vėliau,варара́к
791,später::ADV,paskiau,варара́к
792,jetzt::ADV,dabãr,ы́нде
793,jetzt::ADV,dabãr,кы́зыт
794,heute::ADV,šiandien,та́че
795,morgen::ADV,rytoj,эрла́
796,bald::ADV,greitai,вашке́
797,bald::ADV,netrukus,вашке́
798,dann::ADV,po to,вара́
799,gestern::ADV,vakar,теҥге́че
800,einst::ADV,kadaise,икана́
801,einst::ADV,kitą kartą,икана́
802,damals::ADV,anuomet,туна́м
803,damals::ADV,anuokart,туна́м
804,danach::ADV,po to,вара́
805,danach::ADV,paskui,вара́
806,vorher::ADV,anksčiau,о́нчыч
807,zuerst::ADV,pirma,онда́к
808,zuerst::ADV,iš pradžių̃,онда́к
809,einmal::ADV,kartą,икана́
810,einmal::ADV,vieną kartą,икана́
811,manchmal::ADV,kai kada,ка́шын
812,manchmal::ADV,kai kada,кокла́н
813,oft::ADV,dažnai,чӱ́чкыдын
814,immer::ADV,visada,эре́
815,immer::ADV,visada,ту́тыш
816,immer::ADV,visuomet,эре́
817,immer::ADV,visuomet,ту́тыш
818,niemals::ADV,niekada,ок нигуна́м
819,niemals::ADV,niekuomet,ок нигуна́м
820,hier::ADV,čia,ты́ште
821,hierhin::ADV,šen,ты́шке
822,hierhin::ADV,šen,тыш
823,hierhin::ADV,čionai,ты́шке
824,hierhin::ADV,čionai,тыш
825,von hier::ADV,iš čia,тыше́ч
826,von hier::ADV,iš čia,тыве́ч
827,dort::ADV,ten,ту́што
828,dort::ADV,tenai,ту́што
829,dorthin::ADV,ten,туш
830,dorthin::ADV,ten,ту́шко
831,dorthin::ADV,ten link,туш
832,dorthin::ADV,ten link,ту́шко
833,geradeaus::ADV,tiesiai,вик
834,vorwärts::ADV,pirmyn,о́нчыко
835,rückwärts::ADV,atbulai,шеҥге́к
836,zurück::ADV,atgal,мӧҥге́ш
837,unten::ADV,žemai,ӱ́лнӧ
838,unten::ADV,žemai,йыма́лне
839,unten::ADV,apačioje,ӱ́лнӧ
840,unten::ADV,apačioje,йыма́лне
841,hinab::ADV,žemyn,йыма́к
842,oben::ADV,viršuj,кӱ́шнӧ
843,oben::ADV,viršuj,ӱмба́лне
844,hinauf::ADV,aukštyn,кӱ́ш
845,hinauf::ADV,aukštyn,кӱ́шкӧ
846,hinauf::ADV,į viršų,кӱ́ш
847,hinauf::ADV,į viršų,кӱ́шкӧ
848,überall::ADV,visur,чыла́ вере́
849,nicht::ADV,ne,ок
850,nicht::ADV,ne,о́геш
851,ein wenig::ADV,truputį,изи́ш
852,kaum::ADV,vos,пыкше́
853,sehr::ADV,labai,чот
854,sehr::ADV,baisiai,чот
855,so::ADV,taip,тыге́
856,noch::ADV,dar,а́ле
857,nur::ADV,tik,гына́
858,nur::ADV,vien,гына́
859,schon::ADV,jau,ы́нде
860,wieder::ADV,vėl,ада́к
861,wieder::ADV,iš naujo,ада́к
862,vergebens::ADV,veltui,ара́м
863,vergebens::ADV,bergždžiai,ара́м
864,vor::PRP,prieš,о́нчыч
865,hinter::PRP,už,шеҥге́лне
866,unter::PRP,po,йыма́лне
867,durch::PRP,pro,вошт
868,durch::PRP,per,вошт
869,neben::PRP,prie,вокте́н
870,neben::PRP,šalia,вокте́н
871,zwischen::PRP,tarp,кокла́ште
872,wegen::PRP,dėl,верч
873,wegen::PRP,dėlei,верч
874,dies::PRN,šis,ти́де
875,dies::PRN,šitas,ти́де
876,das::PRN,tat,са́де
877,alles::PRN,visas,чыла́
878,ich::PRN,aš,мый
879,du::PRN,tu,тый
880,er::PRN,jis,ту́до
881,wir::PRN,mes,ме
882,ihr::PRN,jūs,те
883,sie::PRN,ji,ну́но
884,sie::PRN,jos,ну́но
885,was::FPRN,kas,мо
886,wer::FPRN,kas,кӧ
887,wo::FADV,kur,куша́н
888,wohin::FADV,kur,куш
889,wohin::FADV,kur,ку́шко
890,wohin::FADV,kur link,куш
891,wohin::FADV,kur link,ку́шко
892,wie::FADV,kaip,кузе́
893,warum::FADV,kod̃ėl,мо
894,warum::FADV,kod̃ėl,мола́н
895,warum::FADV,dėl ko,мо
896,warum::FADV,dėl ko,мола́н
897,wieviel::FNUM,kiek,куна́р
898,eins::NUM,vienas,ик
899,zwei::NUM,du,ко́кыт
900,drei::NUM,trys,кум
901,vier::NUM,keturi,ныл
902,fünf::NUM,penki,вич
903,sechs::NUM,šeši,куд
904,sieben::NUM,septyni,шым
905,acht::NUM,aštuoni,канда́ш
906,neun::NUM,devyni,инде́ш
907,zehn::NUM,dešimt,лу
908,elf::NUM,vienuolika,лати́к
909,zwölf::NUM,dvylika,латко́к
910,zwanzig::NUM,dvidešimt,ко́ло
911,dreißig::NUM,trisdešimt,ку́мло
912,vierzig::NUM,keturiasdešimt,ны́лле
913,fünfzig::NUM,penkiasdešimt,ви́тле
914,sechzig::NUM,šešiasdešimt,ку́дло
915,siebzig::NUM,septyniasdešimt,шы́мле
916,achtzig::NUM,aštuoniasdešimt,канда́шле
917,neunzig::NUM,devyniasdešimt,инде́шле
918,hundert::NUM,šimtas,шӱ́дӧ
919,tausend::NUM,tūkstantis,тӱже́м
920,und::CNJ,ĩr,да
921,und::CNJ,ĩr,ден
922,oder::CNJ,ar,я
923,oder::CNJ,ar,а́ле
924,oder::CNJ,arba,я
925,oder::CNJ,arba,а́ле
926,stehen::V,stovėti,шога́ш
927,sitzen::V,sėdėti,шинча́ш
928,liegen::V,gulėti,кия́ш
929,hängen::V,kyboti,кеча́ш
930,hängen::V,kabėti,кеча́ш
931,werden::V,taptis,лия́ш
932,werden::V,darytis,лия́ш
933,passieren::V,atsitikti,лия́ш
934,passieren::V,pasitaikyti,лия́ш
935,beginnen::V,prasid́ėti,тӱҥгала́ш
936,enden::V,baigtis,пыта́ш
937,wechseln::V,keistis,вашталта́ш
938,wechseln::V,pasikeisti,вашталта́ш
939,aufgehen[Sonne]::V,tekėti,лекта́ш
940,aufgehen[Sonne]::V,patekėti,лекта́ш
941,untergehen[Sonne]::V,leistis,шинча́ш
942,untergehen[Sonne]::V,nusileisti,шинча́ш
943,scheinen[Sonne]::V,šviesti,волгалта́ш
944,donnern::V,griausti,кӱдырта́ш
945,donnern::V,griausti,сургалта́ш
946,donnern::V,griaudėti,кӱдырта́ш
947,donnern::V,griaudėti,сургалта́ш
948,wehen::V,pūsti,пуа́ш
949,strömen::V,lietis,шийалтара́ш
950,strömen::V,plūsti,шийалтара́ш
951,fließen::V,tekėti,йога́ш
952,sich drehen::V,suktis,пӧрда́ш
953,sich drehen::V,pasisukti,пӧрда́ш
954,schwanken::V,svyruoti,лӱҥга́ш
955,schwanken::V,svyruoti,тайныла́ш
956,schwingen::V,suptis,рӱпшалта́ш
957,fallen::V,pulti,воза́ш
958,fallen::V,pulti,йӧрла́ш
959,fallen::V,kristi,воза́ш
960,fallen::V,kristi,йӧрла́ш
961,brennen::V,degti,йӱла́ш
962,rauchen::V,rūkyti,шикша́ш
963,regnen::V,lyti,йӱра́ш
964,gefrieren::V,užšalti,кылма́ш
965,gefrieren::V,užšalti,ияҥа́ш
966,tauen::V,tirpti,шула́ш
967,schmelzen::V,lydytis,лева́ш
968,trocknen::V,džiūti,кошка́ш
969,sieden::V,virti,шола́ш
970,faulen::V,pūti,шӱя́ш
971,verfaulen::V,švinkti,шӱйы́н шуа́ш
972,reißen::V,plyšti,кӱрла́ш
973,reißen::V,trūkti,кӱрла́ш
974,versinken::V,skę̃sti,пуре́н кая́ш
975,versinken::V,grimzti,пуре́н кая́ш
976,vergehen::V,praeiti,эрте́н кая́ш
977,erscheinen::V,pasirodyti,толы́н лекта́ш
978,verschwinden::V,dingti,йома́ш
979,verschwinden::V,išnykti,йома́ш
980,verschwinden::V,pranykti,йома́ш
981,sinken::V,kristi,пуча́ш
982,abnehmen::V,mažėti,пуча́ш
983,abnehmen::V,silpnėti,пуча́ш
984,zunehmen::V,didėti,шукема́ш
985,zunehmen::V,padaugėti,шукема́ш
986,steigen::V,kilti,нӧлталта́ш
987,wachsen::V,augti,кушка́ш
988,glänzen::V,blizgėti,йылгыжа́ш
989,funkeln::V,žibėti,чолга́ш
990,lärmen::V,triukšmauti,рӱшка́ш
991,läuten::V,skambinti,мура́ш
992,klingeln::V,skambinti,йыҥгырта́ш
993,klirren::V,žvangėti,чылдыртата́ш
994,brausen::V,šniokšti,лӱшка́ш
995,rauschen::V,ošti,лыжга́ш
996,rauschen::V,šlamėti,лыжга́ш
997,klingen::V,skardėti,йоҥга́ш
998,bellen::V,loti,опта́ш
999,heulen::V,kaukti,урмыжа́ш
1000,heulen::V,staugti,урмыжа́ш
1001,blasen::V,pūsti,пуала́ш
1002,pfeifen::V,švilpti,шӱ́шкаш
1003,pfeifen::V,švilpauti,шӱ́шкаш
1004,schreien::V,šaukti,кычкыра́ш
1005,stöhnen::V,dejuoti,йыҥыса́ш
1006,stöhnen::V,aimanuoti,йыҥыса́ш
1007,zittern::V,virpėti,чытыра́ш
1008,leben::V,gyventi,ила́ш
1009,geboren werden::V,gimti,шоча́ш
1010,atmen::V,alsuoti,шӱла́ш
1011,atmen::V,kvėpuoti,шӱла́ш
1012,trinken::V,gerti,йӱа́ш
1013,essen::V,valgyti,кочка́ш
1014,schlucken::V,praryti,нела́ш
1015,müde werden::V,nuvargti,ноя́ш
1016,müde werden::V,privargti,ноя́ш
1017,einschlafen::V,užmigti,мале́н колта́ш
1018,schlafen::V,miegoti,мала́ш
1019,aufwachen::V,pabusti,помыжалта́ш
1020,aufstehen::V,keltis,кынела́ш
1021,aufstehen::V,atsikelti,кынела́ш
1022,sich erholen::V,pailsėti,кана́ш
1023,sich erholen::V,poilsiauti,кана́ш
1024,krank werden::V,susirgti,черлане́н воза́ш
1025,krank sein::V,sirgti,черлане́н кия́ш
1026,schmerzen::V,sopėti,коршта́ш
1027,schmerzen::V,skaudėti,коршта́ш
1028,husten::V,kosėti,кокыра́ш
1029,genesen::V,sveikti,тӱрла́ш
1030,genesen::V,sveikti,тазаҥа́ш
1031,genesen::V,taisytis,тӱрла́ш
1032,genesen::V,taisytis,тазаҥа́ш
1033,sterben::V,mirti,кола́ш
1034,sterben::V,numirti,кола́ш
1035,umkommen::V,žūti,вуй йома́ш
1036,sich bewegen::V,judėti,кошта́ш
1037,sich bewegen::V,pasijudinti,кошта́ш
1038,sich rühren::V,krutėti,тарвана́ш
1039,sich erheben::V,pakilti,кынела́ш
1040,sich erheben::V,atsikelti,кынела́ш
1041,sich setzen::V,sėstis,шинча́ш
1042,sich setzen::V,atsisėsti,шинча́ш
1043,hinfallen::V,parkristi,йӧрла́ш
1044,hinfallen::V,pargriūti,йӧрла́ш
1045,laufen::V,eiti,кошта́ш
1046,schreiten::V,žengti,ошкыла́ш
1047,schreiten::V,žingsniuoti,ошкыла́ш
1048,spazierengehen::V,pasivaikščioti,гуля́яш
1049,eilen::V,skubėti,вашка́ш
1050,sich beeilen::V,paskub́ėti,вашкешта́ш
1051,sich beeilen::V,pasiskubinti,вашкешта́ш
1052,sausen::V,dumti,юлтка́ш
1053,sausen::V,lėkti,юлтка́ш
1054,rennen::V,bėgti,куржтала́ш
1055,springen::V,šokti,тӧршта́ш
1056,klettern::V,kopti,кӱза́ш
1057,schaukeln::V,supti,лӱҥгалта́ш
1058,schaukeln::V,linguoti,лӱҥгалта́ш
1059,kriechen::V,ropoti,нушка́ш
1060,kriechen::V,šliaužti,нушка́ш
1061,schwimmen::V,plaukti,ия́ш
1062,tauchen::V,nerti,шуҥгалта́ш
1063,rudern::V,irtis,удыра́ш
1064,rudern::V,irkluoti,удыра́ш
1065,fahren::V,važiuoti,кудала́ш
1066,fahren::V,važinėti,кудала́ш
1067,fliegen::V,lėkti,чоҥешта́ш
1068,fliegen::V,skristi,чоҥешта́ш
1069,gehen::V,eiti,кая́ш
1070,weggehen::V,išeiti,кораҥа́ш
1071,abfahren::V,išvykti,лекта́ш
1072,abfahren::V,išvažiuoti,лекта́ш
1073,anhalten::V,sustoti,чарна́ш
1074,hineingehen::V,įeiti,пура́ш
1075,eintreten::V,įžengti,пура́ш
1076,kommen::V,ateiti,тола́ш
1077,ankommen::V,ateiti,шуа́ш
1078,zurückkommen::V,grį̃žti,пӧртыла́ш
1079,zurückkommen::V,sugrį̃žti,пӧртыла́ш
1080,bleiben::V,likti,кода́ш
1081,bleiben::V,pasilikti,кода́ш
1082,warten::V,laukti,вуча́ш
1083,erwarten::V,laukti,вуча́ш
1084,suchen::V,ieškoti,кычала́ш
1085,finden::V,rasti,муа́ш
1086,finden::V,surasti,муа́ш
1087,versuchen::V,mėginti,толаша́ш
1088,vorbereiten::V,rengti,ямдыла́ш
1089,lieben::V,myĺėti,йӧрата́ш
1090,mögen::V,ḿėgti,йӧрата́ш
1091,mögen::V,patikti,йӧрата́ш
1092,lachen::V,juoktis,воштыла́ш
1093,rühren::V,jaudinti,ку́мыл тарвата́ш
1094,rühren::V,graudinti,ку́мыл тарвата́ш
1095,weinen::V,verkti,шорта́ш
1096,schimpfen::V,bartis,каргаша́ш
1097,sich ärgern::V,pykti,сыра́ш
1098,sich ärgern::V,apmaudauti,сыра́ш
1099,sich fürchten::V,bijoti,лӱда́ш
1100,sich fürchten::V,baimintis,лӱда́ш
1101,fürchten::V,bijoti,лӱда́ш
1102,fürchten::V,baimintis,лӱда́ш
1103,fliehen::V,bėgti,куржа́ш
1104,fliehen::V,sprukti,куржа́ш
1105,flüchten::V,pabėgti,куржа́ш
1106,sehen::V,žiūŕėti,ужа́ш
1107,anschauen::V,žiūŕėti,онча́ш
1108,ansehen::V,žiūrėti į,эскера́ш
1109,ansehen::V,pažiūrėti į,эскера́ш
1110,hören::V,girdėti,кола́ш
1111,zuhören::V,klausytis,колышта́ш
1112,probieren::V,ragauti,тамла́ш
1113,probieren::V,paragauti,тамла́ш
1114,riechen::V,uosti,ӱпшынча́ш
1115,riechen::V,užuosti,ӱпшынча́ш
1116,fühlen::V,justi,шижа́ш
1117,fühlen::V,jausti,шижа́ш
1118,fühlen::V,pajusti,шижа́ш
1119,scheinen::V,rodytis,чуча́ш
1120,scheinen::V,atrodyti,чуча́ш
1121,zu sehen sein::V,pasirodyti,коя́ш
1122,vernehmen::V,išgirsti,кола́ш
1123,frieren::V,šalti,кылма́ш
1124,tun::V,daryti,ышта́ш
1125,können::V,galėti,мошта́ш
1126,können::V,pajėgti,мошта́ш
1127,wollen::V,norėti,тӱна́ш
1128,anfangen::V,pradėti,тӱҥала́ш
1129,anfangen::V,prasid́ėti,тӱҥала́ш
1130,beenden::V,baigti,пытара́ш
1131,beenden::V,užbaigti,пытара́ш
1132,aufhören::V,liautis,чарна́ш
1133,gelingen::V,pavykti,сай лекта́ш
1134,gelingen::V,pasisekti,сай лекта́ш
1135,geraten::V,nusisekti,лекта́ш
1136,öffnen::V,atverti,поча́ш
1137,öffnen::V,atidaryti,поча́ш
1138,schließen::V,uždaryti,петыра́ш
1139,stellen::V,statyti,шында́ш
1140,stellen::V,pastatyti,шында́ш
1141,setzen::V,sodinti,шында́ш
1142,setzen::V,pasodinti,шында́ш
1143,legen::V,dėti,опта́ш
1144,legen::V,dėti,пышта́ш
1145,legen::V,pad́ėti,опта́ш
1146,legen::V,pad́ėti,пышта́ш
1147,berühren::V,liesti,тӱка́ш
1148,berühren::V,paliesti,тӱка́ш
1149,verbinden::V,jungti,пида́ш
1150,verbinden::V,surišti,пида́ш
1151,bedecken::V,uždengti,леведа́ш
1152,aufhängen::V,pakarti,сака́ш
1153,aufhängen::V,pakabinti,сака́ш
1154,anzünden::V,padegti,чӱкта́ш
1155,aufheben::V,pakelti,нӧлтала́ш
1156,zurücklassen::V,palikti,кода́ш
1157,verlieren::V,pamesti,йомдара́ш
1158,fallen lassen::V,atsisakyti,воза́ш
1159,machen::V,dirbti,ышта́ш
1160,herstellen::V,gaminti,ямдыла́ш
1161,bauen::V,statyti,чоҥа́ш
1162,bauen::V,pastatyti,чоҥа́ш
1163,reparieren::V,taisyti,ачала́ш
1164,reparieren::V,remontuoti,ачала́ш
1165,verbessern::V,gerinti,саемда́ш
1166,verbessern::V,ištaisyti,саемда́ш
1167,ändern::V,keisti,весемда́ш
1168,ändern::V,pakeisti,весемда́ш
1169,graben::V,kasti,кӱнча́ш
1170,beugen::V,lenkti,пӱгырта́ш
1171,beugen::V,palenkti,пӱгырта́ш
1172,biegen::V,lenkti,лывырта́ш
1173,biegen::V,palenkti,лывырта́ш
1174,drehen::V,sukti,пӱтыра́ш
1175,wenden::V,kreipti,ирала́ш
1176,wenden::V,pakreipti,ирала́ш
1177,umdrehen::V,sukti,савырала́ш
1178,umdrehen::V,apversti,савырала́ш
1179,heben::V,kelti,нӧлта́ш
1180,heben::V,pakelti,нӧлта́ш
1181,hochheben::V,pakelti,нӧлта́ш
1182,ergreifen::V,čiupti,руалта́ш
1183,ergreifen::V,griebti,руалта́ш
1184,halten::V,laikyti,куча́ш
1185,halten::V,palaikyti,куча́ш
1186,drücken::V,spausti,иша́ш
1187,drücken::V,spausti,темда́ш
1188,schieben::V,stumti,шӱкала́ш
1189,kratzen::V,kasyti,удыра́ш
1190,kratzen::V,grandyti,удыра́ш
1191,lecken::V,laižyti,нула́ш
1192,beißen::V,kandžioti,пура́ш
1193,abreißen::V,nuplėšti,кӱрла́ш
1194,abschneiden::V,atpjauti,пӱчка́ш
1195,abschneiden::V,atkirpti,пӱчка́ш
1196,binden::V,rišti,кылда́ш
1197,binden::V,surišti,кылда́ш
1198,stecken::V,kišti,шуралта́ш
1199,stecken::V,įkišti,шуралта́ш
1200,brechen::V,lūžti,тодышта́ш
1201,brechen::V,laužyti,тодышта́ш
1202,klopfen::V,belsti,кыра́ш
1203,klopfen::V,barbenti,кыра́ш
1204,hauen::V,mušti,тӱя́ш
1205,kleben::V,lipdyti,клеитла́ш
1206,kleben::V,klijuoti,клеитла́ш
1207,reiben::V,trinti,йыга́ш
1208,reiben::V,trinti,туржала́ш
1209,reiben::V,tarkuoti,йыга́ш
1210,reiben::V,tarkuoti,туржала́ш
1211,streichen::V,tepti,шӱра́ш
1212,streichen::V,užtepti,шӱра́ш
1213,schleifen::V,galą́sti,шума́ш
1214,schleifen::V,galą́sti,яна́ш
1215,schneiden::V,pjauti,пӱчка́ш
1216,schneiden::V,kirpti,пӱчка́ш
1217,rütteln::V,purtyti,рӱза́ш
1218,schütteln::V,purtyti,почка́ш
1219,schwenken::V,mojuoti,рӱза́ш
1220,schütten::V,pilti,опта́ш
1221,schütten::V,berti,опта́ш
1222,füllen::V,pildyti,тема́ш
1223,füllen::V,pripildyti,тема́ш
1224,einwickeln::V,įvynioti,вӱдыла́ш
1225,einwickeln::V,suvynioti,вӱдыла́ш
1226,tragen::V,nešti,нумала́ш
1227,tragen::V,nešioti,нумала́ш
1228,schleppen::V,vilkti,шӱдыра́ш
1229,ziehen::V,tempti,шупша́ш
1230,aufbewahren::V,laikyti,арала́ш
1231,werfen::V,mesti,шуа́ш
1232,werfen::V,mesti,кышка́ш
1233,werfen::V,sviesti,шуа́ш
1234,werfen::V,sviesti,кышка́ш
1235,fangen::V,sugauti,куча́ш
1236,packen::V,čiupti,руалта́ш
1237,packen::V,griebti,руалта́ш
1238,verstecken::V,slėpti,тоя́ш
1239,verstecken::V,slapstyti,тоя́ш
1240,teilen::V,dalyti,пӧла́ш
1241,teilen::V,padalyti,пӧла́ш
1242,schicken::V,sių̃sti,колта́ш
1243,schicken::V,pasių̃sti,колта́ш
1244,bringen::V,atnešti,конда́ш
1245,hinzufügen::V,pridėti,ешара́ш
1246,bekommen::V,gauti,нала́ш
1247,erhalten::V,gauti,нала́ш
1248,nehmen::V,paimti,нала́ш
1249,wählen::V,rinkti,сайла́ш
1250,wählen::V,išsirinkti,сайла́ш
1251,auswählen::V,išrinkti,таҥгла́ш
1252,bewahren::V,išsaugoti,сакла́ш
1253,behindern::V,trukdyti,чаракла́ш
1254,verderben::V,sugadinti,пужа́ш
1255,beschädigen::V,žaloti,пужа́ш
1256,beschädigen::V,gadinti,пужа́ш
1257,zerbrechen::V,sukulti,пудырта́ш
1258,zerbrechen::V,sudaužyti,пудырта́ш
1259,zerreißen::V,perplėšti,кӱрла́ш
1260,zerreißen::V,suplėšyti,кӱрла́ш
1261,zerstören::V,suardyti,шалата́ш
1262,zerstören::V,sugriauti,шалата́ш
1263,verbrennen::V,deginti,йӱлата́ш
1264,verbrennen::V,sudeginti,йӱлата́ш
1265,geben::V,duoti,пуа́ш
1266,geben::V,paduoti,пуа́ш
1267,reichen::V,paduoti,пуа́ш
1268,schenken::V,dovanoti,пӧлекла́ш
1269,versprechen::V,žadėti,сӧра́ш
1270,versprechen::V,pažadėti,сӧра́ш
1271,wünschen::V,norėti,тылана́ш
1272,wünschen::V,linḱėti,тылана́ш
1273,loben::V,girti,мокта́ш
1274,loben::V,pagirti,мокта́ш
1275,küssen::V,bučiuoti,шупшала́ш
1276,wiegen::V,supti,рӱпша́ш
1277,zudecken::V,užkloti,леведа́ш
1278,zudecken::V,uždengti,леведа́ш
1279,wecken::V,žadinti,помыжалтара́ш
1280,zeigen::V,rodyti,ончыкта́ш
1281,führen::V,vesti,вӱда́ш
1282,führen::V,vadovauti,вӱда́ш
1283,lehren::V,mokyti,туныкта́ш
1284,lehren::V,išmokyti,туныкта́ш
1285,unterrichten::V,dėstyti,туныкта́ш
1286,aufziehen::V,išauginti,орышта́ш
1287,leiten::V,valdyti,вӱда́ш
1288,leiten::V,valdyti,вуйлата́ш
1289,leiten::V,vadovauti,вӱда́ш
1290,leiten::V,vadovauti,вуйлата́ш
1291,antreiben::V,uiti,поктыла́ш
1292,antreiben::V,raginti,поктыла́ш
1293,antreiben::V,skubinti,поктыла́ш
1294,lassen::V,paliepti,-та́ш
1295,einladen::V,kviesti,ӱжа́ш
1296,einladen::V,pakviesti,ӱжа́ш
1297,vereinigen::V,sujungti,иктешла́ш
1298,vereinigen::V,suvienyti,иктешла́ш
1299,besuchen::V,lankyti,то́лын кая́ш
1300,besuchen::V,aplankyti,то́лын кая́ш
1301,treffen::V,sutikti,вашлия́ш
1302,treffen::V,pasitikti,вашлия́ш
1303,sich versammeln::V,susirinkti,погына́ш
1304,sich versammeln::V,susirinkti,чумырга́ш
1305,spielen::V,groti,мода́ш
1306,spielen::V,žaisti,мода́ш
1307,singen::V,dainuoti,мура́ш
1308,tanzen::V,šokti,кушта́ш
1309,sich trennen::V,skirtis,ойырла́ш
1310,sich trennen::V,išsiskirti,ойырла́ш
1311,verlassen::V,palikti,кудалта́ш
1312,retten::V,gelbėti,утара́ш
1313,bewachen::V,sergėti,орола́ш
1314,schützen::V,ginti,арала́ш
1315,schützen::V,apginti,арала́ш
1316,verteidigen::V,ginti,арала́ш
1317,verteidigen::V,apginti,арала́ш
1318,sich schlagen::V,muštis,кредала́ш
1319,schießen::V,šauti,лӱя́ш
1320,schießen::V,šaudyti,лӱя́ш
1321,siegen::V,nugalėti,сеҥа́ш
1322,ärgern::V,pykinti,сырыкта́ш
1323,schlagen::V,mušti,пера́ш
1324,schlagen::V,smogti,пера́ш
1325,schlagen::V,trenkti,пера́ш
1326,treten::V,mygti,тошка́ш
1327,stechen::V,gelti,кера́ш
1328,stechen::V,smeigti,кера́ш
1329,stoßen::V,stumti,шӱкала́ш
1330,stoßen::V,pastumti,шӱкала́ш
1331,stehlen::V,vogti,шолышта́ш
1332,stören::V,trikdyti,мешая́ш
1333,belästigen::V,apsunkinti,толаштара́ш
1334,verbergen::V,slėpti,шылта́ш
1335,verbergen::V,paslėpti,шылта́ш
1336,täuschen::V,klaidinti,ондала́ш
1337,betrügen::V,apgauti,ондала́ш
1338,töten::V,žudyti,пушта́ш
1339,töten::V,nužudyti,пушта́ш
1340,wohnen::V,gyventi,ила́ш
1341,arbeiten::V,dirbti,пашалана́ш
1342,arbeiten::V,dirbti,паша́м ышта́ш
1343,arbeiten::V,triūsti,пашалана́ш
1344,arbeiten::V,triūsti,паша́м ышта́ш
1345,sammeln::V,rinkti,пога́ш
1346,pflücken::V,skinti,кӱра́ш
1347,pflücken::V,raškyti,кӱра́ш
1348,jagen::V,medžioti,сонарла́ш
1349,fischen::V,žvejoti,кол куча́ш
1350,fassen::V,sučiupti,куча́ш
1351,hüten::V,ganyti,кӱта́ш
1352,treiben::V,ginti,покта́ш
1353,anbinden::V,pririšti,йолышта́ш
1354,füttern::V,šerti,пукша́ш
1355,melken::V,melžti,лӱшта́ш
1356,hacken::V,kapoti,руа́ш
1357,gießen::V,lieti,шава́ш
1358,gießen::V,laistyti,шава́ш
1359,reifen::V,nokti,кӱа́ш
1360,reifen::V,sirpti,кӱа́ш
1361,zubereiten::V,ruošti,ямдыла́ш
1362,zubereiten::V,gaminti,ямдыла́ш
1363,kochen::V,virti,шолта́ш
1364,kochen::V,virinti,шолта́ш
1365,backen::V,kepti,кӱкташ
1366,braten::V,kepti,пуштыла́ш
1367,braten::V,kepti,жаритла́ш
1368,braten::V,kepinti,пуштыла́ш
