,Concept_ID,kl,lbe
1312,bunt::A,,оьрчӏикӏурисса
1313,teuer::A,,ххирасса
1314,geschickt::A,,паргалсса
1315,nackt::A,,кӏачӏасса
1316,ehemalig::A,,хъхъичӏвасса
1317,bekannt::A,,дусъсса
1318,anderer::A,,цамур
1319,zuerst::ADV,,бакӏрай
1320,zuerst::ADV,,цӏу бутӏуй
1321,niemals::ADV,,тачӏав
1322,von hier::ADV,,шичча
1323,dort::ADV,,гикку
1324,oben::ADV,,ялув
1325,hinauf::ADV,,лавай
1326,nicht::ADV,,къа-
1327,ein wenig::ADV,,чанни
1328,ein wenig::ADV,,ца чансса
1329,so::ADV,,укукн
1330,nur::ADV,,анжагь
1331,vor::PRP,,хьхьичӏ
1332,hinter::PRP,,махъ
1333,unter::PRP,,лув
1334,durch::PRP,,-х
1335,neben::PRP,,чӏарав
1336,zwischen::PRP,,дянив
1337,wegen::PRP,,цӏаний
1338,alles::PRN,,щала
1339,aufgehen[Sonne]::V,,буклай бур
1340,strömen::V,,экьинан
1341,fließen::V,,экьинан
1342,faulen::V,,аьллан
1343,verfaulen::V,,аьллан
1344,verfaulen::V,,аьян
1345,verschwinden::V,,бат хьун
1346,verschwinden::V,,акъа хьун
1347,lärmen::V,,чӏу буллан
1348,lärmen::V,,аьлагъужа буллан
1349,rauschen::V,,щурщур тӏун
1350,klingen::V,,чӏу буклан
1351,müde werden::V,,аьхчӏин
1352,krank werden::V,,къашай хьун
1353,krank sein::V,,къашай хъанан
1354,krank sein::V,,къашавай икӏан
1355,umkommen::V,,лиллан
1356,umkommen::V,,литӏлан
1357,umkommen::V,,ажал биян
1358,umkommen::V,,личӏи хьун
1359,umkommen::V,,иакьлу хьун
1360,umkommen::V,,ахир жан хъанан
1361,umkommen::V,,рухӏирачӏа икӏан
1362,sich rühren::V,,сукку хьун
1363,sich erheben::V,,бизан
1364,hinfallen::V,,багьан
1365,kriechen::V,,ххярк тӏун
1366,gehen::V,,нан
1367,abfahren::V,,гьан
1368,erwarten::V,,ялугьлан
1369,lachen::V,,хъян
1370,anschauen::V,,урган
1371,probieren::V,,тӏин ххал буллан
1372,vernehmen::V,,баян
1373,können::V,,хьун
1374,gelingen::V,,бюхъан
1375,ändern::V,,баххана бан
1376,drehen::V,,гьанан
1377,schieben::V,,щун
1378,schütten::V,,рутӏин
1379,hinzufügen::V,,ххи бан
1380,wählen::V,,бувчӏин
1381,auswählen::V,,бувчӏин
1382,auswählen::V,,язи бугьан
1383,behindern::V,,дайщишруду дуллан
1384,beschädigen::V,,зарал буллан
1385,reichen::V,,дулун
1386,schenken::V,,пишкаш дан
1387,schenken::V,,багъишла дан
1388,schenken::V,,ихӏсандалун дуллун
1389,wiegen::V,,гьуркку тӏун
1390,wiegen::V,,гьуркку буллан
1391,wiegen::V,,гьуркку бан
1392,verlassen::V,,увккун гьан
1393,bewachen::V,,къарал бан
1394,verteidigen::V,,буруччин
1395,sich schlagen::V,,биян
1396,siegen::V,,ххув хьун
1397,siegen::V,,ххувшаву ласун
1398,belästigen::V,,бизар уллан
1399,täuschen::V,,хъяврин ан
1400,pflücken::V,,риттун
1401,fassen::V,,бугьан
1402,hüten::V,,урттуйн бакьлан
1403,treiben::V,,дачин дуллан
1404,treiben::V,,лихъан буллан
1405,melken::V,,ттизин
1406,hacken::V,,мюрш буллан
1407,hacken::V,,мюрш бан
1408,reifen::V,,диян
1409,zubereiten::V,,хӏадур дан
1410,zubereiten::V,,хӏадур бан
1411,backen::V,,бишлан
1412,backen::V,,шахьлан
1413,stricken::V,,щащлан
1414,stricken::V,,щащан
1415,nähen::V,,дуруххан
1416,spülen::V,,вилаган
1417,kehren::V,,бахьлан
1418,kämmen::V,,ттарал дуккан
1419,schmücken::V,,чӏюлу бан
1420,sich unterhalten::V,,гъалгъа тӏун
1421,nennen::V,,цӏа дизан
1422,bemerken::V,,хӏисав хъун
1423,begreifen::V,,бувчӏин
1424,zeichnen::V,,сурат дуллан
1425,besitzen::V,,дуну икӏан
1426,besitzen::V,,дуну дикӏан
1427,besitzen::V,,заллуну икӏан
1428,zahlen::V,,арцу дулун
1429,zahlen::V,,багьа булун
