,Concept_ID,sk,pl
821,oben::ADV,hore,na górze
822,oben::ADV,navrchu,w górze
823,oben::ADV,navrchu,na górze
824,hinauf::ADV,hore,w górę
825,hinauf::ADV,hore,na górę
826,hinauf::ADV,navrch,w górę
827,hinauf::ADV,navrch,na górę
828,überall::ADV,všade,wszędzie
829,nicht::ADV,nie,nie
830,ein wenig::ADV,trocha,trochę
831,kaum::ADV,ledva,ledwie
832,kaum::ADV,ledva,prawie nie
833,sehr::ADV,veľmi,bardzo
834,so::ADV,tak,tak
835,so::ADV,takto,tak
836,noch::ADV,ešte,jeszcze
837,nur::ADV,len,tylko
838,schon::ADV,už,już
839,wieder::ADV,zasa,znów
840,wieder::ADV,zasa,znowu
841,vergebens::ADV,márne,na próżno
842,vergebens::ADV,nadarmo,na próżno
843,vor::PRP,pred,przed
844,hinter::PRP,za,za
845,unter::PRP,pod,pod
846,durch::PRP,cez,przez
847,neben::PRP,pri,obok
848,neben::PRP,vedľa,obok
849,zwischen::PRP,medzi,między
850,wegen::PRP,pre,z powodu
851,wegen::PRP,kvôli,z powodu
852,dies::PRN,to,to
853,dies::PRN,táto,to
854,das::PRN,to,to
855,alles::PRN,všetko,wszystko
856,ich::PRN,ja,ja
857,du::PRN,ty,ty
858,er::PRN,on,on
859,wir::PRN,my,my
860,ihr::PRN,vy,wy
861,sie::PRN,oni,oni
862,was::FPRN,čo,co
863,wer::FPRN,kto,kto
864,wo::FADV,kde,gdzie
865,wohin::FADV,kam,dokąd
866,wie::FADV,ako,jak
867,warum::FADV,prečo,dlaczego
868,wieviel::FNUM,koľko,ile
869,eins::NUM,jeden,jeden
870,zwei::NUM,dva,dwa
871,drei::NUM,tri,trzy
872,vier::NUM,štyri,cztery
873,fünf::NUM,päť,pięć
874,sechs::NUM,šesť,sześć
875,sieben::NUM,sedem,siedem
876,acht::NUM,osem,osiem
877,neun::NUM,deväť,dziewięć
878,zehn::NUM,desať,dziesięć
879,elf::NUM,jedenásť,jedenaście
880,zwölf::NUM,dvanásť,dwanaście
881,zwanzig::NUM,dvadsať,dwadzieścia
882,dreißig::NUM,tridsať,trzydzieści
883,vierzig::NUM,štyridsať,czterdzieści
884,fünfzig::NUM,päťdesiat,pięćdziesiąt
885,sechzig::NUM,šesťdesiat,sześćdziesiąt
886,siebzig::NUM,sedemdesiat,siedemdziesiąt
887,achtzig::NUM,osemdesiat,osiemdziesiąt
888,neunzig::NUM,deväťdesiat,dziewięćdziesiąt
889,hundert::NUM,sto,sto
890,tausend::NUM,tisíc,tysiąc
891,und::CNJ,i,i
892,oder::CNJ,alebo,lub
893,oder::CNJ,alebo,albo
894,stehen::V,stáť,stać
895,sitzen::V,sedieť,siedzieć
896,liegen::V,ležať,leżeć
897,hängen::V,visieť,wisieć
898,werden::V,stať sa,zostać
899,werden::V,stať sa,stać się
900,passieren::V,stať sa,dziać się
901,passieren::V,stať sa,zdarzyć się
902,beginnen::V,začať sa,zacząć się
903,enden::V,končiť sa,kończyć się
904,wechseln::V,meniť sa,zmienić się
905,aufgehen[Sonne]::V,vychádzať,wzejść
906,untergehen[Sonne]::V,zapadnúť,zajść
907,scheinen[Sonne]::V,svietiť,świecić
908,donnern::V,hrmieť,grzmieć
909,wehen::V,viať,wiać
910,strömen::V,prúdiť,płynąć
911,strömen::V,prúdiť,lać się
912,fließen::V,tiecť,ciec
913,fließen::V,tiecť,płynąć
914,sich drehen::V,točiť sa,obracać się
915,sich drehen::V,krútiť sa,obracać się
916,schwanken::V,kolísať,chwiać się
917,schwanken::V,klátiť sa,chwiać się
918,schwingen::V,kývať sa,wahać się
919,schwingen::V,chvieť sa,wahać się
920,fallen::V,padať,padać
921,brennen::V,páliť,palić się
922,brennen::V,horieť,palić się
923,rauchen::V,dymiť sa,dymić
924,rauchen::V,dymiť sa,dymić się
925,regnen::V,pršať,padać
926,gefrieren::V,zamrznút,zamarznąć
927,tauen::V,taviť sa,tajać
928,schmelzen::V,taviť sa,topnieć
929,trocknen::V,schnúť,schnąć
930,sieden::V,vrieť,wrzeć
931,sieden::V,vrieť,kipieć
932,faulen::V,hniť,gnić
933,verfaulen::V,zhniť,zgnić
934,reißen::V,pretrhnúť sa,urywać się
935,versinken::V,zapadnúť,tonąć
936,versinken::V,potopiť sa,tonąć
937,vergehen::V,plynúť,przechodzić
938,erscheinen::V,objaviť sa,zjawiać się
939,verschwinden::V,zmiznúť,zniknąć
940,sinken::V,klesať,spadać
941,abnehmen::V,ubúdať,spadać
942,zunehmen::V,pribúdať,wzrosnąć
943,steigen::V,stúpať,wzrastać
944,wachsen::V,rásť,rosnąć
945,glänzen::V,jagať sa,błyszczeć
946,glänzen::V,lesknúť sa,błyszczeć
947,funkeln::V,iskriť sa,zabłyszczeć
948,lärmen::V,lomoziť,hałasować
949,läuten::V,cengať,dzwonić
950,klingeln::V,zvoniť,dzwonić
951,klirren::V,rinčať,brzęczeć
952,brausen::V,hučať,huczeć
953,rauschen::V,šumieť,szumieć
954,rauschen::V,šumieť,szeleścić
955,klingen::V,znieť,brzmieć
956,klingen::V,znieť,dźwięczeć
957,klingen::V,zvoniť,brzmieć
958,klingen::V,zvoniť,dźwięczeć
959,bellen::V,štekať,szczekać
960,bellen::V,brechať,szczekać
961,heulen::V,vyť,wyć
962,blasen::V,duť,dmuchnąć
963,blasen::V,fúkať,dmuchnąć
964,pfeifen::V,pískať,gwizdać
965,pfeifen::V,hvízdať,gwizdać
966,schreien::V,kričať,krzyczeć
967,stöhnen::V,stenať,stękać
968,zittern::V,triasť sa,drżeć
969,leben::V,žiť,żyć
970,geboren werden::V,narodiť sa,urodzić się
971,atmen::V,dýchať,oddychać
972,trinken::V,piť,pić
973,essen::V,jesť,jeść
974,schlucken::V,zhltnuť,połknąć
975,müde werden::V,unaviť sa,zmęczyć się
976,einschlafen::V,usnúť,zasnąć
977,einschlafen::V,zaspať,zasnąć
978,schlafen::V,spať,spać
979,aufwachen::V,zobudiť sa,obudzić się
980,aufstehen::V,vstať,wstać
981,sich erholen::V,zotavovať sa,wypoczywać
982,sich erholen::V,oddýchovať si,wypoczywać
983,krank werden::V,ochorieť,zachorować
984,krank sein::V,chorieť,chorować
985,krank sein::V,byť chorý,chorować
986,schmerzen::V,bolieť,boleć
987,husten::V,kašľať,kaszlać
988,genesen::V,uzdraviť sa,wyzdrowieć
989,sterben::V,umrieť,umrzeć
990,sterben::V,zomrieť,umrzeć
991,umkommen::V,zahynúť,zginąć
992,sich bewegen::V,pohybovať sa,poruszać się
993,sich rühren::V,hnúť sa,ruszyć się
994,sich erheben::V,zdvihnúť sa,podnieść się
995,sich setzen::V,sadnúť si,usiąść
996,hinfallen::V,spadnúť,upaść
997,laufen::V,bežať,chodzić
998,schreiten::V,kráčať,kroczyć
999,spazierengehen::V,prechádzať sa,iść na spacer
1000,eilen::V,súriť,pospieszać
1001,sich beeilen::V,ponáhľať sa,pospieszyć się
1002,sausen::V,hučať,pędzić
1003,rennen::V,bežať,biec
1004,rennen::V,bežať,biegać
1005,springen::V,skákať,skakać
1006,klettern::V,liezť,wspinać się
1007,schaukeln::V,húpať,huśtać
1008,schaukeln::V,húpať,kołysać
1009,schaukeln::V,hojdať,huśtać
1010,schaukeln::V,hojdať,kołysać
1011,kriechen::V,liezť,pełzać
1012,kriechen::V,liezť,czołgać się
1013,kriechen::V,plaziť sa,pełzać
1014,kriechen::V,plaziť sa,czołgać się
1015,schwimmen::V,plávať,pływać
1016,tauchen::V,ponoriť sa,zanurzać się
1017,rudern::V,veslovať,wiosłować
1018,fahren::V,ísť,jechać
1019,fahren::V,jazdiť,jechać
1020,fliegen::V,letieť,latać
1021,fliegen::V,letieť,lecieć
1022,gehen::V,ísť,iść
1023,weggehen::V,odísť,odejść
1024,weggehen::V,odchádzať,odejść
1025,abfahren::V,odcestovať,odjechać
1026,anhalten::V,zadržať sa,zatrzymać się
1027,anhalten::V,zastaviť sa,zatrzymać się
1028,hineingehen::V,vchádzať,wchodzić
1029,eintreten::V,vojsť,wejść
1030,eintreten::V,vojsť,nastąpić
1031,eintreten::V,vstúpiť,wejść
1032,eintreten::V,vstúpiť,nastąpić
1033,kommen::V,prísť,przyjść
1034,ankommen::V,prísť,przybyć
1035,ankommen::V,doraziť,przybyć
1036,zurückkommen::V,vrátiť sa,wrócić
1037,bleiben::V,ostať,zostać
1038,bleiben::V,zostať,zostać
1039,warten::V,čakať,czekać
1040,erwarten::V,očakávať,oczekiwać
1041,suchen::V,hľadať,szukać
1042,finden::V,nájsť,znaleźć
1043,versuchen::V,skúsiť,próbować
1044,versuchen::V,pokúsiť sa,próbować
1045,vorbereiten::V,pripraviť,przygotować
1046,lieben::V,ľúbiť,kochać
1047,lieben::V,milovať,kochać
1048,mögen::V,mať rád,lubić
1049,lachen::V,smiať sa,śmiać się
1050,rühren::V,dojať,wzruszyć
1051,weinen::V,plakať,płakać
1052,schimpfen::V,nadávať,kląć
1053,sich ärgern::V,hnevať sa,gniewać się
1054,sich ärgern::V,zlostiť sa,gniewać się
1055,sich fürchten::V,báť sa,bać się
1056,fürchten::V,báť sa,bać się
1057,fliehen::V,utekať,uciekać
1058,flüchten::V,utiecť,uciec
1059,sehen::V,vidieť,widzieć
1060,sehen::V,vidieť,zobaczyć
1061,anschauen::V,pozrieť sa na,oglądać
1062,ansehen::V,pozrieť,popatrzeć na
1063,hören::V,počúvať,słyszeć
1064,zuhören::V,počúvať,słuchać
1065,probieren::V,ochutnať,kosztować
1066,riechen::V,ňuchať,wąchać
1067,fühlen::V,cítiť,czuć
1068,fühlen::V,cítiť,odczuwać
1069,fühlen::V,pociťovať,czuć
1070,fühlen::V,pociťovať,odczuwać
1071,scheinen::V,zdať sa,wydawać się
1072,zu sehen sein::V,byť vidieť,widnieć
1073,vernehmen::V,počuť,usłyszeć
1074,frieren::V,mrznúť,marznąć
1075,frieren::V,oziabať,marznąć
1076,tun::V,robiť,czynić
1077,können::V,môcť,móc
1078,können::V,môcť,umieć
1079,wollen::V,chcieť,chcieć
1080,anfangen::V,začať,zacząć
1081,beenden::V,skončiť,zakończyć
1082,aufhören::V,prestať,przestać
1083,gelingen::V,podariť sa,udać się
1084,geraten::V,dariť sa,udać się
1085,öffnen::V,otvoriť,otworzyć
1086,schließen::V,zavrieť,zamknąć
1087,stellen::V,postaviť,postawić
1088,setzen::V,posadiť,posadzić
1089,legen::V,klásť,kłaść
1090,legen::V,položiť,kłaść
1091,berühren::V,dotykať sa,dotykać
1092,verbinden::V,spojiť,łączyć
1093,bedecken::V,pokryť,przykryć
1094,aufhängen::V,zavesiť,powiesić
1095,anzünden::V,zapáliť,zapalić
1096,aufheben::V,zdvihnúť,podnieść
1097,zurücklassen::V,zanechať,zostawić
1098,verlieren::V,stratiť,zgubić
1099,fallen lassen::V,pustiť,upuścić
1100,machen::V,robiť,zrobić
1101,herstellen::V,vyrobiť,wytworzyć
1102,bauen::V,stavať,budować
1103,bauen::V,budovať,budować
1104,reparieren::V,opraviť,naprawiać
1105,verbessern::V,zlepšiť,ulepszyć
1106,ändern::V,zmeniť,zmienić
1107,ändern::V,preinačiť,zmienić
1108,graben::V,ryť,kopać
1109,graben::V,kopať,kopać
1110,beugen::V,ohnúť,zagiąć
1111,biegen::V,ohnúť,zgiąć
1112,drehen::V,točiť,obracać
1113,drehen::V,krútiť,obracać
1114,wenden::V,obrátiť,obrocić
1115,wenden::V,prevrátiť,obrocić
1116,umdrehen::V,otočiť,obrocić
1117,umdrehen::V,obrátiť,obrocić
1118,heben::V,dvíhať,podnosić
1119,heben::V,povzniesť,podnosić
1120,hochheben::V,zdvihnúť,podnieść
1121,ergreifen::V,uchopiť sa,chwycić
1122,halten::V,držať,trzymać
1123,drücken::V,tisnúť,naciskać
1124,schieben::V,posunovať,pchać
1125,schieben::V,posunovať,posuwać
1126,kratzen::V,škrabať,drapać
1127,lecken::V,lízať,lizać
1128,beißen::V,kúsať,kąsać
1129,abreißen::V,odtrhnúť,oderwać
1130,abschneiden::V,odrezať,odciąć
1131,abschneiden::V,odkrojiť,odciąć
1132,binden::V,zaviazať,wiązać
1133,binden::V,priviazať,wiązać
1134,stecken::V,strčiť,wetknąć
1135,brechen::V,zlomiť,złamać
1136,klopfen::V,tĺcť,pukać
1137,klopfen::V,tĺcť,stukać
1138,klopfen::V,klopať,pukać
1139,klopfen::V,klopať,stukać
1140,hauen::V,nabiť,bić
1141,kleben::V,lepiť,kleić
1142,kleben::V,nalepiť,kleić
1143,reiben::V,trieť,trzeć
1144,streichen::V,namazať,smarować
1145,schleifen::V,ostríť,ostrzyć
1146,schneiden::V,rezať,ciąć
1147,schneiden::V,rezať,krajać
1148,schneiden::V,strihať,ciąć
1149,schneiden::V,strihať,krajać
1150,rütteln::V,triasť,trząść
1151,rütteln::V,lomcovať,trząść
1152,schütteln::V,triasť,trząść
1153,schütteln::V,potriasť,trząść
1154,schwenken::V,mávať,machać
1155,schütten::V,sypať,nasypać
1156,füllen::V,plniť,napełnić
1157,einwickeln::V,zabaliť,zawinąć
1158,tragen::V,niesť,nieść
1159,schleppen::V,vliecť,wlec
1160,ziehen::V,ťahať,ciągnąć
1161,aufbewahren::V,uložiť,przechowywać
1162,aufbewahren::V,uschovať,przechowywać
1163,werfen::V,hodiť,rzucać
1164,werfen::V,vrhnúť,rzucać
1165,fangen::V,chytať,łowić
1166,packen::V,baliť,chwycić
1167,packen::V,chytiť,chwycić
1168,verstecken::V,skryť,ukryć
1169,verstecken::V,skryť,schować
1170,verstecken::V,schovať,ukryć
1171,verstecken::V,schovať,schować
1172,teilen::V,podeliť,podzielić
1173,teilen::V,rozdeliť,podzielić
1174,schicken::V,posielať,posyłać
1175,bringen::V,priniesť,przynieść
1176,hinzufügen::V,pripojiť,dodać
1177,bekommen::V,dostať,dostać
1178,erhalten::V,prijať,otrzymać
1179,nehmen::V,vziať,wziąć
1180,wählen::V,voliť,wybrać
1181,auswählen::V,vybrať,wybrać
1182,auswählen::V,vyvoliť,wybrać
1183,bewahren::V,zachovať,zachować
1184,behindern::V,zavadzať,utrudnić
1185,behindern::V,zavadzať,przeszkadzać
1186,behindern::V,byť v ceste,utrudnić
1187,behindern::V,byť v ceste,przeszkadzać
1188,verderben::V,skaziť,zepsuć
1189,beschädigen::V,ublížiť,uszkodzić
1190,beschädigen::V,poškodiť,uszkodzić
1191,zerbrechen::V,rozbiť,złamać
1192,zerbrechen::V,prelomiť,złamać
1193,zerreißen::V,pretrhnúť,drzeć
1194,zerreißen::V,pretrhnúť,rozdzierać
1195,zerstören::V,zničiť,zniszczyć
1196,verbrennen::V,spáliť,spalić
1197,geben::V,dať,dać
1198,reichen::V,podať,podać
1199,schenken::V,darovať,darować
1200,versprechen::V,sľúbiť,obiecać
1201,wünschen::V,želať,życzyć
1202,loben::V,chváliť,chwalić
1203,küssen::V,bozkať,całować
1204,wiegen::V,kolísať,kołysać
1205,zudecken::V,prikryť,przykryć
1206,wecken::V,zobudiť,zbudzić
1207,zeigen::V,ukázať,pokazać
1208,führen::V,viesť,wieść
1209,führen::V,viesť,prowadzić
1210,lehren::V,učiť,uczyć
1211,unterrichten::V,vyučovať,nauczać
1212,aufziehen::V,vychovať,wychować
1213,leiten::V,viesť,kierować
1214,antreiben::V,popudiť,popędzić
1215,lassen::V,dať,zostawić
1216,einladen::V,pozvať,zaprosić
1217,einladen::V,povolať,zaprosić
1218,vereinigen::V,spojiť,zjednoczyć
1219,vereinigen::V,zjednotiť,zjednoczyć
1220,besuchen::V,navštíviť,odwiedzić
1221,treffen::V,stretnúť,trafić
1222,treffen::V,stretnúť,spotkać
1223,sich versammeln::V,zhromaždiť sa,zebrać się
1224,sich versammeln::V,zhromaždiť sa,zgromadzić się
1225,spielen::V,hrať,grać
1226,spielen::V,hrať,bawić się
1227,singen::V,spievať,śpiewać
1228,tanzen::V,tancovať,pląsać
1229,tanzen::V,tancovať,tańczyć
1230,sich trennen::V,rozísť sa,rozstać się
1231,verlassen::V,opustiť,opuścić
1232,retten::V,zachrániť,ocalić
1233,retten::V,zachrániť,uratować
1234,bewachen::V,strážiť,pilnować
1235,schützen::V,chrániť,ochronić
1236,verteidigen::V,brániť,bronić
1237,sich schlagen::V,biť sa,pobić się
1238,schießen::V,streliť,strzelać
1239,schießen::V,strieľať,strzelać
1240,siegen::V,zvíťaziť,zwycziężyć
1241,ärgern::V,hnevať,gniewać
1242,ärgern::V,zlostiť,gniewać
1243,schlagen::V,biť,bić
1244,schlagen::V,biť,uderzyć
1245,schlagen::V,udrieť,bić
1246,schlagen::V,udrieť,uderzyć
1247,treten::V,kopnúť,kopnąć
1248,stechen::V,bodnúť,ukłuć
1249,stechen::V,pichnúť,ukłuć
1250,stoßen::V,udrieť,popchnąć
1251,stehlen::V,kradnúť,ukraść
1252,stören::V,vyrušiť,zakłócić
1253,stören::V,vyrušiť,przeszkodzić
1254,belästigen::V,obťažovať,dokuczać
1255,verbergen::V,skryť,ukryć
1256,täuschen::V,sklamať,łudzić
1257,betrügen::V,klamať,oszukać
1258,betrügen::V,podvádzať,oszukać
1259,töten::V,zabiť,zabić
1260,töten::V,usmrtiť,zabić
1261,wohnen::V,bývať,mieszkać
1262,arbeiten::V,pracovať,pracować
1263,sammeln::V,zbierať,zebrać
1264,pflücken::V,trhať,zerwać
1265,pflücken::V,oberať,zerwać
1266,jagen::V,poľovať,polować
1267,fischen::V,loviť ryby,łowić ryby
1268,fischen::V,chytať ryby,łowić ryby
1269,fassen::V,uloviť,złapać
1270,hüten::V,pásť,paść
1271,treiben::V,hnať,pędzić
1272,anbinden::V,priviazať,przywiązać
1273,füttern::V,kŕmiť,karmić
1274,melken::V,dojiť,doić
1275,hacken::V,seknúť,rąbać
1276,gießen::V,polievať,lać
1277,gießen::V,polievať,podlać
1278,reifen::V,dozrieť,dojrzeć
1279,zubereiten::V,pripraviť,przyrządzić
1280,kochen::V,variť,gotować
1281,backen::V,piecť,piec
1282,backen::V,smažiť,piec
1283,braten::V,piecť,piec
1284,braten::V,piecť,smażyć
1285,braten::V,pražiť,piec
1286,braten::V,pražiť,smażyć
1287,umrühren::V,pomiešať,przemieszać
1288,stricken::V,pliesť,dziać
1289,nähen::V,šiť,szyć
1290,färben::V,zafarbiť,pofarbować
1291,reinigen::V,čistiť,oczyścić
1292,waschen::V,myť,prać
1293,abwischen::V,utrieť,obetrzeć
1294,spülen::V,vyplachovať,płukać
1295,fegen::V,zametať,zamiatać
1296,kehren::V,zametať,zamieść
1297,baden::V,kúpať sa,kąpać się
1298,sich waschen::V,umývať sa,myć się
1299,ausziehen::V,zobliecť,zdjąć
1300,anziehen::V,obliecť,włożyć
1301,sich anziehen::V,obliecť sa,ubrać się
1302,kämmen::V,česať,uczesać
1303,schmücken::V,ozdobiť,ozdabiać
1304,sagen::V,povedať,powiedzieć
1305,sprechen::V,hovoriť,mówić
1306,reden::V,rozprávať,mówić
1307,sich unterhalten::V,rozprávať sa,rozmawiać
1308,fragen::V,spýtať sa,zapytać
1309,bitten::V,prosiť,prosić
1310,erzählen::V,rozprávať,opowiedzieć
1311,mitteilen::V,oznámiť,zawiadomić o
1312,nennen::V,nazvať,nazwać
1313,nennen::V,menovať,nazwać
1314,rufen::V,volať,wołać
1315,rufen::V,zavolať,wołać
1316,prahlen::V,vystatovať sa,chełpić się
1317,übersetzen::V,preložiť,tłumaczyć
1318,denken::V,myslieť,myśleć
1319,glauben::V,veriť,sądzić
1320,glauben::V,veriť,wierzyć
1321,bemerken::V,podotknuť,zauważyć
1322,bemerken::V,spozorovať,zauważyć
1323,erkennen::V,poznať,poznać
1324,begreifen::V,pochopiť,zrozumieć
1325,begreifen::V,porozumieť,zrozumieć
1326,verstehen::V,rozumieť,rozumieć
1327,verstehen::V,rozumieť,dosłyszeć
1328,lernen::V,učiť sa,uczyć się
1329,wissen::V,vedieť,wiedzieć
1330,sich erinnern an::V,pamätať si na,przypomnieć sobie
1331,vergessen::V,zabudnuť,zapomnieć
1332,messen::V,merať,mierzyć
1333,zählen::V,počítať,liczyć
1334,rechnen::V,rátať,rachować
1335,rechnen::V,počítať,rachować
1336,lesen::V,čítať,czytać
1337,malen::V,maľovať,malować
1338,zeichnen::V,kresliť,rysować
1339,schreiben::V,písať,pisać
1340,besitzen::V,mať,posiadać
1341,besitzen::V,vlastniť,posiadać
1342,kaufen::V,kúpiť,kupić
1343,verkaufen::V,predať,sprzedać
1344,bezahlen::V,zaplatiť,zapłacić
1345,zahlen::V,platiť,płacić
1346,beherrschen::V,ovládať,opanować
1347,ertragen::V,znášať,znieść
1348,ertragen::V,vydržať,znieść
