,Concept_ID,sl,sah
762,durch::PRP,skózi,курдары
763,neben::PRP,kràj,аттыгар
764,neben::PRP,póleg,аттыгар
765,zwischen::PRP,med,ыккардынан
766,zwischen::PRP,izmed,ыккардынан
767,wegen::PRP,zarádi,уҥуортан
768,dies::PRN,tó,ити
769,dies::PRN,tó,бу
770,das::PRN,tó,били
771,alles::PRN,vsè,барыта
772,ich::PRN,jàz,мин
773,du::PRN,tí,эн
774,er::PRN,òn,кнни
775,wir::PRN,mí,биһиги
776,ihr::PRN,ví,эһиги
777,sie::PRN,ôni,кинилэр
778,was::FPRN,káj,туох
779,wer::FPRN,kdó,ким
780,wo::FADV,kjé,ханна
781,wohin::FADV,kám,ханна
782,wie::FADV,kakó,хайдах
783,warum::FADV,zakáj,тоҕо
784,wieviel::FNUM,kóliko,төһө
785,eins::NUM,êden,биир
786,zwei::NUM,dvá,икки
787,drei::NUM,trí,үс
788,vier::NUM,štíri,түөрт
789,fünf::NUM,pét,биэс
790,sechs::NUM,šést,алта
791,sieben::NUM,sédem,сэттэ
792,acht::NUM,ósem,аҕыс
793,neun::NUM,devét,тоҕус
794,zehn::NUM,desét,уон
795,elf::NUM,enájst,уон биир
796,zwölf::NUM,dvánajst,уон икки
797,zwanzig::NUM,dvájset,сүүрбэ
798,dreißig::NUM,trídeset,отут
799,vierzig::NUM,štírideset,түөрт уон
800,fünfzig::NUM,pétdeset,биэс уон
801,sechzig::NUM,šéstdeset,алта уон
802,siebzig::NUM,sédemdeset,сэттэ уон
803,achtzig::NUM,ósemdeset,аҕыс уон
804,neunzig::NUM,devétdeset,тоҕус уонус
805,hundert::NUM,stó,сүүс
806,tausend::NUM,tísoč,тыһыынча
807,und::CNJ,in,да
808,und::CNJ,in,уонна
809,und::CNJ,in,итиэннэ
810,oder::CNJ,áli,эбэтэр
811,stehen::V,státi,тур
812,sitzen::V,sedéti,олор
813,liegen::V,ležáti,сыт
814,hängen::V,viséti,санньылый
815,werden::V,postáti,буол
816,passieren::V,zgodíti se,буол
817,beginnen::V,začéti se,саҕалан
818,enden::V,končáti se,бүт
819,wechseln::V,ménjati se,уларый
820,aufgehen[Sonne]::V,vzíti,ой
821,untergehen[Sonne]::V,zaíti,киир
822,scheinen[Sonne]::V,sijáti,сырдат
823,donnern::V,grméti,эт
824,wehen::V,píhati,үр
825,strömen::V,líti,кутулун
826,fließen::V,têči,сүүр
827,sich drehen::V,vrtéti se,эргий
828,schwanken::V,kolébati,биэтэҥнээ
829,schwingen::V,níhati,эйэҥнээ
830,fallen::V,pádati,оҕут
831,brennen::V,goréti,умай
832,rauchen::V,kadíti se,буруолаа
833,regnen::V,deževáti,самыырдаа
834,gefrieren::V,zmŕzniti,тоҥ
835,tauen::V,tájati,ир
836,schmelzen::V,kopnéti,уулун
837,trocknen::V,sušíti se,куур
838,sieden::V,kipéti,оргуй
839,faulen::V,gníti,сытый
840,verfaulen::V,zgníti,сытыйан_хаал
841,reißen::V,tŕgati se,хайыт
842,reißen::V,tŕgati se,быһытталан
843,versinken::V,pogrézniti se,тимир
844,versinken::V,pogrézniti se,батылын
845,vergehen::V,miníti,дьай
846,erscheinen::V,pojáviti se,көһүн
847,verschwinden::V,izgíniti,сүт
848,sinken::V,péšati,намтаа
849,abnehmen::V,pojémati,аччаа
850,zunehmen::V,véčati se,элбээ
851,zunehmen::V,množíti se,элбээ
852,steigen::V,dvígati se,үрдээ
853,wachsen::V,rásti,үүн
854,glänzen::V,sijáti,кылбай
855,funkeln::V,ískriti se,күлүмнээ
856,funkeln::V,ískriti se,күлүмүрдээ
857,lärmen::V,ropotáti,тыаһаа
858,lärmen::V,razgrájati,тыаһаа
859,läuten::V,zvoníti,собуоннаа
860,klingeln::V,zvončkljáti,линкинээ
861,klirren::V,žvenketáti,айгырат
862,brausen::V,šuméti,сирилээ
863,rauschen::V,šuštéti,суугунаа
864,rauschen::V,šelestéti,суугунаа
865,klingen::V,zvenéti,доргуй
866,bellen::V,lájati,үр
867,heulen::V,zavíjati,улуй
868,blasen::V,píhniti,үр
869,pfeifen::V,pískati,иһиир
870,pfeifen::V,žvížgati,иһиир
871,schreien::V,kričáti,кылан
872,schreien::V,kričáti,хаһыытаа
873,stöhnen::V,stókati,ынчыктаа
874,zittern::V,drgetáti,титирээ
875,zittern::V,drgetáti,дьигиһий
876,leben::V,živéti,олор
877,geboren werden::V,rodíti se,төрөө
878,atmen::V,díhati,тыын
879,trinken::V,píti,ис
880,essen::V,jésti,аһаа
881,schlucken::V,požírati,ыйыһын
882,müde werden::V,péšati,сылай
883,müde werden::V,utrúditi se,сылай
884,einschlafen::V,zaspáti,утуйан хаал
885,schlafen::V,spáti,утуй
886,schlafen::V,spáti,утуйа сыт
887,aufwachen::V,zbudíti se,уһугун
888,aufstehen::V,vstáti,тур
889,sich erholen::V,oddahníti se,сынньан
890,krank werden::V,oboléti,ыарый
891,krank sein::V,bíti bolán,ыарый
892,krank sein::V,bíti bolán,ыарыт
893,schmerzen::V,boléti,ыарыт
894,husten::V,kášljati,сөтөлүн
895,genesen::V,okrévati,көн
896,sterben::V,umréti,өл
897,umkommen::V,pogíniti,өл
898,umkommen::V,pogíniti,оҕут
899,sich bewegen::V,zganíti se,хамсаа
900,sich rühren::V,premakníti se,хамсаа
901,sich erheben::V,vstájati,тур
902,sich erheben::V,vzdígniti se,тур
903,sich setzen::V,sésti,олор
904,hinfallen::V,pásti dôl,оҕут
905,laufen::V,hodíti,хаам
906,schreiten::V,stópati,атыллаа
907,spazierengehen::V,na sprehòd íti,дьаарбай
908,eilen::V,drvéti,тиэтэй
909,sich beeilen::V,hitéti,ыксаа
910,sausen::V,dírkati,элээр
911,rennen::V,dírjati,сүүрэкэлээ
912,springen::V,skákati,ой
913,springen::V,skákati,ыстан
914,klettern::V,plézati,ытын
915,schaukeln::V,kolébati,эйэҥнээ
916,schaukeln::V,kolébati,биэрэҥнээ
917,kriechen::V,pláziti se,сыыл
918,schwimmen::V,plávati,уһун
919,schwimmen::V,plávati,харбаа
920,tauchen::V,potápljati se,умус
921,rudern::V,vesláti,эрт
922,fahren::V,vozíti se,айаннаа
923,fahren::V,peljáti se,айаннаа
924,fliegen::V,létati,көт
925,gehen::V,íti,бар
926,weggehen::V,odíti,бар
927,abfahren::V,odpeljáti se,бар
928,anhalten::V,ustáviti se,тохтоо
929,hineingehen::V,íti nóter,киир
930,eintreten::V,vstopíti,киир
931,kommen::V,príti,кэл
932,ankommen::V,prispéti,кэл
933,ankommen::V,prispéti,тиий
934,ankommen::V,prihájati,кэл
935,ankommen::V,prihájati,тиий
936,zurückkommen::V,vrníti se,төнүн
937,bleiben::V,ostáti,хаал
938,warten::V,čákati,көһүт
939,erwarten::V,pričakováti,күүт
940,erwarten::V,pričakováti,көһүт
941,suchen::V,iskáti,ирдээ
942,suchen::V,iskáti,көрдөө
943,finden::V,nájti,бул
944,versuchen::V,poskúšati,сорун
945,vorbereiten::V,pripráviti,бэлэмнээ
946,lieben::V,ljubíti,таптаа
947,mögen::V,márati,сөбүл
948,lachen::V,smejáti se,күл
949,rühren::V,ganíti,долгут
950,weinen::V,jókati,ытаа
951,weinen::V,plákati,ытаа
952,schimpfen::V,psováti,үөҕүс
953,schimpfen::V,zmérjati,үөҕүс
954,sich ärgern::V,jezíti se,кыыһыр
955,sich ärgern::V,jezíti se,кыйахан
956,sich fürchten::V,báti se,куттан
957,sich fürchten::V,báti se,дьиксин
958,fürchten::V,báti se,дьиксин
959,fürchten::V,báti se,куттан
960,fliehen::V,bežáti,күрээ
961,flüchten::V,pobégniti,күрээ
962,sehen::V,vídeti,көр
963,anschauen::V,oglédati,көр
964,ansehen::V,glédati,көр
965,hören::V,slíšati,бил
966,hören::V,slíšati,иһит
967,zuhören::V,poslúšati,иһит
968,probieren::V,poskúšati,боруобалаан көр
969,probieren::V,poskúšati,амсайан көр
970,riechen::V,dúhati,сытырҕаа
971,fühlen::V,čutíti,бил
972,scheinen::V,zdéti se,көһүн
973,zu sehen sein::V,vídeti se,көһүн
974,vernehmen::V,čúti,иһит
975,frieren::V,zébsti,тоҥ
976,frieren::V,zébsti,үлүй
977,tun::V,délati,гын
978,können::V,môči,кыай
979,wollen::V,hotéti,баҕар
980,anfangen::V,začéti,саҕалаа
981,beenden::V,dokončáti,бүтэр
982,aufhören::V,prenéhati,уурай
983,gelingen::V,uspéti,сатан
984,gelingen::V,posréčiti se,сатан
985,geraten::V,obnêsti se,баар буолан биэр
986,geraten::V,obnêsti se,баар буола тус
987,geraten::V,obnêsti se,буолан таҕыс
988,öffnen::V,odpréti,ас
989,schließen::V,zapréti,сап
990,schließen::V,zapréti,хатаа
991,stellen::V,postáviti,уур
992,stellen::V,postáviti,туруор
993,setzen::V,posadíti,туруор
994,setzen::V,posadíti,уур
995,legen::V,položíti,уур
996,berühren::V,dotíkati se,тыыт
997,berühren::V,dotíkati se,таарый
998,verbinden::V,obvézati,кэлгий
999,bedecken::V,pokríti,бүрүй
1000,aufhängen::V,obésiti,ыйаа
1001,anzünden::V,zažgáti,умат
1002,aufheben::V,vzdígniti,өрө тарт
1003,zurücklassen::V,zapustíti,бырах
1004,verlieren::V,izgubíti,сүтэр
1005,fallen lassen::V,navréči,түһэр
1006,fallen lassen::V,navréči,мүлчү тут
1007,machen::V,naredíti,оҥор
1008,machen::V,naredíti,оҥоһун
1009,machen::V,napráviti,оҥор
1010,machen::V,napráviti,оҥоһун
1011,herstellen::V,izdélati,оҥор
1012,bauen::V,gradíti,тут
1013,reparieren::V,popráviti,абырахтаа
1014,verbessern::V,izbóljšati,тупсар
1015,ändern::V,spremeníti,уларыт
1016,graben::V,kopáti,хас
1017,graben::V,grêbsti,хас
1018,beugen::V,upogníti,бокут
1019,beugen::V,upogníti,токурут
1020,beugen::V,upogníti,бүк баттаа
1021,biegen::V,zavíjati,иэх
1022,biegen::V,zavíjati,өҕүлүннэр
1023,drehen::V,vrtéti,эргит
1024,drehen::V,vrtéti,эргичит
1025,wenden::V,obrníti,эргилин
1026,umdrehen::V,zasúkati,түҥнэр
1027,heben::V,dvígati,көтөх
1028,hochheben::V,privzdígniti,таһаар
1029,ergreifen::V,zgrábiti,тут
1030,halten::V,držáti,тут
1031,drücken::V,tiščáti,ык
1032,schieben::V,ríniti,ас
1033,kratzen::V,práskati,кыһыы
1034,lecken::V,lízati,салаа
1035,beißen::V,grísti,ытыр
1036,abreißen::V,odtŕgati,быһа тарт
1037,abreißen::V,odtŕgati,туура тарт
1038,abschneiden::V,odrézati,быс
1039,abschneiden::V,odrézati,быһан ыл
1040,abschneiden::V,odrézati,быһа баттаа
1041,binden::V,vézati,кэлгий
1042,stecken::V,vtakníti,батары ас
1043,brechen::V,lomíti,тоһут
1044,klopfen::V,tólči,тоҥсуй
1045,hauen::V,séči,оҕус
1046,kleben::V,lépiti,силимнээ
1047,reiben::V,tréti,аал
1048,reiben::V,dŕgniti,аал
1049,streichen::V,namázati,сыбаа
1050,schleifen::V,brúsiti,чочуй
1051,schneiden::V,rézati,быс
1052,rütteln::V,strésti,иэҕэҥнэт
1053,schütteln::V,majáti,сахсый
1054,schwenken::V,obrníti,дайбаа
1055,schütten::V,sípati,кут
1056,füllen::V,napolníti,толор
1057,einwickeln::V,zavíti,суулаа
1058,tragen::V,nêsti,ит
1059,schleppen::V,vláčiti,сос
1060,ziehen::V,vléči,тарт
1061,aufbewahren::V,shranjeváti,уур
1062,aufbewahren::V,shranjeváti,харай
1063,werfen::V,lúčati,бырах
1064,fangen::V,ujéti,хап
1065,packen::V,prijéti,тут
1066,verstecken::V,skríti,саһыар
1067,teilen::V,razdelíti,үллэр
1068,schicken::V,pošíljati,ыыт
1069,bringen::V,prinêsti,аҕал
1070,hinzufügen::V,pristáviti,эп
1071,bekommen::V,dobíti,ыл
1072,bekommen::V,dobíti,булун
1073,erhalten::V,prejéti,ыл
1074,nehmen::V,vzéti,ыл
1075,wählen::V,izbírati,быыбардаа
1076,auswählen::V,izbráti,тал
1077,bewahren::V,ohraníti,харай
1078,behindern::V,ovírati,мэһэйдээ
1079,verderben::V,pokváriti,буорту гын
1080,beschädigen::V,poškodováti,алдьат
1081,zerbrechen::V,razlomíti,үлтүрүт
1082,zerreißen::V,raztŕgati,хайыта тарт
1083,zerstören::V,razrúšiti,алдьат
1084,verbrennen::V,sežgáti,уоттаа
1085,geben::V,dáti,биэр
1086,reichen::V,séči,аҕал
1087,reichen::V,molíti,аҕал
1088,schenken::V,podáriti,бэлэхтээ
1089,versprechen::V,obljubíti,эрэннэр
1090,wünschen::V,vóščiti,баҕар
1091,loben::V,hváliti,хайҕаа
1092,küssen::V,poljubováti,уураа
1093,wiegen::V,zíbati,бигээ
1094,zudecken::V,pokríti,сап
1095,zudecken::V,pokríti,бүрүй
1096,wecken::V,zbudíti,уһугуннар
1097,zeigen::V,pokázati,көрдөр
1098,führen::V,vêsti,салай
1099,lehren::V,učíti,үөрэт
1100,unterrichten::V,poučeváti,үөрэт
1101,aufziehen::V,vzgojíti,иит
1102,leiten::V,uprávljati,салай
1103,antreiben::V,goníti,кыһай
1104,lassen::V,povzročíti,күһэй
1105,einladen::V,povábiti,ыҥыр
1106,vereinigen::V,zdrúžiti,холбоо
1107,vereinigen::V,zdrúžiti,түм
1108,besuchen::V,obiskáti,сырыт
1109,besuchen::V,obiskáti,билсэ сырыт
1110,treffen::V,pogodíti,көрүс
1111,sich versammeln::V,zbráti se,мүһүн
1112,sich versammeln::V,zbráti se,түмүс
1113,spielen::V,igráti se,оонньоо
1114,singen::V,péti,ыллаа
1115,tanzen::V,plésati,үҥкүүлээ
1116,sich trennen::V,ločíti se,араҕыс
1117,verlassen::V,zapustíti,хааллар
1118,retten::V,réšiti,өрүһүй
1119,bewachen::V,strážiti,араҥаччылаа
1120,schützen::V,sčítiti,көмүскээ
1121,verteidigen::V,braníti,көмүскээ
1122,sich schlagen::V,têpsti se,охсус
1123,schießen::V,stréljati,ытыалаа
1124,siegen::V,zmágati,хот
1125,siegen::V,zmágati,кыай
1126,ärgern::V,jezíti,кыыһырт
1127,ärgern::V,razbúriti,кыыһырт
1128,schlagen::V,têpsti,оҕус
1129,schlagen::V,udáriti,оҕус
1130,treten::V,teptáti,тэп
1131,stechen::V,ubôsti,кэй
1132,stoßen::V,peháti,кэп
1133,stoßen::V,peháti,үтүрүй
1134,stoßen::V,drégniti,кэп
1135,stoßen::V,drégniti,үтүрүй
1136,stehlen::V,ukrásti,уор
1137,stehlen::V,pokrásti,уор
1138,stören::V,motíti,мэһэйдээ
1139,belästigen::V,nadlegováti,батар
1140,verbergen::V,skríti,кистээ
1141,täuschen::V,slepíti,албыннаа
1142,betrügen::V,várati,албыннаа
1143,betrügen::V,ogoljufáti,албыннаа
1144,töten::V,ubíti,өлөр
1145,wohnen::V,prebívati,олор
1146,arbeiten::V,délati,үлэлээ
1147,sammeln::V,zbráti,мус
1148,sammeln::V,zbráti,хомуй
1149,pflücken::V,obráti,үргээ
1150,jagen::V,lovíti,бултаа
1151,fischen::V,ribáriti,балыктаа
1152,fassen::V,zajéti,тут
1153,hüten::V,pásti,манаа
1154,treiben::V,pogánjati,үүр
1155,anbinden::V,privézati,баай
1156,füttern::V,kŕmiti,аһат
1157,melken::V,mólsti,ыа
1158,hacken::V,sékati,кэрт
1159,gießen::V,ulíti,сиигирт
1160,reifen::V,zoréti,бус
1161,zubereiten::V,pripráviti,бэлэмнээ
1162,kochen::V,kúhati,буһар
1163,backen::V,cvréti,буһар
1164,braten::V,pêči,хооруй
1165,braten::V,pêči,ыһаарылаа
1166,braten::V,pêči,соркуойдаа
1167,umrühren::V,preméšati,былаа
1168,stricken::V,plêsti,өр
1169,nähen::V,šívati,иистэн
1170,färben::V,bárvati,кырааскалаа
1171,reinigen::V,očístiti,ыраастаа
1172,waschen::V,opráti,сууй
1173,abwischen::V,obrísati,сот
1174,spülen::V,splakováti,сайҕаа
1175,fegen::V,pométati,сиппий
1176,kehren::V,mésti,харбаа
1177,baden::V,kópati se,сөтүөлээ
1178,sich waschen::V,umíti se,суун
1179,ausziehen::V,izvléči,уһул
1180,anziehen::V,obléči,кэтэрт
1181,sich anziehen::V,obléči se,таҥын
1182,kämmen::V,česáti,тараа
1183,schmücken::V,okrasíti,симээ
1184,sagen::V,dejáti,диэ
1185,sprechen::V,govoríti,эт
1186,sprechen::V,govoríti,саҥар
1187,reden::V,rêči,кэпсэт
1188,sich unterhalten::V,razgovárjati se,кэпсэт
1189,fragen::V,vprášati,ыйыт
1190,bitten::V,prosíti,көрдөс
1191,erzählen::V,práviti,кэпсээ
1192,erzählen::V,práviti,сэһэргээ
1193,mitteilen::V,naznániti,биллэр
1194,nennen::V,imenováti,ааттаа
1195,rufen::V,klícati,ыҥыр
1196,prahlen::V,baháti se,чабылан
1197,prahlen::V,baháti se,киһиргээ
1198,übersetzen::V,prevêsti,тылбаастаа
1199,denken::V,mísliti,санаа
1200,denken::V,mísliti,толкуйдаа
1201,glauben::V,verjéti,итэҕэй
1202,bemerken::V,opáziti,бэлиэтээ
1203,erkennen::V,spoznáti,бил
1204,begreifen::V,pôjmiti,өйдөө
1205,verstehen::V,razuméti,өйдөө
1206,lernen::V,učíti se,үөрэн
1207,wissen::V,znáti,бил
1208,wissen::V,védeti,бил
1209,sich erinnern an::V,spómniti se,аҕын
1210,vergessen::V,pozábiti,умун
1211,messen::V,mériti,кэмнээ
1212,messen::V,mériti,кээмэйдээ
1213,zählen::V,štéti,аах
1214,rechnen::V,račúnati,аах
1215,lesen::V,bráti,аах
1216,lesen::V,čítati,аах
1217,malen::V,slíkati,уруһуйдаа
1218,zeichnen::V,rísati,уруһуйдаа
1219,schreiben::V,písati,суруй
1220,besitzen::V,iméti,баһылаа
1221,kaufen::V,kupíti,атыылас
1222,verkaufen::V,prodáti,атыылаа
1223,bezahlen::V,pláčati,төлөө
1224,zahlen::V,plačeváti,төлөө
1225,beherrschen::V,obvládati,баһылаа
1226,ertragen::V,prenêsti,тулуй
1227,Verstand::N,,өй
