,Concept_ID,ar,sq
791,dort::ADV,هناك,aty
792,dort::ADV,هناك,atje
793,dorthin::ADV,إلى هناك,anej
794,geradeaus::ADV,إلى الأمام,drejt
795,vorwärts::ADV,إلى الأمام,mbroth
796,vorwärts::ADV,إلى الأمام,përpara
797,rückwärts::ADV,إلى الوراء,mbrapsht
798,zurück::ADV,عودا,prapa
799,zurück::ADV,عودا,mbrapsht
800,zurück::ADV,إلى الخلف,prapa
801,zurück::ADV,إلى الخلف,mbrapsht
802,unten::ADV,تحت,poshtë
803,unten::ADV,في الأسفل,poshtë
804,hinab::ADV,إلى تحت,përposh
805,oben::ADV,فوق,lart
806,oben::ADV,فوق,sipër
807,oben::ADV,في الأعلى,lart
808,oben::ADV,في الأعلى,sipër
809,hinauf::ADV,إلى فوق,lart
810,hinauf::ADV,إلى فوق,përpjetë
811,hinauf::ADV,إلى الأعلى,lart
812,hinauf::ADV,إلى الأعلى,përpjetë
813,überall::ADV,في كل مكان,kudo
814,nicht::ADV,لا,s'
815,nicht::ADV,لا,nuk
816,nicht::ADV,لم,s'
817,nicht::ADV,لم,nuk
818,ein wenig::ADV,قليلا,një tis
819,kaum::ADV,كاد لا,mezi
820,sehr::ADV,جدا,fort
821,sehr::ADV,جدا,shumë
822,sehr::ADV,كثيرا,fort
823,sehr::ADV,كثيرا,shumë
824,so::ADV,كذا,ashtu
825,so::ADV,كذا,kështu
826,so::ADV,كذلك,ashtu
827,so::ADV,كذلك,kështu
828,noch::ADV,ما زال,ende
829,noch::ADV,ما زال,akoma
830,nur::ADV,فقط,vetëm
831,schon::ADV,قد,tashmë
832,wieder::ADV,من جديد,përsëri
833,wieder::ADV,مرة أخرى,përsëri
834,vergebens::ADV,عبثا,kot
835,vor::PRP,أمام,para
836,hinter::PRP,خلف,prapa
837,hinter::PRP,خلف,mbrapa
838,hinter::PRP,وراء,prapa
839,hinter::PRP,وراء,mbrapa
840,unter::PRP,تحت,nën
841,durch::PRP,عبر,nëpër
842,durch::PRP,خلال,nëpër
843,neben::PRP,جنب,pranë
844,neben::PRP,جنب,përbri
845,neben::PRP,بجانب,pranë
846,neben::PRP,بجانب,përbri
847,zwischen::PRP,بين,midis
848,zwischen::PRP,بين,ndërmjet
849,wegen::PRP,بسبب,për
850,dies::PRN,هذا,ky
851,das::PRN,ذلك,ky
852,alles::PRN,الكل,gjithçka
853,ich::PRN,أنا,unë
854,du::PRN,أنت,ti
855,er::PRN,هو,ai
856,wir::PRN,نحن,ne
857,ihr::PRN,أنتم,ju
858,ihr::PRN,أنتن,ju
859,sie::PRN,هم,ata
860,sie::PRN,هن,ata
861,was::FPRN,ما,ç'
862,was::FPRN,ما,çfarë
863,wer::FPRN,من,kush
864,wo::FADV,أين,ku
865,wohin::FADV,إلى أين,për ku
866,wie::FADV,كيف,si
867,warum::FADV,لماذا,pse
868,warum::FADV,لماذا,përse
869,wieviel::FNUM,كم,sa
870,eins::NUM,واحد,një
871,zwei::NUM,اثنين,dy
872,drei::NUM,ثلاثة,tre
873,vier::NUM,أربعة,katër
874,fünf::NUM,خمسة,pesë
875,sechs::NUM,ستة,gjashtë
876,sieben::NUM,سبعة,shtatë
877,acht::NUM,ثمانية,tetë
878,neun::NUM,تسعة,nëntë
879,zehn::NUM,عشرة,dhjetë
880,elf::NUM,أحد عشر,njëmbëdhjetë
881,zwölf::NUM,اثنا عشر,dymbëdhjetë
882,zwanzig::NUM,عشرون,njëzet
883,dreißig::NUM,ثلاثون,tridhjetë
884,vierzig::NUM,أربعون,dyzet
885,fünfzig::NUM,خمسون,pesëdhjetë
886,sechzig::NUM,ستون,gjashtëdhjetë
887,siebzig::NUM,سبعون,shtatëdhjetë
888,achtzig::NUM,ثمانون,tetëdhjetë
889,neunzig::NUM,تسعون,nëntëdhjetë
890,hundert::NUM,مئة,qind
891,tausend::NUM,ألف,mijë
892,und::CNJ,و,e
893,und::CNJ,و,dhe
894,oder::CNJ,أو,a
895,oder::CNJ,أو,apo
896,stehen::V,وقف,rri
897,sitzen::V,جلس,rri
898,liegen::V,رقد,rri shtrirë
899,hängen::V,تعلق,varem
900,werden::V,صار,bëhem
901,werden::V,أصبح,bëhem
902,passieren::V,حدث,ndodh
903,beginnen::V,ابتدأ,filloj
904,enden::V,انتهى,përfundoj
905,wechseln::V,تغير,ndërroj
906,aufgehen[Sonne]::V,شرق,hapem
907,untergehen[Sonne]::V,غرب,hyj
908,untergehen[Sonne]::V,غرب,perëndoj
909,scheinen[Sonne]::V,أضاء,ndriçoj
910,donnern::V,رعد,gjëmoj
911,donnern::V,رعد,bubulloj
912,wehen::V,هب,fryj
913,strömen::V,جرى,derdh
914,fließen::V,سال,rrjedh
915,sich drehen::V,دار,rrotullohem
916,schwanken::V,ترنح,dyzoj
917,schwingen::V,ترجح,dridhem
918,fallen::V,سقط,bie
919,brennen::V,احترق,digjem
920,rauchen::V,دخن,nxjerr tym
921,regnen::V,أمطر,bie shi
922,gefrieren::V,تجمد,ngrij
923,tauen::V,ذاب,shkrij
924,schmelzen::V,ذاب,shkrij
925,trocknen::V,نشف,thaj
926,sieden::V,غلى,ziej
927,faulen::V,فسد,kalbem
928,faulen::V,فسد,prishem
929,verfaulen::V,تعفن,kalbem
930,reißen::V,انقطع,grisem
931,reißen::V,انقطع,shqyhem
932,versinken::V,غرق,humboj
933,vergehen::V,مضى,kaloj
934,erscheinen::V,لاح,dukem
935,erscheinen::V,ظهر,dukem
936,verschwinden::V,غاب,zhdukem
937,sinken::V,هبط,ulem
938,abnehmen::V,نقص,pakësohem
939,abnehmen::V,نقص,zvogëlohem
940,zunehmen::V,ازداد,shtohem
941,steigen::V,صعد,rritem
942,steigen::V,ارتفع,rritem
943,wachsen::V,نما,rritem
944,wachsen::V,نبت,rritem
945,glänzen::V,لمع,vezulloj
946,funkeln::V,تلألأ,xixoj
947,funkeln::V,تلألأ,xixëlloj
948,lärmen::V,ضج,oshtij
949,lärmen::V,ضج,zhurmoj
950,lärmen::V,صخب,oshtij
951,lärmen::V,صخب,zhurmoj
952,läuten::V,قرع,bie
953,klingeln::V,دق,i bie ziles
954,klirren::V,قعقع,kërcëlloj
955,brausen::V,عج,gjëmoj
956,rauschen::V,حف,fëshfërij
957,klingen::V,رن,tingëlloj
958,bellen::V,نبح,leh
959,heulen::V,عوى,ulërij
960,blasen::V,نفخ,fryj
961,pfeifen::V,صفر,fishkëllej
962,schreien::V,صرخ,bërtas
963,stöhnen::V,أن,rënkoj
964,zittern::V,ارتعش,trembem
965,leben::V,عاش,rroj
966,leben::V,عاش,jetoj
967,geboren werden::V,ولد,lind
968,atmen::V,تنفس,marr frymë
969,trinken::V,شرب,pi
970,essen::V,أكل,ha
971,schlucken::V,جرع,gëlltis
972,schlucken::V,جرع,kapërdij
973,müde werden::V,تعب,lodhem
974,einschlafen::V,نام,bie të fle
975,schlafen::V,نام,fle
976,aufwachen::V,استيقظ,zgjohem
977,aufstehen::V,قام,çohem
978,aufstehen::V,قام,ngrihem
979,sich erholen::V,استجم,qetësohem
980,sich erholen::V,استجم,shtendosem
981,krank werden::V,مرض,bie i sëmurë
982,krank sein::V,مرض,jam i sëmurë
983,schmerzen::V,آلم,dhemb
984,husten::V,كح,kollitem
985,husten::V,سعل,kollitem
986,genesen::V,نقه,shërohem
987,sterben::V,مات,vdes
988,umkommen::V,هلك,vdes
989,umkommen::V,هلك,mbaroj
990,sich bewegen::V,تحرك,shkundem
991,sich rühren::V,تحرك,lëviz
992,sich erheben::V,قام,ngrihem
993,sich setzen::V,جلس,ulem
994,hinfallen::V,وقع,gremisem
995,laufen::V,مشى,eci
996,schreiten::V,خطا,çapem
997,spazierengehen::V,تنزه,shëtis
998,eilen::V,عجل,ngas
999,sich beeilen::V,استعجل,nxitoj
1000,sausen::V,أسرع,eci shpejt
1001,rennen::V,عدا,vrapoj
1002,rennen::V,ركض,vrapoj
1003,springen::V,قفز,kërcej
1004,klettern::V,تسلق,hipi
1005,schaukeln::V,تأرجح,kolovitem
1006,kriechen::V,دب,zvarritem
1007,kriechen::V,زحف,zvarritem
1008,schwimmen::V,سبح,notoj
1009,tauchen::V,غطس,zhytem
1010,rudern::V,جذف,vozis
1011,fahren::V,ركب,shkoj
1012,fahren::V,سافر,shkoj
1013,fliegen::V,طار,fluturoj
1014,gehen::V,سار,eci
1015,gehen::V,سار,shkoj
1016,gehen::V,ذهب,eci
1017,gehen::V,ذهب,shkoj
1018,weggehen::V,ذهب,vete
1019,weggehen::V,انصرف,vete
1020,abfahren::V,رحل,nisem
1021,anhalten::V,توقف,ndalem
1022,hineingehen::V,دخل,futem
1023,eintreten::V,دخل,hyj
1024,kommen::V,أتى,vij
1025,kommen::V,جاء,vij
1026,ankommen::V,وصل,arrij
1027,ankommen::V,وصل,mbërrij
1028,zurückkommen::V,عاد,kthehem
1029,zurückkommen::V,رجع,kthehem
1030,bleiben::V,مكث,mbetem
1031,bleiben::V,مكث,qëndroj
1032,warten::V,انتظر,pres
1033,erwarten::V,ترقب,pres
1034,erwarten::V,انتظر,pres
1035,suchen::V,بحث,kërkoj
1036,finden::V,وجد,gjej
1037,versuchen::V,حاول,mundohem
1038,vorbereiten::V,أعد,përgatis
1039,vorbereiten::V,حضر,përgatis
1040,lieben::V,أحب,dashuroj
1041,mögen::V,أحب,dua
1042,lachen::V,ضحك,qesh
1043,rühren::V,أثر,mallëngjej
1044,weinen::V,بكى,qaj
1045,schimpfen::V,سب,shaj
1046,schimpfen::V,شتم,shaj
1047,sich ärgern::V,زعل,bëhem verem
1048,sich fürchten::V,هاب,kam frikë
1049,sich fürchten::V,هاب,frikësohem
1050,fürchten::V,خاف,kam frikë nga
1051,fürchten::V,خشي,kam frikë nga
1052,fliehen::V,هرب,arratisem
1053,flüchten::V,فر,iki
1054,sehen::V,رأى,shoh
1055,anschauen::V,نظر,shikoj
1056,ansehen::V,نظر,shikoj
1057,hören::V,سمع,dëgjoj
1058,zuhören::V,أصغى,veshtoj
1059,probieren::V,ذاق,provoj
1060,riechen::V,شم,nuhas
1061,riechen::V,استنشق,nuhas
1062,fühlen::V,شعر,ndiej
1063,scheinen::V,ظهر,ndriçoj
1064,zu sehen sein::V,ظهر,dukem
1065,vernehmen::V,سمع,dëgjoj
1066,frieren::V,بردان,mërdhij
1067,tun::V,فعل,bëj
1068,können::V,قدر,mund
1069,können::V,استطاع,mund
1070,wollen::V,شاء,dua
1071,wollen::V,شاء,dëshiroj
1072,wollen::V,أراد,dua
1073,wollen::V,أراد,dëshiroj
1074,anfangen::V,بدأ,filloj
1075,beenden::V,أنهى,kryej
1076,beenden::V,أنهى,mbaroj
1077,aufhören::V,توقف,pushoj
1078,aufhören::V,انقطع,pushoj
1079,gelingen::V,نجح,më shkon mbarë
1080,geraten::V,طلع,del
1081,öffnen::V,فتح,hap
1082,schließen::V,أغلق,mbyll
1083,stellen::V,وضع,vë
1084,stellen::V,أقام,vë
1085,setzen::V,أجلس,vë
1086,legen::V,وضع,vë
1087,berühren::V,مس,rrok
1088,berühren::V,لمس,rrok
1089,verbinden::V,ربط,bashkoj
1090,verbinden::V,وصل,bashkoj
1091,bedecken::V,غطى,mbuloj
1092,aufhängen::V,علق,var
1093,anzünden::V,أوقد,ndez
1094,aufheben::V,لقط,ngre
1095,zurücklassen::V,ترك,lë pas
1096,verlieren::V,فقد,humb
1097,fallen lassen::V,أسقط,lëshoj
1098,machen::V,فعل,bëj
1099,herstellen::V,صنع,prodhoj
1100,herstellen::V,أنتج,prodhoj
1101,bauen::V,بنى,ndërtoj
1102,bauen::V,شيد,ndërtoj
1103,reparieren::V,صلح,ndreq
1104,reparieren::V,صلح,meremetoj
1105,verbessern::V,صحح,përmirësoj
1106,ändern::V,غير,ndërroj
1107,graben::V,حفر,gërmoj
1108,beugen::V,ثنى,kërrus
1109,beugen::V,أحنى,kërrus
1110,biegen::V,لوى,përkul
1111,drehen::V,أدار,dredh
1112,drehen::V,أدار,rrotulloj
1113,drehen::V,دور,dredh
1114,drehen::V,دور,rrotulloj
1115,wenden::V,قلب,kthej
1116,umdrehen::V,قلب,kthej
1117,heben::V,رفع,ngre
1118,hochheben::V,رفع,ngre
1119,ergreifen::V,مسك,rrëmbej
1120,halten::V,مسك,mbaj
1121,drücken::V,ضغط,shtyp
1122,schieben::V,حرك,shtyj
1123,kratzen::V,خدش,kruaj
1124,kratzen::V,خدش,gërvisht
1125,lecken::V,لعق,lëpij
1126,beißen::V,عض,kafshoj
1127,abreißen::V,قلع,shkëpus
1128,abschneiden::V,قطع,cungoj
1129,binden::V,ربط,lidh
1130,stecken::V,دس,fus
1131,stecken::V,دس,ngul
1132,brechen::V,كسر,thyej
1133,klopfen::V,طرق,trokas
1134,hauen::V,ضرب,godas
1135,kleben::V,ألصق,ngjis
1136,reiben::V,حك,fërkoj
1137,streichen::V,نشر,lyej
1138,schleifen::V,سن,mpreh
1139,schneiden::V,قطع,pres
1140,rütteln::V,رج,shkund
1141,schütteln::V,هز,lëkund
1142,schwenken::V,لوح,valëvit
1143,schütten::V,صب,mbush
1144,füllen::V,ملأ,mbush
1145,einwickeln::V,لف,mbështjell
1146,tragen::V,حمل,mbaj
1147,tragen::V,حمل,mbart
1148,schleppen::V,سحب,heq
1149,schleppen::V,سحب,zhgërryej
1150,ziehen::V,سحب,tërheq
1151,aufbewahren::V,حفظ,ruaj
1152,werfen::V,رمى,hedh
1153,werfen::V,ألقى,hedh
1154,fangen::V,التقط,kap
1155,packen::V,مسك,rrëmbej
1156,verstecken::V,خبأ,fsheh
1157,teilen::V,قسم,ndaj
1158,schicken::V,بعث,dërgoj
1159,schicken::V,أرسل,dërgoj
1160,bringen::V,جلب,sjell
1161,hinzufügen::V,أضاف,shtoj
1162,bekommen::V,حصل,kap
1163,erhalten::V,استلم,marr
1164,nehmen::V,أخذ,marr
1165,wählen::V,اختار,zgjedh
1166,auswählen::V,انتقى,përzgjedh
1167,bewahren::V,حافظ,ruaj
1168,behindern::V,عاق,pengoj
1169,verderben::V,أفسد,prish
1170,beschädigen::V,أضر,dëmtoj
1171,zerbrechen::V,كسر,thyej
1172,zerreißen::V,مزق,çjerr
1173,zerreißen::V,مزق,zheloj
1174,zerstören::V,دمر,prish
1175,zerstören::V,دمر,shkatërroj
1176,verbrennen::V,حرق,djeg
1177,geben::V,أعطى,jap
1178,reichen::V,ناول,jap
1179,schenken::V,وهب,fal
1180,schenken::V,وهب,dhuroj
1181,versprechen::V,وعد,premtoj
1182,wünschen::V,تمنى,uroj
1183,loben::V,مدح,lëvdoj
1184,loben::V,مدح,lavdëroj
1185,küssen::V,قبل,puth
1186,wiegen::V,هدهد,tund
1187,zudecken::V,غطى,mbuloj
1188,wecken::V,أيقظ,zgjoj
1189,zeigen::V,أرى,dëftej
1190,führen::V,دل,çoj
1191,lehren::V,علم,arsej
1192,unterrichten::V,علم,arsimoj
1193,aufziehen::V,ربى,rris
1194,leiten::V,دل,udhëheq
1195,leiten::V,أدار,udhëheq
1196,antreiben::V,حث,nxis
1197,lassen::V,حدا,detyroj
1198,einladen::V,دعا,ftoj
1199,vereinigen::V,وحد,bashkoj
1200,besuchen::V,زار,vizitoj
1201,treffen::V,قابل,ndesh
1202,sich versammeln::V,اجتمع,tubohem
1203,spielen::V,لعب,loz
1204,spielen::V,لعب,luaj
1205,singen::V,غنى,këndoj
1206,tanzen::V,رقص,kërcej
1207,tanzen::V,رقص,vallëzoj
1208,sich trennen::V,افترق,ndahem
1209,verlassen::V,ترك,braktis
1210,retten::V,نجى,shpëtoj
1211,retten::V,أنقذ,shpëtoj
1212,bewachen::V,حرس,ruaj
1213,schützen::V,حمى,ruaj
1214,schützen::V,حمى,mbroj
1215,verteidigen::V,دافع,mbroj
1216,sich schlagen::V,تضارب,zihem
1217,schießen::V,أطلق,shtie
1218,siegen::V,انتصر,fitoj
1219,siegen::V,انتصر,ngadhënjej
1220,ärgern::V,أزعل,zemëroj
1221,schlagen::V,ضرب,rrah
1222,schlagen::V,ضرب,godas
1223,treten::V,رفس,shtyj
1224,treten::V,رفس,shtyj më këmbë
1225,stechen::V,شك,ther
1226,stechen::V,شك,shpoj
1227,stoßen::V,دفع,shtyj
1228,stehlen::V,سرق,vjedh
1229,stören::V,ضايق,pengoj
1230,belästigen::V,أزعج,bezdis
1231,verbergen::V,كتم,fsheh
1232,täuschen::V,خدع,mashtroj
1233,betrügen::V,غش,kobis
1234,töten::V,قتل,vras
1235,wohnen::V,سكن,banoj
1236,arbeiten::V,عمل,punoj
1237,arbeiten::V,عمل,vardoj
1238,arbeiten::V,اشتغل,punoj
1239,arbeiten::V,اشتغل,vardoj
1240,sammeln::V,جمع,mbledh
1241,sammeln::V,جمع,grumbulloj
1242,pflücken::V,جنى,vjel
1243,pflücken::V,جنى,mbledh
1244,pflücken::V,قطف,vjel
1245,pflücken::V,قطف,mbledh
1246,jagen::V,صاد,gjuaj
1247,fischen::V,اصطاد,peshkoj
1248,fischen::V,اصطاد,gjuaj peshk
1249,fassen::V,قبض,zë
1250,hüten::V,رعى,kullos
1251,treiben::V,ساق,vë përpara
1252,anbinden::V,ربط,lidh
1253,füttern::V,علف,grazhdoj
1254,melken::V,حلب,mjel
1255,hacken::V,فرم,grij
1256,gießen::V,سقى,ujis
1257,reifen::V,نضج,piqem
1258,zubereiten::V,حضر,gatuaj
1259,kochen::V,طبخ,ziej
1260,backen::V,خبز,pjek
1261,backen::V,خبز,furroj
1262,braten::V,قلى,fërgoj
1263,braten::V,قلى,tiganis
1264,braten::V,حمر,fërgoj
1265,braten::V,حمر,tiganis
1266,umrühren::V,قلب,trazoj
1267,stricken::V,حاك,thur
1268,nähen::V,خاط,qep
1269,färben::V,صبغ,ngjyej
1270,färben::V,صبغ,bojatis
1271,färben::V,لون,ngjyej
1272,färben::V,لون,bojatis
1273,reinigen::V,نظف,qëroj
1274,reinigen::V,نظف,pastroj
1275,waschen::V,غسل,laj
1276,waschen::V,غسل,finjos
1277,abwischen::V,مسح,fshij
1278,spülen::V,شطف,kulloj
1279,fegen::V,كنس,fshij
1280,kehren::V,كنس,fshij
1281,baden::V,استحم,lahem
1282,sich waschen::V,اغتسل,lahem
1283,ausziehen::V,خلع,heq
1284,ausziehen::V,خلع,zbath
1285,anziehen::V,لبس,vesh
1286,anziehen::V,لبس,mbath
1287,sich anziehen::V,اكتسى,vishem
1288,kämmen::V,مشط,kreh
1289,schmücken::V,زين,hijeshoj
1290,sagen::V,قال,them
1291,sprechen::V,تكلم,flas
1292,reden::V,تكلم,fjalos
1293,reden::V,تكلم,fjalëtoj
1294,sich unterhalten::V,تحادث,bisedoj
1295,fragen::V,سأل,pyes
1296,bitten::V,رجا,lus
1297,bitten::V,رجا,lutem
1298,erzählen::V,حكي,rrëfej
1299,mitteilen::V,بلغ,kumtoj
1300,nennen::V,سمى,quaj
1301,rufen::V,نادى,thërras
1302,prahlen::V,فشر,mburrem
1303,prahlen::V,فشر,kapardisem
1304,prahlen::V,تفاخر,mburrem
1305,prahlen::V,تفاخر,kapardisem
1306,übersetzen::V,ترجم,përkthej
1307,denken::V,فكر,mendoj
1308,glauben::V,اعتقد,besoj
1309,bemerken::V,لاحظ,vërej
1310,erkennen::V,عرف,njoh
1311,erkennen::V,عرف,shquaj
1312,begreifen::V,فهم,marr vesh
1313,begreifen::V,أدرك,marr vesh
1314,verstehen::V,فهم,marr vesh
1315,lernen::V,درس,mësoj
1316,wissen::V,علم,di
1317,sich erinnern an::V,تذكر,kujtoj
1318,vergessen::V,نسي,harroj
1319,messen::V,قاس,mas
1320,zählen::V,عد,njeh
1321,zählen::V,أحصى,njeh
1322,rechnen::V,حسب,llogaris
1323,lesen::V,قرأ,lexoj
1324,lesen::V,قرأ,këndoj
1325,malen::V,صور,lyej
1326,zeichnen::V,رسم,vizatoj
1327,schreiben::V,كتب,shkruaj
1328,besitzen::V,حاز,kam
1329,besitzen::V,ملك,kam
1330,kaufen::V,اشترى,blej
1331,verkaufen::V,باع,shes
1332,bezahlen::V,دفع,paguaj
1333,zahlen::V,سدد,paguaj
1334,beherrschen::V,حكم,zotëroj
1335,ertragen::V,أطاق,duroj
1336,ertragen::V,تحمل,duroj
