,Concept_ID,mdf,tt
792,kaum::ADV,а́ньцек,көчкә
793,sehr::ADV,пяк,бик
794,so::ADV,ста́не,алай
795,noch::ADV,нинге,янә
796,noch::ADV,нинге,тагын
797,nur::ADV,аньцек,фәкать
798,schon::ADV,ни,инде
799,wieder::ADV,та́га,янә
800,wieder::ADV,та́га,тагын
801,vergebens::ADV,стак,юкка
802,vor::PRP,инголе,алдыннан
803,hinter::PRP,фтала,арттан
804,hinter::PRP,мельге,арттан
805,unter::PRP,ала,астында
806,durch::PRP,пачк,аша
807,neben::PRP,ваксса,тирәсендә
808,zwischen::PRP,ёткса,арасында
809,wegen::PRP,сюнеда,сәбәпле
810,dies::PRN,тя,бу
811,das::PRN,ся,ул
812,das::PRN,тона,ул
813,alles::PRN,сембе,һәммә
814,ich::PRN,мон,мин
815,du::PRN,тон,син
816,er::PRN,сон,ул
817,wir::PRN,минь,без
818,ihr::PRN,тинь,сез
819,sie::PRN,синь,ул
820,was::FPRN,мезе,ни
821,was::FPRN,мезе,нәрсә
822,wer::FPRN,кие,кем
823,wo::FADV,коса,кайда
824,wohin::FADV,ков,кая
825,wohin::FADV,коза,кая
826,wie::FADV,ко́да,ничек
827,warum::FADV,мес,нигә
828,wieviel::FNUM,мзя́ра,ничә
829,eins::NUM,фкя,бер
830,zwei::NUM,кафта,ике
831,drei::NUM,колма,өч
832,vier::NUM,ниле,дүрт
833,fünf::NUM,вете,биш
834,sechs::NUM,кота,алты
835,sieben::NUM,сисем,җиде
836,acht::NUM,кафкса,сигез
837,neun::NUM,ве́йхкса,тугыз
838,zehn::NUM,кемонь,ун
839,elf::NUM,кефкие,унбер
840,zwölf::NUM,кемгафтува,унике
841,zwanzig::NUM,комсь,егерме
842,dreißig::NUM,колмогемонь,утыз
843,vierzig::NUM,нильге́монь,кырык
844,fünfzig::NUM,ве́дьгемонь,илле
845,sechzig::NUM,ко́дгемонь,алтмыш
846,siebzig::NUM,сизьге́монь,җитмеш
847,achtzig::NUM,ка́фксогемонь,сиксән
848,neunzig::NUM,ве́йхксогемонь,туксан
849,hundert::NUM,сяда,йөз
850,tausend::NUM,тёжянь,мең
851,und::CNJ,и,вә
852,und::CNJ,дъ,вә
853,oder::CNJ,или,яки
854,oder::CNJ,или,яисә
855,oder::CNJ,али,яки
856,oder::CNJ,али,яисә
857,stehen::V,а́щемс стя́да,тору
858,sitzen::V,ащемс озада,утыру
859,liegen::V,ма́дозь а́щемс,яту
860,hängen::V,нюрьгомс,эленү
861,werden::V,арамс,булу
862,werden::V,тиевомс,булу
863,passieren::V,лисэмс,булу
864,passieren::V,эвондамс,булу
865,beginnen::V,ушедомс,башлану
866,enden::V,лоткамс,бетү
867,wechseln::V,по́лафнемс,үзгәртү
868,aufgehen[Sonne]::V,стямс,чыгу
869,aufgehen[Sonne]::V,лисемс,чыгу
870,untergehen[Sonne]::V,валгомс,бату
871,scheinen[Sonne]::V,ва́лдоптомс,яктырту
872,donnern::V,торамс,күкрәү
873,wehen::V,уфа́мс,исү
874,strömen::V,шудемс,агу
875,fließen::V,шудемс,агу
876,sich drehen::V,шаромс,бөтерелү
877,schwanken::V,якамс,икеләнү
878,schwingen::V,люксемс,тирбәлү
879,schwingen::V,нюрьсемс,тирбәлү
880,fallen::V,прамс,егылу
881,fallen::V,прашендомс,егылу
882,brennen::V,паломс,яну
883,rauchen::V,качадомс,төтәү
884,rauchen::V,качадомс,төтенләү
885,regnen::V,пиземс,яву
886,gefrieren::V,эйндамс,кату
887,gefrieren::V,кельмомс,кату
888,tauen::V,соламс,эрү
889,tauen::V,соламс,эретү
890,schmelzen::V,соламс,эрү
891,schmelzen::V,соламс,эретү
892,trocknen::V,коськомс,кибү
893,sieden::V,лакамс,ургылу
894,faulen::V,наксадомс,черү
895,verfaulen::V,наксадомс,черү
896,reißen::V,сязевомс,өзелү
897,versinken::V,ваямс,бату
898,vergehen::V,ётамс,авышу
899,erscheinen::V,эвондамс,пәйда булу
900,verschwinden::V,юма́мс,югалу
901,verschwinden::V,юма́мс,юк булу
902,sinken::V,валгомс,кимү
903,sinken::V,валгомс,кайту
904,abnehmen::V,киремс,азаю
905,zunehmen::V,ламокстомс,арту
906,zunehmen::V,ламокстомс,күбәю
907,zunehmen::V,ламокстомс,ишәю
908,zunehmen::V,рашнемс,арту
909,zunehmen::V,рашнемс,күбәю
910,zunehmen::V,рашнемс,ишәю
911,steigen::V,кеподемс,үсү
912,wachsen::V,касомс,үсү
913,glänzen::V,цинзелдомс,ялкылдау
914,glänzen::V,цифордомс,ялкылдау
915,funkeln::V,ци́фтордомс,ялтырау
916,lärmen::V,жалнамс,шаулау
917,läuten::V,гайфтемс,шалтырату
918,klingeln::V,гайфтемс,шалтырату
919,klirren::V,ка́нзеркшнемс,чылтырау
920,brausen::V,жоледемс,давыллау
921,brausen::V,жоледемс,дулау
922,rauschen::V,вжнамс,кыштырдау
923,rauschen::V,гамнамс,кыштырдау
924,klingen::V,кайгомс,ишетелү
925,bellen::V,ува́мс,өрү
926,heulen::V,сувомс,улау
927,heulen::V,урнамс,улау
928,blasen::V,уфа́мс,өрү
929,pfeifen::V,вяшкомс,сызгырту
930,schreien::V,пешкодомс,кычкыру
931,stöhnen::V,куфцемс,ыңгырашу
932,zittern::V,таромс,калтырау
933,zittern::V,таромс,калтырану
934,leben::V,эрямс,яшәү
935,leben::V,эрямс,гомер итү
936,geboren werden::V,шачемс,туу
937,atmen::V,ажнамс,сулау
938,trinken::V,симомс,эчү
939,essen::V,ярхцамс,ашау
940,schlucken::V,нилемс,йоту
941,müde werden::V,сиземс,ялыгу
942,müde werden::V,сиземс,йөгенү
943,einschlafen::V,матодовомс,йокыга китү
944,schlafen::V,удомс,йоклау
945,aufwachen::V,съргоземс,уяну
946,aufstehen::V,стямс,тору
947,sich erholen::V,ваймосемс,ял алу
948,sich erholen::V,ваймосемс,истирахәт итү
949,krank werden::V,сярядькстомс,чирләү
950,krank sein::V,сярядемс,чирләү
951,schmerzen::V,сярядемс,авырту
952,husten::V,козомс,ютәлләү
953,genesen::V,пъ́чкамс,савыгу
954,genesen::V,пъ́чкамс,сәламәтләнү
955,sterben::V,куломс,үлү
956,sterben::V,куломс,дөнья кую
957,sterben::V,куломс,вафат булу
958,umkommen::V,юма́мс,үлү
959,sich bewegen::V,шаштомс,йөрү
960,sich rühren::V,сърхка́мс,кыймылдау
961,sich erheben::V,стямс,басу
962,sich setzen::V,озамс,утыру
963,hinfallen::V,прамс,егылу
964,hinfallen::V,сяворемс,егылу
965,laufen::V,якамс,җәяүләү
966,schreiten::V,молемс,атлау
967,schreiten::V,аськолямс,атлау
968,spazierengehen::V,якамс,йөрү
969,spazierengehen::V,якамс,йөргенү
970,eilen::V,эряскодомс,ашыгу
971,sich beeilen::V,эряскодомс,ашыгу
972,sich beeilen::V,эряскодомс,кызулау
973,sausen::V,лиемс,җилдерү
974,rennen::V,арнемс,йөгерү
975,springen::V,комотнемс,сикерү
976,klettern::V,ку́цемс,үрмәләү
977,schaukeln::V,нюрямс,атыну
978,kriechen::V,шаштомс комада,шуышу
979,kriechen::V,шаштомс комада,үрмәләү
980,schwimmen::V,уемс,йөзү
981,tauchen::V,юпиемс,чуму
982,tauchen::V,чёпафнемс,чуму
983,rudern::V,па́немс ве́неж,ишү
984,fahren::V,ардомс,бару
985,fliegen::V,лиемс,очу
986,gehen::V,молемс,йөрү
987,weggehen::V,тумс,китү
988,abfahren::V,тумс,кузгалу
989,anhalten::V,лоткамс,тукталу
990,hineingehen::V,сува́мс,инү
991,eintreten::V,сува́мс,инү
992,kommen::V,самс,килү
993,ankommen::V,самс,бару
994,ankommen::V,пачкодемс,бару
995,zurückkommen::V,мърдамс,кире кайту
996,bleiben::V,иля́домс,калу
997,warten::V,учемс,көтү
998,erwarten::V,учемс,көтү
999,suchen::V,вешемс,эзләү
1000,finden::V,мумс,табу
1001,versuchen::V,варчсемс,маташу
1002,vorbereiten::V,анокламс,хәзерләү
1003,lieben::V,кельгомс,сөю
1004,lieben::V,кельгомс,ярату
1005,mögen::V,кельгомс,өнәү
1006,lachen::V,рахамс,көлү
1007,lachen::V,рахсемс,көлү
1008,rühren::V,токамс седи,дулкынландыру
1009,weinen::V,авардемс,елау
1010,schimpfen::V,сюцемс,сүгү
1011,schimpfen::V,сюцемс,сүгенү
1012,sich ärgern::V,кяжиямс,ачулану
1013,sich fürchten::V,пелемс,курку
1014,fürchten::V,пелемс,калтырау
1015,fürchten::V,пелемс,калтырану
1016,fliehen::V,ворьгодемс,арка бирү
1017,flüchten::V,ша́домс,качу
1018,flüchten::V,во́рьгодемс,качу
1019,sehen::V,няемс,күрү
1020,anschauen::V,ваномс,карау
1021,ansehen::V,ваномс,карау
1022,ansehen::V,ваномс,күзәтү
1023,hören::V,марямс,ишетү
1024,zuhören::V,ку́лхдоньомс,тыңлау
1025,probieren::V,варжамс,тату
1026,riechen::V,никса́мс,иснәү
1027,fühlen::V,марямс,тою
1028,fühlen::V,марямс,сизү
1029,scheinen::V,ня́евомс,күренү
1030,zu sehen sein::V,ня́евомс,күренү
1031,vernehmen::V,марямс,ишетү
1032,frieren::V,паломс,өшү
1033,frieren::V,паломс,күшегү
1034,frieren::V,кельмомс,өшү
1035,frieren::V,кельмомс,күшегү
1036,tun::V,тиемс,итү
1037,können::V,маштомс,алу
1038,wollen::V,-не-,теләү
1039,anfangen::V,ушедомс,керешү
1040,beenden::V,аде́ламс,бетерү
1041,beenden::V,аде́ламс,тәмамлау
1042,aufhören::V,лоткамс,бетү
1043,gelingen::V,удалакшнемс,уңу
1044,geraten::V,лисемс,сабышу
1045,öffnen::V,панжемс,ачу
1046,schließen::V,сёлгомс,ябу
1047,stellen::V,путомс,кую
1048,setzen::V,озафнемс,утырту
1049,setzen::V,озавтнемс,утырту
1050,legen::V,путомс,яткыру
1051,berühren::V,токамс,тию
1052,verbinden::V,сотомс,ялгау
1053,bedecken::V,комачамс,өрту
1054,bedecken::V,комачамс,каплау
1055,bedecken::V,комачамс,томалау
1056,bedecken::V,вельхтямс,өрту
1057,bedecken::V,вельхтямс,каплау
1058,bedecken::V,вельхтямс,томалау
1059,aufhängen::V,повфтамс,асу
1060,anzünden::V,крьвя́стемс,кабызу
1061,aufheben::V,кеподемс,күтәрү
1062,aufheben::V,касфтомс,күтәрү
1063,zurücklassen::V,ка́домс,калдыру
1064,verlieren::V,юма́фтомс,югалту
1065,fallen lassen::V,прафтомс,төшерү
1066,machen::V,тиемс,ясау
1067,machen::V,тиемс,эшләү
1068,herstellen::V,анокламс,ясау
1069,bauen::V,путомс,кору
1070,reparieren::V,петемс,төзәтү
1071,verbessern::V,цебярьгофтомс,яхшырту
1072,ändern::V,полафтомс,үзгәртү
1073,graben::V,шу́вомс,казу
1074,graben::V,та́ргамс,казу
1075,beugen::V,мяндемс,ию
1076,biegen::V,комафтомс,бөгү
1077,drehen::V,шо́вамс,бору
1078,drehen::V,шо́вамс,бөтерү
1079,drehen::V,ша́рфнемс,бору
1080,drehen::V,ша́рфнемс,бөтерү
1081,wenden::V,ша́рфтомс,бору
1082,umdrehen::V,шарфтомс,түнтәрү
1083,heben::V,ке́подемс,күтәрү
1084,hochheben::V,ке́подемс,күтәрү
1085,hochheben::V,ка́сфтомс,күтәрү
1086,ergreifen::V,фатямс,эләктерү
1087,halten::V,кирдемс,тоту
1088,drücken::V,люпшта́мс,кысу
1089,schieben::V,шашфтомс,кузгату
1090,kratzen::V,а́нгорямс,тырнау
1091,kratzen::V,киськоря́мс,тырнау
1092,lecken::V,нолсемс,ялау
1093,beißen::V,сускомс,тешләү
1094,abreißen::V,сяземс,өзү
1095,abschneiden::V,керомс,кыю
1096,abschneiden::V,керомс,кисү
1097,binden::V,сотомс,бәйләү
1098,stecken::V,сялгомс,төртү
1099,stecken::V,сялгомс,тыгу
1100,brechen::V,си́ннемс,сындыру
1101,brechen::V,ка́лафтомс,сындыру
1102,klopfen::V,чакамс,шаку
1103,klopfen::V,чакамс,шакылдау
1104,klopfen::V,чакиемс,шаку
1105,klopfen::V,чакиемс,шакылдау
1106,hauen::V,шавомс,кыйнау
1107,hauen::V,пиксомс,кыйнау
1108,kleben::V,пе́тфнемс,ябыштыру
1109,reiben::V,шо́вамс,ышку
1110,streichen::V,вадемс,ягу
1111,schleifen::V,шо́вамс,кайрау
1112,schneiden::V,керомс,кисү
1113,rütteln::V,та́рфтомс,селкетү
1114,schütteln::V,шука́демс,селкетү
1115,schwenken::V,яфодемс,болгау
1116,schütten::V,каямс,кою
1117,schütten::V,нюрьхтя́мс,кою
1118,füllen::V,пяшкодемс,тутыру
1119,einwickeln::V,тапардамс,төрү
1120,tragen::V,кандомс,ташу
1121,schleppen::V,ускомс,сөйрәү
1122,schleppen::V,ускомс,өстерәү
1123,ziehen::V,ускомс,тарту
1124,aufbewahren::V,ванфтомс,саклау
1125,werfen::V,ёрямс,ыргыту
1126,fangen::V,кунда́мс,тоту
1127,packen::V,фатямс,эләктерү
1128,verstecken::V,кяшемс,яшерү
1129,teilen::V,явомс,бүлү
1130,schicken::V,кучемс,җибәрү
1131,bringen::V,кандомс,китерү
1132,bringen::V,пачфтемс,китерү
1133,hinzufügen::V,пу́томс та́га,өстәү
1134,hinzufügen::V,ма́ксомс та́га,өстәү
1135,bekommen::V,сявомс,алу
1136,erhalten::V,сявомс,алу
1137,nehmen::V,сявомс,алу
1138,wählen::V,ко́чкамс,сайлау
1139,auswählen::V,кочкамс,сайлау
1140,bewahren::V,ванфтомс,саклау
1141,behindern::V,шорямс,комачаулау
1142,verderben::V,коламс,бозу
1143,verderben::V,гастямс,бозу
1144,beschädigen::V,тиендемс зиян,бозу
1145,zerbrechen::V,тапамс,вату
1146,zerreißen::V,сяземс,өзү
1147,zerreißen::V,сяземс,ерту
1148,zerstören::V,ка́лафтомс,җимерү
1149,verbrennen::V,пълхта́мс,яндыру
1150,verbrennen::V,пълхта́мс,көйдерү
1151,geben::V,ма́ксомс,бирү
1152,reichen::V,максомс,тапшыру
1153,schenken::V,каземс,бүләкләү
1154,versprechen::V,ма́ксомс вал,вәгъдә бирү
1155,wünschen::V,арьсемс,котлау
1156,loben::V,шна́мс,мактау
1157,küssen::V,палсемс,үбү
1158,wiegen::V,нюря́фтомс,тирбәтү
1159,zudecken::V,вельхтямс,ябу
1160,zudecken::V,вельхтямс,бөркәү
1161,wecken::V,стя́фтомс,уяту
1162,wecken::V,съ́ргозьфтемс,уяту
1163,zeigen::V,няфтемс,күрсәтү
1164,führen::V,вятемс,йөртү
1165,lehren::V,тонафтомс,өйрәтү
1166,unterrichten::V,тонафтомс,укыту
1167,aufziehen::V,касфтомс,асрау
1168,leiten::V,вятемс,җитәкләү
1169,antreiben::V,вятемс,куалау
1170,antreiben::V,вятемс,әйдәләү
1171,antreiben::V,вятемс,ашыктыру
1172,lassen::V,кошардомс,мәҗбүр итү
1173,einladen::V,тердемс,чакыру
1174,einladen::V,серьгядемс,чакыру
1175,vereinigen::V,пуроптомс,берләштерү
1176,vereinigen::V,кочкамс марса,берләштерү
1177,besuchen::V,варжамс,керешү
1178,treffen::V,васьфтомс,очрату
1179,sich versammeln::V,кочкавомс,җыелышу
1180,spielen::V,налхксемс,уйнау
1181,singen::V,морамс,җырлау
1182,tanzen::V,кштимс,бию
1183,sich trennen::V,явомс,аерылу
1184,sich trennen::V,явомс,ташлашу
1185,verlassen::V,кадондомс,ташлау
1186,verlassen::V,кадондомс,калдыру
1187,retten::V,идемс,коткару
1188,retten::V,араламс,коткару
1189,bewachen::V,ваномс,каравыллау
1190,schützen::V,а́раламс,ышыклау
1191,verteidigen::V,а́раламс,яклау
1192,verteidigen::V,а́раламс,саклау
1193,sich schlagen::V,тюремс,сугышу
1194,schießen::V,ляцемс,ату
1195,siegen::V,сяськомс,җиңү
1196,ärgern::V,кяжияфтомс,ачуландыру
1197,schlagen::V,токамс,ору
1198,schlagen::V,токамс,бәрү
1199,schlagen::V,токамс,тукмау
1200,treten::V,тапамс,тибү
1201,stechen::V,пупамс,кадау
1202,stechen::V,сялгомс,кадау
1203,stoßen::V,тостядемс,этү
1204,stehlen::V,саламс,урлау
1205,stören::V,шорсемс,комачаулау
1206,belästigen::V,токсамс,борчу
1207,belästigen::V,токсамс,билмазалау
1208,belästigen::V,аф кадомс ваймама,борчу
1209,belästigen::V,аф кадомс ваймама,билмазалау
1210,verbergen::V,кяшемс,яшерү
1211,täuschen::V,васькафтомс,алдату
1212,täuschen::V,кяльготнемс,алдату
1213,betrügen::V,васькафнемс,хәрәмләшү
1214,töten::V,шавомс,үтерү
1215,töten::V,аде́ламс,үтерү
1216,wohnen::V,эрямс,яшәү
1217,arbeiten::V,покодемс,эшләү
1218,sammeln::V,кочкамс,туплау
1219,sammeln::V,пу́роптомс,туплау
1220,pflücken::V,фатнемс,өзү
1221,pflücken::V,нотфнемс,өзү
1222,jagen::V,кунда́мс,аулау
1223,fischen::V,калонь кунда́мс,балык тоту
1224,fassen::V,кунда́мс,тоту
1225,hüten::V,ваномс,көтү
1226,treiben::V,панемс,куалау
1227,anbinden::V,сотомс,бәйләү
1228,füttern::V,трямс,туйдыру
1229,füttern::V,а́ндомс,туйдыру
1230,melken::V,потямс,саву
1231,hacken::V,лазондомс,чабу
1232,gießen::V,валомс,сугару
1233,reifen::V,кенеремс,җитешү
1234,zubereiten::V,анокламс,пешеренү
1235,kochen::V,пидемс,пешерү
1236,kochen::V,пидемс,кайнату
1237,backen::V,пидемс,пешерү
1238,braten::V,пуштомс,куыру
1239,braten::V,пуштомс,кыздыру
1240,umrühren::V,шорямс,бутау
1241,umrühren::V,шорямс,болгату
1242,stricken::V,кодамс,бәйләү
1243,nähen::V,стамс,тегү
1244,färben::V,а́рхтомс,ману
1245,reinigen::V,ва́ткамс,чистарту
1246,reinigen::V,а́роптомс,чистарту
1247,waschen::V,муськомс,юу
1248,abwischen::V,нардамс,сөртү
1249,spülen::V,оргалдомс,чайкау
1250,fegen::V,тяемс,себерү
1251,kehren::V,тяемс,себерү
1252,baden::V,э́шелямс,коену
1253,sich waschen::V,штамс,юыну
1254,ausziehen::V,кайсефтемс,чишенү
1255,anziehen::V,ща́фтомс,кию
1256,sich anziehen::V,щамс,киенү
1257,kämmen::V,се́ендемс,тарау
1258,schmücken::V,на́ряжамс,бизәү
1259,schmücken::V,на́ряжамс,бизәкләү
1260,schmücken::V,ма́зоптомс,бизәү
1261,schmücken::V,ма́зоптомс,бизәкләү
1262,sagen::V,азомс,дию
1263,sagen::V,азомс,әйтү
1264,sagen::V,мярьгомс,дию
1265,sagen::V,мярьгомс,әйтү
1266,sprechen::V,корхтамс,сөйләү
1267,sprechen::V,корхтамс,сөйләшү
1268,reden::V,корхнемс,сөйләү
1269,sich unterhalten::V,корхнемс,сөйләшү
1270,fragen::V,ки́зефтемс,сорау
1271,fragen::V,ки́зефтемс,сорашу
1272,bitten::V,а́намс,үтенү
1273,bitten::V,ве́шемс,үтенү
1274,erzählen::V,а́зондомс,сөйләү
1275,mitteilen::V,азомс,белдерү
1276,nennen::V,лемдемс,дию
1277,nennen::V,путомс лем,дию
1278,rufen::V,серьгядемс,дәшү
1279,prahlen::V,шна́фтомс пря́,мактану
1280,prahlen::V,шна́фтомс пря́,шапырыну
1281,übersetzen::V,ётафтомс,күчерү
1282,denken::V,арьсемс,уйлау
1283,glauben::V,кемамс,инану
1284,bemerken::V,ня́емс,искәрү
1285,erkennen::V,содамс,тану
1286,begreifen::V,сатомс,аңлау
1287,begreifen::V,сатомс,төшенү
1288,verstehen::V,шарьхкодемс,аңлау
1289,verstehen::V,шарьхкодемс,төшенү
1290,lernen::V,тонафнемс,уку
1291,lernen::V,тонафнемс,өйрәнү
1292,wissen::V,со́дамс,белү
1293,sich erinnern an::V,лятфтамс,хәтерләү
1294,vergessen::V,юкстамс,оныту
1295,messen::V,ункснемс,үлчәү
1296,zählen::V,лу́вомс,санау
1297,zählen::V,а́рьсемс,санау
1298,rechnen::V,лувомс,исәпләү
1299,lesen::V,лувомс,уку
1300,lesen::V,морафтомс,уку
1301,malen::V,рисова́ндамс,рәсем ясау
1302,malen::V,рисова́ндамс,сурәт ясау
1303,malen::V,рисова́ндамс,сурәтләү
1304,zeichnen::V,рисова́ндамс,язу-сызу
1305,zeichnen::V,рисова́ндамс,сурәт ясау
1306,schreiben::V,сёрмадомс,язу
1307,besitzen::V,улемс азоркс,биләү
1308,kaufen::V,рамамс,алу
1309,verkaufen::V,мимс,сату
1310,bezahlen::V,пандомс,түләү
1311,zahlen::V,па́ндомс,түләү
1312,beherrschen::V,азорондамс,ия булу
1313,ertragen::V,кирдемс,чыдау
1314,Netz::N,,челтәр
