,Concept_ID,se,tt
1584,Tante::N,goasske,тәтәй
1585,Tante::N,siessá,түти
1586,Tante::N,siessá,тәтәй
1587,Tante::N,muohtá,түти
1588,Tante::N,muohtá,тәтәй
1589,Tante::N,ipmi,түти
1590,Tante::N,ipmi,тәтәй
1591,Tante::N,goaski,түти
1592,Tante::N,goaski,тәтәй
1593,Tante::N,siäsá,түти
1594,Tante::N,siäsá,тәтәй
1595,Tante::N,sie´ss,түти
1596,Tante::N,sie´ss,тәтәй
1597,Tante::N,kuä´sǩǩ,түти
1598,Tante::N,kuä´sǩǩ,тәтәй
1599,Tante::N,сӣссь,түти
1600,Tante::N,сӣссь,тәтәй
1601,Ehemann::N,ålma,ир
1602,Ehemann::N,geelle,ир
1603,Ehemann::N,boaddnje,ир
1604,Ehemann::N,gállásjålmåj,ир
1605,Ehemann::N,isit,ир
1606,Ehemann::N,boadnji,ир
1607,Ehemann::N,kääḷis,ир
1608,Ehemann::N,kuõjj,ир
1609,Ehemann::N,кӯйй,ир
1610,Ehemann::N,ка̄ллесь,ир
1611,Ehefrau::N,gåmma,хатын
1612,Ehefrau::N,måersie,хатын
1613,Ehefrau::N,geellege,хатын
1614,Ehefrau::N,áhkká,хатын
1615,Ehefrau::N,áhkásj,хатын
1616,Ehefrau::N,áhkká,хатын
1617,Ehefrau::N,kálgu,хатын
1618,Ehefrau::N,eemeed,хатын
1619,Ehefrau::N,ä´ǩǩ,хатын
1620,Ehefrau::N,а̄ххьк,хатын
1621,Freude::N,aavoe,сөенеч
1622,Freude::N,gearjoe,сөенеч
1623,Freude::N,ávvo,сөенеч
1624,Freude::N,sjålle,сөенеч
1625,Freude::N,illu,сөенеч
1626,Freude::N,iḷo,сөенеч
1627,Freude::N,rämm,сөенеч
1628,Freude::N,kuärgg,сөенеч
1629,Freude::N,räädast,сөенеч
1630,Freude::N,ро̄а̄мм,сөенеч
1631,Gelächter::N,föörhkelh,көлү
1632,Gelächter::N,föörhkelh,көлеш
1633,Gelächter::N,boagos,көлү
1634,Gelächter::N,boagos,көлеш
1635,Gelächter::N,tjajmos,көлү
1636,Gelächter::N,tjajmos,көлеш
1637,Gelächter::N,čaibman,көлү
1638,Gelächter::N,čaibman,көлеш
1639,Gelächter::N,boagusteapmi,көлү
1640,Gelächter::N,boagusteapmi,көлеш
1641,Gelächter::N,gávdnasat,көлү
1642,Gelächter::N,gávdnasat,көлеш
1643,Gelächter::N,käämmin,көлү
1644,Gelächter::N,käämmin,көлеш
1645,Gelächter::N,smiâhh,көлү
1646,Gelächter::N,smiâhh,көлеш
1647,Gelächter::N,тӣшш,көлү
1648,Gelächter::N,тӣшш,көлеш
1649,Glück::N,læhkoe,бәхет
1650,Glück::N,ávvo,бәхет
1651,Glück::N,lihkku,бәхет
1652,Glück::N,lukko,бәхет
1653,Glück::N,uási,бәхет
1654,Glück::N,lekk,бәхет
1655,Glück::N,vuâ´ss,бәхет
1656,Glück::N,вуэссь,бәхет
1657,Kummer::N,sårkoe,хәсрәт
1658,Kummer::N,vádja,хәсрәт
1659,Kummer::N,surggo,хәсрәт
1660,Kummer::N,moraš,хәсрәт
1661,Kummer::N,muurâš,хәсрәт
1662,Kummer::N,pe´ccel,хәсрәт
1663,Kummer::N,пэ̄джь,хәсрәт
1664,Kummer::N,пя̄ццель,хәсрәт
1665,Wunsch::N,vajtele,теләк
1666,Wunsch::N,miella,теләк
1667,Wunsch::N,hállo,теләк
1668,Wunsch::N,áigumuš,теләк
1669,Wunsch::N,tuoivâ,теләк
1670,Wunsch::N,ää´jes,теләк
1671,Wunsch::N,ä´estõs,теләк
1672,Wunsch::N,туввмушш,теләк
1673,Lust::N,luste,теләк
1674,Lust::N,luste,теләү
1675,Lust::N,ulla,теләк
1676,Lust::N,ulla,теләү
1677,Lust::N,hibmo,теләк
1678,Lust::N,hibmo,теләү
1679,Lust::N,hállu,теләк
1680,Lust::N,hállu,теләү
1681,Lust::N,haalu,теләк
1682,Lust::N,haalu,теләү
1683,Lust::N,haall,теләк
1684,Lust::N,haall,теләү
1685,Lust::N,туввмушш,теләк
1686,Lust::N,туввмушш,теләү
1687,Geist::N,aajmoe,рух
1688,Geist::N,voejkene,рух
1689,Geist::N,vuojŋŋan,рух
1690,Geist::N,vuojŋŋanis,рух
1691,Geist::N,vuoigŋa,рух
1692,Geist::N,vuoi'ŋâ,рух
1693,Geist::N,jiõg'g,рух
1694,Geist::N,čuu´ddes,рух
1695,Geist::N,мӣлл,рух
1696,Geist::N,то̄ӆӆк,рух
1697,Gedanke::N,åssjalommes,уй
1698,Gedanke::N,åssjalommes,фикер
1699,Gedanke::N,ájádus,уй
1700,Gedanke::N,ájádus,фикер
1701,Gedanke::N,ussjolmis,уй
1702,Gedanke::N,ussjolmis,фикер
1703,Gedanke::N,jurdda,уй
1704,Gedanke::N,jurdda,фикер
1705,Gedanke::N,juurdâ,уй
1706,Gedanke::N,juurdâ,фикер
1707,Gedanke::N,tu´mm,уй
1708,Gedanke::N,tu´mm,фикер
1709,Gedanke::N,юрт,уй
1710,Gedanke::N,юрт,фикер
1711,Gedächtnis::N,mojhtese,хәтер
1712,Gedächtnis::N,mujtto,хәтер
1713,Gedächtnis::N,muitu,хәтер
1714,Gedächtnis::N,mušto,хәтер
1715,Gedächtnis::N,moštt,хәтер
1716,Gedächtnis::N,мушт,хәтер
1717,Gedächtnis::N,мӣлл,хәтер
1718,Verstand::N,jiermie,акыл
1719,Verstand::N,goerkesh,акыл
1720,Verstand::N,miella,акыл
1721,Verstand::N,jiermme,акыл
1722,Verstand::N,jierbmi,акыл
1723,Verstand::N,fiät'tu,акыл
1724,Verstand::N,toolk,акыл
1725,Verstand::N,jeä´rmm,акыл
1726,Verstand::N,fi´ttjõs,акыл
1727,Verstand::N,мӣлл,акыл
1728,Verstand::N,то̄ӆӆк,акыл
1729,Sinn::N,mïele,мәгънә
1730,Sinn::N,våajnoe,мәгънә
1731,Sinn::N,sisadno,мәгънә
1732,Sinn::N,mierkkidus,мәгънә
1733,Sinn::N,mearkkašupmi,мәгънә
1734,Sinn::N,mēinnet,мәгънә
1735,Sinn::N,me'rhâšuṃe,мәгънә
1736,Sinn::N,mieḷâ,мәгънә
1737,Sinn::N,miõll,мәгънә
1738,Sinn::N,юрт,мәгънә
1739,Sinn::N,то̄ӆӆк,мәгънә
1740,Grund::N,sjïeke,сәбәп
1741,Grund::N,sivva,сәбәп
1742,Grund::N,sivva,сәбәп
1743,Grund::N,suijâ,сәбәп
1744,Grund::N,ää´šš,сәбәп
1745,Grund::N,а̄шшь,сәбәп
1746,Wahrheit::N,rïektesvoete,хак
1747,Wahrheit::N,saetniesvoete,хак
1748,Wahrheit::N,sádnesvuohta,хак
1749,Wahrheit::N,duohtavuohta,хак
1750,Wahrheit::N,tuo'tâvuotâ,хак
1751,Wahrheit::N,tuõđâšvuõtt,хак
1752,Wahrheit::N,зо̄абэль,хак
1753,Gespräch::N,gaskestalleme,әңгәмә
1754,Gespräch::N,ságastibme,әңгәмә
1755,Gespräch::N,ságastallam,әңгәмә
1756,Gespräch::N,ságastallan,әңгәмә
1757,Gespräch::N,ráđ̣ádâllâm,әңгәмә
1758,Gespräch::N,мо̄а̄йнас,әңгәмә
1759,Märchen::N,heamture,әкият
1760,Märchen::N,dålusj subtsas,әкият
1761,Märchen::N,máinnas,әкият
1762,Märchen::N,cukca,әкият
1763,Märchen::N,maainâs,әкият
1764,Märchen::N,maainâs,әкият
1765,Märchen::N,ба̄йхьк,әкият
1766,Märchen::N,мо̄а̄йнас,әкият
1767,Erzählung::N,gåata,хикәя
1768,Erzählung::N,vaajese,хикәя
1769,Erzählung::N,soptsese,хикәя
1770,Erzählung::N,giehtto,хикәя
1771,Erzählung::N,mujttalus,хикәя
1772,Erzählung::N,muitalus,хикәя
1773,Erzählung::N,maainâs,хикәя
1774,Erzählung::N,maainâs,хикәя
1775,Erzählung::N,мо̄а̄йнас,хикәя
1776,Nachricht::N,dïjre,хәбәр
1777,Nachricht::N,diedádus,хәбәр
1778,Nachricht::N,diededibme,хәбәр
1779,Nachricht::N,sáhka,хәбәр
1780,Nachricht::N,saahâ,хәбәр
1781,Nachricht::N,a'lmottâs,хәбәр
1782,Nachricht::N,saakk,хәбәр
1783,Nachricht::N,i´lmmtõs,хәбәр
1784,Nachricht::N,со̄а̄гк,хәбәр
1785,Neuigkeit::N,saernie,яңалык
1786,Neuigkeit::N,ådås,яңалык
1787,Neuigkeit::N,sáhka,яңалык
1788,Neuigkeit::N,sáhka,яңалык
1789,Neuigkeit::N,uuđâs,яңалык
1790,Neuigkeit::N,saakk,яңалык
1791,Neuigkeit::N,о̄дтс,яңалык
1792,Neuigkeit::N,со̄а̄гк,яңалык
1793,Name::N,nomme,исем
1794,Name::N,namma,исем
1795,Name::N,namma,исем
1796,Name::N,nommâ,исем
1797,Name::N,nõmm,исем
1798,Name::N,нэ̄мм,исем
1799,Rätsel::N,mojnestimmie,табышмак
1800,Rätsel::N,árvvádus,табышмак
1801,Rätsel::N,árvádus,табышмак
1802,Rätsel::N,arvâdâs,табышмак
1803,Rätsel::N,a´rvvtõs,табышмак
1804,Rätsel::N,а̄ррьв,табышмак
1805,Rede::N,håaleme,нотык
1806,Rede::N,hålla,нотык
1807,Rede::N,sáhka,нотык
1808,Rede::N,hástu,нотык
1809,Rede::N,са̄ррнмушш,нотык
1810,Sprache::N,gïele,тел
1811,Sprache::N,giella,тел
1812,Sprache::N,giella,тел
1813,Sprache::N,kieḷâ,тел
1814,Sprache::N,ǩiõll,тел
1815,Sprache::N,кӣлл,тел
1816,Stimme::N,tjoeje,тавыш
1817,Stimme::N,jiedna,тавыш
1818,Stimme::N,giella,тавыш
1819,Stimme::N,jietna,тавыш
1820,Stimme::N,jieṇâ,тавыш
1821,Stimme::N,jiõnn,тавыш
1822,Stimme::N,ӣнн,тавыш
1823,Wort::N,baakoe,сүз
1824,Wort::N,báhko,сүз
1825,Wort::N,sátni,сүз
1826,Wort::N,pááhu,сүз
1827,Wort::N,sää´nn,сүз
1828,Wort::N,са̄ннҍ,сүз
1829,Zeichen::N,væhta,ишарә
1830,Zeichen::N,mærkka,ишарә
1831,Zeichen::N,mearka,ишарә
1832,Zeichen::N,merkkâ,ишарә
1833,Zeichen::N,meârkk,ишарә
1834,Zeichen::N,тӣххт,ишарә
1835,Lärm::N,stujmie,шау
1836,Lärm::N,juhtsa,шау
1837,Lärm::N,šlápma,шау
1838,Lärm::N,ruojâ,шау
1839,Lärm::N,šlaaṃâ,шау
1840,Lärm::N,šuumm'mõš,шау
1841,Lärm::N,шэҏҏ,шау
1842,Lärm::N,ё̄афф,шау
1843,Laut::N,tjoeje,аваз
1844,Laut::N,jiedna,аваз
1845,Laut::N,jietna,аваз
1846,Laut::N,jieṇâ,аваз
1847,Laut::N,jiõnn,аваз
1848,Laut::N,ӣнн,аваз
1849,Ton::N,tjoeje,шалтырату
1850,Ton::N,tåvnnå,шалтырату
1851,Ton::N,tjuodja,шалтырату
1852,Ton::N,šuokŋa,шалтырату
1853,Ton::N,nuot'tâ,шалтырату
1854,Ton::N,suõmm,шалтырату
1855,Ton::N,ӣнн,шалтырату
1856,Lied::N,laavloe,җыр
1857,Lied::N,lávla,җыр
1858,Lied::N,lávlla,җыр
1859,Lied::N,laavlâ,җыр
1860,Lied::N,laaul,җыр
1861,Lied::N,ла̄ввл,җыр
1862,Ruhe::N,frïere,тынлык
1863,Ruhe::N,raeffie,тынлык
1864,Ruhe::N,vuojŋadibme,тынлык
1865,Ruhe::N,vuojŋadallam,тынлык
1866,Ruhe::N,ráfi,тынлык
1867,Ruhe::N,máššu,тынлык
1868,Ruhe::N,vuo'iŋâstus,тынлык
1869,Ruhe::N,ráávhu,тынлык
1870,Ruhe::N,rääuh,тынлык
1871,Ruhe::N,vuâŋŋmõš,тынлык
1872,Ruhe::N,юэв,тынлык
1873,Ruhe::N,вуэӈӈмушш,тынлык
1874,Leute::N,aalmoge,халык
1875,Leute::N,ulmutja,халык
1876,Leute::N,álbmot,халык
1877,Leute::N,viehâ,халык
1878,Leute::N,aalmi,халык
1879,Leute::N,о̄ллмэ,халык
1880,Volk::N,aalmoge,халык
1881,Volk::N,álmmuk,халык
1882,Volk::N,fuolkke,халык
1883,Volk::N,álbmot,халык
1884,Volk::N,aalmug,халык
1885,Volk::N,aalmi,халык
1886,Volk::N,нарэдт,халык
1887,Arbeit::N,barkoe,эш
1888,Arbeit::N,barkoe,хезмәт
1889,Arbeit::N,barggo,эш
1890,Arbeit::N,barggo,хезмәт
1891,Arbeit::N,rahtjam,эш
1892,Arbeit::N,rahtjam,хезмәт
1893,Arbeit::N,bargu,эш
1894,Arbeit::N,bargu,хезмәт
1895,Arbeit::N,pargo,эш
1896,Arbeit::N,pargo,хезмәт
1897,Arbeit::N,tyej̣i,эш
1898,Arbeit::N,tyej̣i,хезмәт
1899,Arbeit::N,likk,эш
1900,Arbeit::N,likk,хезмәт
1901,Arbeit::N,tue´jj,эш
1902,Arbeit::N,tue´jj,хезмәт
1903,Arbeit::N,лыххк,эш
1904,Arbeit::N,лыххк,хезмәт
1905,Gast::N,guessie,кунак
1906,Gast::N,guosse,кунак
1907,Gast::N,guossi,кунак
1908,Gast::N,kyes'si,кунак
1909,Gast::N,kue´s's,кунак
1910,Gast::N,кӯссь,кунак
1911,Geschenk::N,daevere,бүләк
1912,Geschenk::N,sjielege,бүләк
1913,Geschenk::N,vadda,бүләк
1914,Geschenk::N,vattáldahka,бүләк
1915,Geschenk::N,skeaŋka,бүләк
1916,Geschenk::N,adaldâh,бүләк
1917,Geschenk::N,sǩiâŋkk,бүләк
1918,Geschenk::N,тӯмаш,бүләк
1919,Spiel::N,spïele,уен
1920,Spiel::N,stååkedimmie,уен
1921,Spiel::N,spella,уен
1922,Spiel::N,stoagos,уен
1923,Spiel::N,speallu,уен
1924,Spiel::N,leikkâ,уен
1925,Spiel::N,siõrr,уен
1926,Spiel::N,сӣрр,уен
1927,Gesellschaft::N,sïelte,җәмгыять
1928,Gesellschaft::N,rádnastallam,җәмгыять
1929,Gesellschaft::N,searvi,җәмгыять
1930,Gesellschaft::N,servi,җәмгыять
1931,Gesellschaft::N,seä´brr,җәмгыять
1932,Gesellschaft::N,се̄ббр,җәмгыять
1933,Hilfe::N,viehkie,ярдәм
1934,Hilfe::N,viehkie,булышлык
1935,Hilfe::N,viehkke,ярдәм
1936,Hilfe::N,viehkke,булышлык
1937,Hilfe::N,veahkki,ярдәм
1938,Hilfe::N,veahkki,булышлык
1939,Hilfe::N,iše,ярдәм
1940,Hilfe::N,iše,булышлык
1941,Hilfe::N,veä´ǩ'ǩ,ярдәм
1942,Hilfe::N,veä´ǩ'ǩ,булышлык
1943,Hilfe::N,ве̄ххьк,ярдәм
1944,Hilfe::N,ве̄ххьк,булышлык
1945,Freund::N,voelpe,дус
1946,Freund::N,ráddna,дус
1947,Freund::N,venak,дус
1948,Freund::N,ustit,дус
1949,Freund::N,verdde,дус
1950,Freund::N,veerdi,дус
1951,Freund::N,na´zvan,дус
1952,Freund::N,ка̄ннҌц,дус
1953,Kamerad::N,guejmie,иптәш
1954,Kamerad::N,ráddna,иптәш
1955,Kamerad::N,guojmme,иптәш
1956,Kamerad::N,guoibmi,иптәш
1957,Kamerad::N,kyei'mi,иптәш
1958,Kamerad::N,taaurõš,иптәш
1959,Kamerad::N,то̄а̄врэшш,иптәш
1960,Angelegenheit::N,aate,эш
1961,Angelegenheit::N,saake,эш
1962,Angelegenheit::N,ássje,эш
1963,Angelegenheit::N,ášši,эш
1964,Angelegenheit::N,äšši,эш
1965,Angelegenheit::N,ä´šš,эш
1966,Angelegenheit::N,тӯйй,эш
1967,Anzahl::N,taale,микъдар
1968,Anzahl::N,låhkoe,микъдар
1969,Anzahl::N,låhko,микъдар
1970,Anzahl::N,mierre,микъдар
1971,Anzahl::N,mearri,микъдар
1972,Anzahl::N,lohkomearra,микъдар
1973,Anzahl::N,meeṛi,микъдар
1974,Anzahl::N,mie´rr,микъдар
1975,Anzahl::N,чӣссел,микъдар
1976,Art::N,aarhte,төр
1977,Art::N,sládja,төр
1978,Art::N,tjærdda,төр
1979,Art::N,čearda,төр
1980,Art::N,šlaaj̣â,төр
1981,Art::N,nää´ll,төр
1982,Art::N,на̄лль,төр
1983,Stück::N,bæhta,кисәк
1984,Stück::N,biehkie,кисәк
1985,Stück::N,biehkke,кисәк
1986,Stück::N,bihttá,кисәк
1987,Stück::N,pittá,кисәк
1988,Stück::N,káppálâh,кисәк
1989,Stück::N,ku´sǩǩ,кисәк
1990,Stück::N,кусськ,кисәк
1991,Teil::N,stuhtje,өлеш
1992,Teil::N,oasse,өлеш
1993,Teil::N,bielle,өлеш
1994,Teil::N,guovllo,өлеш
1995,Teil::N,oassi,өлеш
1996,Teil::N,bihttá,өлеш
1997,Teil::N,uási,өлеш
1998,Teil::N,vuâ´ss,өлеш
1999,Teil::N,pie´ǩ'ǩ,өлеш
2000,Teil::N,кусськ,өлеш
2001,Hälfte::N,lehkie,ярым
2002,Hälfte::N,lahkke,ярым
2003,Hälfte::N,bealli,ярым
2004,Hälfte::N,peeḷi,ярым
2005,Hälfte::N,lâ´ǩǩ,ярым
2006,Hälfte::N,pie´ll,ярым
2007,Hälfte::N,пе̄лль,ярым
2008,Kreis::N,rïngke,түгәрәк
2009,Kreis::N,gievlle,түгәрәк
2010,Kreis::N,gierdu,түгәрәк
2011,Kreis::N,riggee,түгәрәк
2012,Kreis::N,kruugg,түгәрәк
2013,Kreis::N,круг,түгәрәк
2014,Kreuz::N,kroesse,хач
2015,Kreuz::N,kroesse,тәре
2016,Kreuz::N,ruossa,хач
2017,Kreuz::N,ruossa,тәре
2018,Kreuz::N,rista,хач
2019,Kreuz::N,rista,тәре
2020,Kreuz::N,ristâ,хач
2021,Kreuz::N,ristâ,тәре
2022,Kreuz::N,ristt,хач
2023,Kreuz::N,ristt,тәре
2024,Kreuz::N,рысст,хач
2025,Kreuz::N,рысст,тәре
2026,Linie::N,sïeve,сызык
2027,Linie::N,linnja,сызык
2028,Linie::N,linjá,сызык
2029,Linie::N,linnjá,сызык
2030,Linie::N,njuálgus,сызык
2031,Linie::N,certldõk,сызык
2032,Linie::N,це̄кесь,сызык
2033,Strich::N,sïeve,сызык
2034,Strich::N,sáhtso,сызык
2035,Strich::N,sárggis,сызык
2036,Strich::N,čálástâh,сызык
2037,Strich::N,certldõk,сызык
2038,Strich::N,ця̄кас,сызык
2039,Strich::N,це̄кесь,сызык
2040,Abstand::N,gåhkoe,ара
2041,Abstand::N,gåhkaldahke,ара
2042,Abstand::N,lahka,ара
2043,Abstand::N,gasska,ара
2044,Abstand::N,gaska,ара
2045,Abstand::N,koskâ,ара
2046,Abstand::N,kõskk,ара
2047,Abstand::N,кэ̄сск,ара
2048,Entfernung::N,gåhkoe,ераклык
2049,Entfernung::N,gåhkaldahke,ераклык
2050,Entfernung::N,gasska,ераклык
2051,Entfernung::N,mælggat,ераклык
2052,Entfernung::N,gaska,ераклык
2053,Entfernung::N,mátkegaska,ераклык
2054,Entfernung::N,koskâ,ераклык
2055,Entfernung::N,kõskk,ераклык
2056,Entfernung::N,jäämkõskk,ераклык
2057,Entfernung::N,кэ̄сск,ераклык
2058,Gegend::N,haerie,урын
2059,Gegend::N,guovvlo,урын
2060,Gegend::N,bájkke,урын
2061,Gegend::N,guovlu,урын
2062,Gegend::N,duovdda,урын
2063,Gegend::N,kuáv'lu,урын
2064,Gegend::N,vu´vdd,урын
2065,Gegend::N,па̄йхьк,урын
2066,Platz::N,sijjie,бушлык
2067,Platz::N,sadje,бушлык
2068,Platz::N,sadji,бушлык
2069,Platz::N,tááḷu,бушлык
2070,Platz::N,tääll,бушлык
2071,Platz::N,сайй,бушлык
2072,Ort::N,sijjie,урын
2073,Ort::N,bájkke,урын
2074,Ort::N,sadje,урын
2075,Ort::N,báiki,урын
2076,Ort::N,päikki,урын
2077,Ort::N,pâi´ǩǩ,урын
2078,Ort::N,сайй,урын
2079,Ort::N,па̄йхьк,урын
2080,Seite::N,bielie,як
2081,Seite::N,sijddo,як
2082,Seite::N,bealli,як
2083,Seite::N,ertti,як
2084,Seite::N,jeä´rtt,як
2085,Seite::N,пе̄лль,як
2086,Seite::N,е̄ммьне,як
2087,Mitte::N,gaske,урта
2088,Mitte::N,jarnge,урта
2089,Mitte::N,gasska,урта
2090,Mitte::N,guovddaš,урта
2091,Mitte::N,gaskamuddu,урта
2092,Mitte::N,koskâ,урта
2093,Mitte::N,kõskk,урта
2094,Mitte::N,кэ̄сск,урта
2095,Gegenstand::N,daevere,нәрсә
2096,Gegenstand::N,oabme,нәрсә
2097,Gegenstand::N,gávnne,нәрсә
2098,Gegenstand::N,bierggas,нәрсә
2099,Gegenstand::N,ettâ,нәрсә
2100,Gegenstand::N,kápulâh,нәрсә
2101,Gegenstand::N,käu´nn,нәрсә
2102,Gegenstand::N,ка̄ввьн,нәрсә
2103,Sache::N,aate,нәрсә
2104,Sache::N,saake,нәрсә
2105,Sache::N,ássje,нәрсә
2106,Sache::N,ášši,нәрсә
2107,Sache::N,äšši,нәрсә
2108,Sache::N,ä´šš,нәрсә
2109,Sache::N,ве̄шш,нәрсә
2110,Rand::N,raedtie,чит
2111,Rand::N,rabdda,чит
2112,Rand::N,ravda,чит
2113,Rand::N,robdâ,чит
2114,Rand::N,čårr,чит
2115,Rand::N,ruõbdd,чит
2116,Rand::N,рӯммт,чит
2117,Rand::N,ре̄ввьн,чит
2118,Kante::N,raedtie,кырый
2119,Kante::N,rabdda,кырый
2120,Kante::N,ravda,кырый
2121,Kante::N,robdâ,кырый
2122,Kante::N,å´rdd,кырый
2123,Kante::N,ruõbdd,кырый
2124,Kante::N,рӯммт,кырый
2125,Kante::N,ре̄ввьн,кырый
2126,Ecke::N,roene,почмак
2127,Ecke::N,kråane,почмак
2128,Ecke::N,náhpo,почмак
2129,Ecke::N,nusske,почмак
2130,Ecke::N,nurki,почмак
2131,Ecke::N,čiehka,почмак
2132,Ecke::N,čiehâ,почмак
2133,Ecke::N,čiõkk,почмак
2134,Ecke::N,suåp'p,почмак
2135,Ecke::N,уггл,почмак
2136,Spitze::N,gietjie,оч
2137,Spitze::N,snjuhtje,оч
2138,Spitze::N,gihttje,оч
2139,Spitze::N,geahči,оч
2140,Spitze::N,picci,оч
2141,Spitze::N,keeči,оч
2142,Spitze::N,ǩie´čč,оч
2143,Spitze::N,кя̄женч,оч
2144,Ende::N,gietjie,азак
2145,Ende::N,giehtje,азак
2146,Ende::N,geahči,азак
2147,Ende::N,keeči,азак
2148,Ende::N,puäš'š,азак
2149,Ende::N,ке̄джь,азак
2150,Loch::N,raejkie,тишек
2151,Loch::N,rájgge,тишек
2152,Loch::N,ráigi,тишек
2153,Loch::N,räigi,тишек
2154,Loch::N,loikk,тишек
2155,Loch::N,râi´ǧǧ,тишек
2156,Loch::N,ра̄ййк,тишек
2157,Winkel::N,skaavhte,почмак
2158,Winkel::N,tjiehka,почмак
2159,Winkel::N,soahppa,почмак
2160,Winkel::N,čiehka,почмак
2161,Winkel::N,sogge,почмак
2162,Winkel::N,suåp'p,почмак
2163,Winkel::N,уггл,почмак
2164,Muster::N,goere,парча
2165,Muster::N,girjja,парча
2166,Muster::N,girjjit,парча
2167,Muster::N,kovos,парча
2168,Muster::N,кыррьй,парча
2169,Muster::N,кырьйнесс,парча
2170,Größe::N,ståaroe,зурлык
2171,Größe::N,stuorrudahka,зурлык
2172,Größe::N,stūrrodat,зурлык
2173,Größe::N,mahtodat,зурлык
2174,Größe::N,allodat,зурлык
2175,Größe::N,stuá'ṛudâh,зурлык
2176,Größe::N,роаӈӈьк,зурлык
2177,Länge::N,gåhkoe,озынлык
2178,Länge::N,guhkkudahka,озынлык
2179,Länge::N,guhkkodat,озынлык
2180,Länge::N,kukkodâh,озынлык
2181,Länge::N,õllâdvuõtt,озынлык
2182,Länge::N,куххьквӯдт,озынлык
2183,Höhe::N,jalloe,биеклек
2184,Höhe::N,jalladahke,биеклек
2185,Höhe::N,alludahka,биеклек
2186,Höhe::N,allatvuohta,биеклек
2187,Höhe::N,allodat,биеклек
2188,Höhe::N,aḷodâh,биеклек
2189,Höhe::N,âlladvuõtt,биеклек
2190,Höhe::N,э̄ллвӯдт,биеклек
2191,Gewicht::N,leavloe,авырлык
2192,Gewicht::N,dædda,авырлык
2193,Gewicht::N,låssudahka,авырлык
2194,Gewicht::N,deaddu,авырлык
2195,Gewicht::N,tiäd'du,авырлык
2196,Gewicht::N,teäd'd,авырлык
2197,Gewicht::N,тя̄ннт,авырлык
2198,Gewicht::N,вӣссь,авырлык
2199,Menge::N,mierie,микъдар
2200,Menge::N,ållo,микъдар
2201,Menge::N,mearri,микъдар
2202,Menge::N,doahkki,микъдар
2203,Menge::N,meeṛi,микъдар
2204,Menge::N,tukk,микъдар
2205,Menge::N,mie´rr,микъдар
2206,Menge::N,туххк,микъдар
2207,Menge::N,ла̄ннҍт,микъдар
2208,Haufen::N,deava,өем
2209,Haufen::N,håevkie,өем
2210,Haufen::N,hårre,өем
2211,Haufen::N,látna,өем
2212,Haufen::N,laaṇâ,өем
2213,Haufen::N,laađđ,өем
2214,Haufen::N,поанн,өем
2215,Reihe::N,raajroe,рәт
2216,Reihe::N,rájddo,рәт
2217,Reihe::N,gurgadas,рәт
2218,Reihe::N,kuáḷus,рәт
2219,Reihe::N,riâd'd,рәт
2220,Reihe::N,по̄ллт,рәт
2221,Boot::N,vïnhtse,каек
2222,Boot::N,vïnhtse,көймә
2223,Boot::N,vanás,каек
2224,Boot::N,vanás,көймә
2225,Boot::N,vanntsa,каек
2226,Boot::N,vanntsa,көймә
2227,Boot::N,fanas,каек
2228,Boot::N,fanas,көймә
2229,Boot::N,voonâs,каек
2230,Boot::N,voonâs,көймә
2231,Boot::N,käärbis,каек
2232,Boot::N,käärbis,көймә
2233,Boot::N,võõnâs,каек
2234,Boot::N,võõnâs,көймә
2235,Boot::N,вэнс,каек
2236,Boot::N,вэнс,көймә
2237,Ruder::N,aajroe,ишкәк
2238,Ruder::N,ájrro,ишкәк
2239,Ruder::N,áiru,ишкәк
2240,Ruder::N,áiru,ишкәк
2241,Ruder::N,äirr,ишкәк
2242,Ruder::N,а̄ррьй,ишкәк
2243,Schlitten::N,slærra,чана
2244,Schlitten::N,tjïelhke,чана
2245,Schlitten::N,gieris,чана
2246,Schlitten::N,tjielkká,чана
2247,Schlitten::N,gielká,чана
2248,Schlitten::N,kiäl'kká,чана
2249,Schlitten::N,saan,чана
2250,Schlitten::N,ǩeâlkk,чана
2251,Schlitten::N,со̄а̄н,чана
2252,Ski::N,treavka,чаңгы
2253,Ski::N,sabek,чаңгы
2254,Ski::N,sabet,чаңгы
2255,Ski::N,saaveeh,чаңгы
2256,Ski::N,koolâs,чаңгы
2257,Ski::N,коаллас,чаңгы
2258,Ski::N,са̄вехь,чаңгы
2259,Lagerfeuer::N,dålle,костёр
2260,Lagerfeuer::N,sajijdållå,костёр
2261,Lagerfeuer::N,dolla,костёр
2262,Lagerfeuer::N,tullâ,костёр
2263,Lagerfeuer::N,toll,костёр
2264,Lagerfeuer::N,то̄лл,костёр
2265,Last::N,maajsoe,йөк
2266,Last::N,noade,йөк
2267,Last::N,guorbmi,йөк
2268,Last::N,kye'rmi,йөк
2269,Last::N,nue´đđ,йөк
2270,Last::N,kue´rmm,йөк
2271,Last::N,нуэдът,йөк
2272,Gang::N,vaedtseme,йөреш
2273,Gang::N,mannulahka,йөреш
2274,Gang::N,johtu,йөреш
2275,Gang::N,jotteem,йөреш
2276,Gang::N,joto,йөреш
2277,Gang::N,jäl'lmõš,йөреш
2278,Gang::N,ёадтмушш,йөреш
