,Concept_ID,ka,br
728,von hier::ADV,აქედან,alemañ
729,dort::ADV,იქ,aze
730,dort::ADV,იქ,ahont
731,dorthin::ADV,იქით,di
732,dorthin::ADV,იქით,aze
733,dorthin::ADV,იქით,ahont
734,geradeaus::ADV,პირდაპირ,war-eeun
735,vorwärts::ADV,წინ,war-raok
736,rückwärts::ADV,უკან,war-lerc'h
737,zurück::ADV,უკანვე,war-dreñv
738,unten::ADV,დაბლა,en traoñ
739,unten::ADV,ქვევით,en traoñ
740,hinab::ADV,ძირს,a-izel
741,oben::ADV,ზემოთ,en nec'h
742,hinauf::ADV,ზევით,e-krec'h
743,überall::ADV,ყველგან,dre-holl
744,nicht::ADV,არ,ne ... ket
745,ein wenig::ADV,ცოტა,un tammig
746,kaum::ADV,ძლივს,a-boan
747,sehr::ADV,მეტად,-tre
748,sehr::ADV,მეტად,-kenañ
749,sehr::ADV,ძალიან,-tre
750,sehr::ADV,ძალიან,-kenañ
751,so::ADV,ისე,evel-se
752,noch::ADV,ჯერ,c'hoazh
753,nur::ADV,მხოლოდ,hepken
754,schon::ADV,უკვე,dija
755,wieder::ADV,ისევ,adarre
756,wieder::ADV,კიდევ,adarre
757,vergebens::ADV,ამაოდ,
758,vergebens::ADV,ტყუილად,
759,vor::PRP,წინ,dirak
760,hinter::PRP,უკან,a-drek
761,hinter::PRP,უკან,a-dreñv
762,hinter::PRP,მიღმა,a-drek
763,hinter::PRP,მიღმა,a-dreñv
764,unter::PRP,ქვეშ,dindan
765,unter::PRP,ქვევით,dindan
766,durch::PRP,გავლით,dre
767,neben::PRP,გვერდით,e-kichen
768,zwischen::PRP,შუა,etre
769,zwischen::PRP,შორის,etre
770,wegen::PRP,გამო,abalamour da
771,wegen::PRP,შედეგად,abalamour da
772,dies::PRN,ეს,hemañ
773,das::PRN,ეგ,se
774,das::PRN,ეგ,hennezh
775,alles::PRN,ყველაფერი,pep tra
776,ich::PRN,მე,me
777,du::PRN,შენ,te
778,er::PRN,ის,eñ
779,er::PRN,იგი,eñ
780,wir::PRN,ჩვენ,ni
781,ihr::PRN,თქვენ,c'hwi
782,sie::PRN,ისინი,int
783,was::FPRN,რა,petra
784,wer::FPRN,ვინ,piv
785,wo::FADV,სად,pelec'h
786,wohin::FADV,საით,da belec'h
787,wie::FADV,როგორ,penaos
788,warum::FADV,რაზე,perak
789,warum::FADV,რატომ,perak
790,wieviel::FNUM,რამდენი,pet
791,eins::NUM,ერთი,unan
792,zwei::NUM,ორი,daou
793,drei::NUM,სამი,tri
794,vier::NUM,ოთხი,pevar
795,fünf::NUM,ხუთი,pemp
796,sechs::NUM,ექვსი,c'hwec'h
797,sieben::NUM,შვიდი,seizh
798,acht::NUM,რვა,eizh
799,neun::NUM,ცხრა,nav
800,zehn::NUM,ათი,dek
801,elf::NUM,თერთმეტი,unnek
802,zwölf::NUM,თორმეტი,daouzek
803,zwanzig::NUM,ოცი,ugent
804,dreißig::NUM,ოცდაათი,tregont
805,vierzig::NUM,ორმოცი,daou-ugent
806,fünfzig::NUM,ორმოცდაათი,hanter-kant
807,sechzig::NUM,სამოცი,tri-ugent
808,siebzig::NUM,სამოცდაათი,dek ha tri-ugent
809,achtzig::NUM,ოთხმოცი,pevar-ugent
810,neunzig::NUM,ოთხმოცდაათი,dek ha pevar-ugent
811,hundert::NUM,ასი,kant
812,tausend::NUM,ათასი,mil
813,und::CNJ,და,ha
814,oder::CNJ,ან,pe
815,stehen::V,დგას,bezañ a-sav
816,sitzen::V,ზის,azezañ
817,sitzen::V,ზის,bezañ en e goazez
818,liegen::V,აწევს,bezañ en e c'hourvez
819,hängen::V,კიდია,krougañ
820,werden::V,გახდება,dazonet
821,passieren::V,მოხდება,c'hoarvezout
822,beginnen::V,იწყება,stagañ
823,enden::V,გათავდება,achuiñ
824,wechseln::V,იცვლება,cheñch
825,aufgehen[Sonne]::V,ამოდის,dirouzañ
826,untergehen[Sonne]::V,ჩადის,
827,scheinen[Sonne]::V,ანათებს,lugernañ
828,donnern::V,ქუხს,taranal
829,wehen::V,ქრის,c'hwezhañ
830,wehen::V,დაუბერავს,c'hwezhañ
831,strömen::V,იღვრება,deredek
832,fließen::V,დის,redek
833,fließen::V,მიედინება,redek
834,sich drehen::V,ტრიალებს,troiñ
835,schwanken::V,ირხევა,trantellat
836,schwingen::V,ირხევა,froumal
837,fallen::V,დავარდება,kouezhañ
838,brennen::V,იწვის,deviñ
839,rauchen::V,ბოლავს,divogedañ
840,rauchen::V,აბოლებს,divogedañ
841,regnen::V,წვიმს,glavañ
842,gefrieren::V,იყინება,reviñ
843,tauen::V,დნება,diskornañ
844,schmelzen::V,დნება,teuziñ
845,trocknen::V,გაშრება,sec'hañ
846,sieden::V,დუღს,berviñ
847,faulen::V,ლპება,breinañ
848,verfaulen::V,ლპება,breinañ
849,reißen::V,დაიხევა,darnaouiñ
850,versinken::V,ეფლობა,sodellañ
851,versinken::V,ჩაიძირება,sodellañ
852,vergehen::V,გადის,tremen
853,erscheinen::V,გამოჩნდება,donet war-wel
854,verschwinden::V,გააქრება,monet diwar wel
855,verschwinden::V,დაიკარგება,monet diwar wel
856,sinken::V,დაიწევს,en em izelat
857,abnehmen::V,შემცირდება,nebeutaat
858,zunehmen::V,გასუქდება,kreskiñ
859,steigen::V,მოიმატებს,sevel
860,wachsen::V,იზრდება,kreskiñ
861,wachsen::V,მრავლდება,kreskiñ
862,glänzen::V,ბრწყინავს,lugernañ
863,funkeln::V,კაშკაშებს,elieniñ
864,lärmen::V,ხმაურობს,rabotat
865,läuten::V,დარეკავს,
866,klingeln::V,დარეკავს,
867,klirren::V,დააწკარუნებს,diridignat
868,klirren::V,დააწკარუნებს,sterlinkañ
869,brausen::V,ბობოქრობს,gwegal
870,rauschen::V,შრიალებს,trouzal
871,klingen::V,ხმას გამოსცემს,seniñ
872,bellen::V,უყეფს,harzhal
873,heulen::V,ღმუის,yudal
874,blasen::V,დაუბერავს,c'hwezhañ
875,pfeifen::V,უსტვენს,c'hwitellat
876,schreien::V,ყვირის,huchal
877,stöhnen::V,კვნესის,hirvoudiñ
878,zittern::V,აძაგძაგებს,krenañ
879,leben::V,ცოცხლობს,bevañ
880,geboren werden::V,იშვება,genel
881,geboren werden::V,იბადება,genel
882,atmen::V,სუნთქავს,tennañ e anal
883,trinken::V,სვამს,evañ
884,trinken::V,დალევს,evañ
885,essen::V,შეჭამს,debriñ
886,schlucken::V,ყლაპავს,lonkañ
887,müde werden::V,დაიქანცება,skuizhañ
888,einschlafen::V,დაიძინებს,menel kousket
889,schlafen::V,სძინავს,kousket
890,aufwachen::V,გაიღვიძებს,dihuniñ
891,aufstehen::V,ადგება,sevel
892,sich erholen::V,დაისვენებს,diskuizhañ
893,krank werden::V,ავად გახდება,klañviñ
894,krank sein::V,ავადმყოფობს,bezañ klañv
895,schmerzen::V,სტკივა,skourjezañ
896,husten::V,ახველებს,pasaat
897,husten::V,ახველებს,peudal
898,genesen::V,მორჩება,pareañ
899,sterben::V,კვდება,mervel
900,umkommen::V,დაიღუპება,perisañ
901,sich bewegen::V,იძვრის,bouljal
902,sich bewegen::V,მოძრაობს,bouljal
903,sich rühren::V,გაინძრევა,fiñval
904,sich erheben::V,ადგება,sevel
905,sich setzen::V,დაჯდება,azezañ
906,sich setzen::V,დაჯდება,mont en e goazez
907,hinfallen::V,დაეცემა,kouezhañ
908,laufen::V,დადის,redek
909,schreiten::V,აბიჯებს,kerzhet
910,spazierengehen::V,დასეირნობს,pourmen
911,eilen::V,მიიჩქარის,hastañ
912,sich beeilen::V,აჩქარდება,hastañ
913,sausen::V,მიქრის,karzhañ
914,rennen::V,დარბის,redek
915,springen::V,ხტის,lammat
916,klettern::V,ძვრება,krimpat
917,schaukeln::V,ქანაობს,brañsellat
918,kriechen::V,დაბობღავს,skrampañ
919,schwimmen::V,ცურავს,neuial
920,tauchen::V,ჩაიძირება,splujañ
921,rudern::V,ნიჩაბს უსვამს,roeñvat
922,fahren::V,დადის,kas
923,fahren::V,დადის,bleniañ
924,fahren::V,მგზავრობს,kas
925,fahren::V,მგზავრობს,bleniañ
926,fliegen::V,იფრენს,nijal
927,fliegen::V,გაფრინდება,nijal
928,gehen::V,მიდის,mont
929,weggehen::V,წამოდის,mont kuit
930,abfahren::V,მიემგზავრება,mont kuit
931,anhalten::V,ჩერდება,chom a-sav
932,hineingehen::V,შედის,monet e-barzh
933,eintreten::V,შედის,monet e-barzh
934,kommen::V,მოდის,dont
935,ankommen::V,ჩადის,erruout
936,zurückkommen::V,დაბრუნდება,addonet
937,bleiben::V,დარჩება,chom
938,warten::V,ელოდება,gortoz
939,erwarten::V,ელის,gortoz
940,erwarten::V,დაიცდის,gortoz
941,suchen::V,ეძებს,klask
942,suchen::V,მოძებნის,klask
943,finden::V,მიაგნებს,kavout
944,finden::V,გამოძებნის,kavout
945,versuchen::V,ცდის,klask
946,versuchen::V,ცდილობს,klask
947,vorbereiten::V,მოამზადებს,aozañ
948,lieben::V,უყვარს,karout
949,mögen::V,ეტრფის,karout
950,lachen::V,იცინის,c'hoarzin
951,rühren::V,გულს აუჩუყებს,tenerañ
952,weinen::V,ტირის,gouelañ
953,schimpfen::V,შეიგინება,krozal
954,sich ärgern::V,გაბრაზობს,fachañ
955,sich ärgern::V,გაბრაზობს,en em fachañ
956,sich fürchten::V,შიშობს,
957,fürchten::V,ფრთხილობს,
958,fliehen::V,გაიქცევა,tec'het
959,flüchten::V,გაიქცევა,tuzañ
960,sehen::V,ხედავს,gwelet
961,anschauen::V,ნახავს,sellout ouzh
962,ansehen::V,უყურებს,sellout ouzh
963,hören::V,ისმენს,klevet
964,zuhören::V,მოისმენს,selaou
965,probieren::V,გასინჯავს,blasa
966,riechen::V,ყნოსავს,klevet
967,fühlen::V,გრძნობს,santout
968,scheinen::V,ეჩვენება,diskouez bezañ
969,zu sehen sein::V,მოჩანს,bezañ gwelus
970,vernehmen::V,გაიგებს,merzhañ
971,frieren::V,იყინება,anoued
972,tun::V,აკეთებს,ober
973,können::V,შეიძლება,gouzout
974,wollen::V,უნდა,fellout da
975,wollen::V,უნდა,kaout c'hoant da
976,anfangen::V,დაიწყებს,kregiñ
977,beenden::V,ამთავრებს,achuiñ
978,aufhören::V,შეწყვეტს,paouez
979,gelingen::V,მოახერხებს,
980,geraten::V,გამოდის,
981,öffnen::V,გახსნის,digeriñ
982,schließen::V,ხურავს,serriñ
983,schließen::V,დაკეტავს,serriñ
984,stellen::V,დადგამს,lakaat
985,setzen::V,დასვამს,lakaat
986,legen::V,დადებს,lakaat
987,berühren::V,შეახებს,touch
988,berühren::V,მიაკარებს,touch
989,verbinden::V,შეაერთებს,eren
990,bedecken::V,გადააფარებს,goloiñ
991,aufhängen::V,დაკიდებს,istribilhañ
992,anzünden::V,დაანთებს,alumiñ
993,anzünden::V,დაანთებს,c'hwezzañ
994,anzünden::V,მოუკიდებს,alumiñ
995,anzünden::V,მოუკიდებს,c'hwezzañ
996,aufheben::V,აიღებს,dastum
997,aufheben::V,აიყვანს,dastum
998,zurücklassen::V,დატოვებს,lezel
999,verlieren::V,დაკარგავს,koll
1000,fallen lassen::V,გაუვარდება,laoskel
1001,fallen lassen::V,გაუვარდება,lezel da gouezhel
1002,machen::V,გააკეთებს,ober
1003,machen::V,გამოიწვევს,ober
1004,herstellen::V,დაამზადებს,fardañ
1005,bauen::V,ააშენებს,sevel
1006,reparieren::V,შეაკეთებს,adaozañ
1007,reparieren::V,გაარემონტებს,adaozañ
1008,verbessern::V,გამოაკეთებს,gwellaat
1009,verbessern::V,გააუმჯობესებს,gwellaat
1010,ändern::V,შეცვლის,cheñch
1011,graben::V,თხრის,kleuzañ
1012,beugen::V,ხრის,plegañ
1013,biegen::V,გაღუნავს,krommañ
1014,drehen::V,ატრიალებს,treiñ
1015,wenden::V,მოაბრუნებს,treiñ
1016,umdrehen::V,შეატრიალებს,treiñ
1017,heben::V,ასწევს,sevel
1018,hochheben::V,აიყვანს,sevel
1019,ergreifen::V,სტაცებს,kemer
1020,halten::V,უჭირავს,dalc'hen
1021,drücken::V,დააწვება,bountañ
1022,schieben::V,მისწევს,poulzañ
1023,kratzen::V,მოფხანს,skrabat
1024,lecken::V,ლოკავს,lipat
1025,beißen::V,უკბენს,kregiñ
1026,abreißen::V,გლეჯს,diframmañ
1027,abreißen::V,მოწყვეტს,diframmañ
1028,abschneiden::V,გაჭრის,troc'hañ
1029,binden::V,შეკრავს,stagañ
1030,binden::V,გადააბამს,stagañ
1031,stecken::V,ჩაასობს,sankañ
1032,brechen::V,მოიტეხს,darnaouiñ
1033,klopfen::V,აკაკუნებს,skoiñ
1034,hauen::V,ლეწავს,dornañ
1035,kleben::V,წებავს,pegañ
1036,kleben::V,დააწებებს,pegañ
1037,reiben::V,დაზელს,taravat
1038,reiben::V,დაზელს,trekiñ
1039,streichen::V,უსვამს,toazañ
1040,schleifen::V,ლესავს,lemmañ
1041,schneiden::V,გაჭრის,troc'hañ
1042,rütteln::V,არხევს,tordorosañ
1043,schütteln::V,არყევს,hejañ
1044,schütteln::V,ანძრევს,hejañ
1045,schwenken::V,აქნევს,
1046,schütten::V,ღვრის,diskargañ
1047,schütten::V,დააქცევს,diskargañ
1048,füllen::V,გაავსებს,kargañ
1049,einwickeln::V,შეახვევს,gronnañ
1050,tragen::V,მიიტანს,dougen
1051,schleppen::V,მიათრევს,stlejal
1052,ziehen::V,წევს,sachañ
1053,ziehen::V,ათრევს,sachañ
1054,aufbewahren::V,შეინახავს,miret
1055,werfen::V,ისვრის,teuler
1056,fangen::V,დაიჭერს,tapañ
1057,packen::V,სტაცებს,krapat
1058,verstecken::V,მალავს,kuzhat
1059,teilen::V,დაყოფს,rannañ
1060,schicken::V,გაგზავნის,kas
1061,bringen::V,მოიტანს,degas
1062,hinzufügen::V,დაამატებს,lakat ouzhpenn
1063,bekommen::V,ამოიღებს,kaout
1064,erhalten::V,იღებს,kaout
1065,nehmen::V,აიღებს,kemer
1066,wählen::V,გადაარჩევს,choaz
1067,auswählen::V,ამოარჩევს,dibab
1068,bewahren::V,ინარჩუნებს,mirout
1069,behindern::V,აბრკოლებს,diaezañ
1070,behindern::V,გააძნელებს,diaezañ
1071,verderben::V,გააფუჭებს,lovrañ
1072,beschädigen::V,დააზიანებს,gwallegañ
1073,zerbrechen::V,დაამტვრევს,torriñ
1074,zerreißen::V,გახევს,diroegiñ
1075,zerstören::V,მოსპობს,distrujañ
1076,zerstören::V,დაანგრევს,distrujañ
1077,verbrennen::V,დაწვავს,deviñ
1078,geben::V,აძლევს,reiñ
1079,reichen::V,მიაწოდებს,
1080,schenken::V,აჩუქებს,donezonañ
1081,versprechen::V,აღუთქვამს,prometiñ
1082,wünschen::V,უსურვებს,hetiñ
1083,loben::V,აქებს,feurmiñ
1084,loben::V,ამკობს,feurmiñ
1085,küssen::V,აკოცებს,pokat
1086,wiegen::V,არხევს,pouezañ
1087,zudecken::V,გადახურავს,goloiñ
1088,wecken::V,გააღვიძებს,dihuniñ
1089,zeigen::V,დაანახვებს,diskouez
1090,führen::V,მიჰყავს,kas
1091,lehren::V,ასწავლის,deskiñ
1092,unterrichten::V,ასწავლის,kelenn
1093,aufziehen::V,აღზრდის,
1094,leiten::V,აწარმოებს,bleinañ
1095,leiten::V,ხელმძღვანელობს,bleinañ
1096,antreiben::V,დააჩქარებს,poulzañ
1097,lassen::V,ა--ინებს,leuskel
1098,einladen::V,მოიპატიჟებს,pediñ
1099,vereinigen::V,შეაერთებს,unisañ
1100,besuchen::V,სანახავად მიდის,gweladenniñ
1101,treffen::V,შეხვდება,kejal
1102,treffen::V,შეხვდება,ankontrañ
1103,sich versammeln::V,შეიკრიბება,bodennañ
1104,spielen::V,ეთამაშება,c'hoari
1105,singen::V,მღერის,kanañ
1106,tanzen::V,ცეკვავს,dañsal
1107,sich trennen::V,მოშორდება,dispartiañ
1108,verlassen::V,მიატოვებს,lezel
1109,retten::V,იხსნის,saveteiñ
1110,retten::V,გადაარჩენს,saveteiñ
1111,bewachen::V,დარაჯობს,mesa
1112,bewachen::V,უთვალთვალებს,mesa
1113,schützen::V,დაიფარავს,diwall
1114,verteidigen::V,დაიცავს,difenn
1115,sich schlagen::V,იჩხუბებს,lopañ
1116,schießen::V,ისვრის,
1117,siegen::V,გაიმარჯვებს,trec'hiñ
1118,ärgern::V,აჯავრებს,hegasiñ
1119,schlagen::V,ცემს,skeiñ
1120,treten::V,პანღურს ამოჰკრავს,botaouiñ
1121,stechen::V,სჩხვლეტს,pikat
1122,stoßen::V,დაეჯახება,stokañ
1123,stehlen::V,ქურდობს,laerezh
1124,stehlen::V,მოიპარავს,laerezh
1125,stören::V,შეაწუხებს,direnkañ
1126,belästigen::V,მობეზრდება,dregasiñ
1127,verbergen::V,დამალავს,skoachañ
1128,täuschen::V,შეცდებს,tromplañ
1129,betrügen::V,მოატყუებს,lorbañ
1130,töten::V,მოკლავს,lazhañ
1131,wohnen::V,ცხოვრობს,bezañ o chom
1132,wohnen::V,ბინადრობს,bezañ o chom
1133,arbeiten::V,მუშაობს,labourat
1134,sammeln::V,შეკრებს,dastum
1135,pflücken::V,კრეფს,kuntuilhañ
1136,jagen::V,ნადირობს,chaseal
1137,fischen::V,თევზაობს,pesketa
1138,fassen::V,დააჭერს,pakañ
1139,hüten::V,მწყემსავს,geota
1140,treiben::V,მიერეკება,
1141,anbinden::V,მიაბამს,stagañ
1142,füttern::V,აჭმევს,boueta
1143,melken::V,წველის,goro
1144,hacken::V,კეპავს,difrakal
1145,gießen::V,რწყავს,dourañ
1146,reifen::V,მწიფდება,azviñ
1147,zubereiten::V,მოამზადებს,keginañ
1148,kochen::V,მოხარშავს,poazhañ
1149,backen::V,გამოაცხობს,fritañ
1150,braten::V,შეწვავს,rostañ
1151,umrühren::V,შეურევს,
1152,umrühren::V,გათქვეფს,
1153,stricken::V,ქსოვს,stammañ
1154,nähen::V,გაკერავს,gwriat
1155,färben::V,შეღებავს,livañ
1156,reinigen::V,გაწმენდს,naetañ
1157,reinigen::V,გასუფთავებს,naetañ
1158,waschen::V,გარეცხავს,gwalc'hiñ
1159,abwischen::V,წაშლის,torchañ
1160,spülen::V,გაავლებს,disgwalc'hiñ
1161,fegen::V,დაბლანდავს,skubañ
1162,kehren::V,დაგვის,skubañ
1163,baden::V,ბანაობს,kouronkañ
1164,sich waschen::V,იბანება,en em walc'hiñ
1165,ausziehen::V,გაიხდის,
1166,anziehen::V,ჩაიცვამს,
1167,sich anziehen::V,ჩაიცვამს,gwiskañ
1168,kämmen::V,დავარცხნის,kribat
1169,schmücken::V,მორთავს,kinklañ
1170,sagen::V,იტყვის,larêt
1171,sagen::V,იტყვის,lavaret
1172,sprechen::V,ლაპარაკობს,komz
1173,reden::V,საუბრობს,kaozeal
1174,sich unterhalten::V,ბაასობს,balbotal
1175,sich unterhalten::V,მუსაიფობს,balbotal
1176,fragen::V,ჰკითხავს,goulenn
1177,bitten::V,სთხოვს,goulenn
1178,erzählen::V,მოუთხრობს,kontañ
1179,mitteilen::V,აუწყებს,kemenn
1180,mitteilen::V,აცნობებს,kemenn
1181,nennen::V,უწოდებს,anviñ
1182,rufen::V,დაუძახებს,gelver
1183,prahlen::V,ტრაბახობს,fougeal
1184,übersetzen::V,გადათარგმნის,treiñ
1185,denken::V,ფიქრობს,soñjal
1186,denken::V,აზროვნებს,soñjal
1187,glauben::V,სჯერა,krediñ
1188,bemerken::V,შენიშვნავს,apresevañ
1189,erkennen::V,გამოიცნობს,anavout
1190,begreifen::V,გაიგებს,meizañ
1191,verstehen::V,გაიგონებს,kompren
1192,lernen::V,ისწავლის,deskiñ
1193,wissen::V,ეცოდინება,gouzout
1194,sich erinnern an::V,მოიგონებს,kaout soñj e
1195,sich erinnern an::V,გაიხსენებს,kaout soñj e
1196,vergessen::V,ივიწყებს,ankouaat
1197,messen::V,ზომავს,muzuliañ
1198,zählen::V,ითვლის,kontañ
1199,rechnen::V,გაიანგარიშებს,jedañ
1200,lesen::V,კითხულობს,lenn
1201,malen::V,ხატავს,livañ
1202,zeichnen::V,ხაზავს,tresañ
1203,schreiben::V,დაწერს,skrivañ
1204,besitzen::V,ექნება,kaout
1205,kaufen::V,ყიდულობს,prenañ
1206,verkaufen::V,გაყიდის,gwerzhañ
1207,bezahlen::V,გადაიხდის,paeañ
1208,zahlen::V,გადაიხდის,paeañ
1209,beherrschen::V,ფლობს,mestroniañ
1210,ertragen::V,მოითმენს,anduriñ
