,Concept_ID,lv,es
812,Platte::N,plāksne,plancha
813,Stütze::N,пыкӧд,sostén
814,Stütze::N,пыкӧд,soporte
815,Stütze::N,мыджӧд,sostén
816,Stütze::N,мыджӧд,soporte
817,Stütze::N,balsts,sostén
818,Stütze::N,balsts,soporte
819,Stütze::N,atspaids,sostén
820,Stütze::N,atspaids,soporte
821,Stange::N,потш,vara
822,Stange::N,потш,percha
823,Stange::N,maikste,vara
824,Stange::N,maikste,percha
825,Stock::N,бедь,palo
826,Stock::N,бедь,bastón
827,Stock::N,boze,palo
828,Stock::N,boze,bastón
829,Stock::N,spieķis,palo
830,Stock::N,spieķis,bastón
831,Stab::N,зир,vara
832,Stab::N,зир,bastón
833,Stab::N,zizlis,vara
834,Stab::N,zizlis,bastón
835,Rohr::N,труба,tubo
836,Rohr::N,caurule,tubo
837,Haus::N,керка,casa
838,Haus::N,māja,casa
839,Heim::N,горт,hogar
840,Heim::N,mājas,hogar
841,Ofen::N,пач,estufa
842,Ofen::N,krāsns,estufa
843,Fußboden::N,джодж,suelo
844,Fußboden::N,grīda,suelo
845,Tisch::N,пызан,mesa
846,Tisch::N,galds,mesa
847,Stuhl::N,улӧс,silla
848,Stuhl::N,krēsls,silla
849,Wiege::N,зыбка,cuna
850,Wiege::N,šūpulis,cuna
851,Bett::N,вольпась,cama
852,Bett::N,gulta,cama
853,Regal::N,джадж,estantería
854,Regal::N,plaukts,estantería
855,Kiste::N,куд,caja
856,Kiste::N,ящик,caja
857,Kiste::N,kaste,caja
858,Kiste::N,šķirsts,caja
859,Fenster::N,ӧшинь,ventana
860,Fenster::N,logs,ventana
861,Tür::N,ӧдзӧс,puerta
862,Tür::N,durvis,puerta
863,Tor::N,дзиръя,puerta
864,Tor::N,vārti,puerta
865,Zaun::N,потшӧс,valla
866,Zaun::N,потшӧс,cercado
867,Zaun::N,žogs,valla
868,Zaun::N,žogs,cercado
869,Dach::N,вевт,techo
870,Dach::N,вевт,tejado
871,Dach::N,jumts,techo
872,Dach::N,jumts,tejado
873,Leiter::N,пос,escalera
874,Leiter::N,kāpnes,escalera
875,Leiter::N,redeles,escalera
876,Besen::N,рос,escoba
877,Besen::N,slota,escoba
878,Spaten::N,зыр,pala
879,Spaten::N,lāpsta,pala
880,Schaufel::N,тэльӧб,pala
881,Schaufel::N,тэльӧб,paleta
882,Schaufel::N,liekšķere,pala
883,Schaufel::N,liekšķere,paleta
884,Gabel::N,вилки,tenedor
885,Gabel::N,dakšiņa,tenedor
886,Löffel::N,пань,cuchara
887,Löffel::N,karote,cuchara
888,Messer::N,пурт,cuchillo
889,Messer::N,nazis,cuchillo
890,Nagel::N,тув,clavo
891,Nagel::N,кӧрт тув,clavo
892,Nagel::N,nagla,clavo
893,Netz::N,тыв,red
894,Netz::N,tīkls,red
895,Haken::N,крук,gancho
896,Haken::N,крук,corchete
897,Haken::N,āķis,gancho
898,Haken::N,āķis,corchete
899,Haken::N,kāsis,gancho
900,Haken::N,kāsis,corchete
901,Haken::N,krampis,gancho
902,Haken::N,krampis,corchete
903,Griff::N,нуд,asa
904,Griff::N,нуд,mango
905,Griff::N,kāts,asa
906,Griff::N,kāts,mango
907,Griff::N,rokturis,asa
908,Griff::N,rokturis,mango
909,Schloss::N,томан,cerradura
910,Schloss::N,aizslēgs,cerradura
911,Bild::N,серпас,imagen
912,Bild::N,glezna,imagen
913,Figur::N,пертас,figura
914,Figur::N,вежньӧг,figura
915,Figur::N,figūra,figura
916,Puppe::N,акань,muñeca
917,Puppe::N,lelle,muñeca
918,Beutel::N,мешӧк,bolsa
919,Beutel::N,kule,bolsa
920,Beutel::N,maisiņš,bolsa
921,Bündel::N,кӧртӧд,haz
922,Bündel::N,sainis,haz
923,Tasche::N,сумка,bolso
924,Tasche::N,soma,bolso
925,Eimer::N,ведра,cubo
926,Eimer::N,spainis,cubo
927,Deckel::N,пӧдан,tapa
928,Deckel::N,пӧдан,tapadera
929,Deckel::N,тупкӧд,tapa
930,Deckel::N,тупкӧд,tapadera
931,Deckel::N,vāks,tapa
932,Deckel::N,vāks,tapadera
933,Geschirr::N,дозмук,vajilla
934,Geschirr::N,тасьті-пань,vajilla
935,Geschirr::N,trauki,vajilla
936,Sack::N,мешӧк,saco
937,Sack::N,maiss,saco
938,Tasse::N,бекар,taza
939,Tasse::N,тасьті,taza
940,Tasse::N,tase,taza
941,Topf::N,гырнич,olla
942,Topf::N,гырнич,marmita
943,Topf::N,pods,olla
944,Topf::N,pods,marmita
945,Kessel::N,пӧрт,caldera
946,Kessel::N,katls,caldera
947,Essen::N,сёйӧм,comida
948,Essen::N,ēdiens,comida
949,Nahrung::N,сёян,alimento
950,Nahrung::N,barība,alimento
951,Speise::N,сёян,plato
952,Speise::N,сёянтор,plato
953,Speise::N,ēdiens,plato
954,Fleisch::N,яй,carne
955,Fleisch::N,gaļa,carne
956,Getreide::N,нянь,cereales
957,Getreide::N,labība,cereales
958,Brei::N,рок,puré
959,Brei::N,рок,papilla
960,Brei::N,putra,puré
961,Brei::N,putra,papilla
962,Brei::N,biezenis,puré
963,Brei::N,biezenis,papilla
964,Brot::N,нянь,pan
965,Brot::N,maize,pan
966,Scheibe::N,шӧрӧм,lonja
967,Scheibe::N,шӧрӧм,rebanada
968,Scheibe::N,чӧлан,lonja
969,Scheibe::N,чӧлан,rebanada
970,Scheibe::N,šķēle,lonja
971,Scheibe::N,šķēle,rebanada
972,Scheibe::N,rieciens,lonja
973,Scheibe::N,rieciens,rebanada
974,Fett::N,гос,grasa
975,Fett::N,тшог,grasa
976,Fett::N,tauki,grasa
977,Butter::N,вый,mantequilla
978,Butter::N,sviests,mantequilla
979,Öl::N,вый,aceite
980,Öl::N,eļļa,aceite
981,Salz::N,сов,sal
982,Salz::N,sāls,sal
983,Suppe::N,шыд,sopa
984,Suppe::N,zupa,sopa
985,Honig::N,ма,miel
986,Honig::N,medus,miel
987,Milch::N,йӧв,leche
988,Milch::N,piens,leche
989,Tee::N,чай,té
990,Tee::N,tēja,té
991,Leder::N,ку,cuero
992,Leder::N,āda,cuero
993,Wolle::N,вурун,lana
994,Wolle::N,vilna,lana
995,Stoff::N,дӧра,tela
996,Stoff::N,дӧра,tejido
997,Stoff::N,drāna,tela
998,Stoff::N,drāna,tejido
999,Stoff::N,audums,tela
1000,Stoff::N,audums,tejido
1001,Nadel::N,ем,aguja
1002,Nadel::N,adata,aguja
1003,Faden::N,сунис,hilo
1004,Faden::N,diegs,hilo
1005,Faden::N,pavediens,hilo
1006,Knopf::N,кизь,botón
1007,Knopf::N,poga,botón
1008,Knoten::N,гӧрӧд,nudo
1009,Knoten::N,mezgls,nudo
1010,Farbe::N,краска,pintura
1011,Farbe::N,вап,pintura
1012,Farbe::N,krāsa,pintura
1013,Kleidung::N,паськӧм,ropa
1014,Kleidung::N,паськӧм,vestidos
1015,Kleidung::N,tērps,ropa
1016,Kleidung::N,tērps,vestidos
1017,Kleidung::N,drēbes,ropa
1018,Kleidung::N,drēbes,vestidos
1019,Hemd::N,дӧрӧм,camisa
1020,Hemd::N,krekls,camisa
1021,Kragen::N,воротник,cuello
1022,Kragen::N,apkakle,cuello
1023,Ärmel::N,сос,manga
1024,Ärmel::N,piedurkne,manga
1025,Hose::N,гач,pantalón
1026,Hose::N,bikses,pantalón
1027,Gürtel::N,вӧнь,cinturón
1028,Gürtel::N,josta,cinturón
1029,Mütze::N,шапка,gorro
1030,Mütze::N,cepure,gorro
1031,Schuh::N,башмак,zapato
1032,Schuh::N,ботинки,zapato
1033,Schuh::N,kurpe,zapato
1034,Stiefel::N,сапӧг,bota
1035,Stiefel::N,zābaks,bota
1036,Ring::N,кытш,anillo
1037,Ring::N,gredzens,anillo
1038,Band::N,лента,cinta
1039,Band::N,вундас,cinta
1040,Band::N,lente,cinta
1041,Kamm::N,сынан,peine
1042,Kamm::N,ķemme,peine
1043,Spiegel::N,рӧмпӧштан,espejo
1044,Spiegel::N,spogulis,espejo
1045,Riemen::N,тасма,correa
1046,Riemen::N,siksna,correa
1047,Schnur::N,гез,cuerda
1048,Schnur::N,aukla,cuerda
1049,Leine::N,юргез,correa
1050,Leine::N,saite,correa
1051,Decke::N,эшкын,manta
1052,Decke::N,шебрас,manta
1053,Decke::N,sega,manta
1054,Kissen::N,юрлӧс,almohada
1055,Kissen::N,spilvens,almohada
1056,Tuch::N,чышъян,pañuelo
1057,Tuch::N,vadmala,pañuelo
1058,Handtuch::N,ки чышкӧд,toalla
1059,Handtuch::N,кизьчышъян,toalla
1060,Handtuch::N,dvielis,toalla
1061,Kraft::N,этш,fuerza
1062,Kraft::N,эбӧс,fuerza
1063,Kraft::N,spēks,fuerza
1064,Stärke::N,ёнлун,fuerza
1065,Stärke::N,чорыдлун,fuerza
1066,Stärke::N,stiprums,fuerza
1067,Gesundheit::N,дзоньвидзалун,salud
1068,Gesundheit::N,veselība,salud
1069,Krankheit::N,висьӧм,enfermedad
1070,Krankheit::N,slimība,enfermedad
1071,Schmerz::N,висьӧм,dolor
1072,Schmerz::N,sāpes,dolor
1073,Wunde::N,дой,llaga
1074,Wunde::N,дой,herida
1075,Wunde::N,brūce,llaga
1076,Wunde::N,brūce,herida
1077,Wunde::N,jēlums,llaga
1078,Wunde::N,jēlums,herida
1079,Fieber::N,жар,fiebre
1080,Fieber::N,drudzis,fiebre
1081,Fieber::N,karstums,fiebre
1082,Arznei::N,лекарство,medicina
1083,Arznei::N,лекарство,medicamento
1084,Arznei::N,зелля,medicina
1085,Arznei::N,зелля,medicamento
1086,Arznei::N,zāles,medicina
1087,Arznei::N,zāles,medicamento
1088,Arznei::N,medikaments,medicina
1089,Arznei::N,medikaments,medicamento
1090,Brücke::N,пос,puente
1091,Brücke::N,tilts,puente
1092,Brunnen::N,юкмӧс,pozo
1093,Brunnen::N,aka,pozo
1094,Weide::N,пӧскӧтина,pasto
1095,Weide::N,ganības,pasto
1096,Pfad::N,туй,sendero
1097,Pfad::N,кыснан,sendero
1098,Pfad::N,taka,sendero
1099,Weg::N,туй,camino
1100,Weg::N,ceļš,camino
1101,Straße::N,туй,vía
1102,Straße::N,туй,carretera
1103,Straße::N,iela,vía
1104,Straße::N,iela,carretera
1105,Dorf::N,сикт,aldea
1106,Dorf::N,сикт,pueblo
1107,Dorf::N,ciems,aldea
1108,Dorf::N,ciems,pueblo
1109,Stadt::N,кар,ciudad
1110,Stadt::N,pilsēta,ciudad
1111,Brief::N,письмӧ,carta
1112,Brief::N,vēstule,carta
1113,Buch::N,небӧг,libro
1114,Buch::N,grāmata,libro
1115,Buchstabe::N,шыпас,letra
1116,Buchstabe::N,шыпас,carácter
1117,Buchstabe::N,burts,letra
1118,Buchstabe::N,burts,carácter
1119,Zeitung::N,газет,diario
1120,Zeitung::N,газет,periódico
1121,Zeitung::N,avīze,diario
1122,Zeitung::N,avīze,periódico
1123,Zeitung::N,laikraksts,diario
1124,Zeitung::N,laikraksts,periódico
1125,Leben::N,лов,vida
1126,Leben::N,олӧм,vida
1127,Leben::N,dzīve,vida
1128,Tod::N,кулӧм,muerte
1129,Tod::N,nāve,muerte
1130,Grab::N,гу,tumba
1131,Grab::N,гу,sepulcro
1132,Grab::N,kaps,tumba
1133,Grab::N,kaps,sepulcro
1134,Kirche::N,вичко,iglesia
1135,Kirche::N,baznīca,iglesia
1136,Sünde::N,мыж,pecado
1137,Sünde::N,grēks,pecado
1138,Gott::N,ен,dios
1139,Gott::N,dievs,dios
1140,Arbeiter::N,уджалысь,obrero
1141,Arbeiter::N,уджалысь,trabajador
1142,Arbeiter::N,strādnieks,obrero
1143,Arbeiter::N,strādnieks,trabajador
1144,Chef::N,юралысь,jefe
1145,Chef::N,веськӧдлысь,jefe
1146,Chef::N,šefs,jefe
1147,Chef::N,vadītajs,jefe
1148,Chef::N,priekšnieks,jefe
1149,Meister::N,вӧчысь,maestro
1150,Meister::N,meistars,maestro
1151,Arzt::N,врач,médico
1152,Arzt::N,бурдӧдысь,médico
1153,Arzt::N,ārsts,médico
1154,Lehrer::N,велӧдысь,profesor
1155,Lehrer::N,skolotājs,profesor
1156,Geld::N,сьӧм,dinero
1157,Geld::N,nauda,dinero
1158,Geschäft::N,удж,negocio
1159,Geschäft::N,bizness,negocio
1160,Geschäft::N,darījums,negocio
1161,Laden::N,вузасянін,tienda
1162,Laden::N,bode,tienda
1163,Laden::N,veikals,tienda
1164,Preis::N,дон,precio
1165,Preis::N,cena,precio
1166,Ware::N,тӧвар,mercancía
1167,Ware::N,prece,mercancía
1168,Nutzen::N,воӧм,provecho
1169,Nutzen::N,выгӧда,provecho
1170,Nutzen::N,labums,provecho
1171,Reichtum::N,озырлун,riqueza
1172,Reichtum::N,bagātība,riqueza
1173,Welt::N,енкӧла,mundo
1174,Welt::N,pasaule,mundo
1175,Land::N,му,país
1176,Land::N,zeme,país
1177,Staat::N,канму,Estado
1178,Staat::N,государство,Estado
1179,Staat::N,valsts,Estado
1180,König::N,кан,rey
1181,König::N,ķēniņš,rey
1182,König::N,karalis,rey
1183,Macht::N,каналӧм,poder
1184,Macht::N,каналӧм,potencia
1185,Macht::N,vara,poder
1186,Macht::N,vara,potencia
1187,Grenze::N,су,frontera
1188,Grenze::N,суйӧр,frontera
1189,Grenze::N,robeža,frontera
1190,Krieg::N,ожман,guerra
1191,Krieg::N,karš,guerra
1192,Feind::N,враг,enemigo
1193,Feind::N,вӧрӧг,enemigo
1194,Feind::N,ienaidnieks,enemigo
1195,Gewalt::N,мырдöналöм,violencia
1196,Gewalt::N,vara,violencia
1197,Gewalt::N,vardarbība,violencia
1198,Kampf::N,вермасьӧм,lucha
1199,Kampf::N,вермасьӧм,combate
1200,Kampf::N,cīņa,lucha
1201,Kampf::N,cīņa,combate
1202,Bogen[Waffe]::N,ньӧввуж,arco
1203,Bogen[Waffe]::N,loks,arco
1204,Pfeil::N,ньӧв,flecha
1205,Pfeil::N,bulta,flecha
1206,Gewehr::N,пишшаль,fusil
1207,Gewehr::N,пишшаль,escopeta
1208,Gewehr::N,šautene,fusil
1209,Gewehr::N,šautene,escopeta
1210,Fehler::N,сорсьӧм,error
1211,Fehler::N,дзугсьӧм,error
1212,Fehler::N,kļūda,error
1213,Lüge::N,пӧръясьӧм,mentira
1214,Lüge::N,ылӧдлӧм,mentira
1215,Lüge::N,meli,mentira
1216,Schaden::N,лёк,daño
1217,Schaden::N,изъян,daño
1218,Schaden::N,пакӧсьт,daño
1219,Schaden::N,bojājums,daño
1220,Schaden::N,kaitējums,daño
1221,Unglück::N,шог,desgracia
1222,Unglück::N,kļūme,desgracia
1223,Unglück::N,klizma,desgracia
1224,Unglück::N,nelaime,desgracia
1225,Schuld::N,мыж,culpa
1226,Schuld::N,vaina,culpa
1227,Alter::N,арлыд,edad
1228,Alter::N,vecums,edad
1229,Schluss::N,пом,fin
1230,Schluss::N,пом,final
1231,Schluss::N,beigas,fin
1232,Schluss::N,beigas,final
1233,Zeit::N,кад,tiempo
1234,Zeit::N,laiks,tiempo
1235,Tag::N,лун,día
1236,Tag::N,diena,día
1237,Morgen::N,асыв,mañana
1238,Morgen::N,rīts,mañana
1239,Mittag::N,лун шӧр,mediodía
1240,Mittag::N,pusdiena,mediodía
1241,Abend::N,рыт,noche
1242,Abend::N,vakars,noche
1243,Nacht::N,вой,noche
1244,Nacht::N,nakts,noche
1245,Woche::N,вежон,semana
1246,Woche::N,nedēļa,semana
1247,Monat::N,тӧлысь,mes
1248,Monat::N,mēnesis,mes
1249,Jahr::N,во,año
1250,Jahr::N,gads,año
1251,Frühling::N,тулыс,primavera
1252,Frühling::N,pavasaris,primavera
1253,Sommer::N,гожӧм,verano
1254,Sommer::N,vasara,verano
1255,Herbst::N,ар,otoño
1256,Herbst::N,rudens,otoño
1257,Winter::N,тӧв,invierno
1258,Winter::N,ziema,invierno
1259,Januar::N,тӧв шӧр,enero
1260,Januar::N,janvāris,enero
1261,Februar::N,урасьӧм,febrero
1262,Februar::N,februāris,febrero
1263,März::N,рака,marzo
1264,März::N,marts,marzo
1265,April::N,кос му,abril
1266,April::N,aprīlis,abril
1267,Mai::N,ода-кора,mayo
1268,Mai::N,maijs,mayo
1269,Juni::N,лӧддза-номъя,junio
1270,Juni::N,jūnijs,junio
1271,Juli::N,сора,julio
1272,Juli::N,jūlijs,julio
1273,August::N,моз,agosto
1274,August::N,augusts,agosto
1275,September::N,кӧч,septiembre
1276,September::N,septembris,septiembre
1277,Oktober::N,йирым,octubre
1278,Oktober::N,oktobris,octubre
1279,November::N,вӧльгым,noviembre
1280,November::N,novembris,noviembre
1281,Dezember::N,ӧшым,diciembre
1282,Dezember::N,decembris,diciembre
1283,Montag::N,выльлун,lunes
1284,Montag::N,pirmdiena,lunes
1285,Dienstag::N,воторник,martes
1286,Dienstag::N,otrdiena,martes
1287,Mittwoch::N,середа,miércoles
1288,Mittwoch::N,trešdiena,miércoles
1289,Donnerstag::N,четверг,jueves
1290,Donnerstag::N,ceturtdiena,jueves
1291,Freitag::N,пекнича,viernes
1292,Freitag::N,piektdiena,viernes
1293,Samstag::N,субӧта,sábado
1294,Samstag::N,sestdiena,sábado
1295,Sonntag::N,вӧскресенньӧ,domingo
1296,Sonntag::N,svētdiena,domingo
1297,groß::A,ыджыд,grande
1298,groß::A,dižs,grande
1299,groß::A,liels,grande
1300,klein::A,ичӧт,pequeño
1301,klein::A,mazs,pequeño
1302,lang::A,кузь,largo
1303,lang::A,garš,largo
1304,kurz::A,дженьыд,corto
1305,kurz::A,īss,corto
1306,breit::A,ота,ancho
1307,breit::A,паськыд,ancho
1308,breit::A,plats,ancho
1309,schmal::A,оттӧм,estrecho
1310,schmal::A,tievs,estrecho
1311,dicht::A,сук,denso
1312,dicht::A,blīvs,denso
1313,dick[Gegenstand]::A,кыз,grueso
1314,dick[Gegenstand]::A,biezs,grueso
1315,dünn::A,вӧсни,fino
1316,dünn::A,вӧсни,delgado
1317,dünn::A,вӧсньыд,fino
1318,dünn::A,вӧсньыд,delgado
1319,dünn::A,plāns,fino
1320,dünn::A,plāns,delgado
1321,fein::A,посни,fino
1322,fein::A,посни,delicado
1323,fein::A,smalks,fino
1324,fein::A,smalks,delicado
1325,fest::A,зумыд,firme
1326,fest::A,зумыд,sólido
1327,fest::A,tvirts,firme
1328,fest::A,tvirts,sólido
1329,fest::A,noturīgs,firme
1330,fest::A,noturīgs,sólido
1331,flach::A,плавкӧс,plano
1332,flach::A,тшӧтшкӧс,plano
1333,flach::A,lēzens,plano
1334,flach::A,līdzens,plano
1335,glatt::A,вольк,liso
1336,glatt::A,мольыд,liso
1337,glatt::A,gluds,liso
1338,glatt::A,slidens,liso
1339,hart::A,зумыд,duro
1340,hart::A,ciets,duro
1341,weich::A,небыд,muelle
1342,weich::A,mīksts,muelle
1343,rund::A,гӧгрӧс,redondo
1344,rund::A,apaļš,redondo
1345,spitz::A,ёсь йыла,agudo
1346,spitz::A,ёсь йыла,apuntado
1347,spitz::A,smails,agudo
1348,spitz::A,smails,apuntado
1349,scharf::A,ёсь,agudo
1350,scharf::A,ёсь,afilado
1351,scharf::A,ass,agudo
1352,scharf::A,ass,afilado
1353,stumpf::A,ныж,sin filo
1354,stumpf::A,truls,sin filo
1355,stumpf::A,strups,sin filo
1356,schwer::A,сьӧкыд,pesado
1357,schwer::A,smags,pesado
1358,schön::A,мича,bello
1359,schön::A,мича,hermoso
1360,schön::A,лӧсьыд,bello
1361,schön::A,лӧсьыд,hermoso
1362,schön::A,daiļš,bello
1363,schön::A,daiļš,hermoso
1364,schön::A,skaists,bello
1365,schön::A,skaists,hermoso
1366,heiß::A,пӧсь,caluroso
1367,heiß::A,karsts,caluroso
1368,warm::A,шоныд,cálido
1369,warm::A,шоныд,caliente
1370,warm::A,silts,cálido
1371,warm::A,silts,caliente
1372,kalt::A,кӧдзыд,frío
1373,kalt::A,salts,frío
1374,kalt::A,auksts,frío
1375,kühl::A,юзыд,fresco
1376,kühl::A,ыркыд,fresco
1377,kühl::A,vēss,fresco
1378,kühl::A,dzestrs,fresco
1379,frisch::A,выль,fresco
1380,frisch::A,svaigs,fresco
1381,feucht::A,уль,húmedo
1382,feucht::A,mitrs,húmedo
1383,feucht::A,drēgns,húmedo
1384,nass::A,ва,mojado
1385,nass::A,slapjš,mojado
1386,trocken::A,кос,seco
1387,trocken::A,sauss,seco
1388,voll::A,кыз,lleno
1389,voll::A,pilns,lleno
1390,leer::A,куш,vacío
1391,leer::A,тыртӧм,vacío
1392,leer::A,tukšs,vacío
1393,offen::A,восьса,abierto
1394,offen::A,vaļējs,abierto
1395,offen::A,atvērts,abierto
1396,geschlossen::A,пӧдса,cerrado
1397,geschlossen::A,slēgts,cerrado
1398,sauber::A,сӧстӧм,limpio
1399,sauber::A,tīrs,limpio
1400,sauber::A,spodrs,limpio
1401,schmutzig::A,няйт,sucio
1402,schmutzig::A,netīrs,sucio
1403,schmutzig::A,dubļains,sucio
1404,roh::A,уль,crudo
1405,roh::A,jēls,crudo
1406,reif::A,кисьмӧм,maduro
1407,reif::A,gatavs,maduro
1408,reif::A,nobriedis,maduro
1409,lecker::A,чӧскыд,rico
1410,lecker::A,чӧскыд,sabroso
1411,lecker::A,gards,rico
1412,lecker::A,gards,sabroso
1413,lecker::A,garšīgs,rico
1414,lecker::A,garšīgs,sabroso
1415,süß::A,юмов,dulce
1416,süß::A,чӧскыд,dulce
1417,süß::A,salds,dulce
1418,bitter::A,курыд,amargo
1419,bitter::A,sūrs,amargo
1420,bitter::A,rūgts,amargo
1421,sauer::A,шома,agrio
1422,sauer::A,skābs,agrio
1423,hell::A,югыд,claro
1424,hell::A,gaišs,claro
1425,dunkel::A,пемыд,oscuro
1426,dunkel::A,tumšs,oscuro
1427,schwarz::A,сьӧд,negro
1428,schwarz::A,melns,negro
1429,weiß::A,еджыд,blanco
1430,weiß::A,balts,blanco
1431,rot::A,гӧрд,rojo
1432,rot::A,sarkans,rojo
1433,gelb::A,виж,amarillo
1434,gelb::A,dzeltens,amarillo
1435,blau::A,лӧз,azul
1436,blau::A,zils,azul
1437,grün::A,веж,verde
1438,grün::A,турунвиж,verde
1439,grün::A,zaļš,verde
1440,grau::A,руд,gris
1441,grau::A,pelēks,gris
1442,bunt::A,сера,multicolor
1443,bunt::A,raibs,multicolor
1444,bunt::A,krāsains,multicolor
1445,billig::A,донтӧг,barato
1446,billig::A,lēts,barato
1447,teuer::A,дона,caro
1448,teuer::A,dārgs,caro
1449,wertvoll::A,дона,valioso
1450,wertvoll::A,дона,precioso
1451,wertvoll::A,vērtīgs,valioso
1452,wertvoll::A,vērtīgs,precioso
1453,blind::A,синтӧм,ciego
1454,blind::A,akls,ciego
1455,taub::A,пельтӧм,sordo
1456,taub::A,kurls,sordo
1457,kräftig::A,вынйӧра,fuerte
1458,kräftig::A,spēcīgs,fuerte
1459,stark::A,ён,fuerte
1460,stark::A,ён,vigoroso
1461,stark::A,вына,fuerte
1462,stark::A,вына,vigoroso
1463,stark::A,stiprs,fuerte
1464,stark::A,stiprs,vigoroso
1465,schwach::A,жеб,débil
1466,schwach::A,vājš,débil
1467,fett::A,госа,obeso
1468,fett::A,brangs,obeso
1469,schlank::A,веськыд,esbelto
1470,schlank::A,slaids,esbelto
1471,hübsch::A,мича,mono
1472,hübsch::A,мича,guapo
1473,hübsch::A,лӧсьыд,mono
1474,hübsch::A,лӧсьыд,guapo
1475,hübsch::A,glīts,mono
1476,hübsch::A,glīts,guapo
1477,böse::A,лёк,malo
1478,böse::A,ļauns,malo
1479,böse::A,negants,malo
1480,dumm::A,йӧй,tonto
1481,dumm::A,йӧй,estúpido
1482,dumm::A,вежӧртӧм,tonto
1483,dumm::A,вежӧртӧм,estúpido
1484,dumm::A,stulbs,tonto
1485,dumm::A,stulbs,estúpido
1486,dumm::A,muļķīgs,tonto
1487,dumm::A,muļķīgs,estúpido
1488,faul::A,дыш,vago
1489,faul::A,дыш,perezoso
1490,faul::A,slinks,vago
1491,faul::A,slinks,perezoso
1492,fleißig::A,зільысь,aplicado
1493,fleißig::A,зільысь,diligente
1494,fleißig::A,čakls,aplicado
1495,fleißig::A,čakls,diligente
1496,fleißig::A,cītīgs,aplicado
1497,fleißig::A,cītīgs,diligente
1498,geizig::A,топыд,avaro
1499,geizig::A,skops,avaro
1500,geizig::A,sīksts,avaro
1501,klug::A,юра,sensato
1502,klug::A,юра,inteligente
1503,klug::A,вежӧра,sensato
1504,klug::A,вежӧра,inteligente
1505,klug::A,gudrs,sensato
1506,klug::A,gudrs,inteligente
1507,geschickt::A,кипода,hábil
1508,geschickt::A,кужысь,hábil
1509,geschickt::A,manīgs,hábil
1510,lieb::A,муса,querido
1511,lieb::A,мича,querido
1512,lieb::A,лӧсьыд,querido
1513,lieb::A,mīļš,querido
1514,lustig::A,кыпыд,alegre
1515,lustig::A,jautrs,alegre
1516,sanft::A,мелі,suave
1517,sanft::A,liegs,suave
1518,hungrig::A,тшыг,hambriento
1519,hungrig::A,izsalcis,hambriento
1520,krank::A,висьысь,enfermo
1521,krank::A,slims,enfermo
1522,nackt::A,пасьтӧм,desnudo
1523,nackt::A,pliks,desnudo
1524,traurig::A,гажтӧм,triste
1525,traurig::A,bēdīgs,triste
1526,traurig::A,skumīgs,triste
1527,lebendig::A,ловъя,vivo
1528,lebendig::A,ловъя,viviente
1529,lebendig::A,dzīvs,vivo
1530,lebendig::A,dzīvs,viviente
1531,gut::A,бур,bueno
1532,gut::A,labs,bueno
1533,schlecht::A,лёк,malo
1534,schlecht::A,омӧль,malo
1535,schlecht::A,slikts,malo
1536,richtig::A,инӧд,justo
1537,richtig::A,инӧд,correcto
1538,richtig::A,riktīgs,justo
1539,richtig::A,riktīgs,correcto
1540,schlimm::A,омӧль,malo
1541,schlimm::A,омӧль,grave
1542,schlimm::A,туйтӧм,malo
1543,schlimm::A,туйтӧм,grave
1544,schlimm::A,nelāgs,malo
1545,schlimm::A,nelāgs,grave
1546,schlimm::A,nejauks,malo
1547,schlimm::A,nejauks,grave
1548,wahr::A,абу ылӧг,verídico
1549,wahr::A,абу ылӧг,verdadero
1550,wahr::A,īsts,verídico
1551,wahr::A,īsts,verdadero
1552,wahr::A,patiess,verídico
1553,wahr::A,patiess,verdadero
1554,alt::A,важ,viejo
1555,alt::A,sens,viejo
1556,alt::A,vęcs,viejo
1557,neu::A,выль,nuevo
1558,neu::A,jauns,nuevo
1559,ehemalig::A,вӧвлӧм,antiguo
1560,ehemalig::A,bijušais,antiguo
1561,alt[Lebewesen]::A,пӧрысь,viejo
1562,alt[Lebewesen]::A,vecs,viejo
1563,jung::A,том,joven
1564,jung::A,jauns,joven
1565,arm::A,гӧль,pobre
1566,arm::A,nabags,pobre
1567,reich::A,озыр,rico
1568,reich::A,bagāts,rico
1569,bekannt::A,тӧдса,conocido
1570,bekannt::A,zināms,conocido
1571,bekannt::A,pazīstams,conocido
1572,berühmt::A,нималан,famoso
1573,berühmt::A,нималан,célebre
1574,berühmt::A,кывсян,famoso
1575,berühmt::A,кывсян,célebre
1576,berühmt::A,slavens,famoso
1577,berühmt::A,slavens,célebre
1578,fremd::A,йӧз,extraño
1579,fremd::A,svešs,extraño
1580,verschieden::A,абу ӧткодь,diverso
1581,verschieden::A,абу ӧткодь,distinto
1582,verschieden::A,абу ӧткодь,diferente
1583,verschieden::A,разнӧй,diverso
1584,verschieden::A,разнӧй,distinto
1585,verschieden::A,разнӧй,diferente
1586,verschieden::A,dažāds,diverso
1587,verschieden::A,dažāds,distinto
1588,verschieden::A,dažāds,diferente
1589,nah::A,матыс,cercano
1590,nah::A,tuvs,cercano
1591,fern::A,ылі,lejano
1592,fern::A,tāls,lejano
1593,linker::A,шуйга,izquierdo
1594,linker::A,kreisais,izquierdo
1595,rechter::A,веськыд,derecho
