,Concept_ID,pl,hi
757,Geschäft::N,sprawa,सौदा
758,Geschäft::N,sprawa,व्यापार
759,Geschäft::N,interes,सौदा
760,Geschäft::N,interes,व्यापार
761,Laden::N,sklep,दुकान
762,Preis::N,cena,दाम
763,Preis::N,cena,मूल्य
764,Ware::N,towar,माल
765,Ware::N,towar,पण्य
766,Nutzen::N,pożytek,लाभ
767,Nutzen::N,pożytek,फ़ायदा
768,Reichtum::N,bogactwo,धन
769,Reichtum::N,bogactwo,दौलत
770,Welt::N,świat,विश्व
771,Welt::N,świat,दुनिया
772,Land::N,kraj,देश
773,Land::N,kraj,मुल्क
774,Staat::N,państwo,राज्य
775,Staat::N,państwo,राष्ट्र
776,König::N,król,राजा
777,König::N,król,बादशाह
778,Macht::N,władza,शासन
779,Macht::N,władza,सत्ता
780,Grenze::N,granica,सरहद
781,Krieg::N,wojna,जंग
782,Krieg::N,wojna,युद्ध
783,Feind::N,wróg,शत्रु
784,Feind::N,wróg,दुश्मन
785,Gewalt::N,władza,हिंसा
786,Kampf::N,bój,लड़ाई
787,Kampf::N,bój,संघर्ष
788,Kampf::N,walka,लड़ाई
789,Kampf::N,walka,संघर्ष
790,Bogen[Waffe]::N,łuk,कमान
791,Pfeil::N,strzała,बान
792,Gewehr::N,karabin,बंदूक़
793,Fehler::N,błąd,भूल
794,Fehler::N,błąd,ग़लती
795,Lüge::N,kłamstwo,झूठ
796,Lüge::N,kłamstwo,असत्य
797,Schaden::N,szkoda,हानि
798,Schaden::N,szkoda,नुक़सान
799,Unglück::N,nieszczęście,मुसीबत
800,Unglück::N,nieszczęście,विपात्ति
801,Schuld::N,wina,दोष
802,Schuld::N,wina,क़सूर
803,Alter::N,wiek,आयु
804,Alter::N,wiek,उम्र
805,Schluss::N,koniec,अंत
806,Schluss::N,koniec,समाप्ति
807,Schluss::N,zakończenie,अंत
808,Schluss::N,zakończenie,समाप्ति
809,Zeit::N,czas,काल
810,Zeit::N,czas,वक़्त
811,Tag::N,dzień,दिन
812,Tag::N,dzień,रोज़
813,Morgen::N,ranek,सुबह
814,Morgen::N,poranek,सुबह
815,Mittag::N,południe,दोपहर
816,Mittag::N,południe,मध्याह्न
817,Abend::N,wieczór,शाम
818,Abend::N,wieczór,संध्या
819,Nacht::N,noc,रात
820,Nacht::N,noc,रात्रि
821,Woche::N,tydzień,हफ़्ता
822,Monat::N,miesiąc,मास
823,Monat::N,miesiąc,महीना
824,Jahr::N,rok,बरस
825,Jahr::N,rok,वर्ष
826,Frühling::N,wiosna,वसंत
827,Sommer::N,lato,गरमी
828,Sommer::N,lato,ग्रीष्म
829,Herbst::N,jesień,शरत्
830,Herbst::N,jesień,पतझड़
831,Winter::N,zima,जाड़ा
832,Winter::N,zima,सर्दियाँ
833,Januar::N,styczeń,जनवरी
834,Februar::N,luty,फ़रवरी
835,März::N,marzec,मार्च
836,April::N,kwiecień,अप्रैल
837,Mai::N,maj,मई
838,Juni::N,czerwiec,जून
839,Juli::N,lipiec,जुलाई
840,August::N,sierpień,अगस्त
841,September::N,wrzesień,सितंबर
842,Oktober::N,październik,अक्तूबर
843,November::N,listopad,नवंबर
844,Dezember::N,grudzień,दिसंबर
845,Montag::N,poniedziałek,पीर
846,Montag::N,poniedziałek,सोमवार
847,Dienstag::N,wtorek,मंगलवार
848,Mittwoch::N,środa,बुधवार
849,Donnerstag::N,czwartek,गुरुवार
850,Donnerstag::N,czwartek,बृहस्पतिवार
851,Freitag::N,piątek,शुक्रवार
852,Samstag::N,sobota,सनीचर
853,Samstag::N,sobota,शनिवार
854,Sonntag::N,niedziela,इतवार
855,Sonntag::N,niedziela,रविवार
856,groß::A,duży,बड़ा
857,groß::A,wielki,बड़ा
858,klein::A,mały,कम
859,klein::A,mały,छोटा
860,lang::A,długi,लंबा
861,lang::A,długi,दीर्घ
862,kurz::A,krótki,लधु
863,kurz::A,krótki,छोटा
864,breit::A,szeroki,चौड़ा
865,schmal::A,wąski,तंग
866,schmal::A,wąski,सँकरा
867,dicht::A,gęsty,सघन
868,dick[Gegenstand]::A,gruby,मोटा
869,dünn::A,cienki,महीन
870,dünn::A,cienki,बारीक
871,fein::A,drobny,कोमल
872,fein::A,drobny,सूक्ष्म
873,fest::A,mocny,दृढ़
874,fest::A,mocny,मज़बूत
875,fest::A,twardy,दृढ़
876,fest::A,twardy,मज़बूत
877,flach::A,płaski,चपटा
878,glatt::A,gładki,चौरस
879,glatt::A,gładki,चिकना
880,hart::A,twardy,कठोर
881,hart::A,twardy,सख़्त
882,weich::A,miękki,नरम
883,weich::A,miękki,मुलायम
884,rund::A,okrągły,गोल
885,rund::A,okrągły,वर्तुल
886,spitz::A,spiczasty,नुकीला
887,scharf::A,ostry,पैना
888,stumpf::A,tępy,भोथरा
889,schwer::A,ciężki,भारी
890,schwer::A,ciężki,वज़नी
891,schön::A,ładny,सुंदर
892,schön::A,piękny,सुंदर
893,heiß::A,gorący,उष्ण
894,warm::A,ciepły,गरम
895,kalt::A,zimny,सर्द
896,kühl::A,chłodny,ठंडा
897,frisch::A,świeży,तर
898,frisch::A,świeży,ताज़ा
899,feucht::A,wilgotny,नम
900,feucht::A,wilgotny,भीगा
901,nass::A,mokry,गीला
902,trocken::A,suchy,सूखा
903,trocken::A,suchy,ख़ुश्क
904,voll::A,pełny,भरा
905,voll::A,pełny,पूरा
906,leer::A,pusty,ख़ाली
907,leer::A,próżny,ख़ाली
908,offen::A,otwarty,खुला
909,geschlossen::A,zamknięty,बंद
910,sauber::A,czysty,साफ़
911,sauber::A,czysty,सुथरा
912,schmutzig::A,brudny,गंदा
913,roh::A,surowy,कच्चा
914,reif::A,dojrzały,पक्व
915,reif::A,dojrzały,पक्का
916,lecker::A,smaczny,मज़ेदार
917,lecker::A,smaczny,स्वादिष्ट
918,süß::A,słodki,मीठा
919,bitter::A,gorzki,कटु
920,bitter::A,gorzki,कड़वा
921,sauer::A,kwaśny,खट्टा
922,hell::A,jasny,रोशन
923,dunkel::A,ciemny,अँधेरा
924,schwarz::A,czarny,काला
925,schwarz::A,czarny,स्याह
926,weiß::A,biały,सफ़ेद
927,rot::A,czerwony,लाल
928,rot::A,czerwony,सुर्ख़
929,gelb::A,żółty,पीला
930,gelb::A,żółty,ज़र्द
931,blau::A,błękitny,नीला
932,blau::A,błękitny,आसमानी
933,blau::A,niebieski,नीला
934,blau::A,niebieski,आसमानी
935,grün::A,zielony,हरा
936,grau::A,szary,धूसर
937,bunt::A,barwny,रंगीन
938,bunt::A,barwny,बहुरंगा
939,billig::A,tani,सस्ता
940,teuer::A,drogi,महँगा
941,wertvoll::A,cenny,क़ीमती
942,wertvoll::A,cenny,मूल्यवान्
943,blind::A,ślepy,अंधा
944,taub::A,głuchy,बहरा
945,kräftig::A,mocny,ताक़तवर
946,kräftig::A,mocny,शक्तिशाली
947,stark::A,silny,प्रबल
948,stark::A,silny,बलवान्
949,schwach::A,słaby,कमज़ोर
950,fett::A,tłusty,मोटा
951,fett::A,tłusty,मांसल
952,schlank::A,smukły,पतला
953,schlank::A,smukły,छरहरा
954,hübsch::A,ładny,सुंदर
955,hübsch::A,ładny,ख़ूबसूरत
956,böse::A,zły,पापी
957,böse::A,zły,दुष्ट
958,dumm::A,głupi,मूर्ख
959,dumm::A,głupi,बुद्धू
960,faul::A,leniwy,आलसी
961,faul::A,leniwy,सुस्त
962,fleißig::A,pilny,मेहनती
963,fleißig::A,pilny,परिश्रमी
964,geizig::A,skąpy,कृपण
965,geizig::A,skąpy,कंजूस
966,klug::A,mądry,समझदार
967,klug::A,mądry,होशियार
968,klug::A,mądry,अक़्लमंद
969,geschickt::A,zręczny,किशल
970,lieb::A,miły,प्रिय
971,lieb::A,miły,प्यारा
972,lustig::A,wesoły,हँसमुख
973,lustig::A,wesoły,ख़ुशदिल
974,sanft::A,łagodny,नम्र
975,hungrig::A,głodny,भूखा
976,krank::A,chory,बीमार
977,krank::A,chory,अस्वस्थ
978,nackt::A,nagi,नग्न
979,traurig::A,smutny,उदास
980,traurig::A,smutny,रंजीदा
981,lebendig::A,żywy,जीता
982,lebendig::A,żywy,ज़िंदा
983,gut::A,dobry,अच्छा
984,schlecht::A,zły,बुरा
985,schlecht::A,zły,ख़राब
986,richtig::A,słuszny,ठीक
987,richtig::A,właściwy,ठीक
988,schlimm::A,zły,बुरा
989,schlimm::A,zły,अप्रिय
990,wahr::A,prawdziwy,सच
991,alt::A,stary,पुराना
992,neu::A,nowy,नया
993,ehemalig::A,były,भूतपूर्व
994,alt[Lebewesen]::A,stary,बूढ़ा
995,alt[Lebewesen]::A,stary,वृद्ध
996,jung::A,młody,जवान
997,arm::A,ubogi,ग़रीब
998,arm::A,biedny,ग़रीब
999,reich::A,bogaty,धनी
1000,reich::A,bogaty,अमीर
1001,bekannt::A,znany,मालूम
1002,berühmt::A,słynny,मशहूर
1003,berühmt::A,słynny,प्रसिद्ध
1004,fremd::A,obcy,विदेशी
1005,fremd::A,obcy,अपरिचित
1006,fremd::A,cudzy,विदेशी
1007,fremd::A,cudzy,अपरिचित
1008,verschieden::A,różny,अलग
1009,verschieden::A,różny,भिन्न
1010,nah::A,bliski,नज़दीकी
1011,fern::A,daleki,दूर
1012,fern::A,daleki,दूरस्थ
1013,linker::A,lewy,बायाँ
1014,rechter::A,prawy,दायाँ
1015,rechter::A,prawy,दाहिना
1016,anderer::A,inny,अन्य
1017,anderer::A,inny,दूसरा
1018,erster::A,pierwszy,पहला
1019,erster::A,pierwszy,प्रथम
1020,zweiter::A,drugi,दूसरा
1021,zweiter::A,drugi,द्वितीय
1022,dritter::A,trzeci,तीसरा
1023,letzter::A,ostatni,अंतिम
1024,letzter::A,ostatni,आख़िरी
1025,allein::ADV,sam,तनहा
1026,allein::ADV,sam,अकेले
1027,auf einmal::ADV,naraz,वक़्त में
1028,zusammen::ADV,razem,एक साथ
1029,zusammen::ADV,razem,साथ साथ
1030,lange::ADV,długo,देर तक
1031,plötzlich::ADV,nagle,सहसा
1032,plötzlich::ADV,nagle,अचानक
1033,sofort::ADV,natychmiast,तुरंत
1034,später::ADV,później,बाद को
1035,später::ADV,później,बाद में
1036,jetzt::ADV,teraz,अब
1037,jetzt::ADV,teraz,अभी
1038,jetzt::ADV,obecnie,अब
1039,jetzt::ADV,obecnie,अभी
1040,heute::ADV,dziś,आज
1041,heute::ADV,dzisiaj,आज
1042,morgen::ADV,jutro,कल
1043,bald::ADV,wkrótce,जल्दी
1044,dann::ADV,potem,तब
1045,gestern::ADV,wczoraj,कल
1046,einst::ADV,kiedyś,एक दिन
1047,einst::ADV,kiedyś,पहले कभी
1048,einst::ADV,niegdyś,एक दिन
1049,einst::ADV,niegdyś,पहले कभी
1050,damals::ADV,wtedy,उस समय
1051,damals::ADV,wtedy,उन दिनों
1052,damals::ADV,wówczas,उस समय
1053,damals::ADV,wówczas,उन दिनों
1054,danach::ADV,następnie,इसके बाद
1055,danach::ADV,następnie,इसके पश्चात्
1056,vorher::ADV,przedtem,पहले
1057,vorher::ADV,przedtem,पेशतर
1058,zuerst::ADV,naprzód,पहले
1059,zuerst::ADV,najpierw,पहले
1060,einmal::ADV,raz,एक बार
1061,einmal::ADV,raz,एक दफ़ा
1062,manchmal::ADV,czasem,कभी कभी
1063,oft::ADV,często,अक्सर
1064,immer::ADV,zawsze,सदा
1065,immer::ADV,zawsze,हमेशा
1066,niemals::ADV,nigdy,कभी नहीं
1067,niemals::ADV,nigdy,कदापि नहीं
1068,hier::ADV,tu,इधर
1069,hier::ADV,tu,यहाँ
1070,hier::ADV,tutaj,इधर
1071,hier::ADV,tutaj,यहाँ
1072,hierhin::ADV,tu,इधर को
1073,hierhin::ADV,tu,यहाँ को
1074,von hier::ADV,stąd,यहाँ से
1075,dort::ADV,tam,उधर
1076,dort::ADV,tam,वहाँ
1077,dorthin::ADV,tam,उधर को
1078,dorthin::ADV,tam,वहाँ को
1079,geradeaus::ADV,prosto,सीधे
1080,vorwärts::ADV,naprzód,आगे
1081,vorwärts::ADV,naprzód,आगे को
1082,rückwärts::ADV,wstecz,पीछे को
1083,zurück::ADV,z powrotem,वापस
1084,unten::ADV,u dołu,नीचे
1085,unten::ADV,na dole,नीचे
1086,hinab::ADV,na_dół,नीचे को
1087,hinab::ADV,w_dół,नीचे को
1088,oben::ADV,w górze,ऊपर
1089,oben::ADV,na górze,ऊपर
1090,hinauf::ADV,w górę,ऊपर को
1091,hinauf::ADV,na górę,ऊपर को
1092,überall::ADV,wszędzie,हर जगह
1093,überall::ADV,wszędzie,हर स्थान
1094,nicht::ADV,nie,न
1095,nicht::ADV,nie,नहीं
1096,ein wenig::ADV,trochę,कुछ
1097,ein wenig::ADV,trochę,ज़रा
1098,ein wenig::ADV,trochę,थोड़ा
1099,kaum::ADV,ledwie,लगभग नहीं
1100,kaum::ADV,ledwie,बराबर नहीं
1101,kaum::ADV,prawie nie,लगभग नहीं
1102,kaum::ADV,prawie nie,बराबर नहीं
1103,sehr::ADV,bardzo,बहुत
1104,so::ADV,tak,ऐसा
1105,noch::ADV,jeszcze,अभी तक
1106,nur::ADV,tylko,केवल
1107,nur::ADV,tylko,सिर्फ़
1108,schon::ADV,już,चुकना
1109,wieder::ADV,znów,फिर
1110,wieder::ADV,znów,दुबारा
1111,wieder::ADV,znowu,फिर
1112,wieder::ADV,znowu,दुबारा
1113,vergebens::ADV,na próżno,व्यर्थ
1114,vor::PRP,przed,के आगे
1115,vor::PRP,przed,के सामने
1116,hinter::PRP,za,के पीछे
1117,unter::PRP,pod,के तले
1118,unter::PRP,pod,के नीचे
1119,durch::PRP,przez,के पार
1120,neben::PRP,obok,के पास
1121,neben::PRP,obok,की बग़ल में
1122,zwischen::PRP,między,के बीच
1123,wegen::PRP,z powodu,के कारण
1124,wegen::PRP,z powodu,की वजह से
1125,dies::PRN,to,यह
1126,das::PRN,to,वह
1127,alles::PRN,wszystko,सब
1128,alles::PRN,wszystko,सब कुछ
1129,ich::PRN,ja,मैं
1130,du::PRN,ty,तू
1131,er::PRN,on,यह
1132,wir::PRN,my,हम
1133,ihr::PRN,wy,तुम
1134,sie::PRN,oni,ये
1135,was::FPRN,co,क्या
1136,wer::FPRN,kto,कौन
1137,wo::FADV,gdzie,किधर
1138,wohin::FADV,dokąd,किधर
1139,wie::FADV,jak,कैसे
1140,warum::FADV,dlaczego,क्यों
1141,wieviel::FNUM,ile,कितना
1142,eins::NUM,jeden,एक
1143,zwei::NUM,dwa,दो
1144,drei::NUM,trzy,तीन
1145,vier::NUM,cztery,चार
1146,fünf::NUM,pięć,पाँच
1147,sechs::NUM,sześć,छह
1148,sieben::NUM,siedem,सात
1149,acht::NUM,osiem,आठ
1150,neun::NUM,dziewięć,नौ
1151,zehn::NUM,dziesięć,दस
1152,elf::NUM,jedenaście,ग्यारह
1153,zwölf::NUM,dwanaście,बारह
1154,zwanzig::NUM,dwadzieścia,बीस
1155,dreißig::NUM,trzydzieści,तीस
1156,vierzig::NUM,czterdzieści,चालीस
1157,fünfzig::NUM,pięćdziesiąt,पचास
1158,sechzig::NUM,sześćdziesiąt,साठ
1159,siebzig::NUM,siedemdziesiąt,सत्तर
1160,achtzig::NUM,osiemdziesiąt,अस्सी
1161,neunzig::NUM,dziewięćdziesiąt,नव्वे
1162,hundert::NUM,sto,सौ
1163,tausend::NUM,tysiąc,हज़ार
1164,und::CNJ,i,और
1165,oder::CNJ,lub,या
1166,oder::CNJ,albo,या
1167,stehen::V,stać,खड़ा होना
1168,sitzen::V,siedzieć,बैठना
1169,liegen::V,leżeć,लेटना
1170,hängen::V,wisieć,लटकना
1171,werden::V,zostać,बनना
1172,werden::V,stać się,बनना
1173,passieren::V,dziać się,होना
1174,passieren::V,zdarzyć się,होना
1175,beginnen::V,zacząć się,आरंभ होना
1176,beginnen::V,zacząć się,प्रारंभ होना
1177,enden::V,kończyć się,अंत होना
1178,enden::V,kończyć się,ख़तम होना
1179,wechseln::V,zmienić się,बदलना
1180,aufgehen[Sonne]::V,wzejść,चढ़ना
1181,aufgehen[Sonne]::V,wzejść,उदित होना
1182,untergehen[Sonne]::V,zajść,अस्त हो जाना
1183,scheinen[Sonne]::V,świecić,रोशनी देना
1184,donnern::V,grzmieć,गरजना
1185,wehen::V,wiać,चलना
1186,strömen::V,płynąć,बहना
1187,strömen::V,płynąć,प्रवाहित होना
1188,strömen::V,lać się,बहना
1189,strömen::V,lać się,प्रवाहित होना
1190,fließen::V,ciec,बहना
1191,fließen::V,ciec,प्रवाहित होना
1192,fließen::V,płynąć,बहना
1193,fließen::V,płynąć,प्रवाहित होना
1194,sich drehen::V,obracać się,घूमना
1195,schwanken::V,chwiać się,हिलना
1196,schwingen::V,wahać się,हिलना
1197,fallen::V,padać,गिरना
1198,brennen::V,palić się,जलना
1199,rauchen::V,dymić,धुआँ उड़ाना
1200,rauchen::V,dymić się,धुआँ उड़ाना
1201,regnen::V,padać,बरसना
1202,gefrieren::V,zamarznąć,जमना
1203,tauen::V,tajać,गलना
1204,tauen::V,tajać,पिघलना
1205,schmelzen::V,topnieć,गलना
1206,schmelzen::V,topnieć,पिघलना
1207,trocknen::V,schnąć,सूखना
1208,sieden::V,wrzeć,उबलना
1209,sieden::V,kipieć,उबलना
1210,faulen::V,gnić,गलना
1211,faulen::V,gnić,सड़ना
1212,verfaulen::V,zgnić,गलना
1213,verfaulen::V,zgnić,सड़ना
1214,reißen::V,urywać się,फटना
1215,versinken::V,tonąć,डूबना
1216,vergehen::V,przechodzić,बीतना
1217,vergehen::V,przechodzić,गुज़रना
1218,erscheinen::V,zjawiać się,दिखाई देना
1219,verschwinden::V,zniknąć,ग़ायब होना
1220,sinken::V,spadać,घटना
1221,sinken::V,spadać,उतरना
1222,abnehmen::V,spadać,घटना
1223,zunehmen::V,wzrosnąć,बढ़ना
1224,steigen::V,wzrastać,बढ़ना
1225,wachsen::V,rosnąć,उगना
1226,glänzen::V,błyszczeć,चमकना
1227,funkeln::V,zabłyszczeć,जगमगाना
1228,funkeln::V,zabłyszczeć,टिमटिमाना
1229,lärmen::V,hałasować,शोर मचाना
1230,läuten::V,dzwonić,बजना
1231,klingeln::V,dzwonić,बजना
1232,klirren::V,brzęczeć,झनझनाना
1233,brausen::V,huczeć,साँय-साँय करना
1234,rauschen::V,szumieć,सरसराना
1235,rauschen::V,szeleścić,सरसराना
1236,klingen::V,brzmieć,बजना
1237,klingen::V,dźwięczeć,बजना
1238,bellen::V,szczekać,भौंकना
1239,heulen::V,wyć,गुर्राना
1240,blasen::V,dmuchnąć,फूँकना
1241,pfeifen::V,gwizdać,सीटी देना
1242,schreien::V,krzyczeć,चिल्लाना
1243,stöhnen::V,stękać,कराहना
1244,stöhnen::V,stękać,आहें भरना
1245,zittern::V,drżeć,काँपना
1246,leben::V,żyć,जीना
1247,geboren werden::V,urodzić się,पैदा होना
1248,atmen::V,oddychać,साँस लेना
1249,trinken::V,pić,पीना
1250,essen::V,jeść,खाना
1251,schlucken::V,połknąć,निगलना
1252,müde werden::V,zmęczyć się,थकना
1253,müde werden::V,zmęczyć się,उकताना
1254,einschlafen::V,zasnąć,सो जाना
1255,schlafen::V,spać,सोना
1256,aufwachen::V,obudzić się,जागना
1257,aufstehen::V,wstać,उठना
1258,sich erholen::V,wypoczywać,सुस्ताना
1259,sich erholen::V,wypoczywać,आराम करना
1260,krank werden::V,zachorować,बीमार पड़ना
1261,krank sein::V,chorować,बीमार होना
1262,schmerzen::V,boleć,दुखना
1263,schmerzen::V,boleć,दर्द करना
1264,husten::V,kaszlać,खाँसना
1265,genesen::V,wyzdrowieć,ठीक हो जाना
1266,genesen::V,wyzdrowieć,स्वस्थ हो जाना
1267,sterben::V,umrzeć,मरना
1268,umkommen::V,zginąć,मरना
1269,sich bewegen::V,poruszać się,चलना
1270,sich bewegen::V,poruszać się,हिलना
1271,sich rühren::V,ruszyć się,हिलना
1272,sich erheben::V,podnieść się,उठना
1273,sich setzen::V,usiąść,बैठना
1274,hinfallen::V,upaść,गिरना
1275,laufen::V,chodzić,चलना
1276,schreiten::V,kroczyć,क़दम जाना
1277,spazierengehen::V,iść na spacer,सैर करना
1278,eilen::V,pospieszać,तेज़ी से जाना
1279,eilen::V,pospieszać,शीघ्रता से चलना
1280,sich beeilen::V,pospieszyć się,जल्दी करना
1281,sich beeilen::V,pospieszyć się,शीघ्रता करना
1282,sausen::V,pędzić,बड़ी तेज़ी से चलना
1283,rennen::V,biec,भागना
1284,rennen::V,biec,दौड़ना
1285,rennen::V,biegać,भागना
1286,rennen::V,biegać,दौड़ना
1287,springen::V,skakać,उछलना
1288,klettern::V,wspinać się,चढ़ना
1289,schaukeln::V,huśtać,झूलना
1290,schaukeln::V,kołysać,झूलना
1291,kriechen::V,pełzać,रेंगना
1292,kriechen::V,czołgać się,रेंगना
1293,schwimmen::V,pływać,तैरना
1294,tauchen::V,zanurzać się,डूबना
1295,rudern::V,wiosłować,खेना
1296,rudern::V,wiosłować,चप्पू चलाना
1297,fahren::V,jechać,चलना
1298,fahren::V,jechać,यात्रा करना
1299,fliegen::V,latać,उड़ना
1300,fliegen::V,lecieć,उड़ना
1301,gehen::V,iść,जाना
1302,weggehen::V,odejść,चला जाना
1303,weggehen::V,odejść,बाहर जाना
1304,abfahren::V,odjechać,छूटना
1305,abfahren::V,odjechać,रवाना होना
1306,anhalten::V,zatrzymać się,रुकना
1307,anhalten::V,zatrzymać się,खड़ा होना
1308,hineingehen::V,wchodzić,घुसना
1309,hineingehen::V,wchodzić,अंदर जाना
1310,eintreten::V,wejść,प्रवेश करना
1311,eintreten::V,nastąpić,प्रवेश करना
1312,kommen::V,przyjść,आना
1313,ankommen::V,przybyć,पहुँचना
1314,zurückkommen::V,wrócić,लौटना
1315,zurückkommen::V,wrócić,वापस आना
1316,bleiben::V,zostać,रहना
1317,bleiben::V,zostać,रुकना
1318,warten::V,czekać,इंतज़ार करना
1319,erwarten::V,oczekiwać,प्रतीक्षा करना
1320,suchen::V,szukać,ढूँढ़ना
1321,finden::V,znaleźć,पाना
1322,finden::V,znaleźć,ढूँढ़ निकालना
1323,versuchen::V,próbować,कोशिश करना
1324,vorbereiten::V,przygotować,तैयार करना
1325,lieben::V,kochać,प्यार करना
1326,mögen::V,lubić,पसंद होना
1327,lachen::V,śmiać się,हँसना
1328,rühren::V,wzruszyć,छूना
1329,weinen::V,płakać,रोना
1330,schimpfen::V,kląć,गाली देना
1331,sich ärgern::V,gniewać się,चिढ़ना
1332,sich ärgern::V,gniewać się,नाराज़ होना
1333,sich fürchten::V,bać się,डरना
1334,sich fürchten::V,bać się,भय खाना
1335,fürchten::V,bać się,डरना से
1336,fürchten::V,bać się,भय खाना से
1337,fliehen::V,uciekać,भागना
1338,flüchten::V,uciec,निकल भागना
1339,sehen::V,widzieć,देखना
1340,sehen::V,zobaczyć,देखना
1341,anschauen::V,oglądać,देखना
1342,ansehen::V,popatrzeć na,दृष्टि डालना पर
1343,hören::V,słyszeć,सुनना
1344,zuhören::V,słuchać,सुनना
1345,probieren::V,kosztować,चखना
1346,riechen::V,wąchać,सूँघना
1347,fühlen::V,czuć,महसूस करना
1348,fühlen::V,odczuwać,महसूस करना
1349,scheinen::V,wydawać się,लगना
1350,zu sehen sein::V,widnieć,दिखाई देना
1351,vernehmen::V,usłyszeć,सुनना
1352,frieren::V,marznąć,ठंड लगना
1353,frieren::V,marznąć,सर्दी लगना
1354,tun::V,czynić,करना
1355,können::V,móc,सकना
1356,können::V,móc,जानना
1357,können::V,umieć,सकना
1358,können::V,umieć,जानना
1359,wollen::V,chcieć,चाहना
1360,anfangen::V,zacząć,शुरू करना
1361,beenden::V,zakończyć,ख़त्म करना
1362,beenden::V,zakończyć,समाप्त करना
1363,aufhören::V,przestać,बंद जाना
1364,aufhören::V,przestać,समाप्त जाना
1365,gelingen::V,udać się,बनना
1366,gelingen::V,udać się,अच्छा होना
1367,geraten::V,udać się,बन पड़ना
1368,öffnen::V,otworzyć,खोलना
1369,schließen::V,zamknąć,बंद करना
1370,stellen::V,postawić,रखना
1371,setzen::V,posadzić,रखना
1372,setzen::V,posadzić,बिठाना
1373,legen::V,kłaść,रखना
1374,legen::V,kłaść,लिटाना
1375,berühren::V,dotykać,छूना
1376,berühren::V,dotykać,स्पर्श करना
1377,verbinden::V,łączyć,बाँधना
1378,bedecken::V,przykryć,ढकना
1379,aufhängen::V,powiesić,लटकाना
1380,anzünden::V,zapalić,जलाना
1381,aufheben::V,podnieść,उठाना
1382,zurücklassen::V,zostawić,पीछे छोड़ना
1383,verlieren::V,zgubić,खोना
1384,verlieren::V,zgubić,गँवाना
1385,fallen lassen::V,upuścić,गिराना
1386,machen::V,zrobić,करना
1387,machen::V,zrobić,बनाना
1388,herstellen::V,wytworzyć,बनाना
1389,herstellen::V,wytworzyć,तैयार करना
1390,bauen::V,budować,बनाना
1391,bauen::V,budować,निर्माण करना
1392,reparieren::V,naprawiać,मरम्मत करना
1393,verbessern::V,ulepszyć,सुधारना
1394,ändern::V,zmienić,बदलना
1395,ändern::V,zmienić,परीवर्तन करना
1396,graben::V,kopać,खोदना
1397,beugen::V,zagiąć,झुकाना
1398,biegen::V,zgiąć,झुकाना
1399,drehen::V,obracać,फेरना
1400,drehen::V,obracać,घुमाना
1401,wenden::V,obrocić,पलटना
1402,wenden::V,obrocić,मोड़ना
1403,umdrehen::V,obrocić,घुमाना
1404,heben::V,podnosić,उठाना
1405,heben::V,podnosić,ऊँचा करना
1406,hochheben::V,podnieść,उठाना
1407,hochheben::V,podnieść,ऊपर को उठाना
1408,ergreifen::V,chwycić,पकड़ना
1409,ergreifen::V,chwycić,हाथ में लेना
1410,halten::V,trzymać,धरना
1411,halten::V,trzymać,पकड़ना
1412,drücken::V,naciskać,दबाना
1413,schieben::V,pchać,सरकाना
1414,schieben::V,pchać,खिसकाना
1415,schieben::V,posuwać,सरकाना
1416,schieben::V,posuwać,खिसकाना
1417,kratzen::V,drapać,खुरचना
1418,kratzen::V,drapać,खुजलाना
1419,lecken::V,lizać,चाटना
1420,beißen::V,kąsać,काटना
1421,abreißen::V,oderwać,तोड़ना
1422,abschneiden::V,odciąć,काट करना
1423,binden::V,wiązać,बाँधना
1424,stecken::V,wetknąć,खोंसना
1425,brechen::V,złamać,तोड़ना
1426,klopfen::V,pukać,खटखटाना
1427,klopfen::V,stukać,खटखटाना
1428,hauen::V,bić,ठोकना
1429,kleben::V,kleić,चिपकाना
1430,reiben::V,trzeć,घिसना
1431,reiben::V,trzeć,रगड़ना
1432,streichen::V,smarować,लगाना
1433,schleifen::V,ostrzyć,तेज़ करना
1434,schneiden::V,ciąć,कतरना
1435,schneiden::V,krajać,कतरना
1436,rütteln::V,trząść,झकझोरना
1437,schütteln::V,trząść,हिलाना
1438,schwenken::V,machać,घुमाना
1439,schütten::V,nasypać,उँडेलना
1440,füllen::V,napełnić,भरना
1441,füllen::V,napełnić,ठूसना
1442,einwickeln::V,zawinąć,लपेटना
1443,tragen::V,nieść,ढोना
1444,schleppen::V,wlec,घसीटना
1445,ziehen::V,ciągnąć,खींचना
1446,aufbewahren::V,przechowywać,रखना
1447,werfen::V,rzucać,फेंकना
1448,fangen::V,łowić,पकड़ना
1449,packen::V,chwycić,पकड़ना
1450,verstecken::V,ukryć,छिपाना
1451,verstecken::V,schować,छिपाना
1452,teilen::V,podzielić,बाँटना
1453,schicken::V,posyłać,भेजना
1454,bringen::V,przynieść,लाना
1455,hinzufügen::V,dodać,जोड़ना
1456,bekommen::V,dostać,पाना
1457,erhalten::V,otrzymać,पाना
1458,erhalten::V,otrzymać,मिलना
1459,nehmen::V,wziąć,लेना
1460,wählen::V,wybrać,चुनना
1461,auswählen::V,wybrać,चुनना
1462,bewahren::V,zachować,बनाए रखना
