,Concept_ID,ps,fr
816,wahr::A,واقعي,véritable
817,alt::A,زوړ,vieux
818,neu::A,نوی,neuf
819,neu::A,نوی,nouveau
820,ehemalig::A,پخوانی,ancien
821,alt[Lebewesen]::A,زوړ,âgé
822,alt[Lebewesen]::A,زوړ,vieux
823,jung::A,ځوان,jeune
824,arm::A,غریب,pauvre
825,arm::A,بې وزله,pauvre
826,reich::A,شتمن,riche
827,reich::A,دولتمند,riche
828,bekannt::A,اشنا,connu
829,berühmt::A,مشهور,fameux
830,berühmt::A,مشهور,célèbre
831,fremd::A,پردی,étranger
832,fremd::A,بېګانه,étranger
833,verschieden::A,مختلف,différent
834,nah::A,نژدې,lié
835,nah::A,نژدې,proche
836,fern::A,لیری,éloigné
837,fern::A,لیری,lointain
838,linker::A,چپ,gauche
839,linker::A,کیڼ,gauche
840,rechter::A,ښی,droit
841,anderer::A,بل,autre
842,erster::A,لومړی,premier
843,zweiter::A,دوهم,second
844,zweiter::A,دوهم,deuxième
845,dritter::A,درېم,troisième
846,letzter::A,آخرنی,dernier
847,letzter::A,وروستی,dernier
848,allein::ADV,یوازې,seul
849,auf einmal::ADV,په یوه وخت کی,à la fois
850,zusammen::ADV,یو ځای,ensemble
851,lange::ADV,ډېر وخت,longtemps
852,lange::ADV,ډېره موده,longtemps
853,plötzlich::ADV,ناببره,tout à coup
854,plötzlich::ADV,یوناڅاپه,tout à coup
855,sofort::ADV,فوراً,immédiatement
856,sofort::ADV,سمدلاسه,immédiatement
857,später::ADV,وروسته,plus tard
858,jetzt::ADV,اوس,maintenant
859,heute::ADV,نن,aujourd'hui
860,morgen::ADV,سبا,demain
861,bald::ADV,ژر,bientôt
862,dann::ADV,پس,puis
863,dann::ADV,پس,ensuite
864,dann::ADV,وروسته,puis
865,dann::ADV,وروسته,ensuite
866,gestern::ADV,پرون,hier
867,einst::ADV,پخوا,jadis
868,einst::ADV,پخوا,autrefois
869,damals::ADV,هغه وخت,alors
870,damals::ADV,هغه وخت,à l'époque
871,danach::ADV,بیا,après
872,danach::ADV,بیا,ensuite
873,vorher::ADV,دمخه,auparavant
874,zuerst::ADV,لومړی,d'abord
875,zuerst::ADV,لومړی,premièrement
876,einmal::ADV,یو ځل,une fois
877,manchmal::ADV,ګاهی ګاهی,parfois
878,manchmal::ADV,ګاهی ګاهی,quelquefois
879,oft::ADV,ډېر ځله,souvent
880,immer::ADV,تل,toujours
881,immer::ADV,همېشه,toujours
882,niemals::ADV,هیڅکله نه,ne ... jamais
883,hier::ADV,دلته,ici
884,hierhin::ADV,دلته,par ici
885,hierhin::ADV,دې ځای ته,par ici
886,von hier::ADV,د دې ځای نه,d'ici
887,dort::ADV,هلته,là
888,dort::ADV,هلته,là-bas
889,dorthin::ADV,هلته,y
890,dorthin::ADV,هلته,par là
891,dorthin::ADV,هغه ځای ته,y
892,dorthin::ADV,هغه ځای ته,par là
893,geradeaus::ADV,مخامخ,tout droit
894,vorwärts::ADV,مخ پهٔ وړاندې,en avant
895,rückwärts::ADV,بېرته,en arrière
896,zurück::ADV,بېرته,de retour
897,unten::ADV,لاندي,en bas
898,unten::ADV,لاندي,au-dessous
899,hinab::ADV,ښکته,en bas
900,hinab::ADV,ښکته,vers le bas
901,oben::ADV,پورته,dessus
902,oben::ADV,پورته,en haut
903,hinauf::ADV,پاس,en haut
904,hinauf::ADV,پاس,vers le haut
905,überall::ADV,هره خوا,partout
906,nicht::ADV,نه,ne ... pas
907,ein wenig::ADV,یو څه,un peu
908,kaum::ADV,ایله,à peine
909,sehr::ADV,ډېر,très
910,sehr::ADV,زيات,très
911,so::ADV,داسې,si
912,so::ADV,داسې,ainsi
913,so::ADV,دومره,si
914,so::ADV,دومره,ainsi
915,noch::ADV,نور,encore
916,nur::ADV,تش,seulement
917,nur::ADV,تش,ne ... que
918,nur::ADV,صرف,seulement
919,nur::ADV,صرف,ne ... que
920,schon::ADV,دمخه,déjà
921,wieder::ADV,بیا,de nouveau
922,vergebens::ADV,عبث,en vain
923,vor::PRP,دمخه,devant
924,hinter::PRP,شاته,derrière
925,unter::PRP,لاندي,sous
926,unter::PRP,لاندي,au-dessous de
927,durch::PRP,د مینځ نه,par
928,durch::PRP,د مینځ نه,à travers
929,neben::PRP,نژدې,à côté de
930,zwischen::PRP,ترمینځ,entre
931,wegen::PRP,د ... له لاسه,à cause de
932,dies::PRN,دا,ceci
933,das::PRN,دا,ce
934,das::PRN,دا,cela
935,alles::PRN,هرڅهٔ,tout
936,ich::PRN,زه,je
937,ich::PRN,زه,moi
938,du::PRN,ته,tu
939,du::PRN,ته,toi
940,er::PRN,دی,il
941,er::PRN,دی,lui
942,wir::PRN,مونږ,nous
943,ihr::PRN,تاسې,vous
944,sie::PRN,هغوی,ils
945,sie::PRN,هغوی,elles
946,was::FPRN,څهٔ,que
947,was::FPRN,څهٔ,quoi
948,wer::FPRN,چا,qui
949,wer::FPRN,څوک,qui
950,wo::FADV,چيری,où
951,wo::FADV,چېرته,où
952,wohin::FADV,چېرته,où
953,wie::FADV,څنګه,comment
954,warum::FADV,ولې,pourquoi
955,wieviel::FNUM,څو,combien
956,wieviel::FNUM,څومره,combien
957,eins::NUM,یو,un
958,zwei::NUM,دوه,deux
959,drei::NUM,درې,trois
960,vier::NUM,څلور,quatre
961,fünf::NUM,پنځه,cinq
962,sechs::NUM,شپږ,six
963,sieben::NUM,اوه,sept
964,acht::NUM,اته,huit
965,neun::NUM,نهه,neuf
966,zehn::NUM,لس,dix
967,elf::NUM,یوولس,onze
968,zwölf::NUM,دولس,douze
969,zwanzig::NUM,شل,vingt
970,dreißig::NUM,دېرش,trente
971,vierzig::NUM,څلوېښت,quarante
972,fünfzig::NUM,پنځوس,cinquante
973,sechzig::NUM,شپېته,soixante
974,siebzig::NUM,اویا,soixante-dix
975,achtzig::NUM,اتیا,quatre-vingt
976,neunzig::NUM,نوي,quatre-vingt-dix
977,hundert::NUM,سل,cent
978,tausend::NUM,زر,mille
979,und::CNJ,او,et
980,oder::CNJ,ېا,ou
981,stehen::V,درېدل,être debout
982,sitzen::V,کښېنستل,être assis
983,liegen::V,ملاستل,être couché
984,hängen::V,ځړېدل,pendre
985,werden::V,کېدل,devenir
986,passieren::V,پېښېدل,se passer
987,beginnen::V,شروع کېدل,commencer
988,enden::V,خلاصدل,finir
989,enden::V,خلاصدل,se terminer
990,enden::V,تمامېدل,finir
991,enden::V,تمامېدل,se terminer
992,wechseln::V,تغییر موندل,changer
993,wechseln::V,تغییر موندل,alterner
994,aufgehen[Sonne]::V,ختل,se lever
995,untergehen[Sonne]::V,لوېدل,se coucher
996,untergehen[Sonne]::V,پرېوتل,se coucher
997,scheinen[Sonne]::V,رڼا کول,briller
998,donnern::V,تنېدل,tonner
999,donnern::V,غړمبېدل,tonner
1000,wehen::V,چلېدل,souffler
1001,strömen::V,بهېدل,affluer
1002,fließen::V,بهېدل,couler
1003,fließen::V,تویېدل,couler
1004,sich drehen::V,ګرځېدل,tourner
1005,sich drehen::V,چورلېدل,tourner
1006,schwanken::V,زنګېدل,osciller
1007,schwanken::V,زنګېدل,chanceler
1008,schwingen::V,زنګېدل,vibrer
1009,schwingen::V,زنګېدل,osciller
1010,fallen::V,ولېدل,tomber
1011,brennen::V,سوځېدل,brûler
1012,brennen::V,سوځېدل,flamber
1013,rauchen::V,لوګی کول,fumer
1014,regnen::V,باران اورېدل,pleuvoir
1015,gefrieren::V,کنګل نيول,geler
1016,tauen::V,وېلې کېدل,dégeler
1017,schmelzen::V,وېلې کېدل,fondre
1018,trocknen::V,وچېدل,sécher
1019,sieden::V,اېشېدل,bouillir
1020,faulen::V,خرابېدل,pourrir
1021,faulen::V,خرابېدل,se putréfier
1022,verfaulen::V,ورستېدل,pourrir
1023,reißen::V,شلېدل,rompre
1024,reißen::V,شلېدل,se déchirer
1025,versinken::V,ډوېېدل,s'enfoncer
1026,vergehen::V,تېرېدل,passer
1027,erscheinen::V,ښکارېدل,apparaître
1028,verschwinden::V,ورکېدل,disparaître
1029,sinken::V,ښکته کېدل,descendre
1030,sinken::V,ښکته کېدل,s'abaisser
1031,abnehmen::V,کمېدل,diminuer
1032,zunehmen::V,زیاتېدل,augmenter
1033,steigen::V,جګېدل,monter
1034,steigen::V,پورته کېدل,monter
1035,wachsen::V,وده کول,croître
1036,glänzen::V,ځلېدل,briller
1037,funkeln::V,پړکېدل,étinceler
1038,lärmen::V,غال و غول کول,faire du bruit
1039,läuten::V,زنګ وهل,sonner
1040,klingeln::V,زنګ وهل,sonner
1041,klirren::V,کړنګېدل,cliqueter
1042,brausen::V,تلاطم کول,mugir
1043,rauschen::V,شڼهار کول,bruire
1044,klingen::V,آواز کول,sonner
1045,bellen::V,غپېدل,aboyer
1046,heulen::V,انګلل,hurler
1047,blasen::V,پو کول,souffler
1048,pfeifen::V,شپېلک وهل,siffler
1049,schreien::V,ناره کول,crier
1050,stöhnen::V,زګېروی کول,gémir
1051,zittern::V,لړزېدل,trembler
1052,leben::V,ژوند کول,vivre
1053,geboren werden::V,زېږېدل,naître
1054,atmen::V,ساه کښل,respirer
1055,atmen::V,تنفس کول,respirer
1056,trinken::V,څښل,boire
1057,essen::V,خوړل,manger
1058,schlucken::V,غړپول,avaler
1059,müde werden::V,ستړی کېدل,se lasser
1060,müde werden::V,ستړی کېدل,se fatiguer
1061,einschlafen::V,ویده کېدل,s'endormir
1062,schlafen::V,خوب کول,dormir
1063,aufwachen::V,ویښېدل,se réveiller
1064,aufstehen::V,پاڅېدل,se lever
1065,sich erholen::V,استراحت کول,se reposer
1066,sich erholen::V,استراحت کول,se détendre
1067,krank werden::V,رنځورېدل,tomber malade
1068,krank sein::V,ناجوړېدل,être malade
1069,schmerzen::V,خوږېدل,faire mal
1070,schmerzen::V,درد کول,faire mal
1071,husten::V,ټوخېدل,tousser
1072,genesen::V,رغېدل,guérir
1073,genesen::V,رغېدل,se remettre
1074,sterben::V,مړل,mourir
1075,umkommen::V,تلفېدل,périr
1076,sich bewegen::V,چلېدل,bouger
1077,sich bewegen::V,حرکت کول,bouger
1078,sich rühren::V,ښورېدل,broncher
1079,sich erheben::V,درېدل,se lever
1080,sich setzen::V,کښېنستل,s'asseoir
1081,hinfallen::V,لوېدل,tomber
1082,laufen::V,منډې وهل,marcher
1083,laufen::V,منډې وهل,aller à pied
1084,schreiten::V,قدم ایښودل,marcher
1085,spazierengehen::V,چکر وهل,se promener
1086,eilen::V,بېړه کول,courir
1087,sich beeilen::V,عجله کول,se hâter
1088,sich beeilen::V,عجله کول,se dépêcher
1089,sausen::V,ځغستل,filer
1090,rennen::V,زغلېدل,courir
1091,springen::V,ټوپ وهل,sauter
1092,klettern::V,ختل,grimper
1093,schaukeln::V,زنګېدل,se balancer
1094,kriechen::V,خاپوړی وهل,ramper
1095,schwimmen::V,لامبو وهل,nager
1096,tauchen::V,غوټه وهل,plonger
1097,rudern::V,پارو وهل,ramer
1098,fahren::V,تلل,aller
1099,fahren::V,تلل,rouler
1100,fliegen::V,الوتل,voler
1101,gehen::V,تلل,aller
1102,weggehen::V,بهر وتل,s'en aller
1103,abfahren::V,تلل,partir
1104,anhalten::V,ودرېدل,s'arrêter
1105,hineingehen::V,داخلېدل,entrer
1106,eintreten::V,ننوتل,entrer
1107,kommen::V,راتلل,venir
1108,ankommen::V,رسېدل,arriver
1109,zurückkommen::V,بېرته راتلل,revenir
1110,bleiben::V,پاتې کېدل,rester
1111,bleiben::V,پاتې کېدل,demeurer
1112,warten::V,انتظار وېستل,attendre
1113,erwarten::V,انتظار کول,attendre
1114,suchen::V,لټول,chercher
1115,finden::V,میندل,trouver
1116,finden::V,پیدا کول,trouver
1117,versuchen::V,هڅه کول,essayer
1118,vorbereiten::V,چمتوکول,préparer
1119,lieben::V,مینه لرل,aimer
1120,mögen::V,خوښول,aimer
1121,mögen::V,خوښول,vouloir
1122,mögen::V,علاقه لرل,aimer
1123,mögen::V,علاقه لرل,vouloir
1124,lachen::V,خندېدل,rire
1125,rühren::V,اغېزه کول,toucher
1126,rühren::V,اغېزه کول,attendrir
1127,weinen::V,ژړل,pleurer
1128,schimpfen::V,ښکنځا کول,gronder
1129,sich ärgern::V,قهر راتلل,se fâcher
1130,sich fürchten::V,ډارېدل,avoir peur
1131,fürchten::V,ډارېدل,craindre
1132,fürchten::V,ډارېدل,avoir peur de
1133,fliehen::V,تښتېدل,fuir
1134,flüchten::V,تښتېدل,s'enfuir
1135,sehen::V,لیدل,voir
1136,anschauen::V,کتل,regarder
1137,ansehen::V,ننداره کول,regarder
1138,hören::V,اورېدل,entendre
1139,zuhören::V,غوږ نیول,écouter
1140,probieren::V,څکه کول,goûter
1141,probieren::V,چاشنی کول,goûter
1142,riechen::V,بويول,sentir
1143,fühlen::V,حسول,sentir
1144,scheinen::V,ښکارېدل,sembler
1145,scheinen::V,ښکارېدل,paraître
1146,zu sehen sein::V,ښکارېدل,se voir
1147,zu sehen sein::V,ښکارېدل,être visible
1148,vernehmen::V,خبرېدل,entendre
1149,vernehmen::V,خبرېدل,percevoir
1150,frieren::V,ساړه کېتل,avoir froid
1151,tun::V,کول,faire
1152,können::V,کولای شول,savoir
1153,können::V,کولای شول,pouvoir
1154,können::V,د لاسه کېدل,savoir
1155,können::V,د لاسه کېدل,pouvoir
1156,wollen::V,غوښتل,vouloir
1157,anfangen::V,شروع کول,commencer
1158,beenden::V,ختمول,finir
1159,beenden::V,ختمول,terminer
1160,beenden::V,پای ته رسول,finir
1161,beenden::V,پای ته رسول,terminer
1162,aufhören::V,بس کول,cesser
1163,aufhören::V,بس کول,arrêter
1164,gelingen::V,موفق کېدل,réussir
1165,gelingen::V,بریالی کېدل,réussir
1166,geraten::V,کېدل,réussir
1167,öffnen::V,خلاصول,ouvrir
1168,öffnen::V,پرانیستل,ouvrir
1169,schließen::V,تړل,fermer
1170,stellen::V,ایښودل,poser
1171,stellen::V,ایښودل,mettre
1172,setzen::V,کښېنول,placer
1173,legen::V,ایښودل,placer
1174,berühren::V,لاس وهل,toucher
1175,verbinden::V,تړل,lier
1176,bedecken::V,پوښول,couvrir
1177,aufhängen::V,ځوړندول,accrocher
1178,anzünden::V,بلول,allumer
1179,aufheben::V,پورته کول,ramasser
1180,zurücklassen::V,پرېښودل,laisser
1181,verlieren::V,ورکول,perdre
1182,fallen lassen::V,له لاسه لوېدل,lâcher
1183,fallen lassen::V,له لاسه لوېدل,laisser tomber
1184,machen::V,کول,faire
1185,herstellen::V,جوړول,produire
1186,herstellen::V,جوړول,fabriquer
1187,herstellen::V,توليدول,produire
1188,herstellen::V,توليدول,fabriquer
1189,bauen::V,جوړول,bâtir
1190,bauen::V,جوړول,construire
1191,reparieren::V,ترمیمول,réparer
1192,verbessern::V,اصلاح کول,améliorer
1193,ändern::V,تغیر ورکول,changer
1194,ändern::V,تغیر ورکول,modifier
1195,graben::V,کيندل,creuser
1196,beugen::V,ټیټول,plier
1197,beugen::V,ټیټول,ployer
1198,biegen::V,کږول,courber
1199,drehen::V,ګرځول,tordre
1200,drehen::V,ګرځول,tourner
1201,wenden::V,اړول,retourner
1202,umdrehen::V,اړول,tourner
1203,heben::V,جګول,soulever
1204,heben::V,پورته کول,soulever
1205,hochheben::V,جګول,lever
1206,ergreifen::V,نیول,saisir
1207,ergreifen::V,نیول,prendre
1208,halten::V,نیول,tenir
1209,drücken::V,کښېکښل,presser
1210,schieben::V,پوری وهل,pousser
1211,kratzen::V,ګرول,gratter
1212,kratzen::V,ګرول,égratigner
1213,lecken::V,څټل,lécher
1214,beißen::V,چیچل,mordre
1215,abreißen::V,شکول,arracher
1216,abschneiden::V,پرېکول,couper
1217,binden::V,تړل,lier
1218,binden::V,تړل,attacher
1219,stecken::V,ټومبل,enfoncer
1220,brechen::V,ماتول,rompre
1221,klopfen::V,ټکول,frapper
1222,hauen::V,ټکول,frapper
1223,kleben::V,نښلول,coller
1224,kleben::V,سرېښول,coller
1225,reiben::V,مږل,frotter
1226,streichen::V,مښل,empâter
1227,schleifen::V,تېره کول,affiler
1228,schleifen::V,تېره کول,aiguiser
1229,schneiden::V,غوڅول,couper
1230,schneiden::V,غوڅول,trancher
1231,schneiden::V,پرېکول,couper
1232,schneiden::V,پرېکول,trancher
1233,rütteln::V,خوڅول,cahoter
1234,schütteln::V,ښورول,secouer
1235,schwenken::V,خوڅول,agiter
1236,schütten::V,اچول,verser
1237,schütten::V,تویول,verser
1238,füllen::V,ډکول,remplir
1239,einwickeln::V,پېچل,envelopper
1240,einwickeln::V,نغښتل,envelopper
1241,tragen::V,وړل,porter
1242,schleppen::V,وړل,traîner
1243,ziehen::V,کښل,tirer
1244,aufbewahren::V,ساتل,garder
1245,aufbewahren::V,ساتل,conserver
1246,werfen::V,اچول,jeter
1247,werfen::V,اچول,lancer
1248,werfen::V,غورځول,jeter
1249,werfen::V,غورځول,lancer
1250,fangen::V,نیول,attraper
1251,fangen::V,ګیرول,attraper
1252,packen::V,نیول,agripper
1253,verstecken::V,پټول,cacher
1254,teilen::V,وېشل,diviser
1255,teilen::V,تقسیمول,diviser
1256,schicken::V,لېږل,envoyer
1257,schicken::V,استول,envoyer
1258,bringen::V,راوړل,apporter
1259,hinzufügen::V,زیاتول,ajouter
1260,bekommen::V,حاصلول,obtenir
1261,erhalten::V,اخیستل,recevoir
1262,nehmen::V,نیول,prendre
1263,nehmen::V,اخيستل,prendre
1264,wählen::V,خوښول,choisir
1265,auswählen::V,چنده کول,choisir
1266,auswählen::V,چنده کول,sélectionner
1267,bewahren::V,ساتل,préserver
1268,behindern::V,مانع کېدل,gêner
1269,behindern::V,ممانعت کول,gêner
1270,verderben::V,خرابېدل,gâter
1271,verderben::V,خرابېدل,corrompre
1272,beschädigen::V,ورانول,endommager
1273,zerbrechen::V,ماتول,casser
1274,zerreißen::V,څیرې کول,déchirer
1275,zerstören::V,ړنګول,détruire
1276,zerstören::V,ورانول,détruire
1277,verbrennen::V,سوځول,brûler
1278,geben::V,ورکول,donner
1279,reichen::V,ورکول,tendre
1280,schenken::V,بښل,offrir
1281,versprechen::V,لوز کول,promettre
1282,wünschen::V,غوښتل,souhaiter
1283,loben::V,ستایل,louer
1284,loben::V,تمجید کول,louer
1285,küssen::V,ښکلول,embrasser
1286,wiegen::V,زنګول,bercer
1287,zudecken::V,پوښول,couvrir
1288,wecken::V,ويښول,éveiller
1289,wecken::V,ويښول,réveiller
1290,zeigen::V,ښودل,montrer
1291,zeigen::V,ښودل,faire voir
1292,führen::V,بیول,guider
1293,lehren::V,درس ورکول,apprendre
1294,lehren::V,تعلیم ورکول,apprendre
1295,unterrichten::V,درس ورکول,instruire
1296,aufziehen::V,روزل,élever
1297,leiten::V,رهبری کول,diriger
1298,leiten::V,رهبری کول,conduire
1299,leiten::V,لارښوونه کول,diriger
1300,leiten::V,لارښوونه کول,conduire
1301,antreiben::V,چټک کول,pousser
1302,lassen::V,اړکول,faire
1303,einladen::V,بلل,inviter
1304,vereinigen::V,متحد کول,unir
1305,vereinigen::V,متحد کول,réunir
1306,vereinigen::V,یوځای کول,unir
1307,vereinigen::V,یوځای کول,réunir
1308,besuchen::V,کتنه کول,visiter
1309,besuchen::V,کتنه کول,aller voir
1310,treffen::V,ليدل,rencontrer
1311,treffen::V,تلقی کول,rencontrer
1312,sich versammeln::V,راغونډېدل,s'assembler
1313,spielen::V,لوبه کول,jouer
1314,singen::V,سندرې وېل,chanter
1315,tanzen::V,ګډېدل,danser
1316,sich trennen::V,بېلېدل,se séparer
1317,verlassen::V,ترک کول,quitter
1318,retten::V,نجات ورکول,sauver
1319,bewachen::V,ساتل,garder
1320,bewachen::V,حفاظت کول,garder
1321,schützen::V,ژغورل,protéger
1322,verteidigen::V,دفاع کول,défendre
1323,sich schlagen::V,جنګېدل,se taper
1324,schießen::V,ویشتل,tirer
1325,siegen::V,غالبېدل,vaincre
1326,ärgern::V,خپه کول,agacer
1327,schlagen::V,وهل,battre
1328,schlagen::V,وهل,frapper
1329,treten::V,په لغته وهل,botter
1330,treten::V,په لغته وهل,donner un coup de pied à
1331,stechen::V,ټومبل,piquer
1332,stoßen::V,ټېل وهل,heurter
1333,stoßen::V,پوری وهل,heurter
1334,stehlen::V,تښتول,voler
1335,stehlen::V,غلا کول,voler
1336,stören::V,ماتول,gêner
1337,stören::V,ماتول,déranger
1338,belästigen::V,ځورول,molester
1339,belästigen::V,ځورول,importuner
1340,belästigen::V,تکلیف ورکول,molester
1341,belästigen::V,تکلیف ورکول,importuner
1342,verbergen::V,پټول,cacher
1343,verbergen::V,پټول,dissimuler
1344,täuschen::V,تېرایستل,abuser
1345,täuschen::V,تېرایستل,tromper
1346,täuschen::V,خطا ایستل,abuser
1347,täuschen::V,خطا ایستل,tromper
1348,betrügen::V,غولول,duper
1349,betrügen::V,غولول,frauder
1350,töten::V,وژل,tuer
1351,töten::V,مړ کول,tuer
1352,wohnen::V,اوسېدل,habiter
1353,wohnen::V,اوسېدل,demeurer
1354,arbeiten::V,کار کول,travailler
1355,sammeln::V,راټولول,collectionner
1356,sammeln::V,راغونډول,collectionner
1357,pflücken::V,شکول,cueillir
1358,jagen::V,ښکار کول,chasser
1359,fischen::V,کب نيول,pêcher
1360,fassen::V,نیول,capturer
1361,fassen::V,ګیرول,capturer
1362,hüten::V,پوول,garder
1363,treiben::V,بیول,mener
1364,anbinden::V,تړل,attacher
1365,füttern::V,خوراک ورکول,faire manger
1366,melken::V,لوشل,traire
1367,hacken::V,پی کول,fendre
1368,gießen::V,اوبه کول,arroser
1369,reifen::V,رسېدل,mûrir
1370,zubereiten::V,تیارول,préparer
1371,kochen::V,پخول,cuire
1372,backen::V,پخول,cuire
1373,braten::V,وريتول,rôtir
1374,umrühren::V,لړل,remuer
1375,stricken::V,اوبدل,tricoter
1376,nähen::V,ګنډل,coudre
1377,färben::V,رنګول,teindre
1378,reinigen::V,صافول,nettoyer
1379,waschen::V,مینځل,laver
1380,abwischen::V,وچول,essuyer
1381,spülen::V,کنګالول,rincer
1382,fegen::V,جارو کول,balayer
1383,kehren::V,جارو کول,balayer
1384,baden::V,لمبېدل,se baigner
1385,sich waschen::V,ځان مينځل,se laver
1386,ausziehen::V,کښل,ôter
1387,ausziehen::V,کښل,enlever
1388,ausziehen::V,ایستل,ôter
1389,ausziehen::V,ایستل,enlever
1390,anziehen::V,اغوستل,mettre
1391,sich anziehen::V,کالی اغوستل,s'habiller
1392,kämmen::V,ګمنځول,peigner
1393,schmücken::V,ښکلی کول,orner
1394,schmücken::V,ښکلی کول,décorer
1395,sagen::V,وېل,dire
1396,sprechen::V,وېل,parler
1397,sprechen::V,غږېدل,parler
1398,reden::V,ګړېدل,parler
1399,reden::V,خبرې کول,parler
1400,sich unterhalten::V,خبری کول,bavarder
1401,sich unterhalten::V,خبری کول,s'entretenir
1402,fragen::V,پوښتنه کول,demander
1403,bitten::V,غوښتل,prier
1404,erzählen::V,کيسه کول,raconter
1405,erzählen::V,حکايت کول,raconter
1406,mitteilen::V,خبرول,communiquer
1407,mitteilen::V,خبر ورکول,communiquer
1408,nennen::V,نوم ايښودل,nommer
1409,nennen::V,نوم ايښودل,appeler
1410,rufen::V,بلل,appeler
1411,prahlen::V,لاپې وهل,se vanter
1412,übersetzen::V,ژباړل,traduire
1413,übersetzen::V,ترجمه کول,traduire
1414,denken::V,فکر کول,penser
1415,glauben::V,باور کول,croire
1416,bemerken::V,لیدل,remarquer
1417,bemerken::V,لیدل,apercevoir
1418,erkennen::V,پېژندل,reconnaître
1419,begreifen::V,رسېدل,concevoir
1420,begreifen::V,پوهېدل,concevoir
1421,verstehen::V,پوهېدل,entendre
1422,verstehen::V,پوهېدل,comprendre
1423,lernen::V,زده کول,apprendre
1424,lernen::V,درس لوستل,apprendre
1425,wissen::V,پوهېدل,savoir
1426,sich erinnern an::V,یادول,se souvenir de
1427,sich erinnern an::V,په یاد راوړل,se souvenir de
1428,vergessen::V,هېرول,oublier
1429,messen::V,اندازه کول,mesurer
1430,zählen::V,شمارل,compter
1431,rechnen::V,حسابول,calculer
1432,lesen::V,لوستل,lire
1433,malen::V,رسمول,peindre
1434,zeichnen::V,رسمول,dessiner
1435,schreiben::V,لیکل,écrire
1436,besitzen::V,لرل,posséder
1437,kaufen::V,رانیول,acheter
1438,verkaufen::V,خرڅول,vendre
1439,bezahlen::V,تأدیه کول,payer
1440,zahlen::V,کسات اخيستل,payer
1441,beherrschen::V,تسلط لرل,dominer
1442,beherrschen::V,تسلط لرل,maîtriser
1443,ertragen::V,زغمل,tolérer
1444,ertragen::V,زغمل,supporter
1445,Barsch::N,,perche
1446,Hecht::N,,brochet
