,Concept_ID,ca,cs
853,sitzen::V,seure,sedět
854,liegen::V,jeure,ležet
855,hängen::V,penjar,viset
856,werden::V,fer-se,stát se
857,werden::V,posar-se,stát se
858,passieren::V,succeir,stát se
859,beginnen::V,iniciar-se,počít
860,enden::V,acabar-se,končit
861,enden::V,acabar-se,skončit
862,enden::V,terminar-se,končit
863,enden::V,terminar-se,skončit
864,wechseln::V,canviar,měnit se
865,aufgehen[Sonne]::V,sortir,vyjít
866,untergehen[Sonne]::V,posar-se,zapadnout
867,scheinen[Sonne]::V,brillar,svítit
868,donnern::V,tronar,hřmět
869,wehen::V,bufar,vát
870,wehen::V,bufar,vanout
871,strömen::V,afluir,proudit
872,fließen::V,fluir,téct
873,sich drehen::V,girar,točit se
874,schwanken::V,vacil·lar,kolísat
875,schwanken::V,vacil·lar,houpat se
876,schwingen::V,oscil·lar,kývat se
877,fallen::V,caure,padat
878,fallen::V,tombar,padat
879,brennen::V,cremar,hořet
880,rauchen::V,fumejar,kouřit
881,regnen::V,ploure,pršet
882,gefrieren::V,gelar-se,zamrznout
883,tauen::V,fondre's,tát
884,schmelzen::V,fondre's,tavit
885,trocknen::V,assecar-se,schnout
886,sieden::V,bullir,vřít
887,faulen::V,podrir-se,hnít
888,verfaulen::V,podrir-se,shnít
889,reißen::V,trencar-se,roztrhat se
890,versinken::V,enfonsar-se,topit se
891,versinken::V,enfonsar-se,ponořit se
892,vergehen::V,passar,plynout
893,erscheinen::V,aparèixer,objevit se
894,verschwinden::V,desaparèixer,zmizet
895,sinken::V,baixar,klesat
896,sinken::V,descendir,klesat
897,abnehmen::V,decréixer,ubýt
898,zunehmen::V,augmentar,přibýt
899,steigen::V,pujar,stoupat
900,wachsen::V,créixer,růst
901,glänzen::V,brillar,lesknout se
902,glänzen::V,resplendir,lesknout se
903,funkeln::V,espurnejar,jiskřit se
904,lärmen::V,fer soroll,dělat hluk
905,läuten::V,sonar,zvonit
906,klingeln::V,trucar,zvonit
907,klirren::V,dringar,řinčet
908,brausen::V,rugir,hučet
909,rauschen::V,murmurar,šumět
910,klingen::V,sonar,znít
911,bellen::V,lladrar,štěkat
912,heulen::V,udolar,výt
913,blasen::V,bufar,foukat
914,pfeifen::V,xiular,pískat
915,schreien::V,cridar,křičet
916,stöhnen::V,gemegar,sténat
917,zittern::V,tremolar,třást se
918,leben::V,vīure,žít
919,geboren werden::V,néixer,rodit se
920,atmen::V,respirar,dýchat
921,trinken::V,beure,pít
922,essen::V,menjar,jíst
923,schlucken::V,empassar-se,polykat
924,müde werden::V,cansar-se,unavit se
925,einschlafen::V,adormir-se,usnout
926,schlafen::V,dormir,spát
927,aufwachen::V,despertar-se,probudit se
928,aufstehen::V,llevar-se,vstát
929,sich erholen::V,descansar,zotavovat se
930,krank werden::V,posar-se malalt,onemocnět
931,krank sein::V,estar malalt,být nemocný
932,schmerzen::V,doldre,bolet
933,husten::V,tossir,kašlat
934,genesen::V,recuperar-se,uzdravit se
935,sterben::V,morir,umřít
936,umkommen::V,perir,zahynout
937,sich bewegen::V,moure's,pohnout se
938,sich rühren::V,moure's,hnout se
939,sich erheben::V,aixecar-se,zdvihnout se
940,sich setzen::V,asseure's,posadit se
941,hinfallen::V,caure's,upadnout
942,laufen::V,caminar,běžet
943,schreiten::V,procedir,kráčet
944,spazierengehen::V,passejar,procházet se
945,eilen::V,anar corrent,spěchat
946,sich beeilen::V,afanyar-se,pospíšit si
947,sausen::V,córrer,fičet
948,rennen::V,córrer,pádit
949,springen::V,saltar,skákat
950,klettern::V,escalar,lézt
951,klettern::V,escalar,šplhat
952,schaukeln::V,gronxar-se,houpat
953,schaukeln::V,balancejar-se,houpat
954,kriechen::V,reptar,lézt
955,kriechen::V,reptar,plazit se
956,kriechen::V,arrossegar-se,lézt
957,kriechen::V,arrossegar-se,plazit se
958,schwimmen::V,nadar,plavat
959,tauchen::V,bussejar,nořit se
960,tauchen::V,submergir-se,nořit se
961,rudern::V,remar,veslovat
962,fahren::V,anar,jet
963,fahren::V,anar,jezdit
964,fliegen::V,volar,létat
965,gehen::V,caminar,jít
966,weggehen::V,anar-se'n,odejít
967,abfahren::V,partir,odjet
968,anhalten::V,aturar-se,zastavit se
969,hineingehen::V,entrar,vcházet se
970,eintreten::V,entrar,vstoupit
971,kommen::V,venir,přijít
972,ankommen::V,arribar,dojít
973,zurückkommen::V,tornar,vrátit se
974,bleiben::V,quedar-se,zůstat
975,warten::V,esperar,čekat
976,erwarten::V,esperar,čekat na
977,suchen::V,buscar,hledat
978,finden::V,trobar,najít
979,versuchen::V,intentar,zkoušet
980,vorbereiten::V,preparar,připravit
981,lieben::V,estimar,milovat
982,mögen::V,agradar a,mít rád
983,lachen::V,riure,smát se
984,rühren::V,commoure,dojmout
985,rühren::V,emocionar,dojmout
986,weinen::V,plorar,plakat
987,schimpfen::V,renyar,nadávat
988,sich ärgern::V,enfadar-se,pohoršit se
989,sich fürchten::V,tenir por,bát se
990,fürchten::V,témer,bát se
991,fliehen::V,fugir,utéct
992,flüchten::V,refugiar-se,prchnout
993,sehen::V,veure,vidět
994,anschauen::V,mirar,podívat se na
995,ansehen::V,mirar,sledovat
996,hören::V,oir,slyšet
997,zuhören::V,escoltar,poslouchat
998,probieren::V,provar,ochutnávat
999,riechen::V,olorar,cítit
1000,fühlen::V,sentīr,cítit
1001,scheinen::V,semblar,zdát se
1002,zu sehen sein::V,poder-se veure,moci být viděn
1003,vernehmen::V,percebre,uslyšet
1004,frieren::V,tenir fred,mrznout
1005,tun::V,fer,dělat
1006,können::V,poder,moct
1007,wollen::V,voler,chtít
1008,anfangen::V,iniciar,začít
1009,beenden::V,acabar,ukončit
1010,aufhören::V,deixar,přestat
1011,gelingen::V,sortir bé,podařit se
1012,geraten::V,sortir,dařit se
1013,öffnen::V,obrir,otevřít
1014,schließen::V,tancar,zavřít
1015,stellen::V,posar,postavit
1016,stellen::V,col·locar,postavit
1017,setzen::V,assentar,posadit
1018,legen::V,posar,klást
1019,legen::V,posar,položit
1020,berühren::V,tocar,dotýkat se
1021,verbinden::V,unir,spojit
1022,verbinden::V,connectar,spojit
1023,bedecken::V,tapar,pokrýt
1024,bedecken::V,cobrir,pokrýt
1025,aufhängen::V,penjar,oběsit
1026,aufhängen::V,penjar,pověsit
1027,anzünden::V,encendre,zapálit
1028,anzünden::V,encendre,podpálit
1029,aufheben::V,aixecar,zvednout
1030,aufheben::V,aixecar,zdvihnout
1031,zurücklassen::V,deixar,zanechat
1032,verlieren::V,pērdre,ztratit
1033,fallen lassen::V,deixar caure,upustit
1034,machen::V,fer,udělat
1035,herstellen::V,producir,vyrobit
1036,bauen::V,construir,stavět
1037,bauen::V,construir,budovat
1038,reparieren::V,reparar,opravit
1039,verbessern::V,millorar,zlepšit
1040,ändern::V,canviar,změnit
1041,graben::V,cavar,rýt
1042,graben::V,cavar,kopat
1043,beugen::V,doblegar,ohnout
1044,biegen::V,corbar,ohnout
1045,biegen::V,arquejar,ohnout
1046,drehen::V,girar,točit
1047,wenden::V,girar,obrátit
1048,umdrehen::V,voltar,obrátit
1049,heben::V,pujar,zdvihnout
1050,heben::V,aixecar,zdvihnout
1051,hochheben::V,aixecar,zvednout
1052,ergreifen::V,agafar,chopit se
1053,halten::V,mantenir,držet
1054,drücken::V,prémer,stisknout
1055,drücken::V,estrènyer,stisknout
1056,schieben::V,empènyer,posouvat
1057,kratzen::V,raspar,škrábat
1058,lecken::V,llepar,lízat
1059,beißen::V,mossegar,kousat
1060,abreißen::V,arrencar,utrhat
1061,abreißen::V,arrencar,odtrhat
1062,abschneiden::V,tallar,uřezat
1063,abschneiden::V,tallar,ukrojit
1064,binden::V,lligar,přivázat
1065,stecken::V,ficar,strčit
1066,brechen::V,trencar,lomit
1067,klopfen::V,trucar,ťukat
1068,klopfen::V,trucar,klepat
1069,hauen::V,picar,bít
1070,hauen::V,colpejar,bít
1071,kleben::V,enganxar,lepit
1072,reiben::V,fregar,třít
1073,streichen::V,untar,mazat
1074,schleifen::V,afilar,brousit
1075,schleifen::V,esmolar,brousit
1076,schneiden::V,tallar,řezat
1077,schneiden::V,tallar,střihat
1078,rütteln::V,sacsejar,třást
1079,rütteln::V,sacsejar,otřást
1080,schütteln::V,agitar,třást
1081,schütteln::V,agitar,zatřást
1082,schütteln::V,sacsejar,třást
1083,schütteln::V,sacsejar,zatřást
1084,schwenken::V,agitar,mávat
1085,schütten::V,abocar,nasypat
1086,füllen::V,omplir,naplnit
1087,einwickeln::V,embolicar,zavinout
1088,tragen::V,dur,nést
1089,tragen::V,portar,nést
1090,schleppen::V,arrossegar,vléct
1091,ziehen::V,tirar,tahat
1092,ziehen::V,tirar,táhnout
1093,ziehen::V,estirar,tahat
1094,ziehen::V,estirar,táhnout
1095,aufbewahren::V,conservar,schovat
1096,werfen::V,llançar,házet
1097,fangen::V,agafar,chytat
1098,fangen::V,atrapar,chytat
1099,packen::V,engrapar,uchvátit
1100,verstecken::V,amagar,schovat
1101,teilen::V,dividir,rozdělit
1102,schicken::V,enviar,posílat
1103,bringen::V,portar,přinést
1104,hinzufügen::V,afegir,připojit
1105,bekommen::V,obtenir,dostat
1106,erhalten::V,rebre,uchovat
1107,nehmen::V,prendre,vzít
1108,wählen::V,triar,zvolit
1109,wählen::V,elegir,zvolit
1110,auswählen::V,escollir,vybrat
1111,auswählen::V,seleccionar,vybrat
1112,bewahren::V,conservar,uchránit
1113,behindern::V,impedir,překážet
1114,behindern::V,obstaculitzar,překážet
1115,verderben::V,espatllar,zkazit
1116,beschädigen::V,danyar,porušit
1117,beschädigen::V,danyar,poškodit
1118,beschädigen::V,destrossar,porušit
1119,beschädigen::V,destrossar,poškodit
1120,zerbrechen::V,trencar,rozlámat
1121,zerreißen::V,estripar,roztrhnout
1122,zerstören::V,destruir,zničit
1123,verbrennen::V,cremar,spálit
1124,geben::V,donar,dát
1125,reichen::V,passar,podat
1126,schenken::V,regalar,darovat
1127,versprechen::V,prometre,slíbit
1128,wünschen::V,desitjar,přát
1129,loben::V,elogiar,chválit
1130,küssen::V,fer un petó a,líbat
1131,wiegen::V,bressolar,chovat
1132,wiegen::V,bressolar,kolébat
1133,zudecken::V,tapar,přikrýt
1134,zudecken::V,tapar,přiklopit
1135,zudecken::V,cobrir,přikrýt
1136,zudecken::V,cobrir,přiklopit
1137,wecken::V,despertar,vzbudit
1138,zeigen::V,mostrar,ukázat
1139,zeigen::V,ensenyar,ukázat
1140,führen::V,guiar,vést
1141,führen::V,conduir,vést
1142,lehren::V,ensenyar,učit
1143,unterrichten::V,ensenyar,vyučovat
1144,aufziehen::V,criar,vychovat
1145,leiten::V,dirigir,vodit
1146,antreiben::V,impel·lir,nutit
1147,lassen::V,fer,dát
1148,einladen::V,invitar,pozvat
1149,einladen::V,convidar,pozvat
1150,vereinigen::V,unir,spojit
1151,besuchen::V,visitar,návštívit
1152,besuchen::V,anar a veure,návštívit
1153,treffen::V,trobar,potkat
1154,sich versammeln::V,reunir-se,shromáždit se
1155,spielen::V,jugar,hrát
1156,singen::V,cantār,zpívat
1157,tanzen::V,ballar,tančit
1158,sich trennen::V,separar-se,rozejít se
1159,verlassen::V,deixar,opustit
1160,verlassen::V,abandonar,opustit
1161,retten::V,salvar,zachránit
1162,bewachen::V,vigilar,hlídat
1163,schützen::V,protegir,chránit
1164,verteidigen::V,defensar,obhájit
1165,sich schlagen::V,barallar-se,bít se
1166,schießen::V,tirar,střílet
1167,schießen::V,disparar,střílet
1168,siegen::V,vèncer,zvítězit
1169,ärgern::V,enfadar,zlobit
1170,ärgern::V,enfadar,pohoršit
1171,schlagen::V,pegar,udeřit
1172,schlagen::V,pegar,praštit
1173,schlagen::V,colpejar,udeřit
1174,schlagen::V,colpejar,praštit
1175,treten::V,donar un cop de peu a,kopnout
1176,stechen::V,punxar,bodnout
1177,stechen::V,punxar,píchnout
1178,stechen::V,apunyalar,bodnout
1179,stechen::V,apunyalar,píchnout
1180,stoßen::V,empènyer,strčit
1181,stehlen::V,robar,ukrást
1182,stören::V,molestar,vyrušit
1183,belästigen::V,importunar,obtěžovat
1184,verbergen::V,amagar,skrýt
1185,verbergen::V,ocultar,skrýt
1186,täuschen::V,enganyar,klamat
1187,betrügen::V,estafar,podvést
1188,töten::V,matar,zabít
1189,wohnen::V,vīure,bydlit
1190,wohnen::V,habitar,bydlit
1191,arbeiten::V,treballar,pracovat
1192,sammeln::V,col·leccionar,sebrat
1193,pflücken::V,collir,česat
1194,jagen::V,caçar,uhonit
1195,fischen::V,pescar,chytat ryby
1196,fassen::V,atrapar,ulovit
1197,hüten::V,pasturar,pást
1198,treiben::V,arriar,hnát
1199,anbinden::V,lligar,přivázat
1200,füttern::V,donar menjar a,krmit
1201,melken::V,munyir,dojit
1202,hacken::V,picar,seknout
1203,hacken::V,tallar,seknout
1204,gießen::V,regar,zalít
1205,reifen::V,madurar,uzrát
1206,zubereiten::V,preparar,připravit
1207,kochen::V,coure,vařit
1208,backen::V,coure al forn,péct
1209,braten::V,rostir,smažit
1210,umrühren::V,remenar,zamíchat
1211,stricken::V,tricotar,plést
1212,stricken::V,fer punt de mitja,plést
1213,nähen::V,cosir,šít
1214,färben::V,tenyir,nabarvit
1215,reinigen::V,netejar,očistit
1216,waschen::V,rentār,mýt
1217,abwischen::V,eixugar,utřít
1218,spülen::V,esbandir,spláchnout
1219,fegen::V,escombrar,zamést
1220,kehren::V,escombrar,mést
1221,baden::V,banyar-se,koupat se
1222,sich waschen::V,rentār-se,mýt se
1223,ausziehen::V,treure's,svléct
1224,anziehen::V,posar-se,obléct
1225,sich anziehen::V,vestir-se,oblékat se
1226,kämmen::V,pentinar,učesat
1227,schmücken::V,adornar,ozdobit
1228,sagen::V,dir,říct
1229,sprechen::V,parlar,mluvit
1230,reden::V,parlar,hovořit
1231,sich unterhalten::V,conversar,povídat se
1232,fragen::V,preguntar,zeptat se
1233,bitten::V,demanar,prosit
1234,erzählen::V,contar,povídat
1235,erzählen::V,explicar,povídat
1236,mitteilen::V,comunicar,sdělit
1237,mitteilen::V,comunicar,oznámit
1238,nennen::V,nomenar,nazvat
1239,rufen::V,cridar,volat
1240,rufen::V,cridar,zavolat
1241,prahlen::V,lloar-se,chlubit se
1242,prahlen::V,jactar-se,chlubit se
1243,übersetzen::V,traduir,přeložit
1244,denken::V,pensar,myslit
1245,glauben::V,creure,věřit
1246,bemerken::V,notar,zpozorovat
1247,erkennen::V,reconèixer,poznat
1248,begreifen::V,comprendre,pochopit
1249,verstehen::V,entendre,porozumět
1250,lernen::V,aprendre,učit se
1251,wissen::V,saber,vědět
1252,sich erinnern an::V,recordar,vzpomínat si na
1253,vergessen::V,oblidar,zapomínat
1254,messen::V,mesurar,měřit
1255,zählen::V,comptar,spočítat
1256,rechnen::V,calcular,počítat
1257,lesen::V,llegir,číst
1258,malen::V,pintar,malovat
1259,zeichnen::V,dibuixar,rýsovat
1260,schreiben::V,escrīure,psát
1261,besitzen::V,posseir,mít
1262,besitzen::V,posseir,vlastnit
1263,kaufen::V,comprar,koupit
1264,verkaufen::V,vendre,prodat
1265,bezahlen::V,pagar,zaplatit
1266,zahlen::V,pagar per,platit
1267,beherrschen::V,dominar,ovládat
1268,ertragen::V,aguantar,snést
