,Concept_ID,fr,ga
843,sanft::A,doux,séimh
844,hungrig::A,affamé,ocrach
845,krank::A,malade,tinn
846,krank::A,malade,breoite
847,nackt::A,nu,nocht
848,traurig::A,triste,brónach
849,lebendig::A,vivant,beo
850,gut::A,bon,maith
851,schlecht::A,mauvais,dona
852,schlecht::A,mauvais,droch-
853,richtig::A,juste,ceart
854,richtig::A,correct,ceart
855,schlimm::A,grave,gránna
856,schlimm::A,grave,tubaisteach
857,schlimm::A,mauvais,gránna
858,schlimm::A,mauvais,tubaisteach
859,wahr::A,vrai,fíor
860,wahr::A,véritable,fíor
861,alt::A,vieux,sean
862,neu::A,neuf,úr
863,neu::A,neuf,nua
864,neu::A,nouveau,úr
865,neu::A,nouveau,nua
866,ehemalig::A,ancien,iar-
867,ehemalig::A,ancien,sean-
868,alt[Lebewesen]::A,âgé,sean
869,alt[Lebewesen]::A,âgé,aosta
870,alt[Lebewesen]::A,vieux,sean
871,alt[Lebewesen]::A,vieux,aosta
872,jung::A,jeune,óg
873,arm::A,pauvre,bocht
874,reich::A,riche,saibhir
875,reich::A,riche,rachmasach
876,bekannt::A,connu,atá eolas air
877,berühmt::A,fameux,cailiúil
878,berühmt::A,fameux,clúiteach
879,berühmt::A,célèbre,cailiúil
880,berühmt::A,célèbre,clúiteach
881,fremd::A,étranger,coimhthíoch
882,verschieden::A,différent,éagsúil
883,verschieden::A,différent,difriúil
884,nah::A,lié,gar
885,nah::A,lié,deas
886,nah::A,proche,gar
887,nah::A,proche,deas
888,fern::A,éloigné,i bhfad uainn
889,fern::A,éloigné,i bhfad i gcéin
890,fern::A,lointain,i bhfad uainn
891,fern::A,lointain,i bhfad i gcéin
892,linker::A,gauche,clé
893,rechter::A,droit,deas
894,anderer::A,autre,eile
895,erster::A,premier,céad
896,zweiter::A,second,dóú
897,zweiter::A,second,dara
898,zweiter::A,deuxième,dóú
899,zweiter::A,deuxième,dara
900,dritter::A,troisième,tríú
901,dritter::A,troisième,treas
902,letzter::A,dernier,déanach
903,letzter::A,dernier,deireanach
904,allein::ADV,seul,i d'aonar
905,auf einmal::ADV,à la fois,ag an am céanna
906,zusammen::ADV,ensemble,le chéile
907,zusammen::ADV,ensemble,in eineacht
908,lange::ADV,longtemps,fada
909,plötzlich::ADV,tout à coup,go tobann
910,plötzlich::ADV,tout à coup,i dtobainne
911,sofort::ADV,immédiatement,ar an toirt
912,sofort::ADV,immédiatement,ar an bpointe
913,später::ADV,plus tard,níos déanaí
914,jetzt::ADV,maintenant,anois
915,heute::ADV,aujourd'hui,inniu
916,morgen::ADV,demain,amárach
917,bald::ADV,bientôt,go luath
918,bald::ADV,bientôt,gan mhoill
919,dann::ADV,puis,ansin
920,dann::ADV,ensuite,ansin
921,gestern::ADV,hier,inné
922,einst::ADV,jadis,tráth
923,einst::ADV,jadis,uair amháin
924,einst::ADV,autrefois,tráth
925,einst::ADV,autrefois,uair amháin
926,damals::ADV,alors,ag an am
927,damals::ADV,alors,an t-am sin
928,damals::ADV,à l'époque,ag an am
929,damals::ADV,à l'époque,an t-am sin
930,danach::ADV,après,ina dhiaidh sin
931,danach::ADV,ensuite,ina dhiaidh sin
932,vorher::ADV,auparavant,cheana
933,vorher::ADV,auparavant,roimhe sin
934,zuerst::ADV,d'abord,ar dtús
935,zuerst::ADV,premièrement,ar dtús
936,einmal::ADV,une fois,uair amháin
937,manchmal::ADV,parfois,uaireanta
938,manchmal::ADV,quelquefois,uaireanta
939,oft::ADV,souvent,minic
940,immer::ADV,toujours,i gcónaí
941,niemals::ADV,ne ... jamais,riamh
942,hier::ADV,ici,anseo
943,hierhin::ADV,par ici,anseo
944,von hier::ADV,d'ici,an áit seo
945,dort::ADV,là,ann
946,dort::ADV,là,ansin
947,dort::ADV,là-bas,ann
948,dort::ADV,là-bas,ansin
949,dorthin::ADV,y,ann
950,dorthin::ADV,y,ansin
951,dorthin::ADV,par là,ann
952,dorthin::ADV,par là,ansin
953,geradeaus::ADV,tout droit,ar aghaidh
954,vorwärts::ADV,en avant,
955,rückwärts::ADV,en arrière,siar
956,zurück::ADV,de retour,ar ais
957,unten::ADV,en bas,thíos
958,unten::ADV,au-dessous,thíos
959,hinab::ADV,en bas,síos
960,hinab::ADV,vers le bas,síos
961,oben::ADV,dessus,thuas
962,oben::ADV,en haut,thuas
963,hinauf::ADV,en haut,suas
964,hinauf::ADV,vers le haut,suas
965,überall::ADV,partout,i ngach áit
966,überall::ADV,partout,ar fud na háite
967,nicht::ADV,ne ... pas,ní
968,nicht::ADV,ne ... pas,cha
969,ein wenig::ADV,un peu,beagán
970,kaum::ADV,à peine,ar éigean
971,sehr::ADV,très,an-
972,so::ADV,si,chomh
973,so::ADV,si,mar sin
974,so::ADV,ainsi,chomh
975,so::ADV,ainsi,mar sin
976,noch::ADV,encore,fós
977,noch::ADV,encore,go fóill
978,nur::ADV,seulement,amháin
979,nur::ADV,seulement,níl ach
980,nur::ADV,ne ... que,amháin
981,nur::ADV,ne ... que,níl ach
982,schon::ADV,déjà,cheana
983,schon::ADV,déjà,cheana féin
984,wieder::ADV,de nouveau,arís
985,wieder::ADV,de nouveau,athuair
986,vergebens::ADV,en vain,amú
987,vergebens::ADV,en vain,in aisce
988,vor::PRP,devant,ar thosach
989,hinter::PRP,derrière,laistiar de
990,hinter::PRP,derrière,taobh thiar de
991,unter::PRP,sous,faoi
992,unter::PRP,au-dessous de,faoi
993,durch::PRP,par,trí
994,durch::PRP,à travers,trí
995,neben::PRP,à côté de,taobh le
996,neben::PRP,à côté de,in aice le
997,zwischen::PRP,entre,idir
998,wegen::PRP,à cause de,de bharr
999,wegen::PRP,à cause de,mar gheall ar
1000,dies::PRN,ceci,seo
1001,das::PRN,ce,sin
1002,das::PRN,cela,sin
1003,alles::PRN,tout,gach rud
1004,ich::PRN,je,mé
1005,ich::PRN,je,mise
1006,ich::PRN,moi,mé
1007,ich::PRN,moi,mise
1008,du::PRN,tu,tú
1009,du::PRN,tu,tusa
1010,du::PRN,toi,tú
1011,du::PRN,toi,tusa
1012,er::PRN,il,sé
1013,er::PRN,il,seisean
1014,er::PRN,lui,sé
1015,er::PRN,lui,seisean
1016,wir::PRN,nous,sinn
1017,ihr::PRN,vous,sibh
1018,ihr::PRN,vous,sibhse
1019,sie::PRN,ils,siad
1020,sie::PRN,ils,siadsan
1021,sie::PRN,elles,siad
1022,sie::PRN,elles,siadsan
1023,was::FPRN,que,cad
1024,was::FPRN,que,céard
1025,was::FPRN,quoi,cad
1026,was::FPRN,quoi,céard
1027,wer::FPRN,qui,cé
1028,wo::FADV,où,cá
1029,wo::FADV,où,cén áit
1030,wohin::FADV,où,cá
1031,wohin::FADV,où,cén áit
1032,wie::FADV,comment,conas
1033,wie::FADV,comment,cén chaoi
1034,warum::FADV,pourquoi,cén fáth
1035,warum::FADV,pourquoi,cad chuige
1036,wieviel::FNUM,combien,cá mhéad
1037,eins::NUM,un,aon
1038,zwei::NUM,deux,dhá
1039,drei::NUM,trois,trí
1040,vier::NUM,quatre,ceathair
1041,fünf::NUM,cinq,cúig
1042,sechs::NUM,six,sé
1043,sieben::NUM,sept,seacht
1044,acht::NUM,huit,ocht
1045,neun::NUM,neuf,naoi
1046,zehn::NUM,dix,deich
1047,elf::NUM,onze,aon déag
1048,zwölf::NUM,douze,dó dhéag
1049,zwanzig::NUM,vingt,fiche
1050,dreißig::NUM,trente,tríocha
1051,vierzig::NUM,quarante,daichead
1052,vierzig::NUM,quarante,ceathracha
1053,fünfzig::NUM,cinquante,caoga
1054,sechzig::NUM,soixante,seasca
1055,siebzig::NUM,soixante-dix,seachtó
1056,achtzig::NUM,quatre-vingt,ochtó
1057,neunzig::NUM,quatre-vingt-dix,nócha
1058,hundert::NUM,cent,céad
1059,tausend::NUM,mille,míle
1060,und::CNJ,et,agus
1061,oder::CNJ,ou,nó
1062,stehen::V,être debout,seas
1063,sitzen::V,être assis,suigh
1064,liegen::V,être couché,luigh
1065,hängen::V,pendre,tá crochta
1066,werden::V,devenir,éirigh
1067,passieren::V,se passer,tarlaigh
1068,beginnen::V,commencer,tosaigh
1069,enden::V,finir,críochnaigh
1070,enden::V,se terminer,críochnaigh
1071,wechseln::V,changer,athraigh
1072,wechseln::V,alterner,athraigh
1073,aufgehen[Sonne]::V,se lever,éirigh
1074,untergehen[Sonne]::V,se coucher,fuin
1075,untergehen[Sonne]::V,se coucher,téigh faoi
1076,scheinen[Sonne]::V,briller,taitin
1077,scheinen[Sonne]::V,briller,soilsigh
1078,donnern::V,tonner,tá toirneach ann
1079,wehen::V,souffler,séid
1080,strömen::V,affluer,sil
1081,fließen::V,couler,rith
1082,fließen::V,couler,snigh
1083,sich drehen::V,tourner,cas
1084,sich drehen::V,tourner,imrothlaigh
1085,schwanken::V,osciller,luasc
1086,schwanken::V,chanceler,luasc
1087,schwingen::V,vibrer,luasc
1088,schwingen::V,osciller,luasc
1089,fallen::V,tomber,tit
1090,brennen::V,brûler,dóigh
1091,brennen::V,flamber,dóigh
1092,rauchen::V,fumer,plúch toite
1093,regnen::V,pleuvoir,báistigh
1094,regnen::V,pleuvoir,tá ag cur báistí
1095,gefrieren::V,geler,sioc
1096,gefrieren::V,geler,reoigh
1097,tauen::V,dégeler,leáigh
1098,tauen::V,dégeler,coscair
1099,schmelzen::V,fondre,leáigh
1100,trocknen::V,sécher,triomaigh
1101,sieden::V,bouillir,fiuch
1102,sieden::V,bouillir,beirigh
1103,faulen::V,pourrir,lobh
1104,faulen::V,pourrir,dreoigh
1105,faulen::V,se putréfier,lobh
1106,faulen::V,se putréfier,dreoigh
1107,verfaulen::V,pourrir,lobh
1108,verfaulen::V,pourrir,feoigh
1109,reißen::V,rompre,bris
1110,reißen::V,se déchirer,bris
1111,versinken::V,s'enfoncer,téigh síos
1112,vergehen::V,passer,téigh thart
1113,erscheinen::V,apparaître,tar
1114,verschwinden::V,disparaître,imigh
1115,sinken::V,descendre,tit
1116,sinken::V,descendre,ísligh
1117,sinken::V,s'abaisser,tit
1118,sinken::V,s'abaisser,ísligh
1119,abnehmen::V,diminuer,maolaigh
1120,abnehmen::V,diminuer,laghdaigh
1121,zunehmen::V,augmenter,méadaigh
1122,steigen::V,monter,éirigh
1123,wachsen::V,croître,fás
1124,glänzen::V,briller,lonraigh
1125,funkeln::V,étinceler,drithligh
1126,lärmen::V,faire du bruit,tóg callán
1127,läuten::V,sonner,buail
1128,klingeln::V,sonner,buail
1129,klirren::V,cliqueter,cling
1130,brausen::V,mugir,búir
1131,rauschen::V,bruire,tá ag siosarnach
1132,klingen::V,sonner,tá glór ag
1133,bellen::V,aboyer,amhastraigh
1134,heulen::V,hurler,glam
1135,blasen::V,souffler,séid
1136,pfeifen::V,siffler,lig fead
1137,schreien::V,crier,béic
1138,schreien::V,crier,glaoigh
1139,stöhnen::V,gémir,lig cnead
1140,zittern::V,trembler,crith
1141,zittern::V,trembler,creathnaigh
1142,leben::V,vivre,mair
1143,geboren werden::V,naître,rugadh
1144,atmen::V,respirer,análaigh
1145,trinken::V,boire,ól
1146,essen::V,manger,ith
1147,schlucken::V,avaler,slog
1148,müde werden::V,se lasser,tuirsigh
1149,müde werden::V,se fatiguer,tuirsigh
1150,einschlafen::V,s'endormir,tit ina chodladh
1151,schlafen::V,dormir,codail
1152,aufwachen::V,se réveiller,múscail
1153,aufstehen::V,se lever,éirigh
1154,sich erholen::V,se reposer,lig scíth
1155,sich erholen::V,se détendre,lig scíth
1156,krank werden::V,tomber malade,éirigh tinn
1157,krank sein::V,être malade,tá tinn
1158,schmerzen::V,faire mal,tá pian i
1159,husten::V,tousser,déan casacht
1160,genesen::V,guérir,téarnaigh
1161,genesen::V,se remettre,téarnaigh
1162,sterben::V,mourir,éag
1163,sterben::V,mourir,faigh bás
1164,umkommen::V,périr,caill
1165,sich bewegen::V,bouger,bog
1166,sich bewegen::V,bouger,gluais
1167,sich rühren::V,broncher,corraigh
1168,sich erheben::V,se lever,seas suas
1169,sich setzen::V,s'asseoir,suigh
1170,hinfallen::V,tomber,tit
1171,laufen::V,marcher,siúil
1172,laufen::V,aller à pied,siúil
1173,schreiten::V,marcher,siúil
1174,spazierengehen::V,se promener,téigh ag spaisteoireacht
1175,eilen::V,courir,deifrigh
1176,eilen::V,courir,brostaigh
1177,sich beeilen::V,se hâter,deifrigh
1178,sich beeilen::V,se hâter,déan deifir
1179,sich beeilen::V,se dépêcher,deifrigh
1180,sich beeilen::V,se dépêcher,déan deifir
1181,sausen::V,filer,luathaigh
1182,rennen::V,courir,rith
1183,springen::V,sauter,léim
1184,klettern::V,grimper,dreap
1185,schaukeln::V,se balancer,téigh ar an maide corrach
1186,kriechen::V,ramper,snámh
1187,schwimmen::V,nager,snámh
1188,tauchen::V,plonger,tum
1189,rudern::V,ramer,iomair
1190,rudern::V,ramer,rámhaigh
1191,fahren::V,aller,tiomáin
1192,fahren::V,rouler,tiomáin
1193,fliegen::V,voler,eitil
1194,gehen::V,aller,téigh
1195,weggehen::V,s'en aller,imigh
1196,abfahren::V,partir,imigh
1197,anhalten::V,s'arrêter,stad
1198,hineingehen::V,entrer,téigh isteach
1199,eintreten::V,entrer,téigh isteach
1200,kommen::V,venir,tar
1201,ankommen::V,arriver,tar
1202,zurückkommen::V,revenir,fill
1203,bleiben::V,rester,fan
1204,bleiben::V,demeurer,fan
1205,warten::V,attendre,fan
1206,erwarten::V,attendre,tá ag súil le
1207,erwarten::V,attendre,tá ag dréim le
1208,suchen::V,chercher,lorg
1209,finden::V,trouver,faigh
1210,finden::V,trouver,aimsigh
1211,versuchen::V,essayer,triail
1212,vorbereiten::V,préparer,réitigh
1213,lieben::V,aimer,gráigh
1214,mögen::V,aimer,taitin le
1215,mögen::V,aimer,is maith le
1216,mögen::V,vouloir,taitin le
1217,mögen::V,vouloir,is maith le
1218,lachen::V,rire,gáir
1219,rühren::V,toucher,téigh i bhfeidhm ar
1220,rühren::V,attendrir,téigh i bhfeidhm ar
1221,weinen::V,pleurer,goil
1222,weinen::V,pleurer,caoin
1223,schimpfen::V,gronder,tá ag clamhsán
1224,sich ärgern::V,se fâcher,tá corraithe
1225,sich fürchten::V,avoir peur,tá eagla ar
1226,fürchten::V,craindre,tá eagla ar
1227,fürchten::V,avoir peur de,tá eagla ar
1228,fliehen::V,fuir,teith
1229,flüchten::V,s'enfuir,éalaigh
1230,sehen::V,voir,feic
1231,anschauen::V,regarder,dearc
1232,anschauen::V,regarder,féach ar
1233,ansehen::V,regarder,breathnaigh
1234,hören::V,entendre,cluin
1235,zuhören::V,écouter,éist
1236,probieren::V,goûter,bliais
1237,riechen::V,sentir,bolaigh
1238,fühlen::V,sentir,braith
1239,fühlen::V,sentir,mothaigh
1240,scheinen::V,sembler,tá an chuma ar
1241,scheinen::V,paraître,tá an chuma ar
1242,zu sehen sein::V,se voir,tá le feiceáil
1243,zu sehen sein::V,être visible,tá le feiceáil
1244,vernehmen::V,entendre,clois
1245,vernehmen::V,percevoir,clois
1246,frieren::V,avoir froid,tá fuar
1247,tun::V,faire,déan
1248,können::V,savoir,féad
1249,können::V,savoir,is féidir le
1250,können::V,pouvoir,féad
1251,können::V,pouvoir,is féidir le
1252,wollen::V,vouloir,tá ag iarraidh
1253,anfangen::V,commencer,tosaigh
1254,anfangen::V,commencer,cuir tús le
1255,beenden::V,finir,críochnaigh
1256,beenden::V,finir,cuir deireadh le
1257,beenden::V,terminer,críochnaigh
1258,beenden::V,terminer,cuir deireadh le
1259,aufhören::V,cesser,stad
1260,aufhören::V,arrêter,stad
1261,gelingen::V,réussir,éirigh le
1262,geraten::V,réussir,tá deireadh ar
1263,öffnen::V,ouvrir,oscail
1264,schließen::V,fermer,dún
1265,schließen::V,fermer,iaigh
1266,stellen::V,poser,cuir
1267,stellen::V,mettre,cuir
1268,setzen::V,placer,cuir
1269,setzen::V,placer,socraigh
1270,legen::V,placer,cuir
1271,berühren::V,toucher,teagmhaigh le
1272,verbinden::V,lier,ceangail
1273,bedecken::V,couvrir,clúdaigh
1274,bedecken::V,couvrir,cumhdaigh
1275,aufhängen::V,accrocher,croch
1276,anzünden::V,allumer,las
1277,anzünden::V,allumer,adhain
1278,aufheben::V,ramasser,tóg
1279,aufheben::V,ramasser,ardaigh
1280,zurücklassen::V,laisser,fág
1281,verlieren::V,perdre,caill
1282,fallen lassen::V,lâcher,lig uait
1283,fallen lassen::V,lâcher,caith uait
1284,fallen lassen::V,laisser tomber,lig uait
1285,fallen lassen::V,laisser tomber,caith uait
1286,machen::V,faire,déan
1287,machen::V,faire,réitigh
1288,herstellen::V,produire,táirg
1289,herstellen::V,fabriquer,táirg
1290,bauen::V,bâtir,tóg
1291,bauen::V,construire,tóg
1292,reparieren::V,réparer,deisigh
1293,verbessern::V,améliorer,feabhsaigh
1294,ändern::V,changer,athraigh
1295,ändern::V,modifier,athraigh
1296,graben::V,creuser,tochail
1297,beugen::V,plier,crom
1298,beugen::V,ployer,crom
1299,biegen::V,courber,lúb
1300,drehen::V,tordre,cas
1301,drehen::V,tourner,cas
1302,wenden::V,retourner,tiontaigh
1303,umdrehen::V,tourner,iompaigh
1304,umdrehen::V,tourner,tiontaigh
1305,heben::V,soulever,ardaigh
1306,hochheben::V,lever,tóg
1307,ergreifen::V,saisir,beir ar
1308,ergreifen::V,prendre,beir ar
1309,halten::V,tenir,coimeád
1310,halten::V,tenir,coinnigh
1311,drücken::V,presser,brúigh
1312,schieben::V,pousser,brúigh
1313,kratzen::V,gratter,scríob
1314,kratzen::V,égratigner,scríob
1315,lecken::V,lécher,ligh
1316,lecken::V,lécher,leadhb
1317,beißen::V,mordre,bain greim as
1318,abreißen::V,arracher,stróic
1319,abreißen::V,arracher,tarraing
1320,abschneiden::V,couper,scoith
1321,binden::V,lier,ceangail
1322,binden::V,attacher,ceangail
1323,stecken::V,enfoncer,sáigh
1324,brechen::V,rompre,bris
1325,klopfen::V,frapper,cnag
1326,hauen::V,frapper,buail
1327,kleben::V,coller,gliúáil
1328,reiben::V,frotter,cuimil
1329,streichen::V,empâter,leath
1330,schleifen::V,affiler,líomh
1331,schleifen::V,aiguiser,líomh
1332,schneiden::V,couper,gearr
1333,schneiden::V,trancher,gearr
1334,rütteln::V,cahoter,croith
1335,schütteln::V,secouer,croith
1336,schwenken::V,agiter,luasc
1337,schütten::V,verser,doirt
1338,füllen::V,remplir,líon
1339,einwickeln::V,envelopper,cuach
1340,einwickeln::V,envelopper,clúdaigh
1341,tragen::V,porter,iompair
1342,schleppen::V,traîner,tarraing
1343,ziehen::V,tirer,tarraing
1344,aufbewahren::V,garder,coinnigh
1345,aufbewahren::V,conserver,coinnigh
1346,werfen::V,jeter,caith
1347,werfen::V,lancer,caith
1348,fangen::V,attraper,ceap
1349,packen::V,agripper,beir ar
1350,verstecken::V,cacher,folaigh
1351,verstecken::V,cacher,cuir i bhfolach
1352,teilen::V,diviser,roinn
1353,schicken::V,envoyer,seol
1354,bringen::V,apporter,beir
1355,bringen::V,apporter,tabhair
1356,hinzufügen::V,ajouter,cuir le
1357,bekommen::V,obtenir,faigh
1358,erhalten::V,recevoir,faigh
1359,nehmen::V,prendre,tóg
1360,nehmen::V,prendre,glac
1361,wählen::V,choisir,pioc
1362,wählen::V,choisir,roghnaigh
1363,auswählen::V,choisir,roghnaigh
1364,auswählen::V,sélectionner,roghnaigh
1365,bewahren::V,préserver,caomhnaigh
1366,behindern::V,gêner,cuir bac ar
1367,verderben::V,gâter,mill
1368,verderben::V,corrompre,mill
1369,beschädigen::V,endommager,loit
1370,beschädigen::V,endommager,déan damáiste do
1371,zerbrechen::V,casser,bris
1372,zerreißen::V,déchirer,stiall
1373,zerstören::V,détruire,mill
1374,zerstören::V,détruire,scrios
1375,verbrennen::V,brûler,las
1376,verbrennen::V,brûler,dóigh
1377,geben::V,donner,tabhair
1378,reichen::V,tendre,sín
1379,reichen::V,tendre,cuir
1380,schenken::V,offrir,bronn
1381,schenken::V,offrir,tabhair
1382,versprechen::V,promettre,geall
1383,wünschen::V,souhaiter,guigh
1384,loben::V,louer,mol
1385,küssen::V,embrasser,póg
1386,wiegen::V,bercer,bog
1387,wiegen::V,bercer,luasc
1388,zudecken::V,couvrir,clúdaigh
1389,wecken::V,éveiller,dúisigh
1390,wecken::V,réveiller,dúisigh
1391,zeigen::V,montrer,taispeáin
1392,zeigen::V,faire voir,taispeáin
1393,führen::V,guider,treoraigh
1394,lehren::V,apprendre,múin
1395,lehren::V,apprendre,teagasc
1396,unterrichten::V,instruire,múin
1397,unterrichten::V,instruire,teagasc
1398,aufziehen::V,élever,tóg
1399,leiten::V,diriger,tá i gceannas ar
1400,leiten::V,conduire,tá i gceannas ar
1401,antreiben::V,pousser,gríosaigh
1402,lassen::V,faire,cuir ag
1403,einladen::V,inviter,cuir cuireadh ar
1404,vereinigen::V,unir,aontaigh
1405,vereinigen::V,réunir,aontaigh
1406,besuchen::V,visiter,tabhair cuairt ar
1407,besuchen::V,aller voir,tabhair cuairt ar
1408,treffen::V,rencontrer,cas ar
1409,treffen::V,rencontrer,buail le
1410,sich versammeln::V,s'assembler,bailigh
1411,sich versammeln::V,s'assembler,cruinnigh
1412,spielen::V,jouer,imir
1413,spielen::V,jouer,tá ag spraoi
1414,singen::V,chanter,can
1415,tanzen::V,danser,rinc
1416,tanzen::V,danser,damhsaigh
1417,sich trennen::V,se séparer,scar
1418,verlassen::V,quitter,fág
1419,retten::V,sauver,tarrtháil
1420,bewachen::V,garder,cosain
1421,bewachen::V,garder,gardáil
1422,schützen::V,protéger,cosain
1423,verteidigen::V,défendre,cosain
1424,sich schlagen::V,se taper,tá ag bruíon
1425,schießen::V,tirer,caith
1426,schießen::V,tirer,scaoil
1427,siegen::V,vaincre,bain
1428,siegen::V,vaincre,buaigh
1429,ärgern::V,agacer,cuir isteach ar
1430,schlagen::V,battre,buail
1431,schlagen::V,frapper,buail
1432,treten::V,botter,ciceáil
1433,treten::V,donner un coup de pied à,ciceáil
1434,stechen::V,piquer,sáigh
1435,stoßen::V,heurter,brúigh
1436,stoßen::V,heurter,soncáil
1437,stehlen::V,voler,goid
1438,stören::V,gêner,cuir isteach ar
1439,stören::V,déranger,cuir isteach ar
1440,belästigen::V,molester,cuir as do
1441,belästigen::V,importuner,cuir as do
1442,verbergen::V,cacher,ceil
1443,verbergen::V,dissimuler,ceil
1444,täuschen::V,abuser,cuir dallamullóg ar
1445,täuschen::V,tromper,cuir dallamullóg ar
1446,betrügen::V,duper,déan calaois ar
1447,betrügen::V,frauder,déan calaois ar
1448,töten::V,tuer,maraigh
1449,wohnen::V,habiter,cuir faoi
1450,wohnen::V,habiter,tá ina chónaí
1451,wohnen::V,demeurer,cuir faoi
1452,wohnen::V,demeurer,tá ina chónaí
1453,arbeiten::V,travailler,oibrigh
1454,sammeln::V,collectionner,bailigh
1455,sammeln::V,collectionner,cruinnigh
1456,pflücken::V,cueillir,pioc
1457,jagen::V,chasser,seilg
1458,fischen::V,pêcher,iasc
1459,fassen::V,capturer,beir ar
1460,hüten::V,garder,aoirigh
1461,treiben::V,mener,seol
1462,treiben::V,mener,tiomáin
1463,anbinden::V,attacher,ceangail
1464,füttern::V,faire manger,cothaigh
1465,füttern::V,faire manger,beathaigh
1466,melken::V,traire,bligh
1467,melken::V,traire,crúigh
1468,hacken::V,fendre,gearr
1469,gießen::V,arroser,uiscigh
1470,reifen::V,mûrir,aibigh
1471,zubereiten::V,préparer,cócaráil
1472,kochen::V,cuire,bruith
1473,kochen::V,cuire,beirigh
1474,backen::V,cuire,bácáil
1475,braten::V,rôtir,róst
1476,braten::V,rôtir,frioch
1477,umrühren::V,remuer,measc
1478,stricken::V,tricoter,cniotáil
1479,nähen::V,coudre,fuaigh
1480,färben::V,teindre,dathaigh
1481,reinigen::V,nettoyer,glan
1482,waschen::V,laver,nigh
1483,abwischen::V,essuyer,glan
1484,spülen::V,rincer,sruthlaigh
1485,fegen::V,balayer,scuab
1486,kehren::V,balayer,scuab
1487,baden::V,se baigner,folc
1488,sich waschen::V,se laver,nigh é féin
1489,ausziehen::V,ôter,bain de
1490,ausziehen::V,enlever,bain de
1491,anziehen::V,mettre,cuir ar
1492,sich anziehen::V,s'habiller,gléas é féin
1493,kämmen::V,peigner,cíor
1494,schmücken::V,orner,maisigh
1495,schmücken::V,décorer,maisigh
1496,sagen::V,dire,abair
1497,sprechen::V,parler,labhair
1498,reden::V,parler,caintigh
1499,sich unterhalten::V,bavarder,caintigh
1500,sich unterhalten::V,bavarder,tá ag comhrá
1501,sich unterhalten::V,s'entretenir,caintigh
1502,sich unterhalten::V,s'entretenir,tá ag comhrá
1503,fragen::V,demander,fiafraigh
1504,fragen::V,demander,cuir ceist
1505,bitten::V,prier,iarr
1506,erzählen::V,raconter,inis
1507,erzählen::V,raconter,eachtraigh
1508,mitteilen::V,communiquer,aithris
1509,mitteilen::V,communiquer,cuir in iúl
1510,nennen::V,nommer,ainmnigh
1511,nennen::V,appeler,ainmnigh
1512,rufen::V,appeler,glaoigh
1513,prahlen::V,se vanter,maígh
1514,übersetzen::V,traduire,aistrigh
1515,denken::V,penser,síl
1516,denken::V,penser,ceap
1517,glauben::V,croire,creid
1518,bemerken::V,remarquer,tabhair faoi deara
1519,bemerken::V,apercevoir,tabhair faoi deara
1520,erkennen::V,reconnaître,aithin
1521,begreifen::V,concevoir,tuig
1522,verstehen::V,entendre,tuig
1523,verstehen::V,comprendre,tuig
1524,lernen::V,apprendre,foghlaim
1525,wissen::V,savoir,tá a fhios ag
1526,sich erinnern an::V,se souvenir de,cuimhnigh ar
1527,sich erinnern an::V,se souvenir de,is cuimhne ar
1528,vergessen::V,oublier,dearmad
1529,messen::V,mesurer,tomhais
1530,zählen::V,compter,cuntais
1531,rechnen::V,calculer,ríomh
1532,rechnen::V,calculer,áirigh
1533,lesen::V,lire,léigh
1534,malen::V,peindre,péinteáil
1535,zeichnen::V,dessiner,línigh
1536,zeichnen::V,dessiner,tarraing
1537,schreiben::V,écrire,scríobh
1538,besitzen::V,posséder,is le
1539,kaufen::V,acheter,ceannaigh
1540,verkaufen::V,vendre,díol
1541,bezahlen::V,payer,íoc as
1542,zahlen::V,payer,íoc
1543,beherrschen::V,dominer,rialaigh
1544,beherrschen::V,maîtriser,rialaigh
1545,ertragen::V,tolérer,seas
1546,ertragen::V,tolérer,fulaing
1547,ertragen::V,tolérer,foighnigh
1548,ertragen::V,supporter,seas
1549,ertragen::V,supporter,fulaing
1550,ertragen::V,supporter,foighnigh
