,Concept_ID,tr,it
830,geizig::A,cimri,avaro
831,klug::A,zekî,intelligente
832,klug::A,akıllı,intelligente
833,geschickt::A,becerikli,àbile
834,lieb::A,sevimli,caro
835,lustig::A,neşeli,gaio
836,lustig::A,neşeli,allegro
837,sanft::A,nazik,dolce
838,hungrig::A,aç,affamato
839,krank::A,hasta,malato
840,krank::A,hasta,infermo
841,krank::A,rahatsız,malato
842,krank::A,rahatsız,infermo
843,nackt::A,çıplak,nudo
844,traurig::A,kederli,triste
845,traurig::A,üzüntülü,triste
846,lebendig::A,canlı,vivo
847,gut::A,iyi,buono
848,schlecht::A,kötü,cattivo
849,richtig::A,doğru,giusto
850,schlimm::A,kötü,grave
851,wahr::A,doğru,vero
852,wahr::A,gerçek,vero
853,alt::A,eski,vecchio
854,neu::A,yeni,nuovo
855,ehemalig::A,önceki,vecchio
856,ehemalig::A,önceki,d'una_volta
857,alt[Lebewesen]::A,yaşlı,anziano
858,jung::A,genç,giovane
859,arm::A,fakir,pòvero
860,reich::A,zengin,ricco
861,bekannt::A,bilinen,noto
862,bekannt::A,bilinen,conosciuto
863,berühmt::A,ünlü,famoso
864,berühmt::A,ünlü,cèlebre
865,berühmt::A,meşhur,famoso
866,berühmt::A,meşhur,cèlebre
867,fremd::A,yabancı,estràneo
868,fremd::A,yabancı,straniero
869,verschieden::A,ayrı,diverso
870,verschieden::A,ayrı,differente
871,verschieden::A,farklı,diverso
872,verschieden::A,farklı,differente
873,nah::A,yakın,vicino
874,nah::A,yakın,propinquo
875,nah::A,bitişik,vicino
876,nah::A,bitişik,propinquo
877,fern::A,uzak,lontano
878,linker::A,sol,sinistro
879,rechter::A,sağ,destro
880,anderer::A,diğer,altro
881,erster::A,ilk,primo
882,erster::A,birinci,primo
883,zweiter::A,ikinci,secondo
884,dritter::A,üçüncü,terzo
885,letzter::A,son,ùltimo
886,letzter::A,sonuncu,ùltimo
887,allein::ADV,yalnız,solo
888,allein::ADV,yalnız,da solo
889,allein::ADV,tek başına,solo
890,allein::ADV,tek başına,da solo
891,auf einmal::ADV,birden,insieme
892,zusammen::ADV,beraber,insieme
893,zusammen::ADV,birlikte,insieme
894,lange::ADV,çok,a lungo
895,lange::ADV,uzun,a lungo
896,plötzlich::ADV,ansızın,all'improvviso
897,plötzlich::ADV,birdenbire,all'improvviso
898,sofort::ADV,hemen,sùbito
899,sofort::ADV,hemen,all'istante
900,sofort::ADV,derhal,sùbito
901,sofort::ADV,derhal,all'istante
902,später::ADV,daha sonra,più tardi
903,jetzt::ADV,şimdi,ora
904,jetzt::ADV,şimdi,adesso
905,heute::ADV,bugün,oggi
906,morgen::ADV,yarın,domani
907,bald::ADV,yakında,presto
908,bald::ADV,yakında,tra poco
909,dann::ADV,sonra,allora
910,gestern::ADV,dün,ieri
911,einst::ADV,eskiden,prima
912,einst::ADV,eskiden,un tempo
913,damals::ADV,o zamanlar,allora
914,danach::ADV,sonradan,poi
915,danach::ADV,sonradan,dopo
916,danach::ADV,ondan sonra,poi
917,danach::ADV,ondan sonra,dopo
918,vorher::ADV,önce,prima
919,vorher::ADV,önceden,prima
920,zuerst::ADV,ilk önce,prima
921,zuerst::ADV,ilk önce,dapprima
922,einmal::ADV,bir defa,una volta
923,manchmal::ADV,bazan,talvolta
924,manchmal::ADV,bazan,qualche volta
925,oft::ADV,sık sık,spesso
926,oft::ADV,çok defa,spesso
927,immer::ADV,daima,sempre
928,immer::ADV,her zaman,sempre
929,niemals::ADV,asla değil,non mai
930,niemals::ADV,hiçbir zaman,non mai
931,hier::ADV,burada,qua
932,hierhin::ADV,buraya,qua
933,von hier::ADV,buradan,ne
934,von hier::ADV,buradan,da qui
935,dort::ADV,orada,lì
936,dort::ADV,şurada,lì
937,dorthin::ADV,oraya,là
938,dorthin::ADV,şuraya,là
939,geradeaus::ADV,doğru,diritto
940,vorwärts::ADV,ileri,avanti
941,rückwärts::ADV,geri,all'indietro
942,zurück::ADV,geriye,di indietro
943,unten::ADV,aşağıda,giù
944,unten::ADV,aşağıda,sotto
945,hinab::ADV,aşağıya,giù
946,hinab::ADV,aşağıya,in giù
947,oben::ADV,yukarıda,su
948,oben::ADV,yukarıda,sopra
949,hinauf::ADV,yukarı,in sù
950,hinauf::ADV,yukarı,in alto
951,hinauf::ADV,yukarıya,in sù
952,hinauf::ADV,yukarıya,in alto
953,überall::ADV,her yerde,dappertutto
954,nicht::ADV,-mi-,non
955,nicht::ADV,değil,non
956,ein wenig::ADV,biraz,un po'
957,ein wenig::ADV,biraz,un poco
958,kaum::ADV,dar,a appena
959,kaum::ADV,hemen hemen değil,a appena
960,sehr::ADV,pek,molto
961,sehr::ADV,gayet,molto
962,so::ADV,öyle,così
963,so::ADV,öyle,tanto
964,so::ADV,böyle,così
965,so::ADV,böyle,tanto
966,noch::ADV,hâlâ,ancora
967,noch::ADV,henüz,ancora
968,nur::ADV,ancak,solo
969,nur::ADV,ancak,soltanto
970,nur::ADV,yalnız,solo
971,nur::ADV,yalnız,soltanto
972,schon::ADV,çoktan,già
973,wieder::ADV,tekrar,di nuovo
974,wieder::ADV,yeniden,di nuovo
975,vergebens::ADV,boşuna,invano
976,vor::PRP,önünde,davanti a
977,hinter::PRP,arkasında,dietro
978,unter::PRP,altında,sotto
979,durch::PRP,sayesinde,per
980,durch::PRP,sayesinde,attraverso
981,durch::PRP,ortasından,per
982,durch::PRP,ortasından,attraverso
983,neben::PRP,yanında,a accanto a
984,zwischen::PRP,arasında,fra
985,wegen::PRP,dolayı,a causa di
986,dies::PRN,bu,ciò
987,dies::PRN,bu,questo
988,das::PRN,o,ciò
989,das::PRN,o,quello
990,das::PRN,şu,ciò
991,das::PRN,şu,quello
992,alles::PRN,hepsi,tutto
993,alles::PRN,her şey,tutto
994,ich::PRN,ben,ìo
995,du::PRN,sen,tu
996,er::PRN,o,lui
997,er::PRN,o,egli
998,wir::PRN,biz,noi
999,ihr::PRN,siz,voi
1000,sie::PRN,onlar,loro
1001,was::FPRN,ne,che
1002,was::FPRN,ne,che cosa
1003,wer::FPRN,kim,chi
1004,wo::FADV,nerede,dove
1005,wohin::FADV,nereye,dove
1006,wie::FADV,nasıl,come
1007,warum::FADV,neden,perche
1008,wieviel::FNUM,kaç,quanto
1009,wieviel::FNUM,ne kadar,quanto
1010,eins::NUM,bir,uno
1011,zwei::NUM,iki,due
1012,drei::NUM,üç,tre
1013,vier::NUM,dört,quattro
1014,fünf::NUM,beş,cinque
1015,sechs::NUM,altı,sei
1016,sieben::NUM,yedi,sette
1017,acht::NUM,sekiz,otto
1018,neun::NUM,dokuz,nove
1019,zehn::NUM,on,dieci
1020,elf::NUM,on bir,ùndici
1021,zwölf::NUM,on iki,dodici
1022,zwanzig::NUM,yirmi,venti
1023,dreißig::NUM,otuz,trenta
1024,vierzig::NUM,kırk,quaranta
1025,fünfzig::NUM,elli,cinquanta
1026,sechzig::NUM,altmış,sessanta
1027,siebzig::NUM,yetmiş,settanta
1028,achtzig::NUM,seksen,ottanta
1029,neunzig::NUM,doksan,novanta
1030,hundert::NUM,yüz,cento
1031,tausend::NUM,bin,mille
1032,und::CNJ,ve,e
1033,und::CNJ,ile,e
1034,oder::CNJ,ya,o
1035,oder::CNJ,yahut,o
1036,stehen::V,durmak,stare in piedi
1037,sitzen::V,oturmak,sedere
1038,sitzen::V,oturmak,stare seduto
1039,liegen::V,yatmak,giacere
1040,hängen::V,asılı olmak,pèndere
1041,hängen::V,asılı olmak,èssere appeso
1042,werden::V,olmak,farsi
1043,werden::V,olmak,diventare
1044,werden::V,olunmak,farsi
1045,werden::V,olunmak,diventare
1046,passieren::V,olmak,succèdere
1047,beginnen::V,başlamak,cominciare
1048,enden::V,bitmek,finire
1049,enden::V,bitmek,terminare
1050,enden::V,sona ermek,finire
1051,enden::V,sona ermek,terminare
1052,wechseln::V,değişmek,variare
1053,wechseln::V,değişmek,cambiare
1054,aufgehen[Sonne]::V,doğmak,sòrgere
1055,aufgehen[Sonne]::V,doğmak,spuntare
1056,untergehen[Sonne]::V,batmak,tramontare
1057,scheinen[Sonne]::V,parlamak,splèndere
1058,donnern::V,gök gürlemek,tonare
1059,wehen::V,esmek,soffiare
1060,strömen::V,akmak,fluire
1061,fließen::V,akmak,fluire
1062,fließen::V,akmak,scorrere
1063,sich drehen::V,dönmek,girarsi
1064,schwanken::V,sallanmak,oscillare
1065,schwanken::V,sallanmak,barcollare
1066,schwingen::V,titremek,vibrare
1067,schwingen::V,titremek,oscillare
1068,fallen::V,düşmek,cadere
1069,brennen::V,yanmak,àrdere
1070,brennen::V,yanmak,bruciare
1071,rauchen::V,tütmek,fumare
1072,regnen::V,yağmak,piòvere
1073,gefrieren::V,donmak,gelarsi
1074,gefrieren::V,donmak,congelarsi
1075,tauen::V,erimek,sciògliersi
1076,schmelzen::V,erimek,fòndere
1077,schmelzen::V,erimek,sciògliersi
1078,trocknen::V,kurumak,asciugarsi
1079,sieden::V,kaynamak,bollire
1080,faulen::V,çürümek,marcire
1081,verfaulen::V,çürümek,imputridire
1082,reißen::V,yırtılmak,strapparsi
1083,versinken::V,batmak,affondare
1084,vergehen::V,geçmek,passare
1085,erscheinen::V,görünmek,apparire
1086,erscheinen::V,görünmek,comparire
1087,verschwinden::V,kaybolmak,sparire
1088,verschwinden::V,kaybolmak,scomparire
1089,sinken::V,inmek,calare
1090,sinken::V,inmek,scendere
1091,abnehmen::V,azalmak,diminuire
1092,zunehmen::V,artmak,aumentare
1093,zunehmen::V,çoğalmak,aumentare
1094,steigen::V,artmak,salire
1095,steigen::V,artmak,montare
1096,steigen::V,yükselmek,salire
1097,steigen::V,yükselmek,montare
1098,wachsen::V,büyümek,crescere
1099,wachsen::V,gelişmek,crescere
1100,glänzen::V,parlamak,splèndere
1101,funkeln::V,parıldamak,brillare
1102,funkeln::V,parıldamak,scintillare
1103,lärmen::V,gürültü yapmak,strepitare
1104,lärmen::V,gürültü yapmak,fare chiasso
1105,läuten::V,çalmak,suonare
1106,klingeln::V,zil çalmak,suonare
1107,klirren::V,şakırdamak,tintinnare
1108,klirren::V,zangırdamak,tintinnare
1109,brausen::V,köpürmek,rombare
1110,brausen::V,köpürmek,rumoreggiare
1111,brausen::V,kükremek,rombare
1112,brausen::V,kükremek,rumoreggiare
1113,rauschen::V,fışırdamak,frusciare
1114,klingen::V,tınlamak,suonare
1115,bellen::V,havlamak,latrare
1116,bellen::V,havlamak,abbaiare
1117,heulen::V,ulumak,urlare
1118,heulen::V,ulumak,ululare
1119,blasen::V,üflemek,soffiare
1120,pfeifen::V,düdük çalmak,fischiare
1121,schreien::V,bağırmak,gridare
1122,schreien::V,haykırmak,gridare
1123,stöhnen::V,inlemek,gèmere
1124,zittern::V,titremek,tremare
1125,leben::V,yaşamak,vìvere
1126,leben::V,hayatta olmak,vìvere
1127,geboren werden::V,doğmak,nàscere
1128,atmen::V,solunmak,respirare
1129,atmen::V,nefes almak,respirare
1130,trinken::V,içmek,bere
1131,essen::V,yemek,mangiare
1132,schlucken::V,yutmak,inghiottire
1133,müde werden::V,yorulmak,stancarsi
1134,einschlafen::V,uykuya dalmak,addormentarsi
1135,schlafen::V,uyumak,dormire
1136,aufwachen::V,uyanmak,svegliarsi
1137,aufstehen::V,kalkmak,levarsi
1138,aufstehen::V,yataktan kalkmak,levarsi
1139,sich erholen::V,dinlenmek,riposarsi
1140,krank werden::V,hastalanmak,ammalarsi
1141,krank sein::V,hasta olmak,èssere malato
1142,schmerzen::V,ağrımak,dolere
1143,husten::V,öksürmek,tossire
1144,genesen::V,şifa bulmak,guarire
1145,sterben::V,ölmek,morire
1146,sterben::V,vefat etmek,morire
1147,umkommen::V,ölmek,perire
1148,sich bewegen::V,hareket etmek,agitarsi
1149,sich rühren::V,kımıldanmak,muòversi
1150,sich erheben::V,kalkmak,alzarsi
1151,sich erheben::V,ayağa kalkmak,alzarsi
1152,sich setzen::V,oturmak,sedersi
1153,hinfallen::V,yere düşmek,cadere
1154,laufen::V,yürümek,camminare
1155,laufen::V,yürümek,andare a piedi
1156,schreiten::V,yürümek,andare
1157,schreiten::V,yürümek,procedere
1158,schreiten::V,adım atmak,andare
1159,schreiten::V,adım atmak,procedere
1160,spazierengehen::V,gezmek,passeggiare
1161,spazierengehen::V,gezmek,andare a passeggio
1162,spazierengehen::V,dolaşmak,passeggiare
1163,spazierengehen::V,dolaşmak,andare a passeggio
1164,eilen::V,seğirtmek,andare in fretta
1165,sich beeilen::V,acele etmek,affrettarsi
1166,sausen::V,hızla gitmek,volare
1167,sausen::V,hızla gitmek,correre
1168,rennen::V,koşmak,correre
1169,springen::V,atlamak,saltare
1170,springen::V,sıçramak,saltare
1171,klettern::V,tırmanmak,arrampicarsi
1172,schaukeln::V,sallanmak,fare l'altalena
1173,kriechen::V,sürünmek,strisciare
1174,schwimmen::V,yüzmek,nuotare
1175,tauchen::V,dalmak,tuffarsi
1176,tauchen::V,dalmak,immèrgersi
1177,rudern::V,kürek çekmek,remare
1178,fahren::V,gitmek,andare
1179,fahren::V,gitmek,viaggiare
1180,fliegen::V,uçmak,volare
1181,gehen::V,gitmek,andare
1182,weggehen::V,gitmek,andàrsene
1183,weggehen::V,gitmek,andare via
1184,abfahren::V,kalkmak,partire
1185,anhalten::V,durmak,fermarsi
1186,hineingehen::V,içeri girmek,entrare
1187,eintreten::V,girmek,entrare
1188,kommen::V,gelmek,venire
1189,ankommen::V,varmak,arrivare
1190,zurückkommen::V,dönmek,ritornare
1191,bleiben::V,kalmak,restare
1192,bleiben::V,kalmak,rimanere
1193,warten::V,beklemek,aspettare
1194,erwarten::V,beklemek,attèndere
1195,suchen::V,aramak,cercare
1196,finden::V,bulmak,trovare
1197,versuchen::V,denemek,tentare
1198,vorbereiten::V,hazırlamak,preparare
1199,lieben::V,sevmek,amare
1200,mögen::V,beğenmek,piacere a
1201,mögen::V,beğenmek,volere bene a
1202,lachen::V,gülmek,rìdere
1203,rühren::V,dokunmak,commuòvere
1204,rühren::V,duygulandırmak,commuòvere
1205,weinen::V,ağlamak,piàngere
1206,schimpfen::V,küfretmek,imprecare
1207,sich ärgern::V,kızmak,stizzirsi
1208,sich ärgern::V,kızmak,arrabbiarsi
1209,sich fürchten::V,korkmak,avere paura
1210,fürchten::V,korkmak,temere
1211,fliehen::V,kaçmak,fuggire
1212,flüchten::V,kaçmak,sfuggire
1213,sehen::V,görmek,vedere
1214,anschauen::V,seyretmek,guardare
1215,ansehen::V,bakmak,guardare
1216,hören::V,duymak,udire
1217,hören::V,duymak,sentire
1218,hören::V,işitmek,udire
1219,hören::V,işitmek,sentire
1220,zuhören::V,dinlemek,ascoltare
1221,probieren::V,denemek,degustare
1222,probieren::V,denemek,assaggiare
1223,probieren::V,tadına bakmak,degustare
1224,probieren::V,tadına bakmak,assaggiare
1225,riechen::V,kokusunu almak,sentire
1226,fühlen::V,duymak,sentire
1227,fühlen::V,hissetmek,sentire
1228,scheinen::V,görünmek,parere
1229,scheinen::V,görünmek,sembrare
1230,zu sehen sein::V,görünmek,vedersi
1231,vernehmen::V,haber almak,sentire
1232,vernehmen::V,haber almak,percepire
1233,frieren::V,üşümek,aver freddo
1234,tun::V,etmek,fare
1235,tun::V,yapmak,fare
1236,können::V,bilmek,sapere
1237,wollen::V,istemek,volere
1238,anfangen::V,başlamak,iniziare
1239,anfangen::V,başlamak,cominciare
1240,beenden::V,bitirmek,finire
1241,beenden::V,bitirmek,terminare
1242,aufhören::V,bitmek,finire
1243,aufhören::V,bitmek,cessare
1244,gelingen::V,başarmak,riuscire
1245,geraten::V,düşmek,stare
1246,öffnen::V,açmak,aprire
1247,schließen::V,kapamak,chiùdere
1248,stellen::V,koymak,porre
1249,stellen::V,koymak,mettere
1250,setzen::V,koymak,porre
1251,setzen::V,koymak,mettere
1252,setzen::V,oturtmak,porre
1253,setzen::V,oturtmak,mettere
1254,legen::V,koymak,posare
1255,legen::V,koymak,mettere
1256,legen::V,yatırmak,posare
1257,legen::V,yatırmak,mettere
1258,berühren::V,dokunmak,toccare
1259,verbinden::V,bağlamak,unire
1260,verbinden::V,bağlamak,congiùngere
1261,verbinden::V,birleştirmek,unire
1262,verbinden::V,birleştirmek,congiùngere
1263,bedecken::V,örtmek,coprire
1264,bedecken::V,örtmek,ricoprire
1265,bedecken::V,kaplamak,coprire
1266,bedecken::V,kaplamak,ricoprire
1267,aufhängen::V,asmak,attaccare
1268,anzünden::V,yakmak,accèndere
1269,anzünden::V,yakmak,incendiare
1270,anzünden::V,ateşlemek,accèndere
1271,anzünden::V,ateşlemek,incendiare
1272,aufheben::V,kaldırmak,raccògliere
1273,zurücklassen::V,geride bırakmak,lasciare
1274,zurücklassen::V,geride bırakmak,lasciare indietro
1275,verlieren::V,yitirmek,pèrdere
1276,verlieren::V,kaybetmek,pèrdere
1277,fallen lassen::V,düşürmek,lasciare cadere
1278,machen::V,yapmak,fare
1279,herstellen::V,yapmak,produrre
1280,herstellen::V,yapmak,fabbricare
1281,herstellen::V,imal etmek,produrre
1282,herstellen::V,imal etmek,fabbricare
1283,bauen::V,kurmak,costruire
1284,bauen::V,inşa etmek,costruire
1285,reparieren::V,onarmak,riparare
1286,reparieren::V,tamir etmek,riparare
1287,verbessern::V,düzeltmek,migliorare
1288,ändern::V,değiştirmek,mutare
1289,ändern::V,değiştirmek,cambiare
1290,graben::V,kazmak,scavare
1291,beugen::V,eğmek,chinare
1292,beugen::V,eğmek,flettere
1293,biegen::V,bükmek,tòrcere
1294,drehen::V,çevirmek,girare
1295,drehen::V,döndürmek,girare
1296,wenden::V,çevirmek,girare
1297,wenden::V,çevirmek,voltare
1298,umdrehen::V,çevirmek,rivoltare
1299,heben::V,kaldırmak,levare
1300,hochheben::V,yukarı kaldırmak,levare
1301,hochheben::V,yukarı kaldırmak,sollevare
1302,ergreifen::V,tutmak,afferrare
1303,ergreifen::V,yakalamak,afferrare
1304,halten::V,tutmak,tenere
1305,drücken::V,sıkmak,premere
1306,schieben::V,itmek,spìngere
1307,schieben::V,sürmek,spìngere
1308,kratzen::V,kaşımak,grattare
1309,kratzen::V,kaşımak,graffiare
1310,lecken::V,yalamak,leccare
1311,beißen::V,ısırmak,mòrdere
1312,abreißen::V,koparmak,staccarsi
1313,abreißen::V,koparmak,strapparsi
1314,abschneiden::V,keserek ayırmak,tagliare
1315,binden::V,bağlamak,legare
1316,binden::V,bağlamak,bendare
1317,stecken::V,sokmak,ficcare
1318,brechen::V,kırmak,rompere
1319,klopfen::V,çalmak,bàttere
1320,hauen::V,vurmak,picchiare
1321,kleben::V,yapıştırmak,incollare
1322,reiben::V,ovmak,fregare
1323,reiben::V,sürtmek,fregare
1324,streichen::V,sürmek,spalmare
1325,schleifen::V,bilemek,arrotare
1326,schneiden::V,kesmek,tagliare
1327,rütteln::V,sallamak,scuòtere
1328,schütteln::V,sarsmak,agitare
1329,schütteln::V,sarsmak,scuòtere
1330,schütteln::V,çalkamak,agitare
1331,schütteln::V,çalkamak,scuòtere
1332,schwenken::V,sallamak,agitare
1333,schwenken::V,sallamak,sventolare
1334,schütten::V,dökmek,versare
1335,schütten::V,akıtmak,versare
1336,füllen::V,doldurmak,riempire
1337,einwickeln::V,sarmak,involtare
1338,tragen::V,taşımak,portare
1339,schleppen::V,sürüklemek,trainare
1340,schleppen::V,sürüklemek,trascinare
1341,ziehen::V,çekmek,tirare
1342,aufbewahren::V,saklamak,custodire
1343,aufbewahren::V,saklamak,conservare
1344,werfen::V,atmak,gettare
1345,werfen::V,atmak,lanciare
1346,fangen::V,tutmak,prèndere
1347,fangen::V,tutmak,acchiappare
1348,fangen::V,yakalamak,prèndere
1349,fangen::V,yakalamak,acchiappare
1350,packen::V,tutmak,pigliare
1351,packen::V,tutmak,afferrare
1352,packen::V,yakalamak,pigliare
1353,packen::V,yakalamak,afferrare
1354,verstecken::V,saklamak,nascondere
1355,teilen::V,bölmek,divìdere
1356,teilen::V,ayırmak,divìdere
1357,schicken::V,yollamak,inviare
1358,schicken::V,göndermek,inviare
1359,bringen::V,getirmek,portare
1360,bringen::V,getirmek,apportare
1361,hinzufügen::V,katmak,aggiùngere
1362,hinzufügen::V,eklemek,aggiùngere
1363,bekommen::V,almak,ricevere
1364,bekommen::V,eline geçmek,ricevere
1365,erhalten::V,almak,ricevere
1366,nehmen::V,almak,prèndere
1367,wählen::V,seçmek,elèggere
1368,wählen::V,seçmek,scegliere
1369,auswählen::V,seçmek,scegliere
1370,auswählen::V,ayırmak,scegliere
1371,bewahren::V,korumak,conservare
1372,behindern::V,engellemek,impedire
1373,verderben::V,bozmak,guastare
1374,beschädigen::V,zedelemek,danneggiare
1375,beschädigen::V,ziyan vermek,danneggiare
1376,zerbrechen::V,kırmak,rompere
1377,zerbrechen::V,kırmak,spezzare
1378,zerreißen::V,yırtmak,stracciare
1379,zerstören::V,yıkmak,distrùggere
1380,zerstören::V,tahrip etmek,distrùggere
1381,verbrennen::V,yakmak,bruciare
1382,geben::V,vermek,dare
1383,reichen::V,uzatmak,pòrgere
1384,schenken::V,hediye etmek,regalare
1385,versprechen::V,vaat etmek,promettere
1386,wünschen::V,kutlamak,augurare
1387,loben::V,övmek,lodare
1388,küssen::V,öpmek,baciare
1389,wiegen::V,sallamak,cullare
1390,wiegen::V,sallamak,dondolare
1391,zudecken::V,örtmek,coprire
1392,wecken::V,uyandırmak,svegliare
1393,zeigen::V,göstermek,indicare
1394,führen::V,gezdirmek,guidare
1395,führen::V,gezdirmek,condurre
1396,führen::V,yol göstermek,guidare
1397,führen::V,yol göstermek,condurre
1398,lehren::V,okutmak,insegnare
1399,lehren::V,öğretmek,insegnare
1400,unterrichten::V,öğretmek,istruire
1401,unterrichten::V,öğretmek,insegnare
1402,aufziehen::V,yetiştirmek,allevare
1403,leiten::V,yönetmek,avviare
1404,leiten::V,yönetmek,dirìgere
1405,leiten::V,idare etmek,avviare
1406,leiten::V,idare etmek,dirìgere
1407,antreiben::V,teşvik etmek,incitare
1408,lassen::V,-tırmak,fare
1409,einladen::V,davet etmek,invitare
1410,vereinigen::V,birleştirmek,unire
1411,besuchen::V,uğramak,visitare
1412,besuchen::V,uğramak,far vìsita a
1413,besuchen::V,ziyaret etmek,visitare
1414,besuchen::V,ziyaret etmek,far vìsita a
1415,besuchen::V,görmeye gitmek,visitare
1416,besuchen::V,görmeye gitmek,far vìsita a
1417,treffen::V,rastlamak,incontrare
1418,treffen::V,isabet etmek,incontrare
1419,sich versammeln::V,toplanmak,rinunirsi
1420,spielen::V,oynamak,giocare
1421,singen::V,söylemek,cantare
1422,singen::V,şarkı söylemek,cantare
1423,tanzen::V,oynamak,danzare
1424,tanzen::V,dans etmek,danzare
1425,sich trennen::V,ayrılmak,separarsi
1426,verlassen::V,bırakmak,lasciare
1427,verlassen::V,bırakmak,abbandonare
1428,verlassen::V,terk etmek,lasciare
1429,verlassen::V,terk etmek,abbandonare
1430,retten::V,kurtarmak,salvare
1431,bewachen::V,gözetmek,custodire
1432,schützen::V,korumak,protèggere
1433,verteidigen::V,savunmak,difèndere
1434,sich schlagen::V,dövüşmek,bàttersi
1435,schießen::V,ateş etmek,sparare
1436,siegen::V,yenmek,vìncere
1437,ärgern::V,kızdırmak,stizzire
1438,schlagen::V,dövmek,bàttere
1439,treten::V,tepmek,calciare
1440,stechen::V,sokmak,pùngere
1441,stechen::V,batırmak,pùngere
1442,stoßen::V,itmek,urtare
1443,stoßen::V,itmek,spìngere
1444,stehlen::V,çalmak,rubare
1445,stören::V,bozmak,disturbare
1446,stören::V,etkilemek,disturbare
1447,belästigen::V,rahatsız etmek,molestare
1448,belästigen::V,rahatsız etmek,importunare
1449,verbergen::V,saklamak,celare
1450,verbergen::V,saklamak,nascondere
1451,täuschen::V,aldatmak,ingannare
1452,betrügen::V,aldatmak,frodare
1453,betrügen::V,aldatmak,truffare
1454,betrügen::V,dolandırmak,frodare
1455,betrügen::V,dolandırmak,truffare
1456,töten::V,öldürmek,uccìdere
1457,wohnen::V,oturmak,abitare
1458,arbeiten::V,çalışmak,lavorare
1459,sammeln::V,toplamak,raccògliere
1460,sammeln::V,toplamak,collezionare
1461,pflücken::V,koparmak,cògliere
1462,jagen::V,avlanmak,cacciare
1463,fischen::V,balık tutmak,pescare
1464,fassen::V,tutmak,catturare
1465,fassen::V,tutmak,acchiappare
1466,fassen::V,yakalamak,catturare
1467,fassen::V,yakalamak,acchiappare
1468,hüten::V,otlatmak,pascolare
1469,treiben::V,gütmek,spìngere
1470,anbinden::V,bağlamak,legare
1471,anbinden::V,bağlamak,attaccare
1472,füttern::V,beslemek,dar da mangiare a
1473,melken::V,sağmak,mùngere
1474,hacken::V,yarmak,tritare
1475,hacken::V,yarmak,spaccare
1476,gießen::V,sulamak,annaffiare
1477,reifen::V,olgunlaşmak,maturare
1478,zubereiten::V,hazırlamak,preparare
1479,kochen::V,pişirmek,cuòcere
1480,kochen::V,kaynatmak,cuòcere
1481,backen::V,pişirmek,cuòcere
1482,backen::V,pişirmek,cuòcere al forno
1483,backen::V,fırında pişirmek,cuòcere
1484,backen::V,fırında pişirmek,cuòcere al forno
1485,braten::V,kızartmak,frìggere
1486,braten::V,kızartmak,arrostire
1487,umrühren::V,karıştırmak,mescolare
1488,stricken::V,örmek,llavorare a maglia
1489,nähen::V,dikmek,cucire
1490,färben::V,boyamak,tìngere
1491,reinigen::V,temizlemek,pulire
1492,reinigen::V,temizlemek,nettare
1493,waschen::V,yıkamak,lavare
1494,abwischen::V,silmek,asciugare
1495,spülen::V,çalkamak,lavare
1496,spülen::V,çalkamak,sciacquare
1497,fegen::V,süpürmek,spazzare
1498,kehren::V,süpürmek,spazzare
1499,baden::V,yıkanmak,bagnarsi
1500,baden::V,yıkanmak,fare il bagno
1501,baden::V,banyo yapmak,bagnarsi
1502,baden::V,banyo yapmak,fare il bagno
1503,sich waschen::V,yıkanmak,lavarsi
1504,ausziehen::V,çıkarmak,tògliersi
1505,anziehen::V,giymek,mettersi
1506,anziehen::V,giymek,indossare
1507,sich anziehen::V,giyinmek,vestirsi
1508,kämmen::V,taramak,pettinare
1509,schmücken::V,süslemek,ornare
1510,schmücken::V,süslemek,decorare
1511,sagen::V,demek,dire
1512,sagen::V,söylemek,dire
1513,sprechen::V,konuşmak,parlare
1514,reden::V,konuşmak,parlare
1515,sich unterhalten::V,sohbet etmek,conversare
1516,fragen::V,sormak,chièdere
1517,fragen::V,sormak,domandare
1518,bitten::V,dilemek,pregare
1519,bitten::V,rica etmek,pregare
1520,erzählen::V,bahsetmek,narrare
1521,erzählen::V,bahsetmek,raccontare
1522,erzählen::V,hikâye etmek,narrare
1523,erzählen::V,hikâye etmek,raccontare
1524,mitteilen::V,bildirmek,comunicare
1525,nennen::V,adlandırmak,nominare
1526,rufen::V,çağırmak,chiamare
1527,prahlen::V,övünmek,vantarsi
1528,übersetzen::V,çevirmek,tradurre
1529,übersetzen::V,tercüme etmek,tradurre
1530,denken::V,düşünmek,pensare
1531,glauben::V,inanmak,credere
1532,glauben::V,zannetmek,credere
1533,bemerken::V,farkına varmak,notare
1534,bemerken::V,farkına varmak,osservare
1535,erkennen::V,tanımak,riconoscere
1536,begreifen::V,anlamak,capire
1537,begreifen::V,anlamak,comprèndere
1538,begreifen::V,kavramak,capire
1539,begreifen::V,kavramak,comprèndere
1540,verstehen::V,duymak,intèndere
1541,verstehen::V,duymak,comprèndere
1542,verstehen::V,anlamak,intèndere
1543,verstehen::V,anlamak,comprèndere
1544,lernen::V,öğrenmek,imparare
1545,lernen::V,öğrenmek,apprèndere
1546,wissen::V,bilmek,sapere
1547,sich erinnern an::V,hatırlamak,ricordare
1548,sich erinnern an::V,hatırlamak,ricordarsi di
1549,vergessen::V,unutmak,dimenticare
1550,messen::V,ölçmek,misurare
