,Concept_ID,se,he
1776,Ruhe::N,юэв,שלוה
1777,Ruhe::N,вуэӈӈмушш,שלוה
1778,Leute::N,aalmoge,אנשים
1779,Leute::N,ulmutja,אנשים
1780,Leute::N,álbmot,אנשים
1781,Leute::N,viehâ,אנשים
1782,Leute::N,aalmi,אנשים
1783,Leute::N,о̄ллмэ,אנשים
1784,Volk::N,aalmoge,עם
1785,Volk::N,álmmuk,עם
1786,Volk::N,fuolkke,עם
1787,Volk::N,álbmot,עם
1788,Volk::N,aalmug,עם
1789,Volk::N,aalmi,עם
1790,Volk::N,нарэдт,עם
1791,Arbeit::N,barkoe,עבודה
1792,Arbeit::N,barggo,עבודה
1793,Arbeit::N,rahtjam,עבודה
1794,Arbeit::N,bargu,עבודה
1795,Arbeit::N,pargo,עבודה
1796,Arbeit::N,tyej̣i,עבודה
1797,Arbeit::N,likk,עבודה
1798,Arbeit::N,tue´jj,עבודה
1799,Arbeit::N,лыххк,עבודה
1800,Gast::N,guessie,אורח
1801,Gast::N,guosse,אורח
1802,Gast::N,guossi,אורח
1803,Gast::N,kyes'si,אורח
1804,Gast::N,kue´s's,אורח
1805,Gast::N,кӯссь,אורח
1806,Geschenk::N,daevere,מתנה
1807,Geschenk::N,sjielege,מתנה
1808,Geschenk::N,vadda,מתנה
1809,Geschenk::N,vattáldahka,מתנה
1810,Geschenk::N,skeaŋka,מתנה
1811,Geschenk::N,adaldâh,מתנה
1812,Geschenk::N,sǩiâŋkk,מתנה
1813,Geschenk::N,тӯмаш,מתנה
1814,Spiel::N,spïele,משחק
1815,Spiel::N,stååkedimmie,משחק
1816,Spiel::N,spella,משחק
1817,Spiel::N,stoagos,משחק
1818,Spiel::N,speallu,משחק
1819,Spiel::N,leikkâ,משחק
1820,Spiel::N,siõrr,משחק
1821,Spiel::N,сӣрр,משחק
1822,Gesellschaft::N,sïelte,חברה
1823,Gesellschaft::N,rádnastallam,חברה
1824,Gesellschaft::N,searvi,חברה
1825,Gesellschaft::N,servi,חברה
1826,Gesellschaft::N,seä´brr,חברה
1827,Gesellschaft::N,се̄ббр,חברה
1828,Hilfe::N,viehkie,עזרה
1829,Hilfe::N,viehkke,עזרה
1830,Hilfe::N,veahkki,עזרה
1831,Hilfe::N,iše,עזרה
1832,Hilfe::N,veä´ǩ'ǩ,עזרה
1833,Hilfe::N,ве̄ххьк,עזרה
1834,Freund::N,voelpe,חבר
1835,Freund::N,voelpe,ידיד
1836,Freund::N,ráddna,חבר
1837,Freund::N,ráddna,ידיד
1838,Freund::N,venak,חבר
1839,Freund::N,venak,ידיד
1840,Freund::N,ustit,חבר
1841,Freund::N,ustit,ידיד
1842,Freund::N,verdde,חבר
1843,Freund::N,verdde,ידיד
1844,Freund::N,veerdi,חבר
1845,Freund::N,veerdi,ידיד
1846,Freund::N,na´zvan,חבר
1847,Freund::N,na´zvan,ידיד
1848,Freund::N,ка̄ннҌц,חבר
1849,Freund::N,ка̄ннҌц,ידיד
1850,Kamerad::N,guejmie,רע
1851,Kamerad::N,ráddna,רע
1852,Kamerad::N,guojmme,רע
1853,Kamerad::N,guoibmi,רע
1854,Kamerad::N,kyei'mi,רע
1855,Kamerad::N,taaurõš,רע
1856,Kamerad::N,то̄а̄врэшш,רע
1857,Angelegenheit::N,aate,ענין
1858,Angelegenheit::N,saake,ענין
1859,Angelegenheit::N,ássje,ענין
1860,Angelegenheit::N,ášši,ענין
1861,Angelegenheit::N,äšši,ענין
1862,Angelegenheit::N,ä´šš,ענין
1863,Angelegenheit::N,тӯйй,ענין
1864,Anzahl::N,taale,מספר
1865,Anzahl::N,låhkoe,מספר
1866,Anzahl::N,låhko,מספר
1867,Anzahl::N,mierre,מספר
1868,Anzahl::N,mearri,מספר
1869,Anzahl::N,lohkomearra,מספר
1870,Anzahl::N,meeṛi,מספר
1871,Anzahl::N,mie´rr,מספר
1872,Anzahl::N,чӣссел,מספר
1873,Art::N,aarhte,סוג
1874,Art::N,sládja,סוג
1875,Art::N,tjærdda,סוג
1876,Art::N,čearda,סוג
1877,Art::N,šlaaj̣â,סוג
1878,Art::N,nää´ll,סוג
1879,Art::N,на̄лль,סוג
1880,Stück::N,bæhta,חתיכה
1881,Stück::N,biehkie,חתיכה
1882,Stück::N,biehkke,חתיכה
1883,Stück::N,bihttá,חתיכה
1884,Stück::N,pittá,חתיכה
1885,Stück::N,káppálâh,חתיכה
1886,Stück::N,ku´sǩǩ,חתיכה
1887,Stück::N,кусськ,חתיכה
1888,Teil::N,stuhtje,פרק
1889,Teil::N,oasse,פרק
1890,Teil::N,bielle,פרק
1891,Teil::N,guovllo,פרק
1892,Teil::N,oassi,פרק
1893,Teil::N,bihttá,פרק
1894,Teil::N,uási,פרק
1895,Teil::N,vuâ´ss,פרק
1896,Teil::N,pie´ǩ'ǩ,פרק
1897,Teil::N,кусськ,פרק
1898,Hälfte::N,lehkie,חצי
1899,Hälfte::N,lahkke,חצי
1900,Hälfte::N,bealli,חצי
1901,Hälfte::N,peeḷi,חצי
1902,Hälfte::N,lâ´ǩǩ,חצי
1903,Hälfte::N,pie´ll,חצי
1904,Hälfte::N,пе̄лль,חצי
1905,Kreis::N,rïngke,מעגל
1906,Kreis::N,gievlle,מעגל
1907,Kreis::N,gierdu,מעגל
1908,Kreis::N,riggee,מעגל
1909,Kreis::N,kruugg,מעגל
1910,Kreis::N,круг,מעגל
1911,Kreuz::N,kroesse,צלב
1912,Kreuz::N,ruossa,צלב
1913,Kreuz::N,rista,צלב
1914,Kreuz::N,ristâ,צלב
1915,Kreuz::N,ristt,צלב
1916,Kreuz::N,рысст,צלב
1917,Linie::N,sïeve,קו
1918,Linie::N,linnja,קו
1919,Linie::N,linjá,קו
1920,Linie::N,linnjá,קו
1921,Linie::N,njuálgus,קו
1922,Linie::N,certldõk,קו
1923,Linie::N,це̄кесь,קו
1924,Strich::N,sïeve,קו קצר
1925,Strich::N,sáhtso,קו קצר
1926,Strich::N,sárggis,קו קצר
1927,Strich::N,čálástâh,קו קצר
1928,Strich::N,certldõk,קו קצר
1929,Strich::N,ця̄кас,קו קצר
1930,Strich::N,це̄кесь,קו קצר
1931,Abstand::N,gåhkoe,מרחק
1932,Abstand::N,gåhkaldahke,מרחק
1933,Abstand::N,lahka,מרחק
1934,Abstand::N,gasska,מרחק
1935,Abstand::N,gaska,מרחק
1936,Abstand::N,koskâ,מרחק
1937,Abstand::N,kõskk,מרחק
1938,Abstand::N,кэ̄сск,מרחק
1939,Entfernung::N,gåhkoe,מרחק
1940,Entfernung::N,gåhkaldahke,מרחק
1941,Entfernung::N,gasska,מרחק
1942,Entfernung::N,mælggat,מרחק
1943,Entfernung::N,gaska,מרחק
1944,Entfernung::N,mátkegaska,מרחק
1945,Entfernung::N,koskâ,מרחק
1946,Entfernung::N,kõskk,מרחק
1947,Entfernung::N,jäämkõskk,מרחק
1948,Entfernung::N,кэ̄сск,מרחק
1949,Gegend::N,haerie,נוף
1950,Gegend::N,guovvlo,נוף
1951,Gegend::N,bájkke,נוף
1952,Gegend::N,guovlu,נוף
1953,Gegend::N,duovdda,נוף
1954,Gegend::N,kuáv'lu,נוף
1955,Gegend::N,vu´vdd,נוף
1956,Gegend::N,па̄йхьк,נוף
1957,Platz::N,sijjie,שטח
1958,Platz::N,sadje,שטח
1959,Platz::N,sadji,שטח
1960,Platz::N,tááḷu,שטח
1961,Platz::N,tääll,שטח
1962,Platz::N,сайй,שטח
1963,Ort::N,sijjie,אתר
1964,Ort::N,sijjie,מקום
1965,Ort::N,bájkke,אתר
1966,Ort::N,bájkke,מקום
1967,Ort::N,sadje,אתר
1968,Ort::N,sadje,מקום
1969,Ort::N,báiki,אתר
1970,Ort::N,báiki,מקום
1971,Ort::N,päikki,אתר
1972,Ort::N,päikki,מקום
1973,Ort::N,pâi´ǩǩ,אתר
1974,Ort::N,pâi´ǩǩ,מקום
1975,Ort::N,сайй,אתר
1976,Ort::N,сайй,מקום
1977,Ort::N,па̄йхьк,אתר
1978,Ort::N,па̄йхьк,מקום
1979,Seite::N,bielie,צד
1980,Seite::N,sijddo,צד
1981,Seite::N,bealli,צד
1982,Seite::N,ertti,צד
1983,Seite::N,jeä´rtt,צד
1984,Seite::N,пе̄лль,צד
1985,Seite::N,е̄ммьне,צד
1986,Mitte::N,gaske,אמצע
1987,Mitte::N,jarnge,אמצע
1988,Mitte::N,gasska,אמצע
1989,Mitte::N,guovddaš,אמצע
1990,Mitte::N,gaskamuddu,אמצע
1991,Mitte::N,koskâ,אמצע
1992,Mitte::N,kõskk,אמצע
1993,Mitte::N,кэ̄сск,אמצע
1994,Gegenstand::N,daevere,אוביקט
1995,Gegenstand::N,oabme,אוביקט
1996,Gegenstand::N,gávnne,אוביקט
1997,Gegenstand::N,bierggas,אוביקט
1998,Gegenstand::N,ettâ,אוביקט
1999,Gegenstand::N,kápulâh,אוביקט
2000,Gegenstand::N,käu´nn,אוביקט
2001,Gegenstand::N,ка̄ввьн,אוביקט
2002,Sache::N,aate,דבר
2003,Sache::N,saake,דבר
2004,Sache::N,ássje,דבר
2005,Sache::N,ášši,דבר
2006,Sache::N,äšši,דבר
2007,Sache::N,ä´šš,דבר
2008,Sache::N,ве̄шш,דבר
2009,Rand::N,raedtie,פרור
2010,Rand::N,rabdda,פרור
2011,Rand::N,ravda,פרור
2012,Rand::N,robdâ,פרור
2013,Rand::N,čårr,פרור
2014,Rand::N,ruõbdd,פרור
2015,Rand::N,рӯммт,פרור
2016,Rand::N,ре̄ввьн,פרור
2017,Kante::N,raedtie,קצה
2018,Kante::N,rabdda,קצה
2019,Kante::N,ravda,קצה
2020,Kante::N,robdâ,קצה
2021,Kante::N,å´rdd,קצה
2022,Kante::N,ruõbdd,קצה
2023,Kante::N,рӯммт,קצה
2024,Kante::N,ре̄ввьн,קצה
2025,Ecke::N,roene,פנה
2026,Ecke::N,kråane,פנה
2027,Ecke::N,náhpo,פנה
2028,Ecke::N,nusske,פנה
2029,Ecke::N,nurki,פנה
2030,Ecke::N,čiehka,פנה
2031,Ecke::N,čiehâ,פנה
2032,Ecke::N,čiõkk,פנה
2033,Ecke::N,suåp'p,פנה
2034,Ecke::N,уггл,פנה
2035,Spitze::N,gietjie,קצה
2036,Spitze::N,snjuhtje,קצה
2037,Spitze::N,gihttje,קצה
2038,Spitze::N,geahči,קצה
2039,Spitze::N,picci,קצה
2040,Spitze::N,keeči,קצה
2041,Spitze::N,ǩie´čč,קצה
2042,Spitze::N,кя̄женч,קצה
2043,Ende::N,gietjie,סוף
2044,Ende::N,giehtje,סוף
2045,Ende::N,geahči,סוף
2046,Ende::N,keeči,סוף
2047,Ende::N,puäš'š,סוף
2048,Ende::N,ке̄джь,סוף
2049,Loch::N,raejkie,חר
2050,Loch::N,rájgge,חר
2051,Loch::N,ráigi,חר
2052,Loch::N,räigi,חר
2053,Loch::N,loikk,חר
2054,Loch::N,râi´ǧǧ,חר
2055,Loch::N,ра̄ййк,חר
2056,Winkel::N,skaavhte,פנה
2057,Winkel::N,tjiehka,פנה
2058,Winkel::N,soahppa,פנה
2059,Winkel::N,čiehka,פנה
2060,Winkel::N,sogge,פנה
2061,Winkel::N,suåp'p,פנה
2062,Winkel::N,уггл,פנה
2063,Muster::N,goere,תבנית
2064,Muster::N,girjja,תבנית
2065,Muster::N,girjjit,תבנית
2066,Muster::N,kovos,תבנית
2067,Muster::N,кыррьй,תבנית
2068,Muster::N,кырьйнесс,תבנית
2069,Größe::N,ståaroe,גדל
2070,Größe::N,stuorrudahka,גדל
2071,Größe::N,stūrrodat,גדל
2072,Größe::N,mahtodat,גדל
2073,Größe::N,allodat,גדל
2074,Größe::N,stuá'ṛudâh,גדל
2075,Größe::N,роаӈӈьк,גדל
2076,Länge::N,gåhkoe,ארך
2077,Länge::N,guhkkudahka,ארך
2078,Länge::N,guhkkodat,ארך
2079,Länge::N,kukkodâh,ארך
2080,Länge::N,õllâdvuõtt,ארך
2081,Länge::N,куххьквӯдт,ארך
2082,Höhe::N,jalloe,קומה
2083,Höhe::N,jalloe,גבה
2084,Höhe::N,jalladahke,קומה
2085,Höhe::N,jalladahke,גבה
2086,Höhe::N,alludahka,קומה
2087,Höhe::N,alludahka,גבה
2088,Höhe::N,allatvuohta,קומה
2089,Höhe::N,allatvuohta,גבה
2090,Höhe::N,allodat,קומה
2091,Höhe::N,allodat,גבה
2092,Höhe::N,aḷodâh,קומה
2093,Höhe::N,aḷodâh,גבה
2094,Höhe::N,âlladvuõtt,קומה
2095,Höhe::N,âlladvuõtt,גבה
2096,Höhe::N,э̄ллвӯдт,קומה
2097,Höhe::N,э̄ллвӯдт,גבה
2098,Gewicht::N,leavloe,משקל
2099,Gewicht::N,dædda,משקל
2100,Gewicht::N,låssudahka,משקל
2101,Gewicht::N,deaddu,משקל
2102,Gewicht::N,tiäd'du,משקל
2103,Gewicht::N,teäd'd,משקל
2104,Gewicht::N,тя̄ннт,משקל
2105,Gewicht::N,вӣссь,משקל
2106,Menge::N,mierie,כמות
2107,Menge::N,ållo,כמות
2108,Menge::N,mearri,כמות
2109,Menge::N,doahkki,כמות
2110,Menge::N,meeṛi,כמות
2111,Menge::N,tukk,כמות
2112,Menge::N,mie´rr,כמות
2113,Menge::N,туххк,כמות
2114,Menge::N,ла̄ннҍт,כמות
2115,Haufen::N,deava,ערמה
2116,Haufen::N,håevkie,ערמה
2117,Haufen::N,hårre,ערמה
2118,Haufen::N,látna,ערמה
2119,Haufen::N,laaṇâ,ערמה
2120,Haufen::N,laađđ,ערמה
2121,Haufen::N,поанн,ערמה
2122,Reihe::N,raajroe,רצף
2123,Reihe::N,rájddo,רצף
2124,Reihe::N,gurgadas,רצף
2125,Reihe::N,kuáḷus,רצף
2126,Reihe::N,riâd'd,רצף
2127,Reihe::N,по̄ллт,רצף
2128,Boot::N,vïnhtse,סירה
2129,Boot::N,vanás,סירה
2130,Boot::N,vanntsa,סירה
2131,Boot::N,fanas,סירה
2132,Boot::N,voonâs,סירה
2133,Boot::N,käärbis,סירה
2134,Boot::N,võõnâs,סירה
2135,Boot::N,вэнс,סירה
2136,Ruder::N,aajroe,משוט
2137,Ruder::N,ájrro,משוט
2138,Ruder::N,áiru,משוט
2139,Ruder::N,áiru,משוט
2140,Ruder::N,äirr,משוט
2141,Ruder::N,а̄ррьй,משוט
2142,Schlitten::N,slærra,מזחלת
2143,Schlitten::N,tjïelhke,מזחלת
2144,Schlitten::N,gieris,מזחלת
2145,Schlitten::N,tjielkká,מזחלת
2146,Schlitten::N,gielká,מזחלת
2147,Schlitten::N,kiäl'kká,מזחלת
2148,Schlitten::N,saan,מזחלת
2149,Schlitten::N,ǩeâlkk,מזחלת
2150,Schlitten::N,со̄а̄н,מזחלת
2151,Ski::N,treavka,מגלשים
2152,Ski::N,sabek,מגלשים
2153,Ski::N,sabet,מגלשים
2154,Ski::N,saaveeh,מגלשים
2155,Ski::N,koolâs,מגלשים
2156,Ski::N,коаллас,מגלשים
2157,Ski::N,са̄вехь,מגלשים
2158,Lagerfeuer::N,dålle,מדורה
2159,Lagerfeuer::N,sajijdållå,מדורה
2160,Lagerfeuer::N,dolla,מדורה
2161,Lagerfeuer::N,tullâ,מדורה
2162,Lagerfeuer::N,toll,מדורה
2163,Lagerfeuer::N,то̄лл,מדורה
2164,Last::N,maajsoe,משא
2165,Last::N,noade,משא
2166,Last::N,guorbmi,משא
2167,Last::N,kye'rmi,משא
2168,Last::N,nue´đđ,משא
2169,Last::N,kue´rmm,משא
2170,Last::N,нуэдът,משא
2171,Gang::N,vaedtseme,הליכה
2172,Gang::N,mannulahka,הליכה
2173,Gang::N,johtu,הליכה
2174,Gang::N,jotteem,הליכה
2175,Gang::N,joto,הליכה
2176,Gang::N,jäl'lmõš,הליכה
2177,Gang::N,ёадтмушш,הליכה
2178,Gang::N,ёадтҌмушш,הליכה
2179,Schritt::N,sïlle,צעד
2180,Schritt::N,lávkke,צעד
2181,Schritt::N,lávki,צעד
2182,Schritt::N,lävkki,צעד
2183,Schritt::N,läu´ǩǩ,צעד
2184,Schritt::N,ла̄ффьк,צעד
2185,Norden::N,noerhte,צפון
2186,Norden::N,nuortta,צפון
2187,Norden::N,davvi,צפון
2188,Norden::N,taṿe,צפון
2189,Norden::N,tâ´vv,צפון
2190,Norden::N,таввял,צפון
2191,Süden::N,åarjel,דרום
2192,Süden::N,oarjje,דרום
2193,Süden::N,lulli,דרום
2194,Süden::N,mäddi,דרום
2195,Süden::N,kesipieg'gâ,דרום
2196,Süden::N,saujj,דרום
2197,Süden::N,со̄а̄ййв,דרום
2198,Westen::N,jillie,מערב
2199,Westen::N,alle,מערב
2200,Westen::N,oarji,מערב
2201,Westen::N,uár'ji,מערב
2202,Westen::N,viõstâr,מערב
2203,Westen::N,вуэрьял,מערב
2204,Osten::N,luvlie,מזרח
2205,Osten::N,lulle,מזרח
2206,Osten::N,nuorta,מזרח
2207,Osten::N,nuor'ttâ,מזרח
2208,Osten::N,nuõrti,מזרח
2209,Osten::N,нуҏҏьт,מזרח
2210,Holz::N,moere,עץ
2211,Holz::N,muorra,עץ
2212,Holz::N,muorra,עץ
2213,Holz::N,muoṛâ,עץ
2214,Holz::N,muõrr,עץ
2215,Holz::N,мӯрр,עץ
2216,Brett::N,fealloe,קרש
2217,Brett::N,fiello,קרש
2218,Brett::N,lávdi,קרש
2219,Brett::N,lyev'di,קרש
2220,Brett::N,lu´vdd,קרש
2221,Brett::N,лаййт,קרש
2222,Platte::N,spaagkoe,לוח
2223,Platte::N,skierro,לוח
2224,Platte::N,skearru,לוח
2225,Platte::N,ráptu,לוח
2226,Platte::N,ка̄ррьт,לוח
2227,Stütze::N,dovtege,משען
2228,Stütze::N,dåarjege,משען
2229,Stütze::N,tsagge,משען
2230,Stütze::N,nihta,משען
2231,Stütze::N,duvdda,משען
2232,Stütze::N,caggi,משען
2233,Stütze::N,cagge,משען
2234,Stütze::N,cõgldõk,משען
2235,Stütze::N,стуэлльп,משען
2236,Stange::N,staavra,מוט
2237,Stange::N,stággo,מוט
2238,Stange::N,hålggå,מוט
2239,Stange::N,stávrá,מוט
2240,Stange::N,stággu,מוט
2241,Stange::N,čuálgui,מוט
2242,Stange::N,kaŋgg,מוט
2243,Stange::N,кэ̄ллт,מוט
2244,Stange::N,пе̄лльк,מוט
2245,Stock::N,galte,מקל
2246,Stock::N,klåbpoe,מקל
2247,Stock::N,soabbe,מקל
2248,Stock::N,soabbi,מקל
2249,Stock::N,suáb'bi,מקל
2250,Stock::N,suä´b'b,מקל
2251,Stock::N,суэммьп,מקל
2252,Stab::N,klaahka,מוט
2253,Stab::N,soabbe,מוט
2254,Stab::N,soabbi,מוט
2255,Stab::N,suáb'bi,מוט
2256,Stab::N,suä´b'b,מוט
2257,Stab::N,суэммьп,מוט
2258,Rohr::N,gïrse,צנור
2259,Rohr::N,båhttså,צנור
2260,Rohr::N,bohcci,צנור
2261,Rohr::N,poccee,צנור
2262,Rohr::N,puu´lčiǩ,צנור
2263,Rohr::N,туррьп,צנור
2264,Haus::N,ståapoe,בית
2265,Haus::N,goahte,בית
2266,Haus::N,stohpu,בית
2267,Haus::N,tááḷu,בית
2268,Haus::N,tääll,בית
2269,Haus::N,пэ̄ҏҏт,בית
2270,Heim::N,hïejme,בית
2271,Heim::N,viesso,בית
2272,Heim::N,ruoktu,בית
2273,Heim::N,päikki,בית
2274,Heim::N,päi´ǩǩ,בית
2275,Heim::N,пэ̄ҏҏт,בית
2276,Ofen::N,vuebnie,תנור
2277,Ofen::N,vuodná,תנור
2278,Ofen::N,vuobnne,תנור
2279,Ofen::N,uvdna,תנור
2280,Ofen::N,uvnâ,תנור
2281,Ofen::N,ǩiiuǥân,תנור
2282,Ofen::N,пе̄ххц,תנור
2283,Ofen::N,кыввкан,תנור
2284,Fußboden::N,guelpie,רצפה
2285,Fußboden::N,guolbbe,רצפה
2286,Fußboden::N,láhtti,רצפה
2287,Fußboden::N,šalde,רצפה
2288,Fußboden::N,šâ´ldd,רצפה
2289,Fußboden::N,шалльт,רצפה
2290,Tisch::N,buertie,שלחן
2291,Tisch::N,bievdde,שלחן
2292,Tisch::N,beavdi,שלחן
2293,Tisch::N,pevdi,שלחן
2294,Tisch::N,på´rdd,שלחן
2295,Tisch::N,stue´ll,שלחן
2296,Tisch::N,туэлль,שלחן
2297,Stuhl::N,stovle,כסא
2298,Stuhl::N,ståvllå,כסא
2299,Stuhl::N,stuollu,כסא
2300,Stuhl::N,stovli,כסא
2301,Stuhl::N,stuu´l,כסא
2302,Stuhl::N,стула,כסא
2303,Wiege::N,gïerhkeme,ערש
2304,Wiege::N,vuoggo,ערש
2305,Wiege::N,geaŧŧu,ערש
2306,Wiege::N,geaktu,ערש
2307,Wiege::N,gietkka,ערש
2308,Wiege::N,kiäh'tu,ערש
2309,Wiege::N,vogga,ערש
2310,Wiege::N,кӣткэм,ערש
2311,Bett::N,seangkoe,מטה
2312,Bett::N,sæŋŋga,מטה
2313,Bett::N,seaŋga,מטה
2314,Bett::N,seŋgâ,מטה
2315,Bett::N,sââ´jj,מטה
2316,Bett::N,вуэдтӭмсайй,מטה
2317,Regal::N,hælla,מדף
2318,Regal::N,hilldo,מדף
2319,Regal::N,hildu,מדף
2320,Regal::N,ildee,מדף
2321,Regal::N,i´lddi,מדף
2322,Regal::N,ылльтэ,מדף
2323,Kiste::N,aeskie,תבה
2324,Kiste::N,aeskie,ארגז
2325,Kiste::N,kássa,תבה
2326,Kiste::N,kássa,ארגז
2327,Kiste::N,kássa,תבה
2328,Kiste::N,kássa,ארגז
2329,Kiste::N,árkku,תבה
2330,Kiste::N,árkku,ארגז
2331,Kiste::N,ču´ǩǩ,תבה
2332,Kiste::N,ču´ǩǩ,ארגז
2333,Kiste::N,чуххьк,תבה
2334,Kiste::N,чуххьк,ארגז
2335,Fenster::N,klaase,חלון
2336,Fenster::N,vinndek,חלון
2337,Fenster::N,láse,חלון
2338,Fenster::N,laasâ,חלון
2339,Fenster::N,ikkân,חלון
2340,Fenster::N,эххкан,חלון
2341,Tür::N,okse,דלת
2342,Tür::N,uksa,דלת
2343,Tür::N,uksa,דלת
2344,Tür::N,uksâ,דלת
2345,Tür::N,uhss,דלת
2346,Tür::N,уккс,דלת
2347,Tor::N,okse,שער
2348,Tor::N,pårttå,שער
2349,Tor::N,uksa,שער
2350,Tor::N,poarta,שער
2351,Tor::N,porttâ,שער
2352,Tor::N,uustõk,שער
2353,Tor::N,čuâlluhss,שער
2354,Tor::N,уккс,שער
2355,Zaun::N,haakene,גדר
2356,Zaun::N,jerra,גדר
2357,Zaun::N,gárdde,גדר
2358,Zaun::N,áidi,גדר
2359,Zaun::N,äiđi,גדר
2360,Zaun::N,äidd,גדר
2361,Zaun::N,čuâll,גדר
2362,Zaun::N,а̄ййт,גדר
2363,Dach::N,rehpie,גג
2364,Dach::N,dæhkko,גג
2365,Dach::N,gáhttu,גג
2366,Dach::N,káttu,גג
2367,Dach::N,laakk,גג
2368,Dach::N,пэ̄ҏҏтэ̄ля,גג
2369,Dach::N,кры̄ша,גג
2370,Leiter::N,raajtere,סלם
2371,Leiter::N,tjajmos,סלם
2372,Leiter::N,boagos,סלם
2373,Leiter::N,ráidalas,סלם
2374,Leiter::N,raidlâs,סלם
2375,Leiter::N,лествец,סלם
2376,Besen::N,saehpie,מטאטא
2377,Besen::N,gaerpene,מטאטא
2378,Besen::N,njáman,מטאטא
2379,Besen::N,luvdá,מטאטא
2380,Besen::N,luvdá,מטאטא
2381,Besen::N,västt,מטאטא
2382,Besen::N,ва̄сст,מטאטא
2383,Spaten::N,gåajvoe,את
2384,Spaten::N,spádá,את
2385,Spaten::N,goajvvo,את
2386,Spaten::N,goaivu,את
2387,Spaten::N,kuái'vu,את
2388,Spaten::N,kuäivv,את
2389,Spaten::N,куаййв,את
2390,Schaufel::N,gåajvoe,את
2391,Schaufel::N,gåjvun,את
2392,Schaufel::N,goajvvo,את
2393,Schaufel::N,goaivu,את
2394,Schaufel::N,kuái'vu,את
2395,Schaufel::N,kuäivv,את
2396,Schaufel::N,куаййв,את
2397,Gabel::N,tjåagka,מזלג
2398,Gabel::N,gáffil,מזלג
2399,Gabel::N,káffal,מזלג
2400,Gabel::N,kaahvâl,מזלג
2401,Gabel::N,velkk,מזלג
2402,Gabel::N,а̄лльс,מזלג
2403,Löffel::N,buste,כף
2404,Löffel::N,bassti,כף
2405,Löffel::N,baste,כף
2406,Löffel::N,pastem,כף
2407,Löffel::N,pâ´sttem,כף
2408,Löffel::N,пасьтэмь,כף
2409,Messer::N,nejpie,סכין
2410,Messer::N,nijbbe,סכין
2411,Messer::N,niibi,סכין
2412,Messer::N,nijbe,סכין
2413,Messer::N,nei´bb,סכין
2414,Messer::N,ныййп,סכין
2415,Nagel::N,spæjhkere,מסמר
2416,Nagel::N,spiger,מסמר
2417,Nagel::N,návlle,מסמר
2418,Nagel::N,spiikkár,מסמר
2419,Nagel::N,spijkkár,מסמר
2420,Nagel::N,näu´ll,מסמר
2421,Nagel::N,на̄ввьл,מסמר
2422,Netz::N,viermie,רשת
2423,Netz::N,viermme,רשת
2424,Netz::N,næhtta,רשת
2425,Netz::N,fierbmi,רשת
2426,Netz::N,viermi,רשת
2427,Netz::N,säi´mm,רשת
2428,Netz::N,нӯжхьт,רשת
2429,Haken::N,kruehkie,וו
2430,Haken::N,kruehkie,קרס
2431,Haken::N,ruohkke,וו
2432,Haken::N,ruohkke,קרס
2433,Haken::N,vagge,וו
2434,Haken::N,vagge,קרס
2435,Haken::N,roahkki,וו
2436,Haken::N,roahkki,קרס
2437,Haken::N,faggi,וו
2438,Haken::N,faggi,קרס
2439,Haken::N,kuák'ki,וו
2440,Haken::N,kuák'ki,קרס
2441,Haken::N,kuä´ǩ'ǩ,וו
2442,Haken::N,kuä´ǩ'ǩ,קרס
2443,Haken::N,ва̄ӈӈк,וו
2444,Haken::N,ва̄ӈӈк,קרס
2445,Haken::N,куэххьк,וו
2446,Haken::N,куэххьк,קרס
2447,Griff::N,rehpie,ידית
2448,Griff::N,taatje,ידית
2449,Griff::N,gavlla,ידית
2450,Griff::N,guottáldahka,ידית
2451,Griff::N,geavja,ידית
2452,Griff::N,novdâ,ידית
2453,Griff::N,nõđđ,ידית
2454,Griff::N,kå´ǧǧ,ידית
2455,Griff::N,нэ̄дт,ידית
2456,Schloss::N,laesie,מנעול
2457,Schloss::N,lássa,מנעול
2458,Schloss::N,lohkka,מנעול
2459,Schloss::N,lukkâ,מנעול
2460,Schloss::N,lokk,מנעול
2461,Schloss::N,ло̄ххк,מנעול
2462,Bild::N,guvvie,תמונה
2463,Bild::N,gåvvå,תמונה
2464,Bild::N,govva,תמונה
2465,Bild::N,koṿe,תמונה
2466,Bild::N,kartt,תמונה
2467,Bild::N,картина,תמונה
2468,Figur::N,guvvie,פסל
2469,Figur::N,gåvos,פסל
2470,Figur::N,figuvrra,פסל
2471,Figur::N,figuvra,פסל
2472,Figur::N,kovos,פסל
2473,Figur::N,kuâŋas,פסל
2474,Puppe::N,dåahka,בבה
2475,Puppe::N,dåhkko,בבה
2476,Puppe::N,doahkko,בבה
2477,Puppe::N,dohkká,בבה
2478,Puppe::N,duhkká,בבה
2479,Puppe::N,kuuhlaž,בבה
2480,Puppe::N,кукла,בבה
2481,Beutel::N,voessetje,שק
2482,Beutel::N,påvsså,שק
2483,Beutel::N,seahkaš,שק
2484,Beutel::N,bursa,שק
2485,Beutel::N,guhkkár,שק
2486,Beutel::N,čooṿâs,שק
2487,Beutel::N,siâk'k,שק
2488,Beutel::N,kå´ššel,שק
2489,Beutel::N,ве̄ҏҏц,שק
2490,Bündel::N,paantje,צרור
2491,Bündel::N,buduk,צרור
2492,Bündel::N,gurppe,צרור
