,Concept_ID,kv,kk
783,plötzlich::ADV,друг,кенет
784,sofort::ADV,тшӧтш,әне-міне дегенше
785,später::ADV,медбӧрын,артынан
786,jetzt::ADV,ӧні,енді
787,jetzt::ADV,ӧні,қазір
788,heute::ADV,талун,бүгін
789,morgen::ADV,ашын,ертең
790,bald::ADV,чожа,тез
791,dann::ADV,сыбӧрын,онан соң
792,dann::ADV,сыбӧрын,сонан соң
793,gestern::ADV,тӧн,кеше
794,einst::ADV,ӧтпыр,бірде
795,einst::ADV,ӧтпыр,бір кезде
796,damals::ADV,сэк,анада
797,damals::ADV,сэки,анада
798,danach::ADV,сэсся,онан соң
799,danach::ADV,сэсся,сонан соң
800,vorher::ADV,одзжык,бұрын
801,zuerst::ADV,наперво,әуелі
802,zuerst::ADV,наперво,алдымен
803,einmal::ADV,ӧтпыр,бір жолы
804,manchmal::ADV,мукӧдпыр,кейде
805,oft::ADV,-лы-,ылғи
806,immer::ADV,быдпыр,өнебойы
807,immer::ADV,быдпырся,өнебойы
808,niemals::ADV,некӧр,ешуақытта
809,hier::ADV,татӧн,бұнда
810,hier::ADV,татӧн,осында
811,hierhin::ADV,татчӧ,бермен
812,von hier::ADV,тасянь,бер жақтан
813,dort::ADV,сэтӧн,анда
814,dorthin::ADV,сэтчин,әрі
815,geradeaus::ADV,веськыта,тура
816,vorwärts::ADV,одзӧ,ілгері
817,rückwärts::ADV,бӧр,артқа
818,zurück::ADV,бӧр,кейін қарай
819,unten::ADV,увтын,төменде
820,hinab::ADV,увтас,астына
821,hinab::ADV,увтас,төмен
822,oben::ADV,вевдӧрас,жоғарыда
823,hinauf::ADV,вывлань,өрге
824,hinauf::ADV,вывланьӧ,өрге
825,überall::ADV,быдлан,әрқайда
826,nicht::ADV,ог,емес
827,ein wenig::ADV,-ышт,азырақ
828,ein wenig::ADV,-ышт,аздаған
829,ein wenig::ADV,-ышт,азғантай
830,ein wenig::ADV,невна,азырақ
831,ein wenig::ADV,невна,аздаған
832,ein wenig::ADV,невна,азғантай
833,kaum::ADV,ӧдва,зорға
834,sehr::ADV,вывтi,орасан
835,so::ADV,сiдз,бұлай
836,so::ADV,сiдз,былайша
837,noch::ADV,эшӧ,әлі
838,nur::ADV,только,ғана
839,schon::ADV,ни,түге
840,wieder::ADV,бӧра,жаңа
841,wieder::ADV,бӧра,қайта
842,wieder::ADV,бӧра,жаңадан
843,vergebens::ADV,весись,бекер
844,vor::PRP,одзас,алды
845,hinter::PRP,бӧрӧ,артынан
846,unter::PRP,увтын,түп
847,unter::PRP,увтын,маңында
848,durch::PRP,пыр,арқылы
849,neben::PRP,бокам,іргеде
850,neben::PRP,бокам,жанында
851,neben::PRP,боксиным,іргеде
852,neben::PRP,боксиным,жанында
853,zwischen::PRP,коласас,арада
854,wegen::PRP,понда,үшін
855,dies::PRN,эта,бұ
856,dies::PRN,эта,осы
857,das::PRN,сiя,сол
858,alles::PRN,быдӧс,дүйім
859,alles::PRN,быдӧс,күллі
860,ich::PRN,ме,мен
861,du::PRN,тэ,сен
862,er::PRN,сiя,ол
863,wir::PRN,мийӧ,біз
864,ihr::PRN,ті,сіз
865,sie::PRN,нія,олар
866,was::FPRN,мый,не
867,wer::FPRN,кин,кім
868,wo::FADV,кытӧн,кәні
869,wo::FADV,кытӧн,қайда
870,wohin::FADV,кытчӧ,қайда
871,wie::FADV,дзик,калай
872,warum::FADV,мыля,неғып
873,warum::FADV,мыйсянь,неғып
874,wieviel::FNUM,мымда,неше
875,wieviel::FNUM,мымда,қанша
876,eins::NUM,ӧт,бір
877,zwei::NUM,кык,екі
878,drei::NUM,куим,үш
879,vier::NUM,нёль,төрт
880,fünf::NUM,вит,бес
881,sechs::NUM,квать,алты
882,sieben::NUM,сизим,жеті
883,acht::NUM,кыкьямыс,сегіз
884,neun::NUM,ӧкмыс,тоғыз
885,zehn::NUM,дас,он
886,elf::NUM,дасотік,он бір
887,zwölf::NUM,даскык,он екі
888,zwanzig::NUM,кыкдас,жиырма
889,dreißig::NUM,куимдас,отыз
890,vierzig::NUM,нёльдас,қырық
891,fünfzig::NUM,витдас,елу
892,sechzig::NUM,кватьдас,алпыс
893,siebzig::NUM,сизимдас,жетпіс
894,achtzig::NUM,кыкьямысдас,сексен
895,neunzig::NUM,ӧкмысдас,тоқсан
896,hundert::NUM,сто,жүз
897,tausend::NUM,тысяча,мың
898,und::CNJ,и,та
899,und::CNJ,да,та
900,oder::CNJ,или,әлде
901,oder::CNJ,или,немесе
902,stehen::V,сулавны,тұру
903,sitzen::V,пукавны,отыру
904,liegen::V,куйлыны,жату
905,hängen::V,ӧшавны,ілу
906,werden::V,лоны,болу
907,werden::V,лоны,түрегелу
908,passieren::V,аркмыны,болу
909,beginnen::V,петны,басталу
910,enden::V,-сь,ада болу
911,enden::V,бырны,ада болу
912,wechseln::V,вежсьыны,құбылу
913,wechseln::V,вежсьыны,өзгеру
914,aufgehen[Sonne]::V,петавны,шығу
915,untergehen[Sonne]::V,пуксьыны,батыру
916,scheinen[Sonne]::V,югьявны,жылтырау
917,donnern::V,гымавны,күркіреу
918,wehen::V,пӧлявны,огып тур
919,strömen::V,киссьыны,сорғалау
920,fließen::V,визывтны,ағу
921,sich drehen::V,бергавны,айналу
922,schwanken::V,кӧвьясьны,толықсу
923,schwingen::V,дюттясьны,тербелу
924,fallen::V,усьны,құлау
925,fallen::V,усьны,жығылу
926,fallen::V,усьны,төмендеу
927,brennen::V,сотчыны,жану
928,rauchen::V,тшынасьны,түтету
929,regnen::V,зэрны,жауу
930,gefrieren::V,гегдыны,мұздай қату
931,gefrieren::V,гегдыны,мұз боп қату
932,tauen::V,сывны,жібу
933,schmelzen::V,сывны,еру
934,trocknen::V,косьмыны,курау
935,sieden::V,пизьны,қайнау
936,faulen::V,нёльзьыны,иістену
937,verfaulen::V,тӧрмыны,шіру
938,verfaulen::V,сiсьмыны,шіру
939,reißen::V,косясьны,жыртылу
940,versinken::V,вӧйны,малтығу
941,vergehen::V,мунны,өту
942,erscheinen::V,мыччисьны,көріну
943,erscheinen::V,мыччисьны,көрініп қалу
944,verschwinden::V,ӧшны,ғайып_болу
945,sinken::V,ямны,ылдилау
946,sinken::V,ямны,төмендеу
947,abnehmen::V,ямны,кемітілу
948,zunehmen::V,паськавны,көбею
949,steigen::V,лэбтiсьны,қобу
950,steigen::V,лэбтiсьны,көтерілу
951,steigen::V,лэбтiсьны,жоғарылау
952,wachsen::V,быдмыны,өсу
953,glänzen::V,свиттявны,жалтырау
954,funkeln::V,югйовтлыны,жарқырау
955,funkeln::V,югйовтлыны,нұрлану
956,funkeln::V,югйовтлыны,жылтылдау
957,funkeln::V,югйӧв-керны,жарқырау
958,funkeln::V,югйӧв-керны,нұрлану
959,funkeln::V,югйӧв-керны,жылтылдау
960,lärmen::V,чавзыны,шулау
961,lärmen::V,чавзыны,шуылдау
962,läuten::V,диньгыны,қоңыраулату
963,klingeln::V,силькӧтны,дыңғырлау
964,klirren::V,жольӧтны,дыңылдату
965,brausen::V,гуасьны,тасу
966,rauschen::V,кышӧтны,сусылдау
967,rauschen::V,кышӧтны,сыбдырлау
968,klingen::V,горавны,дыбыс шығару
969,bellen::V,увтны,үру
970,bellen::V,вувтны,үру
971,heulen::V,уннявны,ұлу
972,blasen::V,пӧлявны,үру
973,pfeifen::V,пиксыны,ысқыру
974,schreien::V,айзыны,шыңғыру
975,schreien::V,айзыны,айғайлау
976,schreien::V,айзыны,байбайлау
977,schreien::V,айзыны,бажалақтау
978,stöhnen::V,ойзыны,ыңырсу
979,stöhnen::V,ойзыны,ыңкылдау
980,stöhnen::V,ружтыны,ыңырсу
981,stöhnen::V,ружтыны,ыңкылдау
982,zittern::V,легьявны,қалш
983,zittern::V,легьявны,қалшылдату
984,leben::V,овны,жасау
985,leben::V,овны,күнелту
986,leben::V,овны,күн көру
987,leben::V,овны,тіршілік ету
988,geboren werden::V,шогмыны,туу
989,atmen::V,лолавны,дем алу
990,atmen::V,лолавны,ауа жұту
991,trinken::V,юны,ішу
992,trinken::V,юны,ұрттау
993,essen::V,сёйны,жеу
994,essen::V,сёйны,тамақтану
995,schlucken::V,ньылавны,жұту
996,müde werden::V,мыдзны,болдыру
997,einschlafen::V,ланьтны,үйыктап калу
998,schlafen::V,узьны,ұйықтау
999,aufwachen::V,саймыны,ояну
1000,aufwachen::V,пальмыны,ояну
1001,aufstehen::V,сувтны,ояну
1002,sich erholen::V,шоччисьлыны,тынығу
1003,krank werden::V,моржитны,кеселдену
1004,krank werden::V,моржитны,сырқаттану
1005,krank werden::V,моржитны,ауырып қалу
1006,krank werden::V,моржитны,ауыра бастау
1007,krank werden::V,моржитны,кеселге ұшырау
1008,krank werden::V,моржитны,сырқаттанып қалу
1009,krank sein::V,шогавны,ауыру
1010,krank sein::V,шогавны,сырқаттану
1011,krank sein::V,визьӧтны,ауыру
1012,krank sein::V,визьӧтны,сырқаттану
1013,schmerzen::V,висьны,ауырады
1014,husten::V,кашляйтны,жөтелу
1015,genesen::V,бурдны,айығу
1016,sterben::V,кувны,өлу
1017,sterben::V,кувны,қайтыс
1018,sterben::V,кувны,жантапсыру
1019,umkommen::V,вийсьыны,өлу
1020,umkommen::V,вийсьыны,қаза табу
1021,sich bewegen::V,локны,жылжу
1022,sich bewegen::V,ветлӧтны,жылжу
1023,sich rühren::V,вӧрзьӧтчыны,қыбырлау
1024,sich erheben::V,сувтны,тұру
1025,sich setzen::V,пуксьыны,отыру
1026,hinfallen::V,пӧрласьны,жығылу
1027,laufen::V,мунны,жояу жүру
1028,schreiten::V,тальччавны,кадамдау
1029,spazierengehen::V,котрасьны,қыдыру
1030,eilen::V,тэрмасьны,асығу
1031,eilen::V,тэрмасьны,жеделдену
1032,eilen::V,тэрмасьны,жедепдеу
1033,sich beeilen::V,тэрмасьны,асығу
1034,sich beeilen::V,тэрмасьны,жеделдену
1035,sausen::V,вирдавны-котӧртны,заулау
1036,springen::V,чеччавны,секіру
1037,klettern::V,кышасьны,өрмелеп шығу
1038,schaukeln::V,чурликасьны,тербелу
1039,kriechen::V,кыскасьны-мунны,еңбектеу
1040,schwimmen::V,вартчыны,жүзу
1041,schwimmen::V,вартчыны,малту
1042,schwimmen::V,вартчыны,қалықтау
1043,tauchen::V,сунгисьны ваӧ,сүңгу
1044,rudern::V,сынны,есу
1045,fahren::V,мунны,бару
1046,fliegen::V,лэбавны,ұшу
1047,gehen::V,мунны,бару
1048,weggehen::V,мунны,кету
1049,abfahren::V,иньдӧтчыны,жөнелу
1050,abfahren::V,мунны,жөнелу
1051,anhalten::V,сувтны,тоқтау
1052,hineingehen::V,пырны,кіру
1053,eintreten::V,пырны,ену
1054,kommen::V,локны,жету
1055,ankommen::V,локны,келу
1056,zurückkommen::V,бертны,қайту
1057,zurückkommen::V,панӧвтсьыны,қайту
1058,bleiben::V,кольччыны,қалу
1059,warten::V,видзчисьны,тосу
1060,erwarten::V,видзчисьны,күту
1061,suchen::V,кошшыны,іздеу
1062,finden::V,адззыны,табу
1063,versuchen::V,пондыны,талпыну
1064,versuchen::V,пондӧтны,талпыну
1065,vorbereiten::V,лӧсьӧтны,әзірлеу
1066,lieben::V,милуйтны,сүю
1067,mögen::V,радейтны,жарату
1068,mögen::V,радейтны,жақсы_көру
1069,lachen::V,серавны,күлу
1070,lachen::V,серавны,күлісу
1071,rühren::V,сьӧлӧм вӧрзьӧтны,көңілін бұзу
1072,weinen::V,горзыны,жылау
1073,schimpfen::V,видчыны,ақырып-бақыру
1074,sich ärgern::V,лёкавны,ашулану
1075,sich fürchten::V,повны,сескену
1076,fürchten::V,повны,қауіптену
1077,fürchten::V,повны,сақсыну
1078,fliehen::V,пышшыны,қашу
1079,fliehen::V,пышшыны,қашып кету
1080,flüchten::V,пышшыны,қашу
1081,flüchten::V,пышшыны,қашып кету
1082,sehen::V,адззыны,көру
1083,anschauen::V,видзӧтны,назар салу
1084,ansehen::V,видзӧтны,тамашалау
1085,hören::V,кывны,есту
1086,zuhören::V,кывзыны,тыңдау
1087,zuhören::V,кывзыны,құлақ қою
1088,probieren::V,пешлыны,тату
1089,probieren::V,пешлыны,дәм тату
1090,riechen::V,дукавны,иіскеу
1091,fühlen::V,кывны,сезу
1092,fühlen::V,кывны,сезіну
1093,scheinen::V,декуйтчыны,болып көріну
1094,zu sehen sein::V,тыдавны,көріну
1095,vernehmen::V,тӧдмавны,есту
1096,vernehmen::V,тӧдмавны,есітіп қалу
1097,frieren::V,гегдыны,тоңу
1098,frieren::V,гегдыны,жаурау
1099,tun::V,керны,ету
1100,tun::V,керны,істеу
1101,können::V,вермыны,білу
1102,wollen::V,мӧдны,қалау
1103,anfangen::V,петны,бастау
1104,beenden::V,ештӧтны,бітіру
1105,beenden::V,ештӧтны,адақтау
1106,beenden::V,ештӧтны,тамамдау
1107,beenden::V,ештӧтны,аяқтап шығу
1108,beenden::V,керыштны,бітіру
1109,beenden::V,керыштны,адақтау
1110,beenden::V,керыштны,тамамдау
1111,beenden::V,керыштны,аяқтап шығу
1112,aufhören::V,дугдыны,доғару
1113,gelingen::V,шогмыны,жолы түсу
1114,geraten::V,мыччисьны,калу
1115,öffnen::V,осьтны,ашу
1116,öffnen::V,осьтны,ашып қою
1117,schließen::V,пӧднавны,жабу
1118,stellen::V,сувтӧтны,қою
1119,stellen::V,сувтӧтны,қойдыру
1120,setzen::V,пуксьӧтны,отырғызу
1121,legen::V,пуктыны,салу
1122,legen::V,пуктыны,калау
1123,berühren::V,вӧрзьӧтны,тию
1124,verbinden::V,йитны,байлап алу
1125,verbinden::V,йитны,сабақтастыру
1126,bedecken::V,вевттьыны,бүркеу
1127,aufhängen::V,ӧшӧтны,ілу
1128,aufhängen::V,ӧшӧтны,асып қою
1129,anzünden::V,ӧзтыны,тұтату
1130,aufheben::V,лэбтыны,көтеру
1131,zurücklassen::V,кольны,қалдыру
1132,verlieren::V,ӧштыны,жоғалту
1133,fallen lassen::V,уськӧтны,құлатып алу
1134,fallen lassen::V,уськӧтны,қолдан түсіріп алу
1135,machen::V,керны,ету
1136,machen::V,керны,жасау
1137,machen::V,керны,жасап шығару
1138,herstellen::V,вӧчны,жасап шығару
1139,bauen::V,строитны,тұрғызу
1140,reparieren::V,вочны,оңдау
1141,verbessern::V,бурсьӧтны,дұрыстау
1142,ändern::V,вежны,өзгерту
1143,graben::V,гарйыны,үңгу
1144,beugen::V,кусіньтны,буғу
1145,biegen::V,чукыльтыштны,ию
1146,biegen::V,чукыльтыштны,майыстыру
1147,drehen::V,бергӧтны,айналдыру
1148,wenden::V,бергӧтны,екінші жағын айналдыру
1149,umdrehen::V,бергӧтны,бұру
1150,heben::V,лэбтыны,көтеру
1151,hochheben::V,лэбтыны,жоғарылату
1152,hochheben::V,лэбтыны,көтеру
1153,ergreifen::V,кватитны,бас_салу
1154,ergreifen::V,кватитны,шап_беріп_ұстап_алу
1155,ergreifen::V,кватитны,шап_беру
1156,ergreifen::V,кватитны,шап_ете_түсу
1157,halten::V,видзны,тұту
1158,halten::V,видзны,ұстау
1159,drücken::V,личкыны,басу
1160,schieben::V,тойлавны,итеру
1161,kratzen::V,шаркӧтны,қыру
1162,lecken::V,нювны,жалау
1163,beißen::V,йирны,қабу
1164,beißen::V,йирны,тістеу
1165,beißen::V,йирны,қауып алу
1166,abreißen::V,орӧтны,үзу
1167,abschneiden::V,шӧрыштны,қырқу
1168,abschneiden::V,вундыштны,қырқу
1169,binden::V,гӧрдззыны,байланыстыру
1170,binden::V,гӧрдззыны,байлап_алу
1171,binden::V,гӧрдззыны,байластыру
1172,binden::V,гӧрдззыны,байлау
1173,binden::V,гӧрдззыны,буу
1174,binden::V,гӧрдззыны,матау
1175,binden::V,гӧрдззыны,сабақтастыру
1176,binden::V,гӧрдззыны,ұштастыру
1177,stecken::V,мӧртны,сұғу
1178,brechen::V,жугдыны,сындыру
1179,klopfen::V,зукӧтны,қағу
1180,hauen::V,желльыны,соғу
1181,kleben::V,лякӧтны,желімдеу
1182,reiben::V,зыртны,үйкеу
1183,streichen::V,мавтны,сүйкеу
1184,schleifen::V,кыскыны,егеу
1185,schleifen::V,кыскыны,қайрау
1186,schleifen::V,кыскыны,егеулеу
1187,schneiden::V,вундавны,кесу
1188,rütteln::V,шатлавны,қозғау
1189,rütteln::V,шатлавны,жұлмалау
1190,schütteln::V,зыбӧтны,дірілдету
1191,schütteln::V,зыбӧтны,селкілдету
1192,schwenken::V,ӧвтны,бұлғау
1193,schwenken::V,ӧвтны,сермеу
1194,schwenken::V,макайтны,бұлғау
1195,schwenken::V,макайтны,сермеу
1196,schütten::V,кисьтны,құю
1197,füllen::V,тыртны,толтыру
1198,füllen::V,тырсьӧтны,толтыру
1199,einwickeln::V,тубны,орау
1200,tragen::V,новйӧтны,алып жүру
1201,schleppen::V,кыскыны,тарту
1202,ziehen::V,кыскыны,тарту
1203,aufbewahren::V,видзны,сақтау
1204,werfen::V,шентывлыны,лақтыру
1205,fangen::V,кутны,қармау
1206,fangen::V,кутны,қағып алу
1207,packen::V,кутасьны,шап беру
1208,packen::V,кутасьны,шап ете түсу
1209,packen::V,кутасьны,шап беріп ұстап алу
1210,packen::V,кватитны,шап беру
1211,packen::V,кватитны,шап ете түсу
1212,packen::V,кватитны,шап беріп ұстап алу
1213,verstecken::V,дзебны,тығу
1214,verstecken::V,дзебны,жасыру
1215,teilen::V,торйӧтны,бөлу
1216,schicken::V,иньдыны,жіберу
1217,bringen::V,вайны,әкелу
1218,bringen::V,вайны,алып келу
1219,hinzufügen::V,содтыны,қосу
1220,hinzufügen::V,содтыны,үстеу
1221,bekommen::V,получитны,алу
1222,erhalten::V,получитны,алмақ
1223,nehmen::V,босьтны,алу
1224,nehmen::V,босьтны,алмақ
1225,wählen::V,бӧрйыны,таңдау
1226,auswählen::V,бӧрйыны,екшеу
1227,auswählen::V,бӧрйыны,саралау
1228,auswählen::V,бӧрйыны,сұрыптау
1229,auswählen::V,бӧрйыны,сайлап алу
1230,bewahren::V,видзны,сақтау
1231,behindern::V,падтыны,оралғы болу
1232,verderben::V,изводавны,бүлдіру
1233,beschädigen::V,паздыны,бұзу
1234,zerbrechen::V,паздыны,уату
1235,zerreißen::V,косявны,жырту
1236,zerstören::V,паздыны,қирату
1237,zerstören::V,паздыны,талқандау
1238,verbrennen::V,сотны,өртеу
1239,verbrennen::V,сотны,жандыру
1240,verbrennen::V,сотны,өртеп жіберу
1241,verbrennen::V,сотны,жандырып жіберу
1242,geben::V,сетны,беру
1243,reichen::V,сетны,беру
1244,schenken::V,козьнавны,тарту
1245,versprechen::V,кӧсйыны,уәде беру
1246,wünschen::V,бурсьыны,тілеу
1247,loben::V,ошкыны,мақтау
1248,loben::V,ошкыны,дәріптеу
1249,küssen::V,окавны,сүю
1250,wiegen::V,тюттьӧтны,тербеу
1251,zudecken::V,вевттьыны,бүркеу
1252,wecken::V,саймӧтны,ояту
1253,zeigen::V,мыччавны,көрсету
1254,führen::V,нуӧтны,ерту
1255,führen::V,нуӧтны,жетектеу
1256,lehren::V,велӧтны,оқыту
1257,unterrichten::V,велӧтны,оқыту
1258,aufziehen::V,быдтыны,бағу
1259,leiten::V,юравны,басқару
1260,leiten::V,юравны,жетекшілік ету
1261,leiten::V,веськӧтлыны,басқару
1262,leiten::V,веськӧтлыны,жетекшілік ету
1263,antreiben::V,тэрмӧтны,асықтыру
1264,lassen::V,-ӧтыны,-ткізу
1265,lassen::V,-ӧтыны,мәжбүр ету
1266,einladen::V,корны,шақыру
1267,vereinigen::V,ӧтувтны,біріктіру
1268,vereinigen::V,ӧтувтны,біріктіріп қою
1269,vereinigen::V,ӧтлаавны,біріктіру
1270,vereinigen::V,ӧтлаавны,біріктіріп қою
1271,besuchen::V,пыравлыны,кіріп шығу
1272,besuchen::V,пыравлыны,барып шығу
1273,treffen::V,пантавны,кездесу
1274,sich versammeln::V,ӧксьыны,топталу
1275,spielen::V,орсны,ойнау
1276,singen::V,сьывны,сайрау
1277,tanzen::V,йӧктыны,билеу
1278,sich trennen::V,торьясьны,айрылысу
1279,verlassen::V,кольны,тастау
1280,retten::V,мынтны,құтқару
1281,bewachen::V,смекайтны,күзету
1282,schützen::V,дорйыны,жақтау
1283,schützen::V,дорйыны,жақтасу
1284,verteidigen::V,дорйыны,қорғау
1285,sich schlagen::V,тышкасьны,алысу
1286,schießen::V,лыйны,ату
1287,siegen::V,вермыны,жеңу
1288,ärgern::V,лӧгӧтны,ашуландыру
1289,schlagen::V,базнитны,ұру
1290,treten::V,чужьявны,тебу
1291,stechen::V,бытшкыны,шаншу
1292,stoßen::V,тапкыны,түрту
1293,stoßen::V,тойыштны,түрту
1294,stehlen::V,гусявны,ұрлау
1295,stören::V,костіавны,кесірлен
1296,belästigen::V,назыляйтны,мазасын алу
1297,verbergen::V,дзебны,сездірмеу
1298,täuschen::V,бӧбӧтны,жалған айту
1299,täuschen::V,пӧрьявны,жалған айту
1300,betrügen::V,муклачитны,алдау
1301,betrügen::V,муклачитны,алдап кету
1302,betrügen::V,муклачитны,ақымақ қылу
1303,töten::V,вийны,құрту
1304,töten::V,вийны,өлтіру
1305,wohnen::V,овны,мекендеу
1306,wohnen::V,овны,өмір сүру
1307,arbeiten::V,уджавны,істеу
1308,arbeiten::V,уджавны,еңбектену
1309,sammeln::V,ӧктыны,жыю
1310,pflücken::V,судзлавны,жұлу
1311,jagen::V,вӧравны,аулау
1312,fischen::V,чериавны,балык_аулау
1313,fassen::V,кутны,ұстау
1314,hüten::V,вердны,жаю
1315,hüten::V,вердны,бағу
1316,hüten::V,йирсьӧтны,жаю
1317,hüten::V,йирсьӧтны,бағу
1318,treiben::V,вашӧтны,айдау
1319,anbinden::V,кӧртавны,байлау
1320,füttern::V,вердны,ас ішкізу
1321,füttern::V,вердны,азықтандыру
1322,füttern::V,вердны,қоректендіру
1323,melken::V,высьтыны,сауу
1324,melken::V,чилькӧтны,сауу
1325,hacken::V,керавны,турау
1326,gießen::V,киськавны,суару
1327,reifen::V,кисьмыны,жетілу
1328,zubereiten::V,лӧсьӧтны,даяр ету
1329,kochen::V,пуны,асу
1330,backen::V,пӧжавны,пісіру
1331,braten::V,жаритны,қуыру
1332,umrühren::V,соравны,былғалау
1333,umrühren::V,соравны,сапырылыстыру
1334,stricken::V,домавны,торлау
1335,stricken::V,домавны,тоқу
1336,nähen::V,вурны,тігу
1337,färben::V,краситны,бояу
1338,färben::V,краситны,сырлау
1339,reinigen::V,весӧтны,аршу
1340,reinigen::V,весӧтны,тазалау
1341,waschen::V,пеславны,жуу
1342,abwischen::V,чышкыны,сүрту
1343,spülen::V,гывьявны,шаю
1344,fegen::V,чышкыны,сыпыру
1345,kehren::V,чышкыны,сыпыру
1346,baden::V,купайтчыны ,шомылу
1347,sich waschen::V,миссьыны,жуыну
1348,ausziehen::V,гыжтӧтны,шешу
1349,ausziehen::V,пӧрччавны,шешу
1350,anziehen::V,пасьтавны,кигізу
1351,sich anziehen::V,пасьтасьны,киіну
1352,kämmen::V,сынавны,тарау
1353,schmücken::V,баситны,әсемдеу
1354,schmücken::V,баситны,мәнерлеу
1355,schmücken::V,баситны,көріктендіру
1356,sagen::V,висьтавны,деу
1357,sagen::V,висьтавны,айту
1358,sprechen::V,шуны,деу
1359,sprechen::V,шуны,айту
1360,reden::V,баитны,сөйлеу
1361,reden::V,баитны,сөйлесу
1362,reden::V,баитны,тіл қатысу
1363,sich unterhalten::V,сёрнитны,сұхбаттасу
1364,fragen::V,юавны,сұрау
1365,bitten::V,корны,өтіну
1366,bitten::V,корны,жалыну
1367,erzählen::V,висьтавны,айту
1368,mitteilen::V,висьтавны,білдіру
1369,nennen::V,нимтны,атау
1370,rufen::V,китсавны,шақыру
1371,rufen::V,корны,шақыру
1372,rufen::V,чукӧстны,шақыру
1373,prahlen::V,ошшасьны,бөсу
1374,übersetzen::V,вуджӧтны,аудару
1375,denken::V,чайтны,ойлау
1376,glauben::V,веритны,нану
1377,glauben::V,веритны,илану
1378,bemerken::V,казявны,аңғару
1379,erkennen::V,тӧдсавны,тану
1380,begreifen::V,вежӧртны,ұғу
1381,begreifen::V,вежӧртны,аңғарып алу
1382,verstehen::V,кывны,пайым
1383,verstehen::V,кывны,түсіну
1384,lernen::V,велӧтчыны,оқу
1385,wissen::V,тӧдны,хабардар болу
1386,sich erinnern an::V,касьтывны,еске түсіру
1387,vergessen::V,вунӧтны,ұмыту
1388,messen::V,меряйтны,өлшеу
1389,zählen::V,лыддьыны,санау
1390,rechnen::V,лыддьыны,санап шығару
1391,rechnen::V,лыддьыны,санап шығу
1392,rechnen::V,лыддьыны,санау
1393,lesen::V,лыддьӧтны,оқу
1394,zeichnen::V,гижмавны,сурет салу
1395,schreiben::V,гижны,жазу
1396,besitzen::V,лоны,болу
1397,kaufen::V,небны,алу
1398,kaufen::V,небны,әперу
1399,verkaufen::V,вузавны,сату
1400,bezahlen::V,вештыны,төлеу
1401,bezahlen::V,вештыны,ақы беру
1402,bezahlen::V,вештыны,ақы төлеу
1403,zahlen::V,вештыны,төлеу
1404,ertragen::V,терпитны,төзу
1405,ertragen::V,терпитны,шыдау
1406,Insel::N,,арал
1407,Menge::N,,мөлшер
1408,Gewalt::N,,зорлык
1409,Gewalt::N,,зорлық-зомбылык
1410,Alter::N,,жас
1411,Alter::N,,жас шамасы
1412,richtig::A,,дұрыс
1413,wahr::A,,нағыз
1414,berühmt::A,,атақты
1415,allein::ADV,,серіксіз
1416,rennen::V,,жүгіру
1417,malen::V,,сурет салу
1418,beherrschen::V,,билеу
